,id,date_published,link,caption_original,caption_cleaned,hashtags,category,Reactions_SUM,average_sentiment_score,language,account_name,words_matched_list,sentiment
136,632493333805962_662185357503426,2017-12-11 19:00:16,,"Have you heard of Cypher Environmental? All products are 100% environmentally-friendly, organic, biodegradable, non-toxic and non-corrosive.
Adapting to climate change impacts, Cypher Environmental engineers high-quality dust control, soil stabilization, and water remediation solutions for a growing global economy. 

Want to find out more, check out this great video: http://ow.ly/LUx830h9Sl4","Have you heard of Cypher Environmental? All products are % environmentally-friendly, organic, biodegradable, non-toxic and non-corrosive. Adapting to climate change impacts, Cypher Environmental engineers high-quality dust control, soil stabilization, and water remediation solutions for a growing global economy. Want to find out more, check out this great video:",[],Environmental,1,0.0,en,EnvironmentandClimateChange_facebook,"['water', 'climate change', 'climate', 'or', 'climat']",neutral
137,632493333805962_663067987415163,2017-12-13 11:35:04,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/663067987415163/?type=3,#CanadaInChina – Minister McKenna is leading a #CleanTech trade mission: Pure Technologies Ltd. is a 🇨🇦 company specializing in maintaining infrastructure like waste water treatment centers and power lines. http://ow.ly/n3zP30h8290 #ClimateAction,– Minister McKenna is leading a trade mission: Pure Technologies Ltd. is a 🇨🇦 company specializing in maintaining infrastructure like waste water treatment centers and power lines. 8290,"['#CanadaInChina', '#CleanTech', '#ClimateAction']",Economical,1,0.0,en,EnvironmentandClimateChange_facebook,"['technologies', 'infrastructure', 'technologie', 'minister']",neutral
138,632493333805962_643051339416828,2017-11-08 11:29:52,https://www.facebook.com/EnvironmentandClimateChange/videos/643051339416828/,Minister Carr makes an announcement about the Clean Energy Ministerial (CEM) and the 4th Mission Innovation Ministerial 2019  http://ow.ly/Ifi430grxSY,Minister Carr makes an announcement about the Clean Energy Ministerial (CEM) and the th Mission Innovation Ministerial,[],Economical,0,0.0,en,EnvironmentandClimateChange_facebook,"['energy', 'minister', 'innovation']",neutral
139,632493333805962_645619772493318,2017-11-12 16:37:06,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/645619475826681/?type=3,"Today is Forests Day at COP 23. Did you know forests absorb and store carbon? These “carbon sinks” actually remove carbon from the atmosphere. 

Under the Pan-Canadian Framework, the Government of Canada will support efforts to enhance carbon stored in our forests, wetlands and agricultural soils. http://ow.ly/f5i530gwGYN 
https://www.canada.ca/en/services/environment/weather/climatechange/climate-action/federal-actions-clean-growth-economy/forestry-agriculture-waste.html","Today is Forests Day at COP . Did you know forests absorb and store carbon? These “carbon sinks” actually remove carbon from the atmosphere. Under the Pan-Canadian Framework, the Government of Canada will support efforts to enhance carbon stored in our forests, wetlands and agricultural soils.",[],Environmental,0,0.0,en,EnvironmentandClimateChange_facebook,"['carbon', 'wetlands', 'lands', 'or', 'government']",neutral
140,632493333805962_661366094252019,2017-12-10 08:05:06,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/661366094252019/?type=3,#CanadaInChina – Minister McKenna is leading a #CleanTech trade mission:   Echologics is a 🇨🇦 company specializing in water pipe leak detection and pipe condition assessment. http://ow.ly/zTwN30h7XJ7 #ClimateAction,– Minister McKenna is leading a trade mission: Echologics is a 🇨🇦 company specializing in water pipe leak detection and pipe condition assessment.,"['#CanadaInChina', '#CleanTech', '#ClimateAction']",Economical,0,0.0,en,EnvironmentandClimateChange_facebook,['minister'],neutral
141,632493333805962_662093504179278,2017-12-11 14:45:09,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/662093504179278/?type=3,#CanadaInChina – Minister McKenna is leading a #CleanTech trade mission: David Bromley Engineering is a 🇨🇦 company specializing in water treatment technology. http://ow.ly/d1PJ30h80BL #ClimateAction,– Minister McKenna is leading a trade mission: David Bromley Engineering is a 🇨🇦 company specializing in water treatment technology.,"['#CanadaInChina', '#CleanTech', '#ClimateAction']",Economical,0,0.0,en,EnvironmentandClimateChange_facebook,"['engineering', 'minister']",neutral
142,632493333805962_661113060943989,2017-12-09 21:48:01,https://www.facebook.com/EnvironmentandClimateChange/videos/661113060943989/,#CanadaInChina – Minister McKenna is leading a #CleanTech trade mission: #ShellCansolv is a 🇨🇦 company specializing in capturing carbon pollution before it is released into the atmosphere. http://ow.ly/S1pD30h7HHG #ClimateAction,– Minister McKenna is leading a trade mission: is a 🇨🇦 company specializing in capturing carbon pollution before it is released into the atmosphere.,"['#CanadaInChina', '#CleanTech', '#ShellCansolv', '#ClimateAction']",Environmental,0,0.0,en,EnvironmentandClimateChange_facebook,"['carbon', 'or', 'pollution']",neutral
143,632493333805962_663031404085488,2017-12-13 10:15:06,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/663031404085488/?type=3,#CanadaInChina – Minister McKenna is leading a #CleanTech trade mission: SNC-Lavalin is a 🇨🇦 company specializing in cleaning up contaminated sites and waste-management. http://ow.ly/TJuz30h81Mf #ClimateAction,– Minister McKenna is leading a trade mission: SNC-Lavalin is a 🇨🇦 company specializing in cleaning up contaminated sites and waste-management.,"['#CanadaInChina', '#CleanTech', '#ClimateAction']",Environmental,0,0.0,en,EnvironmentandClimateChange_facebook,"['clean', 'contaminated']",neutral
144,632493333805962_647884275600201,2017-11-16 11:53:52,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/647883755600253/?type=3,"Today at 2PM EST / 8PM CET watch LIVE Canada’s Ambassador to Germany and Special Envoy to the European Union and Europe, as he delivers Canada’s national statement at COP23, reinforcing our commitments to tackle climate change and global climate action.","Today at PM EST / PM CET watch LIVE Canada’s Ambassador to Germany and Special Envoy to the European Union and Europe, as he delivers Canada’s national statement at COP23, reinforcing our commitments to tackle climate change and global climate action.",[],Environmental,0,0.0,en,EnvironmentandClimateChange_facebook,"['climate change', 'climate', 'cop23', 'climat', 'or']",neutral
145,632493333805962_645628475825781,2017-11-12 17:20:00,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/645628215825807/?type=3,"Today is Industry Day at COP23. It reminds us that transitioning to cleaner sources of energy is not only good for the environment,but good for our economy too. 

More and more, renewable sources of energy are becoming cost competitive with traditional sources. We know there are over $20 trillion in new opportunities for investments in emerging markets between now and 2030.

Canadian businesses are well-positioned to seize the opportunities that clean growth presents; resulting in new jobs, new technologies and less pollution. The Government of Canada is investing strategically to support growth across all sectors of the economy.","Today is Industry Day at COP23. It reminds us that transitioning to cleaner sources of energy is not only good for the environment,but good for our economy too. More and more, renewable sources of energy are becoming cost competitive with traditional sources. We know there are over $20 trillion in new opportunities for investments in emerging markets between now and . Canadian businesses are well-positioned to seize the opportunities that clean growth presents; resulting in new jobs, new technologies and less pollution. The Government of Canada is investing strategically to support growth across all sectors of the economy.",[],Economical,0,0.0,en,EnvironmentandClimateChange_facebook,"['jobs', 'government', 'invest', 'energy', 'growth', 'technologies', 'technologie']",neutral
146,632493333805962_645633782491917,2017-11-12 18:00:00,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/645633442491951/?type=3,"The fight against climate change is just as important at the local-level as it is on the international-level. At COP23, we celebrate local initiatives like the Halifax Solar City Program. Check it out! http://ow.ly/gdAy30gwHMO","The fight against climate change is just as important at the local-level as it is on the international-level. At COP23, we celebrate local initiatives like the Halifax Solar City Program. Check it out!",[],Environmental,0,0.0,en,EnvironmentandClimateChange_facebook,"['climate', 'climat', 'climate change', 'cop23', 'solar', 'or']",neutral
147,632493333805962_645645829157379,2017-11-12 18:55:00,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/645645385824090/?type=3,"Today is Health Day at COP23. The Government of Canada is committed to reducing short-lived climate pollutants that are warming the planet and impacting our health, the quality of the air we breathe and the environment.

By using clean technology to reduce short-lived climate pollutants, we will grow the economy and meet our climate change and air quality goals. Cleaner air leads to improved human health, including fewer asthma symptoms, a reduced risk of premature death and fewer heart related issues. http://ow.ly/oIci30gwIds","Today is Health Day at COP23. The Government of Canada is committed to reducing short-lived climate pollutants that are warming the planet and impacting our health, the quality of the air we breathe and the environment. By using clean technology to reduce short-lived climate pollutants, we will grow the economy and meet our climate change and air quality goals. Cleaner air leads to improved human health, including fewer asthma symptoms, a reduced risk of premature death and fewer heart related issues.",[],Environmental,0,0.0,en,EnvironmentandClimateChange_facebook,"['climate', 'air quality', 'climat', 'government', 'climate change', 'cop23', 'air', 'planet', 'clean', 'pollutants', 'or']",neutral
148,632493333805962_647940222261273,2017-11-16 14:16:38,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/posts/10156720946199045,,,[],Social,0,0.0,tl,EnvironmentandClimateChange_facebook,[],neutral
149,632493333805962_662017350853560,2017-12-11 11:20:08,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/662017350853560/?type=3,"#CanadaInChina – Minister McKenna is leading a #CleanTech trade mission: Nelson Environmental Remediation is a 🇨🇦 company who remediates soil, so that it can be reused! http://ow.ly/a16130h80n6  #ClimateAction","– Minister McKenna is leading a trade mission: Nelson Environmental Remediation is a 🇨🇦 company who remediates soil, so that it can be reused!","['#CanadaInChina', '#CleanTech', '#ClimateAction']",Economical,0,0.0,en,EnvironmentandClimateChange_facebook,"['oil', 'minister']",neutral
150,632493333805962_646802889041673,2017-11-14 12:39:21,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/646802805708348/?type=3,"Today at COP23 in Bonn, Germany, Canada’s Minister of Environment and Climate Change, Catherine McKenna, co-chaired the Climate and Clean Air Coalition’s annual High Level Assembly.

This meeting brought together countries that share the common goal of reducing pollutants that not only contribute to climate change, but also impact the air quality of millions of citizens around the world. http://ow.ly/f4U130gzJCk","Today at COP23 in Bonn, Germany, Canada’s Minister of Environment and Climate Change, Catherine McKenna, co-chaired the Climate and Clean Air Coalition’s annual High Level Assembly. This meeting brought together countries that share the common goal of reducing pollutants that not only contribute to climate change, but also impact the air quality of millions of citizens around the world.",[],Environmental,0,0.0,en,EnvironmentandClimateChange_facebook,"['climate', 'air quality', 'climat', 'climate change', 'cop23', 'air', 'clean', 'pollutants', 'or']",neutral
151,632493333805962_661407724247856,2017-12-11 09:30:00,https://www.facebook.com/EnvironmentandClimateChange/videos/661407724247856/,"#CanadaInChina – Minister McKenna is leading a #CleanTech trade mission: @NERGlobal is a 🇨🇦 company who remediates soil, so that it can be reused! http://ow.ly/vyiH30h80aR #ClimateAction","– Minister McKenna is leading a trade mission: is a 🇨🇦 company who remediates soil, so that it can be reused!","['#CanadaInChina', '#CleanTech', '#ClimateAction']",Economical,0,0.0,en,EnvironmentandClimateChange_facebook,"['oil', 'minister']",neutral
152,632493333805962_646927555695873,2017-11-14 18:41:51,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/646927555695873/?type=3,Canada has an opportunity to be a leader in clean technology innovations. Canada's climate action plan will drive innovation and create clean-tech jobs. #COP23 http://ow.ly/BL9W30gAdVO,Canada has an opportunity to be a leader in clean technology innovations. Canada's climate action plan will drive innovation and create clean-tech jobs.,['#COP23'],Economical,0,0.0,en,EnvironmentandClimateChange_facebook,"['jobs', 'innovation']",neutral
153,632493333805962_647317522323543,2017-11-15 10:27:35,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/647317445656884/?type=3,"Watch the LIVE meeting of the newly-formed Powering Past Coal alliance which is committed to phasing out traditional coal-fired electricity. Happening on November 16 at 5:45 a.m. (EST).

This alliance is committed to transitioning to a low carbon economy and clean economic growth. http://ow.ly/LE2l30gB3Hj",Watch the LIVE meeting of the newly-formed Powering Past Coal alliance which is committed to phasing out traditional coal-fired electricity. Happening on November at :45 a.m. (EST). This alliance is committed to transitioning to a low carbon economy and clean economic growth.,[],Environmental,0,0.0,en,EnvironmentandClimateChange_facebook,"['carbon', 'or', 'clean', 'low carbon']",neutral
154,632493333805962_661609287561033,2017-12-10 16:10:04,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/661609287561033/?type=3,#CanadaInChina – Minister McKenna is leading a #CleanTech trade mission: Xebec Adsorption Inc. is a 🇨🇦 company specializing in innovative products that transform raw gases into marketable sources of clean energy. http://ow.ly/CBCw30h7ZhP #ClimateAction,– Minister McKenna is leading a trade mission: Xebec Adsorption Inc. is a 🇨🇦 company specializing in innovative products that transform raw gases into marketable sources of clean energy.,"['#CanadaInChina', '#CleanTech', '#ClimateAction']",Economical,0,0.0,en,EnvironmentandClimateChange_facebook,"['energy', 'minister', 'innovative']",neutral
155,632493333805962_661362497585712,2017-12-10 09:05:00,https://www.facebook.com/EnvironmentandClimateChange/videos/661362497585712/,#CanadaInChina – Minister McKenna is leading a #CleanTech trade mission: Biothermica is a 🇨🇦 company specializing in industrial air pollution control and reducing methane emissions from landfills and underground coal mines. http://ow.ly/TFfp30h7Y5G #ClimateAction,– Minister McKenna is leading a trade mission: Biothermica is a 🇨🇦 company specializing in industrial air pollution control and reducing methane emissions from landfills and underground coal mines.,"['#CanadaInChina', '#CleanTech', '#ClimateAction']",Environmental,0,0.0,en,EnvironmentandClimateChange_facebook,"['pollution', 'emissions ', 'air']",neutral
156,632493333805962_645943855794243,2017-11-13 07:11:34,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/645943239127638/?type=3,"Today is Finance Day at COP23. Clean technology innovation is a core component of the Government of Canada’s Innovation and Skills Plan.

In its most recent federal budget, the Government of Canada has pledged more than $2.3 billion to support clean tech growth across the country! Finance is a crucial aspect of growing green business.http://ow.ly/JqYw30gxphC","Today is Finance Day at COP23. Clean technology innovation is a core component of the Government of Canada’s Innovation and Skills Plan. In its most recent federal budget, the Government of Canada has pledged more than $2.3 billion to support clean tech growth across the country! Finance is a crucial aspect of growing green business.C",[],Economical,0,0.0,en,EnvironmentandClimateChange_facebook,"['government', 'growth', 'green', 'finance', 'innovation']",neutral
