,id,date_published,link,caption_original,caption_cleaned,hashtags,category,Reactions_SUM,average_sentiment_score,language,account_name,words_matched_list,sentiment
154,123326971154939_936994589788169,2017-10-26 16:00:53,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/936994589788169/?type=3,Ukkusiksalik National Park in Nunavut is a traditional hunting and fishing ground for Inuit. Imagine their gatherings as you hike the trails or paddle the traditional routes Inuit men and women have traveled for centuries. http://ow.ly/A9oZ30g9IAx  #IndigenousLanguages,Ukkusiksalik National Park in Nunavut is a traditional hunting and fishing ground for Inuit. Imagine their gatherings as you hike the trails or paddle the traditional routes Inuit men and women have traveled for centuries.,['#IndigenousLanguages'],Social,4,0.0,en,GovCanNorth_facebook,"['inuit', 'women']",neutral
155,123326971154939_643944182426546,2016-06-03 12:30:33,,"Do you live in Kangiqsujuaq, QC? We are seeking your input on how to improve the Nutrition North Canada program. Come participate in an engagement session on June 7 at the Gaggiq Gymnasium starting at  7:00 PM. http://ow.ly/IQmS300SVx0  #NNCMySay","Do you live in Kangiqsujuaq, QC? We are seeking your input on how to improve the Nutrition North Canada program. Come participate in an engagement session on June at the Gaggiq Gymnasium starting at :00 PM. 0",['#NNCMySay'],Social,4,0.0,en,GovCanNorth_facebook,['engagement'],neutral
156,123326971154939_947670015387293,2017-11-17 10:23:34,https://www.facebook.com/MinCIRNA/photos/a.1063300580413925.1073741828.1062292210514762/1470979546312691/?type=3,,,[],unknown,4,0.0,tl,GovCanNorth_facebook,,neutral
157,123326971154939_913712878783007,2017-09-08 15:27:56,,"The federal, provincial and territorial ministers representing Canada’s northern jurisdictions gathered this week in Montréal, Québec, for the Northern Development Ministers Forum.  Learn more: http://ow.ly/v0vD30f1a60","The federal, provincial and territorial ministers representing Canada’s northern jurisdictions gathered this week in Montréal, Québec, for the Northern Development Ministers Forum. Learn more: 0",[],Economical,4,0.0,en,GovCanNorth_facebook,"['minister', 'northern']",neutral
158,123326971154939_731159403705023,2016-11-15 09:40:53,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/731159403705023/?type=3,"An engagement session for the Nutrition North Canada program is coming to Inukjuak, QC. Join us at the Inukjuak Recreation Centre on November 21, 2016. http://ow.ly/i7Pg306aqe5 #NNCMySay","An engagement session for the Nutrition North Canada program is coming to Inukjuak, QC. Join us at the Inukjuak Recreation Centre on November , .",['#NNCMySay'],Social,4,0.4,en,GovCanNorth_facebook,['engagement'],positive
159,123326971154939_913280418826253,2017-09-07 15:30:13,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/913280418826253/?type=3,"The best time to catch northern lights in Canada is from September to March and they are often most active between 10 p.m. and 2 a.m. 
Don't miss this spectacular show! http://ow.ly/GkZe30eZzXG",The best time to catch northern lights in Canada is from September to March and they are often most active between p.m. and a.m. Don't miss this spectacular show!,[],Economical,4,0.0,en,GovCanNorth_facebook,['northern'],neutral
160,123326971154939_825942220893407,2017-04-15 08:00:55,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/825942220893407/?type=3,"The Nutrition North Canada (NNC) Advisory Board is looking for new volunteer members aged 18 and older. Help the Minister of Indigenous and Northern Affairs improve the NNC program and make a difference in the lives of Northerners. The deadline to apply is April 16, 2017. http://ow.ly/4Ic930aQhlj","The Nutrition North Canada (NNC) Advisory Board is looking for new volunteer members aged and older. Help the Minister of Indigenous and Northern Affairs improve the NNC program and make a difference in the lives of Northerners. The deadline to apply is April , .",[],Environmental,4,-0.2,en,GovCanNorth_facebook,"['or', 'air']",negative
161,123326971154939_891681737652788,2017-07-26 15:02:42,https://www.facebook.com/HaaKusteeyi/photos/a.1982131468698784.1073741831.1654963414748926/1982131532032111/?type=3,,,[],unknown,4,0.0,tl,GovCanNorth_facebook,,neutral
162,123326971154939_926495104171451,2017-10-04 15:30:20,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/926495104171451/?type=3,The Giant Mine Remediation Project Team invites you to a public meeting to discuss the updated Human Health and Ecological Risk Assessment. http://ow.ly/Yw4W30fCga5,The Giant Mine Remediation Project Team invites you to a public meeting to discuss the updated Human Health and Ecological Risk Assessment.,[],Social,4,0.0,en,GovCanNorth_facebook,['health'],neutral
163,123326971154939_940496876104607,2017-11-02 16:00:17,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/940496876104607/?type=3,Do you want to support Yukon’s unique governance model?  Apply now to serve as a member of a Board or Council! http://ow.ly/CNEG30gjant,Do you want to support Yukon’s unique governance model? Apply now to serve as a member of a Board or Council!,[],Economical,4,0.0,en,GovCanNorth_facebook,['governance'],neutral
164,123326971154939_932499603571001,2017-10-17 14:12:38,https://www.facebook.com/events/1544280118944526/,,,[],unknown,4,0.0,tl,GovCanNorth_facebook,,neutral
165,123326971154939_735636786590618,2016-11-22 15:40:11,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/735636786590618/?type=3,"An engagement session for the Nutrition North Canada program is coming to Fort Hope, ON. Join us at the JCY gymnasium on November 28, 2016. http://ow.ly/i7Pg306aqe5 #NNCMySay","An engagement session for the Nutrition North Canada program is coming to Fort Hope, ON. Join us at the JCY gymnasium on November , .",['#NNCMySay'],Social,4,0.0,en,GovCanNorth_facebook,['engagement'],neutral
166,123326971154939_946799192141042,2017-11-15 13:54:08,https://www.facebook.com/GCIndigenous/photos/a.409618582497626.1073741828.218581684934651/1391764114283063/?type=3,,,[],unknown,4,0.0,tl,GovCanNorth_facebook,,neutral
167,123326971154939_727856887368608,2016-11-09 14:01:16,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/727856887368608/?type=3,"The Government of Canada wants to hear from Northerners, Indigenous peoples, and all those interested, on how to improve the Nutrition North Canada program. Complete this online survey to have your say: http://ow.ly/B8bK3060KZZ #NNCMySay","The Government of Canada wants to hear from Northerners, Indigenous peoples, and all those interested, on how to improve the Nutrition North Canada program. Complete this online survey to have your say:",['#NNCMySay'],Economical,4,0.1014705882352941,en,GovCanNorth_facebook,"['northern', 'government']",positive
168,123326971154939_659069027580728,2016-07-07 11:10:19,,"Find out what was discussed during the Nutrition North Canada program engagement session in Rigolet, NL. http://ow.ly/fpBn3020UEC #NNCMySay","Find out what was discussed during the Nutrition North Canada program engagement session in Rigolet, NL. C",['#NNCMySay'],Social,4,-0.125,en,GovCanNorth_facebook,['engagement'],negative
169,123326971154939_923264434494518,2017-09-27 13:14:38,https://www.facebook.com/CouncilofYukonFirstNations/photos/a.346717988993102.1073741828.345768489088052/525031277828438/?type=3,,,[],unknown,3,0.0,tl,GovCanNorth_facebook,,neutral
170,123326971154939_859010364253259,2017-06-09 15:18:02,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/859010364253259/?type=3,Help manage natural resources in the North.  INAC is seeking members for land and water boards in Nunavut. Learn more and apply now: http://ow.ly/wr5730ctdGY,Help manage natural resources in the North. INAC is seeking members for land and water boards in Nunavut. Learn more and apply now:,[],Environmental,3,0.0,en,GovCanNorth_facebook,"['water', 'natural', 'or', 'resources']",neutral
171,123326971154939_862262630594699,2017-06-14 15:40:05,http://ow.ly/DyCj30cB0g3,"Explore the Northwest Territories at Nahanni National Park Reserve! Called Nah?a Dehé by the Dehcho people, this UNESCO World Heritage Site offers a unique display of geological formations. Climbers, hikers, paddlers and visitors of all kinds are welcomed to the land by the Dehcho First Nations. http://ow.ly/DyCj30cB0g3","Elore the Northwest Territories at Nahanni National Park Reserve! Called Nah?a Dehé by the Dehcho people, this UNESCO World Heritage Site offers a unique display of geological formations. Climbers, hikers, paddlers and visitors of all kinds are welcomed to the land by the Dehcho First Nations.",[],Environmental,3,0.0,en,GovCanNorth_facebook,"['park', 'or']",neutral
172,123326971154939_923715937782701,2017-09-28 15:30:14,,"This year, the Government of Canada is supporting over 50 projects to research and, when possible, reduce the impacts of contaminants in the North. Learn how these projects are making a difference in the North: http://ow.ly/jUGU30fvawH","This year, the Government of Canada is supporting over projects to research and, when possible, reduce the impacts of contaminants in the North. Learn how these projects are making a difference in the North:",[],Environmental,3,0.0,en,GovCanNorth_facebook,"['or', 'government']",neutral
173,123326971154939_863337290487233,2017-06-16 07:00:46,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/863337290487233/?type=3,"The Canadian High Arctic Research Station (CHARS) in Cambridge Bay, Nunavut, will provide Canadian and international scientists a place to advance Arctic understanding and engage Northerners in cutting-edge science and technology. Learn more: http://ow.ly/h25e30cCzxO","The Canadian High Arctic Research Station (CHARS) in Cambridge Bay, Nunavut, will provide Canadian and international scientists a place to advance Arctic understanding and engage Northerners in cutting-edge science and technology. Learn more:",[],Economical,3,0.0,en,GovCanNorth_facebook,"['arctic', 'northern']",neutral
174,123326971154939_700920636728900,2016-09-26 10:50:14,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/700920636728900/?type=3,"You are invited to attend the Nutrition North Canada program engagement session tonight in Iqaluit, Nunavut. Come to the Inukshuk High School at 7:00 p.m. to have your say about how to improve the program. http://ow.ly/dkBv304zv5A","You are invited to attend the Nutrition North Canada program engagement session tonight in Iqaluit, Nunavut. Come to the Inukshuk High School at :00 p.m. to have your say about how to improve the program.",[],Social,3,-0.0625,en,GovCanNorth_facebook,['engagement'],negative
175,123326971154939_954204521400509,2017-11-30 18:34:09,https://www.facebook.com/GovCanNorth/photos/a.142225349265101.32912.123326971154939/954204504733844/?type=3,,,[],unknown,3,0.0,tl,GovCanNorth_facebook,,neutral
176,123326971154939_890845944403034,2017-07-25 10:14:21,http://www.nunatsiaqonline.ca/stories/article/65674science_minister_promotes_arctic_research_traditional_knowledge/,"Science Minister Kirsty Duncan visited Nunavut on July 17 to July 21 to meet with scientists working in northern research. While in Iqaluit, she also met with Elders to talk about the importance of traditional knowledge within scientific endeavours.","Science Minister Kirsty Duncan visited Nunavut on July to July to meet with scientists working in northern research. While in Iqaluit, she also met with Elders to talk about the importance of traditional knowledge within scientific endeavours.",[],Economical,3,0.0,en,GovCanNorth_facebook,"['import', 'minister', 'northern']",neutral
177,123326971154939_865701933584102,2017-06-20 08:25:59,https://www.facebook.com/CarcrossTagishFirstNation/photos/a.950250601727227.1073741826.331696573582636/1357244994361117/?type=3,,,[],unknown,3,0.0,tl,GovCanNorth_facebook,,neutral
178,123326971154939_866379216849707,2017-06-21 12:37:38,https://www.facebook.com/GCIndigenous/photos/a.409618582497626.1073741828.218581684934651/1248614941931315/?type=3,Happy National Aboriginal Day to all #Indigenous people living in the North! #NADCanada,Happy National Aboriginal Day to all people living in the North!,"['#Indigenous', '#NADCanada']",Environmental,3,0.0,en,GovCanNorth_facebook,['or'],neutral
179,123326971154939_709735259180771,2016-10-12 14:30:17,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/709735259180771/?type=3,"An engagement session for the Nutrition North Canada program is coming to Fort Chipewyan, AB. Join us at the Mamawi Community Hall on October 18, 2016. http://ow.ly/9FdA3057rzj #NNCMySay","An engagement session for the Nutrition North Canada program is coming to Fort Chipewyan, AB. Join us at the Mamawi Community Hall on October , .",['#NNCMySay'],Social,3,0.0,en,GovCanNorth_facebook,"['engagement', 'community']",neutral
180,123326971154939_709747485846215,2016-10-12 15:05:11,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/709747485846215/?type=3,"An engagement session for the Nutrition North Canada program is coming to Fond-du-Lac, SK. Join us at the Fond-du-Lac First Nation Band Hall on October 19, 2016. http://ow.ly/s5PR3057sEg #NNCMySay","An engagement session for the Nutrition North Canada program is coming to Fond-du-Lac, SK. Join us at the Fond-du-Lac First Nation Band Hall on October , .",['#NNCMySay'],Social,3,0.0,en,GovCanNorth_facebook,['engagement'],neutral
181,123326971154939_714671968687100,2016-10-20 13:00:36,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/714671968687100/?type=3,"You are invited to attend a Nutrition North Canada program engagement session tonight in Wollaston Lake, SK. Come to the Hatchet Lake First Nation Band Hall to have your say about how to improve the program. http://ow.ly/kZL3305nq5T #NNCMySay","You are invited to attend a Nutrition North Canada program engagement session tonight in Wollaston Lake, SK. Come to the Hatchet Lake First Nation Band Hall to have your say about how to improve the program.",['#NNCMySay'],Social,3,0.0,en,GovCanNorth_facebook,['engagement'],neutral
182,123326971154939_952694658218162,2017-11-27 11:53:34,https://www.facebook.com/project.naming/photos/a.264358477331743.1073741829.263014457466145/378951179205805/?type=3,,,[],unknown,3,0.0,tl,GovCanNorth_facebook,,neutral
183,123326971154939_923671917787103,2017-09-28 13:01:31,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1850045781678695/?type=3,,,[],unknown,3,0.0,tl,GovCanNorth_facebook,,neutral
184,123326971154939_937325003088461,2017-10-27 10:06:43,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155948550312975/?type=3,,,[],unknown,3,0.0,tl,GovCanNorth_facebook,,neutral
185,123326971154939_922365807917714,2017-09-25 18:30:16,,"REMINDER: Everyone welcome to a public meeting hosted by the Nutrition North Canada Advisory Board tomorrow, September 26, 2017 in Sanikiluaq, Nunavut. Info: http://ow.ly/tNuo30fbyo8 #NNCMySay","REMINDER: Everyone welcome to a public meeting hosted by the Nutrition North Canada Advisory Board tomorrow, September , in Sanikiluaq, Nunavut. Info: 8",['#NNCMySay'],Environmental,3,0.0,en,GovCanNorth_facebook,['or'],neutral
186,123326971154939_902492616571700,2017-08-16 14:00:18,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/902492616571700/?type=3,"Quttinirpaaq, meaning 'Top of the World' in Inuktitut, is the name of the world's most northern national park (the North Pole is only 800 km away). This region in Nunavut provides adventurers with mountain views, below-zero summer temperatures and a chance to experience the midnight sun. http://ow.ly/DH4S30esqdO #IndigenousLanguages","Quttinirpaaq, meaning 'Top of the World' in Inuktitut, is the name of the world's most northern national park (the North Pole is only km away). This region in Nunavut provides adventurers with mountain views, below-zero summer temperatures and a chance to eerience the midnight sun.",['#IndigenousLanguages'],Environmental,3,0.0,en,GovCanNorth_facebook,"['park', 'or', 'mer']",neutral
187,123326971154939_926047667549528,2017-10-03 15:00:45,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/926047667549528/?type=3,"Drone imagery was taken along the Canol Heritage Trail (NWT) to produce historical records before the remediation project begins. These records will be used to create base maps for community meetings, 3D digital models, and help to track progress as the project proceeds. The imagery will also be added to the region’s repository of satellite photos and to the archives at the Prince of Wales Northern Heritage Centre. 
To learn more about the Canol Trail Remediation Project, visit: http://ow.ly/FVXM30fC2fv","Drone imagery was taken along the Canol Heritage Trail (NWT) to produce historical records before the remediation project begins. These records will be used to create base maps for community meetings, D digital models, and help to track progress as the project proceeds. The imagery will also be added to the region’s repository of satellite photos and to the archives at the Prince of Wales Northern Heritage Centre. To learn more about the Canol Trail Remediation Project, visit:",[],Social,3,0.0,en,GovCanNorth_facebook,"['archives', 'community']",neutral
188,123326971154939_844394665714829,2017-05-16 16:05:05,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/844394665714829/?type=3,"Did you know that Canada's North is home to about 200 species of flowering plants? Despite long, harsh winters, there are brief but colourful summers. Purple saxifrage is an example of a flower that can be admired even in Parks Canada's northernmost National Park, Quttinirpaaq. Learn more about this northern jewel, which is also Nunavut's official flower! http://ow.ly/LzUV30bMDYI","Did you know that Canada's North is home to about species of flowering plants? Despite long, harsh winters, there are brief but colourful summers. Purple saxifrage is an example of a flower that can be admired even in Parks Canada's northernmost National Park, Quttinirpaaq. Learn more about this northern jewel, which is also Nunavut's official flower!",[],Environmental,3,0.0,en,GovCanNorth_facebook,"['plants', 'or', 'park', 'species', 'mer']",neutral
189,123326971154939_840333569454272,2017-05-09 10:01:23,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/840333569454272/?type=3,"To help ensure that Northerners have access to quality and nutritious food, Nutrition North Canada representatives held engagement sessions to hear how the program could be improved. The ""What We Heard"" report is now available to read online: http://ow.ly/yycK30bx7Am","To help ensure that Northerners have access to quality and nutritious food, Nutrition North Canada representatives held engagement sessions to hear how the program could be improved. The ""What We Heard"" report is now available to read online:",[],Social,3,0.0,en,GovCanNorth_facebook,['engagement'],neutral
190,123326971154939_857383034415992,2017-06-07 07:51:51,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10156132278409045/?type=3,,,[],unknown,3,0.0,tl,GovCanNorth_facebook,,neutral
191,123326971154939_968405969980364,2017-12-28 14:15:05,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/968405969980364/?type=3,Youth and students can help us build a strong #ArcticTogether. The Government of Canada wants your thoughts on developing Canada's new Arctic Policy Framework. http://ow.ly/DvKX30hoJJR,Youth and students can help us build a strong . The Government of Canada wants your thoughts on developing Canada's new Arctic Policy Framework.,['#ArcticTogether'],Economical,3,0.0,en,GovCanNorth_facebook,"['policy', 'arctic', 'government']",neutral
192,123326971154939_918720108282284,2017-09-18 15:30:00,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/918719741615654/?type=3,"It's Science Literacy Week, a celebration of science in Canada! http://ow.ly/D1Hp30fftdK

The Government of Canada supports many school outreach programs, community events, and meetings, throughout the year to showcase science to Northerners. In these pictures from June 2017, students learned about the remediation of contaminated sites in the North through hands-on experiments. http://ow.ly/RNTg30fftfm #SciLit17
Science Literacy Week","It's Science Literacy Week, a celebration of science in Canada! The Government of Canada supports many school outreach programs, community events, and meetings, throughout the year to showcase science to Northerners. In these pictures from June , students learned about the remediation of contaminated sites in the North through hands-on eeriments. Science Literacy Week",['#SciLit17'],Social,3,0.0,en,GovCanNorth_facebook,"['students', 'ami', 'community']",neutral
193,123326971154939_956169724537322,2017-12-04 18:22:05,http://ow.ly/GvVh100SoVw,,,[],unknown,3,0.0,tl,GovCanNorth_facebook,,neutral
194,123326971154939_843808699106759,2017-05-15 15:05:06,,"Notice something different? We are in the process of rebranding!  From now on you will be able to come here to learn about Nutrition North Canada, as well as find information on cultures and history in the North, environmental management, science and innovation, northern resource development, and other Arctic issues.","Notice something different? We are in the process of rebranding! From now on you will be able to come here to learn about Nutrition North Canada, as well as find information on cultures and history in the North, environmental management, science and innovation, northern resource development, and other Arctic issues.",[],Economical,3,0.0,en,GovCanNorth_facebook,"['arctic', 'northern', 'innovation']",neutral
195,123326971154939_961141207373507,2017-12-14 11:50:11,,"The Government of Canada is working with Teslin, Yukon, residents through the Northern REACHE program to install a biomass heating system and reduce reliance on fossil fuels. Over 50 years, it is estimated that using sustainable forest biomass technology will save over $3 million in heating costs and reduce carbon dioxide emissions by almost 10,000 tonnes! http://ow.ly/9H2230hdZ7C","The Government of Canada is working with Teslin, Yukon, residents through the Northern REACHE program to install a biomass heating system and reduce reliance on fossil fuels. Over years, it is estimated that using sustainable forest biomass technology will save over $3 million in heating costs and reduce carbon dioxide emissions by almost ,000 tonnes! C",[],Environmental,3,0.0,en,GovCanNorth_facebook,"['government', 'biomass', 'dioxide', 'sustainable', 'carbon', 'or', 'emissions ']",neutral
196,123326971154939_920728198081475,2017-09-22 11:18:58,https://www.facebook.com/project.naming/photos/a.264358477331743.1073741829.263014457466145/355896728177917/?type=3,,,[],unknown,3,0.0,tl,GovCanNorth_facebook,,neutral
197,123326971154939_961163570704604,2017-12-14 13:05:08,,The Governement of Canada and Northern REACHE program are working closely with Kluane First Nation to build a wind farm. One of many projects to reduce reliance on diesel in northern communities! http://ow.ly/FaIB30he0ge,The Governement of Canada and Northern REACHE program are working closely with Kluane First Nation to build a wind farm. One of many projects to reduce reliance on diesel in northern communities!,[],Economical,3,0.0,en,GovCanNorth_facebook,['northern'],neutral
198,123326971154939_747061748781455,2016-12-09 08:30:45,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/747061748781455/?type=3,It's the last day to complete the Nutrition North Canada online survey. Provide your input on how to improve the program today! http://ow.ly/8GWz306WPPV #NNCMySay,It's the last day to complete the Nutrition North Canada online survey. Provide your input on how to improve the program today!,['#NNCMySay'],Environmental,3,0.0,en,GovCanNorth_facebook,['or'],neutral
199,123326971154939_961742007313427,2017-12-15 10:08:12,http://ow.ly/rKeN30hfqLq,,,[],unknown,3,0.0,tl,GovCanNorth_facebook,,neutral
200,123326971154939_925597934261168,2017-10-02 14:52:18,https://www.facebook.com/ParksCanadaNWT/photos/a.475948819208442.1073741828.475133362623321/1106628736140444/?type=3,,,[],unknown,3,0.375,tl,GovCanNorth_facebook,,positive
201,123326971154939_898806066940355,2017-08-09 14:33:05,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10156397852694045/?type=3,,,[],unknown,3,0.0,tl,GovCanNorth_facebook,,neutral
202,123326971154939_897719303715698,2017-08-07 13:00:48,http://ow.ly/KNzt30edXCo,"From reindeer herds in Inuvik, Northwest Territories, to stand-up comedy and politics in Iqaluit, Nunavut: there's a little bit of everything in Episode 3 of CBC's documentary series True North Calling: http://ow.ly/KNzt30edXCo","From reindeer herds in Inuvik, Northwest Territories, to stand-up comedy and politics in Iqaluit, Nunavut: there's a little bit of everything in Episode of CBC's documentary series True North Calling:",[],Environmental,3,0.0,en,GovCanNorth_facebook,['or'],neutral
203,123326971154939_944290215725273,2017-11-10 16:00:51,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/944290215725273/?type=3,"Do you call them pizzlies or grolar bears?  ʕ•ᴥ•ʔ With the Arctic climate changing at an unprecedented rate, a new hybrid bear has been observed – half grizzly, half polar bear. Learn more: http://ow.ly/F3O830gv6f8","Do you call them pizzlies or grolar bears? ʕ•ᴥ•ʔ With the Arctic climate changing at an unprecedented rate, a new hybrid bear has been observed – half grizzly, half polar bear. Learn more: 8",[],Environmental,3,0.0,en,GovCanNorth_facebook,"['climate', 'or', 'climat']",neutral
204,123326971154939_934074226746872,2017-10-20 16:00:35,https://www.facebook.com/events/132796007297287/,"Tonight's 2017 Yellowknife Chamber of Commerce Business Award Gala will celebrate the outstanding contributions of the business community. Some of the categories include: Aboriginal Entrepreneurship Award, Trailblazers Women in Business Award, and Young Entrepreneur of the Year Award. Congratulations and good luck to all the nominees! For the full list visit: http://ow.ly/we4030g1AWE
Yellowknife Chamber of Commerce","Tonight's Yellowknife Chamber of Commerce Business Award Gala will celebrate the outstanding contributions of the business community. Some of the categories include: Aboriginal Entrepreneurship Award, Trailblazers Women in Business Award, and Young Entrepreneur of the Year Award. Congratulations and good luck to all the nominees! For the full list visit: Yellowknife Chamber of Commerce",[],Social,2,0.0,en,GovCanNorth_facebook,"['entrepreneurship', 'mer', 'community', 'women']",neutral
205,123326971154939_836125343208428,2017-05-02 07:00:56,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/836125343208428/?type=3,"Nutrition North Canada representatives held engagement sessions to hear from Northerners on how the program could be improved. The ""What We Heard"" report is now available online: http://ow.ly/ykye30bkzoe","Nutrition North Canada representatives held engagement sessions to hear from Northerners on how the program could be improved. The ""What We Heard"" report is now available online:",[],Social,2,0.0,en,GovCanNorth_facebook,['engagement'],neutral
206,123326971154939_730722637082033,2016-11-14 15:00:32,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/730722637082033/?type=3,"UPDATE: The November 14 meeting in Oxford House has been postponed due to weather issues affecting transportation.

You're invited to attend a Nutrition North Canada program engagement session tonight in Oxford House, MB. Come have your say about how to improve the program. http://ow.ly/s8p6306adph #NNCMySay","UPDATE: The November meeting in Oxford House has been postponed due to weather issues affecting transportation. You're invited to attend a Nutrition North Canada program engagement session tonight in Oxford House, MB. Come have your say about how to improve the program.",['#NNCMySay'],Social,2,0.0,en,GovCanNorth_facebook,['engagement'],neutral
207,123326971154939_869965609824401,2017-06-27 09:53:55,https://www.facebook.com/1102723463135163/photos/a.1144381222302720.1073741829.1102723463135163/1489032524504253/?type=3,Jimmy Jacquard (NVision Insight Group) shares his thoughts on the Canadian High Artcic Research Station,Jimmy Jacquard (NVision Insight Group) shares his thoughts on the Canadian High Artcic Research Station,[],Environmental,2,0.0,en,GovCanNorth_facebook,['research station'],neutral
208,123326971154939_841896755964620,2017-05-12 09:00:29,,"The ""What We Heard"" report from the Nutrition North Canada engagement sessions is now available: http://ow.ly/GAka30bFfrw","The ""What We Heard"" report from the Nutrition North Canada engagement sessions is now available:",[],Social,2,-0.05,en,GovCanNorth_facebook,['engagement'],negative
209,123326971154939_731801503640813,2016-11-16 15:30:30,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/731801503640813/?type=3,Provide your input on how to improve the Nutrition North Canada program by completing the online survey: http://ow.ly/3RTi306eU12 #NNCMySay,Provide your input on how to improve the Nutrition North Canada program by completing the online survey: U12,['#NNCMySay'],Environmental,2,0.0,en,GovCanNorth_facebook,['or'],neutral
210,123326971154939_819298601557769,2017-04-05 11:13:08,https://www.facebook.com/HealthyFirstNationsandInuit/photos/a.431338880230134.101373.310939332270090/1481718171858861/?type=3,,,[],unknown,2,0.0,tl,GovCanNorth_facebook,,neutral
211,123326971154939_736362813184682,2016-11-23 17:00:23,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/736362813184682/?type=3,"An engagement session for the Nutrition North Canada program is coming to Big Trout Lake (ON). Join us at the Community Hall on November 29, 2016. http://ow.ly/i7Pg306aqe5 #NNCMySay","An engagement session for the Nutrition North Canada program is coming to Big Trout Lake (ON). Join us at the Community Hall on November , .",['#NNCMySay'],Social,2,0.0,en,GovCanNorth_facebook,"['engagement', 'community']",neutral
212,123326971154939_952707411550220,2017-11-27 12:40:15,https://www.facebook.com/CBC.caIndigenous/videos/1546823205412618/,,,[],unknown,2,0.0,tl,GovCanNorth_facebook,,neutral
213,123326971154939_958715710949390,2017-12-09 17:30:04,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10156796458809045/?type=3,,,[],unknown,2,0.0,tl,GovCanNorth_facebook,,neutral
214,123326971154939_823516254469337,2017-04-11 12:55:15,http://ow.ly/zM7c30aLoz6,,,[],unknown,2,0.0,tl,GovCanNorth_facebook,,neutral
215,123326971154939_865861976901431,2017-06-20 16:00:00,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/865860833568212/?type=3,"Biology students from École St. Patrick High School in Yellowknife, NWT, learned about environmental monitoring from biologists working on the Giant Mine Remediation Project. Students received hands-on experience with the Giant Mine Remediation Project team on how environmental monitoring helps ensure the safety, health and protection of Northerners and the environment. 

While students took samples of invertebrates (small bugs), water, sediment, and small fish for live release from the Yellowknife River, project team members explained how the different types of sampling help evaluate the health of an ecosystem.  The Project team was excited to show students a real-life application of the science they are learning in the classroom.","Biology students from École St. Patrick High School in Yellowknife, NWT, learned about environmental monitoring from biologists working on the Giant Mine Remediation Project. Students received hands-on eerience with the Giant Mine Remediation Project team on how environmental monitoring helps ensure the safety, health and protection of Northerners and the environment. While students took samples of invertebrates (small bugs), water, sediment, and small fish for live release from the Yellowknife River, project team members elained how the different types of sampling help evaluate the health of an ecosystem. The Project team was excited to show students a real-life application of the science they are learning in the classroom.",[],Environmental,2,0.0,en,GovCanNorth_facebook,"['water', 'ecosystem', 'biology', 'vert', 'or']",neutral
