Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,sentiment,lemmatized_text,matched_keywords,category
909,485734081568161_936403663167865,2017-05-05 17:45:12,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/936403663167865/?type=3,"Lorsque vous pensez à vos dettes, avez-vous l’impression d’être emprisonné dans un bloc de carbonite?

N’attendez pas que les agents de recouvrement contre-attaquent. Parlez à un conseiller en crédit. Un organisme de conseil en crédit peut vous offrir une gamme de services, comme des séances d’information personnalisées et des conseils sur la façon de faire un budget, l’utilisation judicieuse du crédit et la mise en place d’un plan de gestion des dettes. 

Soyez proactif! Prenez en main la gestion de vos dettes et renseignez-vous aujourd’hui même sur les services de conseils en crédit: http://ow.ly/jRfh30beGZu
#Revengeofthe5th","Lorsque vous pensez à vos dettes, avez-vous l’impression d’être emprisonné dans un bloc de carbonite? N’attendez pas que les agents de recouvrement contre-attaquent. Parlez à un conseiller en crédit. Un organisme de conseil en crédit peut vous offrir une gamme de services, comme des séances d’information personnalisées et des conseils sur la façon de faire un budget, l’utilisation judicieuse du crédit et la mise en place d’un plan de gestion des dettes. Soyez proactif! Prenez en main la gestion de vos dettes et renseignez-vous aujourd’hui même sur les services de conseils en crédit: u",['#Revengeofthe5th'],0,0,1,0,0,0,0,0,0,0,1,unknown,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['revengeofthe5th', 'lorsque', 'pensez', 'dette', 'avez-vous', ""l'impression"", ""d'être"", 'emprisonné', 'bloc', 'carbonite', ""n'attendez"", 'les', 'agent', 'recouvrement', 'contre-attaquent', 'parlez', 'conseiller', 'crédit', 'organisme', 'conseil', 'crédit', 'peut', 'offrir', 'gamme', 'service', 'comme', 'séance', ""d'information"", 'personnalisées', 'conseil', 'façon', 'faire', 'budget', ""l'utilisation"", 'judicieuse', 'crédit', 'mise', 'place', ""d'un"", 'plan', 'gestion', 'dette', 'proactif', 'prenez', 'main', 'gestion', 'dette', 'renseignez-vous', ""aujourd'hui"", 'les', 'service', 'conseil', 'crédit']",[],unknown
910,485734081568161_786798571461709,2016-09-14 15:15:32,https://www.facebook.com/CANenSante/photos/a.237023919671339.58447.160504807323251/1316356668404720/?type=3,"Avez-vous un téléphone intelligent Note7 de Samsung?

Renseignez-vous au sujet des rappels touchant cet appareil et pour savoir si vous êtes admissible à un remplacement GRATUIT au titre du programme d’échange de produits Samsung : http://ow.ly/Hj8y304dFRm",Avez-vous un téléphone intelligent Note7 de Samsung? Renseignez-vous au sujet des rappels touchant cet appareil et pour savoir si vous êtes admissible à un remplacement GRATUIT au titre du programme d’échange de produits Samsung :,[],1,0,0,1,0,0,0,0,0,0,1,Economical,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['avez-vous', 'téléphone', 'intelligent', 'note7', 'samsung', 'renseignez-vous', 'sujet', 'rappel', 'touchant', 'cet', 'appareil', 'savoir', 'admissible', 'remplacement', 'gratuit', 'titre', 'programme', ""d'échange"", 'produit', 'samsung']",['produit'],Economical
911,485734081568161_974944955980402,2017-07-04 13:36:29,https://www.facebook.com/ACFCan/photos/a.260990094033469.64157.184605778338568/1056367744495696/?type=3,,,[],1,0,0,1,0,0,0,0,0,0,1,unknown,tl,0.0,QuestionsdargentCanada_facebook,neutral,[],[],unknown
912,485734081568161_930218047119760,2017-04-25 10:45:26,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/930218047119760/?type=3,"Saviez-vous qu’il vous incombe de vous assurer que le contenu d’un téléchargement ou d’une diffusion en continu que vous prenez en ligne provient d’une source légitime?

Lorsque vous téléchargez de la musique, des films ou des applications, assurez-vous d’utiliser des sources officielles. Lisez toujours les accords d’utilisation pour être sûr que le contenu que vous prenez en téléchargement ou en diffusion en continu n’enfreint pas les lois sur le droit d’auteur. En cas d’infraction, vous vous exposez à une amende ou même à une poursuite en justice.
Conseils pour devenir un cybercitoyen responsable et bien informé: http://ow.ly/xeqA30b4elR","Saviez-vous qu’il vous incombe de vous assurer que le contenu d’un téléchargement ou d’une diffusion en continu que vous prenez en ligne provient d’une source légitime? Lorsque vous téléchargez de la musique, des films ou des applications, assurez-vous d’utiliser des sources officielles. Lisez toujours les accords d’utilisation pour être sûr que le contenu que vous prenez en téléchargement ou en diffusion en continu n’enfreint pas les lois sur le droit d’auteur. En cas d’infraction, vous vous eez à une amende ou même à une poursuite en justice. Conseils pour devenir un cybercitoyen responsable et bien informé:",[],1,0,0,1,0,0,0,0,0,0,1,Social,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['saviez-vous', ""qu'il"", 'incombe', 'assurer', 'contenu', ""d'un"", 'téléchargement', ""d'une"", 'diffusion', 'continu', 'prenez', 'ligne', 'provient', ""d'une"", 'source', 'légitime', 'lorsque', 'téléchargez', 'musique', 'film', 'application', 'assurez-vous', ""d'utiliser"", 'source', 'officiel', 'lisez', 'toujours', 'les', 'accord', ""d'utilisation"", 'être', 'sûr', 'contenu', 'prenez', 'téléchargement', 'diffusion', 'continu', ""n'enfreint"", 'les', 'loi', 'droit', ""d'auteur"", 'cas', ""d'infraction"", 'eez', 'amende', 'poursuite', 'justice', 'conseil', 'devenir', 'cybercitoyen', 'responsable', 'bien', 'informé']",['justice'],Social
913,485734081568161_975597775915120,2017-07-05 14:45:17,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/975597775915120/?type=3,"Vous cherchez à économiser tout en étant plus écoénergétique?

Consultez la liste des rabais et des encouragements financiers ENERGY STAR :
http://ow.ly/3AdR30dmmKK

Vous avez vos propres idées sur la façon dont nous pourrions économiser tout en étant plus écoénergétiques? Rendez-vous à http://www.generationenergie.ca/fr/ et faites-nous part de ces bonnes idées! #GénÉnergie",Vous cherchez à économiser tout en étant plus écoénergétique? Consultez la liste des rabais et des encouragements financiers ENERGY STAR : Vous avez vos propres idées sur la façon dont nous pourrions économiser tout en étant plus écoénergétiques? Rendez-vous à et faites-nous part de ces bonnes idées! énÉnergie,['#G'],0,0,1,0,0,0,0,0,0,0,1,Environmental,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['gramme', 'cherchez', 'économiser', 'tout', 'plus', 'écoénergétique', 'consultez', 'liste', 'rabais', 'encouragement', 'ficiers', 'energy', 'star', 'propre', 'idée', 'façon', 'dont', 'pourrions', 'économiser', 'tout', 'plus', 'écoénergétiques', 'rendez-vous', 'faites-nous', 'part', 'bonne', 'idée', 'énénergie']",['propre'],Environmental
914,485734081568161_1036721743136056,2017-10-26 14:54:04,https://www.facebook.com/Pensezcybersecurite/photos/a.435485793204761.1073741828.435100263243314/1524415690978427/?type=3,,,[],1,0,0,1,0,0,0,0,0,0,1,unknown,tl,0.0,QuestionsdargentCanada_facebook,neutral,[],[],unknown
915,485734081568161_696013243873576,2016-03-18 11:00:53,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/696013243873576/?type=3,"Traitez votre prochain voyage comme un investissement et protégez-vous en faisant vos réservations auprès d’un agent de voyages autorisé.

En Colombie-Britannique, les agents de voyages doivent être autorisés et cotiser au fonds d’assurance voyage. Les consommateurs qui font des réservations auprès d’un agent autorisé peuvent présenter une demande d’indemnisation au fonds s’ils ne bénéficient pas des services qu’ils se sont procurés et s’ils sont incapables d’être dédommagés au moyen de leur assurance voyage, de leur carte de crédit ou de toute autre façon que ce soit.

Obtenez davantage de renseignements sur vos droits en matière de voyage auprès de @ConsumerProtectionBC, à http://ow.ly/ZFg74 (disponible en anglais seulement)","Traitez votre prochain voyage comme un investissement et protégez-vous en faisant vos réservations auprès d’un agent de voyages autorisé. En Colombie-Britannique, les agents de voyages doivent être autorisés et cotiser au fonds d’assurance voyage. Les consommateurs qui font des réservations auprès d’un agent autorisé peuvent présenter une demande d’indemnisation au fonds s’ils ne bénéficient pas des services qu’ils se sont procurés et s’ils sont incapables d’être dédommagés au moyen de leur assurance voyage, de leur carte de crédit ou de toute autre façon que ce soit. Obtenez davantage de renseignements sur vos droits en matière de voyage auprès de , à (disponible en anglais seulement)",[],0,0,1,0,0,0,0,0,0,0,1,Economical,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['traitez', 'prochain', 'voyage', 'comme', 'investissement', 'protégez-vous', 'faisant', 'réservation', 'auprès', ""d'un"", 'agent', 'voyage', 'autorisé', 'colombie-britannique', 'les', 'agent', 'voyage', 'doivent', 'être', 'autorisés', 'cotiser', 'fonds', ""d'assurance"", 'voyage', 'les', 'consommateur', 'font', 'réservation', 'auprès', ""d'un"", 'agent', 'autorisé', 'peuvent', 'présenter', 'demande', ""d'indemnisation"", 'fonds', ""s'ils"", 'bénéficient', 'service', ""qu'ils"", 'procurés', ""s'ils"", 'incapables', ""d'être"", 'dédommagés', 'moyen', 'assurance', 'voyage', 'carte', 'crédit', 'toute', 'autre', 'façon', 'obtenez', 'davantage', 'renseignement', 'droits', 'matière', 'voyage', 'auprès', 'disponible', 'anglais', 'seulement']",['droits'],Economical
916,485734081568161_1051523811655849,2017-11-24 12:21:14,https://www.facebook.com/crtcfra/photos/a.341059446078800.1073741828.287368074781271/774342842750456/?type=3,,,[],1,0,0,1,0,0,0,0,0,0,1,unknown,tl,0.0,QuestionsdargentCanada_facebook,neutral,[],[],unknown
917,485734081568161_920262201448678,2017-04-10 14:45:13,,"Qu’est-ce que l’Accord de libre-échange canadien représente pour votre famille? 
Vous aurez accès à une plus grande variété de produits et à de meilleurs prix pour ceux que vous achetez déjà! Obtenez plus d’information: http://ow.ly/GZNx30aIVfr #MeilleurCanada #CommerceIntérieur",Qu’est-ce que l’Accord de libre-échange canadien représente pour votre famille? Vous aurez accès à une plus grande variété de produits et à de meilleurs prix pour ceux que vous achetez déjà! Obtenez plus d’information: érieur,"['#MeilleurCanada', '#CommerceInt']",1,0,0,1,0,0,0,0,0,0,1,Social,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['meilleurcanada', 'commerceint', ""qu'est-ce"", ""l'accord"", 'libre-échange', 'canadien', 'représente', 'famille', 'accès', 'plus', 'grand', 'variété', 'produit', 'meilleur', 'prix', 'ceux', 'achetez', 'déjà', 'obtenez', 'plus', ""d'information"", 'érieur']","['famille', 'produit']",Social
918,485734081568161_966900270118204,2017-06-23 10:45:19,,"Déçu d’un article acheté de gré à gré lors d’une vente-débarras ou en passant par les petites annonces en ligne?

Dans la plupart des cas, les ventes de gré à gré (entre particuliers) ne sont PAS couvertes par les lois provinciales et territoriales sur la protection du consommateur. En cas de problème, vous devrez communiquer directement avec le vendeur. Si ce dernier vous oppose un refus, vous pourriez vous adresser à la cour des petites créances.

Renseignez-vous sur les risques associés aux ventes de gré à gré: http://ow.ly/JZCy30cELnL","Déçu d’un article acheté de gré à gré lors d’une vente-débarras ou en passant par les petites annonces en ligne? Dans la plupart des cas, les ventes de gré à gré (entre particuliers) ne sont PAS couvertes par les lois provinciales et territoriales sur la protection du consommateur. En cas de problème, vous devrez communiquer directement avec le vendeur. Si ce dernier vous oppose un refus, vous pourriez vous adresser à la cour des petites créances. Renseignez-vous sur les risques associés aux ventes de gré à gré:",[],1,0,0,1,0,0,0,0,0,0,1,Social,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['déçu', ""d'un"", 'article', 'acheté', 'gré', 'gré', 'lors', ""d'une"", 'vente-débarras', 'passant', 'les', 'petit', 'annonce', 'ligne', 'plupart', 'cas', 'les', 'vente', 'gré', 'gré', 'entre', 'particulier', 'couverte', 'les', 'loi', 'provincial', 'territoriale', 'protection', 'consommateur', 'cas', 'problème', 'devrez', 'communiquer', 'directement', 'vendeur', 'dernier', 'oppose', 'refus', 'pourriez', 'adresser', 'cour', 'petit', 'créance', 'renseignez-vous', 'les', 'risque', 'associé', 'vente', 'gré', 'gré']",['provincial'],Social
919,485734081568161_858249304316635,2017-01-06 11:45:34,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/858249304316635/?type=3,"Êtes-vous submergé de factures de cartes de crédit à la suite de la période des fêtes et ne savez pas comment vous allez pouvoir effectuer votre prochain versement hypothécaire?

Il y a moyen d’accroître vos chances de réussir à bien gérer votre situation financière en intervenant tôt, c’est-à-dire en appelant votre conseiller hypothécaire dès les premiers signes de difficultés financières.

Pour en savoir plus: http://ow.ly/j9Oi307xDi5","Êtes-vous submergé de factures de cartes de crédit à la suite de la période des fêtes et ne savez pas comment vous allez pouvoir effectuer votre prochain versement hypothécaire? Il y a moyen d’accroître vos chances de réussir à bien gérer votre situation financière en intervenant tôt, c’est-à-dire en appelant votre conseiller hypothécaire dès les premiers signes de difficultés financières. Pour en savoir plus:",[],1,0,0,1,0,0,0,0,0,0,1,unknown,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['êtes-vous', 'submergé', 'facture', 'carte', 'crédit', 'suite', 'période', 'fête', 'savez', 'comment', 'allez', 'pouvoir', 'effectuer', 'prochain', 'versement', 'hypothécaire', 'moyen', ""d'accroître"", 'chance', 'réussir', 'bien', 'gérer', 'situation', 'ficière', 'intervet', 'tôt', ""c'est-à-dire"", 'appelant', 'conseiller', 'hypothécaire', 'dès', 'les', 'premier', 'signe', 'difficulté', 'ficières', 'savoir', 'plus']",[],unknown
920,485734081568161_704389983035902,2016-03-30 10:45:56,http://ow.ly/ZUozE,"Vous aimeriez sous-louer votre appartement cet été?

#Saviezvous que si vous sous-louez votre logement, vous en demeurez responsable? Cela signifie que si le sous-locataire endommage le logement ou ne paie pas le loyer, la responsabilité de rembourser le propriétaire vous incombe. Renseignez-vous sur la sous-location: http://ow.ly/ZUozE","Vous aimeriez sous-louer votre appartement cet été? que si vous sous-louez votre logement, vous en demeurez responsable? Cela signifie que si le sous-locataire endommage le logement ou ne paie pas le loyer, la responsabilité de rembourser le propriétaire vous incombe. Renseignez-vous sur la sous-location:",['#Saviezvous'],1,0,0,1,0,0,0,0,0,0,1,Social,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['saviezvous', 'aimeriez', 'sous-louer', 'appartement', 'cet', 'sous-louez', 'logement', 'demeurez', 'responsable', 'cela', 'signifie', 'sous-locataire', 'endommage', 'logement', 'paie', 'loyer', 'responsabilité', 'rembourser', 'propriétaire', 'incombe', 'renseignez-vous', 'sous-location']",['responsabilité'],Social
921,485734081568161_1049331108541786,2017-11-20 08:45:31,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/1049331108541786/?type=3,"#Enseignants : Faites la promotion de la littératie financière auprès de vos élèves à l’aide du webinaire interactif en direct de l’Agence du revenu du Canada. Ce webinaire est co-animé par l’Agence de la consommation en matière financière du Canada, les Comptables professionnels agréés du Canada, l’Association des banquiers canadiens et Prospérité Canada. Les participants auront l’occasion de poser des questions et de recevoir les réponses en direct durant le webinaire. 

Le webinaire en français aura lieu le 22 novembre à 14 h et le webinaire en anglais à 11 h, heure de l’Est. Si vous souhaitez présenter ce webinaire pendant votre cours, inscrivez-vous ici : http://ow.ly/mzcj30gCRuM",": Faites la promotion de la littératie financière auprès de vos élèves à l’aide du webinaire interactif en direct de l’Agence du revenu du Canada. Ce webinaire est co-animé par l’Agence de la consommation en matière financière du Canada, les Comptables professionnels agréés du Canada, l’Association des banquiers canadiens et Prospérité Canada. Les participants auront l’occasion de poser des questions et de recevoir les réponses en direct durant le webinaire. Le webinaire en français aura lieu le novembre à h et le webinaire en anglais à h, heure de l’Est. Si vous souhaitez présenter ce webinaire pendant votre cours, inscrivez-vous ici :",['#Enseignants'],0,0,1,0,0,0,0,0,0,0,1,Economical,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['enseignant', 'faites', 'promotion', 'littératie', 'ficière', 'auprès', 'élève', ""l'aide"", 'webinaire', 'interactif', 'direct', ""l'agence"", 'revenu', 'canada', 'webinaire', 'co-animé', ""l'agence"", 'consommation', 'matière', 'ficière', 'canada', 'les', 'comptable', 'professionnel', 'agréé', 'canada', ""l'association"", 'banquier', 'canadien', 'prospérité', 'canada', 'les', 'participant', ""l'occasion"", 'poser', 'question', 'recevoir', 'les', 'réponse', 'direct', 'durant', 'webinaire', 'webinaire', 'français', 'lieu', 'novembre', 'webinaire', 'anglais', 'heure', 'heure', ""l'est"", 'souhaitez', 'présenter', 'webinaire', 'pendant', 'cour', 'inscrivez-vous', 'ici']",['revenu'],Economical
922,485734081568161_920965708044994,2017-04-11 14:37:22,https://www.facebook.com/ENERGYSTARCan/photos/a.669433423231597.1073741828.669358079905798/785645331610405/?type=3,,,[],1,0,0,1,0,0,0,0,0,0,1,unknown,tl,0.0,QuestionsdargentCanada_facebook,neutral,[],[],unknown
923,485734081568161_975556855919212,2017-07-05 12:49:43,https://www.facebook.com/schl.cmhc/photos/a.790737521056615.1073741828.786671628129871/1074478636015834/?type=3,,,[],1,0,0,1,0,0,0,0,0,0,1,unknown,tl,0.0,QuestionsdargentCanada_facebook,neutral,[],[],unknown
924,485734081568161_707770096031224,2016-04-05 08:58:54,https://www.facebook.com/YourMoneyMattersCanada/videos/796019837170876/,,,[],0,1,0,0,0,0,0,0,0,0,1,unknown,tl,0.0,QuestionsdargentCanada_facebook,neutral,[],[],unknown
925,485734081568161_1037094313098799,2017-10-27 10:45:27,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/1037094313098799/?type=3,"L’Halloween, c’est amusant, mais les coûts peuvent être effrayants! 

Économisez en utilisant une taie d’oreiller ou un sac réutilisable au lieu d’un sac à bonbons. Épargner de l’argent TOUT EN réduisant votre empreinte écologique, voilà toute une gâterie!","L’Halloween, c’est amusant, mais les coûts peuvent être effrayants! Économisez en utilisant une taie d’oreiller ou un sac réutilisable au lieu d’un sac à bonbons. Épargner de l’argent TOUT EN réduisant votre empreinte écologique, voilà toute une gâterie!",[],1,0,0,1,0,0,0,0,0,0,1,Economical,fr,0.0,QuestionsdargentCanada_facebook,neutral,"[""l'halloween"", ""c'est"", 'amusant', 'les', 'coût', 'peuvent', 'être', 'effrayants', 'économisez', 'utilisant', 'taie', ""d'oreiller"", 'sac', 'réutilisable', 'lieu', ""d'un"", 'sac', 'bonbon', 'épargner', ""l'argent"", 'tout', 'réduisant', 'empreinte', 'écologique', 'voilà', 'toute', 'gâterie']","['empreinte', 'écologique']",Economical
926,485734081568161_993647480776816,2017-08-03 13:25:03,https://www.facebook.com/ENERGYSTARCan/photos/a.669433423231597.1073741828.669358079905798/848009125374025/?type=3,,,[],1,0,0,1,0,0,0,0,0,0,1,unknown,tl,0.0,QuestionsdargentCanada_facebook,neutral,[],[],unknown
927,485734081568161_720339931440907,2016-05-03 15:47:58,https://www.facebook.com/bureaudelaconcurrencecanada/photos/a.543926819038275.1073741828.498379673592990/927523657345254/?type=3,Consultez ces cinq conseils du Bureau de la concurrence Canada pour éviter les pertes de temps et d’argent liées aux séminaires « gratuits » dans le domaine de l’immobilier :,Consultez ces cinq conseils du Bureau de la concurrence Canada pour éviter les pertes de temps et d’argent liées aux séminaires « gratuits » dans le domaine de l’immobilier :,[],1,0,0,1,0,0,0,0,0,0,1,unknown,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['consultez', 'cinq', 'conseil', 'bureau', 'concurrence', 'canada', 'éviter', 'les', 'perte', 'temps', ""d'argent"", 'liées', 'séminaire', 'gratuits', 'domaine', ""l'immobilier""]",[],unknown
928,485734081568161_717217495086484,2016-04-26 17:45:31,https://www.ic.gc.ca/eic/site/icgc.nsf/fra/h_07535.html#step6,"Vous souhaitez formuler une plainte au sujet d’un produit ou d’un service? La feuille de route des plaintes vous propose un exemple de lettre de plainte qui pourra guider la rédaction de votre propre lettre.

Obtenez le gabarit de lettre: http://ow.ly/4n3LIn",Vous souhaitez formuler une plainte au sujet d’un produit ou d’un service? La feuille de route des plaintes vous propose un exemple de lettre de plainte qui pourra guider la rédaction de votre propre lettre. Obtenez le gabarit de lettre:,[],1,0,0,1,0,0,0,0,0,0,1,Economical,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['souhaitez', 'formuler', 'plainte', 'sujet', ""d'un"", 'produit', ""d'un"", 'service', 'feuille', 'route', 'plainte', 'propose', 'exemple', 'lettre', 'plainte', 'pourra', 'guider', 'rédaction', 'propre', 'lettre', 'obtenez', 'gabarit', 'lettre']","['produit', 'propre']",Economical
929,485734081568161_997512913723606,2017-08-10 10:45:26,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/997512913723606/?type=3,"Vous attendez un enfant? Félicitations!

En plus d’aménager sa future chambre et de trouver le nom parfait pour votre enfant, renseignez-vous au sujet des avantages sociaux accordés par votre employeur pour déterminer le nombre de jours de congé de maternité et parentale payés auxquels vous aurez droit.

En vous renseignant avant que le bébé arrive, vous pourrez prévoir les coûts associés à votre nouveau rôle de parent. Pour obtenir d’autres conseils: http://ow.ly/51kV30earz6","Vous attendez un enfant? Félicitations! En plus d’aménager sa future chambre et de trouver le nom parfait pour votre enfant, renseignez-vous au sujet des avantages sociaux accordés par votre employeur pour déterminer le nombre de jours de congé de maternité et parentale payés auxquels vous aurez droit. En vous renseignant avant que le bébé arrive, vous pourrez prévoir les coûts associés à votre nouveau rôle de parent. Pour obtenir d’autres conseils:",[],1,0,0,1,0,0,0,0,0,0,1,Social,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['attendez', 'enfant', 'félicitation', 'plus', ""d'aménager"", 'future', 'chambre', 'trouver', 'nom', 'parfait', 'enfant', 'renseignez-vous', 'sujet', 'avantage', 'sociaux', 'accordé', 'employeur', 'déterminer', 'nombre', 'jours', 'congé', 'maternité', 'parentale', 'payés', 'auxquels', 'droit', 'renseigt', 'avant', 'bébé', 'arrive', 'pourrez', 'prévoir', 'les', 'coût', 'associé', 'nouveau', 'rôle', 'parent', 'obtenir', ""d'autres"", 'conseil']","['enfant', 'enfant']",Social
930,485734081568161_884531221688443,2017-02-15 11:45:31,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/884531221688443/?type=3,"Il n’est jamais trop tôt pour apprendre la valeur de l’argent.

#Trucdepro: Demandez à vos enfants d’évaluer le coût d’un achat en calculant le temps de travail nécessaire pour se procurer un article. Vaut-il la peine d’acheter le gadget dernier cri en dépensant l’argent durement gagné en gardant des enfants, en travaillant à temps partiel ou en méritant son allocation? Inculquez de bonnes habitudes financières à vos enfants dès maintenant!

Sensibilisez vos enfants aux questions d’argent : http://ow.ly/BiXG308TEDM","Il n’est jamais trop tôt pour apprendre la valeur de l’argent. : Demandez à vos enfants d’évaluer le coût d’un achat en calculant le temps de travail nécessaire pour se procurer un article. Vaut-il la peine d’acheter le gadget dernier cri en dépensant l’argent durement gagné en gardant des enfants, en travaillant à temps partiel ou en méritant son allocation? Inculquez de bonnes habitudes financières à vos enfants dès maintenant! Sensibilisez vos enfants aux questions d’argent :",['#Trucdepro'],0,0,1,0,0,0,0,0,0,0,1,Social,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['trucdepro', ""n'est"", 'jamais', 'trop', 'tôt', 'apprendre', 'valeur', ""l'argent"", 'demandez', 'enfant', ""d'évaluer"", 'coût', ""d'un"", 'achat', 'calculant', 'temps', 'travail', 'nécessaire', 'procurer', 'article', 'vaut-il', 'peine', ""d'acheter"", 'gadget', 'dernier', 'cri', 'dépensant', ""l'argent"", 'durement', 'gagné', 'gardant', 'enfant', 'travaillant', 'temps', 'partiel', 'méritant', 'allocation', 'inculquez', 'bonne', 'habitude', 'ficières', 'enfant', 'dès', 'maintet', 'sensibilisez', 'enfant', 'question', ""d'argent""]","['enfant', 'enfant', 'enfant', 'enfant']",Social
931,485734081568161_1059255040882726,2017-12-08 08:02:47,https://www.facebook.com/crtcfra/photos/a.341059446078800.1073741828.287368074781271/780182485499825/?type=3,,,[],1,0,0,1,0,0,0,0,0,0,1,unknown,tl,0.0,QuestionsdargentCanada_facebook,neutral,[],[],unknown
932,485734081568161_1021382751336622,2017-09-26 10:45:25,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/1021382751336622/?type=3,"Vous commencez la planification de votre mariage? Ne laissez pas les dépenses imprévues mettre un bémol à votre journée spéciale.

Établissez un budget pour contrôler vos dépenses. Il est certainement agréable de garder des fonds pour réaliser vos autres rêves, comme l’achat d’une maison! 

Servez-vous de notre grille budgétaire pour déterminer tous les coûts associés à votre mariage: http://ow.ly/3oVQ30fmpEy #DébutsFinanciers","Vous commencez la planification de votre mariage? Ne laissez pas les dépenses imprévues mettre un bémol à votre journée spéciale. Établissez un budget pour contrôler vos dépenses. Il est certainement agréable de garder des fonds pour réaliser vos autres rêves, comme l’achat d’une maison! Servez-vous de notre grille budgétaire pour déterminer tous les coûts associés à votre mariage: ébutsFinanciers",['#D'],0,0,1,0,0,0,0,0,0,0,1,unknown,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['commencez', 'planification', 'mariage', 'laissez', 'les', 'dépense', 'imprévues', 'mettre', 'bémol', 'journée', 'spéciale', 'établissez', 'budget', 'contrôler', 'dépense', 'certainement', 'agréable', 'garder', 'fonds', 'réaliser', 'autres', 'rêve', 'comme', ""l'achat"", ""d'une"", 'maison', 'servez-vous', 'grille', 'budgétaire', 'déterminer', 'tous', 'les', 'coût', 'associé', 'mariage', 'ébutsficiers']",[],unknown
933,485734081568161_719877004820533,2016-05-02 14:43:20,https://www.facebook.com/ACFCan/photos/a.260990094033469.64157.184605778338568/794824690650004/?type=3,,,[],1,0,0,1,0,0,0,0,0,0,1,unknown,tl,0.0,QuestionsdargentCanada_facebook,neutral,[],[],unknown
934,485734081568161_1022816081193289,2017-09-29 10:45:24,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/1022816081193289/?type=3,"Avez-vous suivi de près nos conseils sur les #DébutsFinanciers au cours du mois? 

Si vous avez bonne mémoire, vous obtiendrez peut-être toutes les bonnes réponses dès le «début»! http://ow.ly/6oZu30fmtf7","Avez-vous suivi de près nos conseils sur les ébutsFinanciers au cours du mois? Si vous avez bonne mémoire, vous obtiendrez peut-être toutes les bonnes réponses dès le «début»!",['#D'],0,0,1,0,0,0,0,0,0,0,1,unknown,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['avez-vous', 'suivi', 'près', 'conseil', 'les', 'ébutsficiers', 'cour', 'mois', 'bonne', 'mémoire', 'obtiendrez', 'peut-être', 'toutes', 'les', 'bonne', 'réponse', 'dès', '«début»']",[],unknown
