,mediaid,video_url,owner_username,url,tagged_users,comments,typename,caption,likes,shortcode,date,caption_mentions,is_video,id,caption_hashtags,owner_id
135,1.49218E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1b6afdfcac83bcea7cbe5f383c0a1dfd/5AF60BDC/t51.2885-15/s1080x1080/e35/25006326_189865334909646_8646098135573069824_n.jpg,[],3,GraphSidecar,"Scientists from around agencies and institutes from all over the world are currently working together in the Arctic to measure ice on land and sea. This is one of the largest Arctic eedition ever! This huge collaborative international effort will help ensure the ice-thickness maps created from satellite data are correct. We have a small crew over there that will be sharing photos and highlights (when they have access to the Internet 🤦‍️). Check our account to follow their adventures! Photo : Pilot Troy and scientist Christian measuring the thickness of the ice to make sure it can safely support the weight of the aircraft. Photo : Justin and Josh working on a snow pit to measure snow properties on multi-year sea ice north of Alert, Nunavut.Photo : KBAL pilots preparing to land on the plane on sea ice without a prepared runway.Photo : Arvids measuring the depth of snow on sea ice along a transect. The site was accessed via aircraft.Photo : A view of the multi-year sea ice north of Alert, Nunavut.",75,BS1RWNKlttX,2017-04-13T09:32:40,[],FALSE,2017-04-13_09-32-40,[],3913900802
136,1.49576E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8e34194583c099a057a0ef869fe5bcac/5ADE325B/t51.2885-15/s1080x1080/e35/25013545_1380466472075152_5490637043895631872_n.jpg,[],1,GraphSidecar,"Josh, Arvids, Andrew and Justin (University of Alberta & York University) arrived in Alert, Nunavut on Wednesday April to take part in one of the largest Arctic eedition ever! They are scheduled to depart from Alert on April. The campaign goal was to visit sites along a few ESA (European Space Agency) CryoSat orbits between Alert and N,150W and perform a full suite of snow and ice measurements at each site. By doing all this, scientists can ensure that ice-thickness maps created from satellite data are correct. Cool right? Photo : Large depth hoar crystals found within the snowpack on sea icePhoto : Justin operating the SnowMicroPen* to take very high resolution measurements of the snow layering.Photo : Cryovex sample team in their twin otter aircraft on route to a sea ice sampling site where they land directly on the ice. *A snow micro-penetrometer, measure the bonding force between snow grains/crystals at very high resolution and quite rapidly!",54,BTB_f5AlONi,2017-04-18T08:06:50,[],FALSE,2017-04-18_08-06-50,[],3913900802
137,1.4965E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/db3a216f67b2ae2102a16b320e00c07a/5AF415D7/t51.2885-15/s1080x1080/e35/24331745_304635086691763_1479992000160727040_n.jpg,[],0,GraphSidecar,"Attention weather buffs! If you‘re going to be in the Gander, NL area on May , you’ll want to check out the hurricane hunter aircraft used by the US National Hurricane Center and the US Air Force. These specialized planes use cutting edge technology to gain valuable information on tropical storms which could impact the Atlantic coast of Canada and the US. You’ll get to tour the aircraft, meet American and Canadian hurricane meteorologists and check out the US National Hurricane Center’s Hurricane Awareness Tour exhibition! SAVE THE DATE!2017 Hurricane Awareness TourGander International AirportNL Water Bomber Hangar (Hangar ).300 Marix BlvdGander, NLMay , :30 :30 (NDT)Free Admission.....",43,BTEpP_RFn9x,2017-04-19T08:50:09,[],FALSE,2017-04-19_08-50-09,"[""hurricaneawarenesstour"",""hurricaneawareness"",""gander"",""ganderairport"",""newfoundland"",""aircraft"",""meteorologists"",""hurricane"",""emergencyprepardness"",""atlantic"",""weathernerds"",""hurricanestrong"",""environmentcanada"",""nlwx"",""yqx"",""epweek"",""weathernerd"",""weatherpersons"",""weatherbuff""]",3913900802
138,1.49868E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/36bf41438275b6e537b9f79cccaac34b/5AF67519/t51.2885-15/e35/25011511_1994163870868716_2221955090967691264_n.jpg,[],0,GraphImage,"・・・ to last year's when world leaders gathered in the iconic General Assembly Hall to sign the on climate change.Representatives of more than countries signed the historic document at Headquarters in on April , breaking the record for the number of signatories on the opening day of any international treaty.Everyone in every country is affected by climate change and we all have an opportunity to do something about it. Climate action is unstoppable -- and will benefit ALL of us by creating jobs, saving money and improving our health. : / UN Social Media",56,BTMX8lDFz0u,2017-04-22T08:52:52,"[""unitednations"",""sotonino""]",FALSE,2017-04-22_08-52-52,"[""repost"",""fbf"",""earthday"",""unitednations"",""parisagreement"",""un"",""nyc"",""globalgoals"",""flashbackfriday""]",3913900802
139,1.50028E+18,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f1751179cea269a4cf557c8941c84143/5A63F2A5/t50.2886-16/24984326_738577743001233_6706664661896396800_n.mp4,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b45c2607ce759c69226ab77e68230abb/5A637473/t51.2885-15/e15/23596608_496458040735943_1061996398410465280_n.jpg,[],0,GraphVideo,"We love sharing videos and photos that highlight our staff's research and work that help to protect our amazing natural world. Now, here is your chance to show the rest of the world how special Canada is to YOU! The Great Canadian Video Contest for World Environment Day is open to Canadians aged to . Create a video showing how you are enjoying the mountains, beaches, forests or greenspaces around you, and why it is important to conserve and protect our natural heritage. Use to share your clip on Twitter and visit our web page to enter the contest.....",66,BTSDniolfs5,2017-04-24T13:50:41,[],TRUE,2017-04-24_13-50-41,"[""wedcan"",""wedcan"",""worldenvironmentday"",""environmentcanada"",""withnature"",""explorecanada"",""canada"",""canadianlandscape"",""canadianyouth"",""adventures"",""contest"",""canada150""]",3913900802
140,1.50097E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/163cff580aa360249c727e8cde42718b/5AE8CAF5/t51.2885-15/e35/25016363_226336387905219_3472554395382579200_n.jpg,[],2,GraphImage,"It’s National Volunteer Week! The Canadian Wildlife Service’s Arctic Shorebird Monitoring Program has been fortunate to have over volunteers assist with our field program over the past years! They put their lives on hold for -2 months to join us in the arctic in remote tent camps.We are celebrating by highlighting the contribution citizen scientists make to our program by introducing a volunteer each day this week.Today, meet Fletcher Smith! Fletcher is a U.S. citizen who has volunteered over months of his life coming to the tundra to help with our shorebird monitoring work. Fletcher is a special volunteer in that he also taught us how to fit Whimbrel (the bird Fletcher is holding in the photo) with tiny satellite backpacks that tell us where the birds are year round so we can have an understanding of where birds are when and what we can do to help conserve their populations......",60,BTUh8qhFSrH,2017-04-25T12:54:11,[],FALSE,2017-04-25_12-54-11,"[""nationalvolunteerweek2017"",""nationalvolunteerweek"",""volunteering"",""skilledvolunteers"",""citizenscientists"",""closetbirdnerds"",""centerforconservationbiology"",""arcticshorebirdmonitoringprogr"",""canadianwildlifeservice"",""migratorybirds"",""internationalvolunteers"",""migratoryconnectivity"",""kendallisland"",""fieldwork"",""instavolunteer"",""beardsofinstagram"",""birdsofinstagram"",""instabirds"",""tundra""]",3913900802
141,1.50171E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e7fff78699d40b23ed4f9fea1822961d/5AFC47D3/t51.2885-15/e35/25011668_710805192455494_2408457805209010176_n.jpg,[],3,GraphImage,"Our National Volunteer Week highlight on the Canadian Wildlife Service’s Arctic Shorebird Monitoring Program’s volunteers continues – today meet Alvan Buckley. Alvan is a Canadian who was in between his undergrad and medical school the summer he volunteered for us. Our volunteers come from all backgrounds, ages and eeriences and in this case, we were fortunate because Alvan already had banding eerience from his other volunteer gigs. Alvan will be Dr. Alvan, MD when he joins us again this coming summer in a different part of the arctic on a different component of the Program!.....",85,BTXIzV8FtFt,2017-04-26T13:12:11,[],FALSE,2017-04-26_13-12-11,"[""nationalvolunteerweek2017"",""nationalvolunteerweek"",""volunteering"",""skilledvolunteers"",""citizenscientists"",""closetbirdnerds"",""centerforconservationbiology"",""arcticshorebirdmonitoringprogr"",""canadianwildlifeservice"",""migratorybirds"",""canadianvolunteers"",""internationalvolunteers"",""migratoryconnectivity"",""kendallisland"",""fieldwork""]",3913900802
142,1.50171E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9eec47bfe7c90ee37e056db7aa250797/5ADEC2E7/t51.2885-15/e35/25009660_177797812804083_1156553556585611264_n.jpg,[],1,GraphImage,"Meet Anthony Levesque – Anthony is from Guadeloupe. He is a dedicated bird biologist with his own birding business now. In the past he was with various agencies in his home country working with hunters and government to implement protection measures for species at critical times of the year to help reduce the impact of hunting on their populations. Shorebirds look completely different in the winter – so Anthony is used to identifying them more from their shape and sound than when they are in their breeding plumage in the arctic and are easier to identify. Arctic-breeding shorebirds spend most of their life cycle outside Canada, so it is fantastic when we get to cooperate with our international colleagues. In this photo, the twin otter is loaded up and the survey team is about to head to the tundra!.....",46,BTXJbJ9FeHe,2017-04-26T13:17:37,[],FALSE,2017-04-26_13-17-37,"[""nationalvolunteerweek2017"",""nationalvolunteerweek"",""volunteering"",""skilledvolunteers"",""citizenscientists"",""closetbirdnerds"",""centerforconservationbiology"",""arcticshorebirdmonitoringprogr"",""canadianwildlifeservice"",""migratorybirds"",""canadianvolunteers"",""internationalvolunteers"",""migratoryconnectivity"",""kendallisland"",""fieldwork""]",3913900802
143,1.50238E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b72035e1216d361417d3006b4f3fa739/5AF0D007/t51.2885-15/e35/24838662_149940085649384_7515482749776429056_n.jpg,[],7,GraphImage,"National Volunteer Week is a special time to recognize all the people who donate their time to make our work possible. In today’s volunteer spotlight, meet Adam Fritz! Adam has volunteered two summers for the Canadian Wildlife Service’s Arctic Shorebird Monitoring Program. His background in policy is about as far as you can get from birds – until you consider that conservation takes policy work to make it happen. Adam took vacation from his federal government job to assist with monitoring birds on the tundra. That’s weeks he could have been vacationing with his family in a warm and sunny location! Not all arctic fieldwork is glamourous, in this pic we are playing cards to pass the time waiting for the fog to clear so we can get out and do our work......",65,BTZh5w8ljyx,2017-04-27T11:30:00,[],FALSE,2017-04-27_11-30-00,"[""nationalvolunteerweek2017"",""nationalvolunteerweek"",""fieldwork"",""volunteering"",""shorebirds"",""wildlifemonitoring"",""canadianwildlifeservice"",""arcticscience""]",3913900802
144,1.50245E+18,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8224e686126369d3995f7114c656bcc3/5A636922/t50.2886-16/24988728_154152335314125_2393664984358846464_n.mp4,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/915b79a1500b99c3b48558d8e78bc268/5A645D7D/t51.2885-15/e15/25017313_160414948023173_3454455038125015040_n.jpg,[],1,GraphVideo,"Canada is home to species who are at risk due to ecosystem degradation and loss. It is up to all Canadians to work together to help protect and conserve their habitat. Today, a newly formed advisory committee met with Minister McKenna to find practical solutions for these creatures. By working together, we can safeguard the health of our Canadian wildlife and ecosystems!......",61,BTZygBJFT5W,2017-04-27T13:55:01,[],TRUE,2017-04-27_13-55-01,"[""canadianwildlife"",""healthyecosystem"",""conservation"",""wildlifeconservation"",""speciesatrisk"",""speciesatriskact"",""canadianwildlifeservice"",""environmentalprotection"",""environmentcanada""]",3913900802
145,1.50307E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ff398524c343470e24781017b11c42be/5AFBB688/t51.2885-15/e35/25011881_159636647980218_5018969933086720000_n.jpg,[],4,GraphImage,"As mentioned earlier this week, the Canadian Wildlife Service’s Arctic Shorebird Monitoring Program has been fortunate to have over volunteers assist with our field program over the past years! Highlighting just five this week has been an awesome opportunity, but a big round of thanks to all of you others out there!!! Mark Dodds, seen here with a Black-bellied Plover he just fitted with a satellite backpack, is one of these awesome volunteers. Mark turned down paying jobs to come work with us for free!! His time helped us have our best field season at our study site at Nanuit Itillinga (Polar Bear Pass) National Wildlife Area in terms of number of nests found and birds banded. The satellite backpacks Mark helped deploy are allowing us to see what routes these plovers are using to migrate, where they are spending the non-breeding season and what habitats they are using. This is all important information we need to help conserve this species......",80,BTb_IlgFDpm,2017-04-28T10:23:54,[],FALSE,2017-04-28_10-23-54,"[""nationalvolunteerweek"",""nationalvolunteerweek2017"",""shorebirdmonitoring"",""shorebirds"",""canadianvolunteers"",""arcticshorebirdmonitoringprogr"",""canadianwildlifeservice"",""canadianwildlife"",""arctic"",""arcticscience"",""skilledvolunteers"",""fieldwork"",""arcticfieldwork"",""environmentcanada""]",3913900802
146,1.50599E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8918aadbfcd121def3a4af381041e6f6/5AE594F7/t51.2885-15/s1080x1080/e35/25011653_275746059617325_5175727258614104064_n.jpg,[],2,GraphSidecar,Just outside the city of Edmonton is a hidden gem called Bunchberry Meadows. This forest provides habitat for all sorts of amazing species – from moose to owls to salamanders!We are proud to announce that this forest will be conserved through our Ecological Gifts Program and the Natural Areas Conservation Program.Protecting this land will give Edmontonians the opportunity to share this space with their family for generations to come. .... . : / Kyle Marquardt : / Karol Dabbs : / Karol Dabbs,55,BTmVf2qlfS_,2017-05-02T10:51:43,"[""ncc_cnc"",""ncc_cnc"",""ncc_cnc""]",FALSE,2017-05-02_10-51-43,"[""protectedarea"",""conservation"",""habitatconservation"",""canadianwildlife"",""naturalarea"",""alberta"",""hiddengems"",""environmentalprotection"",""natureconservancy"",""natureconservancyofcanada""]",3913900802
147,1.5068E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/86249ddce87fe088027b51c30d486957/5ADC9D75/t51.2885-15/e35/24332371_1760660574239720_9107351131805188096_n.jpg,[],1,GraphImage,"Did you know that we are responsible for managing wildlife habitats at National Wildlife Areas nationwide? In the prairie provinces, habitat management sometimes includes using carefully planned prescribed burning to restore or recreate natural habitat conditions and eradicate invasive species. In many grassland ecosystems, fire is a natural process – just like grazing – and is important for maintaining natural habitats for wildlife.....",94,BTpPifsFCof,2017-05-03T13:57:23,[],FALSE,2017-05-03_13-57-23,"[""nationalwildlifearea"",""protectedarea"",""protectedareas"",""fieldwork"",""wildlifeconservation"",""prairies"",""canadianprairies"",""habitatmanagement"",""fieldwork"",""prescribefire"",""grassland"",""invasivespecies"",""environmentcanada"",""canadianwildlifeservice"",""dyk"",""nofilter"",""talentedstaff""]",3913900802
148,1.50744E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ea1c6d80731e8c80a9239d5de23a5630/5AF71AA9/t51.2885-15/e35/25012451_381268128979423_439259134429233152_n.jpg,[],1,GraphImage,"What a cool blast from the past! Canadian Wildlife Service biologist Ron Mackay examines a Trumpeter Swan in the s. In , because of hunting and harassment, there were only Trumpeters in Canada and in the US. Today, as a result of an intensive international conservation effort, there are about wild Trumpeter Swans, and the species is no longer considered in danger of extinction......",89,BTrgofrlvt1,2017-05-04T11:05:14,[],FALSE,2017-05-04_11-05-14,"[""canada150"",""tbt"",""throwbackthursday"",""throwback"",""canadianwildlifeservice"",""flashback"",""retro"",""blackandwhite"",""canadianwildife"",""swan"",""biologistofinstagram"",""fieldwork"",""wildlifeconservation"",""canenvironment"",""environmentcanada"",""canada"",""protectedarea"",""trumpeterswan"",""withnature""]",3913900802
149,1.51091E+18,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b4e2269a5c36988442366ad12df13eeb/5A6368A0/t50.2886-16/25000186_2023805331187754_7545555750005768192_n.mp4,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/628cc74f626b63e54468d9bb144075b3/5A637D16/t51.2885-15/e15/25014253_1409479775845771_4534021305929826304_n.jpg,[],1,GraphVideo,"We want YOU to join us! You could win airfare and accommodations to attend World Environment Day events! It’s as easy as !World Environment Day is all about connecting people to nature, and Canada has a lot of hidden gems where Canadians can enjoy nature. Canadian Youth between the age of to , we want you to show us what you like the most about Canada and why it is important that we continue our work to safeguard our natural heritage. So grab your phone, your selfie stick or your tripod and get out there! Once it’s ready, tweet us your video environmentca and complete the entry form. Tap the link in our bio for all the deets!.....",59,BT32HF1FU3e,2017-05-09T06:03:47,[],TRUE,2017-05-09_06-03-47,"[""wedcan"",""worldenvironmentday"",""withnature"",""canada"",""explorecanada"",""canadianwildlife"",""canadianadventures"",""canadianyouth"",""contest"",""wedcan"",""environmentcanada"",""environmentcan"",""canenvironment"",""canada150"",""eccan150""]",3913900802
150,1.51176E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/229fcd6beaa2f7e35430b4b982820906/5AEF118C/t51.2885-15/s1080x1080/e35/25009482_135578457155642_6286360205986889728_n.jpg,[],0,GraphSidecar,"It may not look like much but over the last year, scientists have been using these new solar-powered satellite transmitters to tag and track Thayer’s Gulls from the high arctic to BC. This data is helping scientists learn about the foraging and migrating behavior of this species, and how they overlap with areas of high marine shipping. Recently, a bird with a transmitter stopped moving. The signal remained strong, and coordinates indicated it was located in a remote area of Alaska. Scientists presumed the device lost until a local resident offered to help with the search. Equipped with his boat, GPS, and coordinates provided by ECCC, he found the transmitter on a remote beach off of Iyoukeen Bay – km from ! Thanks Mr. Chew!.....",67,BT62WN4Fv1V,2017-05-10T10:03:35,[],FALSE,2017-05-10_10-03-35,"[""juneau"",""migratorybirds"",""britishcolumbia"",""arctic"",""gull"",""alaska"",""nature"",""tenakeesprings"",""wldlifescience"",""marinesafety"",""wildlifeconservation"",""canenvironment"",""environmentcan"",""canadianwildlife"",""ourcoasts""]",3913900802
151,1.51534E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/76dfa23dc16fc67d879082d88dedbe8e/5AFAA9CD/t51.2885-15/e35/25005806_166880477389621_8285166933901312000_n.jpg,[],3,GraphImage,"Do you recognize this geodesic dome that became an icon of the Montréal landscape in ? Do you know what it’s used for now? The Biosphere is the only environment museum in North America! If you find yourself in Montréal this summer, take the opportunity to visit the Museum! We have organized several new exhibitions to celebrate the th anniversary of Montréal, the th anniversary of Canada, and the th anniversary of E ...... éal éal",92,BUHlWVSF_y2,2017-05-15T08:45:10,[],FALSE,2017-05-15_08-45-10,"[""biosphere"",""mtlbiosphere"",""mtlmoments"",""montréal"",""quebec"",""canada"",""explorecanada"",""exploremontréal"",""vacation2017"",""summer2017"",""environmentcanada"",""montrealmuseums"",""375mtl"",""expo67"",""canada150"",""eccan150"",""wedcan""]",3913900802
152,1.51547E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/50a063522fdc121c992b60671dfd8541/5AF403CD/t51.2885-15/s1080x1080/e35/25007558_157830724828155_5577812291455287296_n.jpg,[],0,GraphSidecar,"Meet meteorologists, Darin, Paul and Tracey, telling visiting students all about weather and hurricane science. The students visited the Canadian Hurricane and Atlantic Storm Prediction Centres in Dartmouth, Nova Scotia, today as part of Science Odyssey. Science Odyssey is Canada's largest celebration of science, technology, engineering and mathematics, being held in research centres, laboratories and classrooms from coast to coast. ...",45,BUIBNlRlFT5,2017-05-15T12:48:39,[],FALSE,2017-05-15_12-48-39,"[""odysci"",""stem"",""wx"",""weather"",""hurricanes"",""meteorologists"",""scienceodyssey"",""meteorologistsofinstagram"",""canadianhurricanecentre"",""environmentcanada"",""environmentcan""]",3913900802
153,1.51598E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0932aa5e6ebc10d5ffdb6ffff0e145b7/5AF3A277/t51.2885-15/s1080x1080/e35/25008684_555581224784796_3328653521879826432_n.jpg,[],0,GraphSidecar,"Giving you a peek into the Biosphere’s “This is Not an Umbrella: Science and Art of Weather” exhibit. There you can discover many different aspects of weather, including its causes, its consequences, and the instruments scientists can use to predict its changes and hazards......",41,BUJ17gZlQIz,2017-05-16T05:48:32,[],FALSE,2017-05-16_05-48-32,"[""24hscience"",""odysci"",""weather"",""weatherscience"",""montreal"",""quebectourism"",""environment"",""biosphere"",""museum"",""canada150"",""mtl"",""mtlmoments"",""mtlbiosphere"",""canadianscience"",""explorecanada"",""environmentcan"",""environmentcanada"",""375mtl""]",3913900802
154,1.51756E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8486654bf6c57d1679ff1de1b19f55e5/5AE2A260/t51.2885-15/e35/24838408_193200247904889_7832897802366615552_n.jpg,[],0,GraphImage,"Meet Isabel, an animator at the Biosphere in Montreal. Here she’s elaining how a degree of temperature change can make a difference in the fight against climate change...... éal éal",49,BUPdkc0lkU_,2017-05-18T10:11:07,[],FALSE,2017-05-18_10-11-07,"[""biosphere"",""mtlbiosphere"",""mtlmoments"",""montréal"",""quebec"",""canada"",""explorecanada"",""exploremontréal"",""vacation2017"",""summer2017"",""environmentcanada"",""montrealmuseums"",""375mtl"",""expo67"",""canada150"",""eccan150"",""wedcan"",""museumday""]",3913900802
155,1.51768E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/30eb0d9ff35311058286672458847ad7/5AF29CDE/t51.2885-15/e35/25005663_304670256704654_9127631855707750400_n.jpg,[],1,GraphSidecar,"Have you heard of Climate Action ? It’s a project funded by a contribution agreement we have with GreenLearning Canada.Climate Action gives students a voice in building a low-carbon and prosperous Canada and an opportunity to present and engage with the Government of Canada.Today, in a Virtual Town Hall, more than high-school students from across the country discussed climate change with our minister, Catherine McKenna, as well as with Mary McGrath, Executive Director of GreenLearning and host Terry Godwaldt, from the Centre for Global Education. Students presented action plans on three topics – Greening Our Energy Supply, Sustainable Transportation, and Reducing Waste. Students will continue to take action — in their daily lives, at school and in their community while challenging others to act.What's YOUR ?....",54,BUP3wWsl8RE,2017-05-18T13:59:56,[],FALSE,2017-05-18_13-59-56,"[""climateaction"",""climate150"",""canada150"",""wedcan"",""climatechange"",""canada"",""environmentcanada"",""canenvironment"",""lowcarbon"",""canadianyouth"",""youthclimateaction"",""actnow"",""canclimateaction""]",3913900802
156,1.52053E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/bc2078bc518a88077979f607706531e3/5AEC8904/t51.2885-15/e35/25018186_381383138978210_492631198368006144_n.jpg,[],2,GraphImage,"This is a mosaic created by one of our employees with about photos of waterfalls taken during a field trip to Garden of Eden Fall, Five Islands, Nova Scotia last fall. Cool right!.....",57,BUaA4filt2l,2017-05-22T12:32:06,[],FALSE,2017-05-22_12-32-06,"[""perksoffieldwork"",""flashback"",""waterfalls"",""art"",""mosaic"",""idb2017"",""biodiversity"",""canadawater"",""waterscience"",""scienceandtechnology"",""cdnscience"",""naturephotography"",""scientistsofinstagram"",""environmentcanada"",""canenvironment"",""novascotia""]",3913900802
157,1.52267E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/937b3dd5f87de4afd3eaadbf9e727a96/5AF70FBD/t51.2885-15/e35/24838787_545825195784983_7739199375657664512_n.jpg,[],1,GraphSidecar,"“Last summer I travelled with Adventure Canada to the Prince Leopold Island Migratory Bird Sanctuary in Lancaster Sound, Nunavut. Because of the tight schedule of the ship our only opportunity to get out in Zodiacs below the seabird cliffs was at :30 before breakfast but despite this and a biting cold wind, about passengers took part and all were thrilled by the eerience!” – Garry, CWS Crew.....: Garry Donaldson",63,BUhn17NlzcI,2017-05-25T11:27:13,[],FALSE,2017-05-25_11-27-13,"[""canadianwildlifeservice"",""migratorybirds"",""adventurecanada"",""migratorybirdsanctuary"",""protectedland"",""wildlifephotography"",""nunavut"",""environmentcanada"",""canenvironment"",""summervibes"",""nofilterneeded"",""eyecandy""]",3913900802
158,1.52348E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f9bb9e9f389ba376b9f737a779b04b6a/5AF7585E/t51.2885-15/s1080x1080/e35/24331901_511559552570220_9017572064617299968_n.jpg,[],0,GraphSidecar,"Wondering what a weather office looks like? Step in and meet Bob, our warning preparedness meteorologist! Here, he’s checking over some recent hurricane information in preparation for what could be an active hurricane season.Cool eh?Don’t forget, hurricane season, runs from June st until the end of October. Don’t be scared, just be prepared!....",79,BUkfolGlLgw,2017-05-26T14:13:13,[],FALSE,2017-05-26_14-13-13,"[""getprepared"",""weatherwise"",""hurricane"",""hurricaneseason"",""hurricanestrong"",""canadianhuricanecentre"",""stormready"",""hurricanepreparedness"",""meteorologists"",""tropicalcyclones"",""meteorologistsofinstagram"",""instaweather"",""canada"",""atlanticcanada""]",3913900802
159,1.52613E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b45924f16939779a619a4e8e8ae608aa/5AEB1EAD/t51.2885-15/e35/25006834_467888623608416_514701261480656896_n.jpg,[],3,GraphImage,"Nature is everywhere including in your schoolyard, backyard and outside your community center. One of our employees took this shot during lunch time…we’re all surrounded by beauty, we only have to observe! This World Environment Day (Monday June th), or any day this June, teachers, youth program leaders and parents can help young people discover the nature around them by bringing them outside for a mini-Bioblitz.! Tap the link in our bio to register!!....",64,BUt6xEwl_zg,2017-05-30T06:03:28,[],FALSE,2017-05-30_06-03-28,"[""biodiversity"",""bioblitz"",""discovernature"",""explorecanada"",""worldenvironmentday"",""withnature"",""canada150"",""canada"",""environmentcanada"",""bioblitz150"",""citizenscience""]",3913900802
160,1.52708E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3f201816730aec8f3efae0999e2db9a3/5AE7D143/t51.2885-15/s1080x1080/e35/24845119_259705131226878_2407726294969090048_n.jpg,[],0,GraphSidecar,"A Swainson’s hawk was sitting on a fencepost, eating its prey (a northern pocket gopher) when I stopped well back to have a look. Although I used a telephoto lens and was trying not to bother it, after stripping off and gulping a few bits of meat from this headless snack, the hawk decided it wanted to nosh the rest without an audience, and took off (dramatically) to find a solitary perch.Swainson’s Hawks show up for our prescribed fires. Once the smoke starts rising, Swainson’s will be attracted to forage for mice/voles/shrews who have no more grass cover to hide in. We’ve seen as many as or hawks in one area that has been recently burned.Over species (301 at the last official count) use the Last Mountain Lake National Wildlife Area for breeding (180 species) and passing through on migration.People like Kerry monitor nesting success of these large hawks at the LML NWA. Come and see for yourself at our open house June -6pm.... ",89,BUxSwpfFFl7,2017-05-31T13:30:51,[],FALSE,2017-05-31_13-30-51,"[""environmentcanada"",""birdofprey"",""migratorybirds"",""protectedareas"",""protectedarea"",""canadianwildlifeservice"",""canadianwildife"",""saskatchewan"",""wildlifeconservation"",""wildlifephotography"",""explorecanada"",""openhouse"",""migratorybirdsanctuary""]",3913900802
161,1.52855E+18,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b646bee8ba8e06bbd254fd6ca6f15a01/5A63EF38/t50.2886-16/24491693_745761268955030_7179610320044818432_n.mp4,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/848e58f852163acf746f5222acefdac0/5A6401F8/t51.2885-15/e15/25007122_249338385599847_8224485793402454016_n.jpg,[],2,GraphVideo,Are you ready to go behind the scenes with us for World Environment Day? We’ll be bringing you all the inside scoop! Check out our Insta stories June -5....,62,BU2fvPVFaqk,2017-06-02T14:00:27,[],TRUE,2017-06-02_14-00-27,"[""worldenvironmentday"",""withnature"",""adventures"",""funtimes"",""behindthescenes"",""canada"",""explorecanada"",""wedcan"",""canada150"",""eccan150"",""environmentcanada"",""canenvironment""]",3913900802
162,1.53052E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9097bb9398f1966fefe85d6652e7f3df/5AE14525/t51.2885-15/e35/25018336_940209522802955_1071216864266289152_n.jpg,[],1,GraphImage,"Today is all about connecting people to nature! Nature surrounds us and World Environment Day reminds us to take action to conserve and protect our natural environment. Breathe in the beauty and remember that by keeping our planet healthy, we keep ourselves healthy too.Even as scientists discover new species (estimates suggest millions remain unknown), it is clear that our biodiversity is under threat – from competing land uses, pollution, population growth and human activities.We’re working with partners to conserve our biodiversity.....WorldEnvironmentDay",88,BU9fLeQl0TO,2017-06-05T07:10:15,[],FALSE,2017-06-05_07-10-15,"[""withnature"",""canada"",""environmentcanada"",""wildlifeconservation"",""conservationwork"",""fieldwork"",""canada150"",""wedcan"",""biodiversity""]",3913900802
