,Unnamed: 0,Unnamed: 0.1,comment_id,status_id,parent_id,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,comment_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type
140,140,140,1568014909916144_1575446212506347,1203325126385126_1568014909916144,,2017-08-08 12:52:11,2,2,0,0,0,0,0,0,years of bullshit,[],[],years bullshit,"['years', 'bullshit']","[u'year', u'bullshit']",113 years of bullshit,0.0,Neutral
141,141,141,1568014909916144_1575528785831423,1203325126385126_1568014909916144,,2017-08-08 14:50:08,1,1,0,0,0,0,0,0,"re: ""Transportation agency accused of censorship after deleting online criticism"" I detest government censorship especially when the government refuse to answer what and if there are any errors in the legitimate and well reasoned critiques by Air Passenger Rights advocate Dr. Gabor Lukacs. For crying out loud, we live in Canada and not China or N. Korea! I encourage Canadians armed ourselves with informed reasons by listening to the :48 radio segment in the CBC News report ""Transportation agency accused of censorship after deleting online criticism - 'This is a form of censorship ... and this is a violation of freedom of speech,' says air passenger advocate"" The Prime Minister Offices are closed now but I will try to write the PM an email or call one of his offices in the coming days. And I encourage other Canadians to do the same. Our government and the CTA should work for us Canadians to protect our rights and handle our disputes/complains fairly instead of bias benefiting airlines (""While air passenger complaints have continued to rise in the past years, enforcement actions taken by the Agency against airlines has dropped four-fold, from to (see graphs at the top).""). Am I correct, The Right Honourable Mr. Justin Trudeau (and Hon. Marc Garneau, Minister of Transportation)? Email: justin.trudeau.gc.ca Hill Office: Telephone: -995-0253 Fax: -947-0310 Constituency Office: Telephone: -277-6020 Fax: -277-3454 source:",[],"['http://www.cbc.ca/news/canada/nova-scotia/canadian-transportation-agency-facebook-post-gabor-lukacs-1.4235123', 'https://www.ourcommons.ca/Parliamentarians/en/members/Justin-Trudeau(58733)']",Transportation agency accused censorship deleting online criticism detest government censorship especially government refuse answer errors legitimate well reasoned critiques Air Passenger Rights advocate Dr Gabor Lukacs crying loud live Canada China Korea encourage Canadians armed informed reasons listening 48 radio segment CBC News report Transportation agency accused censorship deleting online criticism form censorship violation freedom speech says air passenger advocate Prime Minister Offices closed try write PM email call one offices coming days encourage Canadians government CTA work us Canadians protect rights handle disputes complains fairly instead bias benefiting airlines air passenger complaints continued rise past years enforcement actions taken Agency airlines dropped four fold see graphs top correct Right Honourable Mr Justin Trudeau Hon Marc Garneau Minister Transportation Email justin trudeau gc ca Hill Office Telephone 995 0253 Fax 947 0310 Constituency Office Telephone 277 6020 Fax 277 3454 source,"['Transportation', 'agency', 'accused', 'censorship', 'deleting', 'online', 'criticism', 'detest', 'government', 'censorship', 'especially', 'government', 'refuse', 'answer', 'errors', 'legitimate', 'well', 'reasoned', 'critiques', 'Air', 'Passenger', 'Rights', 'advocate', 'Dr', 'Gabor', 'Lukacs', 'crying', 'loud', 'live', 'Canada', 'China', 'Korea', 'encourage', 'Canadians', 'armed', 'informed', 'reasons', 'listening', '48', 'radio', 'segment', 'CBC', 'News', 'report', 'Transportation', 'agency', 'accused', 'censorship', 'deleting', 'online', 'criticism', 'form', 'censorship', 'violation', 'freedom', 'speech', 'says', 'air', 'passenger', 'advocate', 'Prime', 'Minister', 'Offices', 'closed', 'try', 'write', 'PM', 'email', 'call', 'one', 'offices', 'coming', 'days', 'encourage', 'Canadians', 'government', 'CTA', 'work', 'us', 'Canadians', 'protect', 'rights', 'handle', 'disputes', 'complains', 'fairly', 'instead', 'bias', 'benefiting', 'airlines', 'air', 'passenger', 'complaints', 'continued', 'rise', 'past', 'years', 'enforcement', 'actions', 'taken', 'Agency', 'airlines', 'dropped', 'four', 'fold', 'see', 'graphs', 'top', 'correct', 'Right', 'Honourable', 'Mr', 'Justin', 'Trudeau', 'Hon', 'Marc', 'Garneau', 'Minister', 'Transportation', 'Email', 'justin_trudeau', 'gc', 'ca', 'Hill', 'Office', 'Telephone', '995', '0253', 'Fax', '947', '0310', 'Constituency', 'Office', 'Telephone', '277', '6020', 'Fax', '277', '3454', 'source']","[u'transport', u'agenc', u'accus', u'censorship', u'delet', u'onlin', u'critic', u'detest', u'govern', u'censorship', u'especi', u'govern', u'refus', u'answer', u'error', u'legitim', u'well', u'reason', u'critiqu', u'air', u'passeng', u'right', u'advoc', 'dr', u'gabor', u'lukac', u'cri', u'loud', u'live', u'canada', u'china', u'korea', u'encourag', u'canadian', u'arm', u'inform', u'reason', u'listen', '48', u'radio', u'segment', u'cbc', u'news', u'report', u'transport', u'agenc', u'accus', u'censorship', u'delet', u'onlin', u'critic', u'form', u'censorship', u'violat', u'freedom', u'speech', u'say', u'air', u'passeng', u'advoc', u'prime', u'minist', u'offic', u'close', u'tri', u'write', 'pm', u'email', u'call', u'one', u'offic', u'come', u'day', u'encourag', u'canadian', u'govern', u'cta', u'work', 'us', u'canadian', u'protect', u'right', u'handl', u'disput', u'complain', u'fair', u'instead', u'bias', u'benefit', u'airlin', u'air', u'passeng', u'complaint', u'continu', u'rise', u'past', u'year', u'enforc', u'action', u'taken', u'agenc', u'airlin', u'drop', u'four', u'fold', u'see', u'graph', u'top', u'correct', u'right', u'honour', 'mr', u'justin', u'trudeau', u'hon', u'marc', u'garneau', u'minist', u'transport', u'email', u'justin_trudeau', 'gc', 'ca', u'hill', u'offic', u'telephon', u'995', u'0253', u'fax', u'947', u'0310', u'constitu', u'offic', u'telephon', u'277', u'6020', u'fax', u'277', u'3454', u'sourc']","re: ""Transportation agency accused of censorship after deleting online criticism""
I detest government censorship especially when the government refuse to answer what and if there are any errors in the legitimate and well reasoned critiques by Air Passenger Rights advocate Dr. Gabor Lukacs. For crying out loud, we live in Canada and not China or N. Korea!
I encourage Canadians armed ourselves with informed reasons by listening to the 8:48 radio segment in the CBC News report ""Transportation agency accused of censorship after deleting online criticism - 'This is a form of censorship ... and this is a violation of freedom of speech,' says air passenger advocate"" http://www.cbc.ca/news/canada/nova-scotia/canadian-transportation-agency-facebook-post-gabor-lukacs-1.4235123
The Prime Minister Offices are closed now but I will try to write the PM an email or call one of his offices in the coming days. And I encourage other Canadians to do the same. Our government and the CTA should work for us Canadians to protect our rights and handle our disputes/complains fairly instead of bias benefiting airlines (""While air passenger complaints have continued to rise in the past 3 years, enforcement actions taken by the Agency against airlines has dropped four-fold, from 230 to 64 (see graphs at the top).""). Am I correct, The Right Honourable Mr. Justin Trudeau (and Hon. Marc Garneau, Minister of Transportation)?
Email: justin.trudeau@parl.gc.ca
Hill Office: Telephone: 613-995-0253
Fax: 613-947-0310
Constituency Office: Telephone: 514-277-6020
Fax: 514-277-3454
source: https://www.ourcommons.ca/Parliamentarians/en/members/Justin-Trudeau(58733)",0.09828807556080282,Neutral
142,142,142,1567988229918812_1573279012723067,1203325126385126_1567988229918812,,2017-08-06 13:39:53,1,1,0,0,0,0,0,0,"In the tariffs, the airlines are responsible for the losses/eenses the passenger encountered because of the cancellation/delay only if this event was not-controllable by the airline so the reason for the delay is very important. But as of now, we can only find out the reason from the airline itself and the definition of what to consider controllable is very vague so they can call it differently and avoid the responsibility...A conflict of interests - when the potentially responsible side gets to decide if it wants to be responsible???",[],[],tariffs airlines responsible losses eenses passenger encountered cancellation delay event controllable airline reason delay important find reason airline definition consider controllable vague call differently avoid responsibility conflict interests potentially responsible side gets decide wants responsible,"['tariffs', 'airlines', 'responsible', 'losses', 'eenses', 'passenger', 'encountered', 'cancellation', 'delay', 'event', 'controllable', 'airline', 'reason', 'delay', 'important', 'find', 'reason', 'airline', 'definition', 'consider', 'controllable', 'vague', 'call', 'differently', 'avoid', 'responsibility', 'conflict', 'interests', 'potentially', 'responsible', 'side', 'gets', 'decide', 'wants', 'responsible']","[u'tariff', u'airlin', u'respons', u'loss', u'eens', u'passeng', u'encount', u'cancel', u'delay', u'event', u'control', u'airlin', u'reason', u'delay', u'import', u'find', u'reason', u'airlin', u'definit', u'consid', u'control', u'vagu', u'call', u'differ', u'avoid', u'respons', u'conflict', u'interest', u'potenti', u'respons', u'side', u'get', u'decid', u'want', u'respons']","In the tariffs, the airlines are responsible for the losses/expenses the passenger encountered because of the cancellation/delay only if this event was not-controllable by the airline so the reason for the delay is very important. But as of now, we can only find out the reason from the airline itself and the definition of what to consider controllable is very vague so they can call it differently and avoid the responsibility...A conflict of interests - when the potentially responsible   side gets to decide if it wants to be responsible???",0.07444444444444444,Neutral
143,143,143,1567988229918812_1575500462500922,1203325126385126_1567988229918812,1567988229918812_1573279012723067,2017-08-08 14:07:25,1,1,0,0,0,0,0,0,Any comment? How do we get to find out the real reason for the delays?,[],[],comment get find real reason delays,"['comment', 'get', 'find', 'real', 'reason', 'delays']","[u'comment', u'get', u'find', u'real', u'reason', u'delay']",Any comment? How do we get to find out the real reason for the delays?,0.2,Neutral
144,144,144,1567988229918812_1576364992414469,1203325126385126_1567988229918812,,2017-08-09 13:10:01,1,0,0,0,0,0,1,0,"Hi Olga, Thanks for your question. In a dispute between air travelers and airlines, we will look at all the evidence provided to us determine if an airline has breached its tariff. Each situation is different and each case needs to be decided based on the evidence provided by all the parties. If you have reason to believe that your airline response is not accurate, you can file a complaint with the Agency at The issues you raise are interesting and we hope you will contribute these concerns during the upcoming Air Passenger Rights consultations. Please watch our Facebook page for more information about when these will start.",[],['ow.ly/sqN7304E9qb'],Hi Olga Thanks question dispute air travelers airlines look evidence provided us determine airline breached tariff situation different case needs decided based evidence provided parties reason believe airline response accurate file complaint Agency issues raise interesting hope contribute concerns upcoming Air Passenger Rights consultations Please watch Facebook page information start,"['Hi', 'Olga', 'Thanks', 'question', 'dispute', 'air', 'travelers', 'airlines', 'look', 'evidence', 'provided', 'us', 'determine', 'airline', 'breached', 'tariff', 'situation', 'different', 'case', 'needs', 'decided', 'based', 'evidence', 'provided', 'parties', 'reason', 'believe', 'airline', 'response', 'accurate', 'file', 'complaint', 'Agency', 'issues', 'raise', 'interesting', 'hope', 'contribute', 'concerns', 'upcoming', 'Air', 'Passenger', 'Rights', 'consultations', 'Please', 'watch', 'Facebook', 'page', 'information', 'start']","['hi', u'olga', u'thank', u'question', u'disput', u'air', u'travel', u'airlin', u'look', u'evid', u'provid', 'us', u'determin', u'airlin', u'breach', u'tariff', u'situat', u'differ', u'case', u'need', u'decid', u'base', u'evid', u'provid', u'parti', u'reason', u'believ', u'airlin', u'respons', u'accur', u'file', u'complaint', u'agenc', u'issu', u'rais', u'interest', u'hope', u'contribut', u'concern', u'upcom', u'air', u'passeng', u'right', u'consult', u'pleas', u'watch', u'facebook', u'page', u'inform', u'start']","Hi Olga,

Thanks for your question. In a dispute between air travelers and airlines,  we will look at all the evidence provided to us determine if an airline has breached its tariff. Each situation is different and each case needs to be decided based on the evidence provided by all the parties. 

If you have reason to believe that your airline response is not accurate, you can file a complaint with the Agency at ow.ly/sqN7304E9qb

The issues you raise are interesting and we hope you will contribute these concerns during the upcoming Air Passenger Rights consultations. Please watch our Facebook page for more information about when these will start.",0.11666666666666665,Neutral
145,145,145,1567988229918812_1576483472402621,1203325126385126_1567988229918812,1567988229918812_1576364992414469,2017-08-09 16:18:46,1,1,0,0,0,0,0,0,Thank you for the answer. Does it mean that passengers have to get CTA involved every time they feel the airline might be not telling the truth re. reason for the delay/cancellation? Could there be an official service established to publish the official reasons for these events?,[],[],Thank answer mean passengers get CTA involved every time feel airline might telling truth reason delay cancellation Could official service established publish official reasons events,"['Thank', 'answer', 'mean', 'passengers', 'get', 'CTA', 'involved', 'every', 'time', 'feel', 'airline', 'might', 'telling', 'truth', 'reason', 'delay', 'cancellation', 'Could', 'official', 'service', 'established', 'publish', 'official', 'reasons', 'events']","[u'thank', u'answer', u'mean', u'passeng', u'get', u'cta', u'involv', u'everi', u'time', u'feel', u'airlin', u'might', u'tell', u'truth', u'reason', u'delay', u'cancel', u'could', u'offici', u'servic', u'establish', u'publish', u'offici', u'reason', u'event']",Thank you for the answer. Does it mean that passengers have to get CTA involved every time they feel the airline might be not telling the truth re. reason for the delay/cancellation? Could there be an official service established to publish the official reasons for these events?,-0.3125,Neutral
146,146,146,1567988229918812_1578244322226536,1203325126385126_1567988229918812,1567988229918812_1576364992414469,2017-08-11 15:38:05,2,1,0,0,0,0,1,0,Hi again. A service listing reasons for major delays is an interesting idea – that's exactly the kind of input we're looking for in our upcoming consultations.,[],[],Hi service listing reasons major delays interesting idea exactly kind input looking upcoming consultations,"['Hi', 'service', 'listing', 'reasons', 'major', 'delays', 'interesting', 'idea', 'exactly', 'kind', 'input', 'looking', 'upcoming', 'consultations']","['hi', u'servic', u'list', u'reason', u'major', u'delay', u'interest', u'idea', u'exact', u'kind', u'input', u'look', u'upcom', u'consult']",Hi again. A service listing reasons for major delays is an interesting idea – that's exactly the kind of input we're looking for in our upcoming consultations.,0.353125,Positive
147,147,147,1564430810274554_1564440010273634,1203325126385126_1564430810274554,,2017-07-28 16:16:57,4,4,0,0,0,0,0,0,"The Canadian Transportation Agency is part of the executive branch, and as such it is bound by the Charter in general, and s. (b) of the Charter in particular, which protects freedom of eression. The attempt of the Agency to censor factual and truthful posts, which merely repeat facts that are already on the public record, demonstrates gross disregard to Canadian values, the Charter, and freedom of speech. In , The Federal Court of Appeal rebuked the Agency for its conduct relating to documents on public record: We hope that the Agency has learned from its past mistakes. We invite the Agency to engage in a meaningful and sincere discussion about the serious concerns, shared by many of us, relating to the Agency's conduct and failure to protect the rights of Canadian travellers. [[SHARE]]",['#par80'],['http://www.canlii.org/en/ca/fca/doc/2015/2015fca140/2015fca140.html#par'],Canadian Transportation Agency part executive branch bound Charter general Charter particular protects freedom eression attempt Agency censor factual truthful posts merely repeat facts already public record demonstrates gross disregard Canadian values Charter freedom speech Federal Court Appeal rebuked Agency conduct relating documents public record hope Agency learned past mistakes invite Agency engage meaningful sincere discussion serious concerns shared many us relating Agency conduct failure protect rights Canadian travellers SHARE,"['Canadian', 'Transportation', 'Agency', 'part', 'executive', 'branch', 'bound', 'Charter', 'general', 'Charter', 'particular', 'protects', 'freedom', 'eression', 'attempt', 'Agency', 'censor', 'factual', 'truthful', 'posts', 'merely', 'repeat', 'facts', 'already', 'public', 'record', 'demonstrates', 'gross', 'disregard', 'Canadian', 'values', 'Charter', 'freedom', 'speech', 'Federal', 'Court', 'Appeal', 'rebuked', 'Agency', 'conduct', 'relating', 'documents', 'public', 'record', 'hope', 'Agency', 'learned', 'past', 'mistakes', 'invite', 'Agency', 'engage', 'meaningful', 'sincere', 'discussion', 'serious', 'concerns', 'shared', 'many', 'us', 'relating', 'Agency', 'conduct', 'failure', 'protect', 'rights', 'Canadian', 'travellers', 'SHARE']","[u'canadian', u'transport', u'agenc', u'part', u'execut', u'branch', u'bound', u'charter', u'general', u'charter', u'particular', u'protect', u'freedom', u'eress', u'attempt', u'agenc', u'censor', u'factual', u'truth', u'post', u'mere', u'repeat', u'fact', u'alreadi', u'public', u'record', u'demonstr', u'gross', u'disregard', u'canadian', u'valu', u'charter', u'freedom', u'speech', u'feder', u'court', u'appeal', u'rebuk', u'agenc', u'conduct', u'relat', u'document', u'public', u'record', u'hope', u'agenc', u'learn', u'past', u'mistak', u'invit', u'agenc', u'engag', u'meaning', u'sincer', u'discuss', u'serious', u'concern', u'share', u'mani', 'us', u'relat', u'agenc', u'conduct', u'failur', u'protect', u'right', u'canadian', u'travel', u'share']","The Canadian Transportation Agency is part of the executive branch, and as such it is bound by the Charter in general, and s. 2(b) of the Charter in particular, which protects freedom of expression.

The attempt of the Agency to censor factual and truthful posts, which merely repeat facts that are already on the public record, demonstrates  gross disregard to Canadian values, the Charter, and freedom of speech.

In 2015, The Federal Court of Appeal rebuked the Agency for its conduct relating to documents on public record:

http://www.canlii.org/en/ca/fca/doc/2015/2015fca140/2015fca140.html#par80

We hope that the Agency has learned from its past mistakes. 

We invite the Agency to engage in a meaningful and sincere discussion about the serious concerns, shared by many of us, relating to the Agency's conduct and failure to protect the rights of Canadian travellers. [[SHARE]]",0.058333333333333334,Neutral
148,148,148,1564430810274554_1575304745853827,1203325126385126_1564430810274554,1564430810274554_1564440010273634,2017-08-08 09:47:49,2,1,0,0,0,0,1,0,"If you had gone to law school instead of math school, you might know that a person's prior bad acts are not admissible in a current proceeding. Claiming that you should not trust CTA because an officer once had issues with the Law Society years ago, is irrelevant and show a disregard for basic legal principles in Canada. Your post did violate their social media policy.",[],[],gone law school instead math school might know person prior bad acts admissible current proceeding Claiming trust CTA officer issues Law Society years ago irrelevant show disregard basic legal principles Canada post violate social media policy,"['gone', 'law', 'school', 'instead', 'math', 'school', 'might', 'know', 'person', 'prior', 'bad', 'acts', 'admissible', 'current', 'proceeding', 'Claiming', 'trust', 'CTA', 'officer', 'issues', 'Law', 'Society', 'years', 'ago', 'irrelevant', 'show', 'disregard', 'basic', 'legal', 'principles', 'Canada', 'post', 'violate', 'social', 'media', 'policy']","[u'gone', u'law', u'school', u'instead', u'math', u'school', u'might', u'know', u'person', u'prior', u'bad', u'act', u'admiss', u'current', u'proceed', u'claim', u'trust', u'cta', u'offic', u'issu', u'law', u'societi', u'year', u'ago', u'irrelev', u'show', u'disregard', u'basic', u'legal', u'principl', u'canada', u'post', u'violat', u'social', u'media', u'polici']","If you had gone to law school instead of math school, you might know that a person's prior bad acts are not admissible in a current proceeding.  Claiming that you should not trust CTA because an officer once had issues with the Law Society 13 years ago, is irrelevant and show a disregard for basic legal principles in Canada.  Your post did violate their social media policy.",-0.13809523809523808,Neutral
149,149,149,1564430810274554_1575523799165255,1203325126385126_1564430810274554,1564430810274554_1564440010273634,2017-08-08 14:43:15,1,1,0,0,0,0,0,0,Colin Rasmussen you think their policy should trump the charter of rights?,[],[],Colin Rasmussen think policy trump charter rights,"['Colin', 'Rasmussen', 'think', 'policy', 'trump', 'charter', 'rights']","[u'colin', u'rasmussen', u'think', u'polici', u'trump', u'charter', u'right']",Colin Rasmussen you think their policy should trump the charter of rights?,0.0,Neutral
150,150,150,1564430810274554_1564467586937543,1203325126385126_1564430810274554,,2017-07-28 17:00:55,3,1,1,1,0,0,0,0,"I'm sorry but you are falling short on all of the above. months ago I reached out to CTA, and equivalent departments in England and the USA for information on an airlines rules and regulations on pesticide use abord an aircraft. You are the only agency that failed to respond!!!",[],[],sorry falling short months ago reached CTA equivalent departments England USA information airlines rules regulations pesticide use abord aircraft agency failed respond,"['sorry', 'falling', 'short', 'months', 'ago', 'reached', 'CTA', 'equivalent', 'departments', 'England', 'USA', 'information', 'airlines', 'rules', 'regulations', 'pesticide', 'use', 'abord', 'aircraft', 'agency', 'failed', 'respond']","[u'sorri', u'fall', u'short', u'month', u'ago', u'reach', u'cta', u'equival', u'depart', u'england', u'usa', u'inform', u'airlin', u'rule', u'regul', u'pesticid', u'use', u'abord', u'aircraft', u'agenc', u'fail', u'respond']","I'm sorry but you are falling short on all of the above. 10 months ago I reached out to CTA, and equivalent departments in England and the USA for information on an airlines rules and regulations on pesticide use abord an aircraft. You are the only agency that failed to respond!!!",-0.2953125,Neutral
151,151,151,1564430810274554_1564533133597655,1203325126385126_1564430810274554,,2017-07-28 18:45:43,4,2,1,1,0,0,0,0,"You - the CTA - are trying to dramatically tilt the playing field in favour of yourselves and airlines by attempting to amend the Canada Transportation Act via Bill C-49 as follows: Amendment : The Act is amended by adding the following after section .‍2: Person affected .‍3 Despite sections .‍1 and .‍2, a complaint against the holder of a domestic license related to any term or condition of carriage concerning any obligation prescribed by regulations made under subsection .‍11(1) may only be filed by a person adversely affected. Amendment : Subparagraph (1)‍(h)‍(iii) of the Act is replaced by the following: (iii) authorizing the Agency to direct a licensee or carrier to take the corrective measures that the Agency considers appropriate and to pay compensation for any eense incurred by a person adversely affected by the licensee’s or carrier’s failure to apply the fares, rates, charges or terms or conditions of carriage that are applicable to the service it offers and that were set out in its tariffs, if the Agency receives a written complaint and, if the complaint is related to any term or condition of carriage concerning any obligation prescribed by regulations made under subsection .‍11(1), it is filed by the person adversely affected, That's right. You are proposing to effectively eliminate any consumer advocacy groups or persons from the traveling public's side of the complaint process and leaving individual ""persons adversely affected"" to fend off airline lawyers, eerts, advocates, etc. THAT'S OUTRAGEOUS & UNACCEPTABLE !!! Perhaps a more equitable balance would be to then have airlines ONLY able to counter complaints via the unassisted response ONLY from the front line employee who was most directly involved in ADVERSELY AFFECTING THE CUSTOMER to borrow your terminology. Sounds pretty ridiculous when put in that light, doesn't it? These amendments should be abandoned and replaced with amendments that support consumer advocacy and a level playing field....not to mention free speech and uncensored dialogue.",[],[],CTA trying dramatically tilt playing field favour airlines attempting amend Canada Transportation Act via Bill 49 follows Amendment Act amended adding following section Person affected Despite sections complaint holder domestic license related term condition carriage concerning obligation prescribed regulations made subsection 11 may filed person adversely affected Amendment Subparagraph iii Act replaced following iii authorizing Agency direct licensee carrier take corrective measures Agency considers appropriate pay compensation eense incurred person adversely affected failure apply fares rates charges terms conditions carriage applicable service offers set tariffs Agency receives written complaint complaint related term condition carriage concerning obligation prescribed regulations made subsection 11 filed person adversely affected right proposing effectively eliminate consumer advocacy groups persons traveling public side complaint process leaving individual persons adversely affected fend airline lawyers eerts advocates etc OUTRAGEOUS UNACCEPTABLE Perhaps equitable balance would airlines able counter complaints via unassisted response front line employee directly involved ADVERSELY AFFECTING CUSTOMER borrow terminology Sounds pretty ridiculous put light amendments abandoned replaced amendments support consumer advocacy level playing field mention free speech uncensored dialogue,"['CTA', 'trying', 'dramatically', 'tilt', 'playing', 'field', 'favour', 'airlines', 'attempting', 'amend', 'Canada', 'Transportation', 'Act', 'via', 'Bill', '49', 'follows', 'Amendment', 'Act', 'amended', 'adding', 'following', 'section', 'Person', 'affected', 'Despite', 'sections', 'complaint', 'holder', 'domestic', 'license', 'related', 'term', 'condition', 'carriage', 'concerning', 'obligation', 'prescribed', 'regulations', 'made', 'subsection', '11', 'may', 'filed', 'person', 'adversely', 'affected', 'Amendment', 'Subparagraph', 'iii', 'Act', 'replaced', 'following', 'iii', 'authorizing', 'Agency', 'direct', 'licensee', 'carrier', 'take', 'corrective', 'measures', 'Agency', 'considers', 'appropriate', 'pay', 'compensation', 'eense', 'incurred', 'person', 'adversely', 'affected', 'failure', 'apply', 'fares', 'rates', 'charges', 'terms', 'conditions', 'carriage', 'applicable', 'service', 'offers', 'set', 'tariffs', 'Agency', 'receives', 'written', 'complaint', 'complaint', 'related', 'term', 'condition', 'carriage', 'concerning', 'obligation', 'prescribed', 'regulations', 'made', 'subsection', '11', 'filed', 'person', 'adversely', 'affected', 'right', 'proposing', 'effectively', 'eliminate', 'consumer', 'advocacy', 'groups', 'persons', 'traveling', 'public', 'side', 'complaint', 'process', 'leaving', 'individual', 'persons', 'adversely', 'affected', 'fend', 'airline', 'lawyers', 'eerts', 'advocates', 'etc', 'OUTRAGEOUS', 'UNACCEPTABLE', 'Perhaps', 'equitable', 'balance', 'would', 'airlines', 'able', 'counter', 'complaints', 'via', 'unassisted', 'response', 'front', 'line', 'employee', 'directly', 'involved', 'ADVERSELY', 'AFFECTING', 'CUSTOMER', 'borrow', 'terminology', 'Sounds', 'pretty', 'ridiculous', 'put', 'light', 'amendments', 'abandoned', 'replaced', 'amendments', 'support', 'consumer', 'advocacy', 'level', 'playing', 'field', 'mention', 'free', 'speech', 'uncensored', 'dialogue']","[u'cta', u'tri', u'dramat', u'tilt', u'play', u'field', u'favour', u'airlin', u'attempt', u'amend', u'canada', u'transport', u'act', u'via', u'bill', '49', u'follow', u'amend', u'act', u'amend', u'ad', u'follow', u'section', u'person', u'affect', u'despit', u'section', u'complaint', u'holder', u'domest', u'licens', u'relat', u'term', u'condit', u'carriag', u'concern', u'oblig', u'prescrib', u'regul', u'made', u'subsect', '11', u'may', u'file', u'person', u'advers', u'affect', u'amend', u'subparagraph', u'iii', u'act', u'replac', u'follow', u'iii', u'author', u'agenc', u'direct', u'license', u'carrier', u'take', u'correct', u'measur', u'agenc', u'consid', u'appropri', u'pay', u'compens', u'eens', u'incur', u'person', u'advers', u'affect', u'failur', u'appli', u'fare', u'rate', u'charg', u'term', u'condit', u'carriag', u'applic', u'servic', u'offer', u'set', u'tariff', u'agenc', u'receiv', u'written', u'complaint', u'complaint', u'relat', u'term', u'condit', u'carriag', u'concern', u'oblig', u'prescrib', u'regul', u'made', u'subsect', '11', u'file', u'person', u'advers', u'affect', u'right', u'propos', u'effect', u'elimin', u'consum', u'advocaci', u'group', u'person', u'travel', u'public', u'side', u'complaint', u'process', u'leav', u'individu', u'person', u'advers', u'affect', u'fend', u'airlin', u'lawyer', u'eert', u'advoc', u'etc', u'outrag', u'unaccept', u'perhap', u'equit', u'balanc', u'would', u'airlin', u'abl', u'counter', u'complaint', u'via', u'unassist', u'respons', u'front', u'line', u'employe', u'direct', u'involv', u'advers', u'affect', u'custom', u'borrow', u'terminolog', u'sound', u'pretti', u'ridicul', u'put', u'light', u'amend', u'abandon', u'replac', u'amend', u'support', u'consum', u'advocaci', u'level', u'play', u'field', u'mention', u'free', u'speech', u'uncensor', u'dialogu']","You - the CTA - are trying to dramatically tilt the playing field in favour of yourselves and airlines by attempting to amend the Canada Transportation Act via Bill C-49 as follows:

Amendment 17:
The Act is amended by adding the following after section 67.‍2:
Person affected
67.‍3 Despite sections 67.‍1 and 67.‍2, a complaint against the holder of a domestic license related to any term or condition of carriage concerning any obligation prescribed by regulations made under subsection 86.‍11(1) may only be filed by a person adversely affected.

Amendment 18:
Subparagraph 86(1)‍(h)‍(iii) of the Act is replaced by the following:
(iii) authorizing the Agency to direct a licensee or carrier to take the corrective measures that the Agency considers appropriate and to pay compensation for any expense incurred by a person adversely affected by the licensee’s or carrier’s failure to apply the fares, rates, charges or terms or conditions of carriage that are applicable to the service it offers and that were set out in its tariffs, if the Agency receives a written complaint and, if the complaint is related to any term or condition of carriage concerning any obligation prescribed by regulations made under subsection 86.‍11(1), it is filed by the person adversely affected,

That's right. You are proposing to effectively eliminate any consumer advocacy groups or persons from the traveling public's side of the complaint process and leaving individual ""persons adversely affected"" to fend off airline lawyers, experts, advocates, etc.  THAT'S OUTRAGEOUS & UNACCEPTABLE !!!

Perhaps a more equitable balance would be to then have airlines ONLY able to counter complaints via the unassisted response ONLY from the front line employee who was most directly involved in ADVERSELY AFFECTING THE CUSTOMER to borrow your terminology.

Sounds pretty ridiculous when put in that light, doesn't it?

These amendments should be abandoned and replaced with amendments that support consumer advocacy and a level playing field....not to mention free speech and uncensored dialogue.",0.021190476190476187,Neutral
152,152,152,1564430810274554_1564979796886322,1203325126385126_1564430810274554,,2017-07-29 06:26:18,2,2,0,0,0,0,0,0,"We urge the CTA to study the following court ruling that was released on Friday, July , : Federal Court: Public Officials Cannot Block Social Media Users Because of Their Criticism [[SHARE]]",[],['http://www.slate.com/blogs/future_tense/2017/07/28/federal_court_rules_public_officials_cannot_block_social_media_users.html'],urge CTA study following court ruling released Friday July Federal Court Public Officials Cannot Block Social Media Users Criticism SHARE,"['urge', 'CTA', 'study', 'following', 'court', 'ruling', 'released', 'Friday', 'July', 'Federal', 'Court', 'Public', 'Officials', 'Cannot', 'Block', 'Social', 'Media', 'Users', 'Criticism', 'SHARE']","[u'urg', u'cta', u'studi', u'follow', u'court', u'rule', u'releas', u'friday', u'juli', u'feder', u'court', u'public', u'offici', u'cannot', u'block', u'social', u'media', u'user', u'critic', u'share']","We urge the CTA to study the following court ruling that was released on Friday, July 28, 2017:

Federal Court: Public Officials Cannot Block Social Media Users Because of Their Criticism

http://www.slate.com/blogs/future_tense/2017/07/28/federal_court_rules_public_officials_cannot_block_social_media_users.html [[SHARE]]",0.011111111111111112,Neutral
