"likes","mediaid","video_url","typename","url","shortcode","comments","id","caption","owner_username","tagged_users","date","caption_mentions","is_video","caption_hashtags","owner_id"
7,1390137250003837000,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/5375a1673b6db53708110365b46e8897/5AFAEE68/t51.2885-15/e35/25009417_381628938944807_4369389767750582272_n.jpg","BNKwnavhF_W",0,"2016-11-23_13-41-35","Reconnaissez-vous quelqu’un ici? C’est Henry de retour de #cop22! #ActionClimatJeunesse","environnementcan","[]","2016-11-23T13:41:35","[]",false,"[""cop22"",""actionclimatjeunesse""]",3913646610
4,1390137526014292700,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/45888f6b1e3e1178c1472c24539b2605/5AE8C7E5/t51.2885-15/e35/25006503_358837404581375_3650450828386369536_n.jpg","BNKwrbzBbMn",0,"2016-11-23_13-42-08","Souriez! 😊 #ActionClimatJeunesse","environnementcan","[]","2016-11-23T13:42:08","[]",false,"[""actionclimatjeunesse""]",3913646610
5,1390137847742599400,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/c7c23d4f88d81b96ded476b63ef36d28/5AE7E493/t51.2885-15/e35/25010062_200681213810730_941572194104770560_n.jpg","BNKwwHbhhCk",0,"2016-11-23_13-42-46","Coucou! 😊 #ActionClimatJeunesse","environnementcan","[]","2016-11-23T13:42:46","[]",false,"[""actionclimatjeunesse""]",3913646610
7,1394991823285878800,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/372ce15140662fa3ef694cd6d367dcb1/5AF67813/t51.2885-15/e35/25009893_1557043731016202_3431526213481398272_n.jpg","BNcAawbh4Br",2,"2016-11-30_06-26-45","« Le nombril de la semaine... pas aussi décourageant que le lundi, mais pas aussi motivant que le vendredi! »\n\nSur la photo, une bande de Chevêches des terriers essaie de survivre à la semaine comme nous tous! Hou, hou!","environnementcan","[]","2016-11-30T06:26:45","[]",false,"[]",3913646610
7,1395811585163109400,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/d15a17741e0bfa988da559529ffb7ff1/5AE479F8/t51.2885-15/e35/25014060_204330540137286_8459879060971978752_n.jpg","BNe6z3LBaQd",0,"2016-12-01_09-35-29","Tout le mois de décembre, nous partagerons des photos de nos aventures dans l'Arctique! Restez à l'affût. #ScienceArctique #Science #Arctique #Climat","environnementcan","[]","2016-12-01T09:35:29","[]",false,"[""sciencearctique"",""science"",""arctique"",""climat""]",3913646610
10,1396501390154865700,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/aaa9b4645810366b86b6b0244fc53226/5AED050F/t51.2885-15/e35/25013386_161440574605678_7193480581919801344_n.jpg","BNhXp2IhRvW",2,"2016-12-02_08-26-00","Il y avait des arcs-en-ciel 🌈 partout l’été dernier sur les terres arides! Nous attendions les #licornes 🦄 mais on a seulement vu des #Caribous…","environnementcan","[]","2016-12-02T08:26:00","[]",false,"[""licornes"",""caribous""]",3913646610
5,1398853528709456600,"https://instagram.fyvr3-1.fna.fbcdn.net/vp/c33227035627afac565381f084c76c0b/5A646F2A/t50.2886-16/24504499_147328572581404_5384034379355914240_n.mp4","GraphVideo","https://instagram.fyvr3-1.fna.fbcdn.net/vp/f237fc17b8a7434aab406bd24904c8dd/5A63A05E/t51.2885-15/e15/24838679_199046667332394_7944244962659401728_n.jpg","BNpud93h2MG",1,"2016-12-05_14-19-17","Nouveau! Réserve nationale de #faune en milieu marin : les Îles Scott\n\nLes îles Scott et les eaux qui les entourent constituent l’un des écosystèmes marins les plus productifs et les plus diversifiés sur le plan biologique, particulièrement en ce qui concerne les #oiseaux marins, sur la côte canadienne du #Pacifique.","environnementcan","[]","2016-12-05T14:19:17","[]",true,"[""faune"",""oiseaux"",""pacifique""]",3913646610
12,1400217654673258800,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/057f93d4d2a2482f91f6ce2969278785/5AE4178F/t51.2885-15/e35/25018084_735765806619370_4123919390213144576_n.jpg","BNukonLB7jm",0,"2016-12-07_11-29-33","On reconnait ces oiseaux qui ont fière allure par leur stature stoïque. Leur vaste aire de reproduction reflète leur apparence grandiose : elle s’étend du sud de la Californie à la côte arctique de l’Alaska. Des dizaines de milliers de Macareux huppés préfèrent les îles Scott comme aire de reproduction lorsqu’ils prennent une pause de leur vie en mer.\n\n#Ornithologie #Oiseaux #Oiseau #Faune #Pacifique #FauneMarine #EnvironnementCan #EnvironnementCanada #colombiebrittanique #explorecanada #AireProtégée #Réserve 📷:Greg Jones","environnementcan","[]","2016-12-07T11:29:33","[]",false,"[""ornithologie"",""oiseaux"",""oiseau"",""faune"",""pacifique"",""faunemarine"",""environnementcan"",""environnementcanada"",""colombiebrittanique"",""explorecanada"",""aireprotégée"",""réserve""]",3913646610
5,1400914531932499700,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/90f049e6e5c6595861a8218895c5ddf5/5ADB7C4B/t51.2885-15/e35/25008627_198730700697727_522907513759203328_n.jpg","BNxDFgshO9J",0,"2016-12-08_10-34-07","Ce n’est pas le Bus Magique, mais c’est tout de même un autobus génial!!🚌 Cet autobus à piles à combustible est Canadien et roule déjà à Foshan, en Chine, #SansÉmission! Des idées comme celle-ci façonneront l’avenir du transport en commun! \n#TransportDurable #TechnologiesPropres #EnvironnementCanada #Environnement #Ecolo","environnementcan","[]","2016-12-08T10:34:07","[]",false,"[""sansémission"",""transportdurable"",""technologiespropres"",""environnementcanada"",""environnement"",""ecolo""]",3913646610
9,1401618986378274300,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/7e99b23e2f69b98fe392a9ec4caecc74/5AF89CF5/t51.2885-15/e35/25010602_234336177103308_197813995946639360_n.jpg","BNzjQrBhSWx",0,"2016-12-09_09-53-45","Les adorables Guillemots marmettes, Cormorans pélagique et #Macareux huppés se réunissent sur cet habitat de nidification rocheux typique, où les plateformes, trous et crevaces sont des site de nids idéals pour les périodes de repos entre les voyages au large qui leur permettent de se nourrir.\n\n#Macareux #ExploreBC #EspècesSauvages #Photographie #EspècesSauvages #PuffinOfInstagram #InstaBirds #Nature #PhotographieNature #AireProtégée #EnvironnementCan #Reproduction #BirdLovers #AnimauxMarins #BirdWatching","environnementcan","[]","2016-12-09T09:53:45","[]",false,"[""macareux"",""macareux"",""explorebc"",""espècessauvages"",""photographie"",""espècessauvages"",""puffinofinstagram"",""instabirds"",""nature"",""photographienature"",""aireprotégée"",""environnementcan"",""reproduction"",""birdlovers"",""animauxmarins"",""birdwatching""]",3913646610
10,1403738078463729200,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/acb728e953fb34d23517f724fe9e2e5a/5AF6A0E5/t51.2885-15/e35/25013293_525073257866381_7980098512127787008_n.jpg","BN7FFhUhR3a",0,"2016-12-12_08-04-00","« Bonjour! Nous sommes deux nouveaux Bécasseaux sanderling et nous vous saluons du Grand Nord. Nous sommes nés il y a quelques heures seulement, mais nous sommes déjà prêts à partir. Ne vous inquiétez pas, nos parents sont tout prêt pendant qu’on prend nos signes vitaux. Nous avons d’abord besoin de bagues qui permettront de surveiller nos déplacements à mesure que nous migrons vers le sud pour l’hiver. Nous profiterons bientôt du soleil ☀️sur la côte de la Floride. Vous avez peut-être rencontré notre cousine #PixarPiper. Son plumage est un peu différent du nôtre parce que nous devons nous fondre au décor de la toundra arctique pour garder nos prédateurs à distance. Nous avons hâte d’avoir de belles plumes argentée et de grinoter des palourdes sur une plage ensoleillée. On prend la vague!🏄🏽 #OiseauxMigrateurs\n#BirdYear\n#InstaScience\n#BirdLovers\n#EspècesSauvages\n#EnvironnementCan\n#Nunavut\n#ScienceArctique\n#Ornithologues #Bécasseau #ToundraArctique #Arctique #Nature #Photographie","environnementcan","[]","2016-12-12T08:04:00","[]",false,"[""pixarpiper"",""oiseauxmigrateurs"",""birdyear"",""instascience"",""birdlovers"",""espècessauvages"",""environnementcan"",""nunavut"",""sciencearctique"",""ornithologues"",""bécasseau"",""toundraarctique"",""arctique"",""nature"",""photographie""]",3913646610
4,1404496893782033400,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/1d0e1ce4c12f24c90d73707ab5b684ac/5AF165DF/t51.2885-15/e35/24327552_2025502367461724_4162350285131350016_n.jpg","BN9xnvKBIQR",0,"2016-12-13_09-11-38","Saviez-vous que l’industrie solaire croît à une vitesse fulgurante? Le résultat : la création d’emplois pour la classe moyenne et la croissance de l’économie propre canadienne! Afin d’appuyer cette croissance, le gouvernement du Canada a travaillé en partenariat avec les provinces et les territoires pour instaurer un cadre pancanadien pour la #CroissancePropre et contre les #ChangementsClimatiques. \n#PhotoDuJour #PanneauSolaire #EnvironnementCan #EnvironnementCanada #Canada #ActionClimat #ActionClimatCAN #CleanGrowthCentury #ÉnergieÉolienne #Renouvelable #ÉnergieRenouvelable","environnementcan","[]","2016-12-13T09:11:38","[]",false,"[""croissancepropre"",""changementsclimatiques"",""photodujour"",""panneausolaire"",""environnementcan"",""environnementcanada"",""canada"",""actionclimat"",""actionclimatcan"",""cleangrowthcentury"",""énergieéolienne"",""renouvelable"",""énergierenouvelable""]",3913646610
8,1404498343274795500,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/e93e625886598608a371cdcea846e663/5AFA8637/t51.2885-15/e35/24845974_265059080688226_7346024123623014400_n.jpg","BN9x81GhNJZ",0,"2016-12-13_09-14-31","Les oiseaux de rivage préfèrent les habitats près des étendues d’eau, ou même dans des milieux humides. Toutefois, un nombre surprenant d’oiseaux se trouvent dans des habitats secs et rocheux comme celui-ci. Lara (une étudiante du pogramme COOP) prend des photos du paysage que nous avons fini d’arpenter.  #ArcEnCiel #ScienceArctique #Toundra #EspècesSauvages #Photographie #ToundraArctique #Ornithologue #Biologistes #Oiseaux #EnvironnementCan #EnvironnementCanada #Canada","environnementcan","[]","2016-12-13T09:14:31","[]",false,"[""arcenciel"",""sciencearctique"",""toundra"",""espècessauvages"",""photographie"",""toundraarctique"",""ornithologue"",""biologistes"",""oiseaux"",""environnementcan"",""environnementcanada"",""canada""]",3913646610
6,1405332220620649000,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/a4dd5b88e81808956da0345825267226/5ADA907A/t51.2885-15/e35/24327642_654628708259923_8851960552340062208_n.jpg","BOAvjV5gTHD",0,"2016-12-14_12-51-17","L'hiver arrive...Hmmm non, il est ici!\n\nLe 1er décembre marque le début de l’#Hiver météorologique. En hiver, la lumière qui reflète sur les #Cristaux de glace peut provoquer des phénomènes optiques atmosphériques, comme le parhélie, aussi connu sous le nom de faux soleil. Magnifique! 😍","environnementcan","[]","2016-12-14T12:51:17","[]",false,"[""hiver"",""cristaux""]",3913646610
10,1405342734005287400,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/953c4653d60f922bc1b2728ca0abff7d/5AEC7771/t51.2885-15/e35/25039525_174320509971270_4523905064514879488_n.jpg","BOAx8VQD7nX",0,"2016-12-14_13-12-10","Nos amis de @scitechmuseum visiteront le Parc national de Jasper durant les 3 prochains jours pour filmer les effets des #changementsclimatiques sur le glacier Athabasca...tellement cool!","environnementcan","[]","2016-12-14T13:12:10","[""scitechmuseum""]",false,"[""changementsclimatiques""]",3913646610
8,1405961895643333000,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/14fc3669962ceaed6221feb832459f15/5AFDCCEA/t51.2885-15/e35/24845726_1443055875804705_91483589383815168_n.jpg","BOC-uUdjkGa",3,"2016-12-15_09-42-20","Pouvez-vous deviner de quoi il s’agit?  Il s’agit d’un morceau de glace très spécial, puisque ce ne sont pas nos #scientifiques qui l’ont coupé. La glace des lacs d’eau douce est très fragile et se brise en petits disques comme celui-ci. Nos scientifiques retirent les disques du carottier dans le bon ordre et reconstituent de façon précise l’historique de croissance de la #glace. Fascinant, n’est-ce pas? \n#ScienceArctique","environnementcan","[]","2016-12-15T09:42:20","[]",false,"[""scientifiques"",""glace"",""sciencearctique""]",3913646610
4,1406644389836818400,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/646cfff46d3c39dc4150fb1427b30134/5ADDA57E/t51.2885-15/e35/25007863_190466174842742_66517477068111872_n.jpg","BOFZ56thQf0",0,"2016-12-16_08-18-20","Alerte au #Scientifique cool!\n\nChris, spécialiste du #Climat, passe ses journées de travail en plein cœur du territoire favori des ours dans l’#Arctique canadien à prendre des mesures afin de pouvoir les comparer avec des données satellites.\n\nWOW!\n\nChris étudie la #Cryosphère. La cryosphère est la partie gelée de la surface de la Terre. En plus d’étudier la couverture de #neige, la glace de mer et le gélisol, il étudie aussi l’influence de la cryosphère sur le système climatique.  #ScienceArctique #EnvironnementCanada #Environnementcan","environnementcan","[]","2016-12-16T08:18:20","[]",false,"[""scientifique"",""climat"",""arctique"",""cryosphère"",""neige"",""sciencearctique"",""environnementcanada"",""environnementcan""]",3913646610
4,1406655422056015000,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/cc6f7fe34b721de4161f4f973b021f2c/5AD89E30/t51.2885-15/e35/25008663_1976708572550186_4513732778071687168_n.jpg","BOFcadRBqTH",0,"2016-12-16_08-40-15","Voici une autre superbe photo de Chris en plein climat #arctique. Il utilise son #microscope de terrain en vue de consigner la grosseur, la forme et le type de #flocons de neige de chaque couche du manteau neigeux.\n#Environnementcan #EnvironnementCanada #ScienceArctique","environnementcan","[]","2016-12-16T08:40:15","[]",false,"[""arctique"",""microscope"",""flocons"",""environnementcan"",""environnementcanada"",""sciencearctique""]",3913646610
6,1408880122354709800,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/35d306588bbe537be913c8f177ad41cc/5AE5AD91/t51.2885-15/e35/25008369_779562785581687_5521051124657815552_n.jpg","BONWQG4D7Vf",0,"2016-12-19_10-20-20","Voici comment un #flocon ❄️ voit – probablement – un évaluateur de la #neige…\n\nL'image est digne de La Matrice rechargée... non?  Impressionnant!\n\n#ScienceArctique #EnvironnementCan #EnvironnementCanada #Météo #Hiver #Canada #Arctique #Recherche #Scientifique #Climat","environnementcan","[]","2016-12-19T10:20:20","[]",false,"[""flocon"",""neige"",""sciencearctique"",""environnementcan"",""environnementcanada"",""météo"",""hiver"",""canada"",""arctique"",""recherche"",""scientifique"",""climat""]",3913646610
6,1408918125634516700,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/c9fb5bf2345ea22f67cc35a90187d549/5AF2F780/t51.2885-15/e35/25012624_166673083934263_4635935420960473088_n.jpg","BONe5IMDfa2",0,"2016-12-19_11-35-50","Gordon Ramsay serait fier des #prouesses #culinaires de notre équipe sur le terrain! La #cuisine du camp de Trail Valley Creek a permis de nourrir tout le monde en plus de fournir des boissons chaudes.\n\nBon appétit!🍽😍 #CuisineHivernale #Miam #Scientifiques #Camping #EnvironnementCan #EnvironnementCanada","environnementcan","[]","2016-12-19T11:35:50","[]",false,"[""prouesses"",""culinaires"",""cuisine"",""cuisinehivernale"",""miam"",""scientifiques"",""camping"",""environnementcan"",""environnementcanada""]",3913646610
8,1409485013661334800,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/37c964ec1049c0404f8c14c303a46efc/5ADE666D/t51.2885-15/e35/25008106_137287806991231_8497756154217103360_n.jpg","BOPfybzhT0v",0,"2016-12-20_06-22-08","Voici une autre photo de Chris en train de braver le froid pour percer un trou dans la glace du lac Sitidgi à #Inuvik dans les #TerritoiresduNordOuest afin d’en mesurer l’épaisseur.\n#ScienceArctique #Arctique #Science #EnvironnementCan #EnvironnementCanada","environnementcan","[]","2016-12-20T06:22:08","[]",false,"[""inuvik"",""territoiresdunordouest"",""sciencearctique"",""arctique"",""science"",""environnementcan"",""environnementcanada""]",3913646610
11,1409510930534228700,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/0c1cc52b80df319a3c5134594905e9bd/5AE625E9/t51.2885-15/e35/25012860_1385138371596554_107792731257962496_n.jpg","BOPlrkxheKC",0,"2016-12-20_07-13-38","« Nos guides inuits ont construit cet igloo, que vous voyez ici sous les #auroresboréales. Vous pouvez apercevoir nos principaux instruments de travail, soit un vilebrequin et une pelle appuyés sur la paroi de l’#igloo. » — Arvids, spécialiste du climat\n\nCette photo a été prise lors d’une expédition de recherche au lac Tunusualuk,  #Nunavik dans le nord du #Québec.\n\n#QuebecOriginal #EnvironnementCan #EnvironnementCanada #ScienceArctique","environnementcan","[]","2016-12-20T07:13:38","[]",false,"[""auroresboréales"",""igloo"",""nunavik"",""québec"",""quebecoriginal"",""environnementcan"",""environnementcanada"",""sciencearctique""]",3913646610
6,1410215461870006800,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/735dcb31e7ba590f205072f36c218b96/5AF24F66/t51.2885-15/e35/25008804_1740867546220649_8739870182316441600_n.jpg","BOSF32thnHy",0,"2016-12-21_06-33-25","Pris sur le vif : Peter, un spécialiste du #climat, coupe des carottes de #glace dans un lac près de Puvirnituq, au Nunavik, pour examiner leur structure, soit la teneur en bulles, les couches, la densité et l’épaisseur.  #ScienceArctique #Science #Arctique #EnvironnementCan #EnvironnementCanada","environnementcan","[]","2016-12-21T06:33:25","[]",false,"[""climat"",""glace"",""sciencearctique"",""science"",""arctique"",""environnementcan"",""environnementcanada""]",3913646610
7,1410384147398511400,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/dd4cea4e27c0458d595dc654c6e2d6b7/5AF365D0/t51.2885-15/e35/25012766_806491519556463_6029128081984192512_n.jpg","BOSsOjWh8r8",0,"2016-12-21_12-08-33","Lors de son excursion en motoneige à travers les #TerritoiresDuNordOuest et le #Nunavut, notre équipe de spécialistes du #climat a pris des mesures coordonnées de la #neige. Elle a découvert que la couverture de neige était composée de cristaux de différentes tailles et de faibles portions de neige nouvelles, récentes et gelées. La neige était peu profonde (moins de 40 cm d’épaisseur) et avait en moyenne moins de six couches. La photo a été prise lors d’un arrêt à Trail Valley Creek dans la région du delta du fleuve Mackenzie.\n#Excursions #Science #ScienceArctique #EnvironnementCan #EnvironnementCanada","environnementcan","[]","2016-12-21T12:08:33","[]",false,"[""territoiresdunordouest"",""nunavut"",""climat"",""neige"",""excursions"",""science"",""sciencearctique"",""environnementcan"",""environnementcanada""]",3913646610
