Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,language,average_sentiment_score,account_name,words_matched_list,sentiment,matched_keywords,category,FSDS_matched_keywords,FSDS_category
143,315919208830119_356865128068860,2017-09-11 11:00:51,https://www.facebook.com/FisheriesOceansCanada/photos/a.355970864824953.1073741856.315919208830119/356865128068860/?type=3,"Good news for conservation and protection in Placentia, Newfoundland and Labrador! We’re building a new Fisheries and Oceans Canada building that will allow for faster and more flexible operations for compliance, investigation, and enforcement activities throughout Placentia Bay. Construction begins next month. http://ow.ly/70Ic30f1suk","Good news for conservation and protection in Placentia, Newfoundland and Labrador! We’re building a new Fisheries and Oceans Canada building that will allow for faster and more flexible operations for compliance, investigation, and enforcement activities throughout Placentia Bay. Construction begins next month.",[],34,0,1,30,4,0,0,0,0,0,35,en,0.0,FisheriesOceansCanada_facebook,"['building', 'conservation', 'fisheries ', 'oceans', 'or']",neutral,"['conservation', 'building', 'building']",Environmental,"['conservation', 'conservation', 'protection', 'operation']",Connecting Canadians with nature 
144,315919208830119_348236535598386,2017-08-17 08:00:31,https://www.facebook.com/FisheriesOceansCanada/photos/a.347298085692231.1073741841.315919208830119/348236525598387/?type=3,"Whales are magnificent creatures and we all love seeing them, but please watch them from a distance. Read these guidelines so your whale watching experience is safe and responsible. http://ow.ly/TSst30eoNQs","Whales are magnificent creatures and we all love seeing them, but please watch them from a distance. Read these guidelines so your whale watching eerience is safe and responsible.",[],27,0,7,25,0,2,0,0,0,0,34,en,0.0,FisheriesOceansCanada_facebook,['safe'],neutral,['safe'],Social,['safe'],Safe and healthy communities
145,315919208830119_334812256940814,2017-07-13 11:24:11,https://www.facebook.com/FisheriesOceansCanada/videos/334812256940814/,"Are you navigating the St. Lawrence Estuary? So are beluga whales!
If you see one, slow down and keep a distance of more than 400 meters.
Learn more on what to do when you see belugas: http://bit.ly/2azsC1Z #Beluga400m","Are you navigating the St. Lawrence Estuary? So are beluga whales! If you see one, slow down and keep a distance of more than meters. Learn more on what to do when you see belugas:",['#Beluga400m'],25,0,9,25,0,0,0,0,0,0,34,en,0.0,FisheriesOceansCanada_facebook,"['gas', 'or']",neutral,[],unknown,[],unknown
146,315919208830119_352609558494417,2017-08-30 13:00:35,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/352609558494417/?type=3,"Work is ongoing in our Asian Carp Program lab. Scientists are working towards protecting Canadian watersheds by preventing the arrival, establishment and spread of Asian carps. For more information about aquatic invasive species, including Asian carps, please visit http://ow.ly/PMpy30eJowP","Work is ongoing in our Asian Carp Program lab. Scientists are working towards protecting Canadian watersheds by preventing the arrival, establishment and spread of Asian carps. For more information about aquatic invasive species, including Asian carps, please visit",[],29,1,4,27,1,1,0,0,0,0,34,en,0.0,FisheriesOceansCanada_facebook,"['water', 'species', 'or']",neutral,['specie'],Environmental,"['canadian', 'canadian', 'watershed', 'invasive', 'invasive', 'specie', 'specie']",Pristine lakes and rivers
147,315919208830119_357832944638745,2017-09-14 09:01:06,https://www.facebook.com/FisheriesOceansCanada/photos/a.347298085692231.1073741841.315919208830119/357832941305412/?type=3,The cool things you see when you work for DFO! Kelly Harris took these great whale photos when she was on her way to the lightstation at Cape Bauld. Learn about current job opportunities at: http://ow.ly/SWRv30f4irR,The cool things you see when you work for DFO! Kelly Harris took these great whale photos when she was on her way to the lightstation at Cape Bauld. Learn about current job opportunities at:,[],27,0,7,25,0,2,0,0,0,0,34,en,0.0,FisheriesOceansCanada_facebook,['or'],neutral,['job'],Economical,[],unknown
148,315919208830119_381969198891786,2017-11-21 10:19:25,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/381969152225124/?type=3,"We’re proud to announce the Mi’kmaq Alsumk Mowimsikik Koqoey Association (Miawpukek Mi'kamawey Mawi'omi) will receive $404,100 over two years from the Coastal Restoration Fund to help restore the marine ecosystem in Newfoundland and Labrador. This investment will help remediate Claybank, located along the shoreline of the McDonalds Recreation area in the Miawpukek Reserve. It has been severely affected by extreme weather conditions, disturbing Atlantic salmon migration. To learn more about this project, please visit: http://ow.ly/eKjI30gIMtZ","We’re proud to announce the Mi’kmaq Alsumk Mowimsikik Koqoey Association (Miawpukek Mi'kamawey Mawi'omi) will receive $404,100 over two years from the Coastal Restoration Fund to help restore the marine ecosystem in Newfoundland and Labrador. This investment will help remediate Claybank, located along the shoreline of the McDonalds Recreation area in the Miawpukek Reserve. It has been severely affected by extreme weather conditions, disturbing Atlantic salmon migration. To learn more about this project, please visit:",[],22,4,8,22,0,0,0,0,0,0,34,en,0.4654513888888889,FisheriesOceansCanada_facebook,"['ecosystem', 'marine', 'or', 'coastal', 'coast']",positive,"['coastal', 'marine', 'ecosystem']",Environmental,"['marine', 'ecosystem', 'ecosystem', 'ecosystem', 'ecosystem', 'reserve', 'reserve', 'reserve']",Healthy coasts and oceans
149,315919208830119_362498887505484,2017-09-27 14:19:11,https://www.facebook.com/YourGovernmentatWork/photos/a.450001885366241.1073741828.427238637642566/497134227319673/?type=3,,,[],32,2,0,32,0,0,0,0,0,0,34,tl,0.0,FisheriesOceansCanada_facebook,,neutral,[],unknown,[],unknown
150,315919208830119_349972402091466,2017-08-22 08:00:43,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/349972402091466/?type=3,"Did you know that both Fisheries and Oceans Canada and Transport and Infrastructure in Canada  have aerial surveillance programs? Recently, the two teams collaborated to monitor fishing activities in Arctic waters to ensure all regulations are being followed. The Greenland halibut and shrimp fisheries off of Baffin Island, Nunavut are being extensively monitored this year.","Did you know that both Fisheries and Oceans Canada and Transport and Infrastructure in Canada have aerial surveillance programs? Recently, the two teams collaborated to monitor fishing activities in Arctic waters to ensure all regulations are being followed. The Greenland halibut and shrimp fisheries off of Baffin Island, Nunavut are being extensively monitored this year.",[],28,0,5,27,1,0,0,0,0,0,33,en,0.0,FisheriesOceansCanada_facebook,"['arctic', 'infrastructure', 'green', 'transport']",neutral,"['transport', 'infrastructure', 'arctic', 'water', 'fishery']",Economical,"['infrastructure', 'water', 'water', 'fishery', 'fishery']",Healthy coasts and oceans
151,315919208830119_379322902489749,2017-11-14 14:12:00,https://www.facebook.com/FisheriesOceansCanada/videos/379322902489749/,"Our scientist, Nathalie Simard, studies aquatic invasive species to protect our waters and the ecosystems, economies, and communities that depend on them. Every year, this biologist from the Maurice Lamontagne Institute in Mont-Joli, Quebec and her colleagues visit various ports and marinas. They try to detect new invasive species as soon as they arrive and follow the evolution of those already there.
Learn more about aquatic invasive species: http://ow.ly/x76O30gzyeO","Our scientist, Nathalie Simard, studies aquatic invasive species to protect our waters and the ecosystems, economies, and communities that depend on them. Every year, this biologist from the Maurice Lamontagne Institute in Mont-Joli, Quebec and her colleagues visit various ports and marinas. They try to detect new invasive species as soon as they arrive and follow the evolution of those already there. Learn more about aquatic invasive species:",[],26,3,4,24,1,1,0,0,0,0,33,en,0.0,FisheriesOceansCanada_facebook,"['water', 'ecosystem', 'species', 'ice', 'or']",neutral,"['specie', 'water', 'ecosystem', 'community', 'specie', 'specie']",Environmental,"['invasive', 'invasive', 'specie', 'specie', 'water', 'water', 'ecosystem', 'ecosystem', 'ecosystem', 'ecosystem', 'economy', 'economy', 'community', 'community', 'invasive', 'invasive', 'specie', 'specie', 'invasive', 'invasive', 'specie', 'specie']",Healthy coasts and oceans
152,315919208830119_376327126122660,2017-11-07 11:41:00,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/376326819456024/?type=3,"Our Atlantic salmon assessment team completed a fall swim through on the Big Salmon River in New Brunswick where Atlantic salmon spawns. This swim through helps to assess the status of the endangered Inner Bay of Fundy Atlantic salmon population. Given that the section of the river they assess is fairly large, help from our partners is needed. Thanks to the Fort Folly First Nation, the Houlton Band of Maliseet Indians and the Mi’kmaq Conservation Group who helped us complete this activity. http://ow.ly/qcvn30gobyz","Our Atlantic salmon assessment team completed a fall swim through on the Big Salmon River in New Brunswick where Atlantic salmon spawns. This swim through helps to assess the status of the endangered Inner Bay of Fundy Atlantic salmon population. Given that the section of the river they assess is fairly large, help from our partners is needed. Thanks to the Fort Folly First Nation, the Houlton Band of Maliseet Indians and the Mi’kmaq Conservation Group who helped us complete this activity.",[],28,1,4,27,0,1,0,0,0,0,33,en,-0.08148148148148147,FisheriesOceansCanada_facebook,"['conservation', 'or', 'air']",negative,"['river', 'population', 'population', 'river', 'conservation']",Environmental,"['river', 'river', 'population', 'population', 'river', 'river', 'conservation', 'conservation']",Pristine lakes and rivers
153,315919208830119_385722575183115,2017-12-01 15:59:54,https://www.facebook.com/FisheriesOceansCanada/videos/385722575183115/,It’s Arctic Science Month! Let’s celebrate Canadian research that happens in one of the harshest and most beautiful regions on earth! http://ow.ly/R5Oy30gXoO5,It’s Arctic Science Month! Let’s celebrate Canadian research that happens in one of the harshest and most beautiful regions on earth!,[],27,2,4,25,2,0,0,0,0,0,33,en,0.08479166666666668,FisheriesOceansCanada_facebook,['arctic'],positive,['arctic'],Economical,"['canadian', 'canadian', 'research']",Connecting Canadians with nature 
154,315919208830119_376330572788982,2017-11-09 09:15:00,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/376330412788998/?type=3,"Fishery officers in Newfoundland and Labrador monitor the recreational groundfish fishery every year as part of regular fishery patrols. This year, we were pleased to find that once again most participants are keeping conservation in mind and respecting the rules. Of over 1,000 boat inspections, only 44 violations were detected. Two areas where more conservation-minded behaviour is needed are in throwing back fish in hopes of a better catch and going over the daily bag limit.","Fishery officers in Newfoundland and Labrador monitor the recreational groundfish fishery every year as part of regular fishery patrols. This year, we were pleased to find that once again most participants are keeping conservation in mind and respecting the rules. Of over ,000 boat inspections, only violations were detected. Two areas where more conservation-minded behaviour is needed are in throwing back fish in hopes of a better catch and going over the daily bag limit.",[],22,0,11,20,1,1,0,0,0,0,33,en,0.0,FisheriesOceansCanada_facebook,"['conservation', 'or', 'ice']",neutral,"['fishery', 'fishery', 'fishery', 'conservation']",Environmental,"['fishery', 'fishery', 'fishery', 'fishery', 'fishery', 'fishery', 'conservation', 'conservation', 'fish']",Healthy coasts and oceans
155,315919208830119_334847063604000,2017-07-13 13:37:00,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/334846986937341/?type=3,"Tell us about your shark sightings!
We’re passionate about sharks in Newfoundland and Labrador waters. If you see a shark (even dead on a shore or beach), please put on your “citizen scientist” hat and help our shark researchers. When you’re walking on the beach or enjoying a day on the water and you see a shark, record the date, location, estimated length and possible species. Take photos – if you can - of its full body length and close-ups of its largest top fin, head or teeth (to confirm species), and underbelly (to confirm sex) to see if 2 male “claspers” or finger-like projections are there. Send all that information to Carolyn.Miri@dfo-mpo.gc.ca","Tell us about your shark sightings! We’re passionate about sharks in Newfoundland and Labrador waters. If you see a shark (even dead on a shore or beach), please put on your “citizen scientist” hat and help our shark researchers. When you’re walking on the beach or enjoying a day on the water and you see a shark, record the date, location, estimated length and possible species. Take photos – if you can - of its full body length and close-ups of its largest top fin, head or teeth (to confirm species), and underbelly (to confirm se to see if male “claspers” or finger-like projections are there. Send all that information to Carolyn.Miri-mpo.gc.ca",[],19,1,13,18,1,0,0,0,0,0,33,en,0.0,FisheriesOceansCanada_facebook,"['water', 'species', 'or']",neutral,"['water', 'water', 'specie', 'specie']",Environmental,"['water', 'water', 'water', 'water', 'specie', 'specie', 'specie', 'specie']",Healthy coasts and oceans
156,315919208830119_361765970912109,2017-09-28 13:00:00,https://www.facebook.com/FisheriesOceansCanada/videos/361765970912109/,"It’s that time of year again! 
We’re in the southern Gulf of St. Lawrence counting fish aboard the Canadian Coast Guard ship Teleost. Every year since 1971, our scientists return to collect fish population and oceanographic data. This survey helps determine responsible fishing quotas and is one of Canada’s longest unbroken marine ecosystems studies.  
Learn more about how we carry out this research: http://ow.ly/jJUW30fpeXe","It’s that time of year again! We’re in the southern Gulf of St. Lawrence counting fish aboard the Canadian Coast Guard ship Teleost. Every year since , our scientists return to collect fish population and oceanographic data. This survey helps determine responsible fishing quotas and is one of Canada’s longest unbroken marine ecosystems studies. Learn more about how we carry out this research:",[],19,1,13,19,0,0,0,0,0,0,33,en,0.0,FisheriesOceansCanada_facebook,"['ecosystem', 'guard', 'marine', 'or', 'coast']",neutral,"['coast', 'guard', 'guard', 'population', 'population', 'marine', 'ecosystem']",Environmental,"['fish', 'canadian', 'canadian', 'coast', 'fish', 'population', 'population', 'marine', 'ecosystem', 'ecosystem', 'ecosystem', 'ecosystem', 'research']",Healthy coasts and oceans
157,315919208830119_355202004901839,2017-09-06 13:00:47,https://www.facebook.com/FisheriesOceansCanada/photos/a.354788331609873.1073741851.315919208830119/355202004901839/?type=3,"Studying what a seal eats might turn some people off, but our science students were fascinated by what they learned working with our Marine Mammal section. We have numerous opportunities for students looking for hands-on experience. Check them out: http://ow.ly/I8Gn30eVk3X","Studying what a seal eats might turn some people off, but our science students were fascinated by what they learned working with our Marine Mammal section. We have numerous opportunities for students looking for hands-on eerience. Check them out:",[],24,3,5,24,0,0,0,0,0,0,32,en,0.0,FisheriesOceansCanada_facebook,"['marine', 'or', 'mer']",neutral,"['student', 'marine', 'student']",Social,['marine'],Healthy coasts and oceans
158,315919208830119_344829385939101,2017-08-07 12:00:38,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/344829385939101/?type=3,"Ryan Critch is this summer's DFO Newfoundland & Labrador Communications Intern. He says being a DFO Intern has been an incredible experience, “I’ve gotten to work with some pretty amazing people, and the work I’m doing is relevant to my field of study.”  He is learning all about communications, and having fun too. “It doesn’t get much better than that for a summer intern,” he says. The region is lucky to have seven interns working this summer in I.T., Science, Policy, and Conservation and Protection. Find information on student job opportunities and how to apply here: http://ow.ly/7mhI30ebdd4","Ryan Critch is this summer's DFO Newfoundland & Labrador Communications Intern. He says being a DFO Intern has been an incredible eerience, “I’ve gotten to work with some pretty amazing people, and the work I’m doing is relevant to my field of study.” He is learning all about communications, and having fun too. “It doesn’t get much better than that for a summer intern,” he says. The region is lucky to have seven interns working this summer in I.T., Science, Policy, and Conservation and Protection. Find information on student job opportunities and how to apply here:",[],29,0,3,29,0,0,0,0,0,0,32,en,0.0,FisheriesOceansCanada_facebook,"['conservation', 'or', 'mer']",neutral,"['policy', 'conservation', 'student', 'job']",Economical,"['conservation', 'conservation', 'protection']",Connecting Canadians with nature 
159,315919208830119_343106766111363,2017-08-02 13:11:51,https://www.facebook.com/FisheriesOceansCanada/videos/343106766111363/,"Since 1950, our scientists have been monitoring “Line P” – a stretch of ocean that spans over 1,500 km off the southern coast of Vancouver Island. We monitor this area to observe changes and assess risks that may impact marine ecosystems and the West Coast communities and economies that rely on them.
Get the latest on our entire ocean monitoring work. http://ow.ly/xrrW30e7gqK","Since , our scientists have been monitoring “Line P” – a stretch of ocean that spans over ,500 km off the southern coast of Vancouver Island. We monitor this area to observe changes and assess risks that may impact marine ecosystems and the West Coast communities and economies that rely on them. Get the latest on our entire ocean monitoring work.",[],26,0,6,24,2,0,0,0,0,0,32,en,0.0,FisheriesOceansCanada_facebook,"['ecosystem', 'marine', 'or', 'coast']",neutral,"['ocean', 'coast', 'change', 'marine', 'ecosystem', 'coast', 'community', 'ocean']",Environmental,"['ocean', 'coast', 'risk', 'marine', 'ecosystem', 'ecosystem', 'ecosystem', 'ecosystem', 'coast', 'community', 'community', 'economy', 'economy', 'ocean']",Healthy coasts and oceans
160,315919208830119_371370929951613,2017-10-24 12:41:30,https://www.facebook.com/FisheriesOceansCanada/videos/371370929951613/,"Interested in shellfish? Meet Patrice Goudreau, a shellfish stock assessment technician. Patrice studies shellfish to determine quotas for commercial fishing. His work is fundamental to developing sustainable shellfish fisheries in Canada. Learn more about our management measures to ensure a stable and sustainable fishing industry: http://ow.ly/z2gE30g4atl","Interested in shellfish? Meet Patrice Goudreau, a shellfish stock assessment technician. Patrice studies shellfish to determine quotas for commercial fishing. His work is fundamental to developing sustainable shellfish fisheries in Canada. Learn more about our management measures to ensure a stable and sustainable fishing industry:",[],24,1,6,24,0,0,0,0,0,0,31,en,0.0,FisheriesOceansCanada_facebook,"['fisheries ', 'ice', 'mer', 'sustainable', 'eau', 'or']",neutral,"['sustainable', 'fishery', 'sustainable']",Environmental,"['shellfish', 'shellfish', 'shellfish', 'sustainable', 'sustainable', 'shellfish', 'fishery', 'fishery', 'sustainable', 'sustainable', 'industry']",Healthy coasts and oceans
161,315919208830119_349663395455700,2017-08-21 10:08:23,https://www.facebook.com/FisheriesOceansCanada/photos/a.349663375455702.1073741843.315919208830119/349663395455700/?type=3,"Ice Invasion! Wind and currents brought enough ice into Tremblay Sound, Nunavut, to temporarily stall our narwhal research. So the team took the time to concentrate on fish ecosystems instead.","Ice Invasion! Wind and currents brought enough ice into Tremblay Sound, Nunavut, to temporarily stall our narwhal research. So the team took the time to concentrate on fish ecosystems instead.",[],25,0,6,24,1,0,0,0,0,0,31,en,0.0,FisheriesOceansCanada_facebook,"['ecosystem', 'or', 'ice']",neutral,"['ice', 'ice', 'ecosystem']",Environmental,"['ice', 'ice', 'research', 'fish', 'ecosystem', 'ecosystem', 'ecosystem', 'ecosystem']",Healthy coasts and oceans
162,315919208830119_357873264634713,2017-09-14 11:00:57,https://www.facebook.com/FisheriesOceansCanada/photos/a.349663375455702.1073741843.315919208830119/357873254634714/?type=3,"Every morning, the ecosystem research team members, in Tremblay Sound, Nunavut, are assigned different research projects. These include Greenland shark research, narwhal tagging and Arctic char tagging. Most of the work is done in a dry suit near the shore, on boats or in the wet lab. What an amazing opportunity to participate in this incredible research program.","Every morning, the ecosystem research team members, in Tremblay Sound, Nunavut, are assigned different research projects. These include Greenland shark research, narwhal tagging and Arctic char tagging. Most of the work is done in a dry suit near the shore, on boats or in the wet lab. What an amazing opportunity to participate in this incredible research program.",[],25,0,6,24,1,0,0,0,0,0,31,en,0.0,FisheriesOceansCanada_facebook,"['arctic', 'green']",neutral,"['ecosystem', 'arctic']",Economical,"['ecosystem', 'ecosystem', 'ecosystem', 'ecosystem', 'research', 'research', 'research', 'research']",Modern and resilient infrastructure
163,315919208830119_386839981738041,2017-12-06 09:26:00,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/386839921738047/?type=3,"Our scientists in Newfoundland and Labrador are improving the accuracy of weather and climate forecasts for all Canadians through important contributions to ocean forecasting systems. Over the past two years, researchers like Fraser Davidson have deployed 50 oceanographic ‘drifters’ to collect hourly data on temperature and air pressure on the Newfoundland and Labrador Shelves. This data allows us to work with Environment and Climate Change Canada to evaluate and improve marine weather forecasting systems. This map shows a day’s estimated currents with tracks of all drifters deployed in the area over the last 18 months. http://navigator.oceansdata.ca/","Our scientists in Newfoundland and Labrador are improving the accuracy of weather and climate forecasts for all Canadians through important contributions to ocean forecasting systems. Over the past two years, researchers like Fraser Davidson have deployed oceanographic ‘drifters’ to collect hourly data on temperature and air pressure on the Newfoundland and Labrador Shelves. This data allows us to work with Environment and Climate Change Canada to evaluate and improve marine weather forecasting systems. This map shows a day’s estimated currents with tracks of all drifters deployed in the area over the last months.",[],23,0,8,20,3,0,0,0,0,0,31,en,0.0,FisheriesOceansCanada_facebook,"['climate', 'climat', 'climate change', 'air', 'marine', 'or']",neutral,"['climate', 'ocean', 'air', 'climate', 'change', 'marine']",Environmental,"['ocean', 'fraser', 'environment', 'environment', 'improve', 'marine']",Healthy coasts and oceans
164,315919208830119_357135588041814,2017-09-12 08:01:20,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/357135588041814/?type=3,"Our ecosystem research team in Tremblay Sound, Nunavut, consists of 17 members that all share a 24-hour polar bear and net watch.  The nets are used to capture Arctic char, Arctic cod and narwhals for research, and polar bears are a reality.","Our ecosystem research team in Tremblay Sound, Nunavut, consists of members that all share a -hour polar bear and net watch. The nets are used to capture Arctic char, Arctic cod and narwhals for research, and polar bears are a reality.",[],28,1,2,28,0,0,0,0,0,0,31,en,0.0,FisheriesOceansCanada_facebook,"['ecosystem', 'or']",neutral,"['ecosystem', 'arctic', 'arctic']",Economical,"['ecosystem', 'ecosystem', 'ecosystem', 'ecosystem', 'research', 'research']",Modern and resilient infrastructure
165,315919208830119_354895044932535,2017-09-05 15:39:36,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/354894724932567/?type=3,"Let’s Talk Whales…Live! DFO and Canadian Museum of Nature - Musée canadien de la nature are partnering to host a Facebook Live event on whales this Thursday. This is your chance to speak to the experts and get your questions answered about the threats these whales face and what we can all to do help them. Stay tuned, more details to come. In the meantime, learn more about some of our endangered whales at www.letstalkwhales.ca","Let’s Talk Whales…Live! DFO and Canadian Museum of Nature - Musée canadien de la nature are partnering to host a Facebook Live event on whales this Thursday. This is your chance to speak to the eerts and get your questions answered about the threats these whales face and what we can all to do help them. Stay tuned, more details to come. In the meantime, learn more about some of our endangered whales at",[],15,1,15,15,0,0,0,0,0,0,31,en,0.0,FisheriesOceansCanada_facebook,"['museum of nature', 'or', 'nature']",neutral,"['nature', 'nature', 'nature', 'nature']",Social,"['canadian', 'canadian', 'nature', 'nature']",Connecting Canadians with nature 
166,315919208830119_336520463436660,2017-07-20 12:46:20,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/336519520103421/?type=3,"We’re working with members of Indigenous organizations and watershed associations in Miramichi New Brunswick to learn how we can better protect the Brook Floater, an at risk freshwater mussel. We’re training our partners on how to identify the mussels, monitor their health, gather data, and more so we can know more about the species, what it needs, its distribution and how to maintain healthy populations and freshwater systems.

Thank you to the New Brunswick Museum - Musée du Nouveau-Brunswick, Miramichi River Environmental Assessment committee and Anqotum Resource Management for your collaboration!","We’re working with members of Indigenous organizations and watershed associations in Miramichi New Brunswick to learn how we can better protect the Brook Floater, an at risk freshwater mussel. We’re training our partners on how to identify the mussels, monitor their health, gather data, and more so we can know more about the species, what it needs, its distribution and how to maintain healthy populations and freshwater systems. Thank you to the New Brunswick Museum - Musée du Nouveau-Brunswick, Miramichi River Environmental Assessment committee and Anqotum Resource Management for your collaboration!",[],27,0,3,26,1,0,0,0,0,0,30,en,0.0,FisheriesOceansCanada_facebook,"['ami', 'healthy ', 'collaboration', 'indigenous', 'health', 'population']",neutral,"['indigenous', 'health', 'specie', 'healthy', 'population', 'population', 'river', 'resource']",Social,"['watershed', 'risk', 'freshwater', 'freshwater', 'health', 'health', 'health', 'specie', 'specie', 'healthy', 'healthy', 'population', 'population', 'freshwater', 'freshwater', 'river', 'river']",Clean drinking water
167,315919208830119_370331866722186,2017-10-23 13:00:04,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/370331586722214/?type=3,"Our scientists in Newfoundland and Labrador measured over 35,000 crab during the 2017 inshore crab monitoring program. Twelve scientists, led by biologist Darrell Mullowney, placed over 200 sets of crab pots in seven bays around Newfoundland, supported by Canadian Coast Guard’s CCGS Vladykov crew. Now scientists will use this data to examine recent changes in population structure and size during the 2017 snow crab assessment.","Our scientists in Newfoundland and Labrador measured over ,000 crab during the inshore crab monitoring program. Twelve scientists, led by biologist Darrell Mullowney, placed over sets of crab pots in seven bays around Newfoundland, supported by Canadian Coast Guard’s CCGS Vladykov crew. Now scientists will use this data to examine recent changes in population structure and size during the snow crab assessment.",[],20,0,10,20,0,0,0,0,0,0,30,en,0.0,FisheriesOceansCanada_facebook,"['ami', 'guard', 'change', 'population']",neutral,"['coast', 'change', 'population', 'population']",Social,"['canadian', 'canadian', 'coast', 'population', 'population']",Healthy coasts and oceans
168,315919208830119_374220379666668,2017-11-02 09:15:00,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/374220289666677/?type=3,"Earlier this month, St. Andrew’s Biological Station biologists conducted an exploratory acoustic survey of Pollock off Southwest Nova Scotia. Pollock populations are difficult to assess using bottom-trawl surveys because they sometimes live off of the ocean bottom. This work is part of a collaborative agreement between the Ground fish Enterprise Allocation Council and Fisheries and Oceans Canada to better understand Pollock populations.","Earlier this month, St. Andrew’s Biological Station biologists conducted an eloratory acoustic survey of Pollock off Southwest Nova Scotia. Pollock populations are difficult to assess using bottom-trawl surveys because they sometimes live off of the ocean bottom. This work is part of a collaborative agreement between the Ground fish Enterprise Allocation Council and Fisheries and Oceans Canada to better understand Pollock populations.",[],25,1,4,25,0,0,0,0,0,0,30,en,0.3,FisheriesOceansCanada_facebook,"['fisheries ', 'oceans', 'or', 'populations']",positive,"['population', 'population', 'ocean', 'population', 'population']",Environmental,"['population', 'population', 'ocean', 'fish', 'population', 'population']",Healthy coasts and oceans
169,315919208830119_381652188923487,2017-11-23 13:26:00,https://www.facebook.com/FisheriesOceansCanada/videos/381652188923487/,"Mugshots and acoustics! 📷🎤 Learn how our scientist, John Ford, tracks whales using photos and underwater sounds: http://ow.ly/VJIW30gHoaD","Mugshots and acoustics! Learn how our scientist, John Ford, tracks whales using photos and underwater sounds: D",[],27,0,3,25,2,0,0,0,0,0,30,en,0.0,FisheriesOceansCanada_facebook,"['water', 'or']",neutral,[],unknown,[],unknown
170,315919208830119_348030088952364,2017-08-16 14:34:27,https://www.facebook.com/FisheriesOceansCanada/videos/348030088952364/,Did you know that the establishment of marine protected areas is one of the measures taken by the Government of Canada to protect and preserve our oceans? Marine protected areas are geographically delimited marine zones that are managed for the purpose of conserving and protecting: marine species – including endangered species – and their populations; diversity of the ecosystems on which these species depend; representative marine environments; as well as unique locations such as submarine canyons and hydrothermal vents. They can allow certain present and future activities by taking account of their impacts on protected ecological characteristics. To better understand what marine protected areas are: http://ow.ly/NInc30esAzg,Did you know that the establishment of marine protected areas is one of the measures taken by the Government of Canada to protect and preserve our oceans? Marine protected areas are geographically delimited marine zones that are managed for the purpose of conserving and protecting: marine species – including endangered species – and their populations; diversity of the ecosystems on which these species depend; representative marine environments; as well as unique locations such as submarine canyons and hydrothermal vents. They can allow certain present and future activities by taking account of their impacts on protected ecological characteristics. To better understand what marine protected areas are:,[],23,2,5,20,1,2,0,0,0,0,30,en,0.0,FisheriesOceansCanada_facebook,"['populations', 'ecosystem', 'government', 'oceans', 'or', 'marine', 'species']",neutral,"['marine', 'government', 'government', 'ocean', 'marine', 'marine', 'marine', 'specie', 'specie', 'population', 'population', 'diversity', 'ecosystem', 'specie', 'marine', 'future', 'marine']",Environmental,"['marine', 'preserve', 'ocean', 'marine', 'marine', 'marine', 'specie', 'specie', 'specie', 'specie', 'population', 'population', 'ecosystem', 'ecosystem', 'ecosystem', 'ecosystem', 'specie', 'specie', 'marine', 'environment', 'environment', 'ecological', 'marine']",Healthy coasts and oceans
171,315919208830119_359336561155050,2017-09-18 14:01:22,https://www.facebook.com/FisheriesOceansCanada/photos/a.358337567921616.1073741861.315919208830119/359336551155051/?type=3,It’s Science Literacy Week! Learn how some of our researchers contribute to science excellence from coast-to-coast-to-coast! http://ow.ly/tGp030fbUul,It’s Science Literacy Week! Learn how some of our researchers contribute to science excellence from coast-to-coast-to-coast!,[],27,0,3,26,1,0,0,0,0,0,30,en,0.0,FisheriesOceansCanada_facebook,['coast'],neutral,[],unknown,[],unknown
