,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,category,Reactions_SUM,average_sentiment_score,language,account_name
1237,1237,812626429561208833,2016-12-24 11:50:13,"['https://t.co/1MPvs2qPaK', 'https://t.co/0QktHMimO6']",Vous planifiez une escapade chez nous en 2017? L’entrée est gratuite avec votre #CarteDécouverte! #MontrezVotreCarte https://t.co/1MPvs2qPaK https://t.co/0QktHMimO6,Vous planifiez une escapade chez nous en 2017 est gratuite avec votre couverte MontrezVotreCarte https co 1MPvs2qPaK https co 0QktHMimO6,"['#CarteD', '#MontrezVotreCarte']",Social,4,0.0,fr,ParcsCanada_tweeter
1238,1238,846774583395078147,2017-03-28 17:22:47,[],RT @PMcanadien: Le #Budget2017 prévoit jusqu'à 364M$ pour les aires marines nationales de conservation de même que les parcs et lieux histo…,RT PMcanadien Le Budget2017 voit jusqu 364M pour les aires marines nationales de conservation de que les parcs et lieux,['#Budget2017'],Social,4,0.0,fr,ParcsCanada_tweeter
1239,1239,834161142331219968,2017-02-21 22:01:28,"['https://t.co/1MPvs2qPaK', 'https://t.co/wraBFeKceF']",Vous n'avez pas commandé votre #CarteDécouverte? Pas de panique! Elles sont disponibles au cours de 2017! https://t.co/1MPvs2qPaK https://t.co/wraBFeKceF,Vous avez pas votre couverte Pas de panique Elles sont disponibles au cours de 2017 https co 1MPvs2qPaK https co wraBFeKceF,['#CarteD'],Social,4,0.0,fr,ParcsCanada_tweeter
1240,1240,812387821948465152,2016-12-23 20:02:04,"['https://t.co/4tfIR7skyh', 'https://t.co/i925nmgh0q']",Vous connaissez une classe de 2e sec./8e année qui aimerait gagner un voyage au LHN du Fort-Anne? https://t.co/4tfIR7skyh @passeportparcs https://t.co/i925nmgh0q,Vous connaissez une classe de 2e sec 8e qui aimerait gagner un voyage au LHN du Fort Anne https co 4tfIR7skyh passeportparcs https co i925nmgh0q,[],Social,4,0.0,fr,ParcsCanada_tweeter
1241,1241,783736499632279552,2016-10-05 18:31:57,"['https://t.co/rLXORtH6Oj', 'https://t.co/L7FdoWFqLI']","C’est le temps de #SeRapprocher de la nature, de l’histoire et de ceux qu’on aime! https://t.co/rLXORtH6Oj https://t.co/L7FdoWFqLI",est le temps de SeRapprocher de la nature de histoire et de ceux aime https co rLXORtH6Oj https co L7FdoWFqLI,['#SeRapprocher'],Economical,4,0.0,fr,ParcsCanada_tweeter
1242,1242,783766517808758786,2016-10-05 20:31:14,['https://t.co/Ptoy5zEd9r'],#SVQ? Les lièvres d'Amérique peuvent avoir jusqu'à 4 litières par année et les lièvres arctiques 1 ou 2. #MercrediFaune https://t.co/Ptoy5zEd9r,SVQ Les vres rique peuvent avoir jusqu res par et les vres arctiques ou MercrediFaune https co Ptoy5zEd9r,"['#SVQ', '#MercrediFaune']",Social,4,0.0,fr,ParcsCanada_tweeter
1243,1243,812364918074785792,2016-12-23 18:31:04,"['https://t.co/PfuJbrAcqK', 'https://t.co/29hbq11VXV']","Amateurs de camping,soyez prêts! Les réservations pour les sites au #Qc débutent le 18 jan. https://t.co/PfuJbrAcqK #Canada150 https://t.co/29hbq11VXV",Amateurs de camping soyez Les servations pour les sites au Qc butent le 18 jan https co PfuJbrAcqK Canada150 https co 29hbq11VXV,"['#Qc', '#Canada150']",Economical,4,0.0,fr,ParcsCanada_tweeter
1244,1244,762023143410135041,2016-08-06 20:30:49,['https://t.co/csPUGStuTH'],"Avis au #campeurs! Notre #application #gratuite a des listes de vérification, des recettes et des bons conseils : https://t.co/csPUGStuTH",Avis au campeurs Notre application gratuite des listes de rification des recettes et des bons conseils https co csPUGStuTH,"['#campeurs', '#application', '#gratuite']",Environmental,4,0.0,fr,ParcsCanada_tweeter
1245,1245,811580787984388097,2016-12-21 14:35:12,['https://t.co/SesBDoD303'],Voyez ce qu'on fait pour aider la réintroduction du #bison des plaines dans cette nouvelle #vidéo.  #MercrediSauvage https://t.co/SesBDoD303,Voyez ce qu fait pour aider la introduction du bison des plaines dans cette nouvelle MercrediSauvage https co SesBDoD303,"['#bison', '#vid', '#MercrediSauvage']",Social,4,0.0,fr,ParcsCanada_tweeter
1246,1246,847841533248380928,2017-03-31 16:02:28,['https://t.co/QwzzpBPVOL'],#Canada150 #Quiz : Pouvez-vous nommer notre plus grand parc national? Voici un indice : Il abrite le plus gros barrage de castor au monde! https://t.co/QwzzpBPVOL,Canada150 Quiz Pouvez nommer plus grand parc national Voici indice abrite plus gros barrage castor monde https co QwzzpBPVOL,"['#Canada150', '#Quiz']",Social,4,0.625,fr,ParcsCanada_tweeter
1247,1247,847856528933756928,2017-03-31 17:02:03,['https://t.co/DGY3oOWE4'],La réponse est le parc national Wood Buffalo! C’est aussi la plus grande réserve de ciel étoilé au monde.  Tout y est plus grand que nature! https://t.co/DGY3oOWE4D,La ponse est le parc national Wood Buffalo est aussi la plus grande serve de ciel au monde Tout est plus grand que nature https co DGY3oOWE4D,[],Social,4,0.625,fr,ParcsCanada_tweeter
1248,1248,811543076053323776,2016-12-21 12:05:21,['https://t.co/3lj8390PS'],Quoi faire pour les #célébrations du #Canada150? Les #enfants partagent leurs idées avec #Parka! https://t.co/3lj8390PS8,Quoi faire pour les brations du Canada150 Les enfants partagent leurs es avec Parka https co 3lj8390PS8,"['#c', '#Canada150', '#enfants', '#Parka']",Social,4,0.0,fr,ParcsCanada_tweeter
1249,1249,810805732555767808,2016-12-19 11:15:25,"['https://t.co/r95OCt3lye', 'https://t.co/2KFLRy3xOR']",Aujourd'hui en #histoire: Préparez les embarcations sur glaces! Les Canadiens voyagent sur une mer solidifiée : https://t.co/r95OCt3lye https://t.co/2KFLRy3xOR,Aujourd hui en histoire parez les embarcations sur glaces Les Canadiens voyagent sur une mer https co r95OCt3lye https co 2KFLRy3xOR,['#histoire'],Economical,4,0.0,fr,ParcsCanada_tweeter
1250,1250,783645812702212097,2016-10-05 12:31:35,"['https://t.co/zifWmkaFWy', 'https://t.co/uYtHvpS']",Le Micro-cube offre une expérience unique! Réservez un de nos NOUVEAUX types d'hébergement : https://t.co/zifWmkaFWy https://t.co/uYtHvpSdUD,Le Micro cube offre une rience unique servez un de nos NOUVEAUX types bergement https co zifWmkaFWy https co uYtHvpSdUD,[],Social,4,0.46875,fr,ParcsCanada_tweeter
1251,1251,848316629071134721,2017-04-01 23:30:19,"['https://t.co/0An0hpWdMg', 'https://t.co/TiNIpjqa2V']",Vous n'avez pas encore vu le spectaculaire #PNdesPrairies? Visitez le parc avec #InfinimentCanada! #ExploreCanada https://t.co/0An0hpWdMg https://t.co/TiNIpjqa2V,encore vu spectaculaire PNdesPrairies Visitez parc InfinimentCanada ExploreCanada https co 0An0hpWdMg https co TiNIpjqa2V,"['#PNdesPrairies', '#InfinimentCanada', '#ExploreCanada']",Social,4,0.0,ca,ParcsCanada_tweeter
1252,1252,761880824132333568,2016-08-06 11:05:18,"['https://t.co/UD4s9Ayj', 'https://t.co/YGEpbrlxnH']",À la recherche de nouvelles activités cet été? Consultez le guide estival de @TVANouvelles! https://t.co/UD4s9Ayjd0 https://t.co/YGEpbrlxnH,la recherche de nouvelles cet Consultez le guide estival de TVANouvelles https co UD4s9Ayjd0 https co YGEpbrlxnH,[],Social,4,0.0,fr,ParcsCanada_tweeter
1253,1253,858684997582151682,2017-04-30 14:10:31,['https://t.co/SBgiOclKTP'],"Soyons francs, tous les parcs nationaux sont grandioses. Nommez-nous votre parc national préféré en cette Journée nationale de l'honnêteté! https://t.co/SBgiOclKTP",Soyons francs tous les parcs nationaux sont grandioses Nommez nous votre parc national en cette nationale de https co SBgiOclKTP,[],Social,4,0.0,fr,ParcsCanada_tweeter
1254,1254,809533914637275141,2016-12-15 23:01:40,"['https://t.co/qlFO6ekOK4', 'https://t.co/MhONAs1HOR']",Planifiez votre visite avec @googlecanada #StreetView! https://t.co/qlFO6ekOK4 https://t.co/MhONAs1HOR,Planifiez votre visite avec googlecanada StreetView https co qlFO6ekOK4 https co MhONAs1HOR,['#StreetView'],Economical,4,0.0,en,ParcsCanada_tweeter
1255,1255,784692387369119745,2016-10-08 09:50:18,['https://t.co/upm2sySFNM'],"Si vous vous trouvez face à face avec un wapiti, faites-vous imposant! D'autres conseils de sécurité ici : https://t.co/upm2sySFNM (angl.)",Si vous vous trouvez face face avec un wapiti faites vous imposant autres conseils de ici https co upm2sySFNM angl,[],Social,4,0.0,fr,ParcsCanada_tweeter
1256,1256,849241495693611010,2017-04-04 12:45:25,"['https://t.co/6vup3OfnX', 'https://t.co/wKz3J7l1cX']",Le programme #Xplorateurs plaira à vos enfants avec des activités amusantes et gratuites sur la nature (anglais) https://t.co/6vup3OfnXu https://t.co/wKz3J7l1cX,Le programme Xplorateurs plaira vos enfants avec des amusantes et gratuites sur la nature anglais https co 6vup3OfnXu https co wKz3J7l1cX,['#Xplorateurs'],Environmental,4,0.0,fr,ParcsCanada_tweeter
1257,1257,809380046242795520,2016-12-15 12:50:15,"['https://t.co/HYapTOdJSV', 'https://t.co/l1QglctUbV']",Intéressé par les lieux patrimoniaux naturels et culturels? Voyez nos réalisations des cinq dernières années : https://t.co/HYapTOdJSV https://t.co/l1QglctUbV,par les lieux patrimoniaux naturels et culturels Voyez nos alisations des cinq res es https co HYapTOdJSV https co l1QglctUbV,[],Economical,4,0.0,fr,ParcsCanada_tweeter
1258,1258,809133643675398150,2016-12-14 20:31:08,"['https://t.co/PfuJbrAcqK', 'https://t.co/VkRTzisjpP']",#SVQ que c'est en janvier que le + de vacances d’été sont réservées? Réservez bientôt votre #camping2017! https://t.co/PfuJbrAcqK #Canada150 https://t.co/VkRTzisjpP,SVQ que est en janvier que le de vacances sont es servez votre camping2017 https co PfuJbrAcqK Canada150 https co VkRTzisjpP,"['#SVQ', '#camping2017', '#Canada150']",Social,4,0.0,fr,ParcsCanada_tweeter
1259,1259,761322167103520768,2016-08-04 22:05:23,['https://t.co/3NExLmsr'],"Aidez-nous : si vous voyez des animaux sauvages trop près de lieux publics, informez le personnel de Parcs Canada. https://t.co/3NExLmsr28",Aidez nous si vous voyez des animaux sauvages trop de lieux publics informez le personnel de Parcs Canada https co 3NExLmsr28,[],Social,4,0.0,fr,ParcsCanada_tweeter
1260,1260,849600215145467905,2017-04-05 12:30:50,['https://t.co/jOqjIZkjS'],Continuons à partager notre patrimoine culturel au-delà de la fête du #Canada150. Découvrez la communauté de Deline au LHN Saoyù-Ehdacho. https://t.co/jOqjIZkjS9,Continuons partager notre patrimoine culturel au de la du Canada150 couvrez la de Deline au LHN Ehdacho https co jOqjIZkjS9,['#Canada150'],Social,4,0.0,fr,ParcsCanada_tweeter
1261,1261,784808302366584832,2016-10-08 17:30:54,"['https://t.co/6MYmCbJv4s', 'https://t.co/K8SgSzZvs']",Arrêtez de rêver et planifiez avec l'aide de @googlemaps  #StreetView : https://t.co/6MYmCbJv4s #GwaiiHaanas https://t.co/K8SgSzZvs9,de et planifiez avec aide de googlemaps StreetView https co 6MYmCbJv4s GwaiiHaanas https co K8SgSzZvs9,"['#StreetView', '#GwaiiHaanas']",Economical,4,0.0,nl,ParcsCanada_tweeter
1262,1262,808038996622409728,2016-12-11 20:01:24,"['https://t.co/4Tf7uyc5ys', 'https://t.co/gKm8albgp']",#SVQ un de nos #TrésorsCachés est à @ottawaville? Le #LHNMaisonLaurier est une capsule historique de l'histoire can. https://t.co/4Tf7uyc5ys https://t.co/gKm8albgpU,SVQ un de nos est ottawaville Le LHNMaisonLaurier est une capsule historique de histoire https co 4Tf7uyc5ys https co gKm8albgpU,"['#SVQ', '#Tr', '#LHNMaisonLaurier']",Economical,4,0.0,fr,ParcsCanada_tweeter
1263,1263,812674756201824258,2016-12-24 15:02:15,"['https://t.co/PfuJbrAcqK', 'https://t.co/1jJPnApo9p']","Quoi faire après les Fêtes? Réserver une aventure de #camping2017, bien sûr! https://t.co/PfuJbrAcqK #Canada150 https://t.co/1jJPnApo9p",Quoi faire les server une aventure de camping2017 bien https co PfuJbrAcqK Canada150 https co 1jJPnApo9p,"['#camping2017', '#Canada150']",Social,4,0.0,fr,ParcsCanada_tweeter
1264,1264,813133497535754240,2016-12-25 21:25:07,"['https://t.co/JACNDkU1QY', 'https://t.co/ix8LLlfOZ']",#SVQ nous téléchargeons des nouvelles vidéos chaque semaine sur notre chaîne YouTube? #DimancheDécouverte https://t.co/JACNDkU1QY https://t.co/ix8LLlfOZ8,SVQ nous chargeons des nouvelles os chaque semaine sur notre ne YouTube couverte https co JACNDkU1QY https co ix8LLlfOZ8,"['#SVQ', '#DimancheD']",Social,4,0.0,fr,ParcsCanada_tweeter
1265,1265,842461587973771264,2017-03-16 19:44:29,"['https://t.co/rS2UGcqBJE', 'https://t.co/4kVXUpZVXo']",Qui a dit qu’on ne pouvait faire du vélo l’hiver?! Circulez sur nos sentiers en fat bike : https://t.co/rS2UGcqBJE #DéfiParcs https://t.co/4kVXUpZVXo,Qui dit ne pouvait faire du lo hiver Circulez sur nos sentiers en fat bike https co rS2UGcqBJE fiParcs https co 4kVXUpZVXo,['#D'],Social,4,0.0,fr,ParcsCanada_tweeter
1266,1266,815331804223774721,2016-12-31 23:00:24,['https://t.co/cdWM6aJhl4'],#Parka a beaucoup de plaisir en cette veille du #NouvelAn dans la zone #ParcsCanada à l’hôtel de ville d’Ottawa! #Canada150 #Ottawa2017 https://t.co/cdWM6aJhl4,Parka beaucoup de plaisir en cette veille du NouvelAn dans la zone ParcsCanada tel de ville Ottawa Canada150 Ottawa2017 https co cdWM6aJhl4,"['#Parka', '#NouvelAn', '#ParcsCanada', '#Canada150', '#Ottawa2017']",Social,4,0.0,fr,ParcsCanada_tweeter
1267,1267,779718373924012032,2016-09-24 16:25:21,['https://t.co/xVB0BdAtL'],Le nom haïda du site de l’#UNESCO SGang Gwaay vient du son des vagues qui s’engouffrent dans un récif près de l’île. https://t.co/xVB0BdAtLd,Le nom da du site de UNESCO SGang Gwaay vient du son des vagues qui engouffrent dans un cif de le https co xVB0BdAtLd,['#UNESCO'],Social,4,0.0,fr,ParcsCanada_tweeter
1268,1268,764767345218904064,2016-08-14 10:15:18,"['https://t.co/he1fDZULeT', 'https://t.co/837QDlA56r']",Le camping vous intrigue? Laissez-nous vous aider à découvrir les plaisirs du camping! https://t.co/he1fDZULeT https://t.co/837QDlA56r,Le camping vous intrigue Laissez nous vous aider couvrir les plaisirs du camping https co he1fDZULeT https co 837QDlA56r,[],Social,4,0.0,fr,ParcsCanada_tweeter
1269,1269,779972558825324544,2016-09-25 09:15:23,"['https://t.co/zifWmkaFWy', 'https://t.co/f557HIqcsx']","Aventureux? Essayez la Double-tente, un de nos NOUVEAUX types d'hébergement! https://t.co/zifWmkaFWy https://t.co/f557HIqcsx",Aventureux Essayez la Double tente un de nos NOUVEAUX types bergement https co zifWmkaFWy https co f557HIqcsx,[],Social,4,0.0,fr,ParcsCanada_tweeter
1270,1270,842768153927172096,2017-03-17 16:02:40,"['https://t.co/dlDOhfjdhF', 'https://t.co/FzX4nikOd3']",Découvrez l'#histoire du #Canada concrètement en pagayant en canot #voyageur sur le @LHNCanalRideau! https://t.co/dlDOhfjdhF  #Canada150 https://t.co/FzX4nikOd3,couvrez histoire du Canada tement en pagayant en canot voyageur sur le LHNCanalRideau https co dlDOhfjdhF Canada150 https co FzX4nikOd3,"['#histoire', '#Canada', '#voyageur', '#Canada150']",Social,4,0.0,fr,ParcsCanada_tweeter
1271,1271,780075734324903936,2016-09-25 16:05:22,['https://t.co/R3HHH0DgON'],Bonne #JournéeMondialeDesRivières! Célébrez sur une rivière patrimoniale comme la voie navigable #Rideau! @LHNCanalRideau https://t.co/R3HHH0DgON,Bonne res brez sur une patrimoniale comme la voie navigable Rideau LHNCanalRideau https co R3HHH0DgON,"['#Journ', '#Rideau']",Environmental,4,0.0,fr,ParcsCanada_tweeter
1272,1272,818200929656782849,2017-01-08 21:01:17,"['https://t.co/qlFO6ekOK4', 'https://t.co/KAiremujBw']",Planifiez votre visite avec @googlecanada #StreetView! https://t.co/qlFO6ekOK4 https://t.co/KAiremujBw,Planifiez votre visite avec googlecanada StreetView https co qlFO6ekOK4 https co KAiremujBw,['#StreetView'],Economical,4,0.0,en,ParcsCanada_tweeter
1273,1273,780492269732462592,2016-09-26 19:40:32,"['https://t.co/h3iZzgTGoT', 'https://t.co/gdrlM4xPuN']",Besoin d'apprendre comment allumer un feu de camp? Notre chaîne #YouTube peut vous aider : https://t.co/h3iZzgTGoT https://t.co/gdrlM4xPuN,Besoin apprendre comment allumer un feu de camp Notre ne YouTube peut vous aider https co h3iZzgTGoT https co gdrlM4xPuN,['#YouTube'],Social,4,0.0,fr,ParcsCanada_tweeter
1274,1274,780535173318316033,2016-09-26 22:31:01,"['https://t.co/EQ2ijXP2iZ', 'https://t.co/3zeHEAwjOe']",La carte d’entrée Découverte vous donne un accès illimité aux endroits de #ParcsCanada. https://t.co/EQ2ijXP2iZ https://t.co/3zeHEAwjOe,La carte couverte vous donne un aux endroits de ParcsCanada https co EQ2ijXP2iZ https co 3zeHEAwjOe,['#ParcsCanada'],Environmental,4,0.0,fr,ParcsCanada_tweeter
1275,1275,781179340868489216,2016-09-28 17:10:43,"['https://t.co/SK96JB87RW', 'https://t.co/HzC1Z8rsGM']",Voici 10 choses que vous ne savez peut-être pas au sujet des lieux et #parcs nationaux : https://t.co/SK96JB87RW https://t.co/HzC1Z8rsGM,Voici 10 choses que vous ne savez peut pas au sujet des lieux et parcs nationaux https co SK96JB87RW https co HzC1Z8rsGM,['#parcs'],Social,4,0.0,fr,ParcsCanada_tweeter
1276,1276,816318300091256832,2017-01-03 16:20:23,['https://t.co/tDmUXTuY3'],"Premier PN créé en 1885, @PNBanff protège les montagnes, les glaciers, les chutes d’eau, les lacs et la faune depuis 132 ans! #Canada150 https://t.co/tDmUXTuY3c",Premier PN en 1885 PNBanff ge les montagnes les glaciers les chutes eau les lacs et la faune depuis 132 ans Canada150 https co tDmUXTuY3c,['#Canada150'],Social,4,0.0,fr,ParcsCanada_tweeter
1277,1277,782003411160096768,2016-09-30 23:45:16,['https://t.co/YxG4isdsZW'],"Demain, on plonge pour nettoyer les fonds du parc marin du Saguenay–Saint-Laurent. Le #Nettoyage2016 est à L’Anse-de-Roche! #Plongée https://t.co/YxG4isdsZW",Demain plonge pour nettoyer les fonds du parc marin du Saint Laurent Le Nettoyage2016 est Anse de Roche https co YxG4isdsZW,"['#Nettoyage2016', '#Plong']",Economical,4,0.0,fr,ParcsCanada_tweeter
1278,1278,815664172147109893,2017-01-01 21:01:07,"['https://t.co/PfuJbrAcqK', 'https://t.co/s6a9XUaoMM']",Janvier est le mois de l’organisation. L’occasion idéale pour planifier vos #vacancesdété! https://t.co/PfuJbrAcqK #Canada150 https://t.co/s6a9XUaoMM,Janvier est le mois de organisation occasion ale pour planifier vos https co PfuJbrAcqK Canada150 https co s6a9XUaoMM,"['#vacancesd', '#Canada150']",Social,4,0.0,fr,ParcsCanada_tweeter
1279,1279,843996861220438017,2017-03-21 01:25:07,"['https://t.co/VCJWwBqy3S', 'https://t.co/u7H9Xj1hRI']",Célébrez la Journée internat. de la #Francophonie en planifiant un tour de la Gaspésie. https://t.co/VCJWwBqy3S @tourismegaspesie #mon20mars https://t.co/u7H9Xj1hRI,brez la internat de la Francophonie en planifiant un tour de la sie https co VCJWwBqy3S tourismegaspesie mon20mars https co u7H9Xj1hRI,"['#Francophonie', '#mon20mars']",Social,4,0.0,fr,ParcsCanada_tweeter
1280,1280,762843385233231873,2016-08-09 02:50:10,['https://t.co/NcGUSQiLDm'],Regardez @AmazingRaceCDA demain pour voir les concurrents participer au défi historique! #LHNVillaBellevue https://t.co/NcGUSQiLDm,Regardez AmazingRaceCDA demain pour voir les concurrents participer au fi historique LHNVillaBellevue https co NcGUSQiLDm,['#LHNVillaBellevue'],Economical,4,0.0,fr,ParcsCanada_tweeter
1281,1281,815309226667020290,2016-12-31 21:30:42,['https://t.co/zGezzbFwNE'],#Canada150 approche! Quels parcs et lieux historiques visiterez-VOUS en 2017? #GRATUIT https://t.co/zGezzbFwNE,Canada150 approche Quels parcs lieux historiques visiterez 2017 GRATUIT https co zGezzbFwNE,"['#Canada150', '#GRATUIT']",Social,4,0.0,fr,ParcsCanada_tweeter
1282,1282,814864095484792832,2016-12-30 16:01:54,"['https://t.co/PfuJbrAcqK', 'https://t.co/yGUVgyt3zI']","Malgré le froid extérieur, on pense #camping! Les réservations pour 2017 commencent bientôt. https://t.co/PfuJbrAcqK #Canada150 https://t.co/yGUVgyt3zI",le froid rieur pense camping Les servations pour 2017 commencent https co PfuJbrAcqK Canada150 https co yGUVgyt3zI,"['#camping', '#Canada150']",Social,4,0.0,fr,ParcsCanada_tweeter
1283,1283,764119380875771904,2016-08-12 15:20:31,['https://t.co/EFv5ePYCoP'],Nous avons hâte de fêter le #Canada150! Découvrez l'#histoire et le patrimoine canadiens avec nous en 2017. #GRATUIT https://t.co/EFv5ePYCoP,Nous avons te de le Canada150 couvrez histoire et le patrimoine canadiens avec nous en 2017 GRATUIT https co EFv5ePYCoP,"['#Canada150', '#histoire', '#GRATUIT']",Social,4,0.0,fr,ParcsCanada_tweeter
1284,1284,763850228059475968,2016-08-11 21:31:00,"['https://t.co/bN3XlJ1hrq', 'https://t.co/3rjmgRXGZo']",C'est le temps de #SeRapprocher du passé! 10 #lieuxhistoriques à visiter cet été : https://t.co/bN3XlJ1hrq (angl.) https://t.co/3rjmgRXGZo,est le temps de SeRapprocher du 10 lieuxhistoriques visiter cet https co bN3XlJ1hrq angl https co 3rjmgRXGZo,"['#SeRapprocher', '#lieuxhistoriques']",Environmental,4,0.0,fr,ParcsCanada_tweeter
1285,1285,763446252419833856,2016-08-10 18:45:45,"['https://t.co/n71o8z4YoV', 'https://t.co/eX4TqMgRv']",Regardez notre série de vidéos mettant en valeur la faune dans nos #parcs! https://t.co/n71o8z4YoV #mercredifaune https://t.co/eX4TqMgRvC,Regardez notre rie de os mettant en valeur la faune dans nos parcs https co n71o8z4YoV mercredifaune https co eX4TqMgRvC,"['#parcs', '#mercredifaune']",Social,4,0.0,fr,ParcsCanada_tweeter
1286,1286,782952905586384896,2016-10-03 14:38:13,"['https://t.co/luWmFujgCN', 'https://t.co/ITxVbRYrat']",RT @ParcsCanNunavut: Si le #lundi avait un visage ... #motivationlundi #PNUkkusiksalik https://t.co/luWmFujgCN https://t.co/ITxVbRYrat,RT ParcsCanNunavut Si le lundi avait un visage motivationlundi PNUkkusiksalik https co luWmFujgCN https co ITxVbRYrat,"['#lundi', '#motivationlundi', '#PNUkkusiksalik']",Social,4,0.0,et,ParcsCanada_tweeter
1287,1287,763315327040098309,2016-08-10 10:05:30,"['https://t.co/XzaOk6SNQ', 'https://t.co/Tsm30wCwYh']",Besoin d’inspiration pour votre prochain #voyage? Visitez notre chaîne #YouTube : https://t.co/XzaOk6SNQ1 https://t.co/Tsm30wCwYh,Besoin inspiration pour votre prochain voyage Visitez notre ne YouTube https co XzaOk6SNQ1 https co Tsm30wCwYh,"['#voyage', '#YouTube']",Social,4,0.0,en,ParcsCanada_tweeter
1288,1288,763116466195558400,2016-08-09 20:55:18,"['https://t.co/h3iZzgTGoT', 'https://t.co/g3IsWPc3j4']",Besoin d'apprendre comment allumer un feu de camp? Notre chaîne #YouTube peut vous aider : https://t.co/h3iZzgTGoT https://t.co/g3IsWPc3j4,Besoin apprendre comment allumer un feu de camp Notre ne YouTube peut vous aider https co h3iZzgTGoT https co g3IsWPc3j4,['#YouTube'],Social,4,0.0,fr,ParcsCanada_tweeter
1289,1289,845244013162762240,2017-03-24 12:00:51,"['https://t.co/9A0yS20RlK', 'https://t.co/2PHdMwSLjq']",C'est la dernière journée pour voter pour la meilleure vidéo #LaSortieScolaireLaPlusCool. Allez-y! https://t.co/9A0yS20RlK @ParcsCanada https://t.co/2PHdMwSLjq,est la pour voter pour la meilleure LaSortieScolaireLaPlusCool Allez https co 9A0yS20RlK ParcsCanada https co 2PHdMwSLjq,['#LaSortieScolaireLaPlusCool'],Social,4,0.0,fr,ParcsCanada_tweeter
1290,1290,845410138794151937,2017-03-24 23:00:58,"['https://t.co/dPhU3QMOJ', 'https://t.co/C9qziRmrtp']",#SVQ notre permis d'éclusage saisonnier est #GRATUIT en 2017? Commandez-le en ligne : https://t.co/dPhU3QMOJ9 @CanauxQuebec  @LHNCanalRideau https://t.co/C9qziRmrtp,SVQ notre permis clusage saisonnier est GRATUIT en 2017 Commandez le en ligne https co dPhU3QMOJ9 CanauxQuebec LHNCanalRideau https co C9qziRmrtp,"['#SVQ', '#GRATUIT']",Environmental,4,0.0,fr,ParcsCanada_tweeter
1291,1291,762990614652780545,2016-08-09 12:35:12,"['https://t.co/4gNjy2aM3', 'https://t.co/4NzJzlZ9Ro']",#JournéeCherchezTrouvez : Repérez le forgeron qui travaille fort au LHN #LowerFortGarry! https://t.co/4gNjy2aM3u https://t.co/4NzJzlZ9Ro,eCherchezTrouvez rez le forgeron qui travaille fort au LHN LowerFortGarry https co 4gNjy2aM3u https co 4NzJzlZ9Ro,"['#Journ', '#LowerFortGarry']",Economical,4,0.0,fr,ParcsCanada_tweeter
1292,1292,846361745404907520,2017-03-27 14:02:19,['https://t.co/f3ox6feU1P'],#PNGrasslands : aux confins des prairies de l’Ouest canadien! Un paysage et une histoire aussi variés que le jour y est long ! #Canada150 https://t.co/f3ox6feU1P,PNGrasslands aux confins des prairies de Ouest canadien Un paysage et une histoire aussi que le jour est long Canada150 https co f3ox6feU1P,"['#PNGrasslands', '#Canada150']",Social,4,-0.0625,fr,ParcsCanada_tweeter
1293,1293,791581559296000000,2016-10-27 10:05:25,"['https://t.co/b2NElEQvF', 'https://t.co/TRKhuENdxT']",C'est la #SemainedelaChauveSouris! Une semaine complète pour vous sensibiliser à la conservation des chauves-souris! https://t.co/b2NElEQvF2 https://t.co/TRKhuENdxT,est la SemainedelaChauveSouris Une semaine te pour vous sensibiliser la conservation des chauves souris https co b2NElEQvF2 https co TRKhuENdxT,['#SemainedelaChauveSouris'],Social,4,0.0,fr,ParcsCanada_tweeter
1294,1294,846104651371991040,2017-03-26 21:00:43,"['https://t.co/QGrXHQnzEW', 'https://t.co/BZbb1aYevm']",Vous cherchez à sortir de la norme? Ce guide des parcs nationaux éloignés de @MEC_PleinAir est pour vous! https://t.co/QGrXHQnzEW https://t.co/BZbb1aYevm,Vous cherchez sortir de la norme Ce guide des parcs nationaux de est pour vous https co QGrXHQnzEW https co BZbb1aYevm,[],Environmental,4,0.0,fr,ParcsCanada_tweeter
1295,1295,937314252750245889,2017-12-03 13:35:06,['https://t.co/D3hrtXKZ0K'],Il n'y a rien de mieux qu'un cadeau fait à la main! ❤️ Apprenez-en plus sur l'histoire 🇨🇦 et essayez l'une de nos recettes du patrimoine 🍰 : c'est une excellente façon de participer à la Journée du cadeau fait à la main! 🎁 https://t.co/D3hrtXKZ0K,Il rien de mieux qu un cadeau fait la main Apprenez en plus sur histoire et essayez une de nos recettes du patrimoine est une excellente de participer la du cadeau fait la main https co D3hrtXKZ0K,[],Social,4,-0.11111111111111116,fr,ParcsCanada_tweeter
1296,1296,885914480588324868,2017-07-14 17:30:46,"['https://t.co/xvjWkLR7Y4', 'https://t.co/azxDWpNhIF']","En sept., allez nager avec le saumon @pnFundy! https://t.co/xvjWkLR7Y4 Les gars @AforAdventure l'ont fait! (angl.) https://t.co/azxDWpNhIF",sept allez nager saumon pnFundy https co xvjWkLR7Y4 Les gars AforAdventure fait angl https co azxDWpNhIF,[],Economical,4,0.0,en,ParcsCanada_tweeter
