Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,language,account_name,average_sentiment_score,sentiment,matched_keywords,category
520,460123390028_10159103076160029,2017-07-25 10:45:18,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159103076160029/?type=3,Gardons nos aires naturelles libres de déchets pour la faune et les visiteurs. #Canada150 http://ow.ly/bLgF30dTBgU,Gardons nos aires naturelles libres de déchets pour la faune et les visiteurs. U,['#Canada150'],4,0,1,4,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
521,460123390028_10159317148080029,2017-09-09 08:35:00,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10159317148080029/,Saviez-vous que le 9 septembre est le point culminant de la saison des ouragans? Découvrez ce que le Centre canadien de prévision des ouragans a à dire au sujet de l’activité météorologique en cours dans le bassin de l’Atlantique.,Saviez-vous que le septembre est le point culminant de la saison des ouragans? Découvrez ce que le Centre canadien de prévision des ouragans a à dire au sujet de l’activité météorologique en cours dans le bassin de l’Atlantique.,[],2,2,1,2,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
522,460123390028_10157789315995029,2016-11-21 19:10:13,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157789315995029/?type=3,"Joignez-vous à Environnement et Changement climatique Canada le 23 novembre prochain à 9h, HNE pour écouter en direct Geoff Green, fondateur de Students on Ice, environnementaliste et grand explorateur. http://ow.ly/KFLA306oENn","Joignez-vous à Environnement et Changement climatique Canada le novembre prochain à h, HNE pour écouter en direct Geoff Green, fondateur de Students on Ice, environnementaliste et grand elorateur.",[],4,0,1,4,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
523,460123390028_10159336481120029,2017-09-13 10:45:13,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159336481120029/?type=3,"Bonne nouvelle pour les monarques!  Environnement et Changement climatique Canada offre du financement à l’Université de Guelph pour l’amélioration de l’habitat du papillon monarque, par l’intermédiaire du Programme d’intendance de l’habitat. Des espèces indigènes d’asclépiade seront plantées en Ontario, le long des routes de Sarnia et dans un parc urbain de Markham, dans le but de favoriser la mise en œuvre de certaines des mesures de conservation définies dans le Plan de gestion du monarque. 

Le plans de gestion établissent des cibles et des objectifs visant à maintenir des niveaux de population durables d’espèces, comme le monarque, qui sont particulièrement sensibles aux facteurs environnementaux.  Vous pouvez consulter le Plan de gestion du monarque ici : http://ow.ly/eTzi30f7EwC","Bonne nouvelle pour les monarques! Environnement et Changement climatique Canada offre du financement à l’Université de Guelph pour l’amélioration de l’habitat du papillon monarque, par l’intermédiaire du Programme d’intendance de l’habitat. Des espèces indigènes d’asclépiade seront plantées en Ontario, le long des routes de Sarnia et dans un parc urbain de Markham, dans le but de favoriser la mise en œuvre de certaines des mesures de conservation définies dans le Plan de gestion du monarque. Le plans de gestion établissent des cibles et des objectifs visant à maintenir des niveaux de population durables d’espèces, comme le monarque, qui sont particulièrement sensibles aux facteurs environnementaux. Vous pouvez consulter le Plan de gestion du monarque ici : C",[],5,0,0,5,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
524,460123390028_10157177326175029,2016-07-18 14:35:10,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157177326175029/?type=3,"Le plumage bleu acier de l’Hirondelle rustique est superbe. Cet oiseau fait son nid sur des structures construites par les humains comme les remises, les granges et les ponts. Avez-vous repéré cette espèce près de chez vous? http://ow.ly/LoPZ302mD9Q","Le plumage bleu acier de l’Hirondelle rustique est superbe. Cet oiseau fait son nid sur des structures construites par les humains comme les remises, les granges et les ponts. Avez-vous repéré cette espèce près de chez vous?",[],4,0,1,4,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
525,460123390028_10157061341540029,2016-06-21 10:45:14,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157061341540029/?type=3,Le gouvernement du Canada respecte son engagement d’examiner les processus environnementaux et réglementaires. Partagez votre opinion : http://ow.ly/i8q5301ubQi,Le gouvernement du Canada respecte son engagement d’examiner les processus environnementaux et réglementaires. Partagez votre opinion :,[],5,0,0,4,1,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
526,460123390028_10157316747580029,2016-08-18 12:30:42,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157316747580029/?type=3,Avez-vous vu un Gros-bec errant cet été? Cet oiseau a un bon appétit; il aime surtout les graines de tournesol. http://ow.ly/mFOi303m0MT,Avez-vous vu un Gros-bec errant cet été? Cet oiseau a un bon appétit; il aime surtout les graines de tournesol.,[],5,0,0,5,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
527,460123390028_10157730115655029,2016-11-10 08:35:16,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157730115655029/?type=3,"Journée mondiale de la science : Faites la connaissance de Barbara Campbell (à droite). Elle et ses coéquipières, Lynne Allen (à gauche) et Lynda Maltby ont formé en 1975 la première équipe de recherche entièrement composée de femmes du Service canadien de la faune, où elles effectuaient le baguage des oiseaux en Arctique. 

Après 41 ans, Barbara poursuit toujours son travail au Service canadien de la faune d’Environnement et Changement climatique Canada. #JeudiRétro http://ow.ly/JHNp3060l3F","Journée mondiale de la science : Faites la connaissance de Barbara Campbell (à droite). Elle et ses coéquipières, Lynne Allen (à gauche) et Lynda Maltby ont formé en la première équipe de recherche entièrement composée de femmes du Service canadien de la faune, où elles effectuaient le baguage des oiseaux en Arctique. Après ans, Barbara poursuit toujours son travail au Service canadien de la faune d’Environnement et Changement climatique Canada. étro",['#JeudiR'],4,0,1,4,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
528,460123390028_10158922397900029,2017-06-26 11:00:21,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158922397900029/?type=3,"Cap-Jourimain comprend deux îles du détroit de Northumberland, le lieu idéal pour cette réserve nationale de faune qui accueille la sauvagine et les oiseaux de rivage comme le Pluvier semipalmé durant leur migration, et d’autres oiseaux comme le Balbuzard pêcheur. Explorez cette réserve de faune avec nous ce mercredi, durant la visite de l’expédition du Canada C3 dans ce magnifique paradis au bord de la mer! http://ow.ly/6jXJ30cQNB6","Cap-Jourimain comprend deux îles du détroit de Northumberland, le lieu idéal pour cette réserve nationale de faune qui accueille la sauvagine et les oiseaux de rivage comme le Pluvier semipalmé durant leur migration, et d’autres oiseaux comme le Balbuzard pêcheur. Elorez cette réserve de faune avec nous ce mercredi, durant la visite de l’eédition du Canada C3 dans ce magnifique paradis au bord de la mer!",[],4,0,1,4,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
529,460123390028_10158856170185029,2017-06-14 10:14:45,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158856170185029/?type=3,À la une : des scientifiques canadiens découvrent un chaînon manquant dans la réduction de la formation d’ozone dans l’atmosphère. Ils ont constaté que nos forêts contribuaient à réduire les niveaux d’ozone. Cela signifie de l’air pur et des Canadiens en santé! http://ow.ly/spYx30cAx9y,À la une : des scientifiques canadiens découvrent un chaînon manquant dans la réduction de la formation d’ozone dans l’atmosphère. Ils ont constaté que nos forêts contribuaient à réduire les niveaux d’ozone. Cela signifie de l’air pur et des Canadiens en santé!,[],4,0,1,4,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
530,460123390028_10157946416205029,2016-12-21 11:25:11,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157946416205029/?type=3,"Le renne du père Noël (Saintnicolas magicalus) ressemble beaucoup au renne commun ou au caribou. Dans différentes régions du Canada, certaines populations de caribou sont menacées en raison de la perte de leur habitat.

Vous voulez en apprendre davantage sur les espèces en péril? http://ow.ly/iilQ307kUgU #EnvCan #Indicateurs","Le renne du père Noël (Saintnicolas magicalus) ressemble beaucoup au renne commun ou au caribou. Dans différentes régions du Canada, certaines populations de caribou sont menacées en raison de la perte de leur habitat. Vous voulez en apprendre davantage sur les espèces en péril? U","['#EnvCan', '#Indicateurs']",4,1,0,4,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
531,460123390028_10159741176035029,2017-12-14 16:08:03,https://www.facebook.com/CanadaG7/videos/1963703833902381/,,,[],5,0,0,3,2,0,0,0,0,0,5,tl,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
532,460123390028_10157951126060029,2016-12-22 14:45:00,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10157951126060029/,"Votre opinion est importante! Le projet de règlement concernant la zone de protection marine du banc de Sainte-Anne a fait l’objet d’une publication préalable dans la Partie I de la Gazette du Canada. Cela signifie qu’au cours des 45 prochains jours, les Canadiens peuvent fournir leur opinion sur le projet de règlement concernant cet unique écosystème, qui se trouve juste à l’est du cap Breton en Nouvelle-Écosse. 

La parole est à vous! http://ow.ly/wEko307nkXs","Votre opinion est importante! Le projet de règlement concernant la zone de protection marine du banc de Sainte-Anne a fait l’objet d’une publication préalable dans la Partie I de la Gazette du Canada. Cela signifie qu’au cours des prochains jours, les Canadiens peuvent fournir leur opinion sur le projet de règlement concernant cet unique écosystème, qui se trouve juste à l’est du cap Breton en Nouvelle-Écosse. La parole est à vous!",[],1,0,4,1,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
533,460123390028_10156455290290029,2016-01-20 16:15:13,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156455290290029/?type=3,"Vous avez déjà entendu parler du harle couronné? Il s’agit de l’une des espèces dont l’habitat sera protégé dans la plus ancienne exploitation bovine toujours active de la vallée de Columbia. 

Grâce à un partenariat avec Conservation de la nature Canada et d’autres organismes, 4 500 hectares de prairies sont maintenant protégés dans le cadre du Programme de conservation des zones naturelles du gouvernement du Canada. Les terres humides de la propriété offrent également un habitat d’alimentation et de reproduction pour plusieurs autres espèces de sauvagines, y compris le garrot d’Islande, le canard colvert et l’érismature rousse. http://ow.ly/XkF2Q 

Apprenez en plus sur les efforts de conservation de l’habitat canadien : http://ow.ly/XkF63","Vous avez déjà entendu parler du harle couronné? Il s’agit de l’une des espèces dont l’habitat sera protégé dans la plus ancienne eloitation bovine toujours active de la vallée de Columbia. Grâce à un partenariat avec Conservation de la nature Canada et d’autres organismes, hectares de prairies sont maintenant protégés dans le cadre du Programme de conservation des zones naturelles du gouvernement du Canada. Les terres humides de la propriété offrent également un habitat d’alimentation et de reproduction pour plusieurs autres espèces de sauvagines, y compris le garrot d’Islande, le canard colvert et l’érismature rousse. Apprenez en plus sur les efforts de conservation de l’habitat canadien :",[],5,0,0,5,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
534,460123390028_10157254902075029,2016-08-05 06:50:15,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157254902075029/?type=3,"Ils sont peut-être beau, mais saviez-vous que les cygnes tuberculés sont des oiseaux très gros et puissants, et peuvent être capables d'agression? Ils peuvent causer des blessures graves aux personnes et aux animaux de compagnie. Pénétrer dans leurs territoires ou tenter de les nourrir peut mener à des attaques, soit sur la terre ou dans l'eau. Faites attention! Ne pas les approcher durant la période de nidification ou d’élevage de la couvée. http://ow.ly/CwVz302WHCH","Ils sont peut-être beau, mais saviez-vous que les cygnes tuberculés sont des oiseaux très gros et puissants, et peuvent être capables d'agression? Ils peuvent causer des blessures graves aux personnes et aux animaux de compagnie. Pénétrer dans leurs territoires ou tenter de les nourrir peut mener à des attaques, soit sur la terre ou dans l'eau. Faites attention! Ne pas les approcher durant la période de nidification ou d’élevage de la couvée.",[],5,0,0,5,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
535,460123390028_10157981671425029,2016-12-28 08:55:19,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157981671425029/?type=3,"Manger et boire sont aussi importants sur le terrain qu’à la maison. Voici la cuisine du camp de Trail Valley Creek dans les Territoires du Nord-Ouest, qui a permis de bien nourrir l’équipe de climatologues et de lui fournir des boissons chaudes. #ScienceArctique","Manger et boire sont aussi importants sur le terrain qu’à la maison. Voici la cuisine du camp de Trail Valley Creek dans les Territoires du Nord-Ouest, qui a permis de bien nourrir l’équipe de climatologues et de lui fournir des boissons chaudes.",['#ScienceArctique'],5,0,0,5,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
536,460123390028_10157981822410029,2016-12-28 09:25:20,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157981822410029/?type=3,"Depuis les cinq dernières décennies, la superficie couverte de glace de mer dans l’Arctique canadien diminue à un rythme sans précédent. Cette diminution affecte la sécurité des résidents du Nord qui utilisent la glace comme voie de transport ou comme plateforme pour chasser et pêcher.

Les animaux sauvages, comme les ours blancs, qui dépendent de la glace pour survivre, sont aussi touchés par cette diminution, puisque leur réserve de nourriture et leur habitat disparaissent peu à peu. Prenez le temps de comprendre les conséquences des changements climatiques sur la glace de mer du Canada. #EnvCan #Indicateurs #ScienceArctique http://ow.ly/YDIw307sndr","Depuis les cinq dernières décennies, la superficie couverte de glace de mer dans l’Arctique canadien diminue à un rythme sans précédent. Cette diminution affecte la sécurité des résidents du Nord qui utilisent la glace comme voie de transport ou comme plateforme pour chasser et pêcher. Les animaux sauvages, comme les ours blancs, qui dépendent de la glace pour survivre, sont aussi touchés par cette diminution, puisque leur réserve de nourriture et leur habitat disparaissent peu à peu. Prenez le temps de comprendre les conséquences des changements climatiques sur la glace de mer du Canada.","['#EnvCan', '#Indicateurs', '#ScienceArctique']",2,0,3,2,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
537,460123390028_10157826810365029,2016-11-30 12:55:12,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157826810365029/?type=3,"La Loi sur la sûreté des pipelines entrée en vigueur le 19 juin 2016, renforce le système canadien. Plus d'info : http://ow.ly/t1Po306FEFQ","La Loi sur la sûreté des pipelines entrée en vigueur le juin , renforce le système canadien. Plus d'info :",[],4,1,0,2,0,0,0,0,2,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.11321428571428573,positive,[],['other']
538,460123390028_10158883040890029,2017-06-19 11:32:09,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10158883040890029/,"Le 15 juin, le ministre de Pêches et Océans Canada a présenté sa proposition de modifications à apporter à certains articles de la Loi sur les océans, ce qui permettrait de protéger nos océans, plus rapidement, en « gelant l’empreinte » sur des zones marines fragiles et importantes. Regardez pour en apprendre davantage : 
http://ow.ly/ntoO30cIhdV","Le juin, le ministre de Pêches et Océans Canada a présenté sa proposition de modifications à apporter à certains articles de la Loi sur les océans, ce qui permettrait de protéger nos océans, plus rapidement, en « gelant l’empreinte » sur des zones marines fragiles et importantes. Regardez pour en apprendre davantage :",[],5,0,0,5,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
539,460123390028_10159771388410029,2017-12-21 16:03:17,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/397144730742059/?type=3,,,[],5,0,0,5,0,0,0,0,0,0,5,tl,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
540,460123390028_10157116425560029,2016-07-04 13:05:12,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157116425560029/?type=3,"Savourez des mollusques salubres – vérifiez-les avant de les récolter!

 
Les mollusques bivalves (notamment les huîtres, les palourdes, les pétoncles et les coques) se nourrissent de plancton microscopique dans l'eau. Des changements dans la qualité de l'eau peuvent causer l’accumulation de bactéries, de biotoxines ou de virus dans les tissus des mollusques qui, en retour, peuvent rendre malades ceux qui les mangent. Même les mollusques cuits peuvent contenir des biotoxines. http://ow.ly/oKJM301UDtD","Savourez des mollusques salubres – vérifiez-les avant de les récolter! Les mollusques bivalves (notamment les huîtres, les palourdes, les pétoncles et les coques) se nourrissent de plancton microscopique dans l'eau. Des changements dans la qualité de l'eau peuvent causer l’accumulation de bactéries, de biotoxines ou de virus dans les tissus des mollusques qui, en retour, peuvent rendre malades ceux qui les mangent. Même les mollusques cuits peuvent contenir des biotoxines. D",[],4,0,1,4,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
541,460123390028_10157254812720029,2016-08-05 06:10:16,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157254812720029/?type=3,Vous avez des bernaches ou des cygnes sur votre propriété? Que devez-vous faire? Apprenez comment utiliser des techniques de prévention et de dissuasion pour décourager ces oiseaux à venir sur votre propriété. Ne pas les capturer ou les relocaliser.  Il vous faut d’abord un permis. http://ow.ly/m5JN302WGEk,Vous avez des bernaches ou des cygnes sur votre propriété? Que devez-vous faire? Apprenez comment utiliser des techniques de prévention et de dissuasion pour décourager ces oiseaux à venir sur votre propriété. Ne pas les capturer ou les relocaliser. Il vous faut d’abord un permis.,[],4,0,1,4,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
542,460123390028_10157145045150029,2016-07-11 13:10:13,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157145045150029/?type=3,Obtenez les dernières mises à jour sur la condition des incendies de forêt partout au Canada. http://ow.ly/xJdg3028nuM,Obtenez les dernières mises à jour sur la condition des incendies de forêt partout au Canada.,[],3,0,2,3,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
543,460123390028_10157275307255029,2016-08-09 12:15:18,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157275307255029/?type=3,"Quoi faire avec vos enfants lors de journées pluvieuses? Consultez le site ci dessous pour trouver des idées d’activités intérieures et découvrir le programme Météo à l’œil. 
http://ow.ly/adxQ3034qBh",Quoi faire avec vos enfants lors de journées pluvieuses? Consultez le site ci dessous pour trouver des idées d’activités intérieures et découvrir le programme Météo à l’œil.,[],2,0,3,2,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
544,460123390028_10158045593525029,2017-01-09 10:30:27,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158045593525029/?type=3,Conseil #éconergétique 💡 : Réduisez votre facture de chauffage en scellant vos fenêtres pour empêcher l’air d’entrer. #ConseilÉcolo http://ow.ly/OLRF307OYqS,Conseil éconergétique : Réduisez votre facture de chauffage en scellant vos fenêtres pour empêcher l’air d’entrer. Écolo,"['#', '#Conseil']",4,0,1,4,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
545,460123390028_10157805765010029,2016-11-25 14:55:39,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10157805765010029/,"Le Canada fait sa part pour la lutte mondiale aux changements climatiques. L’avenir de nos enfants repose sur notre capacité à protéger notre planète et à favoriser la croissance d’une économie propre.

Créons notre avenir ensemble! #ActionClimatCAN",Le Canada fait sa part pour la lutte mondiale aux changements climatiques. L’avenir de nos enfants repose sur notre capacité à protéger notre planète et à favoriser la croissance d’une économie propre. Créons notre avenir ensemble!,['#ActionClimatCAN'],4,0,1,4,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
546,460123390028_10159116596640029,2017-07-27 15:10:09,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159116596640029/?type=3,Recyclez vos appareils électroniques et vos piles. Trouvez un lieu de collecte près de chez vous : http://ow.ly/552C30dXrg1,Recyclez vos appareils électroniques et vos piles. Trouvez un lieu de collecte près de chez vous : 1,[],4,0,1,4,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
547,460123390028_10158816454370029,2017-06-07 07:32:48,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158816454370029/?type=3,"N’oubliez pas! Vous pouvez contribuer à garder notre air propre! À l’occasion de la Semaine canadienne de l’environnement, allez dans un parc provincial ou national avec vos amis et votre famille. De nombreux parcs offrent des programmes d’interprétation de la nature et des activités spéciales durant la semaine. #JournéeAirPur #SemaineEnviro","N’oubliez pas! Vous pouvez contribuer à garder notre air propre! À l’occasion de la Semaine canadienne de l’environnement, allez dans un parc provincial ou national avec vos amis et votre famille. De nombreux parcs offrent des programmes d’interprétation de la nature et des activités spéciales durant la semaine. éeAirPur","['#Journ', '#SemaineEnviro']",4,0,1,4,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
548,460123390028_10159126416285029,2017-07-29 13:55:04,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159126416285029/?type=3,"Vous souvenez-vous du temps où vous sautiez dans les flaques d’eau les jours de pluie? Les Canadiens ont à cœur le rapprochement avec la nature. La nature améliore la santé physique et mentale, en plus d’aider au développement des enfants. De plus, passer du temps dans la nature nous incite à la protéger! 

La Stratégie fédérale de développement durable contient 13 objectifs à long terme pour assurer un avenir durable pour le Canada. Nous avons tous un rôle à jouer! Consultez la Stratégie pour savoir comment vous pouvez aider : http://ow.ly/oxNt30dZ34G #FSDS #JourDePluie","Vous souvenez-vous du temps où vous sautiez dans les flaques d’eau les jours de pluie? Les Canadiens ont à cœur le rapprochement avec la nature. La nature améliore la santé physique et mentale, en plus d’aider au développement des enfants. De plus, passer du temps dans la nature nous incite à la protéger! La Stratégie fédérale de développement durable contient objectifs à long terme pour assurer un avenir durable pour le Canada. Nous avons tous un rôle à jouer! Consultez la Stratégie pour savoir comment vous pouvez aider :","['#FSDS', '#JourDePluie']",5,0,0,5,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
549,460123390028_10157941135185029,2016-12-20 10:40:16,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157941135185029/?type=3,"Chris, climatologue, a réalisé une coupe transversale sur de nombreux kilomètres de toundra au moyen de sondes de profondeur GPS automatiques. Ces mesures prises sur le terrain aident les scientifiques à mieux comprendre les caractéristiques de la neige dans la toundra. Les données recueillies sont utilisées pour peaufiner les modèles informatiques servant à prédire les changements climatiques. #ScienceArctique

À titre de référence : C. Derksen, P. Toose, A. Rees, L. Wang, M. English, A. Walker et M. Sturm. « Development of a tundra-specific snow water equivalent retrieval algorithm for satellite passive microwave data », Remote Sensing of Environment, volume 114, numéro 8, 16 août 2010, pages 1699-1709. http://ow.ly/osUi307iECq (disponible en anglais seulement)","Chris, climatologue, a réalisé une coupe transversale sur de nombreux kilomètres de toundra au moyen de sondes de profondeur GPS automatiques. Ces mesures prises sur le terrain aident les scientifiques à mieux comprendre les caractéristiques de la neige dans la toundra. Les données recueillies sont utilisées pour peaufiner les modèles informatiques servant à prédire les changements climatiques. À titre de référence : C. Derksen, P. Toose, A. Rees, L. Wang, M. English, A. Walker et M. Sturm. « Development of a tundra-specific snow water equivalent retrieval algorithm for satellite passive microwave data », Remote Sensing of Environment, volume , numéro , août , pages -1709. (disponible en anglais seulement)",['#ScienceArctique'],5,0,0,5,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
550,460123390028_10157207198165029,2016-07-25 14:38:13,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10157207198165029/,"Dans cette vidéo, la ministre Catherine McKenna et le ministre de l’Environnement du Nunavut, Joe Savikataaq, discutent des changements climatiques dans le Nord.","Dans cette vidéo, la ministre Catherine McKenna et le ministre de l’Environnement du Nunavut, Joe Savikataaq, discutent des changements climatiques dans le Nord.",[],5,0,0,4,0,0,0,1,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
551,460123390028_10159061112195029,2017-07-18 09:25:04,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159061112195029/?type=3,Juillet est habituellement le mois de l’année où il tombe le plus de grêle. Surveillez les alertes météorologiques publiques pour le Canada afin de connaître les alertes et les veilles d’orage dans votre région. http://ow.ly/7HiO30dIJ7o,Juillet est habituellement le mois de l’année où il tombe le plus de grêle. Surveillez les alertes météorologiques publiques pour le Canada afin de connaître les alertes et les veilles d’orage dans votre région.,[],5,0,0,3,0,2,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
552,460123390028_10159424006625029,2017-10-03 10:10:48,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159424006625029/?type=3,"Vous êtes-vous déjà demandé à quoi ressemblera l’avenir énergétique au Canada?

Au cours des derniers mois, plus de 30 000 Canadiens se sont branchés sur Génération Énergie : notre avenir énergétique se dessine maintenant plus nettement. En nous inspirant de vos idées ingénieuses, nous avons brossé quelques tableaux de l’avenir en 2050 : réseaux intelligents, collectivités à consommation énergétique nette zéro, l’accent mis sur les renouvelables émergentes comme les énergies marémotrice et géothermique! 

Découvrez quelques-unes de ces visions d’un avenir durable à http://ow.ly/WyA330fBLZG et ne manquez pas de nous partager vos idées à https://www.generationenergie.ca/fr/idees","Vous êtes-vous déjà demandé à quoi ressemblera l’avenir énergétique au Canada? Au cours des derniers mois, plus de Canadiens se sont branchés sur Génération Énergie : notre avenir énergétique se dessine maintenant plus nettement. En nous inspirant de vos idées ingénieuses, nous avons brossé quelques tableaux de l’avenir en : réseaux intelligents, collectivités à consommation énergétique nette zéro, l’accent mis sur les renouvelables émergentes comme les énergies marémotrice et géothermique! Découvrez quelques-unes de ces visions d’un avenir durable à et ne manquez pas de nous partager vos idées à",[],5,0,0,5,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
