Unnamed: 0,likes,mediaid,video_url,typename,url,shortcode,comments,id,caption,owner_username,tagged_users,date,caption_mentions,is_video,caption_hashtags,owner_id,text_filtered,text_tokenized,text_stemmed
10,7,1.37e+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4239221cc86aa5ab98dc9ff1ae26d7a4/5AE5BF7E/t51.2885-15/e35/24838715_188091061743786_8607374968130371584_n.jpg,BMHFj1xBXCp,1,2016-10-28_07-56-15,"De nombreuses stations météorologiques sont isolées. En arrière-plan se trouve le phare de Pachena. Un hélicoptère de la Garde côtière amène à bon port des techniciens près de Bamfield en Colombie-Britannique pour qu’ils puissent travailler à la station météorologique. Cette station météorologique se trouve le long du sentier de la Côte-Ouest, un sentier de renommée mondiale.",environnementcan,[],2016-10-28T07:56:15,[],False,[],3913646610,De nombreuses stations orologiques sont es En plan se trouve le phare de Pachena Un de la Garde ne bon port des techniciens de Bamfield en Colombie Britannique pour ils puissent travailler la station orologique Cette station orologique se trouve le long du sentier de la te Ouest un sentier de mondiale,"['De', 'nombreuses', 'stations', 'orologiques', 'sont', 'es', 'En', 'plan', 'se', 'trouve', 'le', 'phare', 'de', 'Pachena', 'Un', 'de', 'la', 'Garde', 'ne', 'bon', 'port', 'des', 'techniciens', 'de', 'Bamfield', 'en', 'Colombie', 'Britannique', 'pour', 'ils', 'puissent', 'travailler', 'la', 'station', 'orologique', 'Cette', 'station', 'orologique', 'se', 'trouve', 'le', 'long', 'du', 'sentier', 'de', 'la', 'te', 'Ouest', 'un', 'sentier', 'de', 'mondiale']","['de', u'nombreus', u'station', u'orologiqu', u'sont', 'es', 'en', u'plan', 'se', u'trouv', 'le', u'phare', 'de', u'pachena', 'un', 'de', 'la', u'gard', 'ne', u'bon', u'port', u'des', u'technicien', 'de', u'bamfield', 'en', u'colombi', u'britanniqu', u'pour', u'il', u'puissent', u'travail', 'la', u'station', u'orologiqu', u'cett', u'station', u'orologiqu', 'se', u'trouv', 'le', u'long', 'du', u'sentier', 'de', 'la', 'te', u'ouest', 'un', u'sentier', 'de', u'mondial']"
11,6,1.37e+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/941e88843ba6393bf7fdeb7d8224646d/5AD86638/t51.2885-15/e35/25016412_2250068935219625_7367678223448014848_n.jpg,BMOsLL1hUqI,1,2016-10-31_06-48-21,« JE SUIS UN HIBOU MAGIQUE QUI TRANSMET UN MESSAGE – HOU-HOU! » Une Chevêche des terriers qui essaye vraiment d’être effrayante…Joyeuse Hou-lloween!,environnementcan,[],2016-10-31T06:48:21,[],False,[],3913646610,JE SUIS UN HIBOU MAGIQUE QUI TRANSMET UN MESSAGE HOU HOU Une des terriers qui essaye vraiment Joyeuse Hou lloween,"['JE', 'SUIS', 'UN', 'HIBOU', 'MAGIQUE', 'QUI', 'TRANSMET', 'UN', 'MESSAGE', 'HOU', 'HOU', 'Une', 'des', 'terriers', 'qui', 'essaye', 'vraiment', 'Joyeuse', 'Hou', 'lloween']","['je', u'sui', 'un', u'hibou', u'magiqu', u'qui', u'transmet', 'un', u'messag', u'hou', u'hou', u'une', u'des', u'terrier', u'qui', u'essay', u'vraiment', u'joyeus', u'hou', u'lloween']"
12,6,1.37e+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8be09122290f4a159bce5a745dd9f2d9/5AFDE351/t51.2885-15/e35/24838350_1504249012963981_18891602630017024_n.jpg,BMRlVf9BSUA,1,2016-11-01_09-46-19,"Cet hiver, nous suivrons avec grand intérêt les Courlis corlieu qui s’envolent vers des airs d’hivernage aux températures chaudes. En travaillant avec nos partenaires, nous avons muni ces oiseaux migrateurs d’émetteurs afin de suivre leur parcours de l’île Miscou, au Nouveau-Brunswick (Canada), jusqu’au Brésil. En connaissant leur destination et la durée de leur voyage, les biologistes peuvent mieux prédire les dangers auxquels ces oiseaux pourraient se heurter en cours de route.",environnementcan,[],2016-11-01T09:46:19,"[""mountallison"",""usfws""]",False,[],3913646610,Cet hiver nous suivrons avec grand les Courlis corlieu qui envolent vers des airs hivernage aux ratures chaudes En travaillant avec nos partenaires nous avons muni ces oiseaux migrateurs metteurs afin de suivre leur parcours de le Miscou au Nouveau Brunswick Canada au sil En connaissant leur destination et la de leur voyage les biologistes peuvent mieux dire les dangers auxquels ces oiseaux pourraient se heurter en cours de route,"['Cet', 'hiver', 'nous', 'suivrons', 'avec', 'grand', 'les', 'Courlis', 'corlieu', 'qui', 'envolent', 'vers', 'des', 'airs', 'hivernage', 'aux', 'ratures', 'chaudes', 'En', 'travaillant', 'avec', 'nos', 'partenaires', 'nous', 'avons', 'muni', 'ces', 'oiseaux', 'migrateurs', 'metteurs', 'afin', 'de', 'suivre', 'leur', 'parcours', 'de', 'le', 'Miscou', 'au', 'Nouveau', 'Brunswick', 'Canada', 'au', 'sil', 'En', 'connaissant', 'leur', 'destination', 'et', 'la', 'de', 'leur', 'voyage', 'les', 'biologistes', 'peuvent', 'mieux', 'dire', 'les', 'dangers', 'auxquels', 'ces', 'oiseaux', 'pourraient', 'se', 'heurter', 'en', 'cours', 'de', 'route']","[u'cet', u'hiver', u'nous', u'suivron', u'avec', u'grand', u'les', u'cour', u'corlieu', u'qui', u'envol', u'ver', u'des', u'air', u'hivernag', u'aux', u'ratur', u'chaud', 'en', u'travail', u'avec', u'nos', u'partenair', u'nous', u'avon', u'muni', u'ces', u'oiseaux', u'migrateur', u'metteur', u'afin', 'de', u'suivr', u'leur', u'parcour', 'de', 'le', u'miscou', 'au', u'nouveau', u'brunswick', u'canada', 'au', u'sil', 'en', u'connaiss', u'leur', u'destin', 'et', 'la', 'de', u'leur', u'voyag', u'les', u'biologist', u'peuvent', u'mieux', u'dire', u'les', u'danger', u'auxquel', u'ces', u'oiseaux', u'pourraient', 'se', u'heurter', 'en', u'cour', 'de', u'rout']"
13,4,1.37e+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/73baedb811bd008bf5f23236e61632d3/5AE9FFDD/t51.2885-15/e35/25005428_2105678146112917_7107383285252096000_n.jpg,BMT5DlABdTu,1,2016-11-02_07-17-06,"Nous voici, les quatre biologistes (deux en pleine vue, un caché en arrière-plan et moi, derrière la caméra) qui installons une clôture dans un petit secteur marécageux bordé d’arbres dans la réserve nationale de faune du Lac-de-la-Dernière-Montagne, en Saskatchewan. Nous avons besoin de clôtures comme celle-ci pour empêcher nos « gestionnaires de la végétation » () de se promener à l’extérieur de la réserve jusqu’aux routes et aux terrains avoisinants. Ils broutent la végétation pour préserver la santé de nos prairies. Nous nous sommes retroussé les manches pour installer cette clôture d’une longueur de ,2 km lors de nos temps libres pendant plus de trois mois. Nous devions commencer à travailler dès les petites heures du matin pour éviter la chaleur accablante du soleil d’été et parce que les cuissardes que nous portons sont chaudes peu importe la saison. Au moins, les moustiques nous tenaient compagnie!- Kerry",environnementcan,[],2016-11-02T07:17:06,[],False,[],3913646610,Nous voici les quatre biologistes deux en pleine vue un en plan et moi la ra qui installons une ture dans un petit secteur cageux arbres dans la serve nationale de faune du Lac de la Montagne en Saskatchewan Nous avons besoin de tures comme celle ci pour nos gestionnaires de la tation de se promener rieur de la serve aux routes et aux terrains avoisinants Ils broutent la tation pour server la de nos prairies Nous nous sommes les manches pour installer cette ture une longueur de km lors de nos temps libres pendant plus de trois mois Nous devions commencer travailler les petites heures du matin pour viter la chaleur accablante du soleil et parce que les cuissardes que nous portons sont chaudes peu importe la saison Au moins les moustiques nous tenaient compagnie Kerry,"['Nous', 'voici', 'les', 'quatre', 'biologistes', 'deux', 'en', 'pleine', 'vue', 'un', 'en', 'plan', 'et', 'moi', 'la', 'ra', 'qui', 'installons', 'une', 'ture', 'dans', 'un', 'petit', 'secteur', 'cageux', 'arbres', 'dans', 'la', 'serve', 'nationale', 'de', 'faune', 'du', 'Lac', 'de', 'la', 'Montagne', 'en', 'Saskatchewan', 'Nous', 'avons', 'besoin', 'de', 'tures', 'comme', 'celle', 'ci', 'pour', 'nos', 'gestionnaires', 'de', 'la', 'tation', 'de', 'se', 'promener', 'rieur', 'de', 'la', 'serve', 'aux', 'routes', 'et', 'aux', 'terrains', 'avoisinants', 'Ils', 'broutent', 'la', 'tation', 'pour', 'server', 'la', 'de', 'nos', 'prairies', 'Nous', 'nous', 'sommes', 'les', 'manches', 'pour', 'installer', 'cette', 'ture', 'une', 'longueur', 'de', 'km', 'lors', 'de', 'nos', 'temps', 'libres', 'pendant', 'plus', 'de', 'trois', 'mois', 'Nous', 'devions', 'commencer', 'travailler', 'les', 'petites', 'heures', 'du', 'matin', 'pour', 'viter', 'la', 'chaleur', 'accablante', 'du', 'soleil', 'et', 'parce', 'que', 'les', 'cuissardes', 'que', 'nous', 'portons', 'sont', 'chaudes', 'peu', 'importe', 'la', 'saison', 'Au', 'moins', 'les', 'moustiques', 'nous', 'tenaient', 'compagnie', 'Kerry']","[u'nous', u'voici', u'les', u'quatr', u'biologist', u'deux', 'en', u'plein', u'vue', 'un', 'en', u'plan', 'et', u'moi', 'la', 'ra', u'qui', u'installon', u'une', u'ture', u'dan', 'un', u'petit', u'secteur', u'cageux', u'arbr', u'dan', 'la', u'serv', u'national', 'de', u'faun', 'du', u'lac', 'de', 'la', u'montagn', 'en', u'saskatchewan', u'nous', u'avon', u'besoin', 'de', u'ture', u'comm', u'cell', 'ci', u'pour', u'nos', u'gestionnair', 'de', 'la', u'tation', 'de', 'se', u'promen', u'rieur', 'de', 'la', u'serv', u'aux', u'rout', 'et', u'aux', u'terrain', u'avoisin', u'il', u'broutent', 'la', u'tation', u'pour', u'server', 'la', 'de', u'nos', u'prairi', u'nous', u'nous', u'somm', u'les', u'manch', u'pour', u'instal', u'cett', u'ture', u'une', u'longueur', 'de', 'km', u'lor', 'de', u'nos', u'temp', u'libr', u'pendant', u'plus', 'de', u'troi', u'moi', u'nous', u'devion', u'commenc', u'travail', u'les', u'petit', u'heur', 'du', u'matin', u'pour', u'viter', 'la', u'chaleur', u'accablant', 'du', u'soleil', 'et', u'parc', u'que', u'les', u'cuissard', u'que', u'nous', u'porton', u'sont', u'chaud', u'peu', u'import', 'la', u'saison', 'au', u'moin', u'les', u'moustiqu', u'nous', u'tenaient', u'compagni', u'kerri']"
14,1,1.38e+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ec8e61b0449fac681aa701f9bf47b3f2/5AF602BF/t51.2885-15/e35/24838746_512422775795191_8440142135763664896_n.jpg,BMWqCcEhOfY,1,2016-11-03_09-03-36,"AVERTISSEMENT : SUPER SCIENTIFIQUE! Voici Benoit, un de nos biologistes qui étudie la santé des eaux douces au cap Breton, en Nouvelle-Écosse, en utilisant la méthode *RCBA. En prélevant des échantillons d’invertébrés et en étudiant ces espèces, il peut déduire beaucoup de choses au sujet de la santé des eaux douces. * Le RCBA est le Réseau canadien de biosurveillance aquatique, un réseau de groupes qui collaborent pour évaluer la qualité des écosystèmes d’eau douce partout au Canada. En utilisant la méthode RCBA, les partenaires effectuent des observations en ayant recours à des protocoles approuvés. De plus, ils réalisent des évaluations scientifiques en suivant des normes nationales.",environnementcan,[],2016-11-03T09:03:36,[],False,[],3913646610,AVERTISSEMENT SUPER SCIENTIFIQUE Voici Benoit un de nos biologistes qui tudie la des eaux douces au cap Breton en Nouvelle cosse en utilisant la thode RCBA En levant des chantillons et en tudiant ces ces il peut duire beaucoup de choses au sujet de la des eaux douces Le RCBA est le seau canadien de biosurveillance aquatique un seau de groupes qui collaborent pour valuer la des mes eau douce partout au Canada En utilisant la thode RCBA les partenaires effectuent des observations en ayant recours des protocoles De plus ils alisent des valuations scientifiques en suivant des normes nationales,"['AVERTISSEMENT', 'SUPER', 'SCIENTIFIQUE', 'Voici', 'Benoit', 'un', 'de', 'nos', 'biologistes', 'qui', 'tudie', 'la', 'des', 'eaux', 'douces', 'au', 'cap', 'Breton', 'en', 'Nouvelle', 'cosse', 'en', 'utilisant', 'la', 'thode', 'RCBA', 'En', 'levant', 'des', 'chantillons', 'et', 'en', 'tudiant', 'ces', 'ces', 'il', 'peut', 'duire', 'beaucoup', 'de', 'choses', 'au', 'sujet', 'de', 'la', 'des', 'eaux', 'douces', 'Le', 'RCBA', 'est', 'le', 'seau', 'canadien', 'de', 'biosurveillance', 'aquatique', 'un', 'seau', 'de', 'groupes', 'qui', 'collaborent', 'pour', 'valuer', 'la', 'des', 'mes', 'eau', 'douce', 'partout', 'au', 'Canada', 'En', 'utilisant', 'la', 'thode', 'RCBA', 'les', 'partenaires', 'effectuent', 'des', 'observations', 'en', 'ayant', 'recours', 'des', 'protocoles', 'De', 'plus', 'ils', 'alisent', 'des', 'valuations', 'scientifiques', 'en', 'suivant', 'des', 'normes', 'nationales']","[u'avertiss', u'super', u'scientifiqu', u'voici', u'benoit', 'un', 'de', u'nos', u'biologist', u'qui', u'tudi', 'la', u'des', u'eaux', u'douc', 'au', u'cap', u'breton', 'en', u'nouvell', u'coss', 'en', u'utilis', 'la', u'thode', u'rcba', 'en', u'levant', u'des', u'chantillon', 'et', 'en', u'tudiant', u'ces', u'ces', 'il', u'peut', u'duir', u'beaucoup', 'de', u'chose', 'au', u'sujet', 'de', 'la', u'des', u'eaux', u'douc', 'le', u'rcba', u'est', 'le', u'seau', u'canadien', 'de', u'biosurveil', u'aquatiqu', 'un', u'seau', 'de', u'group', u'qui', u'collabor', u'pour', u'valuer', 'la', u'des', u'mes', u'eau', u'douc', u'partout', 'au', u'canada', 'en', u'utilis', 'la', u'thode', u'rcba', u'les', u'partenair', u'effectu', u'des', u'observ', 'en', u'ayant', u'recour', u'des', u'protocol', 'de', u'plus', u'il', u'alis', u'des', u'valuat', u'scientifiqu', 'en', u'suivant', u'des', u'norm', u'national']"
15,3,1.38e+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0d95de82c05002fc721a4ef5be89bef2/5AFBC96D/t51.2885-15/e35/25011871_1991917431049004_735158166098018304_n.jpg,BMY4ayFhVYI,1,2016-11-04_05-47-44,"Bonne nouvelle en ce vendredi! Le projet d’assainissement des sédiments contaminés du récif Randle permet d’assainir le havre de Hamilton – vive l’eau propre! Cette photo illustre l’installation de confinement actif qui agit comme une boîte qui stockera les sédiments les plus sales. Lorsque le projet d’une valeur de ,9 millions de dollars sera terminé en , l’eau sera plus propre pour les poissons et la population. Le projet permettra de créer des emplois et de favoriser le tourisme dans cette communauté – hourra! : Bermingham Foundation Solutions",environnementcan,[],2016-11-04T05:47:44,[],False,[],3913646610,Bonne nouvelle en ce vendredi Le projet assainissement des diments du cif Randle permet assainir le havre de Hamilton vive eau propre Cette photo illustre installation de confinement actif qui agit comme une te qui stockera les diments les plus sales Lorsque le projet une valeur de millions de dollars sera en eau sera plus propre pour les poissons et la population Le projet permettra de er des emplois et de favoriser le tourisme dans cette hourra Bermingham Foundation Solutions,"['Bonne', 'nouvelle', 'en', 'ce', 'vendredi', 'Le', 'projet', 'assainissement', 'des', 'diments', 'du', 'cif', 'Randle', 'permet', 'assainir', 'le', 'havre', 'de', 'Hamilton', 'vive', 'eau', 'propre', 'Cette', 'photo', 'illustre', 'installation', 'de', 'confinement', 'actif', 'qui', 'agit', 'comme', 'une', 'te', 'qui', 'stockera', 'les', 'diments', 'les', 'plus', 'sales', 'Lorsque', 'le', 'projet', 'une', 'valeur', 'de', 'millions', 'de', 'dollars', 'sera', 'en', 'eau', 'sera', 'plus', 'propre', 'pour', 'les', 'poissons', 'et', 'la', 'population', 'Le', 'projet', 'permettra', 'de', 'er', 'des', 'emplois', 'et', 'de', 'favoriser', 'le', 'tourisme', 'dans', 'cette', 'hourra', 'Bermingham', 'Foundation', 'Solutions']","[u'bonn', u'nouvell', 'en', 'ce', u'vendredi', 'le', u'projet', u'assainiss', u'des', u'diment', 'du', u'cif', u'randl', u'permet', u'assainir', 'le', u'havr', 'de', u'hamilton', u'vive', u'eau', u'propr', u'cett', u'photo', u'illustr', u'instal', 'de', u'confin', u'actif', u'qui', u'agit', u'comm', u'une', 'te', u'qui', u'stockera', u'les', u'diment', u'les', u'plus', u'sale', u'lorsqu', 'le', u'projet', u'une', u'valeur', 'de', u'million', 'de', u'dollar', u'sera', 'en', u'eau', u'sera', u'plus', u'propr', u'pour', u'les', u'poisson', 'et', 'la', u'popul', 'le', u'projet', u'permettra', 'de', 'er', u'des', u'emploi', 'et', 'de', u'favoris', 'le', u'tourism', u'dan', u'cett', u'hourra', u'bermingham', u'foundat', u'solut']"
16,1,1.38e+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/5e33f2c496c12c008485f7fd28f02e82/5AFACE7A/t51.2885-15/e35/25010723_384853828637495_2212918703115206656_n.jpg,BMg61gUhnBg,1,2016-11-07_07-42-47,"« Je cherche un nounours pour lui faire un câlin. N’est-ce pas la journée pour ça? Mais… faire un câlin à un ours, c’est un peu dangereux, à moins qu’il soit Yogi l’ours ou Winnie l’ourson. Alors que moi, je ne suis qu’un mignon caribou… Puis-je avoir un câlin? » Ce caribou a été aperçu alors que notre équipe du Service canadien de la faune elorait les basses terres de la baie d’Hudson en Ontario.",environnementcan,[],2016-11-07T07:42:47,[],False,[],3913646610,Je cherche un nounours pour lui faire un lin est ce pas la pour faire un lin un est un peu dangereux moins il soit Yogi ou Winnie ourson Alors que moi je ne suis un mignon Puis je avoir un lin Ce caribou alors que notre quipe du Service canadien de la faune elorait les basses terres de la baie Hudson en Ontario,"['Je', 'cherche', 'un', 'nounours', 'pour', 'lui', 'faire', 'un', 'lin', 'est', 'ce', 'pas', 'la', 'pour', 'faire', 'un', 'lin', 'un', 'est', 'un', 'peu', 'dangereux', 'moins', 'il', 'soit', 'Yogi', 'ou', 'Winnie', 'ourson', 'Alors', 'que', 'moi', 'je', 'ne', 'suis', 'un', 'mignon', 'Puis', 'je', 'avoir', 'un', 'lin', 'Ce', 'caribou', 'alors', 'que', 'notre', 'quipe', 'du', 'Service', 'canadien', 'de', 'la', 'faune', 'elorait', 'les', 'basses', 'terres', 'de', 'la', 'baie', 'Hudson', 'en', 'Ontario']","['je', u'cherch', 'un', u'nounour', u'pour', u'lui', u'fair', 'un', u'lin', u'est', 'ce', u'pas', 'la', u'pour', u'fair', 'un', u'lin', 'un', u'est', 'un', u'peu', u'dangereux', u'moin', 'il', u'soit', u'yogi', 'ou', u'winni', u'ourson', u'alor', u'que', u'moi', 'je', 'ne', u'sui', 'un', u'mignon', u'pui', 'je', u'avoir', 'un', u'lin', 'ce', u'caribou', u'alor', u'que', u'notr', u'quip', 'du', u'servic', u'canadien', 'de', 'la', u'faun', u'elorait', u'les', u'bass', u'terr', 'de', 'la', u'baie', u'hudson', 'en', u'ontario']"
17,4,1.38e+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/52c64347fd39b1e6cc174f6deef8251c/5AFC92B0/t51.2885-15/e35/25012764_1194754867291737_6329920168029847552_n.jpg,BMjciyJBhB5,1,2016-11-08_07-15-49,"« Où sont passés les tuyaux » Oups, c’est un feu de prairie soigneusement planifié! La biologiste et commandante au feu Kerry observe sa collègue Sarah s’éloigner des flammes alors qu’elle allume la première ligne de feu, waouh!Un brûlage dirigé peut aider à garder les écosystèmes en santé en réduisant le nombre d’arbustes et d’arbres, en plus d’enlever la vieille matière végétale qui s’est accumulée avec les années.",environnementcan,[],2016-11-08T07:15:49,[],False,[],3913646610,sont les tuyaux Oups est un feu de prairie soigneusement La biologiste et commandante au feu Kerry observe sa gue Sarah loigner des flammes alors elle allume la ligne de feu waouh Un lage peut aider garder les mes en en duisant le nombre arbustes et arbres en plus enlever la vieille tale qui est avec les es,"['sont', 'les', 'tuyaux', 'Oups', 'est', 'un', 'feu', 'de', 'prairie', 'soigneusement', 'La', 'biologiste', 'et', 'commandante', 'au', 'feu', 'Kerry', 'observe', 'sa', 'gue', 'Sarah', 'loigner', 'des', 'flammes', 'alors', 'elle', 'allume', 'la', 'ligne', 'de', 'feu', 'waouh', 'Un', 'lage', 'peut', 'aider', 'garder', 'les', 'mes', 'en', 'en', 'duisant', 'le', 'nombre', 'arbustes', 'et', 'arbres', 'en', 'plus', 'enlever', 'la', 'vieille', 'tale', 'qui', 'est', 'avec', 'les', 'es']","[u'sont', u'les', u'tuyaux', u'oup', u'est', 'un', u'feu', 'de', u'prairi', u'soigneus', 'la', u'biologist', 'et', u'commandant', 'au', u'feu', u'kerri', u'observ', 'sa', u'gue', u'sarah', u'loigner', u'des', u'flamm', u'alor', u'ell', u'allum', 'la', u'lign', 'de', u'feu', u'waouh', 'un', u'lage', u'peut', u'aider', u'garder', u'les', u'mes', 'en', 'en', u'duisant', 'le', u'nombr', u'arbust', 'et', u'arbr', 'en', u'plus', u'enlev', 'la', u'vieill', u'tale', u'qui', u'est', u'avec', u'les', 'es']"
18,5,1.38e+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/72294c7a6dc6a7a051976e60e5f4fb9c/5ADECEF4/t51.2885-15/e35/24839082_143700609617576_2332355863806738432_n.jpg,BMmKyR8B8Xt,0,2016-11-09_08-38-22,"Bonjour, c’est moi, Henry. Notre équipe responsable du dossier de la lutte contre les changements climatiques est présentement à Marrakech pour la e Conférence des Parties (). Je publierai des photos pour vous donner une idée de notre eérience comme membre de la délégation canadienne et du travail que nous faisons.",environnementcan,[],2016-11-09T08:38:22,"[""cop22ma""]",False,"[""changementsclimatiques"",""cop22"",""cop22can"",""encoulisses""]",3913646610,Bonjour est moi Henry Notre quipe responsable du dossier de la lutte contre les changements climatiques est sentement Marrakech pour la rence des Parties Je publierai des photos pour vous donner une de notre rience comme membre de la gation canadienne et du travail que nous faisons,"['Bonjour', 'est', 'moi', 'Henry', 'Notre', 'quipe', 'responsable', 'du', 'dossier', 'de', 'la', 'lutte', 'contre', 'les', 'changements', 'climatiques', 'est', 'sentement', 'Marrakech', 'pour', 'la', 'rence', 'des', 'Parties', 'Je', 'publierai', 'des', 'photos', 'pour', 'vous', 'donner', 'une', 'de', 'notre', 'rience', 'comme', 'membre', 'de', 'la', 'gation', 'canadienne', 'et', 'du', 'travail', 'que', 'nous', 'faisons']","[u'bonjour', u'est', u'moi', u'henri', u'notr', u'quip', u'respons', 'du', u'dossier', 'de', 'la', u'lutt', u'contr', u'les', u'changement', u'climatiqu', u'est', u'sentement', u'marrakech', u'pour', 'la', u'renc', u'des', u'parti', 'je', u'publierai', u'des', u'photo', u'pour', u'vous', u'donner', u'une', 'de', u'notr', u'rienc', u'comm', u'membr', 'de', 'la', u'gation', u'canadienn', 'et', 'du', u'travail', u'que', u'nous', u'faison']"
19,2,1.38e+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b4a5568ba7f6608847c94d6661be8cac/5AE486AF/t51.2885-15/e35/25005690_183801642199734_3528406695560609792_n.jpg,BMo13XbhSDs,0,2016-11-10_09-33-17,"Avertissement : super scientifique!Voici Sue, une spécialiste des eaux. Elle étudie les proliférations d’algues nocives dans notre labo à Burlington. Son travail a toujours été une source d’inspiration pour elle. « Grâce à la combinaison du travail sur le terrain et en laboratoire, j’ai eu une carrière en science passionnante. »Sur la photo, elle est dans sa deuxième maison, c’est-à-dire le Limnos, un navire de la Garde côtière canadienne. Sue prendra sa retraite en décembre. Nous lui souhaitons bien du bonheur!",environnementcan,[],2016-11-10T09:33:17,[],False,"[""merci""]",3913646610,Avertissement super scientifique Voici Sue une cialiste des eaux Elle tudie les rations algues nocives dans notre labo Burlington Son travail toujours une source inspiration pour elle ce la combinaison du travail sur le terrain et en laboratoire ai eu une en science passionnante Sur la photo elle est dans sa maison est dire le Limnos un navire de la Garde canadienne Sue prendra sa retraite en cembre Nous lui souhaitons bien du bonheur,"['Avertissement', 'super', 'scientifique', 'Voici', 'Sue', 'une', 'cialiste', 'des', 'eaux', 'Elle', 'tudie', 'les', 'rations', 'algues', 'nocives', 'dans', 'notre', 'labo', 'Burlington', 'Son', 'travail', 'toujours', 'une', 'source', 'inspiration', 'pour', 'elle', 'ce', 'la', 'combinaison', 'du', 'travail', 'sur', 'le', 'terrain', 'et', 'en', 'laboratoire', 'ai', 'eu', 'une', 'en', 'science', 'passionnante', 'Sur', 'la', 'photo', 'elle', 'est', 'dans', 'sa', 'maison', 'est', 'dire', 'le', 'Limnos', 'un', 'navire', 'de', 'la', 'Garde', 'canadienne', 'Sue', 'prendra', 'sa', 'retraite', 'en', 'cembre', 'Nous', 'lui', 'souhaitons', 'bien', 'du', 'bonheur']","[u'avertiss', u'super', u'scientifiqu', u'voici', u'sue', u'une', u'cialist', u'des', u'eaux', u'ell', u'tudi', u'les', u'ration', u'algu', u'nociv', u'dan', u'notr', u'labo', u'burlington', u'son', u'travail', u'toujour', u'une', u'sourc', u'inspir', u'pour', u'ell', 'ce', 'la', u'combinaison', 'du', u'travail', u'sur', 'le', u'terrain', 'et', 'en', u'laboratoir', 'ai', 'eu', u'une', 'en', u'scienc', u'passionnant', u'sur', 'la', u'photo', u'ell', u'est', u'dan', 'sa', u'maison', u'est', u'dire', 'le', u'limno', 'un', u'navir', 'de', 'la', u'gard', u'canadienn', u'sue', u'prendra', 'sa', u'retrait', 'en', u'cembr', u'nous', u'lui', u'souhaiton', u'bien', 'du', u'bonheur']"
