,Unnamed: 0,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original
779,779,832353497102299136,28,0,2017-02-16 22:18:32,: Learn about Canada’s newest Marine Protected Area,['#marineconservation'],"['https://t.co/4wrfDeOg7J', 'https://t.co/mu2rgia8A5']",Learn newest Marine Protected Area,"['Learn', 'newest', 'Marine', 'Protected', 'Area']","[u'learn', u'newest', u'marin', u'protect', u'area']",RT @DFO_MPO: Learn about Canada’s newest Marine Protected Area https://t.co/4wrfDeOg7J #marineconservation https://t.co/mu2rgia8A5
780,780,832350887582564354,4,2,2017-02-16 22:08:10,designates newest Marine Protected Area in to protect ancient fragile reefs u,"['#GoC', '#BritishColumbia']",['https://t.co/gz5XGGGvP'],designates newest Marine Protected Area protect ancient fragile reefs,"['designates', 'newest', 'Marine', 'Protected', 'Area', 'protect', 'ancient', 'fragile', 'reefs']","[u'design', u'newest', u'marin', u'protect', u'area', u'protect', u'ancient', u'fragil', u'reef']",RT @NewsroomGC #GoC designates newest Marine Protected Area in #BritishColumbia to protect ancient fragile reefs https://t.co/gz5XGGGvPu
781,781,832298526927360000,4,1,2017-02-16 18:40:06,"The new PERTs will have dedicated, specially trained personnel to strengthen ‘s on-the-scene capacity during pollution incidents",['#CCG'],['https://t.co/kK7TeKSLIx'],new PERTs dedicated specially trained personnel strengthen scene capacity pollution incidents,"['new', 'PERTs', 'dedicated', 'specially', 'trained', 'personnel', 'strengthen', 'scene', 'capacity', 'pollution', 'incidents']","[u'new', u'pert', u'dedic', u'special', u'train', u'personnel', u'strengthen', u'scene', u'capac', u'pollut', u'incid']","The 4 new PERTs will have dedicated, specially trained personnel to strengthen #CCG ‘s  on-the-scene capacity during pollution incidents https://t.co/kK7TeKSLIx"
782,782,832294553935806466,12,6,2017-02-16 18:24:19,Under the Protection Plan Min LeBlanc announces a dedicated Primary Environmental Response Team (PERT) established near,"['#Oceans', '#PortHardy']",['https://t.co/o2pYbiurAv'],Protection Plan Min LeBlanc announces dedicated Primary Environmental Response Team PERT established near,"['Protection', 'Plan', 'Min', 'LeBlanc', 'announces', 'dedicated', 'Primary', 'Environmental', 'Response', 'Team', 'PERT', 'established', 'near']","[u'protect', u'plan', u'min', u'leblanc', u'announc', u'dedic', u'primari', u'environment', u'respons', u'team', u'pert', u'establish', u'near']",Under the #Oceans Protection Plan Min LeBlanc announces a dedicated Primary Environmental Response Team (PERT) established  near #PortHardy https://t.co/o2pYbiurAv
783,783,832291240058183681,5,5,2017-02-16 18:11:09,Officer In Charge Bruce Briggs greets Min LeBlanc as he arrives at,"['#SeaIsland', '#CCGBase']",['https://t.co/Co89u1gAMz'],Officer Charge Bruce Briggs greets Min LeBlanc arrives,"['Officer', 'Charge', 'Bruce', 'Briggs', 'greets', 'Min', 'LeBlanc', 'arrives']","[u'offic', u'charg', u'bruce', u'brigg', u'greet', u'min', u'leblanc', u'arriv']",Officer In Charge Bruce Briggs greets Min LeBlanc as he arrives at #SeaIsland #CCGBase https://t.co/Co89u1gAMz
784,784,832280838607929346,8,0,2017-02-16 17:29:49,: HEY GIRLS!!! This IS YOU!! CAPTAIN THESE SHIPS for Inspiring female future leaders Mar -12 FREE http…,['#GF2_2017'],[],HEY GIRLS CAPTAIN SHIPS Inspiring female future leaders Mar 12 FREE,"['HEY', 'GIRLS', 'CAPTAIN', 'SHIPS', 'Inspiring', 'female', 'future', 'leaders', 'Mar', '12', 'FREE']","[u'hey', u'girl', u'captain', u'ship', u'inspir', u'femal', u'futur', u'leader', u'mar', '12', u'free']",RT @GirlsFly_Too: HEY GIRLS!!! This IS YOU!! CAPTAIN THESE SHIPS for @CCG_GCC Inspiring female future leaders Mar 11-12 FREE #GF2_2017 http…
785,785,832271367445815297,52,0,2017-02-16 16:52:11,: is this Saturday. Have questions about marine mammals? Check out our FAQs,['#WorldWhaleDay'],"['https://t.co/QJMsKyoFyW', 'https://t.co/\xe2\x80\xa6']",Saturday questions marine mammals Check FAQs,"['Saturday', 'questions', 'marine', 'mammals', 'Check', 'FAQs']","[u'saturday', u'question', u'marin', u'mammal', u'check', u'faq']",RT @DFO_MPO: #WorldWhaleDay is this Saturday. Have questions about marine mammals? Check out our FAQs https://t.co/QJMsKyoFyW https://t.co/…
786,786,832009495148638208,0,1,2017-02-15 23:31:36,New Red Tide/PSP bivalve closures: Areas and . See all closures in effect:,['#shellfish'],['https://t.co/ytHa7v81O7'],New Red Tide PSP bivalve closures Areas See closures effect,"['New', 'Red', 'Tide', 'PSP', 'bivalve', 'closures', 'Areas', 'See', 'closures', 'effect']","[u'new', u'red', u'tide', u'psp', u'bivalv', u'closur', u'area', u'see', u'closur', u'effect']",New Red Tide/PSP bivalve #shellfish closures: Areas 6 and 7. See all closures in effect: https://t.co/ytHa7v81O7
787,787,832005605233672193,11,0,2017-02-15 23:16:08,: Minister LeBlanc visits Base at Sea Island to discuss enhanced environmental response under,"['#DFO', '#CCG', '#OPP']",['https://t.co/Ixm\xe2\x80\xa6'],Minister LeBlanc visits Base Sea Island discuss enhanced environmental response,"['Minister', 'LeBlanc', 'visits', 'Base', 'Sea', 'Island', 'discuss', 'enhanced', 'environmental', 'response']","[u'minist', u'leblanc', u'visit', u'base', u'sea', u'island', u'discuss', u'enhanc', u'environment', u'respons']",RT @NewsroomGC: #DFO Minister LeBlanc visits #CCG Base at Sea Island to discuss enhanced environmental response under #OPP https://t.co/Ixm…
788,788,832004842398871552,5,3,2017-02-15 23:13:06,Enhanced environmental response under the Oceans Protection Plan,[],['https://t.co/EjHGhoOggW'],Enhanced environmental response Oceans Protection Plan,"['Enhanced', 'environmental', 'response', 'Oceans', 'Protection', 'Plan']","[u'enhanc', u'environment', u'respons', u'ocean', u'protect', u'plan']",Enhanced environmental response under the Oceans Protection Plan https://t.co/EjHGhoOggW @NewsroomGC @CCG_GCC
789,789,831966056969281537,0,0,2017-02-15 20:38:59,"New Sanitary Contamination closure: Area , Baynes Sound Management Plan. See closure:",['#shellfish'],['https://t.co/mkhL5uoDOQ'],New Sanitary Contamination closure Area Baynes Sound Management Plan See closure,"['New', 'Sanitary', 'Contamination', 'closure', 'Area', 'Baynes', 'Sound', 'Management', 'Plan', 'See', 'closure']","[u'new', u'sanitari', u'contamin', u'closur', u'area', u'bayn', u'sound', u'manag', u'plan', u'see', u'closur']","New Sanitary Contamination #shellfish closure: Area 14, Baynes Sound Management Plan. See closure: https://t.co/mkhL5uoDOQ"
790,790,831945652628291585,7,2,2017-02-15 19:17:55,"Plan is a foundation for collaborative btwn , provincial and First Nations governments","['#PNCIMA', '#oceanmanagement', '#GoC']",['https://t.co/MhMFQwOcUF'],Plan foundation collaborative btwn provincial First Nations governments,"['Plan', 'foundation', 'collaborative', 'btwn', 'provincial', 'First', 'Nations', 'governments']","[u'plan', u'foundat', u'collabor', u'btwn', u'provinci', u'first', u'nation', u'govern']","#PNCIMA Plan is a foundation for collaborative #oceanmanagement btwn #GoC, provincial and First Nations governments https://t.co/MhMFQwOcUF"
791,791,831942468178411520,16,12,2017-02-15 19:05:15,Plan will form the foundation for the management of marine activities and resources in the Pacific North Coast area,['#PNCIMA'],['https://t.co/YNCcBv0ltF'],Plan form foundation management marine activities resources Pacific North Coast area,"['Plan', 'form', 'foundation', 'management', 'marine', 'activities', 'resources', 'Pacific', 'North', 'Coast', 'area']","[u'plan', u'form', u'foundat', u'manag', u'marin', u'activ', u'resourc', u'pacif', u'north', u'coast', u'area']",#PNCIMA Plan will form the foundation for the management of marine activities and resources in the Pacific North Coast area https://t.co/YNCcBv0ltF
792,792,831940084760977409,14,16,2017-02-15 18:55:47,The Pacific North Coast Integrated Management Area Plan is endorsed by all planning partners!,"['#PNCIMA', '#oceanmanagement']",['https://t.co/YwVAhD9Xjs'],Pacific North Coast Integrated Management Area Plan endorsed planning partners,"['Pacific', 'North', 'Coast', 'Integrated', 'Management', 'Area', 'Plan', 'endorsed', 'planning', 'partners']","[u'pacif', u'north', u'coast', u'integr', u'manag', u'area', u'plan', u'endors', u'plan', u'partner']",The Pacific North Coast Integrated Management Area Plan #PNCIMA is endorsed by all planning partners! #oceanmanagement https://t.co/YwVAhD9Xjs
793,793,831937610377474048,23,10,2017-02-15 18:45:57,"Plan affirms the commitment to better co-manage Canada’s w/ provinces, territories, Indigenous Peoples and stakeholders","['#PNCIMA', '#GoC', '#oceans']",['https://t.co/xJE2Z2ubeW'],Plan affirms commitment better co manage provinces territories Indigenous Peoples stakeholders,"['Plan', 'affirms', 'commitment', 'better', 'co', 'manage', 'provinces', 'territories', 'Indigenous', 'Peoples', 'stakeholders']","[u'plan', u'affirm', u'commit', u'better', 'co', u'manag', u'provinc', u'territori', u'indigen', u'peopl', u'stakehold']","#PNCIMA Plan affirms the #GoC commitment to better co-manage Canada’s #oceans w/ provinces, territories, Indigenous Peoples and stakeholders https://t.co/xJE2Z2ubeW"
794,794,831922717867855875,13,7,2017-02-15 17:46:46,Min LeBlanc w/ our partners announces the Pacific North Coast Integrated Management Area Plan for,['#oceanmanagement'],['https://t.co/LbYG8vkSgn'],Min LeBlanc partners announces Pacific North Coast Integrated Management Area Plan,"['Min', 'LeBlanc', 'partners', 'announces', 'Pacific', 'North', 'Coast', 'Integrated', 'Management', 'Area', 'Plan']","[u'min', u'leblanc', u'partner', u'announc', u'pacif', u'north', u'coast', u'integr', u'manag', u'area', u'plan']",Min LeBlanc w/ our partners announces the Pacific North Coast Integrated Management Area Plan for #oceanmanagement https://t.co/LbYG8vkSgn
795,795,831903848847568896,38,0,2017-02-15 16:31:48,: All ships and employees proud to fly the,"['#CCG', '#CanadianFlag', '#FlagDay', '#Canada150', '#CCG55']",['https://t.co/7KjGoexZyw'],ships employees proud fly,"['ships', 'employees', 'proud', 'fly']","[u'ship', u'employe', u'proud', u'fli']",RT @CCG_GCC: All #CCG ships and employees proud to fly the #CanadianFlag #FlagDay #Canada150 #CCG55 https://t.co/7KjGoexZyw
796,796,831903700268548096,17,0,2017-02-15 16:31:12,: /2 Minister LeBlanc &amp; Commissioner Thomas presented a to the for http…,"['#DFO', '#CCG', '#CanadianFlag', '#FlagDay', '#Canada150']",[],Minister LeBlanc amp Commissioner Thomas presented,"['Minister', 'LeBlanc', 'amp', 'Commissioner', 'Thomas', 'presented']","[u'minist', u'leblanc', u'amp', u'commission', u'thoma', u'present']",RT @CCG_GCC: 1/2 #DFO Minister LeBlanc &amp; #CCG Commissioner Thomas presented a #CanadianFlag to the @CanadianPM for #FlagDay #Canada150 http…
797,797,831570638070484994,9,0,2017-02-14 18:27:44,: Do you know what to do if you catch a shark when fishing in Canada’s Pacific waters?,[],"['https://t.co/68OT2fRmJn', 'https://t.co/ioX\xe2\x80\xa6']",know catch shark fishing Pacific waters,"['know', 'catch', 'shark', 'fishing', 'Pacific', 'waters']","[u'know', u'catch', u'shark', u'fish', u'pacif', u'water']",RT @DFO_MPO: Do you know what to do if you catch a shark when fishing in Canada’s Pacific waters?  https://t.co/68OT2fRmJn https://t.co/ioX…
798,798,831238024163885059,19,0,2017-02-13 20:26:03,: : The Government of Canada is working to protect and preserve in :,"['#OceansProtectionPlan', '#OurCoasts', '#BC']",['https://t.co/CTzmui\xe2\x80\xa6'],Government Canada working protect preserve,"['Government', 'Canada', 'working', 'protect', 'preserve']","[u'govern', u'canada', u'work', u'protect', u'preserv']",RT @Transport_gc: #OceansProtectionPlan: The Government of Canada is working to protect and preserve #OurCoasts in #BC: https://t.co/CTzmui…
799,799,830825087955828736,1,4,2017-02-12 17:05:11,Recreational in a closed area cost man $250 for clams and shore crabs,"['#fishing', '#Langley']","['https://t.co/wRjVFHs1sl', 'https://t.co/wg6kux4Fck']",Recreational closed area cost man 250 clams shore crabs,"['Recreational', 'closed', 'area', 'cost', 'man', '250', 'clams', 'shore', 'crabs']","[u'recreat', u'close', u'area', u'cost', u'man', u'250', u'clam', u'shore', u'crab']",Recreational #fishing in a closed area cost #Langley man $250 for 6 clams and 30 shore crabs https://t.co/wRjVFHs1sl https://t.co/wg6kux4Fck
800,800,830560820891418624,0,1,2017-02-11 23:35:05,If Science is your passion could be the place for you,['#Dayofwomeninscience'],['https://t.co/LcIMR8TwzB'],Science passion could place,"['Science', 'passion', 'could', 'place']","[u'scienc', u'passion', u'could', u'place']",If Science is your passion @DFO_MPO could be the place for you #Dayofwomeninscience https://t.co/LcIMR8TwzB
801,801,830544527706451969,2,5,2017-02-11 22:30:20,International collaboration is just part of the job for shark researcher Jackie King,['#Dayofwomeninscience'],['https://t.co/2JZgy7mbkg'],International collaboration part job shark researcher Jackie King,"['International', 'collaboration', 'part', 'job', 'shark', 'researcher', 'Jackie', 'King']","[u'intern', u'collabor', u'part', u'job', u'shark', u'research', u'jacki', u'king']",International collaboration is just part of the job for @DFO_MPO shark researcher Jackie King #Dayofwomeninscience https://t.co/2JZgy7mbkg
802,802,830528114950299648,1,2,2017-02-11 21:25:07,Think Science just happens in a lab? At think again!,['#Dayofwomeninscience'],['https://t.co/UOzT51Pxio'],Think Science happens lab think,"['Think', 'Science', 'happens', 'lab', 'think']","[u'think', u'scienc', u'happen', u'lab', u'think']",Think Science just happens in a lab? At @DFO_MPO think again! #Dayofwomeninscience https://t.co/UOzT51Pxio
803,803,830510512517554176,0,0,2017-02-11 20:15:10,"Research Scientist Cathryn Abbott loves what she does–in the lab, and on the ocean",['#Dayofwomeninscience'],['https://t.co/Sn8dNcbt6F'],Research Scientist Cathryn Abbott loves lab ocean,"['Research', 'Scientist', 'Cathryn', 'Abbott', 'loves', 'lab', 'ocean']","[u'research', u'scientist', u'cathryn', u'abbott', u'love', u'lab', u'ocean']","Research Scientist Cathryn Abbott loves what she does–in the @DFO_MPO lab, and on the ocean #Dayofwomeninscience https://t.co/Sn8dNcbt6F"
804,804,830487865016598529,0,3,2017-02-11 18:45:11,Catriona Day uses her degree in every day as a officer D,"['#marine', '#biology', '#fishery', '#Dayofwomeninscience']",['https://t.co/tbm6yeSzM'],Catriona Day uses degree every day officer,"['Catriona', 'Day', 'uses', 'degree', 'every', 'day', 'officer']","[u'catriona', u'day', u'use', u'degre', u'everi', u'day', u'offic']",Catriona Day uses her degree in #marine #biology every day as a #fishery officer #Dayofwomeninscience https://t.co/tbm6yeSzMD
805,805,830467721968115712,0,2,2017-02-11 17:25:08,"women use their science degrees every day at sampling fish, studying sharks, restoring habitat","['#DYK', '#Dayofwomeninscience']",['https://t.co/OscCmDW44g'],women use science degrees every day sampling fish studying sharks restoring habitat,"['women', 'use', 'science', 'degrees', 'every', 'day', 'sampling', 'fish', 'studying', 'sharks', 'restoring', 'habitat']","[u'women', u'use', u'scienc', u'degre', u'everi', u'day', u'sampl', u'fish', u'studi', u'shark', u'restor', u'habitat']","#DYK women use their science degrees every day at @DFO_MPO sampling fish, studying sharks, restoring habitat #Dayofwomeninscience https://t.co/OscCmDW44g"
806,806,830317483663949824,0,0,2017-02-11 07:28:09,The DFO Pacific site &amp; Fishery Notices are now restored. Thank you for your patience.,[],[],DFO Pacific site amp Fishery Notices restored Thank patience,"['DFO', 'Pacific', 'site', 'amp', 'Fishery', 'Notices', 'restored', 'Thank', 'patience']","[u'dfo', u'pacif', u'site', u'amp', u'fisheri', u'notic', u'restor', u'thank', u'patienc']",The DFO Pacific site &amp; Fishery Notices are now restored. Thank you for your patience.
807,807,830237810351300608,1,0,2017-02-11 02:11:33,"New Red Tide/PSP bivalve closure: Areas -16, -17.",['#shellfish'],[],New Red Tide PSP bivalve closure Areas 16 17,"['New', 'Red', 'Tide', 'PSP', 'bivalve', 'closure', 'Areas', '16', '17']","[u'new', u'red', u'tide', u'psp', u'bivalv', u'closur', u'area', '16', '17']","New Red Tide/PSP bivalve #shellfish closure: Areas 12-16, 12-17."
808,808,830196691135520768,0,0,2017-02-10 23:28:10,The DFO Pacific site &amp; Fishery Notice system are down for maintenance. We appreciate your patience.,[],[],DFO Pacific site amp Fishery Notice system maintenance appreciate patience,"['DFO', 'Pacific', 'site', 'amp', 'Fishery', 'Notice', 'system', 'maintenance', 'appreciate', 'patience']","[u'dfo', u'pacif', u'site', u'amp', u'fisheri', u'notic', u'system', u'mainten', u'appreci', u'patienc']",The DFO Pacific site &amp; Fishery Notice system are down for maintenance. We appreciate your patience.
809,809,830157938211819520,80,0,2017-02-10 20:54:10,: Tomorrow we start a month long celebration of DFO’s . How will you celebrate ?,"['#WomenInScience', '#WomenScienceDay']",['https://t.co\xe2\x80\xa6'],Tomorrow start month long celebration celebrate,"['Tomorrow', 'start', 'month', 'long', 'celebration', 'celebrate']","[u'tomorrow', u'start', u'month', u'long', u'celebr', u'celebr']",RT @DFO_Science: Tomorrow we start a month long celebration of DFO’s #WomenInScience. How will you celebrate #WomenScienceDay? https://t.co…
810,810,830087115941744642,0,0,2017-02-10 16:12:45,Fishery Notices are now restored. Thank you for your patience.,[],[],Fishery Notices restored Thank patience,"['Fishery', 'Notices', 'restored', 'Thank', 'patience']","[u'fisheri', u'notic', u'restor', u'thank', u'patienc']",Fishery Notices are now restored. Thank you for your patience.
811,811,829824400786673668,0,0,2017-02-09 22:48:49,Emergency Closure Area .ss – Aquaculture Lease Land File,['#'],['https://t.co/7oqnnT3I2V'],Emergency Closure Area ss Aquaculture Lease Land File,"['Emergency', 'Closure', 'Area', 'ss', 'Aquaculture', 'Lease', 'Land', 'File']","[u'emerg', u'closur', u'area', 'ss', u'aquacultur', u'leas', u'land', u'file']",Emergency Closure Area 14.ss – Aquaculture Lease Land File # 1407063 https://t.co/7oqnnT3I2V
812,812,829813711661625345,1,1,2017-02-09 22:06:20,Urgent Notice – Service Interruption: Fishery Notices are down. SSC working to restore service.,[],[],Urgent Notice Service Interruption Fishery Notices SSC working restore service,"['Urgent', 'Notice', 'Service', 'Interruption', 'Fishery', 'Notices', 'SSC', 'working', 'restore', 'service']","[u'urgent', u'notic', u'servic', u'interrupt', u'fisheri', u'notic', u'ssc', u'work', u'restor', u'servic']",Urgent Notice – Service Interruption: Fishery Notices are down. SSC working to restore service.
813,813,829455869180010506,0,0,2017-02-08 22:24:24,Effective immediately there is a harvest prohibition for all bivalve shellfish in Subarea -8,[],[],Effective immediately harvest prohibition bivalve shellfish Subarea,"['Effective', 'immediately', 'harvest', 'prohibition', 'bivalve', 'shellfish', 'Subarea']","[u'effect', u'immedi', u'harvest', u'prohibit', u'bivalv', u'shellfish', u'subarea']",Effective immediately there is a harvest prohibition for all bivalve shellfish in Subarea 25-8
814,814,829369990046478336,0,0,2017-02-08 16:43:09,"Urgent Notice – Service Interruption: Rec and Commercial Licensing Systems, Fishery Notices are down. SSC working to restore service",[],[],Urgent Notice Service Interruption Rec Commercial Licensing Systems Fishery Notices SSC working restore service,"['Urgent', 'Notice', 'Service', 'Interruption', 'Rec', 'Commercial', 'Licensing', 'Systems', 'Fishery', 'Notices', 'SSC', 'working', 'restore', 'service']","[u'urgent', u'notic', u'servic', u'interrupt', u'rec', u'commerci', u'licens', u'system', u'fisheri', u'notic', u'ssc', u'work', u'restor', u'servic']","Urgent Notice – Service Interruption: Rec and Commercial Licensing Systems, Fishery Notices are down. SSC working to restore service"
815,815,829015728904871937,7,8,2017-02-07 17:15:26,: Wintertime means shorter days &amp; nights come early. Don’t get caught without your navigation lights!,['#Mariners'],"['https://t.co/9sXXKOTYnq', 'https://t.co/Q2zVF3Gl8M']",Wintertime means shorter days amp nights come early get caught without navigation lights,"['Wintertime', 'means', 'shorter', 'days', 'amp', 'nights', 'come', 'early', 'get', 'caught', 'without', 'navigation', 'lights']","[u'wintertim', u'mean', u'shorter', u'day', u'amp', u'night', u'come', u'earli', u'get', u'caught', u'without', u'navig', u'light']",#Mariners : Wintertime means shorter days &amp; nights come early. Don’t get caught without your navigation lights! https://t.co/9sXXKOTYnq https://t.co/Q2zVF3Gl8M
816,816,828677752761044996,11,14,2017-02-06 18:52:27,"Winter ? Dress for the water, not the air. Cold weather means increased risk of - 0","['#boating', '#hypothermia', '#staysafe']",['https://t.co/gs4bPb34p'],Winter Dress water air Cold weather means increased risk,"['Winter', 'Dress', 'water', 'air', 'Cold', 'weather', 'means', 'increased', 'risk']","[u'winter', u'dress', u'water', u'air', u'cold', u'weather', u'mean', u'increas', u'risk']","Winter #boating ? Dress for the water, not the air. Cold weather means increased risk of #hypothermia - #staysafe https://t.co/gs4bPb34p0"
817,817,827695520265146370,3,0,2017-02-04 01:49:24,New Red Tide/PSP bivalve closure: Area . See all closures in effect:,['#shellfish'],['https://t.co/ISNpiOnk0I'],New Red Tide PSP bivalve closure Area See closures effect,"['New', 'Red', 'Tide', 'PSP', 'bivalve', 'closure', 'Area', 'See', 'closures', 'effect']","[u'new', u'red', u'tide', u'psp', u'bivalv', u'closur', u'area', u'see', u'closur', u'effect']",New Red Tide/PSP bivalve #shellfish closure: Area 16. See all closures in effect: https://t.co/ISNpiOnk0I
818,818,827563639221714945,0,0,2017-02-03 17:05:21,"Keeping undersized cost N. Vancouver resident $250, &amp; man $450 for crabs u","['#crab', '#Burnaby']","['https://t.co/jSIrgPKqeK', 'https://t.co/euQy38qiW', 'https://t.co/wSpmWAZMhj']",Keeping undersized cost Vancouver resident 250 amp man 450 crabs,"['Keeping', 'undersized', 'cost', 'Vancouver', 'resident', '250', 'amp', 'man', '450', 'crabs']","[u'keep', u'unders', u'cost', u'vancouv', u'resid', u'250', u'amp', u'man', u'450', u'crab']","Keeping 3 undersized #crab cost N. Vancouver resident $250, &amp; #Burnaby man $450 for 7 crabs https://t.co/jSIrgPKqeK https://t.co/euQy38qiWu https://t.co/wSpmWAZMhj"
819,819,827284243357118465,2,1,2017-02-02 22:35:08,Legal crab traps have rot-cord. Fishery officers on CCGS seized traps possibly tied to arrests nr.,"['#MCharles', '#poaching', '#Gibsons']",['https://t.co/QNwneNXbtT'],Legal crab traps rot cord Fishery officers CCGS seized traps possibly tied arrests nr,"['Legal', 'crab', 'traps', 'rot', 'cord', 'Fishery', 'officers', 'CCGS', 'seized', 'traps', 'possibly', 'tied', 'arrests', 'nr']","[u'legal', u'crab', u'trap', u'rot', u'cord', u'fisheri', u'offic', u'ccgs', u'seiz', u'trap', u'possibl', u'tie', u'arrest', 'nr']",Legal crab traps have rot-cord. Fishery officers on CCGS #MCharles seized traps possibly tied to #poaching arrests nr.#Gibsons https://t.co/QNwneNXbtT
820,820,827271669722910720,0,2,2017-02-02 21:45:10,"Since /10, Pacific Region reduced carbon emissions % from /06 baseline thru sustainable energy management",['#DYK'],['https://t.co/KpfAZ0UgBJ'],Since 10 Pacific Region reduced carbon emissions 06 baseline thru sustainable energy management,"['Since', '10', 'Pacific', 'Region', 'reduced', 'carbon', 'emissions', '06', 'baseline', 'thru', 'sustainable', 'energy', 'management']","[u'sinc', '10', u'pacif', u'region', u'reduc', u'carbon', u'emiss', '06', u'baselin', u'thru', u'sustain', u'energi', u'manag']","#DYK Since 2009/10, @DFO_MPO Pacific Region reduced carbon emissions 23% from 2005/06 baseline thru sustainable energy management https://t.co/KpfAZ0UgBJ"
821,821,827235994776768517,1,2,2017-02-02 19:23:25,There are different species in waters. How many can you name?,"['#shark', '#BritishColumbia']","['https://t.co/X9x9Hwn8QK', 'https://t.co/YyBvkVj46x']",different species waters many name,"['different', 'species', 'waters', 'many', 'name']","[u'differ', u'speci', u'water', u'mani', u'name']",RT @DFO_MPO There are 14 different #shark species in #BritishColumbia waters. How many can you name? https://t.co/X9x9Hwn8QK https://t.co/YyBvkVj46x
822,822,826925710338097153,11,0,2017-02-01 22:50:27,: The offers a year program in marine navigation and marine engineering. Apply now: https:…,['#CCGCollege'],['https://t.co/IFSbZXD4Pm'],offers year program marine navigation marine engineering Apply https,"['offers', 'year', 'program', 'marine', 'navigation', 'marine', 'engineering', 'Apply', 'https']","[u'offer', u'year', u'program', u'marin', u'navig', u'marin', u'engin', u'appli', u'https']",RT @CCG_GCC: The #CCGCollege offers a 4 year program in marine navigation and marine engineering. Apply now: https://t.co/IFSbZXD4Pm https:…
823,823,826907729461657605,1,0,2017-02-01 21:39:00,"New Sanitary Contamination closure: Area , portion of Henry Bay. See closure:",['#shellfish'],['https://t.co/jmxpppcVAO'],New Sanitary Contamination closure Area portion Henry Bay See closure,"['New', 'Sanitary', 'Contamination', 'closure', 'Area', 'portion', 'Henry', 'Bay', 'See', 'closure']","[u'new', u'sanitari', u'contamin', u'closur', u'area', u'portion', u'henri', u'bay', u'see', u'closur']","New Sanitary Contamination #shellfish closure: Area 14, portion of Henry Bay. See closure: https://t.co/jmxpppcVAO"
824,824,826853992995180544,0,0,2017-02-01 18:05:28,Sport fishers! Keep your -17 licence until March -- you could be selected for the iARC catch record survey,[],"['https://t.co/uMUODecUlt', 'https://t.co/fRWPE1yOZb']",Sport fishers Keep 17 licence March could selected iARC catch record survey,"['Sport', 'fishers', 'Keep', '17', 'licence', 'March', 'could', 'selected', 'iARC', 'catch', 'record', 'survey']","[u'sport', u'fisher', u'keep', '17', u'licenc', u'march', u'could', u'select', u'iarc', u'catch', u'record', u'survey']",Sport fishers! Keep your 2016-17 licence until March 31 -- you could be selected for the iARC catch record survey https://t.co/uMUODecUlt https://t.co/fRWPE1yOZb
825,825,826150890490978304,11,0,2017-01-30 19:31:36,: Deputy Minister Blewett visiting the first Offshore Fisheries Science Vessel at Vancouver Shipyards. …,"['#DFO', '#OFSV', '#CCGP']",[],Deputy Minister Blewett visiting first Offshore Fisheries Science Vessel Vancouver Shipyards,"['Deputy', 'Minister', 'Blewett', 'visiting', 'first', 'Offshore', 'Fisheries', 'Science', 'Vessel', 'Vancouver', 'Shipyards']","[u'deputi', u'minist', u'blewett', u'visit', u'first', u'offshor', u'fisheri', u'scienc', u'vessel', u'vancouv', u'shipyard']",RT @CCG_GCC: #DFO Deputy Minister Blewett visiting the first Offshore Fisheries Science Vessel at Vancouver Shipyards. #OFSV @seaspan #CCGP…
826,826,825752927738408961,3,3,2017-01-29 17:10:14,"Ignoring rec. rules for just cost men $1,000 in fines D","['#fishing', '#crab', '#Burnaby']","['https://t.co/mz0BdrBYX3', 'https://t.co/qovd25LjY', 'https://t.co/kYnADqm4vN']",Ignoring rec rules cost men 000 fines,"['Ignoring', 'rec', 'rules', 'cost', 'men', '000', 'fines']","[u'ignor', u'rec', u'rule', u'cost', u'men', u'000', u'fine']","Ignoring rec. #fishing rules for #crab just cost 2 #Burnaby men $1,000 in fines https://t.co/mz0BdrBYX3 https://t.co/qovd25LjYD https://t.co/kYnADqm4vN"
827,827,825386797614170112,0,1,2017-01-28 16:55:22,"Dress warmly, be visible, and tell a friend where you are going.","['#StaySafe', '#MaritimeSafety', '#Hypothermia']",[],Dress warmly visible tell friend going,"['Dress', 'warmly', 'visible', 'tell', 'friend', 'going']","[u'dress', u'warm', u'visibl', u'tell', u'friend', u'go']","#StaySafe Dress warmly, be visible, and tell a friend where you are going. #MaritimeSafety #Hypothermia"
828,828,825105070538756101,1,1,2017-01-27 22:15:53,New Red Tide/PSP bivalve closures: Area . See all closures in effect: 9,['#shellfish'],['https://t.co/l3BMn5sWF'],New Red Tide PSP bivalve closures Area See closures effect,"['New', 'Red', 'Tide', 'PSP', 'bivalve', 'closures', 'Area', 'See', 'closures', 'effect']","[u'new', u'red', u'tide', u'psp', u'bivalv', u'closur', u'area', u'see', u'closur', u'effect']",New Red Tide/PSP bivalve #shellfish closures: Area 4. See all closures in effect: https://t.co/l3BMn5sWF9
