,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type,category
766,766,766,766,766,832294652967530496,1,0,2017-02-16 18:24:43,Plan de protection des éans min LeBlanc annonce une équipe principale d’intervention enviro (EPIE) plein temps 02,"['#oc', '#PortHardy']",['https://t.co/f28HJKTw'],Plan de protection des ans min LeBlanc annonce une quipe principale intervention enviro EPIE plein temps PortHardy https co f28HJKTw02,"['Plan', 'de', 'protection', 'des', 'ans', 'min', 'LeBlanc', 'annonce', 'une', 'quipe', 'principale', 'intervention', 'enviro', 'EPIE', 'plein', 'temps', 'PortHardy', 'https', 'co', 'f28HJKTw02']","[u'plan', 'de', u'protect', u'des', u'an', u'min', u'leblanc', u'annonc', u'une', u'quip', u'principal', u'intervent', u'enviro', u'epi', u'plein', u'temp', u'porthardi', u'https', 'co', u'f28hjktw02']",Plan de protection des #océans min LeBlanc annonce une équipe principale d’intervention enviro (EPIE) plein temps #PortHardy https://t.co/f28HJKTw02,0.0,Neutral,Environmental
767,767,767,767,767,832291368370315265,1,0,2017-02-16 18:11:40,Officier responsable Bruce Briggs accueille min LeBlanc à son arrivée à,"['#BaseGCC', '#SeaIsland']",['https://t.co/ftZHhvc4rj'],Officier responsable Bruce Briggs accueille min LeBlanc son BaseGCC SeaIsland https co ftZHhvc4rj,"['Officier', 'responsable', 'Bruce', 'Briggs', 'accueille', 'min', 'LeBlanc', 'son', 'BaseGCC', 'SeaIsland', 'https', 'co', 'ftZHhvc4rj']","[u'offici', u'respons', u'bruce', u'brigg', u'accueill', u'min', u'leblanc', u'son', u'basegcc', u'seaisland', u'https', 'co', u'ftzhhvc4rj']",Officier responsable Bruce Briggs accueille min LeBlanc à son arrivée à #BaseGCC #SeaIsland https://t.co/ftZHhvc4rj,0.0,Neutral,Social
768,768,768,768,768,832271374823600129,4,0,2017-02-16 16:52:13,": La Journée mondiale des est samedi. Pour vos questions au sujet des mammifères marins, consultez nos FAQ",['#baleines'],['https://t.c\xe2\x80\xa6'],RT La mondiale des baleines est samedi Pour vos questions au sujet des res marins consultez nos FAQ https,"['RT', 'La', 'mondiale', 'des', 'baleines', 'est', 'samedi', 'Pour', 'vos', 'questions', 'au', 'sujet', 'des', 'res', 'marins', 'consultez', 'nos', 'FAQ', 'https']","['rt', 'la', u'mondial', u'des', u'balein', u'est', u'samedi', u'pour', u'vos', u'question', 'au', u'sujet', u'des', u'res', u'marin', u'consultez', u'nos', u'faq', u'https']","RT @MPO_DFO: La Journée mondiale des #baleines est samedi. Pour vos questions au sujet des mammifères marins, consultez nos FAQ https://t.c…",0.0,Neutral,Economical
769,769,769,769,769,832009706671579137,0,0,2017-02-15 23:32:26,Nouvelles fermetures de la récolte de due aux biotoxines : secteurs et Fermetures en vigueur :,['#coquillages'],['https://t.co/oQlKDtwVwq'],Nouvelles fermetures de la colte de coquillages due aux biotoxines secteurs et Fermetures en vigueur https co oQlKDtwVwq,"['Nouvelles', 'fermetures', 'de', 'la', 'colte', 'de', 'coquillages', 'due', 'aux', 'biotoxines', 'secteurs', 'et', 'Fermetures', 'en', 'vigueur', 'https', 'co', 'oQlKDtwVwq']","[u'nouvell', u'fermetur', 'de', 'la', u'colt', 'de', u'coquillag', u'due', u'aux', u'biotoxin', u'secteur', 'et', u'fermetur', 'en', u'vigueur', u'https', 'co', u'oqlkdtwvwq']",Nouvelles fermetures de la récolte de #coquillages due aux biotoxines : secteurs 6 et 7 Fermetures en vigueur : https://t.co/oQlKDtwVwq,-0.125,Neutral,Economical
770,770,770,770,770,832005673349165056,3,0,2017-02-15 23:16:25,: ministre LeBlanc visite base Sea Island pour parler intervention environnementale améliorée termes http…,"['#MPO', '#GCC', '#PPO']",[],RT salledepresseGC MPO ministre LeBlanc visite base GCC Sea Island pour parler intervention environnementale termes PPO,"['RT', 'salledepresseGC', 'MPO', 'ministre', 'LeBlanc', 'visite', 'base', 'GCC', 'Sea', 'Island', 'pour', 'parler', 'intervention', 'environnementale', 'termes', 'PPO']","['rt', u'salledepressegc', u'mpo', u'ministr', u'leblanc', u'visit', u'base', u'gcc', u'sea', u'island', u'pour', u'parler', u'intervent', u'environnemental', u'term', u'ppo']",RT @salledepresseGC: #MPO ministre LeBlanc visite base #GCC Sea Island pour parler intervention environnementale améliorée termes #PPO http…,-0.8,Negative,Environmental
771,771,771,771,771,832005074549342208,2,1,2017-02-15 23:14:02,Intervention environnementale améliorée dans le cadre du Plan de protection des océans u,[],['https://t.co/hQ5PVb6jQ'],Intervention environnementale dans le cadre du Plan de protection des ans https co hQ5PVb6jQu salledepresseGC,"['Intervention', 'environnementale', 'dans', 'le', 'cadre', 'du', 'Plan', 'de', 'protection', 'des', 'ans', 'https', 'co', 'hQ5PVb6jQu', 'salledepresseGC']","[u'intervent', u'environnemental', u'dan', 'le', u'cadr', 'du', u'plan', 'de', u'protect', u'des', u'an', u'https', 'co', u'hq5pvb6jqu', u'salledepressegc']",Intervention environnementale améliorée dans le cadre du Plan de protection des océans https://t.co/hQ5PVb6jQu @salledepresseGC @GCC_CCG,0.0,Neutral,Environmental
772,772,772,772,772,831966185637961729,0,0,2017-02-15 20:39:30,"Nouvelle fermeture sanitaire de la récolte de : Secteur , Plan de gestion de Baynes Sound. Fermetures:",['#coquillages'],['https://t.co/D6RJVfai9V'],Nouvelle fermeture sanitaire de la colte de coquillages Secteur 14 Plan de gestion de Baynes Sound Fermetures https co D6RJVfai9V,"['Nouvelle', 'fermeture', 'sanitaire', 'de', 'la', 'colte', 'de', 'coquillages', 'Secteur', '14', 'Plan', 'de', 'gestion', 'de', 'Baynes', 'Sound', 'Fermetures', 'https', 'co', 'D6RJVfai9V']","[u'nouvell', u'fermetur', u'sanitair', 'de', 'la', u'colt', 'de', u'coquillag', u'secteur', '14', u'plan', 'de', u'gestion', 'de', u'bayn', u'sound', u'fermetur', u'https', 'co', u'd6rjvfai9v']","Nouvelle fermeture sanitaire de la récolte de #coquillages: Secteur 14, Plan de gestion de Baynes Sound. Fermetures: https://t.co/D6RJVfai9V",0.4,Positive,Environmental
773,773,773,773,773,831945710434127872,1,0,2017-02-15 19:18:08,"Le plan de la sert de base à la éan collaborative entre le , les gouvernements provinciaux et les Premières Nations","['#ZGICNP', '#GestionOc', '#GC']",[],Le plan de la ZGICNP sert de base la collaborative entre le GC les gouvernements provinciaux et les res Nations,"['Le', 'plan', 'de', 'la', 'ZGICNP', 'sert', 'de', 'base', 'la', 'collaborative', 'entre', 'le', 'GC', 'les', 'gouvernements', 'provinciaux', 'et', 'les', 'res', 'Nations']","['le', u'plan', 'de', 'la', u'zgicnp', u'sert', 'de', u'base', 'la', u'collabor', u'entr', 'le', 'gc', u'les', u'gouvern', u'provinciaux', 'et', u'les', u'res', u'nation']","Le plan de la #ZGICNP sert de base à la #GestionOcéan collaborative entre le #GC, les gouvernements provinciaux et les Premières Nations",-0.8,Negative,Environmental
774,774,774,774,774,831942555860402180,1,0,2017-02-15 19:05:36,Le plan de la servira de base à la gestion des activités et des ressources maritimes sur la côte nord du Pacifique,['#ZGICNP'],['https://t.co/4DrbGswIde'],Le plan de la ZGICNP servira de base la gestion des et des ressources maritimes sur la te nord du Pacifique https co 4DrbGswIde,"['Le', 'plan', 'de', 'la', 'ZGICNP', 'servira', 'de', 'base', 'la', 'gestion', 'des', 'et', 'des', 'ressources', 'maritimes', 'sur', 'la', 'te', 'nord', 'du', 'Pacifique', 'https', 'co', '4DrbGswIde']","['le', u'plan', 'de', 'la', u'zgicnp', u'servira', 'de', u'base', 'la', u'gestion', u'des', 'et', u'des', u'ressourc', u'maritim', u'sur', 'la', 'te', u'nord', 'du', u'pacifiqu', u'https', 'co', u'4drbgswide']",Le plan de la #ZGICNP servira de base à la gestion des activités et des ressources maritimes sur la côte nord du Pacifique https://t.co/4DrbGswIde,-0.8,Negative,Economical
775,775,775,775,775,831940229560987649,3,1,2017-02-15 18:56:22,"Plan de zone de gestion intégrée de la côte nord du Pacifique , approuvé par les partenaires de planification! éan","['#ZGICNP', '#GestionOc']",['https://t.co/oELvdGM9bw'],Plan de zone de gestion de la te nord du Pacifique ZGICNP par les partenaires de planification https co oELvdGM9bw,"['Plan', 'de', 'zone', 'de', 'gestion', 'de', 'la', 'te', 'nord', 'du', 'Pacifique', 'ZGICNP', 'par', 'les', 'partenaires', 'de', 'planification', 'https', 'co', 'oELvdGM9bw']","[u'plan', 'de', u'zone', 'de', u'gestion', 'de', 'la', 'te', u'nord', 'du', u'pacifiqu', u'zgicnp', u'par', u'les', u'partenair', 'de', u'planif', u'https', 'co', u'oelvdgm9bw']","Plan de zone de gestion intégrée de la côte nord du Pacifique #ZGICNP, approuvé par les partenaires de planification! #GestionOcéan https://t.co/oELvdGM9bw",0.0,Neutral,Environmental
776,776,776,776,776,831937748672057345,1,0,2017-02-15 18:46:30,"Le plan confirme l’engagement du de mieux gérer ses éans avec les prov., territoires, peuples autochtones et intervenants","['#ZGICNP', '#GC', '#oc']",['https://t.co/zvbWbLeiQx'],Le plan ZGICNP confirme engagement du GC de mieux rer ses ans avec les prov territoires peuples autochtones et intervenants https co zvbWbLeiQx,"['Le', 'plan', 'ZGICNP', 'confirme', 'engagement', 'du', 'GC', 'de', 'mieux', 'rer', 'ses', 'ans', 'avec', 'les', 'prov', 'territoires', 'peuples', 'autochtones', 'et', 'intervenants', 'https', 'co', 'zvbWbLeiQx']","['le', u'plan', u'zgicnp', u'confirm', u'engag', 'du', 'gc', 'de', u'mieux', u'rer', u'ses', u'an', u'avec', u'les', u'prov', u'territoir', u'peupl', u'autochton', 'et', u'interven', u'https', 'co', u'zvbwbleiqx']","Le plan #ZGICNP confirme l’engagement du #GC de mieux gérer ses #océans avec les prov., territoires, peuples autochtones et intervenants https://t.co/zvbWbLeiQx",0.0,Neutral,Social
777,777,777,777,777,831922819609088000,3,1,2017-02-15 17:47:11,Ministre LeBlanc annoncent le plan de zone de gestion intégrée de la côte nord du Pacifique éan,['#GestionOc'],['https://t.co/0r6I5NoFUS'],Ministre LeBlanc annoncent le plan de zone de gestion de la te nord du Pacifique https co 0r6I5NoFUS,"['Ministre', 'LeBlanc', 'annoncent', 'le', 'plan', 'de', 'zone', 'de', 'gestion', 'de', 'la', 'te', 'nord', 'du', 'Pacifique', 'https', 'co', '0r6I5NoFUS']","[u'ministr', u'leblanc', u'annonc', 'le', u'plan', 'de', u'zone', 'de', u'gestion', 'de', 'la', 'te', u'nord', 'du', u'pacifiqu', u'https', 'co', u'0r6i5nofus']",Ministre LeBlanc annoncent le plan de zone de gestion intégrée de la côte nord du Pacifique #GestionOcéan https://t.co/0r6I5NoFUS,0.0,Neutral,Economical
778,778,778,778,778,831903878539014145,4,0,2017-02-15 16:31:55,: Tous les navires et les employés de la arborent fièrement l’unifolié ht…,"['#GCC', '#JourDuDrapeau', '#DrapeauCanadien', '#Canada150', '#GCC55']",[],RT Tous les navires et les de la GCC arborent rement JourDuDrapeau DrapeauCanadien Canada150 GCC55,"['RT', 'Tous', 'les', 'navires', 'et', 'les', 'de', 'la', 'GCC', 'arborent', 'rement', 'JourDuDrapeau', 'DrapeauCanadien', 'Canada150', 'GCC55']","['rt', u'tous', u'les', u'navir', 'et', u'les', 'de', 'la', u'gcc', u'arbor', u'rement', u'jourdudrapeau', u'drapeaucanadien', u'canada150', u'gcc55']",RT @GCC_CCG: Tous les navires et les employés de la #GCC arborent fièrement l’unifolié #JourDuDrapeau #DrapeauCanadien #Canada150 #GCC55 ht…,0.0,Neutral,Environmental
779,779,779,779,779,831903708925542401,3,0,2017-02-15 16:31:14,: /2 Le ministre LeBlanc &amp; commissaire Thomas présentent un au pour la éeDuDrapeau…,"['#MPO', '#GCC', '#DrapeauCanadien', '#Journ']",[],RT Le ministre LeBlanc MPO amp commissaire Thomas GCC sentent un DrapeauCanadien au PMCanadien pour la,"['RT', 'Le', 'ministre', 'LeBlanc', 'MPO', 'amp', 'commissaire', 'Thomas', 'GCC', 'sentent', 'un', 'DrapeauCanadien', 'au', 'PMCanadien', 'pour', 'la']","['rt', 'le', u'ministr', u'leblanc', u'mpo', u'amp', u'commissair', u'thoma', u'gcc', u'sentent', 'un', u'drapeaucanadien', 'au', u'pmcanadien', u'pour', 'la']",RT @GCC_CCG: 1/2 Le ministre LeBlanc #MPO &amp; commissaire Thomas #GCC présentent un #DrapeauCanadien au @PMCanadien pour la #JournéeDuDrapeau…,0.0,Neutral,Environmental
780,780,780,780,780,831570775266250752,2,0,2017-02-14 18:28:17,: Sauriez-vous quoi faire si vous attraperiez un requin lors d’une pêche dans les eaux canadiennes du Pacifique?,[],['https://t.co/2G\xe2\x80\xa6'],RT Sauriez vous quoi faire si vous attraperiez un requin lors une dans les eaux canadiennes du Pacifique https co,"['RT', 'Sauriez', 'vous', 'quoi', 'faire', 'si', 'vous', 'attraperiez', 'un', 'requin', 'lors', 'une', 'dans', 'les', 'eaux', 'canadiennes', 'du', 'Pacifique', 'https', 'co']","['rt', u'sauriez', u'vous', u'quoi', u'fair', 'si', u'vous', u'attraperiez', 'un', u'requin', u'lor', u'une', u'dan', u'les', u'eaux', u'canadienn', 'du', u'pacifiqu', u'https', 'co']",RT @MPO_DFO: Sauriez-vous quoi faire si vous attraperiez un requin lors d’une pêche dans les eaux canadiennes du Pacifique? https://t.co/2G…,0.0,Neutral,Environmental
781,781,781,781,781,831238034645512195,7,0,2017-02-13 20:26:05,: éans : Le gouvernement du Canada travaille à la protection de ôtes en :,"['#PlanDeProtectionDesOc', '#NosC', '#BC']",['https://t.co/KjO9\xe2\x80\xa6'],RT ans Le gouvernement du Canada travaille la protection de tes en BC https co,"['RT', 'ans', 'Le', 'gouvernement', 'du', 'Canada', 'travaille', 'la', 'protection', 'de', 'tes', 'en', 'BC', 'https', 'co']","['rt', u'an', 'le', u'gouvern', 'du', u'canada', u'travaill', 'la', u'protect', 'de', u'tes', 'en', 'bc', u'https', 'co']",RT @Transports_gc: #PlanDeProtectionDesOcéans : Le gouvernement du Canada travaille à la protection de #NosCôtes en #BC : https://t.co/KjO9…,0.0,Neutral,Economical
782,782,782,782,782,830825083228811265,0,0,2017-02-12 17:05:10,La êche récr. dans une zone interdite coûte $ à un homme de pour palourdes et crabes des rivages,"['#p', '#Langley']","['https://t.co/w16qJzzcRr', 'https://t.co/mCS80ZBIui']",La cr dans une zone interdite te 250 un homme de Langley pour palourdes et 30 crabes des rivages https co w16qJzzcRr https co mCS80ZBIui,"['La', 'cr', 'dans', 'une', 'zone', 'interdite', 'te', '250', 'un', 'homme', 'de', 'Langley', 'pour', 'palourdes', 'et', '30', 'crabes', 'des', 'rivages', 'https', 'co', 'w16qJzzcRr', 'https', 'co', 'mCS80ZBIui']","['la', 'cr', u'dan', u'une', u'zone', u'interdit', 'te', u'250', 'un', u'homm', 'de', u'langley', u'pour', u'palourd', 'et', '30', u'crabe', u'des', u'rivag', u'https', 'co', u'w16qjzzcrr', u'https', 'co', u'mcs80zbiui']",La #pêche récr. dans une zone interdite coûte 250 $ à un homme de #Langley pour 6 palourdes et 30 crabes des rivages https://t.co/w16qJzzcRr https://t.co/mCS80ZBIui,0.0,Neutral,Social
783,783,783,783,783,830560820618731522,0,0,2017-02-11 23:35:05,"Si vous êtes passionné par les sciences, pourrait être fait pour vous c",['#Femmesdescience'],['https://t.co/emypKv0Eb'],Si vous par les sciences pourrait fait pour vous Femmesdescience https co emypKv0Ebc,"['Si', 'vous', 'par', 'les', 'sciences', 'pourrait', 'fait', 'pour', 'vous', 'Femmesdescience', 'https', 'co', 'emypKv0Ebc']","['si', u'vous', u'par', u'les', u'scienc', u'pourrait', u'fait', u'pour', u'vous', u'femmesdesci', u'https', 'co', u'emypkv0ebc']","Si vous êtes passionné par les sciences, @DFO_MPO pourrait être fait pour vous #Femmesdescience https://t.co/emypKv0Ebc",0.0,Neutral,Social
784,784,784,784,784,830544525462470657,0,1,2017-02-11 22:30:20,"La collaboration internationale fait partie du travail pour J.King,chercheuse sur les requins à MPO",['#Femmesdescience'],['https://t.co/AyMcDtw3V6'],La collaboration internationale fait partie du travail pour King chercheuse sur les requins MPO Femmesdescience https co AyMcDtw3V6,"['La', 'collaboration', 'internationale', 'fait', 'partie', 'du', 'travail', 'pour', 'King', 'chercheuse', 'sur', 'les', 'requins', 'MPO', 'Femmesdescience', 'https', 'co', 'AyMcDtw3V6']","['la', u'collabor', u'international', u'fait', u'parti', 'du', u'travail', u'pour', u'king', u'chercheus', u'sur', u'les', u'requin', u'mpo', u'femmesdesci', u'https', 'co', u'aymcdtw3v6']","La collaboration internationale fait partie du travail pour J.King,chercheuse sur les requins à MPO #Femmesdescience https://t.co/AyMcDtw3V6",0.0,Neutral,Social
785,785,785,785,785,830528112207228928,0,0,2017-02-11 21:25:07,Vous croyez que la science ne se fait que dans un laboratoire? Pas au ! u,['#Femmesdescience'],['https://t.co/YRzCfTNmy'],croyez science fait laboratoire Femmesdescience https co YRzCfTNmyu,"['croyez', 'science', 'fait', 'laboratoire', 'Femmesdescience', 'https', 'co', 'YRzCfTNmyu']","[u'croyez', u'scienc', u'fait', u'laboratoir', u'femmesdesci', u'https', 'co', u'yrzcftnmyu']",Vous croyez que la science ne se fait que dans un laboratoire? Pas au @DFO_MPO! #Femmesdescience https://t.co/YRzCfTNmyu,0.0,Neutral,Social
786,786,786,786,786,830510512437882880,1,0,2017-02-11 20:15:10,La scientifique Cathryn Abbott du aime ce qu’elle fait au laboratoire et sur l’océan,['#Femmesdescience'],['https://t.co/l31FfSyi6b'],La scientifique Cathryn Abbott du aime ce elle fait au laboratoire et sur Femmesdescience https co l31FfSyi6b,"['La', 'scientifique', 'Cathryn', 'Abbott', 'du', 'aime', 'ce', 'elle', 'fait', 'au', 'laboratoire', 'et', 'sur', 'Femmesdescience', 'https', 'co', 'l31FfSyi6b']","['la', u'scientifiqu', u'cathryn', u'abbott', 'du', u'aim', 'ce', u'ell', u'fait', 'au', u'laboratoir', 'et', u'sur', u'femmesdesci', u'https', 'co', u'l31ffsyi6b']",La scientifique Cathryn Abbott du @DFO_MPO aime ce qu’elle fait au laboratoire et sur l’océan #Femmesdescience https://t.co/l31FfSyi6b,0.0,Neutral,Social
787,787,787,787,787,830487864555212801,0,0,2017-02-11 18:45:11,Catriona Day utilise son diplôme en chaque jour comme agente des êches u,"['#biologie', '#marine', '#p', '#Femmesdescience']",['https://t.co/0Ug8CNUwz'],Catriona Day utilise son en biologie marine chaque jour comme agente des Femmesdescience https co 0Ug8CNUwzu,"['Catriona', 'Day', 'utilise', 'son', 'en', 'biologie', 'marine', 'chaque', 'jour', 'comme', 'agente', 'des', 'Femmesdescience', 'https', 'co', '0Ug8CNUwzu']","[u'catriona', u'day', u'utilis', u'son', 'en', u'biologi', u'marin', u'chaqu', u'jour', u'comm', u'agent', u'des', u'femmesdesci', u'https', 'co', u'0ug8cnuwzu']",Catriona Day utilise son diplôme en #biologie #marine chaque jour comme agente des #pêches #Femmesdescience https://t.co/0Ug8CNUwzu,0.0,Neutral,Environmental
788,788,788,788,788,830467721901010944,0,0,2017-02-11 17:25:08,"Chaque jour au , les femmes échantillonnent des poissons, étudient les requins, restaurent l’habitat","['#LSV', '#Femmesdescience']",['https://t.co/AWE3gilYd3'],LSV Chaque jour au les femmes chantillonnent des poissons tudient les requins restaurent habitat Femmesdescience https co AWE3gilYd3,"['LSV', 'Chaque', 'jour', 'au', 'les', 'femmes', 'chantillonnent', 'des', 'poissons', 'tudient', 'les', 'requins', 'restaurent', 'habitat', 'Femmesdescience', 'https', 'co', 'AWE3gilYd3']","[u'lsv', u'chaqu', u'jour', 'au', u'les', u'femm', u'chantillonn', u'des', u'poisson', u'tudient', u'les', u'requin', u'restaur', u'habitat', u'femmesdesci', u'https', 'co', u'awe3gilyd3']","#LSV Chaque jour au @DFO_MPO, les femmes échantillonnent des poissons, étudient les requins, restaurent l’habitat #Femmesdescience https://t.co/AWE3gilYd3",0.0,Neutral,Social
789,789,789,789,789,830317967283982337,0,0,2017-02-11 07:30:04,Le site du MPO Pacifique et le système des avis de pêche sont rétablis. Merci de votre patience.,[],[],Le site du MPO Pacifique et le des avis de sont tablis Merci de votre patience,"['Le', 'site', 'du', 'MPO', 'Pacifique', 'et', 'le', 'des', 'avis', 'de', 'sont', 'tablis', 'Merci', 'de', 'votre', 'patience']","['le', u'site', 'du', u'mpo', u'pacifiqu', 'et', 'le', u'des', u'avi', 'de', u'sont', u'tabli', u'merci', 'de', u'votr', u'patienc']",Le site du MPO Pacifique et le système des avis de pêche sont rétablis. Merci de votre patience.,0.0,Neutral,Social
790,790,790,790,790,830240999372894210,0,0,2017-02-11 02:24:14,"Nouvelle fermeture de la récolte de due aux biotoxines : ss-sects. -16, -17.",['#coquillages'],[],Nouvelle fermeture de la colte de coquillages due aux biotoxines ss sects 12 16 12 17,"['Nouvelle', 'fermeture', 'de', 'la', 'colte', 'de', 'coquillages', 'due', 'aux', 'biotoxines', 'ss', 'sects', '12', '16', '12', '17']","[u'nouvell', u'fermetur', 'de', 'la', u'colt', 'de', u'coquillag', u'due', u'aux', u'biotoxin', 'ss', u'sect', '12', '16', '12', '17']","Nouvelle fermeture de la récolte de #coquillages due aux biotoxines : ss-sects. 12-16, 12-17.",-0.125,Neutral,Social
791,791,791,791,791,830197121643057153,0,0,2017-02-10 23:29:52,Le site du MPO Pacifique et le système des avis de pêche sont fermés pour entretien. Merci de votre patience.,[],[],Le site du MPO Pacifique et le des avis de sont pour entretien Merci de votre patience,"['Le', 'site', 'du', 'MPO', 'Pacifique', 'et', 'le', 'des', 'avis', 'de', 'sont', 'pour', 'entretien', 'Merci', 'de', 'votre', 'patience']","['le', u'site', 'du', u'mpo', u'pacifiqu', 'et', 'le', u'des', u'avi', 'de', u'sont', u'pour', u'entretien', u'merci', 'de', u'votr', u'patienc']",Le site du MPO Pacifique et le système des avis de pêche sont fermés pour entretien. Merci de votre patience.,0.0,Neutral,Social
792,792,792,792,792,830157943245004800,4,0,2017-02-10 20:54:11,: Demain débute un mois de célébration des du MPO. Comment allez-vous célébrer la éeFemmeScience? htt…,"['#FemmesenScience', '#Journ']",[],RT Demain bute un mois de bration des FemmesenScience du MPO Comment allez vous brer la eFemmeScience,"['RT', 'Demain', 'bute', 'un', 'mois', 'de', 'bration', 'des', 'FemmesenScience', 'du', 'MPO', 'Comment', 'allez', 'vous', 'brer', 'la', 'eFemmeScience']","['rt', u'demain', u'bute', 'un', u'moi', 'de', u'bration', u'des', u'femmesensci', 'du', u'mpo', u'comment', u'allez', u'vous', u'brer', 'la', u'efemmesci']",RT @MPO_Science: Demain débute un mois de célébration des #FemmesenScience du MPO. Comment allez-vous célébrer la #JournéeFemmeScience? htt…,0.0,Neutral,Social
793,793,793,793,793,830087166072147970,0,0,2017-02-10 16:12:57,La délivrance de permis de pêche récréative/commerciale et les avis de pêche sont rétablis. Merci de votre patience.,[],[],La livrance de permis de ative commerciale et les avis de sont tablis Merci de votre patience,"['La', 'livrance', 'de', 'permis', 'de', 'ative', 'commerciale', 'et', 'les', 'avis', 'de', 'sont', 'tablis', 'Merci', 'de', 'votre', 'patience']","['la', u'livranc', 'de', u'permi', 'de', u'ativ', u'commercial', 'et', u'les', u'avi', 'de', u'sont', u'tabli', u'merci', 'de', u'votr', u'patienc']",La délivrance de permis de pêche récréative/commerciale et les avis de pêche sont rétablis. Merci de votre patience.,0.0,Neutral,Social
794,794,794,794,794,829824192400986112,0,0,2017-02-09 22:47:59,Fermeture d'urgence de la zone .ss – concession aquacole no,[],['https://t.co/AmRzVjaMYM'],Fermeture urgence de la zone 14 ss concession aquacole 1407063 https co AmRzVjaMYM,"['Fermeture', 'urgence', 'de', 'la', 'zone', '14', 'ss', 'concession', 'aquacole', '1407063', 'https', 'co', 'AmRzVjaMYM']","[u'fermetur', u'urgenc', 'de', 'la', u'zone', '14', 'ss', u'concess', u'aquacol', u'1407063', u'https', 'co', u'amrzvjamym']",Fermeture d'urgence de la zone 14.ss – concession aquacole no 1407063 https://t.co/AmRzVjaMYM,0.0,Neutral,Social
795,795,795,795,795,829813835758497797,0,0,2017-02-09 22:06:50,"panne importante des sites web pêches réc./comm'le, avis de pêche. SPC tente de rétablir le service.",[],[],panne importante des sites web comm le avis de SPC tente de tablir le service,"['panne', 'importante', 'des', 'sites', 'web', 'comm', 'le', 'avis', 'de', 'SPC', 'tente', 'de', 'tablir', 'le', 'service']","[u'pann', u'important', u'des', u'site', u'web', u'comm', 'le', u'avi', 'de', u'spc', u'tent', 'de', u'tablir', 'le', u'servic']","panne importante des sites web pêches réc./comm'le, avis de pêche. SPC tente de rétablir le service.",0.0,Neutral,Environmental
796,796,796,796,796,829455934623735808,0,0,2017-02-08 22:24:40,Sous-secteur est fermé à la récolte de tous les mollusques bivalves,[],[],Sous secteur 25 est la colte de tous les mollusques bivalves,"['Sous', 'secteur', '25', 'est', 'la', 'colte', 'de', 'tous', 'les', 'mollusques', 'bivalves']","[u'sous', u'secteur', '25', u'est', 'la', u'colt', 'de', u'tous', u'les', u'mollusqu', u'bivalv']",Sous-secteur 25.8 est fermé à la récolte de tous les mollusques bivalves,0.0,Neutral,Economical
797,797,797,797,797,829370055725047808,0,0,2017-02-08 16:43:24,"panne importante des sites web pêches réc./comm'le, avis de pêche. SPC tente de rétablir le service.",[],[],panne importante des sites web comm le avis de SPC tente de tablir le service,"['panne', 'importante', 'des', 'sites', 'web', 'comm', 'le', 'avis', 'de', 'SPC', 'tente', 'de', 'tablir', 'le', 'service']","[u'pann', u'important', u'des', u'site', u'web', u'comm', 'le', u'avi', 'de', u'spc', u'tent', 'de', u'tablir', 'le', u'servic']","panne importante des sites web pêches réc./comm'le, avis de pêche. SPC tente de rétablir le service.",0.0,Neutral,Environmental
798,798,798,798,798,829015729546620928,2,1,2017-02-07 17:15:26,: L’hiver; les nuits sont plus longues &amp; les jours plus courts. N’oubliez pas vos feux de navigation! D,['#Navigateurs'],"['https://t.co/ZQzCZtOMG', 'https://t.co/QsL16bSPQV']",Navigateurs hiver les nuits sont plus longues amp les jours plus courts oubliez pas vos feux de navigation https co ZQzCZtOMGD https co QsL16bSPQV,"['Navigateurs', 'hiver', 'les', 'nuits', 'sont', 'plus', 'longues', 'amp', 'les', 'jours', 'plus', 'courts', 'oubliez', 'pas', 'vos', 'feux', 'de', 'navigation', 'https', 'co', 'ZQzCZtOMGD', 'https', 'co', 'QsL16bSPQV']","[u'navigateur', u'hiver', u'les', u'nuit', u'sont', u'plus', u'longu', u'amp', u'les', u'jour', u'plus', u'court', u'oubliez', u'pas', u'vos', u'feux', 'de', u'navig', u'https', 'co', u'zqzcztomgd', u'https', 'co', u'qsl16bspqv']",#Navigateurs : L’hiver; les nuits sont plus longues &amp; les jours plus courts. N’oubliez pas vos feux de navigation! https://t.co/ZQzCZtOMGD https://t.co/QsL16bSPQV,0.0,Neutral,Social
