,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type,category
547,547,547,547,547,844204701629497344,0,0,2017-03-21 15:11:00,Le rapport d’enquête sur le matériel roulant à la dérive à Regina (SK) en mars est disponible,[],['https://t.co/5PzJB3VPJi'],Le rapport sur le riel roulant la rive Regina SK en mars 2016 est disponible https co 5PzJB3VPJi,"['Le', 'rapport', 'sur', 'le', 'riel', 'roulant', 'la', 'rive', 'Regina', 'SK', 'en', 'mars', '2016', 'est', 'disponible', 'https', 'co', '5PzJB3VPJi']","['le', u'rapport', u'sur', 'le', u'riel', u'roulant', 'la', u'rive', u'regina', 'sk', 'en', u'mar', u'2016', u'est', u'dispon', u'https', 'co', u'5pzjb3vpji']",Le rapport d’enquête sur le matériel roulant à la dérive  à Regina (SK) en mars 2016 est disponible https://t.co/5PzJB3VPJi,0.0,Neutral,Environmental
548,548,548,548,548,844203790857388033,0,0,2017-03-21 15:07:22,Immobilisation insuffisante et supervision inadéquate ont mené à dérive de matériel roulant à Regina (SK) en,[],['https://t.co/opftJKHIZn'],Immobilisation insuffisante et supervision quate ont rive de riel roulant Regina SK en 2016 https co opftJKHIZn,"['Immobilisation', 'insuffisante', 'et', 'supervision', 'quate', 'ont', 'rive', 'de', 'riel', 'roulant', 'Regina', 'SK', 'en', '2016', 'https', 'co', 'opftJKHIZn']","[u'immobilis', u'insuffisant', 'et', u'supervis', u'quat', u'ont', u'rive', 'de', u'riel', u'roulant', u'regina', 'sk', 'en', u'2016', u'https', 'co', u'opftjkhizn']",Immobilisation insuffisante et supervision inadéquate ont mené à dérive de matériel roulant à Regina (SK) en 2016 https://t.co/opftJKHIZn,0.0,Neutral,Social
549,549,549,549,549,843917120501170177,1,0,2017-03-20 20:08:15,de l’enquêteure désignée qui examine l’une des épaves à Saint-Bruno (QC),['#Photos'],['https://t.co/4EXQvuHjtL'],Photos de qui examine une des paves Saint Bruno QC https co 4EXQvuHjtL,"['Photos', 'de', 'qui', 'examine', 'une', 'des', 'paves', 'Saint', 'Bruno', 'QC', 'https', 'co', '4EXQvuHjtL']","[u'photo', 'de', u'qui', u'examin', u'une', u'des', u'pave', u'saint', u'bruno', 'qc', u'https', 'co', u'4exqvuhjtl']",#Photos de l’enquêteure désignée qui examine l’une des épaves à Saint-Bruno (QC) https://t.co/4EXQvuHjtL,0.0,Neutral,Social
550,550,550,550,550,843913807516909570,0,0,2017-03-20 19:55:05,"+ récentes ferroviaires: accidents devant être signalés en jan , comparativement à en jan",['#stats'],['https://t.co/CYWre7PQJF'],centes stats ferroviaires 82 accidents devant en jan 2017 comparativement 84 en jan 2016 https co CYWre7PQJF,"['centes', 'stats', 'ferroviaires', '82', 'accidents', 'devant', 'en', 'jan', '2017', 'comparativement', '84', 'en', 'jan', '2016', 'https', 'co', 'CYWre7PQJF']","[u'cent', u'stat', u'ferroviair', '82', u'accid', u'devant', 'en', u'jan', u'2017', u'comparativ', '84', 'en', u'jan', u'2016', u'https', 'co', u'cywre7pqjf']","+ récentes #stats ferroviaires: 82 accidents devant être signalés en jan 2017, comparativement à 84 en jan 2016 https://t.co/CYWre7PQJF",0.0,Neutral,Environmental
551,551,551,551,551,843882350991851520,1,0,2017-03-20 17:50:05,Pourquoi utiliser ? Pcq vos déclarations peuvent nous aider à cerner les enjeux de sécurité les + répandus,['#SECURITAS'],['https://t.co/RBdRN8e9Uk'],Pourquoi utiliser SECURITAS Pcq vos clarations peuvent nous aider cerner les enjeux de les pandus https co RBdRN8e9Uk,"['Pourquoi', 'utiliser', 'SECURITAS', 'Pcq', 'vos', 'clarations', 'peuvent', 'nous', 'aider', 'cerner', 'les', 'enjeux', 'de', 'les', 'pandus', 'https', 'co', 'RBdRN8e9Uk']","[u'pourquoi', u'utilis', u'securita', u'pcq', u'vos', u'clarat', u'peuvent', u'nous', u'aider', u'cerner', u'les', u'enjeux', 'de', u'les', u'pandus', u'https', 'co', u'rbdrn8e9uk']",Pourquoi utiliser #SECURITAS? Pcq vos déclarations peuvent nous aider à cerner les enjeux de sécurité les + répandus https://t.co/RBdRN8e9Uk,0.0,Neutral,Social
552,552,552,552,552,843094871917428737,0,0,2017-03-18 13:40:56,Envoie une équipe d’enquêteurs à Pickle Lake (ON) pour évaluer un événement impliquant un aéronef DC-3T,[],['https://t.co/jY4IyusmOh'],Envoie une quipe Pickle Lake pour valuer un nement impliquant un ronef DC 3T https co jY4IyusmOh,"['Envoie', 'une', 'quipe', 'Pickle', 'Lake', 'pour', 'valuer', 'un', 'nement', 'impliquant', 'un', 'ronef', 'DC', '3T', 'https', 'co', 'jY4IyusmOh']","[u'envoi', u'une', u'quip', u'pickl', u'lake', u'pour', u'valuer', 'un', u'nement', u'impliqu', 'un', u'ronef', 'dc', '3t', u'https', 'co', u'jy4iyusmoh']",Envoie une équipe d’enquêteurs à Pickle Lake (ON) pour évaluer un événement impliquant un aéronef DC-3T https://t.co/jY4IyusmOh,0.0,Neutral,Environmental
553,553,553,553,553,842822923106897923,0,0,2017-03-17 19:40:18,Comment le BST est-il différent de et d'autres organisations? Découvrez ici,[],['https://t.co/Z0wSxOjowM'],Comment le BST est il rent de et autres organisations couvrez ici https co Z0wSxOjowM,"['Comment', 'le', 'BST', 'est', 'il', 'rent', 'de', 'et', 'autres', 'organisations', 'couvrez', 'ici', 'https', 'co', 'Z0wSxOjowM']","[u'comment', 'le', u'bst', u'est', 'il', u'rent', 'de', 'et', u'autr', u'organis', u'couvrez', u'ici', u'https', 'co', u'z0wsxojowm']",Comment le BST est-il différent de @Transports_gc et d'autres organisations? Découvrez ici https://t.co/Z0wSxOjowM,0.0,Neutral,Economical
554,554,554,554,554,842810739081535489,0,0,2017-03-17 18:51:53,Envoie une équipe d’enquêteurs afin d’examiner une épave d’un aéronef trouvé près de White River (ON),[],['https://t.co/Cg6Tv7EO3o'],Envoie une quipe afin examiner une pave un ronef de White River https co Cg6Tv7EO3o,"['Envoie', 'une', 'quipe', 'afin', 'examiner', 'une', 'pave', 'un', 'ronef', 'de', 'White', 'River', 'https', 'co', 'Cg6Tv7EO3o']","[u'envoi', u'une', u'quip', u'afin', u'examin', u'une', u'pave', 'un', u'ronef', 'de', u'white', u'river', u'https', 'co', u'cg6tv7eo3o']",Envoie une équipe d’enquêteurs afin d’examiner une épave d’un aéronef trouvé près de White River (ON) https://t.co/Cg6Tv7EO3o,0.0,Neutral,Social
555,555,555,555,555,842807158702030848,16,3,2017-03-17 18:37:39,Envoie une équipe à Saint-Bruno-de-Montarville (Québec) suite à une collision en vol,[],['https://t.co/FqjfullN8z'],Envoie une quipe Saint Bruno de Montarville bec suite une collision en vol https co FqjfullN8z,"['Envoie', 'une', 'quipe', 'Saint', 'Bruno', 'de', 'Montarville', 'bec', 'suite', 'une', 'collision', 'en', 'vol', 'https', 'co', 'FqjfullN8z']","[u'envoi', u'une', u'quip', u'saint', u'bruno', 'de', u'montarvill', u'bec', u'suit', u'une', u'collis', 'en', u'vol', u'https', 'co', u'fqjfulln8z']",Envoie une équipe à Saint-Bruno-de-Montarville (Québec) suite à une collision en vol https://t.co/FqjfullN8z,0.0,Neutral,Social
556,556,556,556,556,842752748420567041,0,0,2017-03-17 15:01:27,Envoie une équipe suite à un accident à bord d’un navire de pêche,[],['https://t.co/lDP9JB0p0x'],Envoie une quipe suite un accident bord un navire de https co lDP9JB0p0x,"['Envoie', 'une', 'quipe', 'suite', 'un', 'accident', 'bord', 'un', 'navire', 'de', 'https', 'co', 'lDP9JB0p0x']","[u'envoi', u'une', u'quip', u'suit', 'un', u'accid', u'bord', 'un', u'navir', 'de', u'https', 'co', u'ldp9jb0p0x']",Envoie une équipe suite à un accident à bord d’un navire de pêche https://t.co/lDP9JB0p0x,0.0,Neutral,Environmental
557,557,557,557,557,842747455443820544,0,0,2017-03-17 14:40:25,"Notre blogue regorge de billets intéressants rédigés par nos employés, qu'ils soient enquêteurs ou membres du Bureau",[],['https://t.co/IxrkcQ236H'],Notre blogue regorge de billets ressants par nos qu ils soient ou membres du Bureau https co IxrkcQ236H,"['Notre', 'blogue', 'regorge', 'de', 'billets', 'ressants', 'par', 'nos', 'qu', 'ils', 'soient', 'ou', 'membres', 'du', 'Bureau', 'https', 'co', 'IxrkcQ236H']","[u'notr', u'blogu', u'regorg', 'de', u'billet', u'ressant', u'par', u'nos', 'qu', u'il', u'soient', 'ou', u'membr', 'du', u'bureau', u'https', 'co', u'ixrkcq236h']","Notre blogue regorge de billets intéressants rédigés par nos employés, qu'ils soient enquêteurs ou membres du Bureau https://t.co/IxrkcQ236H",0.0,Neutral,Environmental
558,558,558,558,558,842459262764879873,0,0,2017-03-16 19:35:15,"En , ns avons publié la Liste des grands problèmes de sécurité , prédécesseure de u","['#LSV', '#Listedesurveillance']",['https://t.co/hRTDHXcfj'],LSV En 2000 ns avons la Liste des grands mes de 2000 cesseure de Listedesurveillance https co hRTDHXcfju,"['LSV', 'En', '2000', 'ns', 'avons', 'la', 'Liste', 'des', 'grands', 'mes', 'de', '2000', 'cesseure', 'de', 'Listedesurveillance', 'https', 'co', 'hRTDHXcfju']","[u'lsv', 'en', u'2000', 'ns', u'avon', 'la', u'list', u'des', u'grand', u'mes', 'de', u'2000', u'cesseur', 'de', u'listedesurveil', u'https', 'co', u'hrtdhxcfju']","#LSV En 2000, ns avons publié la Liste des grands problèmes de sécurité 2000, prédécesseure de #Listedesurveillance https://t.co/hRTDHXcfju",0.0,Neutral,Social
559,559,559,559,559,842383799749083136,0,0,2017-03-16 14:35:23,Regardez notre sur ce qui peut arriver en cas de turbulences sévères:,['#video'],['https://t.co/TqYilYMGHA'],Regardez notre video sur ce qui peut arriver en cas de turbulences res https co TqYilYMGHA,"['Regardez', 'notre', 'video', 'sur', 'ce', 'qui', 'peut', 'arriver', 'en', 'cas', 'de', 'turbulences', 'res', 'https', 'co', 'TqYilYMGHA']","[u'regardez', u'notr', u'video', u'sur', 'ce', u'qui', u'peut', u'arriv', 'en', u'cas', 'de', u'turbul', u'res', u'https', 'co', u'tqyilymgha']",Regardez notre #video sur ce qui peut arriver en cas de turbulences sévères: https://t.co/TqYilYMGHA,0.0,Neutral,Social
560,560,560,560,560,842096880813277188,0,0,2017-03-15 19:35:16,Abonnez-vous à notre compte Flickr pour des notifications lorsque de nouvelles photos sont publiées,[],['https://t.co/t8vHAG7g6Y'],Abonnez vous notre compte Flickr pour des notifications lorsque de nouvelles photos sont es https co t8vHAG7g6Y,"['Abonnez', 'vous', 'notre', 'compte', 'Flickr', 'pour', 'des', 'notifications', 'lorsque', 'de', 'nouvelles', 'photos', 'sont', 'es', 'https', 'co', 't8vHAG7g6Y']","[u'abonnez', u'vous', u'notr', u'compt', u'flickr', u'pour', u'des', u'notif', u'lorsqu', 'de', u'nouvell', u'photo', u'sont', 'es', u'https', 'co', u't8vhag7g6i']",Abonnez-vous à notre compte Flickr pour des notifications lorsque de nouvelles photos sont publiées https://t.co/t8vHAG7g6Y,0.0,Neutral,Environmental
561,561,561,561,561,842020263478870016,0,0,2017-03-15 14:30:49,"Lors de nos enquêtes, ns identifions les lacunes qui devraient être prises en compte pour réduire blessures &amp; pertes",[],['https://t.co/rvxMtiuQ9J'],Lors de nos ns identifions les lacunes qui devraient prises en compte pour duire blessures amp pertes https co rvxMtiuQ9J,"['Lors', 'de', 'nos', 'ns', 'identifions', 'les', 'lacunes', 'qui', 'devraient', 'prises', 'en', 'compte', 'pour', 'duire', 'blessures', 'amp', 'pertes', 'https', 'co', 'rvxMtiuQ9J']","[u'lor', 'de', u'nos', 'ns', u'identifion', u'les', u'lacun', u'qui', u'devraient', u'prise', 'en', u'compt', u'pour', u'duir', u'blessur', u'amp', u'pert', u'https', 'co', u'rvxmtiuq9j']","Lors de nos enquêtes, ns identifions les lacunes qui devraient être prises en compte pour réduire blessures &amp; pertes https://t.co/rvxMtiuQ9J",0.0,Neutral,Environmental
562,562,562,562,562,841733361332822016,1,0,2017-03-14 19:30:46,Rec de exigeant une radiobalise à bord des petits bateaux de pêche effectuant voyages côtiers demeure active u,[],['https://t.co/1BZvWa3Tl'],Rec de 2000 exigeant une radiobalise bord des petits bateaux de effectuant voyages tiers demeure active https co 1BZvWa3Tlu,"['Rec', 'de', '2000', 'exigeant', 'une', 'radiobalise', 'bord', 'des', 'petits', 'bateaux', 'de', 'effectuant', 'voyages', 'tiers', 'demeure', 'active', 'https', 'co', '1BZvWa3Tlu']","[u'rec', 'de', u'2000', u'exig', u'une', u'radiobalis', u'bord', u'des', u'petit', u'bateaux', 'de', u'effectu', u'voyag', u'tier', u'demeur', u'activ', u'https', 'co', u'1bzvwa3tlu']",Rec de 2000 exigeant une radiobalise à bord des petits bateaux de pêche effectuant  voyages côtiers demeure active https://t.co/1BZvWa3Tlu,-0.13333333333333333,Neutral,Environmental
563,563,563,563,563,841655252252295170,0,0,2017-03-14 14:20:23,Le transport par de liquides inflammables représente un risque qu'il faut atténuer efficacement,['#rail'],"['https://t.co/pySrzl8Pjp', 'https://t.co/RKljuyGYVz']",Le transport par rail de liquides inflammables sente un risque qu il faut nuer efficacement https co pySrzl8Pjp https co RKljuyGYVz,"['Le', 'transport', 'par', 'rail', 'de', 'liquides', 'inflammables', 'sente', 'un', 'risque', 'qu', 'il', 'faut', 'nuer', 'efficacement', 'https', 'co', 'pySrzl8Pjp', 'https', 'co', 'RKljuyGYVz']","['le', u'transport', u'par', u'rail', 'de', u'liquid', u'inflamm', u'sent', 'un', u'risqu', 'qu', 'il', u'faut', u'nuer', u'efficac', u'https', 'co', u'pysrzl8pjp', u'https', 'co', u'rkljuygyvz']",Le transport par #rail de liquides inflammables représente un risque qu'il faut atténuer efficacement https://t.co/pySrzl8Pjp https://t.co/RKljuyGYVz,0.0,Neutral,Economical
564,564,564,564,564,841368344804626433,0,0,2017-03-13 19:20:19,Saviez-vs que ns publions des stats mensuelles &amp; annuelles pour chacun des modes de transport? ferroviaires :,['#Stats'],['https://t.co/cxTOfEQpik'],Saviez vs ns publions stats mensuelles amp annuelles chacun modes transport Stats ferroviaires https co cxTOfEQpik,"['Saviez', 'vs', 'ns', 'publions', 'stats', 'mensuelles', 'amp', 'annuelles', 'chacun', 'modes', 'transport', 'Stats', 'ferroviaires', 'https', 'co', 'cxTOfEQpik']","[u'saviez', 'vs', 'ns', u'publion', u'stat', u'mensuell', u'amp', u'annuell', u'chacun', u'mode', u'transport', u'stat', u'ferroviair', u'https', 'co', u'cxtofeqpik']",Saviez-vs que ns publions des stats mensuelles &amp; annuelles pour chacun des modes de transport? #Stats ferroviaires : https://t.co/cxTOfEQpik,0.0,Neutral,Environmental
565,565,565,565,565,841306728264282112,0,0,2017-03-13 15:15:29,: Signalez vos préoccupations en matière de transport en toute confiance,['#SECURITAS'],"['https://t.co/p3XUPwQcxv', 'https://t.co/b0pEeY1Toq']",SECURITAS Signalez vos occupations en de transport en toute confiance https co p3XUPwQcxv https co b0pEeY1Toq,"['SECURITAS', 'Signalez', 'vos', 'occupations', 'en', 'de', 'transport', 'en', 'toute', 'confiance', 'https', 'co', 'p3XUPwQcxv', 'https', 'co', 'b0pEeY1Toq']","[u'securita', u'signalez', u'vos', u'occup', 'en', 'de', u'transport', 'en', u'tout', u'confianc', u'https', 'co', u'p3xupwqcxv', u'https', 'co', u'b0peey1toq']",#SECURITAS : Signalez vos préoccupations en matière de transport en toute confiance https://t.co/p3XUPwQcxv https://t.co/b0pEeY1Toq,0.0,Neutral,Economical
566,566,566,566,566,840300020754726912,1,0,2017-03-10 20:35:11,"Fait intéressant: de tous les réseaux du monde, celui du Canada est le troisième en importance C",['#ferroviaires'],['https://t.co/BGNoQj3ph'],Fait ressant de tous les seaux ferroviaires du monde celui du Canada est le en importance https co BGNoQj3phC,"['Fait', 'ressant', 'de', 'tous', 'les', 'seaux', 'ferroviaires', 'du', 'monde', 'celui', 'du', 'Canada', 'est', 'le', 'en', 'importance', 'https', 'co', 'BGNoQj3phC']","[u'fait', u'ressant', 'de', u'tous', u'les', u'seaux', u'ferroviair', 'du', u'mond', u'celui', 'du', u'canada', u'est', 'le', 'en', u'import', u'https', 'co', u'bgnoqj3phc']","Fait intéressant: de tous les réseaux #ferroviaires du monde, celui du Canada est le troisième en importance https://t.co/BGNoQj3phC",0.0,Neutral,Environmental
567,567,567,567,567,840224543033696257,0,0,2017-03-10 15:35:16,Plan stratégique: le BST s’efforcera de devenir une org. moderne capable d’évoluer et de s’adapter avec efficacité,[],['https://t.co/vKXWUq4ix5'],Plan gique le BST efforcera de devenir une org moderne capable voluer et de adapter avec https co vKXWUq4ix5,"['Plan', 'gique', 'le', 'BST', 'efforcera', 'de', 'devenir', 'une', 'org', 'moderne', 'capable', 'voluer', 'et', 'de', 'adapter', 'avec', 'https', 'co', 'vKXWUq4ix5']","[u'plan', u'giqu', 'le', u'bst', u'efforcera', 'de', u'devenir', u'une', u'org', u'modern', u'capabl', u'voluer', 'et', 'de', u'adapt', u'avec', u'https', 'co', u'vkxwuq4ix5']",Plan stratégique: le BST s’efforcera de devenir une org. moderne capable d’évoluer et de s’adapter avec efficacité https://t.co/vKXWUq4ix5,0.2,Neutral,Environmental
568,568,568,568,568,839922546850025472,0,0,2017-03-09 19:35:14,Article de l’erésidente: Protection des renseignements ds les enquêtes sur les accidents de transport,['#JeudiRetro'],['https://t.co/50Q1KFUz0k'],JeudiRetro Article de ex sidente Protection des renseignements ds les sur les accidents de transport https co 50Q1KFUz0k,"['JeudiRetro', 'Article', 'de', 'ex', 'sidente', 'Protection', 'des', 'renseignements', 'ds', 'les', 'sur', 'les', 'accidents', 'de', 'transport', 'https', 'co', '50Q1KFUz0k']","[u'jeudiretro', u'articl', 'de', 'ex', u'sident', u'protect', u'des', u'renseign', 'ds', u'les', u'sur', u'les', u'accid', 'de', u'transport', u'https', 'co', u'50q1kfuz0k']",#JeudiRetro Article de l’ex-présidente: Protection des renseignements ds les enquêtes sur les accidents de transport https://t.co/50Q1KFUz0k,0.0,Neutral,Economical
569,569,569,569,569,839854565759528960,2,1,2017-03-09 15:05:06,Approche non stabilisée et perte de repères visuels mène à impact avec le relief à Sault Ste. Marie (ON) en fév,[],['https://t.co/1EW48cz5Bs'],Approche non et perte de res visuels ne impact avec le relief Sault Ste Marie en 2015 https co 1EW48cz5Bs,"['Approche', 'non', 'et', 'perte', 'de', 'res', 'visuels', 'ne', 'impact', 'avec', 'le', 'relief', 'Sault', 'Ste', 'Marie', 'en', '2015', 'https', 'co', '1EW48cz5Bs']","[u'approch', u'non', 'et', u'pert', 'de', u'res', u'visuel', 'ne', u'impact', u'avec', 'le', u'relief', u'sault', u'ste', u'mari', 'en', u'2015', u'https', 'co', u'1ew48cz5b']",Approche non stabilisée et perte de repères visuels mène à impact avec le relief à Sault Ste. Marie (ON) en fév 2015 https://t.co/1EW48cz5Bs,0.0,Neutral,Social
570,570,570,570,570,839854565382057984,0,0,2017-03-09 15:05:06,Notre rapport sur un impact avec le relief à l'approche en fév à l’aéroport Sault Ste Marie (ON) est disponible,[],['https://t.co/s8dzj2QcIx'],Notre rapport sur un impact avec le relief approche en 2015 roport Sault Ste Marie est disponible https co s8dzj2QcIx,"['Notre', 'rapport', 'sur', 'un', 'impact', 'avec', 'le', 'relief', 'approche', 'en', '2015', 'roport', 'Sault', 'Ste', 'Marie', 'est', 'disponible', 'https', 'co', 's8dzj2QcIx']","[u'notr', u'rapport', u'sur', 'un', u'impact', u'avec', 'le', u'relief', u'approch', 'en', u'2015', u'roport', u'sault', u'ste', u'mari', u'est', u'dispon', u'https', 'co', u's8dzj2qcix']",Notre rapport sur un impact avec le relief à l'approche en fév 2015 à l’aéroport Sault Ste Marie (ON) est disponible https://t.co/s8dzj2QcIx,0.0,Neutral,Environmental
571,571,571,571,571,839574130236219392,0,0,2017-03-08 20:30:45,Abonnez-vous à notre chaîne ! Visionnez des reconstitutions d'accidents et apprenez en advantage sur le BST,['#YouTube'],['https://t.co/FrpH7g7OWi'],Abonnez vous notre ne YouTube Visionnez des reconstitutions accidents et apprenez en advantage sur le BST https co FrpH7g7OWi,"['Abonnez', 'vous', 'notre', 'ne', 'YouTube', 'Visionnez', 'des', 'reconstitutions', 'accidents', 'et', 'apprenez', 'en', 'advantage', 'sur', 'le', 'BST', 'https', 'co', 'FrpH7g7OWi']","[u'abonnez', u'vous', u'notr', 'ne', u'youtub', u'visionnez', u'des', u'reconstitut', u'accid', 'et', u'apprenez', 'en', u'advantag', u'sur', 'le', u'bst', u'https', 'co', u'frph7g7owi']",Abonnez-vous à notre chaîne #YouTube! Visionnez des reconstitutions d'accidents et apprenez en advantage sur le BST https://t.co/FrpH7g7OWi,0.0,Neutral,Social
572,572,572,572,572,839493081862979584,0,0,2017-03-08 15:08:42,"Rapport sur le déraillement d’un train de marchandises du HCRY près de Spanish (ON), en nov est disponible",[],['https://t.co/Kcv1Na4WUv'],Rapport sur le raillement un train de marchandises du HCRY de Spanish en nov 2015 est disponible https co Kcv1Na4WUv,"['Rapport', 'sur', 'le', 'raillement', 'un', 'train', 'de', 'marchandises', 'du', 'HCRY', 'de', 'Spanish', 'en', 'nov', '2015', 'est', 'disponible', 'https', 'co', 'Kcv1Na4WUv']","[u'rapport', u'sur', 'le', u'raillement', 'un', u'train', 'de', u'marchandis', 'du', u'hcri', 'de', u'spanish', 'en', u'nov', u'2015', u'est', u'dispon', u'https', 'co', u'kcv1na4wuv']","Rapport sur le déraillement d’un train de marchandises du HCRY près de Spanish (ON), en nov 2015 est disponible https://t.co/Kcv1Na4WUv",0.0,Neutral,Environmental
573,573,573,573,573,839492755097288705,0,0,2017-03-08 15:07:24,"Mauvais état de la voie et drainage inadéquat ont entraîné le déraillement près de Spanish (ON), en nov",[],['https://t.co/5pwdNbqyIi'],Mauvais tat de la voie et drainage quat ont le raillement de Spanish en nov 2015 https co 5pwdNbqyIi,"['Mauvais', 'tat', 'de', 'la', 'voie', 'et', 'drainage', 'quat', 'ont', 'le', 'raillement', 'de', 'Spanish', 'en', 'nov', '2015', 'https', 'co', '5pwdNbqyIi']","[u'mauvai', u'tat', 'de', 'la', u'voie', 'et', u'drainag', u'quat', u'ont', 'le', u'raillement', 'de', u'spanish', 'en', u'nov', u'2015', u'https', 'co', u'5pwdnbqyii']","Mauvais état de la voie et drainage inadéquat ont entraîné le déraillement près de Spanish (ON), en nov 2015 https://t.co/5pwdNbqyIi",0.0,Neutral,Social
574,574,574,574,574,839211711374716928,2,0,2017-03-07 20:30:38,Qu'est-ce qu'une préoccupation de écurité? C'est une condition dangereuse qui pose des risques importants,['#s'],['https://t.co/ONI9gKYqki'],Qu est ce qu une occupation de est une condition dangereuse qui pose des risques importants https co ONI9gKYqki,"['Qu', 'est', 'ce', 'qu', 'une', 'occupation', 'de', 'est', 'une', 'condition', 'dangereuse', 'qui', 'pose', 'des', 'risques', 'importants', 'https', 'co', 'ONI9gKYqki']","['qu', u'est', 'ce', 'qu', u'une', u'occup', 'de', u'est', u'une', u'condit', u'dangereus', u'qui', u'pose', u'des', u'risqu', u'import', u'https', 'co', u'oni9gkyqki']",Qu'est-ce qu'une préoccupation de #sécurité? C'est une condition dangereuse qui pose des risques importants https://t.co/ONI9gKYqki,0.0,Neutral,Economical
575,575,575,575,575,839173683637813250,1,0,2017-03-07 17:59:31,Envoie une équipe à Comox (C-B) suite au chavirement et naufrage du bateau de pêche Miss Cory 2,[],['https://t.co/FWbwsWvhZ'],Envoie une quipe Comox suite au chavirement et naufrage du bateau de Miss Cory https co FWbwsWvhZ2,"['Envoie', 'une', 'quipe', 'Comox', 'suite', 'au', 'chavirement', 'et', 'naufrage', 'du', 'bateau', 'de', 'Miss', 'Cory', 'https', 'co', 'FWbwsWvhZ2']","[u'envoi', u'une', u'quip', u'comox', u'suit', 'au', u'chavir', 'et', u'naufrag', 'du', u'bateau', 'de', u'miss', u'cori', u'https', 'co', u'fwbwswvhz2']",Envoie une équipe à Comox (C-B) suite au chavirement et naufrage du bateau de pêche Miss Cory https://t.co/FWbwsWvhZ2,0.0,Neutral,Environmental
576,576,576,576,576,839134846039490560,0,0,2017-03-07 15:25:12,La Rec sur le renforcement des normes de protection pour les wagons-citernes de catégorie est tjs active,[],['https://t.co/iD6US9TRsF'],La Rec sur le renforcement des normes de protection pour les wagons citernes de gorie 111 est tjs active https co iD6US9TRsF,"['La', 'Rec', 'sur', 'le', 'renforcement', 'des', 'normes', 'de', 'protection', 'pour', 'les', 'wagons', 'citernes', 'de', 'gorie', '111', 'est', 'tjs', 'active', 'https', 'co', 'iD6US9TRsF']","['la', u'rec', u'sur', 'le', u'renforc', u'des', u'norm', 'de', u'protect', u'pour', u'les', u'wagon', u'citern', 'de', u'gori', u'111', u'est', u'tjs', u'activ', u'https', 'co', u'id6us9trsf']",La Rec sur le renforcement des normes de protection pour les wagons-citernes de catégorie 111 est tjs active https://t.co/iD6US9TRsF,-0.13333333333333333,Neutral,Environmental
577,577,577,577,577,838847937052565504,0,0,2017-03-06 20:25:07,"Malgré de nombreuses mesures en matière de sécurité, le nbre moyen de décès ds la pêche commerciale demeure constant",[],"['https://t.co/SUXbOeRv8z', 'https://t.co/g25m504Kx3']",de nombreuses mesures en de le nbre moyen de ds la commerciale demeure constant https co SUXbOeRv8z https co g25m504Kx3,"['de', 'nombreuses', 'mesures', 'en', 'de', 'le', 'nbre', 'moyen', 'de', 'ds', 'la', 'commerciale', 'demeure', 'constant', 'https', 'co', 'SUXbOeRv8z', 'https', 'co', 'g25m504Kx3']","['de', u'nombreus', u'mesur', 'en', 'de', 'le', u'nbre', u'moyen', 'de', 'ds', 'la', u'commercial', u'demeur', u'constant', u'https', 'co', u'suxboerv8z', u'https', 'co', u'g25m504kx3']","Malgré de nombreuses mesures en matière de sécurité, le nbre moyen de décès ds la pêche commerciale demeure constant https://t.co/SUXbOeRv8z https://t.co/g25m504Kx3",0.0,Neutral,Social
578,578,578,578,578,838803954649731074,1,1,2017-03-06 17:30:21,C’est la ! que notre prés. Kathy Fox a été intronisée au panthéon de l’aviation du Can? U,"['#SemaineDesFemmesDeLair', '#LSV']",['https://t.co/yF77JO8MY'],est la SemaineDesFemmesDeLair LSV que notre Kathy Fox au de aviation du https co yF77JO8MYU,"['est', 'la', 'SemaineDesFemmesDeLair', 'LSV', 'que', 'notre', 'Kathy', 'Fox', 'au', 'de', 'aviation', 'du', 'https', 'co', 'yF77JO8MYU']","[u'est', 'la', u'semainedesfemmesdelair', u'lsv', u'que', u'notr', u'kathi', u'fox', 'au', 'de', u'aviat', 'du', u'https', 'co', u'yf77jo8myu']",C’est la #SemaineDesFemmesDeLair ! #LSV que notre prés. Kathy Fox a été intronisée au panthéon de l’aviation du Can? https://t.co/yF77JO8MYU,0.0,Neutral,Environmental
