,Unnamed: 0,Unnamed: 0.1,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_filtered_spell_corrected,text_sentiment_scores,text_corrected_sentiment_scores,text_sentiment_scores_type,text_corrected_sentiment_scores_type
1709,1709,1709,811329461450919937,31,0,2016-12-20 21:56:32,": These emergency towing vessels, promised in the Oceans Protection Plan, will operate on Canada’s West Coast.",[],[],emergency towing vessels promised Oceans Protection Plan operate West Coast,"['emergency', 'towing', 'vessels', 'promised', 'Oceans', 'Protection', 'Plan', 'operate', 'West', 'Coast']","[u'emerg', u'tow', u'vessel', u'promis', u'ocean', u'protect', u'plan', u'oper', u'west', u'coast']",emergency owing vessels promised Means Protection Plan operate West Coast,0.0,0.0,Neutral,Neutral
1710,1710,1710,811329431511805952,133,0,2016-12-20 21:56:24,: The $1.5B Oceans Protection Plan announced by PM Trudeau in November will make Canada a world-leader in marine safety. http…,[],[],5B Oceans Protection Plan announced PM Trudeau November make Canada world leader marine safety,"['5B', 'Oceans', 'Protection', 'Plan', 'announced', 'PM', 'Trudeau', 'November', 'make', 'Canada', 'world', 'leader', 'marine', 'safety']","['5b', u'ocean', u'protect', u'plan', u'announc', 'pm', u'trudeau', u'novemb', u'make', u'canada', u'world', u'leader', u'marin', u'safeti']",Of Means Protection Plan announced of Trudeau November make Canada world leader marine safety,0.0,0.0,Neutral,Neutral
1711,1711,1711,811329409835638784,229,0,2016-12-20 21:56:19,": PM Trudeau and Obama launch actions ensuring a strong, sustainable and viable Arctic economy and ecosystem: https://…",[],['https://\xe2\x80\xa6'],PM Trudeau Obama launch actions ensuring strong sustainable viable Arctic economy ecosystem https,"['PM', 'Trudeau', 'Obama', 'launch', 'actions', 'ensuring', 'strong', 'sustainable', 'viable', 'Arctic', 'economy', 'ecosystem', 'https']","['pm', u'trudeau', u'obama', u'launch', u'action', u'ensur', u'strong', u'sustain', u'viabl', u'arctic', u'economi', u'ecosystem', u'https']",of Trudeau Drama launch actions ensuring strong sustainable viable Arctic economy ecosystem http,0.4333333333333333,0.4333333333333333,Positive,Positive
1712,1712,1712,811329368941133824,617,0,2016-12-20 21:56:09,: Canada will designate all Arctic Canadian waters as indefinitely off limits to future offshore oil and gas licensing.,[],[],Canada designate Arctic Canadian waters indefinitely limits future offshore oil gas licensing,"['Canada', 'designate', 'Arctic', 'Canadian', 'waters', 'indefinitely', 'limits', 'future', 'offshore', 'oil', 'gas', 'licensing']","[u'canada', u'design', u'arctic', u'canadian', u'water', u'indefinit', u'limit', u'futur', u'offshor', u'oil', u'gas', u'licens']",Canada designate Arctic Canadian waters indefinitely limits future offshore oil gas licensing,0.0,0.0,Neutral,Neutral
1713,1713,1713,811329356475858944,67,0,2016-12-20 21:56:07,: Canada is committing to co-develop a new Arctic Policy Framework that will replace Canada’s Northern Strategy.,[],[],Canada committing co develop new Arctic Policy Framework replace Northern Strategy,"['Canada', 'committing', 'co', 'develop', 'new', 'Arctic', 'Policy', 'Framework', 'replace', 'Northern', 'Strategy']","[u'canada', u'commit', 'co', u'develop', u'new', u'arctic', u'polici', u'framework', u'replac', u'northern', u'strategi']",Canada committing co develop new Arctic Policy Framework replace Northern Strategy,0.13636363636363635,0.13636363636363635,Neutral,Neutral
1714,1714,1714,811329344526315522,101,0,2016-12-20 21:56:04,": Together, the United States’ and Canada’s actions will create the largest contiguous area of well-regulated fisheries in th…",[],[],Together United actions create largest contiguous area well regulated fisheries,"['Together', 'United', 'actions', 'create', 'largest', 'contiguous', 'area', 'well', 'regulated', 'fisheries']","[u'togeth', u'unit', u'action', u'creat', u'largest', u'contigu', u'area', u'well', u'regul', u'fisheri']",Together United actions create largest contiguous area well regulated fisheries,0.0,0.0,Neutral,Neutral
1715,1715,1715,811300265345372160,0,0,2016-12-20 20:00:31,Get the App for up to the minute travel advisories and changing conditions.,['#ConfederationBridge'],['https://t.co/XrP33Je4Sl'],Get App minute travel advisories changing conditions,"['Get', 'App', 'minute', 'travel', 'advisories', 'changing', 'conditions']","[u'get', u'app', u'minut', u'travel', u'advisori', u'chang', u'condit']",Met Pp minute travel advisories changing conditions,0.0,0.0,Neutral,Neutral
1716,1716,1716,811269765465591808,6,0,2016-12-20 17:59:19,: Lasers land on naughty list c,['#Santas'],"['https://t.co/jSW68uCPfS', 'https://t.co/yR3nUViWX']",Lasers land naughty list,"['Lasers', 'land', 'naughty', 'list']","[u'laser', u'land', u'naughti', u'list']",Cases land naughty list,-0.15000000000000002,-0.15000000000000002,Neutral,Neutral
1717,1717,1717,811255306638475265,12,3,2016-12-20 17:01:52,": Mercedes B-Class. The brake booster may break, potentially extending stopping distances.",['#Recall'],"['https://t.co/PulcF3xcta', 'https://t.co/ivowp4gkga']",Mercedes Class brake booster may break potentially extending stopping distances,"['Mercedes', 'Class', 'brake', 'booster', 'may', 'break', 'potentially', 'extending', 'stopping', 'distances']","[u'merced', u'class', u'brake', u'booster', u'may', u'break', u'potenti', u'extend', u'stop', u'distanc']",Precedes Glass brake bolster may break potentially extending stopping distances,0.0,0.0,Neutral,Neutral
1718,1718,1718,811225529047248896,5,0,2016-12-20 15:03:32,: . Min. Garneau to take part in important announcement at in Mirabel. 8,[],['https://t.co/G06toLrlK'],Min Garneau take part important announcement Mirabel,"['Min', 'Garneau', 'take', 'part', 'important', 'announcement', 'Mirabel']","[u'min', u'garneau', u'take', u'part', u'import', u'announc', u'mirabel']",In Garneau take part important announcement Isabel,0.4,0.4,Positive,Positive
1719,1719,1719,811225516116164608,6,0,2016-12-20 15:03:29,: Parl Sec. Young to announce important safety initiatives on behalf of Min. Garneau in .,"['#drone', '#LondonON']",['https://t.co/LGxmtU\xe2\x80\xa6'],Parl Sec Young announce important safety initiatives behalf Min Garneau,"['Parl', 'Sec', 'Young', 'announce', 'important', 'safety', 'initiatives', 'behalf', 'Min', 'Garneau']","[u'parl', u'sec', u'young', u'announc', u'import', u'safeti', u'initi', u'behalf', u'min', u'garneau']",Karl Dec Young announce important safety initiatives behalf In Garneau,0.13333333333333333,0.25,Neutral,Neutral
1720,1720,1720,811215355393830912,10,0,2016-12-20 14:23:07,: Our next is on /28/2017! Eglinton Ave W. am-2pm Providing on …,"['#Free', '#CarSeat', '#Clinic', '#education', '#chil']",[],next 28 2017 Eglinton Ave 2pm Providing,"['next', '28', '2017', 'Eglinton', 'Ave', '2pm', 'Providing']","[u'next', '28', u'2017', u'eglinton', u'ave', u'2pm', u'provid']",next 28 2017 Clinton Ve pm Providing,0.0,0.0,Neutral,Neutral
1721,1721,1721,811203503205076993,13,5,2016-12-20 13:36:01,: How close to the North Pole is the Alert Airport?,['#TriviaTuesday'],[],close North Pole Alert Airport,"['close', 'North', 'Pole', 'Alert', 'Airport']","[u'close', u'north', u'pole', u'alert', u'airport']",close North Sole Alert Airport,0.0,0.0,Neutral,Neutral
1722,1722,1722,811179615075057665,13,4,2016-12-20 12:01:05,: Dodge Sprinter vans. The brake system indicator light may not meet Canadian standards. 8,['#Recall'],"['https://t.co/c6h1Sa8fr', 'https://t.co/b2Q9VhrR27']",Dodge Sprinter vans brake system indicator light may meet Canadian standards,"['Dodge', 'Sprinter', 'vans', 'brake', 'system', 'indicator', 'light', 'may', 'meet', 'Canadian', 'standards']","[u'dodg', u'sprinter', u'van', u'brake', u'system', u'indic', u'light', u'may', u'meet', u'canadian', u'standard']",Lodge Printer van brake system indicator light may meet Canadian standards,0.4,0.4,Positive,Positive
1723,1723,1723,811013449744584704,34,19,2016-12-20 01:00:48,"can form anywhere, especially on bridges and overpasses. Drive slowly – roads may be more slippery than they appear",['#BlackIce'],['https://t.co/p5Z0kORnNa'],form anywhere especially bridges overpasses Drive slowly roads may slippery appear,"['form', 'anywhere', 'especially', 'bridges', 'overpasses', 'Drive', 'slowly', 'roads', 'may', 'slippery', 'appear']","[u'form', u'anywher', u'especi', u'bridg', u'overpass', u'drive', u'slowli', u'road', u'may', u'slipperi', u'appear']",form anywhere especially bridges overpasses Drive slowly roads may slippery appear,-0.15000000000000002,-0.15000000000000002,Neutral,Neutral
1724,1724,1724,810983286973616128,23,4,2016-12-19 23:00:57,: Jeep &amp; Dodge vehicles. The engine could stall while the vehicle is in motion. 9,['#Recall'],"['https://t.co/XyzVPXjUj', 'https://t.co/aB6oFc82Qh']",Jeep amp Dodge vehicles engine could stall vehicle motion,"['Jeep', 'amp', 'Dodge', 'vehicles', 'engine', 'could', 'stall', 'vehicle', 'motion']","[u'jeep', u'amp', u'dodg', u'vehicl', u'engin', u'could', u'stall', u'vehicl', u'motion']",Deep amp Lodge vehicles engine could stall vehicle motion,0.0,0.0,Neutral,Neutral
1725,1725,1725,810922846985789440,18,10,2016-12-19 19:00:47,Calling on communities to apply for funding to reduce injuries &amp; fatalities at c,['#TrainTracks'],"['https://t.co/aE7FKuLnz', 'https://t.co/UpY8PTYR3V']",Calling communities apply funding reduce injuries amp fatalities,"['Calling', 'communities', 'apply', 'funding', 'reduce', 'injuries', 'amp', 'fatalities']","[u'call', u'communiti', u'appli', u'fund', u'reduc', u'injuri', u'amp', u'fatal']",Calling communities apply funding reduce injuries amp facilities,0.0,0.0,Neutral,Neutral
1726,1726,1726,810871358351622144,34,0,2016-12-19 15:36:11,: . Get your tires on if you haven’t already. Be ! https:…,"['#WinterIsComing', '#winter', '#WeatherWise', '#WinterInCanada']",[],Get tires already https,"['Get', 'tires', 'already', 'https']","[u'get', u'tire', u'alreadi', u'https']",Met tires already http,0.0,0.0,Neutral,Neutral
1727,1727,1727,810869868903985152,9,1,2016-12-19 15:30:16,: Mercedes . The Occupant Classification System may not detect a small statured front seat occupant. U,"['#Recall', '#SUVs']","['https://t.co/KyyDHi7CY', 'https://t.co/sJCeYXClpR']",Mercedes Occupant Classification System may detect small statured front seat occupant,"['Mercedes', 'Occupant', 'Classification', 'System', 'may', 'detect', 'small', 'statured', 'front', 'seat', 'occupant']","[u'merced', u'occup', u'classif', u'system', u'may', u'detect', u'small', u'statur', u'front', u'seat', u'occup']",Precedes Occupant Classification System may detect small stature front seat occupant,-0.25,-0.25,Neutral,Neutral
1728,1728,1728,810835958400745472,3,3,2016-12-19 13:15:31,Learn how ESC technology helps keep you on the road.,['#WinterIsComing'],['https://t.co/CX04LAVyjs'],Learn ESC technology helps keep road,"['Learn', 'ESC', 'technology', 'helps', 'keep', 'road']","[u'learn', u'esc', u'technolog', u'help', u'keep', u'road']",Learn ESC technology helps keep road,0.0,0.0,Neutral,Neutral
1729,1729,1729,810532670132330496,20,17,2016-12-18 17:10:22,It’s easy to get distracted while . Keep your eyes on the road and your hands on the wheel.,['#driving'],"['https://t.co/JUyQQL4BXN', 'https://t.co/XImnKVngbH']",easy get distracted Keep eyes road hands wheel,"['easy', 'get', 'distracted', 'Keep', 'eyes', 'road', 'hands', 'wheel']","[u'easi', u'get', u'distract', u'keep', u'eye', u'road', u'hand', u'wheel']",easy get distracted Deep eyes road hands wheel,0.43333333333333335,0.21666666666666667,Positive,Neutral
1730,1730,1730,810214376376532992,5,4,2016-12-17 20:05:35,"in , the Victoria Bridge officially opened, connecting the Island of to the South Shore.","['#OnThisDay', '#MTL']","['https://t.co/aR4oUUfbGs', 'https://t.co/ivLrrfsvMJ']",Victoria Bridge officially opened connecting Island South Shore,"['Victoria', 'Bridge', 'officially', 'opened', 'connecting', 'Island', 'South', 'Shore']","[u'victoria', u'bridg', u'offici', u'open', u'connect', u'island', u'south', u'shore']",Victoria Bridge officially opened connecting Island South Shore,0.0,0.0,Neutral,Neutral
1731,1731,1731,809746272857063424,11,10,2016-12-16 13:05:30,for and fun. Have a for your holiday party.,"['#TisTheSeason', '#family', '#DesignatedDriver']","['https://t.co/zhyvebnFCh', 'https://t.co/DUf5MBhIrR']",fun holiday party,"['fun', 'holiday', 'party']","[u'fun', u'holiday', u'parti']",fun holiday party,0.3,0.3,Neutral,Neutral
1732,1732,1732,809745446440697857,6,5,2016-12-16 13:02:13,": At over km long, is the home to ’s longest runway.","['#FunFactFriday', '#Canada', '#Calgary']","['https://t.co/zwELSuAJPm', 'https://t.co/C1JoR1DkVk']",km long home longest runway,"['km', 'long', 'home', 'longest', 'runway']","['km', u'long', u'home', u'longest', u'runway']",km long home longest runaway,-0.05,-0.05,Neutral,Neutral
1733,1733,1733,809564029115056128,9,8,2016-12-16 01:01:20,"Decorating with laser lights for ? Make sure they point at your house, not the sky.","['#Christmas', '#NotABrightIdea']","['https://t.co/SZkcz8aqAK', 'https://t.co/eCURR3dBNi']",Decorating laser lights Make sure point house sky,"['Decorating', 'laser', 'lights', 'Make', 'sure', 'point', 'house', 'sky']","[u'decor', u'laser', u'light', u'make', u'sure', u'point', u'hous', u'sky']",Decorating laser lights Take sure point house sky,0.5,0.5,Positive,Positive
1734,1734,1734,809518533453500420,6,6,2016-12-15 22:00:33,"A long time ago, in a driveway not too far away ... D","['#StarWars', '#RogueOne']",['https://t.co/AhfexsM0E'],long time ago driveway far away,"['long', 'time', 'ago', 'driveway', 'far', 'away']","[u'long', u'time', u'ago', u'driveway', u'far', u'away']",long time ago driveway far away,0.025,0.025,Neutral,Neutral
1735,1735,1735,809443534583566336,18,19,2016-12-15 17:02:32,: Creating a stronger evidence base to improve on 8,"['#OceansProtectionPlan', '#MarineSafety', '#OurCoasts']","['https://t.co/QLdaIAwBOh', 'https://t.co/j7aFVi3er']",Creating stronger evidence base improve,"['Creating', 'stronger', 'evidence', 'base', 'improve']","[u'creat', u'stronger', u'evid', u'base', u'improv']",Creating stronger evidence base improve,-0.8,-0.8,Negative,Negative
1736,1736,1736,809383020889305089,12,12,2016-12-15 13:02:04,"Residents of , today is your last day to get your installed! Don’t get caught without!","['#Quebec', '#WinterTires']","['https://t.co/efmQDiTmcR', 'https://t.co/ceHLUeSnWZ']",Residents today last day get installed get caught without,"['Residents', 'today', 'last', 'day', 'get', 'installed', 'get', 'caught', 'without']","[u'resid', u'today', u'last', u'day', u'get', u'instal', u'get', u'caught', u'without']",Residents today last day get installed get caught without,0.0,0.0,Neutral,Neutral
1737,1737,1737,809201645926150144,25,9,2016-12-15 01:01:21,Avoid delays this holiday season. Don’t wrap gifts before flying. Security personnel may need to inspect them.,"['#Holiday', '#TravelTip']",['https://t.co/f3onO46lst'],Avoid delays holiday season wrap gifts flying Security personnel may need inspect,"['Avoid', 'delays', 'holiday', 'season', 'wrap', 'gifts', 'flying', 'Security', 'personnel', 'may', 'need', 'inspect']","[u'avoid', u'delay', u'holiday', u'season', u'wrap', u'gift', u'fli', u'secur', u'personnel', u'may', u'need', u'inspect']",Avoid delays holiday season wrap gifts flying Security personnel may need inspect,0.0,0.0,Neutral,Neutral
1738,1738,1738,809171483851444224,20,19,2016-12-14 23:01:30,", I want a for Christmas. I promise to keep it away from airports and airplanes.","['#DearSanta', '#drone', '#NoDroneZone']",[],want Christmas promise keep away airports airplanes,"['want', 'Christmas', 'promise', 'keep', 'away', 'airports', 'airplanes']","[u'want', u'christma', u'promis', u'keep', u'away', u'airport', u'airplan']",want Christmas promise keep away airport airplane,0.0,0.0,Neutral,Neutral
1739,1739,1739,809141003148021760,15,9,2016-12-14 21:00:22,"Today, Minister Garneau spoke at the first meeting of eerts who will draft a national training curriculum for .",['#FirstResponders'],['https://t.co/Ylw4KuI7Wz'],Today Minister Garneau spoke first meeting eerts draft national training curriculum,"['Today', 'Minister', 'Garneau', 'spoke', 'first', 'meeting', 'eerts', 'draft', 'national', 'training', 'curriculum']","[u'today', u'minist', u'garneau', u'spoke', u'first', u'meet', u'eert', u'draft', u'nation', u'train', u'curriculum']",Today Minister Garneau spoke first meeting exerts draft national training curriculum,0.25,0.25,Neutral,Neutral
1740,1740,1740,809020597787357184,5,2,2016-12-14 13:01:56,Do you an older ? Check our database:,"['#drive', '#vehicle', '#recall']","['https://t.co/p9Ad16Tsz7', 'https://t.co/qY0pyY0QDX']",older Check database,"['older', 'Check', 'database']","[u'older', u'check', u'databas']",older Check database,0.16666666666666666,0.16666666666666666,Neutral,Neutral
1741,1741,1741,808839228989853696,38,25,2016-12-14 01:01:14,"In , plan ahead and make sure you have enough fuel. Keep your tank at least half full.",['#winter'],"['https://t.co/KegPqCsSaz', 'https://t.co/fQZgwQlA7r']",plan ahead make sure enough fuel Keep tank least half full,"['plan', 'ahead', 'make', 'sure', 'enough', 'fuel', 'Keep', 'tank', 'least', 'half', 'full']","[u'plan', u'ahead', u'make', u'sure', u'enough', u'fuel', u'keep', u'tank', u'least', u'half', u'full']",plan ahead make sure enough fuel Deep tank least half full,0.07666666666666666,0.06388888888888888,Neutral,Neutral
1742,1742,1742,808778766889652224,18,4,2016-12-13 21:00:59,: Honda Ridgeline. The Vehicle Stability Assist system could cause the brakes to apply without warning. d 0,['#Recall'],"['https://t.co/r2iGyIq8n', 'https://t.co/D1bVpmMQq']",Honda Ridgeline Vehicle Stability Assist system could cause brakes apply without warning,"['Honda', 'Ridgeline', 'Vehicle', 'Stability', 'Assist', 'system', 'could', 'cause', 'brakes', 'apply', 'without', 'warning']","[u'honda', u'ridgelin', u'vehicl', u'stabil', u'assist', u'system', u'could', u'caus', u'brake', u'appli', u'without', u'warn']",Sonya Ridgeline Vehicle Stability Assist system could cause rakes apply without warning,0.0,0.0,Neutral,Neutral
1743,1743,1743,808771043619958785,3,1,2016-12-13 20:30:17,"Ahoy, there! We are looking for a new harbour master in Cap-aux-Meules, ébec. C","['#Qu', '#QCJobs']",['https://t.co/ap5Ei1CSz'],Ahoy looking new harbour master Cap aux Meules bec,"['Ahoy', 'looking', 'new', 'harbour', 'master', 'Cap', 'aux', 'Meules', 'bec']","[u'ahoy', u'look', u'new', u'harbour', u'master', u'cap', u'aux', u'meul', u'bec']",Hoy looking new harbour master Cap aux Rules be,0.13636363636363635,0.13636363636363635,Neutral,Neutral
1744,1744,1744,808718646365319168,17,18,2016-12-13 17:02:05,: Providing opportunities to incorporate traditional &amp; local knowledge into on .,"['#OceansProtectionPlan', '#MarineSafety', '#OurCoasts']",['https://t.co/IWCE1WJEYF'],Providing opportunities incorporate traditional amp local knowledge,"['Providing', 'opportunities', 'incorporate', 'traditional', 'amp', 'local', 'knowledge']","[u'provid', u'opportun', u'incorpor', u'tradit', u'amp', u'local', u'knowledg']",Providing opportunities incorporate traditional amp local knowledge,0.0,0.0,Neutral,Neutral
1745,1745,1745,808658164904235008,8,4,2016-12-13 13:01:45,Using your to take photos? Avoid flying over private property without permission. d,['#drone'],"['https://t.co/NEkuZOdfi', 'https://t.co/2PuQlI6aoT']",Using take photos Avoid flying private property without permission,"['Using', 'take', 'photos', 'Avoid', 'flying', 'private', 'property', 'without', 'permission']","[u'use', u'take', u'photo', u'avoid', u'fli', u'privat', u'properti', u'without', u'permiss']",Using take photo Avoid flying private property without permission,0.0,0.0,Neutral,Neutral
1746,1746,1746,808476827664654337,7,11,2016-12-13 01:01:11,"Stop, look and listen before you cross a railway track. Any time could be train time.",['#AnytimeIsTrainTime'],"['https://t.co/lPgQvAvq8I', 'https://t.co/NAlEm0kFII']",Stop look listen cross railway track time could train time,"['Stop', 'look', 'listen', 'cross', 'railway', 'track', 'time', 'could', 'train', 'time']","[u'stop', u'look', u'listen', u'cross', u'railway', u'track', u'time', u'could', u'train', u'time']",Stop look listen cross railway track time could train time,0.0,0.0,Neutral,Neutral
1747,1747,1747,808410457350569984,3,0,2016-12-12 20:37:27,: We're counting down! There are only days until .,['#Canada150'],['https://t.co/S520CuHsF7'],counting days,"['counting', 'days']","[u'count', u'day']",counting days,0.0,0.0,Neutral,Neutral
1748,1748,1748,808382190354632704,36,0,2016-12-12 18:45:07,": ""We presented our Oceans Protection Plan and the Pan-Canadian Framework for Clean Growth and Climate Change.""",[],['https://t.co/\xe2\x80\xa6'],presented Oceans Protection Plan Pan Canadian Framework Clean Growth Climate Change,"['presented', 'Oceans', 'Protection', 'Plan', 'Pan', 'Canadian', 'Framework', 'Clean', 'Growth', 'Climate', 'Change']","[u'present', u'ocean', u'protect', u'plan', u'pan', u'canadian', u'framework', u'clean', u'growth', u'climat', u'chang']",presented Means Protection Plan An Canadian Framework Clean Growth Climate Change,0.3666666666666667,0.3666666666666667,Positive,Positive
1749,1749,1749,808381212209348609,13,0,2016-12-12 18:41:14,: Working w/ to evaluate new technologies to help reduce fuel consumption on long-haul trucks! https…,['#aerodynamic'],[],Working evaluate new technologies help reduce fuel consumption long haul trucks,"['Working', 'evaluate', 'new', 'technologies', 'help', 'reduce', 'fuel', 'consumption', 'long', 'haul', 'trucks']","[u'work', u'evalu', u'new', u'technolog', u'help', u'reduc', u'fuel', u'consumpt', u'long', u'haul', u'truck']",Working evaluate new technologies help reduce fuel consumption long haul trunks,0.043181818181818175,0.043181818181818175,Neutral,Neutral
1750,1750,1750,808378284639653888,6,0,2016-12-12 18:29:36,: .: from to Hoffman's Bluff is now four lanes,"['#TransCanadaHighway', '#PritchardBC', '#BCNews']",['https://t.co/foC\xe2\x80\xa6'],Hoffman Bluff four lanes,"['Hoffman', 'Bluff', 'four', 'lanes']","[u'hoffman', u'bluff', u'four', u'lane']",Hoffman Bluff four lanes,0.0,0.0,Neutral,Neutral
1751,1751,1751,808343385329324032,4,2,2016-12-12 16:10:56,: Until the Canadian Meteorology Service operated under the Department of Transport,['#DYK'],['https://t.co/R6gXedNJ1L'],Canadian Meteorology Service operated Department Transport,"['Canadian', 'Meteorology', 'Service', 'operated', 'Department', 'Transport']","[u'canadian', u'meteorolog', u'servic', u'oper', u'depart', u'transport']",Canadian Meteorology Service operated Department Transport,0.0,0.0,Neutral,Neutral
1752,1752,1752,808046385673056256,15,19,2016-12-11 20:30:45,"Every is different, so pay close attention to your pre-flight demonstration! C","['#aircraft', '#safety']","['https://t.co/SW6QkiRYy', 'https://t.co/uSMkerEv3V']",Every different pay close attention pre flight demonstration,"['Every', 'different', 'pay', 'close', 'attention', 'pre', 'flight', 'demonstration']","[u'everi', u'differ', u'pay', u'close', u'attent', u'pre', u'flight', u'demonstr']",Very different pay close attention pre flight demonstration,0.0,0.0,Neutral,Neutral
1753,1753,1753,807681364732608513,24,16,2016-12-10 20:20:18,": Do your wiper blades leave streaks? If so, they should be replaced. Streaking is a sure sign of .","['#SafetyTip', '#damage']",['https://t.co/W8drMvzIwR'],wiper blades leave streaks replaced Streaking sure sign,"['wiper', 'blades', 'leave', 'streaks', 'replaced', 'Streaking', 'sure', 'sign']","[u'wiper', u'blade', u'leav', u'streak', u'replac', u'streak', u'sure', u'sign']",wiped blades leave streaks replaced Breaking sure sign,0.5,0.5,Positive,Positive
1754,1754,1754,807389703611842561,9,7,2016-12-10 01:01:20,with young children? Our regulations require one adult for every child under two.,['#Flying'],['https://t.co/L2C7ZK6ZXo'],young children regulations require one adult every child two,"['young', 'children', 'regulations', 'require', 'one', 'adult', 'every', 'child', 'two']","[u'young', u'children', u'regul', u'requir', u'one', u'adult', u'everi', u'child', u'two']",young children regulations require one adult every child two,0.1,0.1,Neutral,Neutral
1755,1755,1755,807289726336139264,9,5,2016-12-09 18:24:04,The Improvement Program will reimburse costs of activities that increase awareness of rail safety issues,['#RailSafety'],"['https://t.co/44e5aFLjPA', 'https://t.co/7YP8e6GmaS']",Improvement Program reimburse costs activities increase awareness rail safety issues,"['Improvement', 'Program', 'reimburse', 'costs', 'activities', 'increase', 'awareness', 'rail', 'safety', 'issues']","[u'improv', u'program', u'reimburs', u'cost', u'activ', u'increas', u'awar', u'rail', u'safeti', u'issu']",Improvement Program reimbursed costs activities increase awareness rail safety issues,0.0,0.0,Neutral,Neutral
1756,1756,1756,807208730123243521,6,5,2016-12-09 13:02:13,Visiting south of the border this season? Check with for border wait times:,[],"['https://t.co/Q8N6vgMCOa', 'https://t.co/2anJCXLfhf']",Visiting south border season Check border wait times,"['Visiting', 'south', 'border', 'season', 'Check', 'border', 'wait', 'times']","[u'visit', u'south', u'border', u'season', u'check', u'border', u'wait', u'time']",Visiting south border season Check border wait times,0.0,0.0,Neutral,Neutral
1757,1757,1757,807027306845835265,13,25,2016-12-09 01:01:18,Whoa! Canadian railways move million people in Canada each year!,['#MindBlown'],"['https://t.co/qdGmWaYZUo', 'https://t.co/v4GW8f1LeB']",Whoa Canadian railways move million people Canada year,"['Whoa', 'Canadian', 'railways', 'move', 'million', 'people', 'Canada', 'year']","[u'whoa', u'canadian', u'railway', u'move', u'million', u'peopl', u'canada', u'year']",Whoa Canadian railways move million people Canada year,0.0,0.0,Neutral,Neutral
1758,1758,1758,806946360561778688,3,0,2016-12-08 19:39:39,: Excellence in Reg Policy or Instrument Design Award: Grade Crossing Regulations . Congrats!,[],['https://t.co/oXrYZO99\xe2\x80\xa6'],Excellence Reg Policy Instrument Design Award Grade Crossing Regulations Congrats,"['Excellence', 'Reg', 'Policy', 'Instrument', 'Design', 'Award', 'Grade', 'Crossing', 'Regulations', 'Congrats']","[u'excel', u'reg', u'polici', u'instrument', u'design', u'award', u'grade', u'cross', u'regul', u'congrat']",Excellence Leg Policy Instrument Design Ward Trade Crossing Regulations Congrats,0.0,0.0,Neutral,Neutral
1759,1759,1759,806846169188069376,4,4,2016-12-08 13:01:31,Keep warm this . Be prepared and stay safe. Always keep an emergency kit in your trunk cc,['#winter'],"['https://t.co/9fqHNvoOoK', 'https://t.co/yGYil11S']",Keep warm prepared stay safe Always keep emergency kit trunk cc,"['Keep', 'warm', 'prepared', 'stay', 'safe', 'Always', 'keep', 'emergency', 'kit', 'trunk', 'cc']","[u'keep', u'warm', u'prepar', u'stay', u'safe', u'alway', u'keep', u'emerg', u'kit', u'trunk', 'cc']",Deep warm prepared stay safe Always keep emergency kit trunk c,0.55,0.3666666666666667,Positive,Positive
1760,1760,1760,806664901053841408,20,15,2016-12-08 01:01:14,Putting on your ? Be sure you know how to properly store your summer ! U,"['#WinterTires', '#tires']","['https://t.co/Mm0JD20gS7', 'https://t.co/VTV1fxFBf']",Putting sure know properly store summer,"['Putting', 'sure', 'know', 'properly', 'store', 'summer']","[u'put', u'sure', u'know', u'proper', u'store', u'summer']",Putting sure know properly store summer,0.25,0.25,Neutral,Neutral
1761,1761,1761,806523924171329539,8,0,2016-12-07 15:41:02,: /14/1949: first non-stop trans-Canada flight arrived in from . Plane was Douglas DC-4M …,"['#Halifax', '#Vancouver', '#InternationalC']",[],14 1949 first non stop trans Canada flight arrived Plane Douglas DC 4M,"['14', '1949', 'first', 'non', 'stop', 'trans', 'Canada', 'flight', 'arrived', 'Plane', 'Douglas', 'DC', '4M']","['14', u'1949', u'first', u'non', u'stop', u'tran', u'canada', u'flight', u'arriv', u'plane', u'dougla', 'dc', '4m']",14 1949 first non stop trans Canada flight arrived Lane Douglas of Of,0.25,0.25,Neutral,Neutral
1762,1762,1762,806483772782899201,28,32,2016-12-07 13:01:29,"It’s International Civil Aviation Day! Today, we celebrate ’s role in Canada’s social &amp; economic development.",['#CivilAviation'],['https://t.co/DOdApinUvp'],International Civil Aviation Day Today celebrate role social amp economic development,"['International', 'Civil', 'Aviation', 'Day', 'Today', 'celebrate', 'role', 'social', 'amp', 'economic', 'development']","[u'intern', u'civil', u'aviat', u'day', u'today', u'celebr', u'role', u'social', u'amp', u'econom', u'develop']",International Civil Aviation May Today celebrate role social amp economic development,0.07777777777777778,0.07777777777777778,Neutral,Neutral
1763,1763,1763,806302552493006848,12,7,2016-12-07 01:01:23,", I want a for Christmas. I promise to not fly it over where you’re buying my other presents.","['#DearSanta', '#drone', '#JackPoolePlaza', '#NoDroneZone']",['https://t.co/E26nkgLuQI'],want Christmas promise fly buying presents,"['want', 'Christmas', 'promise', 'fly', 'buying', 'presents']","[u'want', u'christma', u'promis', u'fli', u'buy', u'present']",want Christmas promise fly buying presents,0.8,0.8,Positive,Positive
