,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type,category
235,235,235,235,793838286947115008,0,0,2016-11-02 15:32:51,Que pensez-vous de la pêche récréative au é ? Donnez votre opinion! 0,['#BarRay'],"['https://t.co/MeJAoD6Qqv', 'https://t.co/CN4kKnL4Q']",Que pensez vous de la ative au Donnez votre opinion https co MeJAoD6Qqv https co CN4kKnL4Q0,"['Que', 'pensez', 'vous', 'de', 'la', 'ative', 'au', 'Donnez', 'votre', 'opinion', 'https', 'co', 'MeJAoD6Qqv', 'https', 'co', 'CN4kKnL4Q0']","[u'que', u'pensez', u'vous', 'de', 'la', u'ativ', 'au', u'donnez', u'votr', u'opinion', u'https', 'co', u'mejaod6qqv', u'https', 'co', u'cn4kknl4q0']",Que pensez-vous de la pêche récréative au #BarRayé ? Donnez votre opinion! https://t.co/MeJAoD6Qqv https://t.co/CN4kKnL4Q0,0.0,Neutral,Social
236,236,236,236,792084239487528960,0,0,2016-10-28 19:22:53,"Pêcheurs commerciaux, c'est le temps de renouveler votre permis. Faites votre paiement en ligne d'ici le déc UU",[],['https://t.co/TGLQoksb'],commerciaux est le temps de renouveler votre permis Faites votre paiement 2016 en ligne ici le 31 https co TGLQoksbUU,"['commerciaux', 'est', 'le', 'temps', 'de', 'renouveler', 'votre', 'permis', 'Faites', 'votre', 'paiement', '2016', 'en', 'ligne', 'ici', 'le', '31', 'https', 'co', 'TGLQoksbUU']","[u'commerciaux', u'est', 'le', u'temp', 'de', u'renouvel', u'votr', u'permi', u'fait', u'votr', u'paiement', u'2016', 'en', u'lign', u'ici', 'le', '31', u'https', 'co', u'tglqoksbuu']","Pêcheurs commerciaux, c'est le temps de renouveler votre permis. Faites votre paiement 2016 en ligne d'ici le 31 déc https://t.co/TGLQoksbUU",0.0,Neutral,Social
237,237,237,237,791322394216587264,0,0,2016-10-26 16:55:35,Florence Albert a débuté sa carrière comme agente des pêches dans la région du Golfe en âceàElle,"['#Gr', '#MHF2016']",['https://t.co/ZLGY8OMP6A'],Florence Albert sa comme agente des dans la gion du Golfe en 1982 Elle MHF2016 https co ZLGY8OMP6A,"['Florence', 'Albert', 'sa', 'comme', 'agente', 'des', 'dans', 'la', 'gion', 'du', 'Golfe', 'en', '1982', 'Elle', 'MHF2016', 'https', 'co', 'ZLGY8OMP6A']","[u'florenc', u'albert', 'sa', u'comm', u'agent', u'des', u'dan', 'la', u'gion', 'du', u'golf', 'en', u'1982', u'ell', u'mhf2016', u'https', 'co', u'zlgy8omp6a']",Florence Albert a débuté sa carrière comme agente des pêches dans la région du Golfe en 1982 #GrâceàElle #MHF2016 https://t.co/ZLGY8OMP6A,0.0,Neutral,Environmental
238,238,238,238,790594403169624064,2,0,2016-10-24 16:42:48,: Des idées pour protéger l'habitat du poisson au Canada? Votre avis sur ! êches …,"['#LoiSurLesP', '#ParlonsHabit']",['https://t.co/wroOHx20IJ'],RT Des es pour ger habitat du poisson au Canada Votre avis sur https co wroOHx20IJ,"['RT', 'Des', 'es', 'pour', 'ger', 'habitat', 'du', 'poisson', 'au', 'Canada', 'Votre', 'avis', 'sur', 'https', 'co', 'wroOHx20IJ']","['rt', u'des', 'es', u'pour', u'ger', u'habitat', 'du', u'poisson', 'au', u'canada', u'votr', u'avi', u'sur', u'https', 'co', u'wroohx20ij']",RT @MPO_DFO: Des idées pour protéger l'habitat du poisson au Canada? Votre avis sur https://t.co/wroOHx20IJ! #LoiSurLesPêches #ParlonsHabit…,0.0,Neutral,Social
239,239,239,239,789534331542831104,2,0,2016-10-21 18:30:28,": âceÀElle, à l’océanographe Edith Berkeley, le Canada est devenu dans les années une référence dans le domaine de…",['#Gr'],[],RT Elle anographe Edith Berkeley le Canada est devenu dans les es 1900 une rence dans le domaine,"['RT', 'Elle', 'anographe', 'Edith', 'Berkeley', 'le', 'Canada', 'est', 'devenu', 'dans', 'les', 'es', '1900', 'une', 'rence', 'dans', 'le', 'domaine']","['rt', u'ell', u'anograph', u'edith', u'berkeley', 'le', u'canada', u'est', u'devenu', u'dan', u'les', 'es', u'1900', u'une', u'renc', u'dan', 'le', u'domain']","RT @MPO_Pacifique: #GrâceÀElle, à l’océanographe Edith Berkeley, le Canada est devenu dans les années 1900 une référence dans le domaine de…",0.0,Neutral,Social
240,240,240,240,788805579162738690,8,0,2016-10-19 18:14:40,: Les zones de protection marine du Canada abritent plusieurs espèces aquatiques rares retrouvées nulle part ailleurs!,[],['https://t\xe2\x80\xa6'],RT Les zones de protection marine du Canada abritent plusieurs ces aquatiques rares es nulle part ailleurs https,"['RT', 'Les', 'zones', 'de', 'protection', 'marine', 'du', 'Canada', 'abritent', 'plusieurs', 'ces', 'aquatiques', 'rares', 'es', 'nulle', 'part', 'ailleurs', 'https']","['rt', u'les', u'zone', 'de', u'protect', u'marin', 'du', u'canada', u'abrit', u'plusieur', u'ces', u'aquatiqu', u'rare', 'es', u'null', u'part', u'ailleur', u'https']",RT @MPO_DFO: Les zones de protection marine du Canada abritent plusieurs espèces aquatiques rares retrouvées nulle part ailleurs! https://t…,0.0,Neutral,Environmental
241,241,241,241,788427693188583424,8,0,2016-10-18 17:13:04,: ! Le consulte pour la êches. Participez sur !,"['#ParlonsHabitatDuPoisson', '#GC', '#LoiSurLesP']","['https://t.co/wroOHx20IJ', 'https://t.co/xRUBn\xe2\x80\xa6']",RT ParlonsHabitatDuPoisson Le GC consulte pour la Participez sur https co wroOHx20IJ https co,"['RT', 'ParlonsHabitatDuPoisson', 'Le', 'GC', 'consulte', 'pour', 'la', 'Participez', 'sur', 'https', 'co', 'wroOHx20IJ', 'https', 'co']","['rt', u'parlonshabitatdupoisson', 'le', 'gc', u'consult', u'pour', 'la', u'participez', u'sur', u'https', 'co', u'wroohx20ij', u'https', 'co']",RT @MPO_DFO: #ParlonsHabitatDuPoisson! Le #GC consulte pour la #LoiSurLesPêches. Participez sur https://t.co/wroOHx20IJ! https://t.co/xRUBn…,0.0,Neutral,Social
242,242,242,242,788351045143498752,3,0,2016-10-18 12:08:30,: éductionDesDéchets : vs fera connaître les ressources + activités de votre collectivité.,['#SemaineDeR'],['https://t.c\xe2\x80\xa6'],RT chets WRWCanada vs fera tre les ressources de votre https,"['RT', 'chets', 'WRWCanada', 'vs', 'fera', 'tre', 'les', 'ressources', 'de', 'votre', 'https']","['rt', u'chet', u'wrwcanada', 'vs', u'fera', u'tre', u'les', u'ressourc', 'de', u'votr', u'https']",RT @ministre_ec: #SemaineDeRéductionDesDéchets : @WRWCanada vs fera connaître les ressources + activités de votre collectivité. https://t.c…,0.0,Neutral,Economical
243,243,243,243,788017324091736064,5,0,2016-10-17 14:02:25,": Honorons l’incroyable contribution à l’océanographie de nos femmes scientifiques, ce âceÀElle ht…","['#MoisHistoiredesFemmes', '#Gr']",[],RT Honorons incroyable contribution anographie de nos femmes scientifiques ce MoisHistoiredesFemmes Elle,"['RT', 'Honorons', 'incroyable', 'contribution', 'anographie', 'de', 'nos', 'femmes', 'scientifiques', 'ce', 'MoisHistoiredesFemmes', 'Elle']","['rt', u'honoron', u'incroy', u'contribut', u'anographi', 'de', u'nos', u'femm', u'scientifiqu', 'ce', u'moishistoiredesfemm', u'ell']","RT @MPO_Science: Honorons l’incroyable contribution à l’océanographie de nos femmes scientifiques, ce #MoisHistoiredesFemmes #GrâceÀElle ht…",0.0,Neutral,Social
244,244,244,244,786982617157697536,4,0,2016-10-14 17:30:52,: La travaillera de concert avec les autorités locales afin de rendre des chambres disponibles sur une base priorit…,[],[],RT La travaillera de concert avec les locales afin de rendre des chambres disponibles sur une base,"['RT', 'La', 'travaillera', 'de', 'concert', 'avec', 'les', 'locales', 'afin', 'de', 'rendre', 'des', 'chambres', 'disponibles', 'sur', 'une', 'base']","['rt', 'la', u'travaillera', 'de', u'concert', u'avec', u'les', u'local', u'afin', 'de', u'rendr', u'des', u'chambr', u'dispon', u'sur', u'une', u'base']",RT @Min_LeBlanc: La @CCG_GCC travaillera de concert avec les autorités locales afin de rendre des chambres disponibles sur une base priorit…,-0.8,Negative,Social
245,245,245,245,786982592109244416,5,0,2016-10-14 17:30:46,": Suite à la demande de &amp; , j’ai demandé à ouvrir le Collège GCC Cap-Breton pour ceux touchés pa…",[],[],RT Suite la demande de rodgercuzner amp ai ouvrir le ge GCC Cap Breton pour ceux,"['RT', 'Suite', 'la', 'demande', 'de', 'rodgercuzner', 'amp', 'ai', 'ouvrir', 'le', 'ge', 'GCC', 'Cap', 'Breton', 'pour', 'ceux']","['rt', u'suit', 'la', u'demand', 'de', u'rodgercuzn', u'amp', 'ai', u'ouvrir', 'le', 'ge', u'gcc', u'cap', u'breton', u'pour', u'ceux']","RT @Min_LeBlanc: Suite à la demande de @rodgercuzner &amp; @markeyking_mp, j’ai demandé à ouvrir le Collège GCC Cap-Breton pour ceux touchés pa…",0.0,Neutral,Social
246,246,246,246,786193058828210177,0,0,2016-10-12 13:13:26,"La plie canadienne est à droite. Au centre, c’est une limande à queue jaune et à gauche, une plie rouge éSept",['#Relev'],['https://t.co/DyAsZ1isNf'],La plie canadienne est droite Au centre est une limande queue jaune et gauche une plie rouge Sept https co DyAsZ1isNf,"['La', 'plie', 'canadienne', 'est', 'droite', 'Au', 'centre', 'est', 'une', 'limande', 'queue', 'jaune', 'et', 'gauche', 'une', 'plie', 'rouge', 'Sept', 'https', 'co', 'DyAsZ1isNf']","['la', u'plie', u'canadienn', u'est', u'droit', 'au', u'centr', u'est', u'une', u'limand', u'queue', u'jaun', 'et', u'gauch', u'une', u'plie', u'roug', u'sept', u'https', 'co', u'dyasz1isnf']","La plie canadienne est à droite. Au centre, c’est une limande à queue jaune et à gauche, une plie rouge #RelevéSept https://t.co/DyAsZ1isNf",0.0,Neutral,Social
247,247,247,247,785895858508300288,0,0,2016-10-11 17:32:28,C'est une « plaise » qui n'a rien fait de mal. Laquellle est une plie canadienne? La réponse demain éSept,"['#MardiQuiz', '#Relev']",['https://t.co/g1hnMb2bCN'],est une plaise qui rien fait de mal Laquellle est une plie canadienne La ponse demain MardiQuiz Sept https co g1hnMb2bCN,"['est', 'une', 'plaise', 'qui', 'rien', 'fait', 'de', 'mal', 'Laquellle', 'est', 'une', 'plie', 'canadienne', 'La', 'ponse', 'demain', 'MardiQuiz', 'Sept', 'https', 'co', 'g1hnMb2bCN']","[u'est', u'une', u'plais', u'qui', u'rien', u'fait', 'de', u'mal', u'laquelll', u'est', u'une', u'plie', u'canadienn', 'la', u'pons', u'demain', u'mardiquiz', u'sept', u'https', 'co', u'g1hnmb2bcn']",C'est une « plaise » qui n'a rien fait de mal. Laquellle est une plie canadienne? La réponse demain #MardiQuiz #RelevéSept https://t.co/g1hnMb2bCN,0.0,Neutral,Social
248,248,248,248,784463350730194945,0,0,2016-10-07 18:40:12,Le a besoin d'alliés dévoués. Le Plan conjoint de recherche sur le saumon Atlantique annoncé hier les rassemble,"['#SaumonAtlantique', '#PCRSA']",['https://t.co/Mri6gxJuOq'],Le SaumonAtlantique besoin Le Plan conjoint de recherche sur le saumon Atlantique PCRSA hier les rassemble https co Mri6gxJuOq,"['Le', 'SaumonAtlantique', 'besoin', 'Le', 'Plan', 'conjoint', 'de', 'recherche', 'sur', 'le', 'saumon', 'Atlantique', 'PCRSA', 'hier', 'les', 'rassemble', 'https', 'co', 'Mri6gxJuOq']","['le', u'saumonatlantiqu', u'besoin', 'le', u'plan', u'conjoint', 'de', u'recherch', u'sur', 'le', u'saumon', u'atlantiqu', u'pcrsa', u'hier', u'les', u'rassembl', u'https', 'co', u'mri6gxjuoq']",Le #SaumonAtlantique a besoin d'alliés dévoués. Le Plan conjoint de recherche sur le saumon Atlantique #PCRSA annoncé hier les rassemble https://t.co/Mri6gxJuOq,0.0,Neutral,Social
249,249,249,249,784096298832125952,2,0,2016-10-06 18:21:40,: . recevra k$ pour mieux connaître les infections au pou de mer du saumon de l’Atlan. &amp; aider à créer des méthodes de r…,[],[],RT UNB recevra 26 5k pour mieux tre les infections au pou de mer du saumon de Atlan amp aider er des thodes de,"['RT', 'UNB', 'recevra', '26', '5k', 'pour', 'mieux', 'tre', 'les', 'infections', 'au', 'pou', 'de', 'mer', 'du', 'saumon', 'de', 'Atlan', 'amp', 'aider', 'er', 'des', 'thodes', 'de']","['rt', u'unb', u'recevra', '26', '5k', u'pour', u'mieux', u'tre', u'les', u'infect', 'au', u'pou', 'de', u'mer', 'du', u'saumon', 'de', u'atlan', u'amp', u'aider', 'er', u'des', u'thode', 'de']",RT @MPO_MAR: .@UNB recevra 26.5k$ pour mieux connaître les infections au pou de mer du saumon de l’Atlan. &amp; aider à créer des méthodes de r…,0.0,Neutral,Social
250,250,250,250,784096146411098112,3,0,2016-10-06 18:21:03,: . recevra k$ pour étudier la population et l’aire de répartition du saumon de l’Atlantique dans la rivière Mirami…,[],[],RT recevra 100k pour tudier la population et aire de partition du saumon de Atlantique dans la,"['RT', 'recevra', '100k', 'pour', 'tudier', 'la', 'population', 'et', 'aire', 'de', 'partition', 'du', 'saumon', 'de', 'Atlantique', 'dans', 'la']","['rt', u'recevra', u'100k', u'pour', u'tudier', 'la', u'popul', 'et', u'air', 'de', u'partit', 'du', u'saumon', 'de', u'atlantiqu', u'dan', 'la']",RT @MPO_MAR: .@CRI_News  recevra 100k$ pour étudier la population et l’aire de répartition du saumon de l’Atlantique dans la rivière Mirami…,0.0,Neutral,Social
251,251,251,251,784096103847387136,3,0,2016-10-06 18:20:53,: . recevra k$ pour la recherche sur les couloirs de migration &amp; comportements du saumon de l’Atlantique,[],['https://t\xe2\x80\xa6'],RT SalmonNews recevra 250k pour la recherche sur les couloirs de migration amp comportements du saumon de Atlantique https,"['RT', 'SalmonNews', 'recevra', '250k', 'pour', 'la', 'recherche', 'sur', 'les', 'couloirs', 'de', 'migration', 'amp', 'comportements', 'du', 'saumon', 'de', 'Atlantique', 'https']","['rt', u'salmonnew', u'recevra', u'250k', u'pour', 'la', u'recherch', u'sur', u'les', u'couloir', 'de', u'migrat', u'amp', u'comport', 'du', u'saumon', 'de', u'atlantiqu', u'https']",RT @MPO_MAR: .@SalmonNews recevra 250k$ pour la recherche sur les couloirs de migration &amp; comportements du saumon de l’Atlantique https://t…,0.0,Neutral,Environmental
252,252,252,252,784070695609393152,1,0,2016-10-06 16:39:55,. recevra aussi k$ pour mieux connaître les impacts potentiels de l’hydroélectricité sur le,['#SaumonAtlantique'],[],umoncton recevra aussi 40k pour mieux tre les impacts potentiels de sur le SaumonAtlantique,"['umoncton', 'recevra', 'aussi', '40k', 'pour', 'mieux', 'tre', 'les', 'impacts', 'potentiels', 'de', 'sur', 'le', 'SaumonAtlantique']","[u'umoncton', u'recevra', u'aussi', u'40k', u'pour', u'mieux', u'tre', u'les', u'impact', u'potentiel', 'de', u'sur', 'le', u'saumonatlantiqu']",.@umoncton recevra aussi 40k$ pour mieux connaître les impacts potentiels de l’hydroélectricité sur le #SaumonAtlantique,0.0,Neutral,Social
253,253,253,253,784070361092595712,1,0,2016-10-06 16:38:36,. recevra k$ pour développer une technologie pour améliorer la précision des prévisions de température de l’eau des rivières,[],[],umoncton recevra 74k pour velopper une technologie pour liorer la cision des visions de rature de eau des res,"['umoncton', 'recevra', '74k', 'pour', 'velopper', 'une', 'technologie', 'pour', 'liorer', 'la', 'cision', 'des', 'visions', 'de', 'rature', 'de', 'eau', 'des', 'res']","[u'umoncton', u'recevra', u'74k', u'pour', u'velopp', u'une', u'technologi', u'pour', u'liorer', 'la', u'cision', u'des', u'vision', 'de', u'ratur', 'de', u'eau', u'des', u'res']",.@umoncton recevra 74k$ pour développer une technologie pour améliorer la précision des prévisions de température de l’eau des rivières,0.0,Neutral,Environmental
254,254,254,254,784070082230095873,2,0,2016-10-06 16:37:29,: Le octroie plus de k$ pour la recherche visant à rétablir le saumon sauvage de l'Atlantique,['#GC'],['https://t.co/vk5NxY\xe2\x80\xa6'],RT salledepresseGC Le GC octroie plus de 600k pour la recherche visant tablir le saumon sauvage de Atlantique https co,"['RT', 'salledepresseGC', 'Le', 'GC', 'octroie', 'plus', 'de', '600k', 'pour', 'la', 'recherche', 'visant', 'tablir', 'le', 'saumon', 'sauvage', 'de', 'Atlantique', 'https', 'co']","['rt', u'salledepressegc', 'le', 'gc', u'octroi', u'plus', 'de', u'600k', u'pour', 'la', u'recherch', u'visant', u'tablir', 'le', u'saumon', u'sauvag', 'de', u'atlantiqu', u'https', 'co']",RT @salledepresseGC: Le #GC octroie plus de 600k$ pour la recherche visant à rétablir le saumon sauvage de l'Atlantique https://t.co/vk5NxY…,0.0,Neutral,Social
255,255,255,255,784004207426797568,0,1,2016-10-06 12:15:43,"Les quais font partie de notre histoire. Photos de Toney River, date inconnue. Dernières de la série","['#JeudiNostalgie', '#Golfe35', '#Canada150']",['https://t.co/ddTDaJgqef'],JeudiNostalgie Les quais font partie de notre histoire Photos de Toney River date inconnue res de la rie Golfe35 Canada150 https co ddTDaJgqef,"['JeudiNostalgie', 'Les', 'quais', 'font', 'partie', 'de', 'notre', 'histoire', 'Photos', 'de', 'Toney', 'River', 'date', 'inconnue', 'res', 'de', 'la', 'rie', 'Golfe35', 'Canada150', 'https', 'co', 'ddTDaJgqef']","[u'jeudinostalgi', u'les', u'quai', u'font', u'parti', 'de', u'notr', u'histoir', u'photo', 'de', u'toney', u'river', u'date', u'inconnu', u'res', 'de', 'la', u'rie', u'golfe35', u'canada150', u'https', 'co', u'ddtdajgqef']","#JeudiNostalgie Les quais font partie de notre histoire. Photos de Toney River, date inconnue. Dernières de la série :( #Golfe35 #Canada150 https://t.co/ddTDaJgqef",-0.75,Negative,Social
256,256,256,256,783734953838247937,3,0,2016-10-05 18:25:48,: L'équipe Infrastructure maritime et civile (IMC) de fait des travaux sur divers feux d'alignement à (N.-B.) ht…,"['#GCC', '#Miramichi']",[],RT quipe Infrastructure maritime et civile IMC de GCC fait des travaux sur divers feux alignement Miramichi,"['RT', 'quipe', 'Infrastructure', 'maritime', 'et', 'civile', 'IMC', 'de', 'GCC', 'fait', 'des', 'travaux', 'sur', 'divers', 'feux', 'alignement', 'Miramichi']","['rt', u'quip', u'infrastructur', u'maritim', 'et', u'civil', u'imc', 'de', u'gcc', u'fait', u'des', u'travaux', u'sur', u'diver', u'feux', u'align', u'miramichi']",RT @MPO_MAR: L'équipe Infrastructure maritime et civile (IMC) de #GCC fait des travaux sur divers feux d'alignement à #Miramichi (N.-B.) ht…,0.0,Neutral,Social
257,257,257,257,783729998486204417,0,0,2016-10-05 18:06:07,Le secrétaire parl. Serge Cormier annoncera du financement pour conservation du et initiative de demain à Moncton,"['#SaumonAtlantique', '#science']",[],Le taire parl Serge Cormier annoncera du financement pour conservation du SaumonAtlantique et initiative de science demain Moncton,"['Le', 'taire', 'parl', 'Serge', 'Cormier', 'annoncera', 'du', 'financement', 'pour', 'conservation', 'du', 'SaumonAtlantique', 'et', 'initiative', 'de', 'science', 'demain', 'Moncton']","['le', u'tair', u'parl', u'serg', u'cormier', u'annoncera', 'du', u'financ', u'pour', u'conserv', 'du', u'saumonatlantiqu', 'et', u'initi', 'de', u'scienc', u'demain', u'moncton']",Le secrétaire parl. Serge Cormier annoncera du financement pour conservation du #SaumonAtlantique et initiative de #science demain à Moncton,0.0,Neutral,Environmental
258,258,258,258,783728344600866817,0,0,2016-10-05 17:59:32,Celui de gauche est un crabe des neiges (Chionoecetes opilio) alors que les deux autres sont des crabes hyas (hyas araneus) Dc,[],['https://t.co/iWRbV52Y'],Celui gauche crabe neiges Chionoecetes opilio alors les deux autres crabes hyas hyas araneus https co iWRbV52YDc,"['Celui', 'gauche', 'crabe', 'neiges', 'Chionoecetes', 'opilio', 'alors', 'les', 'deux', 'autres', 'crabes', 'hyas', 'hyas', 'araneus', 'https', 'co', 'iWRbV52YDc']","[u'celui', u'gauch', u'crabe', u'neig', u'chionoecet', u'opilio', u'alor', u'les', u'deux', u'autr', u'crabe', u'hya', u'hya', u'araneus', u'https', 'co', u'iwrbv52ydc']",Celui de gauche est un crabe des neiges (Chionoecetes opilio) alors que les deux autres sont des crabes hyas (hyas araneus) https://t.co/iWRbV52YDc,0.0,Neutral,Environmental
259,259,259,259,783391774614192128,0,1,2016-10-04 19:42:08,Trouvez l'intrus parmi ces crabes éSept La réponse mercredi! U,"['#MardiQuiz', '#Relev']",['https://t.co/Ib6UVAU55'],Trouvez intrus parmi ces crabes MardiQuiz Sept La ponse mercredi https co Ib6UVAU55U,"['Trouvez', 'intrus', 'parmi', 'ces', 'crabes', 'MardiQuiz', 'Sept', 'La', 'ponse', 'mercredi', 'https', 'co', 'Ib6UVAU55U']","[u'trouvez', u'intrus', u'parmi', u'ces', u'crabe', u'mardiquiz', u'sept', 'la', u'pons', u'mercredi', u'https', 'co', u'ib6uvau55u']",Trouvez l'intrus parmi ces crabes #MardiQuiz #RelevéSept La réponse mercredi! https://t.co/Ib6UVAU55U,0.0,Neutral,Social
260,260,260,260,781566381460520960,3,0,2016-09-29 18:48:40,L’équipage de et les scientifiques ont complété le éSept et accosté à Sydney É hier. Plus de photos à venir!,"['#Relev', '#N']",['https://t.co/mvlzVJbNoH'],quipage de et les scientifiques ont le Sept et Sydney hier Plus de photos venir https co mvlzVJbNoH,"['quipage', 'de', 'et', 'les', 'scientifiques', 'ont', 'le', 'Sept', 'et', 'Sydney', 'hier', 'Plus', 'de', 'photos', 'venir', 'https', 'co', 'mvlzVJbNoH']","[u'quipag', 'de', 'et', u'les', u'scientifiqu', u'ont', 'le', u'sept', 'et', u'sydney', u'hier', u'plus', 'de', u'photo', u'venir', u'https', 'co', u'mvlzvjbnoh']",L’équipage de @GCC_CCG et les scientifiques @MPO_Science ont complété le #RelevéSept et accosté à Sydney #NÉ hier. Plus de photos à venir! https://t.co/mvlzVJbNoH,0.0,Neutral,Social
261,261,261,261,781510361287655424,0,0,2016-09-29 15:06:04,"MT Tourbillons d’eau aperçus dans des reflets du Golfe du St. Laurent, au nord de l’I.-P.-É. (en anglais) :",[],"['https://t.co/u0vWewrDDm', 'https://t.co/rxsXBcZoIN']",MT NASA Tourbillons eau us dans des reflets du Golfe du St Laurent au nord de en anglais https co u0vWewrDDm https co rxsXBcZoIN,"['MT', 'NASA', 'Tourbillons', 'eau', 'us', 'dans', 'des', 'reflets', 'du', 'Golfe', 'du', 'St', 'Laurent', 'au', 'nord', 'de', 'en', 'anglais', 'https', 'co', 'u0vWewrDDm', 'https', 'co', 'rxsXBcZoIN']","['mt', u'nasa', u'tourbillon', u'eau', 'us', u'dan', u'des', u'reflet', 'du', u'golf', 'du', 'st', u'laurent', 'au', u'nord', 'de', 'en', u'anglai', u'https', 'co', u'u0vwewrddm', u'https', 'co', u'rxsxbczoin']","MT @NASA Tourbillons d’eau aperçus dans des reflets du Golfe du St. Laurent, au nord de l’I.-P.-É. (en anglais) :  https://t.co/u0vWewrDDm https://t.co/rxsXBcZoIN",0.0,Neutral,Environmental
262,262,262,262,781467476349575170,0,0,2016-09-29 12:15:39,"Les quais font partie de notre histoire. Photos de Shippagan, -1927","['#JeudiNostalgie', '#TBT', '#Golfe35', '#Canada150']",['https://t.co/1bg86IBAWG'],JeudiNostalgie Les quais font partie histoire Photos Shippagan 1923 1927 TBT Golfe35 Canada150 https co 1bg86IBAWG,"['JeudiNostalgie', 'Les', 'quais', 'font', 'partie', 'histoire', 'Photos', 'Shippagan', '1923', '1927', 'TBT', 'Golfe35', 'Canada150', 'https', 'co', '1bg86IBAWG']","[u'jeudinostalgi', u'les', u'quai', u'font', u'parti', u'histoir', u'photo', u'shippagan', u'1923', u'1927', u'tbt', u'golfe35', u'canada150', u'https', 'co', u'1bg86ibawg']","#JeudiNostalgie Les quais font partie de notre histoire. Photos de Shippagan, 1923-1927 #TBT #Golfe35 #Canada150 https://t.co/1bg86IBAWG",0.0,Neutral,Social
263,263,263,263,780477518835048449,0,0,2016-09-26 18:41:55,Les infractions à la Loi sur les pêches sont couteuses: amendes totalisant + de $ d'avril à juin . U,[],['https://t.co/fu5rt3B3n'],Les infractions la Loi sur les sont couteuses amendes totalisant de 18 000 avril juin 2016 https co fu5rt3B3nU,"['Les', 'infractions', 'la', 'Loi', 'sur', 'les', 'sont', 'couteuses', 'amendes', 'totalisant', 'de', '18', '000', 'avril', 'juin', '2016', 'https', 'co', 'fu5rt3B3nU']","[u'les', u'infract', 'la', u'loi', u'sur', u'les', u'sont', u'couteus', u'amend', u'totalis', 'de', '18', u'000', u'avril', u'juin', u'2016', u'https', 'co', u'fu5rt3b3nu']",Les infractions à la Loi sur les pêches sont couteuses: amendes totalisant + de 18 000$ d'avril à juin 2016. https://t.co/fu5rt3B3nU,0.0,Neutral,Social
264,264,264,264,780470790412173312,2,0,2016-09-26 18:15:11,"LSV? En vieillissant, le crabe des neiges a de la mousse qui pousse sur sa carapace. En voici un plutôt verdoyant! éSept",['#Relev'],['https://t.co/O3UuNogCNr'],LSV En vieillissant le crabe des neiges de la mousse qui pousse sur sa carapace En voici un verdoyant Sept https co O3UuNogCNr,"['LSV', 'En', 'vieillissant', 'le', 'crabe', 'des', 'neiges', 'de', 'la', 'mousse', 'qui', 'pousse', 'sur', 'sa', 'carapace', 'En', 'voici', 'un', 'verdoyant', 'Sept', 'https', 'co', 'O3UuNogCNr']","[u'lsv', 'en', u'vieilliss', 'le', u'crabe', u'des', u'neig', 'de', 'la', u'mouss', u'qui', u'pouss', u'sur', 'sa', u'carapac', 'en', u'voici', 'un', u'verdoy', u'sept', u'https', 'co', u'o3uunogcnr']","LSV? En vieillissant, le crabe des neiges a de la mousse qui pousse sur sa carapace. En voici un plutôt verdoyant! #RelevéSept @MPO_Science https://t.co/O3UuNogCNr",0.0,Neutral,Social
265,265,265,265,780462346686885888,1,2,2016-09-26 17:41:38,"Prise exceptionnelle : morue femelle, pêchée à m de profondeur au large de Miscou. Poid: kg. Taille: cm éSept",['#Relev'],['https://t.co/SmGlzf3ZwN'],Prise exceptionnelle morue femelle 86 de profondeur au large de Miscou Poid kg Taille 99 cm Sept https co SmGlzf3ZwN,"['Prise', 'exceptionnelle', 'morue', 'femelle', '86', 'de', 'profondeur', 'au', 'large', 'de', 'Miscou', 'Poid', 'kg', 'Taille', '99', 'cm', 'Sept', 'https', 'co', 'SmGlzf3ZwN']","[u'prise', u'exceptionnell', u'moru', u'femell', '86', 'de', u'profondeur', 'au', u'larg', 'de', u'miscou', u'poid', 'kg', u'taill', '99', 'cm', u'sept', u'https', 'co', u'smglzf3zwn']","Prise exceptionnelle : morue femelle, pêchée à 86 m de profondeur au large de Miscou. Poid: 9 kg. Taille: 99 cm #RelevéSept @MPO_Science https://t.co/SmGlzf3ZwN",0.21428571428571427,Neutral,Environmental
266,266,266,266,779333131417583616,0,0,2016-09-23 14:54:32,MT La &amp; perfectionnent ensemble leurs efforts de recherche &amp; sauvetage (anglais),[],['https://t.co/VnluABq2eT'],MT amp USCG perfectionnent ensemble leurs efforts recherche amp sauvetage anglais https co VnluABq2eT,"['MT', 'amp', 'USCG', 'perfectionnent', 'ensemble', 'leurs', 'efforts', 'recherche', 'amp', 'sauvetage', 'anglais', 'https', 'co', 'VnluABq2eT']","['mt', u'amp', u'uscg', u'perfectionn', u'ensembl', u'leur', u'effort', u'recherch', u'amp', u'sauvetag', u'anglai', u'https', 'co', u'vnluabq2et']",MT @Global_NB La @GCC_CCG &amp; @USCG perfectionnent ensemble leurs efforts de recherche &amp; sauvetage (anglais) https://t.co/VnluABq2eT,0.0,Neutral,Economical
