Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type
1628,1628,1628,887709929800445954,0,0,2017-07-19 16:25:14,"/2 En , le refuge d’ du lac de la Dernière-Montagne est devenu une aire de conservation.",['#OiseauxMigrateurs'],"['https://t.co/zFrVEpvaOM', 'https://t.co/JrrggW1tXz']",En 1887 le refuge OiseauxMigrateurs du lac de la Montagne est devenu une aire de conservation https co zFrVEpvaOM https co JrrggW1tXz,"['En', '1887', 'le', 'refuge', 'OiseauxMigrateurs', 'du', 'lac', 'de', 'la', 'Montagne', 'est', 'devenu', 'une', 'aire', 'de', 'conservation', 'https', 'co', 'zFrVEpvaOM', 'https', 'co', 'JrrggW1tXz']","['en', u'1887', 'le', u'refug', u'oiseauxmigrateur', 'du', u'lac', 'de', 'la', u'montagn', u'est', u'devenu', u'une', u'air', 'de', u'conserv', u'https', 'co', u'zfrvepvaom', u'https', 'co', u'jrrggw1txz']","1/2 En 1887, le refuge d’#OiseauxMigrateurs du lac de la Dernière-Montagne est devenu une aire de conservation. https://t.co/zFrVEpvaOM https://t.co/JrrggW1tXz",0.0,Neutral
1629,1629,1629,887709925526392833,1,1,2017-07-19 16:25:13,"/2 Demain à midi (HNC), joignez-vous à la discussion sur (en français) et h30 (en anglais) pour en connaître plus sur le refuge.",['#Twitter'],[],Demain midi HNC joignez vous la discussion sur Twitter en ais et 12h30 en anglais pour en tre plus sur le refuge,"['Demain', 'midi', 'HNC', 'joignez', 'vous', 'la', 'discussion', 'sur', 'Twitter', 'en', 'ais', 'et', '12h30', 'en', 'anglais', 'pour', 'en', 'tre', 'plus', 'sur', 'le', 'refuge']","[u'demain', u'midi', u'hnc', u'joignez', u'vous', 'la', u'discuss', u'sur', u'twitter', 'en', u'ai', 'et', u'12h30', 'en', u'anglai', u'pour', 'en', u'tre', u'plus', u'sur', 'le', u'refug']","2/2 Demain à midi (HNC), joignez-vous à la discussion sur #Twitter (en français) et 12h30 (en anglais) pour en connaître plus sur le refuge.",0.0,Neutral
1630,1630,1630,887696222785548289,0,0,2017-07-19 15:30:46,"La est partout, même en ville! Elorez-la à l’aide de la BioTrousse .","['#nature', '#urbaine']","['https://t.co/EFLaIszl8g', 'https://t.co/NvDxcDHOpJ']",La nature est partout en ville Explorez la aide de la BioTrousse urbaine https co EFLaIszl8g https co NvDxcDHOpJ,"['La', 'nature', 'est', 'partout', 'en', 'ville', 'Explorez', 'la', 'aide', 'de', 'la', 'BioTrousse', 'urbaine', 'https', 'co', 'EFLaIszl8g', 'https', 'co', 'NvDxcDHOpJ']","['la', u'natur', u'est', u'partout', 'en', u'vill', u'explorez', 'la', u'aid', 'de', 'la', u'biotrouss', u'urbain', u'https', 'co', u'eflaiszl8g', u'https', 'co', u'nvdxcdhopj']","La #nature est partout, même en ville! Explorez-la à l’aide de la BioTrousse #urbaine. https://t.co/EFLaIszl8g https://t.co/NvDxcDHOpJ",0.0,Neutral
1631,1631,1631,887692123037995008,5,0,2017-07-19 15:14:29,": Les sacs et les bacs d’épicerie réutilisables sont bons pour l’environnement, mais n’oubliez pas de les laver.",[],['https://t\xe2\x80\xa6'],RT Les sacs et les bacs picerie utilisables sont bons pour environnement mais oubliez pas de les laver https,"['RT', 'Les', 'sacs', 'et', 'les', 'bacs', 'picerie', 'utilisables', 'sont', 'bons', 'pour', 'environnement', 'mais', 'oubliez', 'pas', 'de', 'les', 'laver', 'https']","['rt', u'les', u'sac', 'et', u'les', u'bac', u'piceri', u'utilis', u'sont', u'bon', u'pour', u'environn', u'mai', u'oubliez', u'pas', 'de', u'les', u'laver', u'https']","RT @ACIA_Aliments: Les sacs et les bacs d’épicerie réutilisables sont bons pour l’environnement, mais n’oubliez pas de les laver. https://t…",0.0,Neutral
1632,1632,1632,887688039690055680,2,0,2017-07-19 14:58:15,: . + Fonds pour dommages à l’ protègent les poissons du cours supérieur ère Saint-Jean NB. http…,"['#enviro', '#rivi']",[],RT Fonds pour dommages enviro gent les poissons du cours rieur Saint Jean NB,"['RT', 'Fonds', 'pour', 'dommages', 'enviro', 'gent', 'les', 'poissons', 'du', 'cours', 'rieur', 'Saint', 'Jean', 'NB']","['rt', u'fond', u'pour', u'dommag', u'enviro', u'gent', u'les', u'poisson', 'du', u'cour', u'rieur', u'saint', u'jean', 'nb']",RT @ministre_ec: .@Reussir_succeed + Fonds pour dommages à l’#enviro protègent les poissons du cours supérieur #rivière Saint-Jean NB. http…,0.0,Neutral
1633,1633,1633,887645338043121665,6,0,2017-07-19 12:08:34,: : Des crues soudaines dévastent municipalités au Saguenay,"['#EnCeJour', '#Canada150']","['https://t.co/JD1JWyIh0M', 'https://t\xe2\x80\xa6']",RT BiblioArchives EnCeJour 1996 Des crues soudaines vastent 36 au Saguenay Canada150 https co JD1JWyIh0M https,"['RT', 'BiblioArchives', 'EnCeJour', '1996', 'Des', 'crues', 'soudaines', 'vastent', '36', 'au', 'Saguenay', 'Canada150', 'https', 'co', 'JD1JWyIh0M', 'https']","['rt', u'biblioarch', u'encejour', u'1996', u'des', u'crue', u'soudain', u'vastent', '36', 'au', u'saguenay', u'canada150', u'https', 'co', u'jd1jwyih0m', u'https']",RT @BiblioArchives: #EnCeJour 1996: Des crues soudaines dévastent 36 municipalités au Saguenay #Canada150 https://t.co/JD1JWyIh0M https://t…,0.0,Neutral
1634,1634,1634,887645251493658625,5,0,2017-07-19 12:08:14,: Évacués des êtCB : restez à jour des états d’urgence locaux : les mises à jour/ressources sur h…,['#feuxfor'],[],RT des restez jour des tats urgence locaux les mises jour ressources sur BCGovFireInfo,"['RT', 'des', 'restez', 'jour', 'des', 'tats', 'urgence', 'locaux', 'les', 'mises', 'jour', 'ressources', 'sur', 'BCGovFireInfo']","['rt', u'des', u'restez', u'jour', u'des', u'tat', u'urgenc', u'locaux', u'les', u'mise', u'jour', u'ressourc', u'sur', u'bcgovfireinfo']",RT @Securite_Canada: Évacués des #feuxforêtCB : restez à jour des états d’urgence locaux : les mises à jour/ressources sur @BCGovFireInfo h…,0.0,Neutral
1635,1635,1635,887637614660116480,1,0,2017-07-19 11:37:53,: Cherchez-vous une façon d’améliorer le ? Inscrivez-vous ici pour le défi !,"['#changementclimatique', '#solutions2030', '#ON']",['https://t.\xe2\x80\xa6'],RT Cherchez vous une liorer le changementclimatique Inscrivez vous ici pour le fi solutions2030 https,"['RT', 'Cherchez', 'vous', 'une', 'liorer', 'le', 'changementclimatique', 'Inscrivez', 'vous', 'ici', 'pour', 'le', 'fi', 'solutions2030', 'https']","['rt', u'cherchez', u'vous', u'une', u'liorer', 'le', u'changementclimatiqu', u'inscrivez', u'vous', u'ici', u'pour', 'le', 'fi', u'solutions2030', u'https']",RT @SPAC_PSPC: Cherchez-vous une façon d’améliorer le #changementclimatique? Inscrivez-vous ici pour le défi #solutions2030 #ON! https://t.…,0.0,Neutral
1636,1636,1636,887637588340858881,2,0,2017-07-19 11:37:47,: Les systèmes énergétiques de quartier des édifices fédéraux contribuent à % d’émissions GES selon les données -2015 …,['#Gr'],[],RT Les mes tiques de quartier des difices raux contribuent missions GES selon les es 2014 2015,"['RT', 'Les', 'mes', 'tiques', 'de', 'quartier', 'des', 'difices', 'raux', 'contribuent', 'missions', 'GES', 'selon', 'les', 'es', '2014', '2015']","['rt', u'les', u'mes', u'tiqu', 'de', u'quartier', u'des', u'dific', u'raux', u'contribu', u'mission', u'ges', u'selon', u'les', 'es', u'2014', u'2015']",RT @SPAC_PSPC: Les systèmes énergétiques de quartier des édifices fédéraux contribuent à 7% d’émissions GES selon les données 2014-2015 #Gr…,0.0,Neutral
1637,1637,1637,887637247251623936,1,0,2017-07-19 11:36:25,: Prgrm d’acquisition de services énergétiques modernisera le réseau qui chauffe et refroidit + de bâtiments,['#RCN'],['https://t\xe2\x80\xa6'],RT Prgrm acquisition de services tiques modernisera le seau qui chauffe et refroidit de 80 timents RCN https,"['RT', 'Prgrm', 'acquisition', 'de', 'services', 'tiques', 'modernisera', 'le', 'seau', 'qui', 'chauffe', 'et', 'refroidit', 'de', '80', 'timents', 'RCN', 'https']","['rt', u'prgrm', u'acquisit', 'de', u'servic', u'tiqu', u'modernisera', 'le', u'seau', u'qui', u'chauff', 'et', u'refroidit', 'de', '80', u'timent', u'rcn', u'https']",RT @SPAC_PSPC: Prgrm d’acquisition de services énergétiques modernisera le réseau qui chauffe et refroidit + de 80 bâtiments #RCN https://t…,0.0,Neutral
1638,1638,1638,887637210731876357,1,0,2017-07-19 11:36:17,: Réduction de % entre &amp; -16! d'émission GES! C’est comme retirer autos de la route,['#GouvernementVert'],[],RT duction de 36 entre 2005 amp 2015 16 mission GES est comme retirer 35 000 autos de la route GouvernementVert,"['RT', 'duction', 'de', '36', 'entre', '2005', 'amp', '2015', '16', 'mission', 'GES', 'est', 'comme', 'retirer', '35', '000', 'autos', 'de', 'la', 'route', 'GouvernementVert']","['rt', u'duction', 'de', '36', u'entr', u'2005', u'amp', u'2015', '16', u'mission', u'ges', u'est', u'comm', u'retir', '35', u'000', u'auto', 'de', 'la', u'rout', u'gouvernementvert']",RT @SPAC_PSPC: Réduction de 36% entre 2005 &amp; 2015-16! d'émission GES! C’est comme retirer 35 000 autos de la route #GouvernementVert,0.0,Neutral
1639,1639,1639,887637092343435265,1,0,2017-07-19 11:35:48,: Voyez les nouvelles éesouvertes sur les émissions de GES du gouv féd …,"['#donn', '#GouvernementVert', '#cha']",['https://t.co/F8YPPlIU1v'],RT GouvOuvertCan Voyez les nouvelles esouvertes sur les missions de GES du gouv https co F8YPPlIU1v GouvernementVert,"['RT', 'GouvOuvertCan', 'Voyez', 'les', 'nouvelles', 'esouvertes', 'sur', 'les', 'missions', 'de', 'GES', 'du', 'gouv', 'https', 'co', 'F8YPPlIU1v', 'GouvernementVert']","['rt', u'gouvouvertcan', u'voyez', u'les', u'nouvell', u'esouvert', u'sur', u'les', u'mission', 'de', u'ges', 'du', u'gouv', u'https', 'co', u'f8yppliu1v', u'gouvernementvert']",RT @GouvOuvertCan: Voyez les nouvelles #donnéesouvertes sur les émissions de GES du gouv féd https://t.co/F8YPPlIU1v #GouvernementVert #cha…,0.0,Neutral
1640,1640,1640,887407919763009537,0,0,2017-07-18 20:25:09,/2 Joignez-vous à nous!,"['#OiseauxMigrateurs', '#BirdYear']",[],Joignez vous nous OiseauxMigrateurs BirdYear,"['Joignez', 'vous', 'nous', 'OiseauxMigrateurs', 'BirdYear']","[u'joignez', u'vous', u'nous', u'oiseauxmigrateur', u'birdyear']",2/2 Joignez-vous à nous!  #OiseauxMigrateurs #BirdYear,0.0,Neutral
1641,1641,1641,887407918295003136,0,0,2017-07-18 20:25:09,/2 Soyez au rendez-vous à midi sur pour la discussion en français et h (HNC) pour celle en anglais ().,['#Twitter'],[],Soyez au rendez vous midi sur Twitter pour la discussion en ais et 12 30 HNC pour celle en anglais environmentca,"['Soyez', 'au', 'rendez', 'vous', 'midi', 'sur', 'Twitter', 'pour', 'la', 'discussion', 'en', 'ais', 'et', '12', '30', 'HNC', 'pour', 'celle', 'en', 'anglais', 'environmentca']","[u'soyez', 'au', u'rendez', u'vous', u'midi', u'sur', u'twitter', u'pour', 'la', u'discuss', 'en', u'ai', 'et', '12', '30', u'hnc', u'pour', u'cell', 'en', u'anglai', u'environmentca']",1/2 Soyez au rendez-vous à midi sur #Twitter pour la discussion en français et 12 h 30 (HNC) pour celle en anglais (@environmentca).,0.0,Neutral
1642,1642,1642,887406685786169345,0,0,2017-07-18 20:20:15,/2 Joignez-vous à notre discussion sur le juillet et posez vos questions!,['#Twitter'],"['https://t.co/oVqVXe4Itb', 'https://t.co/7uTVWMCnTZ']",Joignez vous notre discussion sur Twitter le 20 juillet et posez vos questions https co oVqVXe4Itb https co 7uTVWMCnTZ,"['Joignez', 'vous', 'notre', 'discussion', 'sur', 'Twitter', 'le', '20', 'juillet', 'et', 'posez', 'vos', 'questions', 'https', 'co', 'oVqVXe4Itb', 'https', 'co', '7uTVWMCnTZ']","[u'joignez', u'vous', u'notr', u'discuss', u'sur', u'twitter', 'le', '20', u'juillet', 'et', u'posez', u'vos', u'question', u'https', 'co', u'ovqvxe4itb', u'https', 'co', u'7utvwmcntz']",2/2 Joignez-vous à notre discussion sur #Twitter le 20 juillet et posez vos questions! https://t.co/oVqVXe4Itb https://t.co/7uTVWMCnTZ,0.0,Neutral
1643,1643,1643,887406682158051329,0,0,2017-07-18 20:20:14,/2 Intrigué par le Refuge d’ du lac de la Dernière-Montagne?,['#OiseauxMigrateurs'],[],par le Refuge OiseauxMigrateurs du lac de la Montagne,"['par', 'le', 'Refuge', 'OiseauxMigrateurs', 'du', 'lac', 'de', 'la', 'Montagne']","[u'par', 'le', u'refug', u'oiseauxmigrateur', 'du', u'lac', 'de', 'la', u'montagn']",1/2 Intrigué par le Refuge d’#OiseauxMigrateurs du lac de la Dernière-Montagne?,0.0,Neutral
1644,1644,1644,887392755001028608,0,0,2017-07-18 19:24:54,,[],['https://t.co/xdTgBzXhLP'],https co xdTgBzXhLP,"['https', 'co', 'xdTgBzXhLP']","[u'https', 'co', u'xdtgbzxhlp']",👏👏👏 https://t.co/xdTgBzXhLP,0.0,Neutral
1645,1645,1645,887388826364248064,1,0,2017-07-18 19:09:17,: Participez à la rédaction du prochain chapitre sur l’énergie au . Partagez vos idées ici: …,"['#Canada', '#G']",['https://t.co/kMOQDhFh4f'],RT ScienceCdn Participez la daction du prochain chapitre sur nergie au Canada Partagez vos es ici https co kMOQDhFh4f,"['RT', 'ScienceCdn', 'Participez', 'la', 'daction', 'du', 'prochain', 'chapitre', 'sur', 'nergie', 'au', 'Canada', 'Partagez', 'vos', 'es', 'ici', 'https', 'co', 'kMOQDhFh4f']","['rt', u'sciencecdn', u'participez', 'la', u'daction', 'du', u'prochain', u'chapitr', u'sur', u'nergi', 'au', u'canada', u'partagez', u'vos', 'es', u'ici', u'https', 'co', u'kmoqdhfh4f']",RT @ScienceCdn: Participez à la rédaction du prochain chapitre sur l’énergie au #Canada. Partagez vos idées ici: https://t.co/kMOQDhFh4f #G…,0.0,Neutral
1646,1646,1646,887384783113920514,5,0,2017-07-18 18:53:13,: Apprenez davantage sur notre contribution aux programmes du :,['#GouvernementVert'],['https://t.co/ctCGBG6B1n'],RT Apprenez davantage contribution programmes GouvernementVert https co ctCGBG6B1n,"['RT', 'Apprenez', 'davantage', 'contribution', 'programmes', 'GouvernementVert', 'https', 'co', 'ctCGBG6B1n']","['rt', u'apprenez', u'davantag', u'contribut', u'programm', u'gouvernementvert', u'https', 'co', u'ctcgbg6b1n']","RT @SPAC_PSPC: Apprenez davantage sur notre contribution aux programmes du
#GouvernementVert : https://t.co/ctCGBG6B1n",0.0,Neutral
1647,1647,1647,887383943607197696,6,0,2017-07-18 18:49:53,: Apprenez-en sur les sources d’émissions de GES du gouvernement fédéral ici : http…,['#GouvernementVert'],['https://t.co/SD7tGjoZBI'],RT Apprenez en sur les sources missions de GES du gouvernement ral ici https co SD7tGjoZBI GouvernementVert,"['RT', 'Apprenez', 'en', 'sur', 'les', 'sources', 'missions', 'de', 'GES', 'du', 'gouvernement', 'ral', 'ici', 'https', 'co', 'SD7tGjoZBI', 'GouvernementVert']","['rt', u'apprenez', 'en', u'sur', u'les', u'sourc', u'mission', 'de', u'ges', 'du', u'gouvern', u'ral', u'ici', u'https', 'co', u'sd7tgjozbi', u'gouvernementvert']",RT @SCT_Canada: Apprenez-en sur les sources d’émissions de GES du gouvernement fédéral ici : https://t.co/SD7tGjoZBI #GouvernementVert http…,0.0,Neutral
1648,1648,1648,887383892784803844,4,0,2017-07-18 18:49:41,: Curieux au sujet des sources d’émissions de GES du gouvernement fédéral? Pour en savoir + : …,['#Gouver'],['https://t.co/DvzHBpxRNW'],RT Curieux au sujet des sources missions de GES du gouvernement ral Pour en savoir https co DvzHBpxRNW,"['RT', 'Curieux', 'au', 'sujet', 'des', 'sources', 'missions', 'de', 'GES', 'du', 'gouvernement', 'ral', 'Pour', 'en', 'savoir', 'https', 'co', 'DvzHBpxRNW']","['rt', u'curieux', 'au', u'sujet', u'des', u'sourc', u'mission', 'de', u'ges', 'du', u'gouvern', u'ral', u'pour', 'en', u'savoir', u'https', 'co', u'dvzhbpxrnw']",RT @SCT_Canada: Curieux au sujet des sources d’émissions de GES du gouvernement fédéral? Pour en savoir + : https://t.co/DvzHBpxRNW #Gouver…,0.0,Neutral
1649,1649,1649,887360015987855361,6,0,2017-07-18 17:14:48,: Joignez-vous au min Brison et à la min McKenna sur Facebook en direct aujourd’hui à h https:/…,[],['https://t.co/exRHPt006s'],RT Joignez vous au min Brison et la min McKenna sur Facebook en direct hui 13 30 https co exRHPt006s https,"['RT', 'Joignez', 'vous', 'au', 'min', 'Brison', 'et', 'la', 'min', 'McKenna', 'sur', 'Facebook', 'en', 'direct', 'hui', '13', '30', 'https', 'co', 'exRHPt006s', 'https']","['rt', u'joignez', u'vous', 'au', u'min', u'brison', 'et', 'la', u'min', u'mckenna', u'sur', u'facebook', 'en', u'direct', u'hui', '13', '30', u'https', 'co', u'exrhpt006', u'https']",RT @SCT_Canada: Joignez-vous au min Brison et à la min McKenna sur Facebook en direct aujourd’hui à 13 h 30 https://t.co/exRHPt006s https:/…,0.1,Neutral
1650,1650,1650,887343132567908352,2,0,2017-07-18 16:07:43,: Les véhicules électriques une façon parmi d’autres pour le 🇨🇦 de devenir plus écoresponsable,['#EcoRun2017'],['https://t.co/tnnvwzF6Pd\xe2\x80\xa6'],RT RNCan Les hicules lectriques une parmi autres pour le de devenir plus coresponsable EcoRun2017 https co,"['RT', 'RNCan', 'Les', 'hicules', 'lectriques', 'une', 'parmi', 'autres', 'pour', 'le', 'de', 'devenir', 'plus', 'coresponsable', 'EcoRun2017', 'https', 'co']","['rt', u'rncan', u'les', u'hicul', u'lectriqu', u'une', u'parmi', u'autr', u'pour', 'le', 'de', u'devenir', u'plus', u'corespons', u'ecorun2017', u'https', 'co']",RT @RNCan: Les véhicules électriques une façon parmi d’autres pour le 🇨🇦 de devenir plus écoresponsable #EcoRun2017 https://t.co/tnnvwzF6Pd…,0.0,Neutral
1651,1651,1651,887342905953849344,4,2,2017-07-18 16:06:49,Nous sommes fiers de travailler avec afin de protéger l’habitat important des au .,"['#oiseaux', '#NB']","['https://t.co/DxrpG8qL0Q', 'https://t.co/Zoy5EcD5kN']",Nous sommes fiers de travailler avec afin de ger habitat important des oiseaux au NB https co DxrpG8qL0Q https co Zoy5EcD5kN,"['Nous', 'sommes', 'fiers', 'de', 'travailler', 'avec', 'afin', 'de', 'ger', 'habitat', 'important', 'des', 'oiseaux', 'au', 'NB', 'https', 'co', 'DxrpG8qL0Q', 'https', 'co', 'Zoy5EcD5kN']","[u'nous', u'somm', u'fier', 'de', u'travail', u'avec', u'afin', 'de', u'ger', u'habitat', u'import', u'des', u'oiseaux', 'au', 'nb', u'https', 'co', u'dxrpg8ql0q', u'https', 'co', u'zoy5ecd5kn']",Nous sommes fiers de travailler avec @NCC_CNC  afin de protéger l’habitat  important des #oiseaux au #NB. https://t.co/DxrpG8qL0Q https://t.co/Zoy5EcD5kN,0.4,Positive
1652,1652,1652,887337526188539908,0,0,2017-07-18 15:45:26,/2 La discussion en français débutera à midi et celle en anglais () à h (HNC).,['#BirdYear'],"['https://t.co/cS7wTzlP5T', 'https://t.co/8Er4tbI2BI']",La discussion en ais butera midi et celle en anglais environmentca 12 30 HNC BirdYear https co cS7wTzlP5T https co 8Er4tbI2BI,"['La', 'discussion', 'en', 'ais', 'butera', 'midi', 'et', 'celle', 'en', 'anglais', 'environmentca', '12', '30', 'HNC', 'BirdYear', 'https', 'co', 'cS7wTzlP5T', 'https', 'co', '8Er4tbI2BI']","['la', u'discuss', 'en', u'ai', u'butera', u'midi', 'et', u'cell', 'en', u'anglai', u'environmentca', '12', '30', u'hnc', u'birdyear', u'https', 'co', u'cs7wtzlp5t', u'https', 'co', u'8er4tbi2bi']",2/2 La discussion en français débutera à midi et celle en anglais (@environmentca) à 12 h 30 (HNC). #BirdYear https://t.co/cS7wTzlP5T https://t.co/8Er4tbI2BI,0.0,Neutral
1653,1653,1653,887337511617515521,1,1,2017-07-18 15:45:23,"/2 Le juillet, joignez-vous à notre discussion sur concernant le premier refuge d’ en Amérique du Nord.","['#Twitter', '#oiseaux']",[],Le 20 juillet joignez vous notre discussion sur Twitter concernant le premier refuge oiseaux en rique du Nord,"['Le', '20', 'juillet', 'joignez', 'vous', 'notre', 'discussion', 'sur', 'Twitter', 'concernant', 'le', 'premier', 'refuge', 'oiseaux', 'en', 'rique', 'du', 'Nord']","['le', '20', u'juillet', u'joignez', u'vous', u'notr', u'discuss', u'sur', u'twitter', u'concern', 'le', u'premier', u'refug', u'oiseaux', 'en', u'riqu', 'du', u'nord']","1/2 Le 20 juillet, joignez-vous à notre discussion sur #Twitter concernant le premier refuge d’#oiseaux en Amérique du Nord.",0.0,Neutral
1654,1654,1654,887331797129981954,2,0,2017-07-18 15:22:40,: . rétablit la ère et conserve l’habitat du poisson avec les Fonds pour dommages à l’. https://…,"['#zost', '#enviro']",['https://\xe2\x80\xa6'],RT MarineInstitute tablit la et conserve habitat du poisson avec les Fonds pour dommages enviro https,"['RT', 'MarineInstitute', 'tablit', 'la', 'et', 'conserve', 'habitat', 'du', 'poisson', 'avec', 'les', 'Fonds', 'pour', 'dommages', 'enviro', 'https']","['rt', u'marineinstitut', u'tablit', 'la', 'et', u'conserv', u'habitat', 'du', u'poisson', u'avec', u'les', u'fond', u'pour', u'dommag', u'enviro', u'https']",RT @ministre_ec: .@MarineInstitute rétablit la #zostère et conserve l’habitat du poisson avec les Fonds pour dommages à l’#enviro. https://…,0.0,Neutral
1655,1655,1655,887318538859491328,2,0,2017-07-18 14:29:59,: Découvrez les coulisses du travail des employés du gouv sur le portail du projet «éfaut » :,['#ouvertpard'],['https://t.co/feCe\xe2\x80\xa6'],RT GouvOuvertCan couvrez les coulisses du travail des du gouv sur le portail du projet faut https co,"['RT', 'GouvOuvertCan', 'couvrez', 'les', 'coulisses', 'du', 'travail', 'des', 'du', 'gouv', 'sur', 'le', 'portail', 'du', 'projet', 'faut', 'https', 'co']","['rt', u'gouvouvertcan', u'couvrez', u'les', u'couliss', 'du', u'travail', u'des', 'du', u'gouv', u'sur', 'le', u'portail', 'du', u'projet', u'faut', u'https', 'co']",RT @GouvOuvertCan: Découvrez les coulisses du travail des employés du gouv sur le portail du projet «#ouvertpardéfaut » : https://t.co/feCe…,0.0,Neutral
1656,1656,1656,887302235155255296,0,0,2017-07-18 13:25:12,"Montrez-nous vos êlons! Pesez, mesurez et comparez-les à des objets pour nous aider à voir leur vraie taille.",['#gr'],"['https://t.co/CnjiFlfuIh', 'https://t.co/17opxEepjn']",Montrez nous vos Pesez mesurez et comparez les des objets pour nous aider voir leur vraie taille https co CnjiFlfuIh https co 17opxEepjn,"['Montrez', 'nous', 'vos', 'Pesez', 'mesurez', 'et', 'comparez', 'les', 'des', 'objets', 'pour', 'nous', 'aider', 'voir', 'leur', 'vraie', 'taille', 'https', 'co', 'CnjiFlfuIh', 'https', 'co', '17opxEepjn']","[u'montrez', u'nous', u'vos', u'pesez', u'mesurez', 'et', u'comparez', u'les', u'des', u'objet', u'pour', u'nous', u'aider', u'voir', u'leur', u'vraie', u'taill', u'https', 'co', u'cnjiflfuih', u'https', 'co', u'17opxeepjn']","Montrez-nous vos #grêlons! Pesez, mesurez et comparez-les à des objets pour nous aider à voir leur vraie taille. https://t.co/CnjiFlfuIh https://t.co/17opxEepjn",0.0,Neutral
1657,1657,1657,887283686131027969,2,0,2017-07-18 12:11:30,: Nous lançons projet pilote fondé sur les défis en partenariat avec éfaut : …,"['#Ouvertpard', '#Approvisionn']",['https://t.co/qpp4PSUSOh'],RT Nous ons projet pilote sur les fis en partenariat avec faut https co qpp4PSUSOh,"['RT', 'Nous', 'ons', 'projet', 'pilote', 'sur', 'les', 'fis', 'en', 'partenariat', 'avec', 'faut', 'https', 'co', 'qpp4PSUSOh']","['rt', u'nous', u'on', u'projet', u'pilot', u'sur', u'les', u'fis', 'en', u'partenariat', u'avec', u'faut', u'https', 'co', u'qpp4psusoh']",RT @SPAC_PSPC: Nous lançons projet pilote fondé sur les défis en partenariat avec #Ouvertpardéfaut :  https://t.co/qpp4PSUSOh #Approvisionn…,0.0,Neutral
1658,1658,1658,887283483562971137,7,0,2017-07-18 12:10:42,: les macareux moines attrapent leur proie en utilisant leurs ailes pour « voler» sous l'eau? …,"['#SaviezVousQue', '#lundimarin']",[],RT ParcsCanada SaviezVousQue les macareux moines attrapent leur proie en utilisant leurs ailes pour sous eau lundimarin,"['RT', 'ParcsCanada', 'SaviezVousQue', 'les', 'macareux', 'moines', 'attrapent', 'leur', 'proie', 'en', 'utilisant', 'leurs', 'ailes', 'pour', 'sous', 'eau', 'lundimarin']","['rt', u'parcscanada', u'saviezvousqu', u'les', u'macareux', u'moin', u'attrap', u'leur', u'proie', 'en', u'utilis', u'leur', u'ail', u'pour', u'sous', u'eau', u'lundimarin']",RT @ParcsCanada: #SaviezVousQue les macareux moines attrapent leur proie en utilisant leurs ailes pour « voler» sous l'eau? #lundimarin  🌊…,0.0,Neutral
1659,1659,1659,887283296874487808,2,0,2017-07-18 12:09:57,: Changez le monde avec ENERGY STAR. Moins de GES émis = lutte contre les http…,"['#changementsclimatiques', '#Motivationdulundi']",[],RT Changez le monde avec ENERGY STAR Moins de GES mis lutte contre les changementsclimatiques Motivationdulundi,"['RT', 'Changez', 'le', 'monde', 'avec', 'ENERGY', 'STAR', 'Moins', 'de', 'GES', 'mis', 'lutte', 'contre', 'les', 'changementsclimatiques', 'Motivationdulundi']","['rt', u'changez', 'le', u'mond', u'avec', u'energi', u'star', u'moin', 'de', u'ges', u'mis', u'lutt', u'contr', u'les', u'changementsclimatiqu', u'motivationdulundi']",RT @ENERGYSTAR_CDN: Changez le monde avec ENERGY STAR. Moins de GES émis = lutte contre les #changementsclimatiques #Motivationdulundi http…,0.0,Neutral
1660,1660,1660,887048472167362566,0,0,2017-07-17 20:36:50,Êtes-vous curieux par rapport à notre travail? Jetez un coup d’œil ici! éfault,['#OuvertParD'],['https://t.co/Qz4YKrKYeb'],tes vous curieux par rapport notre travail Jetez un coup il ici fault https co Qz4YKrKYeb,"['tes', 'vous', 'curieux', 'par', 'rapport', 'notre', 'travail', 'Jetez', 'un', 'coup', 'il', 'ici', 'fault', 'https', 'co', 'Qz4YKrKYeb']","[u'tes', u'vous', u'curieux', u'par', u'rapport', u'notr', u'travail', u'jetez', 'un', u'coup', 'il', u'ici', u'fault', u'https', 'co', u'qz4ykrkyeb']",Êtes-vous curieux par rapport à notre travail? Jetez un coup d’œil ici! #OuvertParDéfault https://t.co/Qz4YKrKYeb,0.0,Neutral
