Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type
797,797,797,784468570302451712,21,0,2016-10-07 19:00:56,: Volunteers are the heart of in Canada. We want your opinion on the future of the program. Register now,['#SAR'],['https://t.\xe2\x80\xa6'],RT Volunteers heart SAR Canada want opinion future program Register https,"['RT', 'Volunteers', 'heart', 'SAR', 'Canada', 'want', 'opinion', 'future', 'program', 'Register', 'https']","['rt', u'volunt', u'heart', u'sar', u'canada', u'want', u'opinion', u'futur', u'program', u'regist', u'https']",RT @Safety_Canada: Volunteers are the heart of #SAR in Canada.  We want your opinion on the future of the program.  Register now https://t.…,0.0,Neutral
798,798,798,784468514199470080,11,0,2016-10-07 19:00:43,: Taking shape at - Inside the first hull of ’s new lifeboat -,"['#CCG', '#SAR', '#CCGShipbuilding', '#CCGProud']",['https://t.co/Asrm\xe2\x80\xa6'],RT Taking shape CNForillon Inside first hull new SAR lifeboat CCGShipbuilding CCGProud https co,"['RT', 'Taking', 'shape', 'CNForillon', 'Inside', 'first', 'hull', 'new', 'SAR', 'lifeboat', 'CCGShipbuilding', 'CCGProud', 'https', 'co']","['rt', u'take', u'shape', u'cnforillon', u'insid', u'first', u'hull', u'new', u'sar', u'lifeboat', u'ccgshipbuild', u'ccgproud', u'https', 'co']",RT @CCG_GCC: Taking shape at @CNForillon - Inside the first hull of #CCG’s new #SAR lifeboat - #CCGShipbuilding #CCGProud https://t.co/Asrm…,0.19318181818181815,Neutral
799,799,799,784124790932119554,7,0,2016-10-06 20:14:53,: Check out the October issue of Frontline Magazine featuring and Commissioner Thomas! C,['#CCG'],['https://t.co/Xw4ftCp2X'],RT Check October issue Frontline Magazine featuring CCG Commissioner Thomas https co Xw4ftCp2XC,"['RT', 'Check', 'October', 'issue', 'Frontline', 'Magazine', 'featuring', 'CCG', 'Commissioner', 'Thomas', 'https', 'co', 'Xw4ftCp2XC']","['rt', u'check', u'octob', u'issu', u'frontlin', u'magazin', u'featur', u'ccg', u'commission', u'thoma', u'https', 'co', u'xw4ftcp2xc']",RT @CCG_GCC: Check out the October issue of Frontline Magazine featuring #CCG and Commissioner Thomas! https://t.co/Xw4ftCp2XC,0.0,Neutral
800,800,800,784070410291806209,7,0,2016-10-06 16:38:47,: We think it’s fitting that Captain Banton and team from CCGS did the run in Arctic Bay last weekend!…,['#TerryFox'],[],RT think fitting Captain Banton team CCGS TerryFox TerryFoxCanada run Arctic Bay last weekend,"['RT', 'think', 'fitting', 'Captain', 'Banton', 'team', 'CCGS', 'TerryFox', 'TerryFoxCanada', 'run', 'Arctic', 'Bay', 'last', 'weekend']","['rt', u'think', u'fit', u'captain', u'banton', u'team', u'ccgs', u'terryfox', u'terryfoxcanada', u'run', u'arctic', u'bay', u'last', u'weekend']",RT @DFO_NL: We think it’s fitting that Captain Banton and team from CCGS #TerryFox did the @TerryFoxCanada run in Arctic Bay last weekend!…,0.25,Neutral
801,801,801,783734016533037056,5,0,2016-10-05 18:22:05,: scientist Sarah Zimmermann leads the daily morning science meeting on board CCGS for,"['#DFO', '#LouisSStLaurent', '#JOIS']",['https://t\xe2\x80\xa6'],RT DFO scientist Sarah Zimmermann leads daily morning science meeting board CCGS LouisSStLaurent JOIS https,"['RT', 'DFO', 'scientist', 'Sarah', 'Zimmermann', 'leads', 'daily', 'morning', 'science', 'meeting', 'board', 'CCGS', 'LouisSStLaurent', 'JOIS', 'https']","['rt', u'dfo', u'scientist', u'sarah', u'zimmermann', u'lead', u'daili', u'morn', u'scienc', u'meet', u'board', u'ccgs', u'louissstlaur', u'joi', u'https']",RT @DFO_Science: #DFO scientist Sarah Zimmermann leads the daily morning science meeting on board CCGS #LouisSStLaurent for #JOIS https://t…,0.0,Neutral
802,802,802,783732944284377088,5,0,2016-10-05 18:17:49,: It’s ! Thank you to all of our instructors for all of your time and efforts with our officer-cad…,"['#WoldTeachersDay', '#CCG', '#College']",[],RT WoldTeachersDay Thank CCG College instructors time efforts officer,"['RT', 'WoldTeachersDay', 'Thank', 'CCG', 'College', 'instructors', 'time', 'efforts', 'officer']","['rt', u'woldteachersday', u'thank', u'ccg', u'colleg', u'instructor', u'time', u'effort', u'offic']",RT @CCG_GCC: It’s #WoldTeachersDay! Thank you to all of our #CCG #College instructors for all of your time and efforts with our officer-cad…,0.0,Neutral
803,803,803,783732871026642945,8,0,2016-10-05 18:17:32,": Nathalie Elliott, …","['#FirstEngineer', '#MSET', '#MidShorePatrolVessel', '#FromOilerToMarineEngineer', '#Dedicated', '#BecauseOfHer', '#LivingTheDre']",[],RT Nathalie Elliott FirstEngineer MSET MidShorePatrolVessel FromOilerToMarineEngineer Dedicated BecauseOfHer,"['RT', 'Nathalie', 'Elliott', 'FirstEngineer', 'MSET', 'MidShorePatrolVessel', 'FromOilerToMarineEngineer', 'Dedicated', 'BecauseOfHer']","['rt', u'nathali', u'elliott', u'firstengin', u'mset', u'midshorepatrolvessel', u'fromoilertomarineengin', u'dedic', u'becauseofh']","RT @CCG_GCC: Nathalie Elliott, #FirstEngineer #MSET #MidShorePatrolVessel #FromOilerToMarineEngineer #Dedicated #BecauseOfHer #LivingTheDre…",0.0,Neutral
804,804,804,783732821068288000,15,0,2016-10-05 18:17:20,: Jeffrey Hutchinson speaking about the importance of in the at the Conference.…,"['#DeputyCommissioner', '#CCG', '#Arctic', '#ArcticShipping']",[],RT DeputyCommissioner Jeffrey Hutchinson speaking importance CCG Arctic ArcticShipping Conference,"['RT', 'DeputyCommissioner', 'Jeffrey', 'Hutchinson', 'speaking', 'importance', 'CCG', 'Arctic', 'ArcticShipping', 'Conference']","['rt', u'deputycommission', u'jeffrey', u'hutchinson', u'speak', u'import', u'ccg', u'arctic', u'arcticship', u'confer']",RT @CCG_GCC: #DeputyCommissioner Jeffrey Hutchinson speaking about the importance of #CCG in the #Arctic at the #ArcticShipping Conference.…,0.0,Neutral
805,805,805,783732796527443969,5,0,2016-10-05 18:17:14,": reps invited to speak at Conference in Montreal, QC on October -6.","['#CCG', '#ArcticShipping']",[],RT CCG reps invited speak MaritimesEvent ArcticShipping Conference Montreal QC October,"['RT', 'CCG', 'reps', 'invited', 'speak', 'MaritimesEvent', 'ArcticShipping', 'Conference', 'Montreal', 'QC', 'October']","['rt', u'ccg', u'rep', u'invit', u'speak', u'maritimesev', u'arcticship', u'confer', u'montreal', 'qc', u'octob']","RT @CCG_GCC: #CCG reps invited to speak at @MaritimesEvent #ArcticShipping Conference in Montreal, QC on October 5-6.",0.0,Neutral
806,806,806,783727519744655360,1,4,2016-10-05 17:56:16,AIS are nearly impossible to eradicate once established and efforts to control AIS are costly: Christie. 1,['#GreatLakesForum'],['https://t.co/asHALWD8E'],AIS nearly impossible eradicate established efforts control AIS costly Christie GreatLakesForum https co asHALWD8E1,"['AIS', 'nearly', 'impossible', 'eradicate', 'established', 'efforts', 'control', 'AIS', 'costly', 'Christie', 'GreatLakesForum', 'https', 'co', 'asHALWD8E1']","[u'ai', u'near', u'imposs', u'erad', u'establish', u'effort', u'control', u'ai', u'cost', u'christi', u'greatlakesforum', u'https', 'co', u'ashalwd8e1']",AIS are nearly impossible to eradicate once established and efforts to control AIS are costly: Christie. #GreatLakesForum https://t.co/asHALWD8E1,-0.6666666666666666,Negative
807,807,807,783726919900536832,2,1,2016-10-05 17:53:53,Emphasis must be on preventing invasive establishment: DFO's Gavin Christie,['#GreatLakesForum'],['https://t.co/bG6WkbwA3o'],Emphasis must preventing invasive establishment DFO Gavin Christie GreatLakesForum https co bG6WkbwA3o,"['Emphasis', 'must', 'preventing', 'invasive', 'establishment', 'DFO', 'Gavin', 'Christie', 'GreatLakesForum', 'https', 'co', 'bG6WkbwA3o']","[u'emphasi', u'must', u'prevent', u'invas', u'establish', u'dfo', u'gavin', u'christi', u'greatlakesforum', u'https', 'co', u'bg6wkbwa3o']",Emphasis must be on preventing invasive establishment: DFO's Gavin Christie #GreatLakesForum https://t.co/bG6WkbwA3o,0.0,Neutral
808,808,808,783726519860334592,15,12,2016-10-05 17:52:17,DFO works with and in support of the Great Lakes Water Quality Agreement,['#GreatLakesForum'],['https://t.co/JrwmiYXdXE'],DFO works environmentca EPAGreatLakes support Great Lakes Water Quality Agreement GreatLakesForum https co JrwmiYXdXE,"['DFO', 'works', 'environmentca', 'EPAGreatLakes', 'support', 'Great', 'Lakes', 'Water', 'Quality', 'Agreement', 'GreatLakesForum', 'https', 'co', 'JrwmiYXdXE']","[u'dfo', u'work', u'environmentca', u'epagreatlak', u'support', u'great', u'lake', u'water', u'qualiti', u'agreement', u'greatlakesforum', u'https', 'co', u'jrwmiyxdx']",DFO works with @environmentca and @EPAGreatLakes in support of the Great Lakes Water Quality Agreement #GreatLakesForum https://t.co/JrwmiYXdXE,0.8,Positive
809,809,809,783464889675288577,0,1,2016-10-05 00:32:40,"Sarnia's GCWCC volunteers are busy prepping for BBQ fundraiser on Wednesday, October th, at Noon. Please join us!",[],[],Sarnia GCWCC volunteers busy prepping BBQ fundraiser Wednesday October 5th 12 Noon Please join us,"['Sarnia', 'GCWCC', 'volunteers', 'busy', 'prepping', 'BBQ', 'fundraiser', 'Wednesday', 'October', '5th', '12', 'Noon', 'Please', 'join', 'us']","[u'sarnia', u'gcwcc', u'volunt', u'busi', u'prep', u'bbq', u'fundrais', u'wednesday', u'octob', u'5th', '12', u'noon', u'pleas', u'join', 'us']","Sarnia's GCWCC volunteers are busy prepping for BBQ fundraiser on Wednesday, October 5th, at 12 Noon. Please join us!",0.125,Neutral
810,810,810,783369800798068736,6,9,2016-10-04 18:14:49,Working together to stop Asian Carp. Becky Cudmore gives staff tour of the lab in Burlington,['#AsianCarp'],['https://t.co/R0d20kbIWQ'],Working together stop Asian Carp Becky Cudmore gives USGS staff tour AsianCarp lab Burlington https co R0d20kbIWQ,"['Working', 'together', 'stop', 'Asian', 'Carp', 'Becky', 'Cudmore', 'gives', 'USGS', 'staff', 'tour', 'AsianCarp', 'lab', 'Burlington', 'https', 'co', 'R0d20kbIWQ']","[u'work', u'togeth', u'stop', u'asian', u'carp', u'becki', u'cudmor', u'give', u'usg', u'staff', u'tour', u'asiancarp', u'lab', u'burlington', u'https', 'co', u'r0d20kbiwq']",Working together to stop Asian Carp. Becky Cudmore gives @USGS staff tour of the #AsianCarp lab in Burlington https://t.co/R0d20kbIWQ,0.0,Neutral
811,811,811,783027226124115968,1,1,2016-10-03 19:33:33,Senior government managers answer questions during panel session.,[],['https://t.co/FPN7CZxB1A'],Senior government managers answer questions panel session https co FPN7CZxB1A,"['Senior', 'government', 'managers', 'answer', 'questions', 'panel', 'session', 'https', 'co', 'FPN7CZxB1A']","[u'senior', u'govern', u'manag', u'answer', u'question', u'panel', u'session', u'https', 'co', u'fpn7czxb1a']",Senior government managers answer questions during panel session. https://t.co/FPN7CZxB1A,0.0,Neutral
812,812,812,783009724530843648,2,10,2016-10-03 18:24:00,Julia Colm presents outstanding successes of public outreach and education w/ key non-governmental partners,[],['https://t.co/sGiPTiXxjs'],Julia Colm presents outstanding successes public outreach education key non governmental partners ofah InvSp ROMBiodiversity https co sGiPTiXxjs,"['Julia', 'Colm', 'presents', 'outstanding', 'successes', 'public', 'outreach', 'education', 'key', 'non', 'governmental', 'partners', 'ofah', 'InvSp', 'ROMBiodiversity', 'https', 'co', 'sGiPTiXxjs']","[u'julia', u'colm', u'present', u'outstand', u'success', u'public', u'outreach', u'educ', u'key', u'non', u'government', u'partner', u'ofah', u'invsp', u'rombiodivers', u'https', 'co', u'sgiptixxj']",Julia Colm presents outstanding successes of public outreach and education w/ key non-governmental partners @ofah  @InvSp  @ROMBiodiversity https://t.co/sGiPTiXxjs,0.16666666666666666,Neutral
813,813,813,783006499140435968,3,4,2016-10-03 18:11:11,Dr. Nick Mandrak presenting research to answer key management questions.,[],['https://t.co/OITM3BGJrM'],Dr Nick Mandrak UTSC presenting research answer key management questions https co OITM3BGJrM,"['Dr', 'Nick', 'Mandrak', 'UTSC', 'presenting', 'research', 'answer', 'key', 'management', 'questions', 'https', 'co', 'OITM3BGJrM']","['dr', u'nick', u'mandrak', u'utsc', u'present', u'research', u'answer', u'key', u'manag', u'question', u'https', 'co', u'oitm3bgjrm']",Dr. Nick Mandrak @UTSC presenting research to answer key management questions. https://t.co/OITM3BGJrM,0.0,Neutral
814,814,814,783005903368978436,1,0,2016-10-03 18:08:49,The number of field sites DFO’s crews have visited have quadrupled since .,['#asiancarp'],['https://t.co/CkqTKzsHw4'],number field sites asiancarp crews visited quadrupled since 2012 https co CkqTKzsHw4,"['number', 'field', 'sites', 'asiancarp', 'crews', 'visited', 'quadrupled', 'since', '2012', 'https', 'co', 'CkqTKzsHw4']","[u'number', u'field', u'site', u'asiancarp', u'crew', u'visit', u'quadrupl', u'sinc', u'2012', u'https', 'co', u'ckqtkzshw4']",The number of field sites DFO’s #asiancarp crews have visited have quadrupled since 2012. https://t.co/CkqTKzsHw4,0.0,Neutral
815,815,815,782966393755107328,2,0,2016-10-03 15:31:49,Astounding research underway in the US on Asian carp control by Mark Gaikowski Du,[],['https://t.co/qRANAwDuxo'],Astounding research underway US Asian carp control USGS Mark Gaikowski https co qRANAwDuxo,"['Astounding', 'research', 'underway', 'US', 'Asian', 'carp', 'control', 'USGS', 'Mark', 'Gaikowski', 'https', 'co', 'qRANAwDuxo']","[u'astound', u'research', u'underway', 'us', u'asian', u'carp', u'control', u'usg', u'mark', u'gaikowski', u'https', 'co', u'qranawduxo']",Astounding research underway in the US on Asian carp control by @USGS Mark Gaikowski https://t.co/qRANAwDuxo,0.3,Neutral
816,816,816,782965589212028928,2,0,2016-10-03 15:28:37,US agencies have a contingency plan in place for varying risk levels: John Dettmers,[],['https://t.co/SBKq3q7EIM'],US agencies contingency plan place varying risk levels John Dettmers LampreyControl https co SBKq3q7EIM,"['US', 'agencies', 'contingency', 'plan', 'place', 'varying', 'risk', 'levels', 'John', 'Dettmers', 'LampreyControl', 'https', 'co', 'SBKq3q7EIM']","['us', u'agenc', u'conting', u'plan', u'place', u'vari', u'risk', u'level', u'john', u'dettmer', u'lampreycontrol', u'https', 'co', u'sbkq3q7eim']",US agencies have a contingency plan in place for varying risk levels: John Dettmers @LampreyControl https://t.co/SBKq3q7EIM,0.0,Neutral
817,817,817,782939018577063937,2,1,2016-10-03 13:43:02,Becky Cudmore confirms no evidence of establishment of in Canadian waters.,['#asiancarp'],[],Becky Cudmore confirms evidence establishment asiancarp Canadian waters,"['Becky', 'Cudmore', 'confirms', 'evidence', 'establishment', 'asiancarp', 'Canadian', 'waters']","[u'becki', u'cudmor', u'confirm', u'evid', u'establish', u'asiancarp', u'canadian', u'water']",Becky Cudmore confirms no evidence of establishment of #asiancarp in Canadian waters.,0.0,Neutral
818,818,818,782938680474370048,12,0,2016-10-03 13:41:42,": Julie Gascon, , is an asset to with her eertise in …","['#AssistantCommissioner', '#CentralandArcticRegion', '#CCG', '#MaritimeSafety', '#women']",[],RT Julie Gascon AssistantCommissioner CentralandArcticRegion asset CCG expertise MaritimeSafety,"['RT', 'Julie', 'Gascon', 'AssistantCommissioner', 'CentralandArcticRegion', 'asset', 'CCG', 'expertise', 'MaritimeSafety']","['rt', u'juli', u'gascon', u'assistantcommission', u'centralandarcticregion', u'asset', u'ccg', u'expertis', u'maritimesafeti']","RT @CCG_GCC: Julie Gascon, #AssistantCommissioner, #CentralandArcticRegion is an asset to #CCG with her expertise in #MaritimeSafety #women…",0.0,Neutral
819,819,819,782938418586222592,119,0,2016-10-03 13:40:39,: Women from all walks of life have shaped our history—read and share,['#BecauseOfHer'],"['https://t.co/M3y4Z2utc5', 'https://t.co/Dh\xe2\x80\xa6']",RT Women walks life shaped read share https co M3y4Z2utc5 BecauseOfHer https co,"['RT', 'Women', 'walks', 'life', 'shaped', 'read', 'share', 'https', 'co', 'M3y4Z2utc5', 'BecauseOfHer', 'https', 'co']","['rt', u'women', u'walk', u'life', u'shape', u'read', u'share', u'https', 'co', u'm3y4z2utc5', u'becauseofh', u'https', 'co']",RT @Women_Canada: Women from all walks of life have shaped our history—read and share https://t.co/M3y4Z2utc5 #BecauseOfHer https://t.co/Dh…,0.0,Neutral
820,820,820,782938227510390784,0,0,2016-10-03 13:39:54,Learning about Asian carp monitoring operations by from Charlie Wooley.,[],['https://t.co/eRfkh53M0n'],Learning Asian carp monitoring operations USFWS Charlie Wooley https co eRfkh53M0n,"['Learning', 'Asian', 'carp', 'monitoring', 'operations', 'USFWS', 'Charlie', 'Wooley', 'https', 'co', 'eRfkh53M0n']","[u'learn', u'asian', u'carp', u'monitor', u'oper', u'usfw', u'charli', u'wooley', u'https', 'co', u'erfkh53m0n']",Learning about Asian carp monitoring operations by @USFWS from Charlie Wooley. https://t.co/eRfkh53M0n,0.0,Neutral
821,821,821,782935664647995392,1,0,2016-10-03 13:29:43,Status update on Asian Carps in the Chicago Area Watersystem from Kevin Irons,[],['https://t.co/4FpgIXKjTA'],Status update Asian Carps Chicago Area Watersystem Kevin Irons IllinoisDNR https co 4FpgIXKjTA,"['Status', 'update', 'Asian', 'Carps', 'Chicago', 'Area', 'Watersystem', 'Kevin', 'Irons', 'IllinoisDNR', 'https', 'co', '4FpgIXKjTA']","[u'status', u'updat', u'asian', u'carp', u'chicago', u'area', u'watersystem', u'kevin', u'iron', u'illinoisdnr', u'https', 'co', u'4fpgixkjta']",Status update on Asian Carps in the Chicago Area Watersystem from Kevin Irons @IllinoisDNR https://t.co/4FpgIXKjTA,0.0,Neutral
822,822,822,782933455050989569,2,0,2016-10-03 13:20:56,DFO's Dave Burden welcomes all. Noting strong collaboration between Can and US agencies and groups.,[],['https://t.co/NwI4wqX8bE'],DFO Dave Burden welcomes Noting strong collaboration US agencies groups https co NwI4wqX8bE,"['DFO', 'Dave', 'Burden', 'welcomes', 'Noting', 'strong', 'collaboration', 'US', 'agencies', 'groups', 'https', 'co', 'NwI4wqX8bE']","[u'dfo', u'dave', u'burden', u'welcom', u'note', u'strong', u'collabor', 'us', u'agenc', u'group', u'https', 'co', u'nwi4wqx8b']",DFO's Dave Burden welcomes all. Noting strong collaboration between Can and US agencies and groups. https://t.co/NwI4wqX8bE,0.4333333333333333,Positive
823,823,823,782930955312824320,3,1,2016-10-03 13:11:00,Bob Lambe from opens Public Forum!,['#asiancarp'],['https://t.co/dcoxZPqDTN'],Bob Lambe LampreyControl opens asiancarp Public Forum https co dcoxZPqDTN,"['Bob', 'Lambe', 'LampreyControl', 'opens', 'asiancarp', 'Public', 'Forum', 'https', 'co', 'dcoxZPqDTN']","[u'bob', u'lamb', u'lampreycontrol', u'open', u'asiancarp', u'public', u'forum', u'https', 'co', u'dcoxzpqdtn']",Bob Lambe from @LampreyControl opens #asiancarp Public Forum! https://t.co/dcoxZPqDTN,0.0,Neutral
824,824,824,782379776128540672,1,1,2016-10-02 00:40:49,Keeping things running smoothly! Engine room technician Dennis Carter performing engine maintenance on CCGS Operations.,"['#HenryLarsen', '#Arctic']",['https://t.co/aiAH3IKJhE'],Keeping things running smoothly Engine room technician Dennis Carter performing engine maintenance CCGS HenryLarsen Arctic Operations https co aiAH3IKJhE,"['Keeping', 'things', 'running', 'smoothly', 'Engine', 'room', 'technician', 'Dennis', 'Carter', 'performing', 'engine', 'maintenance', 'CCGS', 'HenryLarsen', 'Arctic', 'Operations', 'https', 'co', 'aiAH3IKJhE']","[u'keep', u'thing', u'run', u'smooth', u'engin', u'room', u'technician', u'denni', u'carter', u'perform', u'engin', u'mainten', u'ccgs', u'henrylarsen', u'arctic', u'oper', u'https', 'co', u'aiah3ikjh']",Keeping things running smoothly! Engine room technician Dennis Carter performing engine maintenance on CCGS #HenryLarsen #Arctic Operations. https://t.co/aiAH3IKJhE,0.5,Positive
825,825,825,782378574368169985,9,5,2016-10-02 00:36:02,"Continuous training for crew of CCGS : emergency fire exercise involving helicopter and a ""person overboard"" drill! .","['#HenryLarsen', '#CCGProud']",['https://t.co/Knip7DzZjQ'],Continuous training crew CCGS HenryLarsen emergency fire exercise involving helicopter person overboard drill CCGProud https co Knip7DzZjQ,"['Continuous', 'training', 'crew', 'CCGS', 'HenryLarsen', 'emergency', 'fire', 'exercise', 'involving', 'helicopter', 'person', 'overboard', 'drill', 'CCGProud', 'https', 'co', 'Knip7DzZjQ']","[u'continu', u'train', u'crew', u'ccgs', u'henrylarsen', u'emerg', u'fire', u'exercis', u'involv', u'helicopt', u'person', u'overboard', u'drill', u'ccgproud', u'https', 'co', u'knip7dzzjq']","Continuous training for crew of CCGS #HenryLarsen: emergency fire exercise involving helicopter and a ""person overboard"" drill! #CCGProud. https://t.co/Knip7DzZjQ",-0.3125,Neutral
826,826,826,782375215833686017,13,8,2016-10-02 00:22:41,"CCGS happy to engage with the community of Arctic Bay: Terry Fox run, SAR assistance and receiving visitors onboard. !","['#TerryFox', '#CCGProud']",['https://t.co/Aa6hkUxSfo'],CCGS TerryFox happy engage community Arctic Bay Terry Fox run SAR assistance receiving visitors onboard CCGProud https co Aa6hkUxSfo,"['CCGS', 'TerryFox', 'happy', 'engage', 'community', 'Arctic', 'Bay', 'Terry', 'Fox', 'run', 'SAR', 'assistance', 'receiving', 'visitors', 'onboard', 'CCGProud', 'https', 'co', 'Aa6hkUxSfo']","[u'ccgs', u'terryfox', u'happi', u'engag', u'communiti', u'arctic', u'bay', u'terri', u'fox', u'run', u'sar', u'assist', u'receiv', u'visitor', u'onboard', u'ccgproud', u'https', 'co', u'aa6hkuxsfo']","CCGS #TerryFox happy to engage with the community of Arctic Bay:  Terry Fox run, SAR assistance and receiving visitors onboard. #CCGProud! https://t.co/Aa6hkUxSfo",1.0,Positive
827,827,827,782374258177605638,11,8,2016-10-02 00:18:53,"Great participation by the Captain and crew of CCGS , who were invited to join Arctic Bay students in Terry Fox run! !","['#TerryFox', '#CCGProud']",['https://t.co/OewAYTathh'],Great participation Captain crew CCGS TerryFox invited join Arctic Bay students Terry Fox run CCGProud https co OewAYTathh,"['Great', 'participation', 'Captain', 'crew', 'CCGS', 'TerryFox', 'invited', 'join', 'Arctic', 'Bay', 'students', 'Terry', 'Fox', 'run', 'CCGProud', 'https', 'co', 'OewAYTathh']","[u'great', u'particip', u'captain', u'crew', u'ccgs', u'terryfox', u'invit', u'join', u'arctic', u'bay', u'student', u'terri', u'fox', u'run', u'ccgproud', u'https', 'co', u'oewaytathh']","Great participation by the Captain and crew of CCGS #TerryFox, who were invited to join Arctic Bay students in Terry Fox run!  #CCGProud! https://t.co/OewAYTathh",1.0,Positive
828,828,828,782371573089071104,11,0,2016-10-02 00:08:13,": Telissa Leblanc Rioux, Second Officer . Two trips to the /16! …","['#CCG', '#NorthPole', '#womenhistory', '#LouisSStLaurent', '#CanArctic', '#CC']",[],RT Telissa Leblanc Rioux Second Officer CCG Two trips NorthPole 2015 16 womenhistory LouisSStLaurent CanArctic,"['RT', 'Telissa', 'Leblanc', 'Rioux', 'Second', 'Officer', 'CCG', 'Two', 'trips', 'NorthPole', '2015', '16', 'womenhistory', 'LouisSStLaurent', 'CanArctic']","['rt', u'telissa', u'leblanc', u'rioux', u'second', u'offic', u'ccg', u'two', u'trip', u'northpol', u'2015', '16', u'womenhistori', u'louissstlaur', u'canarct']","RT @CCG_GCC: Telissa Leblanc Rioux, Second Officer #CCG. Two trips to the #NorthPole 2015/16! #womenhistory #LouisSStLaurent #CanArctic #CC…",0.0,Neutral
829,829,829,782371386165780480,13,0,2016-10-02 00:07:28,: employees in proudly wearing the colour today!,"['#CCG', '#Ottawa', '#OrangeShirtDay', '#Indigenous', '#EveryChildMatters']",['https://t.co/EdxF2Y\xe2\x80\xa6'],RT CCG employees Ottawa proudly wearing colour today OrangeShirtDay Indigenous EveryChildMatters https co,"['RT', 'CCG', 'employees', 'Ottawa', 'proudly', 'wearing', 'colour', 'today', 'OrangeShirtDay', 'Indigenous', 'EveryChildMatters', 'https', 'co']","['rt', u'ccg', u'employe', u'ottawa', u'proud', u'wear', u'colour', u'today', u'orangeshirtday', u'indigen', u'everychildmatt', u'https', 'co']",RT @CCG_GCC: #CCG employees in #Ottawa proudly wearing the colour today! #OrangeShirtDay #Indigenous #EveryChildMatters https://t.co/EdxF2Y…,1.0,Positive
830,830,830,782371231584649216,3,0,2016-10-02 00:06:52,": Training in Port Stanley, ON over the weekend. of continued with various federal organisations.","['#CCGProud', '#partnership']",[],RT Training Port Stanley weekend CCGProud continued partnership various federal organisations,"['RT', 'Training', 'Port', 'Stanley', 'weekend', 'CCGProud', 'continued', 'partnership', 'various', 'federal', 'organisations']","['rt', u'train', u'port', u'stanley', u'weekend', u'ccgproud', u'continu', u'partnership', u'various', u'feder', u'organis']","RT @CCG_GCC: Training in Port Stanley, ON over the weekend. #CCGProud of continued #partnership with various federal organisations.",0.0,Neutral
831,831,831,781941384844550144,2,1,2016-09-30 19:38:48,Reminder: Public Forum in Toronto - Oct /16. Hosted by DFO and .,['#AsianCarp'],"['https://t.co/Ktl1eExJsv', 'https://t.co/u7xPq3KaEI']",Reminder AsianCarp Public Forum Toronto Oct 16 Hosted DFO LampreyControl https co Ktl1eExJsv https co u7xPq3KaEI,"['Reminder', 'AsianCarp', 'Public', 'Forum', 'Toronto', 'Oct', '16', 'Hosted', 'DFO', 'LampreyControl', 'https', 'co', 'Ktl1eExJsv', 'https', 'co', 'u7xPq3KaEI']","[u'remind', u'asiancarp', u'public', u'forum', u'toronto', u'oct', '16', u'host', u'dfo', u'lampreycontrol', u'https', 'co', u'ktl1eexjsv', u'https', 'co', u'u7xpq3kaei']",Reminder:  #AsianCarp Public Forum in Toronto - Oct 3/16. Hosted by DFO and @LampreyControl. https://t.co/Ktl1eExJsv https://t.co/u7xPq3KaEI,0.0,Neutral
832,832,832,781935981498892288,7,0,2016-09-30 19:17:20,: View llive from Toronto Oct &amp; - Send questions or comments to governments of Canada &amp; US https://…,['#GreatLakesForum'],['https://\xe2\x80\xa6'],RT IJCsharedwaters View GreatLakesForum llive Toronto Oct amp Send questions comments governments Canada amp US https,"['RT', 'IJCsharedwaters', 'View', 'GreatLakesForum', 'llive', 'Toronto', 'Oct', 'amp', 'Send', 'questions', 'comments', 'governments', 'Canada', 'amp', 'US', 'https']","['rt', u'ijcsharedwat', u'view', u'greatlakesforum', u'llive', u'toronto', u'oct', u'amp', u'send', u'question', u'comment', u'govern', u'canada', u'amp', 'us', u'https']",RT @IJCsharedwaters: View #GreatLakesForum llive from Toronto Oct 4 &amp; 5 - Send questions or comments to governments of Canada &amp; US https://…,0.0,Neutral
833,833,833,781935882182025216,20,0,2016-09-30 19:16:56,: It only happens once every yrs Register to comment on state of the lakes ht…,['#GreatLakesForum'],['https://t.co/zarHYNqEKy'],RT IJCsharedwaters happens every yrs GreatLakesForum Register comment state lakes https co zarHYNqEKy,"['RT', 'IJCsharedwaters', 'happens', 'every', 'yrs', 'GreatLakesForum', 'Register', 'comment', 'state', 'lakes', 'https', 'co', 'zarHYNqEKy']","['rt', u'ijcsharedwat', u'happen', u'everi', u'yrs', u'greatlakesforum', u'regist', u'comment', u'state', u'lake', u'https', 'co', u'zarhynqeki']",RT @IJCsharedwaters: It only happens once every 3 yrs #GreatLakesForum Register to comment on state of the lakes https://t.co/zarHYNqEKy ht…,0.0,Neutral
