,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,status_id,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,status_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,category
1154,1154,1154,1154,1154,1154,1154,137563459593611_1304222889594323,Timeline Photos,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1304222889594323/?type=3,2016-03-17 13:00:00,323,13,33,302,7,1,13,0,0,0,Why should you never iron a -leaf ? Because you don't want to press your ! Happy ! Enjoy this very green photo taken in Gwaii Haanas - Islands of Beauty,"['#clover', '#luck', '#StPaddysDay']",[],never iron leaf clover want press luck Happy StPaddysDay Enjoy green photo taken Gwaii Haanas Islands Beauty,"['never', 'iron', 'leaf', 'clover', 'want', 'press', 'luck', 'Happy', 'StPaddysDay', 'Enjoy', 'green', 'photo', 'taken', 'Gwaii', 'Haanas', 'Islands', 'Beauty']","[u'never', u'iron', u'leaf', u'clover', u'want', u'press', u'luck', u'happi', u'stpaddysday', u'enjoy', u'green', u'photo', u'taken', u'gwaii', u'haana', u'island', u'beauti']","Why should you never iron a 4-leaf #clover? Because you don't want to press your #luck! 

🍀 Happy #StPaddysDay! 🍀

Enjoy this very green photo taken in Gwaii Haanas - Islands of Beauty",Environmental
1155,1155,1155,1155,1155,1155,1155,137563459593611_1304039712945974,Timeline Photos,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1304039712945974/?type=3,2016-03-17 09:30:00,512,6,86,503,5,1,0,3,0,0,"Happy ! This picture of the Celtic cross, located at Grosse Île and the Irish Memorial NHS, honours the memory of the immigrants who were quarantined on this station island. Learn more:","['#StPatricksDay', '#Irish']",['http://www.pc.gc.ca/eng/lhn-nhs/qc/grosseile/index.aspx'],Happy StPatricksDay picture Celtic cross located Grosse le Irish Memorial NHS honours memory Irish immigrants quarantined station island Learn http www pc gc ca eng lhn nhs qc grosseile index aspx,"['Happy', 'StPatricksDay', 'picture', 'Celtic', 'cross', 'located', 'Grosse', 'le', 'Irish', 'Memorial', 'NHS', 'honours', 'memory', 'Irish', 'immigrants', 'quarantined', 'station', 'island', 'Learn', 'http', 'www', 'pc', 'gc', 'ca', 'eng', 'lhn', 'nhs', 'qc', 'grosseile', 'index', 'aspx']","[u'happi', u'stpatricksday', u'pictur', u'celtic', u'cross', u'locat', u'gross', 'le', u'irish', u'memori', u'nhs', u'honour', u'memori', u'irish', u'immigr', u'quarantin', u'station', u'island', u'learn', u'http', u'www', 'pc', 'gc', 'ca', u'eng', u'lhn', u'nhs', 'qc', u'grosseil', u'index', u'aspx']","Happy #StPatricksDay! 

This picture of the Celtic cross, located at Grosse Île and the Irish Memorial NHS, honours the memory of the #Irish immigrants who were quarantined on this station island. 

Learn more: http://www.pc.gc.ca/eng/lhn-nhs/qc/grosseile/index.aspx",Environmental
1156,1156,1156,1156,1156,1156,1156,137563459593611_1303474676335811,,status,,2016-03-16 14:24:49,23,0,1,23,0,0,0,0,0,0,Please note that Parks Canada’s website is currently unavailable. We are sorry for the inconvenience and thank you for your patience!,[],[],Please note Parks website currently unavailable sorry inconvenience thank patience,"['Please', 'note', 'Parks', 'website', 'currently', 'unavailable', 'sorry', 'inconvenience', 'thank', 'patience']","[u'pleas', u'note', u'park', u'websit', u'current', u'unavail', u'sorri', u'inconveni', u'thank', u'patienc']",Please note that Parks Canada’s website is currently unavailable. We are sorry for the inconvenience and thank you for your patience!,Environmental
1157,1157,1157,1157,1157,1157,1157,137563459593611_1303446136338665,Parks Canada NWT,photo,https://www.facebook.com/ParksCanadaNWT/photos/a.475948819208442.1073741828.475133362623321/757568517713136/?type=3,2016-03-16 13:27:06,837,14,0,794,35,8,0,0,0,0,"Wow, he's a big guy! Not only do remote cameras provide us with some fantastic candid wildlife photos, we also learn about wildlife habitat use and distribution in the park. Aurora College",['#WildlifeWednesday'],[],Wow big guy remote cameras provide us fantastic candid wildlife photos also learn wildlife habitat use distribution park WildlifeWednesday Aurora College,"['Wow', 'big', 'guy', 'remote', 'cameras', 'provide', 'us', 'fantastic', 'candid', 'wildlife', 'photos', 'also', 'learn', 'wildlife', 'habitat', 'use', 'distribution', 'park', 'WildlifeWednesday', 'Aurora', 'College']","[u'wow', u'big', u'guy', u'remot', u'camera', u'provid', 'us', u'fantast', u'candid', u'wildlif', u'photo', u'also', u'learn', u'wildlif', u'habitat', u'use', u'distribut', u'park', u'wildlifewednesday', u'aurora', u'colleg']","Wow, he's a big guy! Not only do remote cameras provide us with some fantastic candid wildlife photos, we also learn about wildlife habitat use and distribution in the park. #WildlifeWednesday Aurora College",Environmental
1158,1158,1158,1158,1158,1158,1158,137563459593611_1302404463109499,Parka and the Slithery Snakes,video,https://youtu.be/sLmcXMEaoEY,2016-03-16 06:20:00,91,6,23,88,2,1,0,0,0,0,Parka's new adventures are now available online!!! Check out this week's and start !,"['#video', '#learning']",['https://youtu.be/sLmcXMEaoEY'],Parka new adventures available online Check week video start learning https youtu sLmcXMEaoEY,"['Parka', 'new', 'adventures', 'available', 'online', 'Check', 'week', 'video', 'start', 'learning', 'https', 'youtu', 'sLmcXMEaoEY']","[u'parka', u'new', u'adventur', u'avail', u'onlin', u'check', u'week', u'video', u'start', u'learn', u'https', u'youtu', u'slmcxmeaoey']","Parka's new adventures are now available online!!!

Check out this week's #video and start #learning! https://youtu.be/sLmcXMEaoEY",Environmental
1159,1159,1159,1159,1159,1159,1159,137563459593611_1299464386736840,Fire A Cannon at Fort Wellington National Historic Site,video,https://www.youtube.com/watch?v=fGfwo5UZSjw&feature=youtu.be,2016-03-15 09:30:01,109,2,25,108,1,0,0,0,0,0,Enlist in the Royal Artillery for a day! Feel the surge of adrenalin as you fire a th century muzzle-loading cannon. You can book your spot for the cannon firing program at the Fort Wellington National Historic Site from June to September. c9,[],['http://ow.ly/Zjm'],Enlist Royal Artillery day Feel surge adrenalin fire 19th century muzzle loading cannon book spot cannon firing program Fort Wellington National Historic Site June September http ow ly Zjmc9,"['Enlist', 'Royal', 'Artillery', 'day', 'Feel', 'surge', 'adrenalin', 'fire', '19th', 'century', 'muzzle', 'loading', 'cannon', 'book', 'spot', 'cannon', 'firing', 'program', 'Fort', 'Wellington', 'National', 'Historic', 'Site', 'June', 'September', 'http', 'ow', 'ly', 'Zjmc9']","[u'enlist', u'royal', u'artilleri', u'day', u'feel', u'surg', u'adrenalin', u'fire', u'19th', u'centuri', u'muzzl', u'load', u'cannon', u'book', u'spot', u'cannon', u'fire', u'program', u'fort', u'wellington', u'nation', u'histor', u'site', u'june', u'septemb', u'http', 'ow', 'ly', u'zjmc9']","Enlist in the Royal Artillery for a day! 
Feel the surge of adrenalin as you fire a 19th century muzzle-loading cannon. 
You can book your spot for the cannon firing program at the Fort Wellington National Historic Site from June to September. 
http://ow.ly/Zjmc9",Environmental
1160,1160,1160,1160,1160,1160,1160,137563459593611_1298661533483792,Timeline Photos,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1298661533483792/?type=3,2016-03-14 13:30:00,146,1,59,141,4,1,0,0,0,0,"On March , we invite you to join us for our first Google to celebrate the launch of the exhibit . Find out more about with an exclusive look at never-before-seen artefacts and a special presentation that is sure to rouse your curiosity. Don't miss out!","['#Hangout', '#TheFranklinExploration', '#HMSErebus']",['http://www.pc.gc.ca/eng/culture/franklin/index.aspx'],March 23 invite join us first Google Hangout celebrate launch exhibit TheFranklinExploration Find HMSErebus exclusive look never seen artefacts special presentation sure rouse curiosity miss http www pc gc ca eng culture franklin index aspx,"['March', '23', 'invite', 'join', 'us', 'first', 'Google', 'Hangout', 'celebrate', 'launch', 'exhibit', 'TheFranklinExploration', 'Find', 'HMSErebus', 'exclusive', 'look', 'never', 'seen', 'artefacts', 'special', 'presentation', 'sure', 'rouse', 'curiosity', 'miss', 'http', 'www', 'pc', 'gc', 'ca', 'eng', 'culture', 'franklin', 'index', 'aspx']","[u'march', '23', u'invit', u'join', 'us', u'first', u'googl', u'hangout', u'celebr', u'launch', u'exhibit', u'thefranklinexplor', u'find', u'hmserebus', u'exclus', u'look', u'never', u'seen', u'artefact', u'special', u'present', u'sure', u'rous', u'curios', u'miss', u'http', u'www', 'pc', 'gc', 'ca', u'eng', u'cultur', u'franklin', u'index', u'aspx']","On March 23, we invite you to join us for our first Google #Hangout to celebrate the launch of the exhibit #TheFranklinExploration. 
Find out more about #HMSErebus with an exclusive look at never-before-seen artefacts and a special presentation that is sure to rouse your curiosity. 

Don't miss out! 
http://www.pc.gc.ca/eng/culture/franklin/index.aspx",Social
1161,1161,1161,1161,1161,1161,1161,137563459593611_1301683709848241,Parks Life,photo,https://www.facebook.com/pcparkslife/photos/a.420552464634780.91036.419873644702662/1045338315489522/?type=3,2016-03-14 09:47:26,531,6,0,515,15,1,0,0,0,0,Shelley does have an interesting job indeed! Here's where you can find other great opportunities at Parks Canada:,[],['http://www.pc.gc.ca/eng/agen/empl/emp6.aspx'],Shelley interesting job indeed find great opportunities Parks Canada http www pc gc ca eng agen empl emp6 aspx,"['Shelley', 'interesting', 'job', 'indeed', 'find', 'great', 'opportunities', 'Parks', 'Canada', 'http', 'www', 'pc', 'gc', 'ca', 'eng', 'agen', 'empl', 'emp6', 'aspx']","[u'shelley', u'interest', u'job', u'inde', u'find', u'great', u'opportun', u'park', u'canada', u'http', u'www', 'pc', 'gc', 'ca', u'eng', u'agen', u'empl', u'emp6', u'aspx']","Shelley does have an interesting job indeed! 
Here's where you can find other great opportunities at Parks Canada: http://www.pc.gc.ca/eng/agen/empl/emp6.aspx",Environmental
1162,1162,1162,1162,1162,1162,1162,137563459593611_1299466163403329,Whales And Hearts Garland | Play,link,http://ow.ly/Zjg5m,2016-03-13 19:30:00,129,5,29,124,3,1,1,0,0,0,Looking for something artistic to do with the kids? Check out Club Parka's latest blog...,[],['http://ow.ly/Zjg5m'],Looking something artistic kids Check Club Parka latest blog http ow ly Zjg5m,"['Looking', 'something', 'artistic', 'kids', 'Check', 'Club', 'Parka', 'latest', 'blog', 'http', 'ow', 'ly', 'Zjg5m']","[u'look', u'someth', u'artist', u'kid', u'check', u'club', u'parka', u'latest', u'blog', u'http', 'ow', 'ly', u'zjg5m']","Looking for something artistic to do with the kids? 
Check out Club Parka's latest blog...
http://ow.ly/Zjg5m",Environmental
1163,1163,1163,1163,1163,1163,1163,137563459593611_1299461826737096,Timeline Photos,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1299461826737096/?type=3,2016-03-12 14:20:00,316,5,46,302,12,2,0,0,0,0,Don't forget to turn your clocks forward tomorrow!,['#DaylightSavingsTime'],[],forget turn clocks forward tomorrow DaylightSavingsTime,"['forget', 'turn', 'clocks', 'forward', 'tomorrow', 'DaylightSavingsTime']","[u'forget', u'turn', u'clock', u'forward', u'tomorrow', u'daylightsavingstim']","Don't forget to turn your clocks forward tomorrow!
#DaylightSavingsTime",Environmental
1164,1164,1164,1164,1164,1164,1164,137563459593611_1293257247357554,Timeline Photos,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1293257247357554/?type=3,2016-03-12 10:30:00,137,2,19,131,6,0,0,0,0,0,"Only days until summer! While you're waiting for boating season to start, take advantage of our early bird deals on lockage and mooring permits. Get yours now, deal ends March !",[],['http://ow.ly/Kim5b'],100 days summer waiting boating season start take advantage early bird deals lockage mooring permits Get deal ends March 31 http ow ly Kim5b,"['100', 'days', 'summer', 'waiting', 'boating', 'season', 'start', 'take', 'advantage', 'early', 'bird', 'deals', 'lockage', 'mooring', 'permits', 'Get', 'deal', 'ends', 'March', '31', 'http', 'ow', 'ly', 'Kim5b']","[u'100', u'day', u'summer', u'wait', u'boat', u'season', u'start', u'take', u'advantag', u'earli', u'bird', u'deal', u'lockag', u'moor', u'permit', u'get', u'deal', u'end', u'march', '31', u'http', 'ow', 'ly', u'kim5b']","Only 100 days until summer!

While you're waiting for boating season to start, take advantage of our early bird deals on lockage and mooring permits. 
Get yours now, deal ends March 31! http://ow.ly/Kim5b",Environmental
1165,1165,1165,1165,1165,1165,1165,137563459593611_1298715043478441,Timeline Photos,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1298715043478441/?type=3,2016-03-11 09:15:00,1445,24,196,1378,53,14,0,0,0,0,"Happy Friday Follower Photo!!! This beautiful photo of the pool under the ""natural bridge"" between Indian Head Cove and the famous Grotto in Bruce Peninsula National Park and Fathom Five National Marine Park comes to us from Haley C. Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.",[],[],Happy Friday Follower Photo beautiful photo pool natural bridge Indian Head Cove famous Grotto Bruce Peninsula National Park Fathom Five National Marine Park comes us Haley Every Friday randomly pick photo sent us follower feature wall would like submit photo consideration simply send us message photo caption,"['Happy', 'Friday', 'Follower', 'Photo', 'beautiful', 'photo', 'pool', 'natural', 'bridge', 'Indian', 'Head', 'Cove', 'famous', 'Grotto', 'Bruce', 'Peninsula', 'National', 'Park', 'Fathom', 'Five', 'National', 'Marine', 'Park', 'comes', 'us', 'Haley', 'Every', 'Friday', 'randomly', 'pick', 'photo', 'sent', 'us', 'follower', 'feature', 'wall', 'would', 'like', 'submit', 'photo', 'consideration', 'simply', 'send', 'us', 'message', 'photo', 'caption']","[u'happi', u'friday', u'follow', u'photo', u'beauti', u'photo', u'pool', u'natur', u'bridg', u'indian', u'head', u'cove', u'famous', u'grotto', u'bruce', u'peninsula', u'nation', u'park', u'fathom', u'five', u'nation', u'marin', u'park', u'come', 'us', u'haley', u'everi', u'friday', u'random', u'pick', u'photo', u'sent', 'us', u'follow', u'featur', u'wall', u'would', u'like', u'submit', u'photo', u'consider', u'simpli', u'send', 'us', u'messag', u'photo', u'caption']","Happy Friday Follower Photo!!!
This beautiful photo of the pool under the ""natural bridge"" between Indian Head Cove and the famous Grotto in Bruce Peninsula National Park and Fathom Five National Marine Park comes to us from Haley C. 

Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.",Environmental
1166,1166,1166,1166,1166,1166,1166,137563459593611_1286848517998427,Timeline Photos,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1286848517998427/?type=3,2016-03-10 10:15:00,80,1,4,77,3,0,0,0,0,0,No need to worry about crowds at this remote Arctic waterfall. La Roncière Falls is in the heart of Tuktut Nogait National Park - just a helicopter ride away from Uyarsivik Lake base camp. Northwest Territories Tourism,['#DestinationInuvik'],['http://ow.ly/YCm9j'],need worry crowds remote Arctic waterfall La Falls heart Tuktut Nogait National Park helicopter ride away Uyarsivik Lake base camp http ow ly YCm9j Northwest Territories Tourism DestinationInuvik,"['need', 'worry', 'crowds', 'remote', 'Arctic', 'waterfall', 'La', 'Falls', 'heart', 'Tuktut', 'Nogait', 'National', 'Park', 'helicopter', 'ride', 'away', 'Uyarsivik', 'Lake', 'base', 'camp', 'http', 'ow', 'ly', 'YCm9j', 'Northwest', 'Territories', 'Tourism', 'DestinationInuvik']","[u'need', u'worri', u'crowd', u'remot', u'arctic', u'waterfal', 'la', u'fall', u'heart', u'tuktut', u'nogait', u'nation', u'park', u'helicopt', u'ride', u'away', u'uyarsivik', u'lake', u'base', u'camp', u'http', 'ow', 'ly', u'ycm9j', u'northwest', u'territori', u'tourism', u'destinationinuvik']","No need to worry about crowds at this remote Arctic waterfall. 

La Roncière Falls is in the heart of Tuktut Nogait National Park - just a helicopter ride away from Uyarsivik Lake base camp. 
http://ow.ly/YCm9j  Northwest Territories Tourism #DestinationInuvik",Environmental
1167,1167,1167,1167,1167,1167,1167,137563459593611_1296734660343146,Kootenay National Park,photo,https://www.facebook.com/KootenayNP/photos/a.921012754680775.1073741840.171404636308261/921012911347426/?type=3,2016-03-08 15:55:51,1118,12,0,1055,51,12,0,0,0,0,Check out these amazing shots captured by the automated cameras at Kootenay National Park wildlife crossings.,[],[],Check amazing shots captured automated cameras Kootenay National Park wildlife crossings,"['Check', 'amazing', 'shots', 'captured', 'automated', 'cameras', 'Kootenay', 'National', 'Park', 'wildlife', 'crossings']","[u'check', u'amaz', u'shot', u'captur', u'autom', u'camera', u'kootenay', u'nation', u'park', u'wildlif', u'cross']",Check out these amazing shots captured by the automated cameras at Kootenay National Park wildlife crossings.,Environmental
1168,1168,1168,1168,1168,1168,1168,137563459593611_1296576107025668,Timeline Photos,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1296576107025668/?type=3,2016-03-08 11:10:56,259,9,24,249,8,2,0,0,0,0,Today is International ! Take a moment to celebrate the great women in your life!,"['#WomensDay', '#IWD2016']",[],Today International WomensDay Take moment celebrate great women life IWD2016,"['Today', 'International', 'WomensDay', 'Take', 'moment', 'celebrate', 'great', 'women', 'life', 'IWD2016']","[u'today', u'intern', u'womensday', u'take', u'moment', u'celebr', u'great', u'women', u'life', u'iwd2016']","Today is International #WomensDay! 
Take a moment to celebrate the great women in your life! #IWD2016",Social
1169,1169,1169,1169,1169,1169,1169,137563459593611_1286848051331807,Timeline Photos,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1286848051331807/?type=3,2016-03-05 09:15:00,1070,15,118,1022,33,15,0,0,0,0,Eerience the grandeur of La Ronciere Falls in Tuktut Nogait National Park. Hear the roar of the Hornaday River. Feel the mist on your face! Spend the day eloring the spectacular canyon ridges of this amazing section of the Hornaday River: Northwest Territories Tourism,['#DestinationInuvik'],['http://ow.ly/YBYyV'],Experience grandeur La Ronciere Falls Tuktut Nogait National Park Hear roar Hornaday River Feel mist face Spend day exploring spectacular canyon ridges amazing section Hornaday River http ow ly YBYyV Northwest Territories Tourism DestinationInuvik,"['Experience', 'grandeur', 'La', 'Ronciere', 'Falls', 'Tuktut', 'Nogait', 'National', 'Park', 'Hear', 'roar', 'Hornaday', 'River', 'Feel', 'mist', 'face', 'Spend', 'day', 'exploring', 'spectacular', 'canyon', 'ridges', 'amazing', 'section', 'Hornaday', 'River', 'http', 'ow', 'ly', 'YBYyV', 'Northwest', 'Territories', 'Tourism', 'DestinationInuvik']","[u'experi', u'grandeur', 'la', u'roncier', u'fall', u'tuktut', u'nogait', u'nation', u'park', u'hear', u'roar', u'hornaday', u'river', u'feel', u'mist', u'face', u'spend', u'day', u'explor', u'spectacular', u'canyon', u'ridg', u'amaz', u'section', u'hornaday', u'river', u'http', 'ow', 'ly', u'ybyyv', u'northwest', u'territori', u'tourism', u'destinationinuvik']","Experience the grandeur of La Ronciere Falls in Tuktut Nogait National Park. Hear the roar of the Hornaday River. Feel the mist on your face! 

Spend the day exploring the spectacular canyon ridges of this amazing section of the Hornaday River: http://ow.ly/YBYyV  Northwest Territories Tourism #DestinationInuvik",Environmental
1170,1170,1170,1170,1170,1170,1170,137563459593611_1293284547354824,Timeline Photos,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1293284547354824/?type=3,2016-03-04 11:15:00,2485,39,242,2368,98,17,1,0,1,0,"Happy Friday Follower Photo!!! This amazing shot comes to us from Randy K. who captioned it: ""A moose in Riding Mountain National Park, Manitoba. A wildlife photographer's dream place!"" Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.",[],[],Happy Friday Follower Photo amazing shot comes us Randy captioned moose Riding Mountain National Park Manitoba wildlife photographer dream place Every Friday randomly pick photo sent us follower feature wall would like submit photo consideration simply send us message photo caption,"['Happy', 'Friday', 'Follower', 'Photo', 'amazing', 'shot', 'comes', 'us', 'Randy', 'captioned', 'moose', 'Riding', 'Mountain', 'National', 'Park', 'Manitoba', 'wildlife', 'photographer', 'dream', 'place', 'Every', 'Friday', 'randomly', 'pick', 'photo', 'sent', 'us', 'follower', 'feature', 'wall', 'would', 'like', 'submit', 'photo', 'consideration', 'simply', 'send', 'us', 'message', 'photo', 'caption']","[u'happi', u'friday', u'follow', u'photo', u'amaz', u'shot', u'come', 'us', u'randi', u'caption', u'moos', u'ride', u'mountain', u'nation', u'park', u'manitoba', u'wildlif', u'photograph', u'dream', u'place', u'everi', u'friday', u'random', u'pick', u'photo', u'sent', 'us', u'follow', u'featur', u'wall', u'would', u'like', u'submit', u'photo', u'consider', u'simpli', u'send', 'us', u'messag', u'photo', u'caption']","Happy Friday Follower Photo!!!
This amazing shot comes to us from Randy K. who captioned it: ""A moose in Riding Mountain National Park, Manitoba. A wildlife photographer's dream place!""

Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.",Environmental
1171,1171,1171,1171,1171,1171,1171,137563459593611_1291989980817614,Timeline Photos,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1291989980817614/?type=3,2016-03-03 18:30:00,250,7,41,239,10,1,0,0,0,0,"Did you know tomorrow is ? Power down that laptop, leave the smartphone at home and take the with nature! Will you be able to rise to the challenge and “unplug” for hours?","['#DayOfUnplugging', '#TimeToConnect']",[],know tomorrow DayOfUnplugging Power laptop leave smartphone home take TimeToConnect nature able rise challenge 24 hours,"['know', 'tomorrow', 'DayOfUnplugging', 'Power', 'laptop', 'leave', 'smartphone', 'home', 'take', 'TimeToConnect', 'nature', 'able', 'rise', 'challenge', '24', 'hours']","[u'know', u'tomorrow', u'dayofunplug', u'power', u'laptop', u'leav', u'smartphon', u'home', u'take', u'timetoconnect', u'natur', u'abl', u'rise', u'challeng', '24', u'hour']","Did you know tomorrow is #DayOfUnplugging? Power down that laptop, leave the smartphone at home and take the #TimeToConnect with nature! 

Will you be able to rise to the challenge and “unplug” for 24 hours?",Environmental
1172,1172,1172,1172,1172,1172,1172,137563459593611_1293196287363650,Timeline Photos,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1293196287363650/?type=3,2016-03-03 11:17:45,992,15,137,928,57,7,0,0,0,0,"Happy World Wildlife Day! : To protect whales, such as the St. Lawrence beluga and the blue whale, our staff has been studying... their food! Why? To identify feeding grounds. The findings were then used to inform the shipping industry, who agreed to reduce the speed of vessels in the main feeding grounds in order to reduce the risk of collisions with whales. This is a great example of how Parks Canada is leading by using science to support wildlife protection. To learn more about this initiative and other Parks Canada species at risk success stories, visit our website: .",['#FunFact'],['http://www.pc.gc.ca/eng/nature/eep-sar/itm11.aspx'],Happy World Wildlife Day FunFact protect whales St Lawrence beluga blue whale staff studying food identify feeding grounds findings used inform shipping industry agreed reduce speed vessels main feeding grounds order reduce risk collisions whales great example Parks Canada leading using science support wildlife protection learn initiative Parks Canada species risk success stories visit website http www pc gc ca eng nature eep sar itm11 aspx,"['Happy', 'World', 'Wildlife', 'Day', 'FunFact', 'protect', 'whales', 'St', 'Lawrence', 'beluga', 'blue', 'whale', 'staff', 'studying', 'food', 'identify', 'feeding', 'grounds', 'findings', 'used', 'inform', 'shipping', 'industry', 'agreed', 'reduce', 'speed', 'vessels', 'main', 'feeding', 'grounds', 'order', 'reduce', 'risk', 'collisions', 'whales', 'great', 'example', 'Parks', 'Canada', 'leading', 'using', 'science', 'support', 'wildlife', 'protection', 'learn', 'initiative', 'Parks', 'Canada', 'species', 'risk', 'success', 'stories', 'visit', 'website', 'http', 'www', 'pc', 'gc', 'ca', 'eng', 'nature', 'eep', 'sar', 'itm11', 'aspx']","[u'happi', u'world', u'wildlif', u'day', u'funfact', u'protect', u'whale', 'st', u'lawrenc', u'beluga', u'blue', u'whale', u'staff', u'studi', u'food', u'identifi', u'feed', u'ground', u'find', u'use', u'inform', u'ship', u'industri', u'agre', u'reduc', u'speed', u'vessel', u'main', u'feed', u'ground', u'order', u'reduc', u'risk', u'collis', u'whale', u'great', u'exampl', u'park', u'canada', u'lead', u'use', u'scienc', u'support', u'wildlif', u'protect', u'learn', u'initi', u'park', u'canada', u'speci', u'risk', u'success', u'stori', u'visit', u'websit', u'http', u'www', 'pc', 'gc', 'ca', u'eng', u'natur', u'eep', u'sar', u'itm11', u'aspx']","Happy World Wildlife Day! #FunFact: To protect whales, such as the St. Lawrence beluga and the blue whale, our staff has been studying... their food!

Why? To identify feeding grounds. The findings were then used to inform the shipping industry, who agreed to reduce the speed of vessels in the main feeding grounds in order to reduce the risk of collisions with whales. This is a great example of how Parks Canada is leading by using science to support wildlife protection.

To learn more about this initiative and other Parks Canada species at risk success stories, visit our website: http://www.pc.gc.ca/eng/nature/eep-sar/itm11.aspx.",Environmental
1173,1173,1173,1173,1173,1173,1173,137563459593611_1291850320831580,Timeline Photos,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1291850320831580/?type=3,2016-03-02 08:05:00,2114,36,261,2041,60,13,0,0,0,0,“Today is your day! Your mountain is waiting. So... get on your way!” Photo taken in Kluane National Park. Parks Canada Yukon,['#DrSeussDay'],[],Today day mountain waiting get way DrSeussDay Photo taken Kluane National Park Parks Canada Yukon,"['Today', 'day', 'mountain', 'waiting', 'get', 'way', 'DrSeussDay', 'Photo', 'taken', 'Kluane', 'National', 'Park', 'Parks', 'Canada', 'Yukon']","[u'today', u'day', u'mountain', u'wait', u'get', u'way', u'drseussday', u'photo', u'taken', u'kluan', u'nation', u'park', u'park', u'canada', u'yukon']","“Today is your day! Your mountain is waiting. So... get on your way!” #DrSeussDay

Photo taken in Kluane National Park. Parks Canada Yukon",Environmental
1174,1174,1174,1174,1174,1174,1174,137563459593611_1291840920832520,My Parks Pass,photo,https://www.facebook.com/MyParksPass/photos/a.700457246647024.1073741826.134581806567907/1337781886247887/?type=3,2016-03-01 09:32:31,256,7,0,248,8,0,0,0,0,0,"On your marks, get set, VOTE! Visit us daily until March to vote for your favourite video and help a class win the trip of a lifetime. My Parks Pass",[],['http://www.myparkspass.ca/'],marks get set VOTE Visit us daily March 18 vote favourite video help class win trip lifetime http www myparkspass ca Parks Pass,"['marks', 'get', 'set', 'VOTE', 'Visit', 'us', 'daily', 'March', '18', 'vote', 'favourite', 'video', 'help', 'class', 'win', 'trip', 'lifetime', 'http', 'www', 'myparkspass', 'ca', 'Parks', 'Pass']","[u'mark', u'get', u'set', u'vote', u'visit', 'us', u'daili', u'march', '18', u'vote', u'favourit', u'video', u'help', u'class', u'win', u'trip', u'lifetim', u'http', u'www', u'myparkspass', 'ca', u'park', u'pass']","On your marks, get set, VOTE!

Visit us daily until March 18 to vote for your favourite video and help a class win the trip of a lifetime. http://www.myparkspass.ca/ My Parks Pass",Environmental
