,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,status_id,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,status_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,category
20,20,20,20,20,20,123326971154939_961680010652960,,status,,2017-12-15 08:47:22,8,0,12,8,0,0,0,0,0,0,The -2019 call for proposals is now open for the new Indigenous Community-Based Climate Monitoring program! Learn more Here's how to submit a funding proposal for your project:,[],"['http://ow.ly/4FyP30hfkZL', 'http://ow.ly/Noz730hfkWX']",2018 2019 call proposals open new Indigenous Community Based Climate Monitoring program Learn http ow ly 4FyP30hfkZL submit funding proposal project http ow ly Noz730hfkWX,"['2018', '2019', 'call', 'proposals', 'open', 'new', 'Indigenous', 'Community', 'Based', 'Climate', 'Monitoring', 'program', 'Learn', 'http', 'ow', 'ly', '4FyP30hfkZL', 'submit', 'funding', 'proposal', 'project', 'http', 'ow', 'ly', 'Noz730hfkWX']","[u'2018', u'2019', u'call', u'propos', u'open', u'new', u'indigen', u'communiti', u'base', u'climat', u'monitor', u'program', u'learn', u'http', 'ow', 'ly', u'4fyp30hfkzl', u'submit', u'fund', u'propos', u'project', u'http', 'ow', 'ly', u'noz730hfkwx']","The 2018-2019 call for proposals is now open for the new Indigenous Community-Based Climate Monitoring program! Learn more http://ow.ly/4FyP30hfkZL 
Here's how to submit a funding proposal for your project: http://ow.ly/Noz730hfkWX",Environmental
21,21,21,21,21,21,123326971154939_961163570704604,,status,,2017-12-14 13:05:08,3,0,0,3,0,0,0,0,0,0,The Governement of Canada and Northern REACHE program are working closely with Kluane First Nation to build a wind farm. One of many projects to reduce reliance on diesel in northern communities!,[],['http://ow.ly/FaIB30he0ge'],Governement Canada Northern REACHE program working closely Kluane First Nation build wind farm One many projects reduce reliance diesel northern communities http ow ly FaIB30he0ge,"['Governement', 'Canada', 'Northern', 'REACHE', 'program', 'working', 'closely', 'Kluane', 'First', 'Nation', 'build', 'wind', 'farm', 'One', 'many', 'projects', 'reduce', 'reliance', 'diesel', 'northern', 'communities', 'http', 'ow', 'ly', 'FaIB30he0ge']","[u'govern', u'canada', u'northern', u'reach', u'program', u'work', u'close', u'kluan', u'first', u'nation', u'build', u'wind', u'farm', u'one', u'mani', u'project', u'reduc', u'relianc', u'diesel', u'northern', u'communiti', u'http', 'ow', 'ly', u'faib30he0g']",The Governement of Canada and Northern REACHE program are working closely with Kluane First Nation to build a wind farm. One of many projects to reduce reliance on diesel in northern communities! http://ow.ly/FaIB30he0ge,Economical
22,22,22,22,22,22,123326971154939_961141207373507,,status,,2017-12-14 11:50:11,3,0,0,3,0,0,0,0,0,0,"The Government of Canada is working with Teslin, Yukon, residents through the Northern REACHE program to install a biomass heating system and reduce reliance on fossil fuels. Over years, it is estimated that using sustainable forest biomass technology will save over $3 million in heating costs and reduce carbon dioxide emissions by almost ,000 tonnes! C",[],['http://ow.ly/9H2230hdZ7'],Government Canada working Teslin Yukon residents Northern REACHE program install biomass heating system reduce reliance fossil fuels 50 years estimated using sustainable forest biomass technology save million heating costs reduce carbon dioxide emissions almost 10 000 tonnes http ow ly 9H2230hdZ7C,"['Government', 'Canada', 'working', 'Teslin', 'Yukon', 'residents', 'Northern', 'REACHE', 'program', 'install', 'biomass', 'heating', 'system', 'reduce', 'reliance', 'fossil', 'fuels', '50', 'years', 'estimated', 'using', 'sustainable', 'forest', 'biomass', 'technology', 'save', 'million', 'heating', 'costs', 'reduce', 'carbon', 'dioxide', 'emissions', 'almost', '10', '000', 'tonnes', 'http', 'ow', 'ly', '9H2230hdZ7C']","[u'govern', u'canada', u'work', u'teslin', u'yukon', u'resid', u'northern', u'reach', u'program', u'instal', u'biomass', u'heat', u'system', u'reduc', u'relianc', u'fossil', u'fuel', '50', u'year', u'estim', u'use', u'sustain', u'forest', u'biomass', u'technolog', u'save', u'million', u'heat', u'cost', u'reduc', u'carbon', u'dioxid', u'emiss', u'almost', '10', u'000', u'tonn', u'http', 'ow', 'ly', u'9h2230hdz7c']","The Government of Canada is working with Teslin, Yukon, residents through the Northern REACHE program to install a biomass heating system and reduce reliance on fossil fuels. Over 50 years, it is estimated that using sustainable forest biomass technology will save over $3 million in heating costs and reduce carbon dioxide emissions by almost 10,000 tonnes! http://ow.ly/9H2230hdZ7C",Environmental
23,23,23,23,23,23,123326971154939_961125314041763,Comprehensive Arctic Infrastructure,video,https://www.facebook.com/GovCanNorth/videos/961125314041763/,2017-12-14 11:14:00,4,0,6,4,0,0,0,0,0,0,Arctic infrastructure should allow Arctic communities to thrive. What are the key infrastructure priorities for your region?,['#ArcticTogether'],['http://ow.ly/IgdN30he5QR'],Arctic infrastructure allow Arctic communities thrive key infrastructure priorities region http ow ly IgdN30he5QR ArcticTogether,"['Arctic', 'infrastructure', 'allow', 'Arctic', 'communities', 'thrive', 'key', 'infrastructure', 'priorities', 'region', 'http', 'ow', 'ly', 'IgdN30he5QR', 'ArcticTogether']","[u'arctic', u'infrastructur', u'allow', u'arctic', u'communiti', u'thrive', u'key', u'infrastructur', u'prioriti', u'region', u'http', 'ow', 'ly', u'igdn30he5qr', u'arctictogeth']",Arctic infrastructure should allow Arctic communities to thrive. What are the key infrastructure priorities for your region? http://ow.ly/IgdN30he5QR  #ArcticTogether,Economical
24,24,24,24,24,24,123326971154939_960688047418823,Photos from GovCan - North's post,photo,https://www.facebook.com/GovCanNorth/photos/a.849638218523807.1073741826.123326971154939/960687947418833/?type=3,2017-12-13 13:55:58,20,0,11,18,2,0,0,0,0,0,"Nunavut, Canada’s youngest territory, is now featured on the Centennial Flame on Parliament Hill!",[],['http://ow.ly/muGB30h9r4Y'],Nunavut youngest territory featured Centennial Flame Parliament Hill http ow ly muGB30h9r4Y,"['Nunavut', 'youngest', 'territory', 'featured', 'Centennial', 'Flame', 'Parliament', 'Hill', 'http', 'ow', 'ly', 'muGB30h9r4Y']","[u'nunavut', u'youngest', u'territori', u'featur', u'centenni', u'flame', u'parliament', u'hill', u'http', 'ow', 'ly', u'mugb30h9r4i']","Nunavut, Canada’s youngest territory, is now featured on the Centennial Flame on Parliament Hill! http://ow.ly/muGB30h9r4Y",Environmental
25,25,25,25,25,25,123326971154939_960646504089644,CBC Nunavut,video,https://www.facebook.com/CBCnunavut/videos/1176031392531457/,2017-12-13 12:15:44,8,0,0,8,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],,Social
26,26,26,26,26,26,123326971154939_959143554239939,Timeline Photos,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/959143554239939/?type=3,2017-12-10 11:00:17,7,0,0,7,0,0,0,0,0,0,"""Vuntut"" is a Gwichin word meaning ""among the lakes."" Eerience the culture of the Vuntut Gwitchin people, whose millennia-old territory spans over the entire Vuntut National Park in Yukon.",['#IndigenousLanguages'],['http://ow.ly/HM2h30h6JM7'],Vuntut Gwichin word meaning among lakes Experience culture Vuntut Gwitchin people whose millennia old territory spans entire Vuntut National Park Yukon http ow ly HM2h30h6JM7 IndigenousLanguages,"['Vuntut', 'Gwichin', 'word', 'meaning', 'among', 'lakes', 'Experience', 'culture', 'Vuntut', 'Gwitchin', 'people', 'whose', 'millennia', 'old', 'territory', 'spans', 'entire', 'Vuntut', 'National', 'Park', 'Yukon', 'http', 'ow', 'ly', 'HM2h30h6JM7', 'IndigenousLanguages']","[u'vuntut', u'gwichin', u'word', u'mean', u'among', u'lake', u'experi', u'cultur', u'vuntut', u'gwitchin', u'peopl', u'whose', u'millennia', u'old', u'territori', u'span', u'entir', u'vuntut', u'nation', u'park', u'yukon', u'http', 'ow', 'ly', u'hm2h30h6jm7', u'indigenouslanguag']","""Vuntut"" is a Gwichin word meaning ""among the lakes."" Experience the culture of the Vuntut Gwitchin people, whose millennia-old territory spans over the entire Vuntut National Park in Yukon. http://ow.ly/HM2h30h6JM7 #IndigenousLanguages",Social
27,27,27,27,27,27,123326971154939_958715710949390,Environment and Natural Resources in Canada,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10156796458809045/?type=3,2017-12-09 17:30:04,2,0,0,2,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],,Social
28,28,28,28,28,28,123326971154939_958162154338079,Eureka! Canada,photo,https://www.facebook.com/EurekaCanadaEnglish/photos/a.139081162811118.33255.126081027444465/1703216739730878/?type=3,2017-12-08 14:27:42,1,0,0,1,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],,Social
29,29,29,29,29,29,123326971154939_957706351050326,Timeline Photos,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/957706351050326/?type=3,2017-12-07 16:00:45,3,2,0,3,0,0,0,0,0,0,"Beluga whales live in the Gulf of St. Lawrence (Quebec) and the Arctic waters of Canada, Greenland and Russia. Known as the ""white whale"" in English, belugas are better known as ""qilalgaq"" in Inuktitut, Invuialuktan and Inuinactun dialects and “siqsuaq” in the Inupiat dialect. Learn more:","['#ArcticAnimals', '#Indigenouslanguages']",['http://ow.ly/khXJ30h5bLB'],Beluga whales live Gulf St Lawrence Quebec Arctic waters Canada Greenland Russia Known white whale English belugas better known qilalgaq Inuktitut Invuialuktan Inuinactun dialects Inupiat dialect Learn http ow ly khXJ30h5bLB ArcticAnimals Indigenouslanguages,"['Beluga', 'whales', 'live', 'Gulf', 'St', 'Lawrence', 'Quebec', 'Arctic', 'waters', 'Canada', 'Greenland', 'Russia', 'Known', 'white', 'whale', 'English', 'belugas', 'better', 'known', 'qilalgaq', 'Inuktitut', 'Invuialuktan', 'Inuinactun', 'dialects', 'Inupiat', 'dialect', 'Learn', 'http', 'ow', 'ly', 'khXJ30h5bLB', 'ArcticAnimals', 'Indigenouslanguages']","[u'beluga', u'whale', u'live', u'gulf', 'st', u'lawrenc', u'quebec', u'arctic', u'water', u'canada', u'greenland', u'russia', u'known', u'white', u'whale', u'english', u'beluga', u'better', u'known', u'qilalgaq', u'inuktitut', u'invuialuktan', u'inuinactun', u'dialect', u'inupiat', u'dialect', u'learn', u'http', 'ow', 'ly', u'khxj30h5blb', u'arcticanim', u'indigenouslanguag']","Beluga whales live in the Gulf of St. Lawrence (Quebec) and the Arctic waters of Canada, Greenland and Russia. Known as the ""white whale"" in English, belugas are better known as ""qilalgaq"" in Inuktitut, Invuialuktan and Inuinactun dialects and “siqsuaq” in the Inupiat dialect. Learn more: http://ow.ly/khXJ30h5bLB #ArcticAnimals #Indigenouslanguages",Environmental
30,30,30,30,30,30,123326971154939_957158301105131,,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/957158214438473/?type=3,2017-12-06 13:49:21,5,1,8,5,0,0,0,0,0,0,"Interested in the future of Arctic policy? Share your views on a new approach for a stronger, sustainable Arctic future. ᐃᓱᒪᔅᓴᖅᓯᐅᕈᑎᖃᖅᐱᑦ ᓯᕗᓂᔅᓴᒧᑦ ᐅᑭᐅᖅᑕᖅᑑᑉ ᐊᑐᐊᒐᖏᓐᓂᒃ? ᑐᓴᖅᑎᑦᑎᔪᓐᓇᖅᑐᑎᑦ ᐃᓱᒪᒋᔭᕐᓂᑦ ᓄᑖᓄᑦ ᐃᓱᒪᒃᓴᖅᓯᐅᕈᑎᓂᒃ ᓴᙱᔪᒧᑦ, ᐊᑲᐅᓈᖅᑐᒧᑦ ᐅᑭᐅᖅᑕᖅᑑᑉ ᓯᕗᓂᐊᓄᑦ. c",['#ArcticTogether'],"['http://ow.ly/yPIb30h3CwT', 'http://ow.ly/7fb730h3Cy']",Interested future Arctic policy Share views new approach stronger sustainable Arctic future http ow ly yPIb30h3CwT ArcticTogether http ow ly 7fb730h3Cyc,"['Interested', 'future', 'Arctic', 'policy', 'Share', 'views', 'new', 'approach', 'stronger', 'sustainable', 'Arctic', 'future', 'http', 'ow', 'ly', 'yPIb30h3CwT', 'ArcticTogether', 'http', 'ow', 'ly', '7fb730h3Cyc']","[u'interest', u'futur', u'arctic', u'polici', u'share', u'view', u'new', u'approach', u'stronger', u'sustain', u'arctic', u'futur', u'http', 'ow', 'ly', u'ypib30h3cwt', u'arctictogeth', u'http', 'ow', 'ly', u'7fb730h3cyc']","Interested in the future of Arctic policy? Share your views on a new approach for a stronger, sustainable Arctic future. http://ow.ly/yPIb30h3CwT #ArcticTogether 

ᐃᓱᒪᔅᓴᖅᓯᐅᕈᑎᖃᖅᐱᑦ ᓯᕗᓂᔅᓴᒧᑦ ᐅᑭᐅᖅᑕᖅᑑᑉ ᐊᑐᐊᒐᖏᓐᓂᒃ? ᑐᓴᖅᑎᑦᑎᔪᓐᓇᖅᑐᑎᑦ ᐃᓱᒪᒋᔭᕐᓂᑦ ᓄᑖᓄᑦ ᐃᓱᒪᒃᓴᖅᓯᐅᕈᑎᓂᒃ ᓴᙱᔪᒧᑦ, ᐊᑲᐅᓈᖅᑐᒧᑦ ᐅᑭᐅᖅᑕᖅᑑᑉ ᓯᕗᓂᐊᓄᑦ. http://ow.ly/7fb730h3Cyc",Social
31,31,31,31,31,31,123326971154939_956553361165625,CBC Indigenous,link,http://www.cbc.ca/news/canada/north/female-hunting-guide-nunavut-1.4406201,2017-12-05 10:31:44,15,0,0,14,0,1,0,0,0,0,,[],[],,['nan'],[u'nan'],,Social
32,32,32,32,32,32,123326971154939_956169724537322,GovCan - Indigenous Peoples,link,http://ow.ly/GvVh100SoVw,2017-12-04 18:22:05,3,0,0,3,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],,Social
33,33,33,33,33,33,123326971154939_956144377873190,2018-2019 Call for Proposals for the Northern Contaminants Program - Canada.ca,link,http://ow.ly/egkX30h0CZf,2017-12-04 16:43:07,4,0,10,4,0,0,0,0,0,0,"The Northern Contaminants Program's -2019 call for proposals is now open! The Government of Canada is committed to supporting governments, Northerners and scientists to better understand contaminant levels in traditionally harvested food that are important to the diet of Northern and Indigenous people. Learn more:",[],['http://ow.ly/egkX30h0CZf'],Northern Contaminants Program 2018 2019 call proposals open Government Canada committed supporting governments Northerners scientists better understand contaminant levels traditionally harvested food important diet Northern Indigenous people Learn http ow ly egkX30h0CZf,"['Northern', 'Contaminants', 'Program', '2018', '2019', 'call', 'proposals', 'open', 'Government', 'Canada', 'committed', 'supporting', 'governments', 'Northerners', 'scientists', 'better', 'understand', 'contaminant', 'levels', 'traditionally', 'harvested', 'food', 'important', 'diet', 'Northern', 'Indigenous', 'people', 'Learn', 'http', 'ow', 'ly', 'egkX30h0CZf']","[u'northern', u'contamin', u'program', u'2018', u'2019', u'call', u'propos', u'open', u'govern', u'canada', u'commit', u'support', u'govern', u'northern', u'scientist', u'better', u'understand', u'contamin', u'level', u'tradit', u'harvest', u'food', u'import', u'diet', u'northern', u'indigen', u'peopl', u'learn', u'http', 'ow', 'ly', u'egkx30h0czf']","The Northern Contaminants Program's 2018-2019 call for proposals is now open! The Government of Canada is committed to supporting governments, Northerners and scientists to better understand contaminant levels in traditionally harvested food that are important to the diet of Northern and Indigenous people. Learn more: http://ow.ly/egkX30h0CZf",Economical
34,34,34,34,34,34,123326971154939_956144231206538,2018-2019 Call for Proposals for the Northern Contaminants Program - Canada.ca,link,http://ow.ly/egkX30h0CZf,2017-12-04 16:42:18,0,0,0,0,0,0,0,0,0,0,"The Northern Contaminants Program's -2019 call for proposals is now open! The Government of Canada is committed to supporting governments, Northerners and scientists to better understand contaminant levels in traditionally harvested food that are important to the diet of Northern and Indigenous people. Learn more:",[],['http://ow.ly/egkX30h0CZf'],Northern Contaminants Program 2018 2019 call proposals open Government Canada committed supporting governments Northerners scientists better understand contaminant levels traditionally harvested food important diet Northern Indigenous people Learn http ow ly egkX30h0CZf,"['Northern', 'Contaminants', 'Program', '2018', '2019', 'call', 'proposals', 'open', 'Government', 'Canada', 'committed', 'supporting', 'governments', 'Northerners', 'scientists', 'better', 'understand', 'contaminant', 'levels', 'traditionally', 'harvested', 'food', 'important', 'diet', 'Northern', 'Indigenous', 'people', 'Learn', 'http', 'ow', 'ly', 'egkX30h0CZf']","[u'northern', u'contamin', u'program', u'2018', u'2019', u'call', u'propos', u'open', u'govern', u'canada', u'commit', u'support', u'govern', u'northern', u'scientist', u'better', u'understand', u'contamin', u'level', u'tradit', u'harvest', u'food', u'import', u'diet', u'northern', u'indigen', u'peopl', u'learn', u'http', 'ow', 'ly', u'egkx30h0czf']","The Northern Contaminants Program's 2018-2019 call for proposals is now open! The Government of Canada is committed to supporting governments, Northerners and scientists to better understand contaminant levels in traditionally harvested food that are important to the diet of Northern and Indigenous people. Learn more: http://ow.ly/egkX30h0CZf",Economical
35,35,35,35,35,35,123326971154939_956123964541898,,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/956123537875274/?type=3,2017-12-04 15:40:47,6,1,1,6,0,0,0,0,0,0,"Want to learn about the development of Canada’s Arctic Policy Framework? Drop-in Information Session December , Shaw Centre, Ottawa, Ontario Visit room anytime between :30 am – :00 pm ----------------- ᐃᓕᓐᓂᐊᕈᐊᕋᔭᖅᐱᑦ ᖃᓄᐃᓕᐅᒃᑲᓐᓂᕈᓐᓇᕐᓂᒧᑦ ᑐᕌᖓᔪᖅ ᑲᓇᑕᐅᑉ ᓄᑖᖅ ᐅᑭᐅᖅᑕᖅᑐᒥ ᐊᑐᐊᒐᖓᓐᓄᑦ ᐋᖅᑭᒃᑕᐅᓯᒪᔪᓂᒃ? ᑐᑭᓯᐊᔾᔪᑎᔅᓴᒃᑲᓐᓃᑦ, ᑕᑯᔭᖅᑐᕐᓗᑎᑦ ᐃᓪᓗᕈᓯᖅ ᓈᓴᐅᑎᖓ ᓵ ᐃᒡᓗᕐᔪᐊᖓᓄᑦ (Shaw Centre) ᐊᑐᕚ, ᐋᓐᑎᐅᕆᔫ ᐱᖓᔪᖓᑦ ᑎᓯᐱᕆ th :30−ᒥᑦ − ᐅᓐᓄᔅᓴᒃᑯᑦ",['#ArcticTogether'],['http://ow.ly/QMka30h0vnS'],Want learn development Arctic Policy Framework Drop Information Session December 2017 Shaw Centre Ottawa Ontario Visit room 211 anytime 30 00 pm http ow ly QMka30h0vnS ArcticTogether 211 Shaw Centre 6th,"['Want', 'learn', 'development', 'Arctic', 'Policy', 'Framework', 'Drop', 'Information', 'Session', 'December', '2017', 'Shaw', 'Centre', 'Ottawa', 'Ontario', 'Visit', 'room', '211', 'anytime', '30', '00', 'pm', 'http', 'ow', 'ly', 'QMka30h0vnS', 'ArcticTogether', '211', 'Shaw', 'Centre', '6th']","[u'want', u'learn', u'develop', u'arctic', u'polici', u'framework', u'drop', u'inform', u'session', u'decemb', u'2017', u'shaw', u'centr', u'ottawa', u'ontario', u'visit', u'room', u'211', u'anytim', '30', '00', 'pm', u'http', 'ow', 'ly', u'qmka30h0vn', u'arctictogeth', u'211', u'shaw', u'centr', u'6th']","Want to learn about the development of Canada’s Arctic Policy Framework?

Drop-in Information Session 
December 6, 2017
Shaw Centre, Ottawa, Ontario  
Visit room 211 anytime between 7:30 am – 5:00 pm

http://ow.ly/QMka30h0vnS 
#ArcticTogether

-----------------

ᐃᓕᓐᓂᐊᕈᐊᕋᔭᖅᐱᑦ ᖃᓄᐃᓕᐅᒃᑲᓐᓂᕈᓐᓇᕐᓂᒧᑦ ᑐᕌᖓᔪᖅ ᑲᓇᑕᐅᑉ ᓄᑖᖅ ᐅᑭᐅᖅᑕᖅᑐᒥ ᐊᑐᐊᒐᖓᓐᓄᑦ ᐋᖅᑭᒃᑕᐅᓯᒪᔪᓂᒃ? 

ᑐᑭᓯᐊᔾᔪᑎᔅᓴᒃᑲᓐᓃᑦ, ᑕᑯᔭᖅᑐᕐᓗᑎᑦ ᐃᓪᓗᕈᓯᖅ ᓈᓴᐅᑎᖓ 211 ᓵ ᐃᒡᓗᕐᔪᐊᖓᓄᑦ (Shaw Centre) 
ᐊᑐᕚ, ᐋᓐᑎᐅᕆᔫ
ᐱᖓᔪᖓᑦ ᑎᓯᐱᕆ 6th  7:30−ᒥᑦ − 5 ᐅᓐᓄᔅᓴᒃᑯᑦ",Economical
36,36,36,36,36,36,123326971154939_956110954543199,"Regional Roundtable in Nain, Newfoundland and Labrador",video,https://www.facebook.com/GovCanNorth/videos/956110954543199/,2017-12-04 15:14:13,12,0,10,10,1,1,0,0,0,0,"The Government of Canada held a regional roundtable in Nain, Newfoundland and Labrador, to hear about the priorities that should be considered in the development of Canada’s new Arctic Policy Framework.",['#ArcticTogether'],['http://ow.ly/X3IV30h0skk'],Government Canada held regional roundtable Nain Newfoundland Labrador hear priorities considered development new Arctic Policy Framework http ow ly X3IV30h0skk ArcticTogether,"['Government', 'Canada', 'held', 'regional', 'roundtable', 'Nain', 'Newfoundland', 'Labrador', 'hear', 'priorities', 'considered', 'development', 'new', 'Arctic', 'Policy', 'Framework', 'http', 'ow', 'ly', 'X3IV30h0skk', 'ArcticTogether']","[u'govern', u'canada', u'held', u'region', u'roundtabl', u'nain', u'newfoundland', u'labrador', u'hear', u'prioriti', u'consid', u'develop', u'new', u'arctic', u'polici', u'framework', u'http', 'ow', 'ly', u'x3iv30h0skk', u'arctictogeth']","The Government of Canada held a regional roundtable in Nain, Newfoundland and Labrador, to hear about the priorities that should be considered in the development of Canada’s new Arctic Policy Framework. http://ow.ly/X3IV30h0skk  #ArcticTogether",Economical
37,37,37,37,37,37,123326971154939_956105061210455,Canadian Armed Forces,photo,https://www.facebook.com/CanadianForces/photos/a.1524483394445524.1073741830.1522633664630497/2179955782231612/?type=3,2017-12-04 14:44:44,2,0,0,2,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],,Social
38,38,38,38,38,38,123326971154939_955529454601349,Timeline Photos,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/955529454601349/?type=3,2017-12-03 11:00:21,5,1,0,5,0,0,0,0,0,0,Caribou can be found in some of Canada’s coldest climates. They use their long legs and half-moon-shaped hooves to navigate deep snow across the Arctic tundra and boreal forests. These animals survive the winter by eating lichens found on trees over -years-old or older!,[],['http://ow.ly/3xlf30gWV9y'],Caribou found coldest climates use long legs half moon shaped hooves navigate deep snow across Arctic tundra boreal forests animals survive winter eating lichens found trees 80 years old older http ow ly 3xlf30gWV9y,"['Caribou', 'found', 'coldest', 'climates', 'use', 'long', 'legs', 'half', 'moon', 'shaped', 'hooves', 'navigate', 'deep', 'snow', 'across', 'Arctic', 'tundra', 'boreal', 'forests', 'animals', 'survive', 'winter', 'eating', 'lichens', 'found', 'trees', '80', 'years', 'old', 'older', 'http', 'ow', 'ly', '3xlf30gWV9y']","[u'caribou', u'found', u'coldest', u'climat', u'use', u'long', u'leg', u'half', u'moon', u'shape', u'hoov', u'navig', u'deep', u'snow', u'across', u'arctic', u'tundra', u'boreal', u'forest', u'anim', u'surviv', u'winter', u'eat', u'lichen', u'found', u'tree', '80', u'year', u'old', u'older', u'http', 'ow', 'ly', u'3xlf30gwv9i']",Caribou can be found in some of Canada’s coldest climates. They use their long legs and half-moon-shaped hooves to navigate deep snow across the Arctic tundra and boreal forests. These animals survive the winter by eating lichens found on trees over 80-years-old or older! http://ow.ly/3xlf30gWV9y,Environmental
