,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,status_id,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,status_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,category
10,10,10,10,10,134615279898518_1972479792778715,,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1972479566112071/?type=3,2017-12-28 15:00:00,7,0,2,7,0,0,0,0,0,0,"Quoi de mieux, dans le temps des fêtes, que de préparer des biscuits en famille! Nous vous partageons la recette de biscuits sablés du lieu historique national Woodside qui, selon les visiteurs, est la meilleure recette de sablés qu’ils aient jamais mangés! Cette recette à l’image d’autres recettes de la fin du e siècle deviendra-t-elle votre nouveau classique du temps des fêtes?","['#ClubParka', '#goutdupasse', '#famille', '#tempsdesfetes']",['http://www.pc.gc.ca/fr/serapprocher-connect/parka/clubparka/activ-05'],Quoi de mieux dans le temps des que de parer des biscuits en famille Nous vous partageons la recette de biscuits du lieu historique national Woodside qui selon les visiteurs est la meilleure recette de ils aient jamais Cette recette image autres recettes de la fin du 19e cle deviendra elle votre nouveau classique du temps des http www pc gc ca fr serapprocher connect parka clubparka activ 05 ClubParka goutdupasse famille tempsdesfetes,"['Quoi', 'de', 'mieux', 'dans', 'le', 'temps', 'des', 'que', 'de', 'parer', 'des', 'biscuits', 'en', 'famille', 'Nous', 'vous', 'partageons', 'la', 'recette', 'de', 'biscuits', 'du', 'lieu', 'historique', 'national', 'Woodside', 'qui', 'selon', 'les', 'visiteurs', 'est', 'la', 'meilleure', 'recette', 'de', 'ils', 'aient', 'jamais', 'Cette', 'recette', 'image', 'autres', 'recettes', 'de', 'la', 'fin', 'du', '19e', 'cle', 'deviendra', 'elle', 'votre', 'nouveau', 'classique', 'du', 'temps', 'des', 'http', 'www', 'pc', 'gc', 'ca', 'fr', 'serapprocher', 'connect', 'parka', 'clubparka', 'activ', '05', 'ClubParka', 'goutdupasse', 'famille', 'tempsdesfetes']","[u'quoi', 'de', u'mieux', u'dan', 'le', u'temp', u'des', u'que', 'de', u'parer', u'des', u'biscuit', 'en', u'famill', u'nous', u'vous', u'partageon', 'la', u'recett', 'de', u'biscuit', 'du', u'lieu', u'historiqu', u'nation', u'woodsid', u'qui', u'selon', u'les', u'visiteur', u'est', 'la', u'meilleur', u'recett', 'de', u'il', u'aient', u'jamai', u'cett', u'recett', u'imag', u'autr', u'recett', 'de', 'la', u'fin', 'du', u'19e', u'cle', u'deviendra', u'ell', u'votr', u'nouveau', u'classiqu', 'du', u'temp', u'des', u'http', u'www', 'pc', 'gc', 'ca', 'fr', u'serapproch', u'connect', u'parka', u'clubparka', u'activ', '05', u'clubparka', u'goutdupass', u'famill', u'tempsdesfet']","Quoi de mieux, dans le temps des fêtes, que de préparer des biscuits en famille! Nous vous partageons la recette de biscuits sablés du lieu historique national Woodside qui, selon les visiteurs, est la meilleure recette de sablés qu’ils aient jamais mangés!  Cette recette à l’image d’autres recettes de la fin du 19e siècle deviendra-t-elle votre nouveau classique du temps des fêtes?

http://www.pc.gc.ca/fr/serapprocher-connect/parka/clubparka/activ-05  #ClubParka #goutdupasse #famille #tempsdesfetes",Social
11,11,11,11,11,134615279898518_1955677267792301,,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1955676427792385/?type=3,2017-12-28 13:30:00,86,15,63,77,9,0,0,0,0,0,Avez-vous entendu la nouvelle? L'entrée à nos endroits pour les jeunes de ans et moins est GRATUITE à partir de ! Identifiez votre compagnon d'aventures ou quelqu'un qui sera intéressé par cette offre! Il n'est jamais trop tôt pour planifier votre voyage de rêve!,[],['http://ow.ly/mv9S30gUf2M'],Avez vous entendu la nouvelle nos endroits pour les jeunes de 17 ans et moins est GRATUITE partir de 2018 Identifiez votre compagnon aventures ou quelqu un qui sera par cette offre Il est jamais trop pour planifier votre voyage de http ow ly mv9S30gUf2M,"['Avez', 'vous', 'entendu', 'la', 'nouvelle', 'nos', 'endroits', 'pour', 'les', 'jeunes', 'de', '17', 'ans', 'et', 'moins', 'est', 'GRATUITE', 'partir', 'de', '2018', 'Identifiez', 'votre', 'compagnon', 'aventures', 'ou', 'quelqu', 'un', 'qui', 'sera', 'par', 'cette', 'offre', 'Il', 'est', 'jamais', 'trop', 'pour', 'planifier', 'votre', 'voyage', 'de', 'http', 'ow', 'ly', 'mv9S30gUf2M']","[u'avez', u'vous', u'entendu', 'la', u'nouvell', u'nos', u'endroit', u'pour', u'les', u'jeun', 'de', '17', u'an', 'et', u'moin', u'est', u'gratuit', u'partir', 'de', u'2018', u'identifiez', u'votr', u'compagnon', u'aventur', 'ou', u'quelqu', 'un', u'qui', u'sera', u'par', u'cett', u'offr', 'il', u'est', u'jamai', u'trop', u'pour', u'planifi', u'votr', u'voyag', 'de', u'http', 'ow', 'ly', u'mv9s30guf2m']",Avez-vous entendu la nouvelle? L'entrée à nos endroits pour les jeunes de 17 ans et moins est GRATUITE à partir de 2018! 🙌 🙌 Identifiez votre compagnon d'aventures ou quelqu'un qui sera intéressé par cette offre! Il n'est jamais trop tôt pour planifier votre voyage de rêve! http://ow.ly/mv9S30gUf2M,Social
12,12,12,12,12,134615279898518_1973266599366701,,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1973266416033386/?type=3,2017-12-28 12:00:00,16,0,0,15,1,0,0,0,0,0,"Wow, quelle incroyable année! Vos superbes photos nous ont montré vos diverses aventures sur nos partout au 🇨🇦, mais quel a été est votre endroit préféré? Pour ce éfiParcs final, nous vous demandons de nous parler de votre meilleure eérience à en ! ️ Parc national Terra-Nova","['#sites', '#Canada', '#D', '#ParcsCanada', '#Canada150']",[],Wow quelle incroyable Vos superbes photos nous ont vos diverses aventures sur nos sites partout au Canada mais quel est votre endroit Pour ce fiParcs final nous vous demandons de nous parler de votre meilleure rience ParcsCanada en 2017 Canada150 Parc national Terra Nova,"['Wow', 'quelle', 'incroyable', 'Vos', 'superbes', 'photos', 'nous', 'ont', 'vos', 'diverses', 'aventures', 'sur', 'nos', 'sites', 'partout', 'au', 'Canada', 'mais', 'quel', 'est', 'votre', 'endroit', 'Pour', 'ce', 'fiParcs', 'final', 'nous', 'vous', 'demandons', 'de', 'nous', 'parler', 'de', 'votre', 'meilleure', 'rience', 'ParcsCanada', 'en', '2017', 'Canada150', 'Parc', 'national', 'Terra', 'Nova']","[u'wow', u'quell', u'incroy', u'vos', u'superb', u'photo', u'nous', u'ont', u'vos', u'divers', u'aventur', u'sur', u'nos', u'site', u'partout', 'au', u'canada', u'mai', u'quel', u'est', u'votr', u'endroit', u'pour', 'ce', u'fiparc', u'final', u'nous', u'vous', u'demandon', 'de', u'nous', u'parler', 'de', u'votr', u'meilleur', u'rienc', u'parcscanada', 'en', u'2017', u'canada150', u'parc', u'nation', u'terra', u'nova']","Wow, quelle incroyable année! Vos superbes photos nous ont montré vos diverses aventures sur nos #sites partout au #Canada  🇨🇦,  mais quel a été est votre endroit  préféré?  Pour ce #DéfiParcs final, nous vous demandons de nous parler de votre meilleure expérience à #ParcsCanada en 2017! 🏞️ #Canada150 Parc national Terra-Nova",Social
13,13,13,13,13,134615279898518_1954703727889655,,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1954703117889716/?type=3,2017-12-27 18:25:00,47,5,3,41,4,2,0,0,0,0,C’est et cette petite créature est encore dans l’esprit des Fêtes! Saviez-vous que les porcs-épics comme celui-ci habitent au parc national et réserve de parc national Kluane? Parcs Canada Yukon,['#mercredifaune'],[],est mercredifaune et cette petite ature est encore dans esprit des Saviez vous que les porcs pics comme celui ci habitent au parc national et serve de parc national Kluane Parcs Canada Yukon,"['est', 'mercredifaune', 'et', 'cette', 'petite', 'ature', 'est', 'encore', 'dans', 'esprit', 'des', 'Saviez', 'vous', 'que', 'les', 'porcs', 'pics', 'comme', 'celui', 'ci', 'habitent', 'au', 'parc', 'national', 'et', 'serve', 'de', 'parc', 'national', 'Kluane', 'Parcs', 'Canada', 'Yukon']","[u'est', u'mercredifaun', 'et', u'cett', u'petit', u'atur', u'est', u'encor', u'dan', u'esprit', u'des', u'saviez', u'vous', u'que', u'les', u'porc', u'pic', u'comm', u'celui', 'ci', u'habit', 'au', u'parc', u'nation', 'et', u'serv', 'de', u'parc', u'nation', u'kluan', u'parc', u'canada', u'yukon']",C’est #mercredifaune et cette petite créature est encore dans l’esprit des Fêtes! Saviez-vous que les porcs-épics comme celui-ci habitent au parc national et réserve de parc national Kluane? Parcs Canada Yukon,Environmental
14,14,14,14,14,134615279898518_1965761196783908,Auld Lang Syne - The Tenors,link,https://www.vevo.com/watch/the-tenors/auld-lang-syne/CA93Q1700088,2017-12-27 16:33:00,14,0,4,13,1,0,0,0,0,0,La chanson folklorique « Auld Lang Syne » du légendaire poète écossais Robert Burns se veut un au revoir à la vieille année sur le coup de minuit lors de la veille du Jour de l’An. Regardez cette magnifique prestation par The Tenors laquelle a été filmée à Terre-Neuve et met en scène le superbe lieu historique national du Phare-de-Cap-Spear et le parc national du Gros Morne.. 00088,[],['https://www.vevo.com/watch/the-tenors/auld-lang-syne/CA93Q17'],La chanson folklorique Auld Lang Syne du gendaire te cossais Robert Burns se veut un au revoir la vieille sur le coup de minuit lors de la veille du Jour de Regardez cette magnifique prestation par Tenors laquelle Terre Neuve et met en ne le superbe lieu historique national du Phare de Cap Spear et le parc national du Gros Morne https www vevo com watch tenors auld lang syne CA93Q1700088,"['La', 'chanson', 'folklorique', 'Auld', 'Lang', 'Syne', 'du', 'gendaire', 'te', 'cossais', 'Robert', 'Burns', 'se', 'veut', 'un', 'au', 'revoir', 'la', 'vieille', 'sur', 'le', 'coup', 'de', 'minuit', 'lors', 'de', 'la', 'veille', 'du', 'Jour', 'de', 'Regardez', 'cette', 'magnifique', 'prestation', 'par', 'Tenors', 'laquelle', 'Terre', 'Neuve', 'et', 'met', 'en', 'ne', 'le', 'superbe', 'lieu', 'historique', 'national', 'du', 'Phare', 'de', 'Cap', 'Spear', 'et', 'le', 'parc', 'national', 'du', 'Gros', 'Morne', 'https', 'www', 'vevo', 'com', 'watch', 'tenors', 'auld', 'lang', 'syne', 'CA93Q1700088']","['la', u'chanson', u'folkloriqu', u'auld', u'lang', u'syne', 'du', u'gendair', 'te', u'cossai', u'robert', u'burn', 'se', u'veut', 'un', 'au', u'revoir', 'la', u'vieill', u'sur', 'le', u'coup', 'de', u'minuit', u'lor', 'de', 'la', u'veill', 'du', u'jour', 'de', u'regardez', u'cett', u'magnifiqu', u'prestat', u'par', u'tenor', u'laquell', u'terr', u'neuv', 'et', u'met', 'en', 'ne', 'le', u'superb', u'lieu', u'historiqu', u'nation', 'du', u'phare', 'de', u'cap', u'spear', 'et', 'le', u'parc', u'nation', 'du', u'gros', u'morn', u'https', u'www', u'vevo', u'com', u'watch', u'tenor', u'auld', u'lang', u'syne', u'ca93q1700088']","La chanson folklorique « Auld Lang Syne » du légendaire poète écossais Robert Burns se veut un au revoir à la vieille année sur le coup de minuit lors de la veille du Jour de l’An.

Regardez cette magnifique prestation par The Tenors laquelle a été filmée à Terre-Neuve et met en scène le superbe lieu historique national du Phare-de-Cap-Spear et le parc national du Gros Morne..

https://www.vevo.com/watch/the-tenors/auld-lang-syne/CA93Q1700088",Environmental
15,15,15,15,15,134615279898518_1966964056663622,Gros ballon rouge pour Canada 150,video,https://www.facebook.com/ParcsCanada/videos/1966964056663622/,2017-12-27 11:00:00,92,5,41,79,13,0,0,0,0,0,Un gros merci de l’année incroyable de la part de tout le réseau de Parcs Canada.,['#Canada150'],[],Un gros merci de incroyable Canada150 de la part de tout le seau de Parcs Canada,"['Un', 'gros', 'merci', 'de', 'incroyable', 'Canada150', 'de', 'la', 'part', 'de', 'tout', 'le', 'seau', 'de', 'Parcs', 'Canada']","['un', u'gros', u'merci', 'de', u'incroy', u'canada150', 'de', 'la', u'part', 'de', u'tout', 'le', u'seau', 'de', u'parc', u'canada']",Un gros merci 🎈 de l’année incroyable #Canada150 de la part de tout le réseau de Parcs Canada.,Environmental
16,16,16,16,16,134615279898518_1954701681223193,,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1954701154556579/?type=3,2017-12-26 16:05:00,1,0,7,1,0,0,0,0,0,0,"Si vous n’avez pas reçu de carte Découverte du Père Noël cette année, ne vous inquiétez pas – commandez votre carte pour Famille/Groupe avant le décembre et recevez % de rabais!",[],[],Si vous avez pas de carte couverte du cette ne vous tez pas commandez votre carte pour Famille Groupe avant le 31 cembre 2017 et recevez 20 de rabais,"['Si', 'vous', 'avez', 'pas', 'de', 'carte', 'couverte', 'du', 'cette', 'ne', 'vous', 'tez', 'pas', 'commandez', 'votre', 'carte', 'pour', 'Famille', 'Groupe', 'avant', 'le', '31', 'cembre', '2017', 'et', 'recevez', '20', 'de', 'rabais']","['si', u'vous', u'avez', u'pas', 'de', u'cart', u'couvert', 'du', u'cett', 'ne', u'vous', u'tez', u'pas', u'commandez', u'votr', u'cart', u'pour', u'famill', u'group', u'avant', 'le', '31', u'cembr', u'2017', 'et', u'recevez', '20', 'de', u'rabai']","Si vous n’avez pas reçu de carte Découverte du Père Noël cette année, ne vous inquiétez pas – commandez votre carte pour Famille/Groupe avant le 31 décembre 2017 et recevez 20% de rabais!",Social
17,17,17,17,17,134615279898518_1954699751223386,,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1954697987890229/?type=3,2017-12-26 11:15:00,27,1,1,24,3,0,0,0,0,0,C’est la Journée de la note de remerciements! N’oubliez pas de remercier vos proches – surtout pour les souvenirs de cette année ensemble. Nous désirons tous VOUS remercier d’avoir rendu un événement exceptionnel. Photo prise au parc national et réserve de parc national Kluane. Parcs Canada Yukon,['#Canada150'],[],est la de la note de remerciements oubliez pas de remercier vos proches surtout pour les souvenirs de cette ensemble Nous sirons tous VOUS remercier avoir rendu Canada150 un nement exceptionnel Photo prise au parc national et serve de parc national Kluane Parcs Canada Yukon,"['est', 'la', 'de', 'la', 'note', 'de', 'remerciements', 'oubliez', 'pas', 'de', 'remercier', 'vos', 'proches', 'surtout', 'pour', 'les', 'souvenirs', 'de', 'cette', 'ensemble', 'Nous', 'sirons', 'tous', 'VOUS', 'remercier', 'avoir', 'rendu', 'Canada150', 'un', 'nement', 'exceptionnel', 'Photo', 'prise', 'au', 'parc', 'national', 'et', 'serve', 'de', 'parc', 'national', 'Kluane', 'Parcs', 'Canada', 'Yukon']","[u'est', 'la', 'de', 'la', u'note', 'de', u'remerci', u'oubliez', u'pas', 'de', u'remerci', u'vos', u'proch', u'surtout', u'pour', u'les', u'souvenir', 'de', u'cett', u'ensembl', u'nous', u'siron', u'tous', u'vous', u'remerci', u'avoir', u'rendu', u'canada150', 'un', u'nement', u'exceptionnel', u'photo', u'prise', 'au', u'parc', u'nation', 'et', u'serv', 'de', u'parc', u'nation', u'kluan', u'parc', u'canada', u'yukon']","C’est la Journée de la note de remerciements! N’oubliez pas de remercier vos proches – surtout pour les souvenirs de cette année ensemble. 

Nous désirons tous VOUS remercier d’avoir rendu #Canada150 un événement exceptionnel. ❤

Photo prise au parc national et réserve de parc national Kluane. Parcs Canada Yukon",Social
18,18,18,18,18,134615279898518_1954696687890359,,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1954696327890395/?type=3,2017-12-25 16:15:00,10,1,2,10,0,0,0,0,0,0,"Avez-vous reçu une carte Découverte comme cadeau aujourd'hui, ou peut-être de l’équipement pour faire du camping ou de la randonnée? Pendant que vous passez du temps en famille, rêvez de votre prochaine aventure ensemble! Lequel de nos endroits aimeriez-vous visiter en famille? Photo prise à l’aire marine nationale de conservation du Lac-Supérieur. Tourisme Ontario",['#LundiMotivation'],[],Avez vous une carte couverte comme cadeau aujourd hui ou peut de quipement pour faire du camping ou de la Pendant que vous passez du temps en famille de votre prochaine aventure ensemble Lequel de nos endroits aimeriez vous visiter en famille LundiMotivation Photo prise aire marine nationale de conservation du Lac rieur Tourisme Ontario,"['Avez', 'vous', 'une', 'carte', 'couverte', 'comme', 'cadeau', 'aujourd', 'hui', 'ou', 'peut', 'de', 'quipement', 'pour', 'faire', 'du', 'camping', 'ou', 'de', 'la', 'Pendant', 'que', 'vous', 'passez', 'du', 'temps', 'en', 'famille', 'de', 'votre', 'prochaine', 'aventure', 'ensemble', 'Lequel', 'de', 'nos', 'endroits', 'aimeriez', 'vous', 'visiter', 'en', 'famille', 'LundiMotivation', 'Photo', 'prise', 'aire', 'marine', 'nationale', 'de', 'conservation', 'du', 'Lac', 'rieur', 'Tourisme', 'Ontario']","[u'avez', u'vous', u'une', u'cart', u'couvert', u'comm', u'cadeau', u'aujourd', u'hui', 'ou', u'peut', 'de', u'quipement', u'pour', u'fair', 'du', u'camp', 'ou', 'de', 'la', u'pendant', u'que', u'vous', u'passez', 'du', u'temp', 'en', u'famill', 'de', u'votr', u'prochain', u'aventur', u'ensembl', u'lequel', 'de', u'nos', u'endroit', u'aimeriez', u'vous', u'visit', 'en', u'famill', u'lundimotiv', u'photo', u'prise', u'air', u'marin', u'national', 'de', u'conserv', 'du', u'lac', u'rieur', u'tourism', u'ontario']","Avez-vous reçu une carte Découverte comme cadeau aujourd'hui, ou peut-être de l’équipement pour faire du camping ou de la randonnée? Pendant que vous passez du temps en famille, rêvez de votre prochaine aventure ensemble! Lequel de nos endroits aimeriez-vous visiter en famille? #LundiMotivation

Photo prise à l’aire marine nationale de conservation du Lac-Supérieur. Tourisme Ontario",Environmental
19,19,19,19,19,134615279898518_1954694554557239,,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1954693921223969/?type=3,2017-12-25 07:55:01,23,0,1,23,0,0,0,0,0,0,"Joyeux ël!! En cette période des Fêtes, passez du temps avec la famille et les amis et profitez de la nature ensemble. Comment fêtez-vous aujourd’hui? Photo prise au parc national des Glaciers. Parcs nationaux du Mont-Revelstoke et des Glaciers Destination British Columbia",['#No'],[],Joyeux En cette riode des passez du temps avec la famille et les amis et profitez de la nature ensemble Comment vous hui Photo prise au parc national des Glaciers Parcs nationaux du Mont Revelstoke et des Glaciers Destination British Columbia,"['Joyeux', 'En', 'cette', 'riode', 'des', 'passez', 'du', 'temps', 'avec', 'la', 'famille', 'et', 'les', 'amis', 'et', 'profitez', 'de', 'la', 'nature', 'ensemble', 'Comment', 'vous', 'hui', 'Photo', 'prise', 'au', 'parc', 'national', 'des', 'Glaciers', 'Parcs', 'nationaux', 'du', 'Mont', 'Revelstoke', 'et', 'des', 'Glaciers', 'Destination', 'British', 'Columbia']","[u'joyeux', 'en', u'cett', u'riod', u'des', u'passez', 'du', u'temp', u'avec', 'la', u'famill', 'et', u'les', u'ami', 'et', u'profitez', 'de', 'la', u'natur', u'ensembl', u'comment', u'vous', u'hui', u'photo', u'prise', 'au', u'parc', u'nation', u'des', u'glacier', u'parc', u'nationaux', 'du', u'mont', u'revelstok', 'et', u'des', u'glacier', u'destin', u'british', u'columbia']","Joyeux #Noël!! 🎄🌟 En cette période des Fêtes, passez du temps avec la famille et les amis et profitez de la nature ensemble. Comment fêtez-vous aujourd’hui?

Photo prise au parc national des Glaciers. Parcs nationaux du Mont-Revelstoke et des Glaciers Destination British Columbia",Social
20,20,20,20,20,134615279898518_1954692677890760,,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1954692374557457/?type=3,2017-12-24 19:40:00,16,1,2,14,2,0,0,0,0,0,"La nuit de ël, dans toute la toundra, nul être ne bougeait, pas même un phoque. Joyeuse ël du parc national Auyuittuq! Parcs Canada Nunavut","['#No', '#veilledeNo']",[],La nuit de dans toute la toundra nul ne bougeait pas un phoque Joyeuse du parc national Auyuittuq Parcs Canada Nunavut,"['La', 'nuit', 'de', 'dans', 'toute', 'la', 'toundra', 'nul', 'ne', 'bougeait', 'pas', 'un', 'phoque', 'Joyeuse', 'du', 'parc', 'national', 'Auyuittuq', 'Parcs', 'Canada', 'Nunavut']","['la', u'nuit', 'de', u'dan', u'tout', 'la', u'toundra', u'nul', 'ne', u'bougeait', u'pas', 'un', u'phoqu', u'joyeus', 'du', u'parc', u'nation', u'auyuittuq', u'parc', u'canada', u'nunavut']","La nuit de #Noël, dans toute la toundra, nul être ne bougeait, pas même un phoque. Joyeuse #veilledeNoël du parc national Auyuittuq! 🎄❄ 

Parcs Canada Nunavut",Social
21,21,21,21,21,134615279898518_1965986990094662,,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1965986620094699/?type=3,2017-12-24 09:35:00,16,2,2,16,0,0,0,0,0,0,"Avez-vous un souvenir de patinage préféré ou une tradition familiale? Partagez vos photos! En , l’accent est mis sur le plaisir en famille, alors pourquoi ne pas commencer maintenant? Rassemblez la famille sur la glace et partagez vos photos, nous vous lançons le éfiParcs! Photo prise au Canal Rideau. Tourisme Ontario",['#D'],[],Avez vous un souvenir de patinage ou une tradition familiale Partagez vos photos En 2018 accent est mis sur le plaisir en famille alors pourquoi ne pas commencer maintenant Rassemblez la famille sur la glace et partagez vos photos nous vous ons le fiParcs Photo prise au Canal Rideau Tourisme Ontario,"['Avez', 'vous', 'un', 'souvenir', 'de', 'patinage', 'ou', 'une', 'tradition', 'familiale', 'Partagez', 'vos', 'photos', 'En', '2018', 'accent', 'est', 'mis', 'sur', 'le', 'plaisir', 'en', 'famille', 'alors', 'pourquoi', 'ne', 'pas', 'commencer', 'maintenant', 'Rassemblez', 'la', 'famille', 'sur', 'la', 'glace', 'et', 'partagez', 'vos', 'photos', 'nous', 'vous', 'ons', 'le', 'fiParcs', 'Photo', 'prise', 'au', 'Canal', 'Rideau', 'Tourisme', 'Ontario']","[u'avez', u'vous', 'un', u'souvenir', 'de', u'patinag', 'ou', u'une', u'tradit', u'familial', u'partagez', u'vos', u'photo', 'en', u'2018', u'accent', u'est', u'mis', u'sur', 'le', u'plaisir', 'en', u'famill', u'alor', u'pourquoi', 'ne', u'pas', u'commenc', u'mainten', u'rassemblez', 'la', u'famill', u'sur', 'la', u'glace', 'et', u'partagez', u'vos', u'photo', u'nous', u'vous', u'on', 'le', u'fiparc', u'photo', u'prise', 'au', u'canal', u'rideau', u'tourism', u'ontario']","Avez-vous un souvenir de patinage préféré ou une tradition familiale? Partagez vos photos!

En 2018, l’accent est mis sur le plaisir en famille, alors pourquoi ne pas commencer maintenant? Rassemblez la famille sur la glace et partagez vos photos, nous vous lançons le #DéfiParcs!

Photo prise au Canal Rideau. Tourisme Ontario",Social
22,22,22,22,22,134615279898518_1965986043428090,,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1965985883428106/?type=3,2017-12-23 16:15:00,9,0,1,8,1,0,0,0,0,0,Profitez de cette magnifique saison en sortant vos patins! Nous vous défions de partager vos photos de patinage de plein air. éfiParcs La sécurité avant tout! Rappelez-vous que le personnel ne surveillera pas les lieux de patinage dans nos parcs. Patinez à vos risques et périls. Photo prise au Parc national Banff. Travel Alberta,['#D'],[],Profitez de cette magnifique saison en sortant vos patins Nous vous fions de partager vos photos de patinage de plein air fiParcs La avant tout Rappelez vous que le personnel ne surveillera pas les lieux de patinage dans nos parcs Patinez vos risques et rils Photo prise au Parc national Banff Travel Alberta,"['Profitez', 'de', 'cette', 'magnifique', 'saison', 'en', 'sortant', 'vos', 'patins', 'Nous', 'vous', 'fions', 'de', 'partager', 'vos', 'photos', 'de', 'patinage', 'de', 'plein', 'air', 'fiParcs', 'La', 'avant', 'tout', 'Rappelez', 'vous', 'que', 'le', 'personnel', 'ne', 'surveillera', 'pas', 'les', 'lieux', 'de', 'patinage', 'dans', 'nos', 'parcs', 'Patinez', 'vos', 'risques', 'et', 'rils', 'Photo', 'prise', 'au', 'Parc', 'national', 'Banff', 'Travel', 'Alberta']","[u'profitez', 'de', u'cett', u'magnifiqu', u'saison', 'en', u'sortant', u'vos', u'patin', u'nous', u'vous', u'fion', 'de', u'partag', u'vos', u'photo', 'de', u'patinag', 'de', u'plein', u'air', u'fiparc', 'la', u'avant', u'tout', u'rappelez', u'vous', u'que', 'le', u'personnel', 'ne', u'surveillera', u'pas', u'les', u'lieux', 'de', u'patinag', u'dan', u'nos', u'parc', u'patinez', u'vos', u'risqu', 'et', u'ril', u'photo', u'prise', 'au', u'parc', u'nation', u'banff', u'travel', u'alberta']","Profitez de cette magnifique saison en sortant vos patins! Nous vous défions de partager vos photos de patinage de plein air. ❄🌲 #DéfiParcs

La sécurité avant tout! Rappelez-vous que le personnel ne surveillera pas les lieux de patinage dans nos parcs. Patinez à vos risques et périls.

Photo prise au Parc national Banff. Travel Alberta",Environmental
