FSDS_category,account_name,average_sentiment_score,caption_original,id,num_comments,comment_id,status_id,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type
Effective action on climate change,PechesOceansCanada_facebook,0.375,"Nous avons été ravis de faire équipe avec le nouveau Musée des sciences et de la technologie du Canada à Ottawa réinventé, pour son exposition Les Mondes Cachés. Plongez-y et explorez certains des outils utilisés pour étudier #NosOcéans http://ow.ly/BqMa30gEJPS!",1498541586883867_1698495703555120,1,1698495703555120_1698654126872611,1498541586883867_1698495703555120,Merci pour vos contributions!,0.375,positive
Effective action on climate change,EnvironnementetressourcesnaturellesauCanada_facebook,0.425,"Félicitations à M. Bell et à son équipe de la Memorial University de Terre-Neuve, qui ont créé SmartICE. 

À la COP23 de la Conférence des Nations Unies sur les changements climatiques, ils ont reçu le trophée Solutions climat 2017 de l’ONU pour leurs travaux exceptionnels dans le domaine de l’adaptation aux changements climatiques. Ils ont mis au point un outil qui aide les peuples autochtones à s’adapter à l’amincissement de la glace de mer. L’outil fournit de l’information qui facilite la planification de trajets sûrs, réduisant ainsi les risques liés aux déplacements sur la glace. 

SmartICE montre comment, deux ans après l’adoption universelle de l’Accord de Paris, les mesures de lutte à l’échelle internationale se multiplient. http://ow.ly/oHtV30gAhRH",460123390028_10159608874180029,1,10159608874180029_10159610506520029,460123390028_10159608874180029,"MADECTH est une institution HaÃ¯tienne oeuvrant dans la protection de L'environnement et la lutte contre le changement Climatique ,ainsi que la promotion pour le DÃ©veloppement durable. Nous avons un nouveau projet baptisÃ©""CafÃ©-Vert""!

Voici notre adresse electronique: madecth.2004.haiti@gmail.com",0.425,positive
Effective action on climate change,EnvironnementetressourcesnaturellesauCanada_facebook,0.4296875,"Rayonnement de micro-ondes et vieux patins à roues alignées – qu’ont-ils en commun?

Tyler Stephenson de University of Calgary utilise les deux pour faire avancer sa recherche sur la viscosité du pétrole. La chaleur des micro-ondes et la rotation des roues alignées contribuent à réchauffer l’intérieur des tuyaux plus efficacement, en plus de former un écran de protection contre l’accumulation de cire et la corrosion. Qui l’eût cru?",460123390028_10157701766465029,1,10157701766465029_10157720511675029,460123390028_10157701766465029,Le gouvernement du Canada doit cesser tout investissement dans le pÃ©trole et le gaz et investir plutÃ´t dans ce genre de technologie...il faut Ãªtre allumÃ© et d'avant-garde et servir de modÃ¨le!!!,0.4296875,positive
Effective action on climate change,EnvironnementetressourcesnaturellesauCanada_facebook,0.5,"Merci aux Canadiens d’avoir partagé leurs idées d’#ActionClimatCAN! Dernier jour pour transmettre vos commentaires sur le site intéractif Parlons action pour le climat.
http://parlonsactionpourleclimat.ca/fr/",460123390028_10157511458440029,1,10157511458440029_10157512948175029,460123390028_10157511458440029,On va travaille pour un meillour future! <3,0.5,positive
Effective action on climate change,QuestionsdargentCanada_facebook,0.5,"C’est officiellement l’hiver!

Si vous prévoyez voyager cet hiver ou vous absenter pour une longue période, assurez-vous de débrancher tout ce qui n’est pas essentiel afin d’épargner sur votre facture d’électricité.

La consommation d’énergie en mode attente peut représenter de 5 à 10 % des coûts d’électricité d’un foyer.

Apprenez d’autres moyens d’économiser de l’énergie et de l’argent: http://ow.ly/tNsg30hfXFq",485734081568161_1066485463493017,2,1066485463493017_1066575930150637,485734081568161_1066485463493017,"on voit aucune diffÃ©rence sur notre facture ...... faites moi rire pour l,avoir testÃ© a plusieurs occasions",0.5,positive
Effective action on climate change,QuestionsdargentCanada_facebook,0.17354166666666665,"Laissez-vous le moteur de votre voiture tourner au ralenti quelques minutes les matins de grand froid?

Saviez-vous qu’un chauffe-moteur peut faire augmenter l'économie d'essence de votre véhicule de 10 % lorsqu’il fait -20°C? Au lieu de laisser votre argent s’envoler en fumée au bout du tuyau d’échappement, servez-vous plutôt d’un chauffe-moteur branché à une minuterie. Vous pourrez #Épargner5% par semaine tout en réduisant la pollution. Vous avez tout à gagner!

Obtenez d’autres conseils pour un mode de vie écologique. Vous pourriez épargner des centaines de dollars en essence chaque année: http://ow.ly/YnRRv",485734081568161_683756665099234,3,683756665099234_683784201763147,485734081568161_683756665099234,bon consaille,0.7,positive
Effective action on climate change,EnvironnementetressourcesnaturellesauCanada_facebook,0.4375,Lisez les idées sur la lutte contre les changements climatiques proposées par des Canadiens comme vous et faites part de vos commentaires. Suivez la conversation #ActionClimatCAN sur Twitter et joignez-vous à plus de 3 400 utilisateurs qui se sont inscrits pour y participer. http://ow.ly/x5Z23020Lgo,460123390028_10157126135660029,2,10157126135660029_10157126563980029,460123390028_10157126135660029,"Alors vous semblez aimer notre environnement! Notre beau Canada! Je vous comprends! Moi aussi je l'aime, alors, pourquoi? Pourquoi ces pipelines? Pourquoi le saccage de sites qui sont des joyaux au QuÃ©bec, en Ontario, n'importe au Canada? Pourquoi tant de pÃ©trole ? Pour la guerre? Pour les amÃ©ricains? Je cherche...mais je ne trouve pas...!",0.875,positive
Effective action on climate change,EnvironnementetressourcesnaturellesauCanada_facebook,0.575,"Pour certains d’entre nous, l’été 2017 a été chaud, sec et suffocant… pour d’autres, il a été frais, humide et pluvieux! En analysant les phénomènes météorologiques, nous recueillons plus de renseignements sur l’évolution du climat au Canada. Voyez une récapitulation de l’été 2017. ☀️",460123390028_10159494192805029,2,10159494192805029_10159503946725029,460123390028_10159494192805029,"Ã€ Arzt Chirurg, Je vous dis bonne chance et... bienvenu chez-vous!!!",1.0,positive
Effective action on climate change,AgricultureCanadienne_facebook,0.0,Nos chercheurs ont mis au point un nouveau système d’éclairage des serres en combinant les technologies SHP et DEL. Les résultats révèlent que ce système peut améliorer le rendement et la valeur nutritionnelle des cultures de serre. Renseignez-vous sur cette découverte : https://youtu.be/oz0s7VPaWDM,798775163588850_999364773529887,1,,,,,
Effective action on climate change,AgricultureCanadienne_facebook,0.0,Le ministre MacAulay annonce 20 projets de recherche visant à réduire les émissions de gaz à effet de serre en agriculture : http://ow.ly/dRK930b3EBv,798775163588850_1072421262890904,1,,,,,
Effective action on climate change,TransportsetInfrastructureauCanada_facebook,0.0,Rappel : VUS Audi Q5. Le dispositif qui fait fonctionner le générateur de gaz du rideau gonflable pour la tête pourrait être corrodé. http://www.tc.gc.ca/6tb20,377625007887_10154941233067888,1,,,,,
Effective action on climate change,TransportsetInfrastructureauCanada_facebook,0.0,Rappel : BMW et MINI. Générateurs de gaz de coussins gonflables non conformes : déploiement incorrect possible. http://www.tc.gc.ca/eniqw,377625007887_10154864647982888,2,,,,,
Healthy coasts and oceans,GardeCotiereCanadienne_facebook,-0.71,"Les stations saisonnières de recherche et sauvetage de la région de l’Atlantique de la Garde côtière canadienne dans le golfe du Saint-Laurent sont fermées pour la saison. Les navires des stations saisonnières de Recherche et Sauvetage ne peuvent pas naviguer dans les eaux couvertes de glaces; les activités reprendront en avril 2018. Les stations de la GCC sont stratégiquement placées pour intervenir au plus vite et minimiser les blessures, les décès et les dommages. Pour les interventions d’urgence maritime (en tout temps), veuillez appeler la région de l'Atlantique de la GCC : http://ow.ly/EYjn30hnDiN",299048997203389_383249925449962,1,383249925449962_385412765233678,299048997203389_383249925449962,Une station quelque part en Havre Saint-Pierre et Tadoussac ne serait pas une mauvaise chose.....,-0.71,negative
Healthy coasts and oceans,PechesOceansCanada_facebook,0.0654913703762755,"La Cour suprême du Canada a conclu que les Autochtones disposent d'un droit ancestral de pratiquer la pêche à des fins alimentaires, sociales et rituelles. Cependant, il est interdit d'acheter, de vendre, d'échanger, de troquer, d'offrir d'acheter ou d'offrir pour la vente, l'échange ou le troc des ressources halieutiques autochtones pêchées à des fins alimentaires, sociales et rituelles. Les agents des pêches mèneront des enquêtes sur tous les incidents connus ou soupçonnés de personnes participant à la vente illégale de poissons, et ont les pouvoirs nécessaires en vertu de la Loi sur les pêches de remettre des amendes ou de poursuivre les contrevenants.",1498541586883867_1620048651399826,24,1620048651399826_1625073914230633,1498541586883867_1620048651399826,Rocky St-Onge check ca les commentaires raciste bande de con il on sÃ»rement une licence pour Ãªtre con de mm,-0.7,negative
Healthy coasts and oceans,PechesOceansCanada_facebook,0.02605135001717033,Que pensez-vous de la pêche récréative au bar rayé dans le sud du golfe du Saint-Laurent? Remplissez notre questionnaire en ligne pour exprimer votre opinion. Nous recueillons vos commentaires et suggestions en vue du plan de pêche de l’année prochaine. http://ow.ly/MtS930gHACn,1498541586883867_1702320666505957,11,1702320666505957_1706088999462457,1498541586883867_1702320666505957,Jâ€™en ai long Ã  dire watch out mon questionnaire Fredericke Morin,-0.4,negative
Healthy coasts and oceans,EnvironnementetressourcesnaturellesauCanada_facebook,0.3125,"Saviez-vous que l’épaulard est l’une des huit baleines à dents qui habitent les eaux canadiennes? Pour plus de renseignements sur les mammifères marins :
http://ow.ly/X083E",460123390028_10156431149255029,2,10156431149255029_10156431263210029,460123390028_10156431149255029,"Moi j'ai peuuuuur :( c'est cute ,vraiment cute ,mais depuis que tu mas dis que c'est mechannnnt ðŸ˜¦",-0.375,negative
Healthy coasts and oceans,QuestionsdargentCanada_facebook,0.1521223958333333,"Vous est-il déjà arrivé que le prix d’un article à la caisse d’un magasin soit plus élevé que le prix annoncé ou affiché?

Si le prix de l’article est de 10 $ ou moins, le détaillant vous le remet gratuitement (cela s’applique seulement au premier article si vous en avez plus d’un). Si le prix de l’article est supérieur à 10 $, vous obtenez une remise de 10 $ sur le prix le plus bas annoncé ou affiché.

Si vous constatez une erreur, demandez au détaillant s’il a adopté le Code volontaire sur la lecture optique des prix. Vous verrez peut-être l’avis ci-dessous à l’entrée du magasin ou près des caisses.
http://ow.ly/rmUg306Zdq5",485734081568161_843491915792374,8,843491915792374_844754535666112,485734081568161_843491915792374,Malheureusement cette politique est imcomplette,-0.3,negative
Healthy coasts and oceans,PechesOceansCanada_facebook,0.02605135001717033,Que pensez-vous de la pêche récréative au bar rayé dans le sud du golfe du Saint-Laurent? Remplissez notre questionnaire en ligne pour exprimer votre opinion. Nous recueillons vos commentaires et suggestions en vue du plan de pêche de l’année prochaine. http://ow.ly/MtS930gHACn,1498541586883867_1702320666505957,11,1702320666505957_1708067742597916,1498541586883867_1702320666505957,le pire ces que par chez nous ces la remise Ã  l'eau obligatoire.donner nous une chance au moin.ces un prÃ©dateur qui ilimine d'autre poisson qu'on en fait la pÃªche normalement.donc..,-0.25,negative
Healthy coasts and oceans,PechesOceansCanada_facebook,0.021666666666666667,"Vous avez mangé un poisson que vous ne connaissiez pas au restaurant et vous aimeriez en apprendre davantage à son sujet? Votre voisine, qui revient de vacances dans les Maritimes, vous a juré avoir vu un requin mais vous ne l’avez pas crue? Nous pouvons vous aider à trouver réponse à vos questions grâce à notre répertoire en ligne. Cet outil de recherche recense et décrit les espèces aquatiques les plus populaires au Canada. Utilisez-le ! http://ow.ly/bGSt30f1ada",1498541586883867_1615792945158730,2,1615792945158730_1621310171273674,1498541586883867_1615792945158730,j'avais pas ouvert le lien c hot,-0.155,negative
Healthy coasts and oceans,PechesOceansCanada_facebook,0.0654913703762755,"La Cour suprême du Canada a conclu que les Autochtones disposent d'un droit ancestral de pratiquer la pêche à des fins alimentaires, sociales et rituelles. Cependant, il est interdit d'acheter, de vendre, d'échanger, de troquer, d'offrir d'acheter ou d'offrir pour la vente, l'échange ou le troc des ressources halieutiques autochtones pêchées à des fins alimentaires, sociales et rituelles. Les agents des pêches mèneront des enquêtes sur tous les incidents connus ou soupçonnés de personnes participant à la vente illégale de poissons, et ont les pouvoirs nécessaires en vertu de la Loi sur les pêches de remettre des amendes ou de poursuivre les contrevenants.",1498541586883867_1620048651399826,24,1620048651399826_1625753577496000,1498541586883867_1620048651399826,Donc  ses la stupiditer  humaine sa rien avoir quon soie autoctonne  ou blanc les  deux  parfois peut  etre  con,-0.1433333333333333,negative
Healthy coasts and oceans,PechesOceansCanada_facebook,0.0654913703762755,"La Cour suprême du Canada a conclu que les Autochtones disposent d'un droit ancestral de pratiquer la pêche à des fins alimentaires, sociales et rituelles. Cependant, il est interdit d'acheter, de vendre, d'échanger, de troquer, d'offrir d'acheter ou d'offrir pour la vente, l'échange ou le troc des ressources halieutiques autochtones pêchées à des fins alimentaires, sociales et rituelles. Les agents des pêches mèneront des enquêtes sur tous les incidents connus ou soupçonnés de personnes participant à la vente illégale de poissons, et ont les pouvoirs nécessaires en vertu de la Loi sur les pêches de remettre des amendes ou de poursuivre les contrevenants.",1498541586883867_1620048651399826,24,1620048651399826_1625291427542215,1498541586883867_1620048651399826,"Quand on est mort, on ne sait pas quâ€™on est mort, câ€™est pour les autres que câ€™est difficileâ€¦ Quand on est CON, câ€™est pareil.  ;-)",-0.13749999999999998,negative
Healthy coasts and oceans,PechesOceansCanada_facebook,-0.11625,Dernière chance pour partager vos commentaires avec nous ! Consultez la conversation et faites-nous part de vos idées sur les mesures que nous pouvons prendre pour aider nos baleines en péril d’ici minuit (HAE) ce soir. http://ow.ly/v4ya30feLFy,1498541586883867_1627120380692653,1,1627120380692653_1627805770624114,1498541586883867_1627120380692653,Les baleines ne sont pas en pÃ©ril ... sÃ»rement qu'ils en a plus qu'on pense et qu'ils ont juste Ã  s'habituer a leur nouvel environnement depuis 2ou 3 annÃ©es. Je crois que les mesures prises derniÃ¨rement sont mal Ã©valuÃ©es et qu'elles arrivent avec un gouvernement qui rÃ©agit trÃ¨s mal ... les choses seraient bien diffÃ©rentes avec un autre gouvernement. Comme dans n'importe quelle espÃ¨ces ils faut se laisser du temps pour analyser la situation comme il se doit .,-0.11625,negative
Healthy coasts and oceans,PechesOceansCanada_facebook,-0.0050648148148148145,"Donnez-nous votre avis! Nous effectuons des consultations sur la proposition de permis de pêche récréative en mer dans l’Est du Canada. Si la pêche récréative dans les provinces atlantiques ou au Québec vous intéresse, consultez notre site Web pour connaître les dates et les endroits des consultations dans votre région ou envoyez-nous vos commentaires par courriel au plus tard le 17 août. http://ow.ly/8Qn930dIGC8",1498541586883867_1555474747857217,6,1555474747857217_1557047771033248,1498541586883867_1555474747857217,avant qu il soit trop tard pour les autres especes je crois que oui,-0.11333333333333333,negative
Healthy coasts and oceans,PechesOceansCanada_facebook,0.0654913703762755,"La Cour suprême du Canada a conclu que les Autochtones disposent d'un droit ancestral de pratiquer la pêche à des fins alimentaires, sociales et rituelles. Cependant, il est interdit d'acheter, de vendre, d'échanger, de troquer, d'offrir d'acheter ou d'offrir pour la vente, l'échange ou le troc des ressources halieutiques autochtones pêchées à des fins alimentaires, sociales et rituelles. Les agents des pêches mèneront des enquêtes sur tous les incidents connus ou soupçonnés de personnes participant à la vente illégale de poissons, et ont les pouvoirs nécessaires en vertu de la Loi sur les pêches de remettre des amendes ou de poursuivre les contrevenants.",1498541586883867_1620048651399826,24,1620048651399826_1620786254659399,1498541586883867_1620048651399826,Ã€ l annÃ©e ou je doit quand mÃªme respecter les date de dÃ©but et fin de la saison de pÃªche ?,-0.1,negative
Healthy coasts and oceans,PechesOceansCanada_facebook,-0.0050648148148148145,"Donnez-nous votre avis! Nous effectuons des consultations sur la proposition de permis de pêche récréative en mer dans l’Est du Canada. Si la pêche récréative dans les provinces atlantiques ou au Québec vous intéresse, consultez notre site Web pour connaître les dates et les endroits des consultations dans votre région ou envoyez-nous vos commentaires par courriel au plus tard le 17 août. http://ow.ly/8Qn930dIGC8",1498541586883867_1555474747857217,6,1555474747857217_1556971301040895,1498541586883867_1555474747857217,C'est certainement pas ;a bonne facon de controlÃ© et de faire une gestion saine de une espece.,-0.1,negative
Healthy coasts and oceans,PechesOceansCanada_facebook,0.02605135001717033,Que pensez-vous de la pêche récréative au bar rayé dans le sud du golfe du Saint-Laurent? Remplissez notre questionnaire en ligne pour exprimer votre opinion. Nous recueillons vos commentaires et suggestions en vue du plan de pêche de l’année prochaine. http://ow.ly/MtS930gHACn,1498541586883867_1702320666505957,11,1702320666505957_1713048635433160,1498541586883867_1702320666505957,"Ces un espace nuisible il se nourris de truite Ã©perlan petit saumons petite morue petit homard tous les espaces  con 
Voudrais conserver et la mauvaise gestion va tout dÃ©stabiliser",-0.09571428571428572,negative
Healthy coasts and oceans,PechesOceansCanada_facebook,-0.0050648148148148145,"Donnez-nous votre avis! Nous effectuons des consultations sur la proposition de permis de pêche récréative en mer dans l’Est du Canada. Si la pêche récréative dans les provinces atlantiques ou au Québec vous intéresse, consultez notre site Web pour connaître les dates et les endroits des consultations dans votre région ou envoyez-nous vos commentaires par courriel au plus tard le 17 août. http://ow.ly/8Qn930dIGC8",1498541586883867_1555474747857217,6,1555474747857217_1556491341088891,1498541586883867_1555474747857217,Ces contrÃ´ler l'espÃ¨ce de faÃ§on ridicule. ...grrrrrr il augmentÃ© les cota de pÃªche commerciale et rÃ©duise les droit de pÃªche des pÃªcheur sportif. ...moi mon pÃ¨re m'a nourri en allant pÃ©chÃ© on Ã©tait pas riche ...on fesai nos rÃ©serve de poisson pour l'hiver ces nos coutume. ....on peut plus faire Ã§a on as toujours respecter la mer ceux qui ne la respecte pas ces ceux qui font ces loi,-0.0925,negative
Healthy coasts and oceans,PechesOceansCanada_facebook,0.0654913703762755,"La Cour suprême du Canada a conclu que les Autochtones disposent d'un droit ancestral de pratiquer la pêche à des fins alimentaires, sociales et rituelles. Cependant, il est interdit d'acheter, de vendre, d'échanger, de troquer, d'offrir d'acheter ou d'offrir pour la vente, l'échange ou le troc des ressources halieutiques autochtones pêchées à des fins alimentaires, sociales et rituelles. Les agents des pêches mèneront des enquêtes sur tous les incidents connus ou soupçonnés de personnes participant à la vente illégale de poissons, et ont les pouvoirs nécessaires en vertu de la Loi sur les pêches de remettre des amendes ou de poursuivre les contrevenants.",1498541586883867_1620048651399826,24,1620048651399826_1620770221327669,1498541586883867_1620048651399826,pas le choix de vous taxer les ressources sont pas  gratuit loll,-0.05,negative
Healthy coasts and oceans,PechesOceansCanada_facebook,0.0654913703762755,"La Cour suprême du Canada a conclu que les Autochtones disposent d'un droit ancestral de pratiquer la pêche à des fins alimentaires, sociales et rituelles. Cependant, il est interdit d'acheter, de vendre, d'échanger, de troquer, d'offrir d'acheter ou d'offrir pour la vente, l'échange ou le troc des ressources halieutiques autochtones pêchées à des fins alimentaires, sociales et rituelles. Les agents des pêches mèneront des enquêtes sur tous les incidents connus ou soupçonnés de personnes participant à la vente illégale de poissons, et ont les pouvoirs nécessaires en vertu de la Loi sur les pêches de remettre des amendes ou de poursuivre les contrevenants.",1498541586883867_1620048651399826,24,1620048651399826_1621001204637904,1498541586883867_1620048651399826,"La pÃªche ancestrale c'est une chose qui fait parti d'une culture et doit Ãªtre respectÃ©e. Cette pÃªche doit respecter la ressource avec les donnÃ©es d'aujourd'hui sans Ã©gard aux causes qui affecte celle ci. Losrque cette pÃªche est faite dans le but de nourrir des individus selon sa culture nous n'avons pas un mot dire. LÃ  oÃ¹ j'ai un problÃ¨me c'est lorsque la rÃ©colte se fait dans un but commercial autre que la subsistance. De plus, si on se base sur des donnÃ©es historiques il fait aussi prendre les mÃªme moyen qu'Ã  l'Ã©poque oÃ¹ les canots Ã©tait propulsÃ© Ã  la rame et oÃ¹ les 4roues, ski-doit et pickup n'aidait pas le prÃ©lÃ¨vement ce qui faisait en sorte que la quantitÃ© rÃ©coltÃ© Ã©tait moindre qu'aujourd'hui",-0.03375,negative
Healthy coasts and oceans,EnvironnementetressourcesnaturellesauCanada_facebook,-0.015,"Le gouvernement du Canada réalise son investissement le plus important à ce jour dans la protection de nos côtes et de nos océans avec le Plan de protection des océans. Conçu pour mettre sur pied un système de sécurité maritime de calibre mondial adapté à la situation unique de notre pays, il contribuera également à améliorer notre capacité de prévenir et de nettoyer les déversements accidentels en milieu marin.
http://ow.ly/SCuO30eVjDX",460123390028_10159301877265029,1,10159301877265029_10159305203895029,460123390028_10159301877265029,je suis trop passionÃ© d'exercer le metier sur tout ce qui est environnement.pourrais-je trouver une bourse d'Ã©tude dans votre pays car je veux approfondir mes capacitÃ©s sur l'environnement.,-0.015,negative
Healthy coasts and oceans,EnvironnementetressourcesnaturellesauCanada_facebook,0.1684375,"Le saviez-vous? Au Canada, le monarque a été désigné espèce préoccupante au titre de la Loi sur les espèces en péril du gouvernement fédéral.

Comme la migration du monarque s’étend sur trois pays (le Canada, les États-Unis et le Mexique), ces derniers travaillent de concert pour assurer la conservation de cette espèce. Un de leurs objectifs consiste à atteindre 6 hectares d’habitat d’hivernage occupé au Mexique d’ici 2020! 

L’an dernier, Environnement et Changement climatique Canada a parachevé un plan de gestion pour le monarque afin d’appuyer la conservation de cette espèce. La participation de tous les Canadiens est sollicitée afin de soutenir et de mettre en œuvre ce plan. Jetez un coup d’œil au document et découvrez ce que vous pouvez faire! http://ow.ly/cSzo30eogbK",460123390028_10159201249855029,2,10159201249855029_10159208443590029,460123390028_10159201249855029,Il aurait fallu mettre un Monarque sur la photo et non un Viceroi..,-0.01,negative
Healthy coasts and oceans,QuestionsdargentCanada_facebook,0.1521223958333333,"Vous est-il déjà arrivé que le prix d’un article à la caisse d’un magasin soit plus élevé que le prix annoncé ou affiché?

Si le prix de l’article est de 10 $ ou moins, le détaillant vous le remet gratuitement (cela s’applique seulement au premier article si vous en avez plus d’un). Si le prix de l’article est supérieur à 10 $, vous obtenez une remise de 10 $ sur le prix le plus bas annoncé ou affiché.

Si vous constatez une erreur, demandez au détaillant s’il a adopté le Code volontaire sur la lecture optique des prix. Vous verrez peut-être l’avis ci-dessous à l’entrée du magasin ou près des caisses.
http://ow.ly/rmUg306Zdq5",485734081568161_843491915792374,8,843491915792374_843519902456242,485734081568161_843491915792374,"Je ne suis pas certaine de comprendre quand l'article est plus de 10$. Si le prix affichÃ© est de 75$ et que le prix a la caisse affiche 100$, quel montant me remboursera le magasin?",-0.007499999999999994,negative
Healthy coasts and oceans,PechesOceansCanada_facebook,-0.0050648148148148145,"Donnez-nous votre avis! Nous effectuons des consultations sur la proposition de permis de pêche récréative en mer dans l’Est du Canada. Si la pêche récréative dans les provinces atlantiques ou au Québec vous intéresse, consultez notre site Web pour connaître les dates et les endroits des consultations dans votre région ou envoyez-nous vos commentaires par courriel au plus tard le 17 août. http://ow.ly/8Qn930dIGC8",1498541586883867_1555474747857217,6,1555474747857217_1555952261142799,1498541586883867_1555474747857217,Des permis pour les chalutiers qui faudrait. Question de baisser un peu la population,-0.005000000000000001,negative
Healthy coasts and oceans,AgricultureCanadienne_facebook,0.025,Célébrez #Canada150 et découvrez des projets d’agriculture autochtone lors des portes ouvertes à Sherbrooke le 30 septembre: ow.ly/ewIN30fuAIp,798775163588850_1173454449454251,4,1173454449454251_1183077845158578,798775163588850_1173454449454251,"Je suis agriculteur d'Algérie, puis-je communiquer avec vous?",0.0,neutral
Healthy coasts and oceans,AgricultureCanadienne_facebook,0.025,Célébrez #Canada150 et découvrez des projets d’agriculture autochtone lors des portes ouvertes à Sherbrooke le 30 septembre: ow.ly/ewIN30fuAIp,798775163588850_1173454449454251,4,1173454449454251_1183079225158440,798775163588850_1173454449454251,J'espère communiquer avec vous pour m'aider à rejoindre cet institut,0.0,neutral
Healthy coasts and oceans,AgricultureCanadienne_facebook,0.025,Célébrez #Canada150 et découvrez des projets d’agriculture autochtone lors des portes ouvertes à Sherbrooke le 30 septembre: ow.ly/ewIN30fuAIp,798775163588850_1173454449454251,4,1173454449454251_1183079355158427,798775163588850_1173454449454251,Mercie,0.0,neutral
Healthy coasts and oceans,AgricultureCanadienne_facebook,0.0,"« Quelle est la différence entre le cidre de pomme et le jus de pomme? » La conservabilité, d’abord.

 
Le cidre est du jus de pomme non pasteurisé qui n’a pas été filtré pour qu’on en retire la pulpe et les dépôts. Il commence à fermenter en l’espace d’une semaine environ, alors il s’agit principalement d’une boisson saisonnière. La pasteurisation peut prolonger la durée de conservation du cidre, mais peut aussi le rendre amer.
 

Le jus de pomme est d’abord du cidre, puis il est filtré pour qu’on en retire la pulpe et les dépôts. Il faut parfois jusqu’à 20 heures de filtration pour obtenir un jus de pomme très clair! Mais plus maintenant. Cliquez ici pour savoir comment l’électroflottation rend le jus de pomme clair et stable. http://ow.ly/I69730aLwsV",798775163588850_1065338226932541,1,1065338226932541_1065760536890310,798775163588850_1065338226932541,Francis Boileau,0.0,neutral
Healthy coasts and oceans,AgricultureCanadienne_facebook,0.0,Vous recevez des amis ce weekend? Impressionnez-les avec notre recette de côtes de porc croustillantes au sirop d’érable : http://ow.ly/Wpa930hft0m,798775163588850_1221479934651702,1,1221479934651702_1221482994651396,798775163588850_1221479934651702,Garoots,0.0,neutral
Healthy coasts and oceans,EnvironnementetressourcesnaturellesauCanada_facebook,0.26666666666666666,"Les agents de Pêches et Océans Canada ont été observés par une mère grizzli et ses trois oursons pendant une patrouille près de Kincolith, en C.-B. 

Suivez Pêches et Océans C.-B. sur Twitter : http://twitter.com/MPO_Pacifique",460123390028_10156565785845029,3,10156565785845029_10156568997375029,460123390028_10156565785845029,nous avons l'obligation de proteger nos animaux qui sont envoie de disparition,0.0,neutral
Healthy coasts and oceans,EnvironnementetressourcesnaturellesauCanada_facebook,0.26666666666666666,"Les agents de Pêches et Océans Canada ont été observés par une mère grizzli et ses trois oursons pendant une patrouille près de Kincolith, en C.-B. 

Suivez Pêches et Océans C.-B. sur Twitter : http://twitter.com/MPO_Pacifique",460123390028_10156565785845029,3,10156565785845029_10156565832695029,460123390028_10156565785845029,"oui,oui,oui,",0.0,neutral
Healthy coasts and oceans,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,"Voici Philippe, biologiste des espèces sauvages à Environnement et Changement climatique Canada. Découvrez les mesures qu’il prend pour surveiller les mammifères à fourrure afin d’identifier les contaminants industriels avec les peuples autochtones. #SemaineNationaleDeLaFaune",460123390028_10158528410795029,1,10158528410795029_10158534633555029,460123390028_10158528410795029,"Et pour Ã§a, vous faites quoi ... ??

https://www.facebook.com/official.peta/videos/10155240871629586/",0.0,neutral
Healthy coasts and oceans,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,"En cette Journée mondiale de la vie sauvage, célébrons la biodiversité du Canada!

Découvrez comment vous pouvez aider à protéger la faune et les espèces en péril qui habitent nos parcs nationaux, aires protégées et océans.",460123390028_10158322220450029,1,10158322220450029_10158429877350029,460123390028_10158322220450029,"Vous parlez aussi de ceci ... ?  / You also mean this ? / TambiÃ©n hablan de esto ... ?

https://www.facebook.com/DodoImpact/videos/1622413761109044/",0.0,neutral
Healthy coasts and oceans,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,"Quand il s'agit de se rapprocher de la nature, cela signifie d’en prendre soin! La science démontre que le triclosan, un produit chimique utilisé comme ingrédient antibactérien, peut causer des dommages aux organismes aquatiques, comme les plantes et les poissons. Les dommages se produisent lorsque les produits contenant cette substance sont rejetés dans les égouts domestiques, puis libérés dans l'eau. 

Faites le point sur ce que fait le gouvernement du Canada pour régler ce problème. http://ow.ly/pqAd306wUm6",460123390028_10157806031795029,1,10157806031795029_10157813454850029,460123390028_10157806031795029,Mais que fait SantÃ© Canada?,0.0,neutral
Healthy coasts and oceans,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,"Kayla Gebeck, représentante des tribus autochtones aux États-Unis, parle avec la ministre de l’Environnement et du Changement climatique, Catherine Mckenna, de son rôle d’intendante qui consiste à protéger l’environnement et à s’assurer que les peuples autochtones aient accès à de l’eau saine. La ministre McKenna souligne l’importance de travailler en collaboration avec les communautés autochtones au Canada.",460123390028_10158444185080029,1,10158444185080029_10158448171580029,460123390028_10158444185080029,Love,0.0,neutral
