,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_likes,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
130,2017-02-15_08-12-41,2017-02-15T08:12:41,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9a131cdf2d0a8b8e6f3a11e3d5577290/5AF0E28E/t51.2885-15/e35/24327657_881620152028173_1846321859759439872_n.jpg,"Le refuge d’oiseaux migrateurs du golfe de la Reine-Maud n’a peut-être pas ans, mais c’est un trésor caché! Cette magnifique région de l’Arctique canadien est un habitat de reproduction important pour les oiseaux migrateurs comme l’Oie de Ross. Il s’étend sur km2 de terres et d’eau, la plus grande aire protégée du Canada! Wow!En apprenant à mieux connaître ces trésors nationaux, nous contribuons à les conserver et à célébrer . égée :Kiel Drake",Le refuge oiseaux migrateurs du golfe de la Reine Maud peut pas 150 ans mais est un sor nCette magnifique gion de Arctique canadien est un habitat de reproduction important pour les oiseaux migrateurs comme Oie de Ross Il tend sur 62 000 km2 de terres et eau la plus grande aire du Canada Wow nEn apprenant mieux tre ces sors nationaux nous contribuons les conserver et brer Canada150 ECcan150 EnvironnementCanada ServiceCanadienDeLaFaune Oies OiseauxMigrateurs Arctique Kiel Drake,"[""canada150"",""eccan150"",""environnementcanada"",""servicecanadiendelafaune"",""aireprotégée"",""oies"",""oiseauxmigrateurs"",""arctique""]",0,9,9,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'or', 'oiseau', 'ice', 'air', 'oiseaux', 'eau', 'conserve', 'faune', 'terres']",neutral
131,2016-12-30_07-20-36,2016-12-30T07:20:36,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1fb8a580a9114d5c520719decd4bb7f9/5AF211A2/t51.2885-15/e35/25018612_295729990946829_5514063994551271424_n.jpg,Deux spécialistes du se sont posés afin de prendre des relevés nivométriques près d’ au . Cet arrêt n’est qu’un parmi plusieurs dans le cadre d’un projet de recherche international sur les différences entre les propriétés de la neige des régions et celles des régions .,Deux cialistes du climat se sont afin de prendre des triques Eureka au Nunavut Cet est un parmi plusieurs dans le cadre un projet de recherche international sur les rences entre les de la neige des gions Arctiques et celles des gions Subarctiques ScienceArctique EnvironnementCan EnvironnementCanada,"[""climat"",""eureka"",""nunavut"",""arctiques"",""subarctiques"",""sciencearctique"",""environnementcan"",""environnementcanada""]",0,8,8,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'climat']",neutral
132,2016-10-27_07-52-28,2016-10-27T07:52:28,https://instagram.fyvr3-1.fna.fbcdn.net/vp/cc2b7f64b5007e2a9afec867fe4a4c4d/5AF72F14/t51.2885-15/e35/24838215_183473228899594_4460688742260146176_n.jpg,"Voici une photo d’une station météorologique automatisée prise en mars dernier dans la vallée Callaghan près de Whistler, alors que le soleil se pointait au-dessus des montagnes et qu’une gelée blanche recouvrait toujours la neige. Les stations météorologiques automatisées comme celle-ci, qui est située près de Whistler en Colombie-Britannique, permettent d’obtenir des données météorologiques qui contribuent à la production de prévisions plus précises!",Voici une photo une station orologique prise en mars dernier dans la Callaghan de Whistler alors que le soleil se pointait au dessus des montagnes et une blanche recouvrait toujours la neige nLes stations orologiques es comme celle ci qui est de Whistler en Colombie Britannique permettent obtenir des es orologiques qui contribuent la production de visions plus cises,[],1,7,8,Environmental,fr,0.0,environnementcan_instagram,['or'],neutral
133,2016-10-28_07-56-15,2016-10-28T07:56:15,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4239221cc86aa5ab98dc9ff1ae26d7a4/5AE5BF7E/t51.2885-15/e35/24838715_188091061743786_8607374968130371584_n.jpg,"De nombreuses stations météorologiques sont isolées. En arrière-plan se trouve le phare de Pachena. Un hélicoptère de la Garde côtière amène à bon port des techniciens près de Bamfield en Colombie-Britannique pour qu’ils puissent travailler à la station météorologique. Cette station météorologique se trouve le long du sentier de la Côte-Ouest, un sentier de renommée mondiale.",De nombreuses stations orologiques sont es En plan se trouve le phare de Pachena Un de la Garde ne bon port des techniciens de Bamfield en Colombie Britannique pour ils puissent travailler la station orologique Cette station orologique se trouve le long du sentier de la te Ouest un sentier de mondiale,[],1,7,8,Economical,fr,0.0,environnementcan_instagram,"['mondiale', 'mondial']",neutral
134,2016-12-13_09-14-31,2016-12-13T09:14:31,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e93e625886598608a371cdcea846e663/5AFA8637/t51.2885-15/e35/24845974_265059080688226_7346024123623014400_n.jpg,"Les oiseaux de rivage préfèrent les habitats près des étendues d’eau, ou même dans des milieux humides. Toutefois, un nombre surprenant d’oiseaux se trouvent dans des habitats secs et rocheux comme celui-ci. Lara (une étudiante du pogramme COOP) prend des photos du paysage que nous avons fini d’arpenter. ècesSauvages",Les oiseaux de rivage rent les habitats des tendues eau ou dans des milieux humides Toutefois un nombre surprenant oiseaux se trouvent dans des habitats secs et rocheux comme celui ci Lara une tudiante du pogramme COOP prend des photos du paysage que nous avons fini arpenter ArcEnCiel ScienceArctique Toundra cesSauvages Photographie ToundraArctique Ornithologue Biologistes Oiseaux EnvironnementCan EnvironnementCanada Canada,"[""arcenciel"",""sciencearctique"",""toundra"",""espècessauvages"",""photographie"",""toundraarctique"",""ornithologue"",""biologistes"",""oiseaux"",""environnementcan"",""environnementcanada"",""canada""]",0,8,8,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'milieux humides', 'oiseau', 'oiseaux', 'eau', 'or']",neutral
135,2017-01-03_07-01-13,2017-01-03T07:01:13,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1f77b4d1855a4021d31258cc5bea878e/5AEBFED2/t51.2885-15/e35/25005236_158644091556843_4901548954597982208_n.jpg,"Le huppé passe la majorité de sa vie en mer et vient sur terre seulement pour se reproduire pendant quelques mois décisifs de l’année. Les macareux ont un battement d’ailes puissant. Ils peuvent battre des ailes de à fois à la minute et atteindre une vitesse pouvant aller jusqu’à km/h. Rares sont les humains qui raffoleraient d’une telle cadence. Identifiez un ami qui ne pourrait pas compétitionner avec un macareux! : Catherine Jardine, Bird Studies Canada,",Le Macareux passe la de sa vie en mer et vient sur terre seulement pour se reproduire pendant quelques mois cisifs de Les macareux ont un battement ailes puissant Ils peuvent battre des ailes de 300 400 fois la minute et atteindre une vitesse pouvant aller 64 km Rares sont les humains qui raffoleraient une telle cadence nIdentifiez un ami qui ne pourrait pas titionner avec un macareux Catherine Jardine Bird Studies Canada Oiseaux OiseauxMarins EnvironnementCan EnvironnementCanada,"[""macareux"",""oiseaux"",""oiseauxmarins"",""environnementcan"",""environnementcanada""]",0,8,8,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'oiseau', 'oiseaux', 'mer', 'eau', 'bird']",neutral
136,2017-01-05_06-22-10,2017-01-05T06:22:10,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4db12e8415a6fbed291a9fb2891ed8a1/5ADB38CB/t51.2885-15/e35/24838276_330176820789854_2922013710580973568_n.jpg,"Voici quelques superbes photos étro de notre laboratoire à Alert.Le laboratoire a été construit en et agrandi en . Des programmes de dizaines d’institutions de recherches internationales y ont été mis en œuvre. INCROYABLE, n’est-ce pas?",Voici quelques superbes photos tro de notre laboratoire Alert nLe laboratoire construit en 1986 et agrandi en 1992 Des programmes de dizaines institutions de recherches internationales ont mis en uvre INCROYABLE est ce pas JeudiRetro Science ScienceArctique Canada,"[""rétro"",""jeudiretro"",""science"",""sciencearctique"",""canada""]",0,8,8,Environmental,fr,0.0,environnementcan_instagram,['or'],neutral
137,2016-10-26_07-29-26,2016-10-26T07:29:26,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e620ecea8914f37e884dd9b5b1c911ab/5AD8E6D6/t51.2885-15/e35/25006838_2030171670552335_6262880985579257856_n.jpg,"En dénombrant la population des hérons à proximité du fleuve Fraser en Colombie-Britannique, nous avons aperçu ce drôle de héron et sa partenaire en train de construire un nid sur un poteau. Ce poteau devait avoir quelque chose de spécial pour qu’ils y élèvent un oisillon.",En nombrant la population des rons du fleuve Fraser en Colombie Britannique nous avons ce le de ron et sa partenaire en train de construire un nid sur un poteau Ce poteau devait avoir quelque chose de cial pour ils vent un oisillon,[],2,6,8,Environmental,fr,0.0,environnementcan_instagram,"['fleuve', 'eau', 'air']",neutral
138,2017-01-13_08-26-54,2017-01-13T08:26:54,https://instagram.fyvr3-1.fna.fbcdn.net/vp/67a274c48b05912a4d1db053aefbfe2c/5AED81DD/t51.2885-15/e35/24845780_1986275048364487_2798585387105124352_n.jpg,"Malgré l’existence de technologies de pointe, les étéorologues effectuent quand même une analyse manuelle quotidienne des cartes météorologiques au Centre de prévision de êtes des et de l’. Le dessin est l’un des aspects les plus intéressants de ce travail!",existence de technologies de pointe les orologues effectuent quand une analyse manuelle quotidienne des cartes orologiques au Centre de vision de des Prairies et de Arctique Le dessin est un des aspects les plus ressants de ce travail,"[""météorologues"",""tempêtes"",""prairies"",""arctique""]",0,8,8,Environmental,fr,0.0,environnementcan_instagram,"['technologie', 'or', 'air']",neutral
139,2017-06-21_13-41-59,2017-06-21T13:41:59,https://instagram.fyvr3-1.fna.fbcdn.net/vp/62f0fd56d79272b9293171aaa34ab117/5AEF5024/t51.2885-15/e35/25006341_132419494091600_6275898382913372160_n.jpg,"Ces photos ont été prises durant le dénombrement du Pluvier siffleur qui a lieu tous les cinq ans sur l’ensemble de son aire de répartition. Au Canada, elle comprend les prairies, les Grands Lacs, le Québec et les provinces de l’Atlantique. Dans cette série de photos, Andrew et Garry passaient la journée sur l’île de Shédiac située au large du détroit de Northumberland, au Nouveau Brunswick. Malgré que l’habitat était propice aux Pluviers siffleurs, ils n’en ont trouvé aucun. Toutefois, ils ont vu quelques Bécasseaux minuscules qui traînaient un peu partout!! ...",Ces photos ont prises durant le nombrement du Pluvier siffleur qui lieu tous les cinq ans sur ensemble de son aire de partition Au Canada elle comprend les prairies les Grands Lacs le bec et les provinces de Atlantique Dans cette rie de photos Andrew et Garry passaient la sur le de diac au large du troit de Northumberland au Nouveau Brunswick que habitat tait propice aux Pluviers siffleurs ils en ont aucun Toutefois ils ont vu quelques casseaux minuscules qui naient un peu partout EnvironnementCanada ServiceCanadienDeLaFaune Pluvier PluvierSiffleur FauneEtFlore FauneCanadienne Biologistes,"[""environnementcanada"",""servicecanadiendelafaune"",""pluvier"",""pluviersiffleur"",""fauneetflore"",""faunecanadienne"",""biologistes""]",0,8,8,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'flore', 'ice', 'air', 'lacs', 'eau', 'or', 'faune']",neutral
140,2017-03-09_12-44-44,2017-03-09T12:44:44,https://instagram.fyvr3-1.fna.fbcdn.net/vp/04841ae93935360eb6289f7ce1c788e2/5AEE299A/t51.2885-15/e35/24332134_1957004121233818_219126577152131072_n.jpg,"« C’est MON rocher! » . . « Non. C’est à MOI! VA-T-EN! . . Ce ne sont que deux Fulmars boréaux qui se disputent leur petit coin de repos sur l’île Prince Leopold… tout comme un couple d’humains! Le refuge d’ de l’île Prince-Leopold abrite un grand nombre d’ nicheurs, dont le Guillemot de Brünnich, le Fulmar boréal, la Mouette tridactyle et le Guillemot à miroir. On y trouve l’une des plus grandes colonies multi-espèces d’oiseaux marins. Ce refuge est également très important pour la recherche sur les oiseaux marins et des activités de surveillance y sont en cours depuis , produisant l’un des plus importants ensembles de données sur la surveillance des oiseaux marins en . VIVE LA CONSERVATION DES OISEAUX!",est MON rocher Non est MOI VA EN nCe ne sont que deux Fulmars aux qui se disputent leur petit coin de repos sur le Prince tout comme un couple humains nLe refuge OiseauxMigrateurs de le Prince Leopold abrite un grand nombre OiseauxDeMer nicheurs dont le Guillemot de le Fulmar al la Mouette tridactyle et le Guillemot miroir trouve une des plus grandes colonies multi ces oiseaux marins Ce refuge est galement important pour la recherche sur les oiseaux marins et des de surveillance sont en cours depuis 1975 produisant un des plus importants ensembles de es sur la surveillance des oiseaux marins en Arctique VIVE LA CONSERVATION DES OISEAUX Canada150,"[""oiseauxmigrateurs"",""oiseauxdemer"",""arctique"",""canada150""]",0,8,8,Environmental,fr,0.0,environnementcan_instagram,"['oiseau', 'conservation', 'oiseaux', 'mer', 'eau', 'or']",neutral
141,2017-09-19_13-29-02,2017-09-19T13:29:02,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ff9d114afd9d7a99921b78ea30d7bde3/5ADCF826/t51.2885-15/e35/25014568_542116246150241_8233855565206388736_n.jpg,"Nous avons capturé ce merveilleux moment lors du premier mentorat de chasse du Service canadien de la faune, à la réserve nationale de faune du lac de la Dernière-Montagne. Nos participants en ont beaucoup appris sur la chasse éthique et durable !Avec cet événement, nous avons pu montrer aux gens que la chasse à la sauvagine contribue à maintenir la population de plusieurs façons. Les Oies des neiges, par exemple, ont une population actuelle de plus de milliards d’oies. Les lieux de nidifications deviennent tellement surpeuplés que l'habitat d'autres espèces sauvages de la même région est affecté. La chasse aide non seulement à maintenir ces populations, mais aussi à amasser des fonds pour la conservation, la restauration et l'amélioration de l'habitat de la faune au Canada grâce à l'achat de documents nécessaires tels que le timbre de conservation de l'habitat faunique canadien.",Nous avons ce merveilleux moment lors du premier mentorat de chasse du Service canadien de la faune la serve nationale de faune du lac de la Montagne Nos participants en ont beaucoup appris sur la chasse thique et durable nAvec cet nement nous avons pu montrer aux gens que la chasse la sauvagine contribue maintenir la population de plusieurs ons Les Oies des neiges par exemple ont une population actuelle de plus de milliards oies Les lieux de nidifications deviennent tellement que habitat autres ces sauvages de la gion est La chasse aide non seulement maintenir ces populations mais aussi amasser des fonds pour la conservation la restauration et lioration de habitat de la faune au Canada ce achat de documents cessaires tels que le timbre de conservation de habitat faunique canadien,[],1,7,8,Environmental,fr,0.0,environnementcan_instagram,"['populations', 'durable', 'ice', 'air', 'conservation', 'mer', 'eau', 'or', 'faune']",neutral
142,2017-07-28_10-35-11,2017-07-28T10:35:11,https://instagram.fyvr3-1.fna.fbcdn.net/vp/42713c21e26bdf1751e1ad7f95e8175c/5AED76B5/t51.2885-15/e35/25014518_1953912031529559_1396446283434033152_n.jpg,"« Miroir, miroir, dis-moi qui a le plus beau profil? »Ce jeune orignal flânait dans la Réserve nationale de faune (RNF) de Meanook, en Alberta.Les RNF sont protégées et gérées selon le Règlement sur les réserves d’espèces sauvages, sous le régime de la Loi sur les espèces sauvages. L’objectif premier des RNF est la protection et la conservation des espèces sauvages et de leur habitat!.... égées",Miroir miroir dis moi qui le plus beau profil nCe jeune orignal nait dans la serve nationale de faune RNF de Meanook en Alberta nLes RNF sont es et es selon le glement sur les serves ces sauvages sous le gime de la Loi sur les ces sauvages objectif premier des RNF est la protection et la conservation des ces sauvages et de leur habitat Reconyx Orignal FauneCanadienne es ServiceCanadienDeLaFaune EnvironnementCanada,"[""reconyx"",""orignal"",""faunecanadienne"",""airesprotégées"",""servicecanadiendelafaune"",""environnementcanada""]",0,8,8,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'ice', 'conservation', 'eau', 'or', 'faune']",neutral
143,2016-10-21_08-26-00,2016-10-21T08:26:00,https://instagram.fyvr3-1.fna.fbcdn.net/vp/20d2dca50796174e227a8e0923b516c3/5AFCEBF9/t51.2885-15/e35/24327877_2031688483731887_7091553813915500544_n.jpg,Notre minifourgonnette est repérée lors d’une visite de terrain axée sur la conservation des oiseaux dans la magnifique aire nommée Lac du Bois Grasslands.,Notre minifourgonnette est lors une visite de terrain sur la conservation des oiseaux dans la magnifique aire Lac du Bois Grasslands,[],1,7,8,Environmental,fr,0.0,environnementcan_instagram,"['lands', 'oiseau', 'air', 'conservation', 'oiseaux', 'eau', 'or']",neutral
144,2017-07-24_13-46-40,2017-07-24T13:46:40,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b306458b9e30c38b791b3b505ca8ada1/5AE5BEC1/t51.2885-15/e35/25013230_151090755526124_266515017208168448_n.jpg,"« Selon vous, est-ce qu’il m’a vu? Je devrais peut-être parfaire mes techniques de camouflage, n’est-ce pas? » Ce coyote pensait pouvoir échapper à notre caméra Reconyx à la Réserve nationale de faune du Lac-de-la-Dernière-Montagne, mais il n’a pas réussi!.... égées",Selon vous est ce il vu Je devrais peut parfaire mes techniques de camouflage est ce pas Ce coyote pensait pouvoir chapper notre ra Reconyx la serve nationale de faune du Lac de la Montagne mais il pas ussi Reconyx Coyote Coyotes FauneCanadienne es Faune ServiceCanadienDeLaFaune EnvironnementCanada,"[""reconyx"",""coyote"",""coyotes"",""faunecanadienne"",""airesprotégées"",""faune"",""servicecanadiendelafaune"",""environnementcanada""]",0,8,8,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'faune', 'ice', 'air']",neutral
145,2016-12-20_06-22-08,2016-12-20T06:22:08,https://instagram.fyvr3-1.fna.fbcdn.net/vp/37c964ec1049c0404f8c14c303a46efc/5ADE666D/t51.2885-15/e35/25008106_137287806991231_8497756154217103360_n.jpg,Voici une autre photo de Chris en train de braver le froid pour percer un trou dans la glace du lac Sitidgi à dans les afin d’en mesurer l’épaisseur.,Voici une autre photo de Chris en train de braver le froid pour percer un trou dans la glace du lac Sitidgi Inuvik dans les TerritoiresduNordOuest afin en mesurer paisseur ScienceArctique Arctique Science EnvironnementCan EnvironnementCanada,"[""inuvik"",""territoiresdunordouest"",""sciencearctique"",""arctique"",""science"",""environnementcan"",""environnementcanada""]",0,8,8,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'or']",neutral
146,2017-07-13_13-08-09,2017-07-13T13:08:09,https://instagram.fyvr3-1.fna.fbcdn.net/vp/fb43779206d9335472b7e375ae6f9719/5AF780BB/t51.2885-15/e35/25007845_186002441982755_913249272789467136_n.jpg,"Le baguage des oies de l’Arctique a lieu chaque année en juillet et en août, durant la brève période au cours de laquelle les oies sont incapables de voler puisque leurs plumes de vol sont remplacées. Des bagues en aluminium portant chacune un numéro unique sont attachées aux pattes des oiseaux, qui sont ensuite relâchés. Des chasseurs de partout en Amérique du Nord fourniront ensuite des renseignements sur la taille de la population, les voies migratoires et la survie des oiseaux. Ces renseignements sont essentiels pour assurer la durabilité à long terme de ces espèces. La photo montre une équipe de baguage qui travaille avec l’hélicoptère afin de rabattre une troupe d’Oies des neiges dans un filet en vue de les baguer, sur l’île Southampton, au Nunavut. Garth Ball.... élicoptère",Le baguage des oies de Arctique lieu chaque en juillet et en durant la riode au cours de laquelle les oies sont incapables de voler puisque leurs plumes de vol sont es Des bagues en aluminium portant chacune un ro unique sont es aux pattes des oiseaux qui sont ensuite Des chasseurs de partout en rique du Nord fourniront ensuite des renseignements sur la taille de la population les voies migratoires et la survie des oiseaux Ces renseignements sont essentiels pour assurer la long terme de ces ces La photo montre une quipe de baguage qui travaille avec afin de rabattre une troupe Oies des neiges dans un filet en vue de les baguer sur le Southampton au Nunavut Garth Ball Baguage ServiceCanadienDeLaFaune InstaOiseau Conservation Biologistes Nunavut ScienceArctique EnvironmentCanada EnvironnementCanada OiesDesNeiges TravailDeTerrain Oiseaux FauneCanadienne Canada,"[""baguage"",""servicecanadiendelafaune"",""instaoiseau"",""conservation"",""biologistes"",""hélicoptère"",""nunavut"",""sciencearctique"",""environmentcanada"",""environnementcanada"",""oiesdesneiges"",""travaildeterrain"",""oiseaux"",""faunecanadienne"",""canada""]",0,8,8,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'oiseau', 'ice', 'conservation', 'oiseaux', 'eau', 'or', 'faune']",neutral
147,2017-06-23_09-42-30,2017-06-23T09:42:30,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c8120db2f74c615950d934dc218722fb/5AD972C2/t51.2885-15/e35/25016955_1987949661483931_3038220974261534720_n.jpg,"Saviez-vous que la conservation des espèces menacées est un travail parfois complexe qui concerne plusieurs pays? On installe un transmetteur satellite sur cette Chevêche des terriers menacée qui se trouvait près de son nid, en Alberta, en . Le transmetteur à énergie solaire permet aux scientifiques du Service canadien de la faune et des collaborateurs du projet de suivre ses mouvements partout où elle va. Après avoir quitté son terrier en Alberta, cet oiseau a volé sur une distance de km pour aller passer l’hiver au Mexique. Au printemps , elle est revenue en Alberta nicher à moins de km du lieu de sa capture initiale. Elle a récemment été observée au Mexique par des biologistes, au même endroit où elle avait passé l’hiver l’année précédente. Nous espérons qu’elle revienne au Canada saine et sauve pour élever la nouvelle génération de chevêches. 🦉",Saviez vous que la conservation des ces es est un travail parfois complexe qui concerne plusieurs pays installe un transmetteur satellite sur cette des terriers qui se trouvait de son nid en Alberta en 2015 Le transmetteur nergie solaire permet aux scientifiques du Service canadien de la faune et des collaborateurs du projet de suivre ses mouvements partout elle va avoir son terrier en Alberta cet oiseau sur une distance de 500 km pour aller passer hiver au Mexique nAu printemps 2016 elle est revenue en Alberta nicher moins de km du lieu de sa capture initiale Elle cemment au Mexique par des biologistes au endroit elle avait hiver dente Nous rons elle revienne au Canada saine et sauve pour lever la nouvelle ration de,[],0,7,7,Environmental,fr,0.0,environnementcan_instagram,"['oiseau', 'eau', 'ice', 'air', 'conservation', 'solaire', 'or', 'faune']",neutral
148,2016-12-21_12-08-33,2016-12-21T12:08:33,https://instagram.fyvr3-1.fna.fbcdn.net/vp/dd4cea4e27c0458d595dc654c6e2d6b7/5AF365D0/t51.2885-15/e35/25012766_806491519556463_6029128081984192512_n.jpg,"Lors de son excursion en motoneige à travers les et le , notre équipe de spécialistes du a pris des mesures coordonnées de la . Elle a découvert que la couverture de neige était composée de cristaux de différentes tailles et de faibles portions de neige nouvelles, récentes et gelées. La neige était peu profonde (moins de cm d’épaisseur) et avait en moyenne moins de six couches. La photo a été prise lors d’un arrêt à Trail Valley Creek dans la région du delta du fleuve Mackenzie.",Lors de son excursion en motoneige travers les TerritoiresDuNordOuest et le Nunavut notre quipe de cialistes du climat pris des mesures es de la neige Elle couvert que la couverture de neige tait de cristaux de rentes tailles et de faibles portions de neige nouvelles centes et es La neige tait peu profonde moins de 40 cm paisseur et avait en moyenne moins de six couches La photo prise lors un Trail Valley Creek dans la gion du delta du fleuve Mackenzie Excursions Science ScienceArctique EnvironnementCan EnvironnementCanada,"[""territoiresdunordouest"",""nunavut"",""climat"",""neige"",""excursions"",""science"",""sciencearctique"",""environnementcan"",""environnementcanada""]",0,7,7,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'or', 'vert', 'climat', 'fleuve']",neutral
149,2017-06-29_10-02-26,2017-06-29T10:02:26,https://instagram.fyvr3-1.fna.fbcdn.net/vp/7d3287297af83a80462890820cf5b830/5ADB4165/t51.2885-15/s1080x1080/e35/24327118_305301926628105_5908109153557020672_n.jpg,Petit souvenir aujourd'hui datant du mois d'octobre dernier! Notre équipe de plongée a effectué des travaux d’entretien d’automne au site de surveillance de la qualité de l’eau de l’île Wolfe situé sur le fleuve Saint-Laurent. Brrr… ....étro ée éeSousMarine édeleau,Petit souvenir aujourd hui datant du mois octobre dernier Notre quipe de des travaux entretien automne au site de surveillance de la de eau de le Wolfe sur le fleuve Saint Laurent tro eSousMarine deleau EnvironnementCanada FleuveStLaurent,"[""jeudirétro"",""plongée"",""plongéesousmarine"",""qualitédeleau"",""environnementcanada"",""fleuvestlaurent""]",1,6,7,Environmental,fr,0.0,environnementcan_instagram,"['eau', 'environnement', 'marine', 'fleuve']",neutral
150,2017-06-14_10-46-45,2017-06-14T10:46:45,https://instagram.fyvr3-1.fna.fbcdn.net/vp/fb4ee17ae676c2944c4f72698d152c3e/5A636E2D/t51.2885-15/e15/25005366_145665189420451_2463219376967385088_n.jpg,"Jennie est présentement à Kugluktuk au Nunavut avec des bénévoles pour le Programme de surveillance régionale et internationale des oiseaux de rivage. Ils se dirigeront ensuite vers Tree River, Back-Hermann River et Igloolik.Le Programme de surveillance régionale et internationale des oiseaux de rivage a été conçu par des biologistes et chercheurs des gouvernements du Canada et des États-Unis (Service canadien de la faune, United States Geological Survey [« Institut d'études géologiques des États-Unis »] et United States Fish and Wildlife Service [« Service de la pêche et de la faune des États-Unis »]) pour s'occuper des inquiétudes relatives aux déclins de la population des oiseaux de rivage d'abord notées dans les relevés sur la migration.....",Jennie est sentement Kugluktuk au Nunavut avec des voles pour le Programme de surveillance gionale et internationale des oiseaux de rivage Ils se dirigeront ensuite vers Tree River Back Hermann River et Igloolik nLe Programme de surveillance gionale et internationale des oiseaux de rivage par des biologistes et chercheurs des gouvernements du Canada et des tats Unis Service canadien de la faune United States Geological Survey Institut tudes ologiques des tats Unis et United States Fish Wildlife Service Service de la et de la faune des tats Unis pour occuper des tudes relatives aux clins de la population des oiseaux de rivage abord es dans les sur la migration ScienceArctique Biologistes FauneCanadienne FauneEtFlore ConservationDeLaFaune ServiceCanadienDeLaFaune EnvironnementCanada Nature Arctique,"[""sciencearctique"",""biologistes"",""faunecanadienne"",""fauneetflore"",""conservationdelafaune"",""servicecanadiendelafaune"",""environnementcanada"",""nature"",""arctique""]",0,7,7,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'wildlife', 'nature', 'oiseau', 'flore', 'tree', 'ice', 'conservation', 'oiseaux', 'eau', 'or', 'faune']",neutral
151,2017-06-09_12-55-14,2017-06-09T12:55:14,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d23d1278ac6f584b6b662075a2767e0a/5AE8CD69/t51.2885-15/e35/25012355_1017637871709389_6063122546268569600_n.jpg,"Faites la connaissance de Karen et de Julie, biologistes de la conservation, et de Ryan, agent de l’autorité de la faune, à Environnement et Changement climatique Canada. Ils sont à l’île McNabs d’Halifax qui abrite l’une de plus grandes colonies d’Hirondelles rustiques de la Nouvelle-Écosse. Bien que les Hirondelles rustiques soient l’une des espèces d’oiseaux terrestres les plus répandues et les plus communes au monde, leurs populations au Canada ont connu un déclin de % depuis les années . Karen et ses collègues surveillent attentivement la reproduction et les nids des Hirondelles rustiques pour que ces insectivores aériens puissent se reproduire et élever leurs oisillons dans être dérangés par les visiteurs de l’île.",Faites la connaissance de Karen et de Julie biologistes de la conservation et de Ryan agent de de la faune Environnement et Changement climatique Canada Ils sont le McNabs Halifax qui abrite une de plus grandes colonies Hirondelles rustiques de la Nouvelle cosse Bien que les Hirondelles rustiques soient une des ces oiseaux terrestres les plus pandues et les plus communes au monde leurs populations au Canada ont connu un clin de 75 depuis les es 1970 Karen et ses gues surveillent attentivement la reproduction et les nids des Hirondelles rustiques pour que ces insectivores riens puissent se reproduire et lever leurs oisillons dans par les visiteurs de le,[],0,7,7,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'climat', 'populations', 'oiseau', 'changement climatique', 'conservation', 'oiseaux', 'eau', 'or', 'faune', 'terres']",neutral
