,account_name,caption_original,category
316,DFO_Science_tweeter,RT @cnozeres: Congrats to Gulf Region for 35 yrs! Félici. à Région du Golfe pour 35 ans! Here’s some fishes we work on together. #Gulf35 @D…,unknown
317,DFO_Science_tweeter,RT @DFO_MPO: Three of our scientists are at @MuseumofNature today to talk to museum-goers about their work. #morescience #OdySci https://t.…,unknown
318,DFO_Science_tweeter,"The camera is 2km deep, but our scientists are online ready to answer your questions about their science at sea: https://t.co/ukUMoR2Or5 https://t.co/O1vaKoXvYE",unknown
319,DFO_Science_tweeter,RT @jobs_gc: Work as a Science Advisor with the #GOC! @DFO_MPO is hiring in #Ottawa https://t.co/E7afauiPbH,unknown
320,DFO_Science_tweeter,Tune into our LIVE feed exploring underwater mountains in the #Pacific! We're standing by to answer your questions https://t.co/4YwunPmUhY https://t.co/s5MPr7fzHT,unknown
321,DFO_Science_tweeter,RT @DFO_MAR: DFO continues to monitor areas across SWNS for evidence of any new incidents https://t.co/mb7vfn7cxI,unknown
322,DFO_Science_tweeter,DFO scientists publish findings online every month https://t.co/VkjZBBaIBy https://t.co/HHWB72R3zN,unknown
323,DFO_Science_tweeter,DFO engineer John Ells explains how the science of hydrography helps define our nation's borders and boundaries https://t.co/irrodUrid1 https://t.co/GJT3fPED7g,unknown
324,DFO_Science_tweeter,Check out this great video taken aboard the @CCG_GCC Louis S. St-Laurent with DFO and NRCan scientists https://t.co/ouubUCVhF5,unknown
325,DFO_Science_tweeter,"Reminder: DFO scientist, Dr. Moors-Murphy talks whale calls with @EBTSOYP at 10:30 am EST. Tune in: https://t.co/mijfYlqKTw #WomenScienceDay https://t.co/ybIA9H7KuI",unknown
326,DFO_Science_tweeter,RT @DFO_Pacific: Going #fishing? Know the rules? It is your responsibility! 🎣 https://t.co/PenLlQ4cC3 https://t.co/Q132seZXNb,unknown
327,DFO_Science_tweeter,RT @DFO_MAR: Learn more about Coral and Sponge Significant Benthic Areas in Eastern Canada from CSAS research document here : https://t.co/…,unknown
328,DFO_Science_tweeter,RT @DFO_MAR: Students learn more about Species at Risk during #OdySci week https://t.co/gpzOtIHiDT,unknown
329,DFO_Science_tweeter,We’re accepting proposals for #Aquaculture research &amp; development projects. Apply now! https://t.co/J3YIfOaaW7 https://t.co/T74Qkzq2Ae,unknown
330,DFO_Science_tweeter,RT @DFO_Pacific: Science is…perspective. @DFO_MPO Pacific Biological Station as seen by #CHS LIDAR #odysci https://t.co/oTiZgI6GVx,unknown
331,DFO_Science_tweeter,RT @DFO_MPO: Franklin Expedition: Exploration of HMS Erebus wreck may reveal more than artifacts https://t.co/wgVH7m9IR5 https://t.co/nteHF…,unknown
332,DFO_Science_tweeter,"DYK: the fin whale is the second largest whale in the world? https://t.co/qO1ShCleiL
#WhaleDay https://t.co/zvg8mVHWkm",unknown
333,DFO_Science_tweeter,RT @coolkellyc: @DFO_Science @DFO_NL #scilit16 Aerial photo taken from UAV (drone) of the Granite Canal hydroelectric development at 500 me…,unknown
334,DFO_Science_tweeter,Learn more about our scientists taking part in this mission on the CCGS Martha L. Black https://t.co/5UeaV4Rciq https://t.co/4EqFTNIVmh,unknown
335,DFO_Science_tweeter,10 more days until @SciLitWeek! Find out what science literacy events are happening in your community! https://t.co/oMJrXiZJwi https://t.co/tSYZ9guWTc,unknown
336,DFO_Science_tweeter,"RT @DFO_MPO: Prize-Winning Photos Capture Magical World of Underwater Creatures 
 https://t.co/qYFlBX6gql https://t.co/K2ysj1LIrw",unknown
337,DFO_Science_tweeter,RT @DFO_CCG_Quebec: Yann Côté-Nadeau from the Canadian Hydrographic Service shares his experience with the @Canada_c3 Expedition. https://t…,unknown
338,DFO_Science_tweeter,RT @CCG_GCC: Learn how we’ve supported @DFO_Science &amp; @WHOI study the Beaufort Sea since 2003: https://t.co/z3EMfGCHh6 https://t.co/LltA0M5…,unknown
339,DFO_Science_tweeter,"RT @DFO_MPO: Do you know the difference between whales, dolphins and porpoises? Find out for yourself! https://t.co/g28DgqeP0j https://t.co…",unknown
340,DFO_Science_tweeter,Take a glimpse at the previously unexplored Gulf of St. Lawrence habitats that we visited this summer with @OceanaCAN and @ROPOS_ROV. https://t.co/q4jHFRM5vM,unknown
341,DFO_Science_tweeter,RT @BlueprintGC2020: .@DFO_MPO recognizes excellence in science with National Publication of the Year Award! #GC2020 #WeAreHighPerfoming ht…,unknown
342,DFO_Science_tweeter,Our research on grandma orcas with @UniofExeter may help explain the evolution of menopause #GorgeousGrandma https://t.co/bqQ2x0PMP4 https://t.co/9k4B5nckWn,unknown
343,DFO_Science_tweeter,RT @DFO_MAR: @OceanTracking discovered the Russian Hat sponge Vazella pourtalesi settled on their acoustic moorings off Nova Scotia https:/…,unknown
344,DFO_Science_tweeter,RT @DFO_MAR: SeaCycler is successfully recovered from the Bedford Basin on Thursday https://t.co/HiGNQvQMcm,unknown
345,DFO_Science_tweeter,"RT @TorontoSAR: Check out this @rickmercer clip w the @CCG_GCC showing the training and commitment required to protect our waterways
https:…",unknown
346,DFO_Science_tweeter,Wednesday is #IWD2017! Watch @ScienceMin explain why you should #BeBoldForChange and #ChooseScience https://t.co/cTal3jGK46,unknown
347,DFO_Science_tweeter,RT @CCG_GCC: Roving Logistics Officer Randy Lyons received Exemplary Service Medal from @GGDavidJohnston #GGHonours https://t.co/6GSed3E8tC,unknown
348,DFO_Science_tweeter,Science Odyssey is fast approaching! Find a fun science event near you #OdySci https://t.co/06NUpRY2V0 https://t.co/2uxLPZdQbm,unknown
349,DFO_Science_tweeter,Learn how DFO biologist Mike James studies endangered #Leatherback Turtles #WorldTurtleDay https://t.co/kvCyfJi5jS https://t.co/al9VBb5f6A,unknown
350,DFO_Science_tweeter,Data technician Deanna Sokoloski works to update Canada's maritime limits &amp; boundaries #WorldHydrographyDay https://t.co/af1TvpGLrY https://t.co/Gkx7GnLbDB,unknown
351,DFO_Science_tweeter,RT @DFO_Pacific: .@DFO_MPO scientists share the inside #Franklin story with @TEDTalks audience @vanmaritime https://t.co/WO2awFZJTG,unknown
352,DFO_Science_tweeter,RT @DFO_MPO: Take part in one of the many Science Odyssey activities across the country  #OdySci https://t.co/PO7qYPRwLY https://t.co/E7pxC…,unknown
353,DFO_Science_tweeter,We want to hear about your aquaculture research project – now accepting submissions for #Aquaculture R&amp;D Review 2017 https://t.co/8M57gR1XQD https://t.co/aIt6W6wHfE,unknown
354,DFO_Science_tweeter,RT @DFO_MPO: DYK: DFO authorizes over 100 employees to dive across #Canada each year and has an excellent #DivingSafety record?,unknown
355,DFO_Science_tweeter,"RT @CCG_GCC: The last of the science team from the CCGS #SirWilfridLaurier departs in Nome, AK on the CG443 https://t.co/8XwKmX3b9E",unknown
356,DFO_Science_tweeter,"RT @DFO_MAR: On board the #CCGS Hudson there are 4 scientific labs: a hydrographic, oceanographic, geo-chem &amp; general purpose https://t.co/…",unknown
357,DFO_Science_tweeter,"RT @DFO_MAR: Dr. #EllenKenchington of BIO leads the team of scientists, from Canada &amp; UK, on board the #CCGS Hudson https://t.co/9yK86PzT0m",unknown
358,DFO_Science_tweeter,RT @DFO_Central: Working together to stop Asian Carp. Becky Cudmore gives @USGS staff tour of the #AsianCarp lab in Burlington https://t.co…,unknown
359,DFO_Science_tweeter,RT @DFO_MPO: CCGS Vector has arrived safely at Burnaby Island in Haida Gwaii BC for Hydrographic operations #DFOatSea https://t.co/t1Z4RJEz…,unknown
360,DFO_Science_tweeter,RT @NRCan: Curious about Canada’s Extended Continental Shelf Program? Check out this video: https://t.co/3TNlpSyEya,unknown
361,DFO_Science_tweeter,"This sediment trap been 3000m below sea-level for the last year, collecting samples &amp; data for #JOIS. Read more here https://t.co/7GPAbH1e7d https://t.co/buxV2TIG90",unknown
362,DFO_Science_tweeter,#WorldScienceDay https://t.co/0PXbdpJ5wj,unknown
363,DFO_Science_tweeter,Diving provides DFO scientists with an opportunity for direct observation and underwater experimentation #CdnScience https://t.co/8FwVyRnTwC,unknown
364,DFO_Science_tweeter,RT @DFO_NL: Congratulations Dr. Joe Banoub - with Dr. Ben Davis (l) - 2015 @DFO_NL  @DFO_Science Templeman Award winner for work on lignins…,unknown
365,DFO_Science_tweeter,Thanks for playing! The answer was B. The blue whale does not have teeth. https://t.co/Hy8WwLy0Pn #TellALieDay https://t.co/macWBD4QlS https://t.co/5DygyVjHza,unknown
366,DFO_Science_tweeter,"RT @DFO_MPO: On our website, browse @DFO_Science feature articles and recent publications by title, date &amp; region: https://t.co/K6mPAr6yPH…",unknown
367,DFO_Science_tweeter,RT @DFO_MPO: Anyone interested in making a presentation at a #LIFO meetings must register in advance https://t.co/LUR33u9TFa,unknown
368,DFO_Science_tweeter,Congrats to @UofT on the exciting discovery in early animal evolution! https://t.co/bdpyWo2Txd,unknown
369,DFO_Science_tweeter,RT @DFO_MPO: Excited 2 have Dr. Crago lead our live YouTube event on Wed #OdySci #MoreScience @DalScience https://t.co/qh6Y7iV9XF https://t…,unknown
370,DFO_Science_tweeter,"RT @Sci_Od: What are you doing for Science Odyssey? Show us by using the hashtag #OdySci on Twitter, Facebook and Instagram! https://t.co/g…",unknown
371,DFO_Science_tweeter,RT @Sci_Od: Science Odyssey is only 2 days away! https://t.co/Y0G3cs92wH #OdySci https://t.co/ywd47PmhAc,unknown
372,DFO_Science_tweeter,RT @DFO_NL: More lab work than fieldwork this time of year. But you can report #InvasiveSpecies anytime! https://t.co/PQqrnNmX6X https://t.…,unknown
373,DFO_Science_tweeter,RT @DFO_MAR: @OceanTracking learned of research being conducted by DFO &amp; @DeepSea_sponges project after seeing news coverage of a DFO scien…,unknown
374,DFO_Science_tweeter,Even this deep-sea jellyfish is getting into the holiday spirit and dressing up! #ScaryScience #HappyHalloween https://t.co/gpnSMNfZrX https://t.co/0wWJ8ilckP,unknown
375,DFO_Science_tweeter,"RT @DFO_MPO: A whale of a sight in Notre Dame Bay, NL  https://t.co/xz07YcbSra https://t.co/mvsaY5SuIC",unknown
376,DFO_Science_tweeter,Meet scientist Ellen Kenchington who studies ancient deep-sea sponge grounds in the #Atlantic: https://t.co/LNPHw5TjdQ https://t.co/wR43hgvNMu,unknown
377,DFO_Science_tweeter,These Vazella Sponges are commonly known as “Russian Hats” due to their odd shape. https://t.co/leivKECpiV,unknown
378,DFO_Science_tweeter,RT @DFO_Pacific: Violating the Fisheries Act is expensive. See the latest DFO convictions here: https://t.co/PalVRiyWJN,unknown
379,DFO_Science_tweeter,RT @DFO_NL: $119K is going to @NunatsiavutGov to study #nlsalmon migration patterns &amp; habitat preferences in #LakeMelville. https://t.co/5O…,unknown
380,DFO_Science_tweeter,We're providing $45K to the Argo Information Centre to help Canada keep tabs on its #ocean monitoring floats https://t.co/0M9zDDPctV https://t.co/t19z0GFiFW,unknown
381,DFO_Science_tweeter,Check out DFO’s science labs across the country https://t.co/4FsLr7Ekhv https://t.co/tkkXBRj0om,unknown
382,DFO_Science_tweeter,RT @DFO_MAR: Major milestone for IMTA research as female sea cucumbers spawn in tanks at SABS #OdySci https://t.co/xEM50Tihve https://t.co/…,unknown
383,DFO_Science_tweeter,Thanks for participating! https://t.co/MnghDf6n3l,unknown
384,DFO_Science_tweeter,RT @DFO_MPO: DFO Assistant Deputy Min. of Science Trevor Swerdfager is participating in #CanadaEU Science &amp; Tech week #CdaEUST https://t.co…,unknown
385,DFO_Science_tweeter,"There were 70 whales in the photo. To learn how to count them, check out Leah's video. https://t.co/pGxGLWs8sR https://t.co/1l14oyNW8n",unknown
386,DFO_Science_tweeter,RT @DeepSea_Sponges: Our best wishes for a great &amp; deeply spongy 2017! #SpongeThursday #deepsea #sponges https://t.co/rx7JbcMPbd,unknown
387,DFO_Science_tweeter,"RT @DFO_CCG_Quebec: Women's Empowerment, in the words of #DFO's Andréanne Demers #IWD2016 https://t.co/LTpv0NLRtO",unknown
388,DFO_Science_tweeter,RT @DFO_Pacific: CCGS Otter Bay skipper Al Keene piped ashore from last CHS survey before retirement w/ Liz (hydrographer) and Bruce Olipha…,unknown
389,DFO_Science_tweeter,RT @DFO_CCG_Quebec: New regulations for healthier #aquaculture https://t.co/VaTMcZfc3u https://t.co/cceJInrqJf,unknown
390,DFO_Science_tweeter,"RT @DFO_MAR: Join us and DFO’s Sea Turtle Biologist, Mike James today from 11-11:30am (AT) while we talk turtles #OdySci https://t.co/ma9MX…",unknown
391,DFO_Science_tweeter,RT @DFO_CCG_Quebec: Counting walruses from the sky! https://t.co/jeX1ZvXi1r https://t.co/rzkRPfDaNV,unknown
392,DFO_Science_tweeter,Are you involved in an aquaculture research project? Submit to our 2017  #Aquaculture Research &amp; Development Review https://t.co/tSlvj9f6hj,unknown
393,DFO_Science_tweeter,Let’s play a game for #TellALieDay! Which “fact” below is false? A blue whale…,unknown
394,DFO_Science_tweeter,#TriviaTuesday! Argo is a….:,unknown
395,DFO_Science_tweeter,"RT @DFO_Gulf: Fish caught in #SeptSurvey include cod, white hake, plaice, yellowtail flounder and halibut https://t.co/k5sYWaQiRH",unknown
396,DFO_Science_tweeter,So many sponges! Check out our video on the Russian Hats (Vazella) sponges https://t.co/E7lQjBgn2U https://t.co/VmmOEpw4GT,unknown
397,DFO_Science_tweeter,RT @DFO_MPO: Discover all the secrets of your nautical charts with the New Edition of Chart 1 https://t.co/BiqG54CH8W https://t.co/i5FO3UYK…,unknown
398,DFO_Science_tweeter,"RT @DFO_NL: Tracking how #NLSalmon spawn, migrate &amp; winter in Labrador. Martha Robertson presents at #CCFFR #WeAreProud",unknown
399,DFO_Science_tweeter,RT @DFO_Pacific: The chilling tale behind the first classroom salmon tanks. See StreamTalk: https://t.co/Ug0MERnZ3G https://t.co/nxJxTbVMPu,unknown
400,DFO_Science_tweeter,RT @DFO_NL: Learn more about our soft-shell crab protocol and why it's so important - this evening on @TheBroadcastCBC https://t.co/jtjMkme…,unknown
401,DFO_Science_tweeter,RT @NewsroomGC: Search and Rescue Seasonal # CCG Bases reopen in Quebec https://t.co/VYh0LHkI8S,unknown
402,DFO_Science_tweeter,Crew from the #LouisSStLaurent haul in an ITP Mooring float. Read more about #JOIS deployments/retrievals here: https://t.co/n4dCl8SsV7 https://t.co/z6FC1QbAmU,unknown
403,DFO_Science_tweeter,RT @DFO_MPO: The #hydrography team calibrating the multibeam system on board CCGS #LouisSStLaurent during #GalwayStatement https://t.co/Zf9…,unknown
404,DFO_Science_tweeter,"RT @DFO_Gulf: Scientists work 24/24, in two 12 hour shifts to maximize time on the Teleost #SeptSurvey https://t.co/FYZtmzRBFS",unknown
405,DFO_Science_tweeter,Vazella #sponges are prepped for transportation to BIO to learn more about their genetics #SpongeThursday https://t.co/ST794TzOGv,unknown
406,DFO_Science_tweeter,RT @DFO_MAR: $250K will go to @SalmonNews to support research on Atlantic salmon migration routes &amp; behaviour https://t.co/owzo6qIlD1,unknown
407,DFO_Science_tweeter,RT @DFO_MPO: Octopus fights caught on tape reveal signals before battle https://t.co/5uiREozdV5 https://t.co/KFzagTHGAM,unknown
408,DFO_Science_tweeter,RT @DFO_NL: Do you have #GIS experience? Interested in working with us? Apply here by Feb 5: https://t.co/Ilf1oOlUBP,unknown
409,DFO_Science_tweeter,"Gesundheit! More about Marianne Marcoux, the DFO scientist participating in study: https://t.co/Qu22D2VfwP https://t.co/ssvd8uVyrb",unknown
410,DFO_Science_tweeter,"RT @DFO_Pacific: Congratulations to @DFO_MPO’s Aimee Houde, 2016 #RSC Alice Wilson Award winner https://t.co/MjlcO2O7bD @RSCTheAcademies @a…",unknown
411,DFO_Science_tweeter,"RT @marineinstitute: Today, @MIOceanNet is in Iqaluit, Nunavut for the kick-off to #OI2016 Youth Forum taking place at Inuksuk High School!…",unknown
412,DFO_Science_tweeter,RT @DFO_MPO: Want to stay up to date on DFO in your region? Follow our regional accounts: https://t.co/2aMIqGBkj3,unknown
413,DFO_Science_tweeter,RT @DFO_MPO: Watch the rehabilitation and release of Nadia the seal! https://t.co/cbyNlmKSxv https://t.co/QK3FDH6Hgp,unknown
414,DFO_Science_tweeter,New Canadian Science Advisory Secretariat Publications: May 2016 https://t.co/NijEQRDGW6,unknown
415,DFO_Science_tweeter,RT @DFO_MPO: CHS Electrical tech David Levy working on telecomm network onboard CCGS #LouisSStLaurent during #GalwayStatement https://t.co/…,unknown
416,DFO_Science_tweeter,CHS Hydrographers Paola Travaglini &amp; Darren Hiltz launching probe from the #LouisSStLaurent during #GalwayStatement https://t.co/FlijuRJEGd,unknown
417,DFO_Science_tweeter,RT @DFO_Gulf: It’s #InvasiveSpeciesWeek. Find out how you can help prevent their spread: https://t.co/Iiq8o3sxrm,unknown
418,DFO_Science_tweeter,RT @bradvaters82: Common Lump fish from NAFO area 3L @DFO_NL @DFO_Science #multispeciessurvey https://t.co/aUTH748Mrn,unknown
419,DFO_Science_tweeter,RT @DFO_MAR: The Canada-US mission Dr. Lawton is a part of is an initiative to work on coral habitat in the Gulf of Maine https://t.co/GU8i…,unknown
420,DFO_Science_tweeter,RT @canada_c3: Thank you to @DFO_MPO for showing us around the Institut Maurice Lamontagne in Rimouski this morning! #CanadaC3 #Rimouski ht…,unknown
421,DFO_Science_tweeter,Hydrographer Yann Côté-Nadeau is ready to showcase his work for #WorldHydrographyDay aboard @canada_c3 https://t.co/XlcakYBQWc https://t.co/bGd7XYdrIS,unknown
422,DFO_Science_tweeter,RT @DFO_Pacific: Know the #fishing rules – you never know where a #fishery officer will be on patrol 🎣 https://t.co/FzNrDkM6PA https://t.co…,unknown
423,DFO_Science_tweeter,"RT @DFO_MPO: ""It is not down in any map; true places never are."" Melville forgot to update his nautical charts #MobyDick https://t.co/HbtSd…",unknown
424,DFO_Science_tweeter,RT @DFO_NL: #TBT 1991 @DFO_Science Garry Stenson &amp; Mike Hammill 1st to use satellite tracking on seals in Canada. Stenson prepping 2017 sur…,unknown
425,DFO_Science_tweeter,RT @lbeezaayy: Tune into @DFO_MPO's YouTube account now to hear our #CDN scientists talk about their careers and recent investment. https:/…,unknown
426,DFO_Science_tweeter,"RT @DFO_MAR: AZOMP collects and analyzes physical, chemical and biological oceanographic observations #OdySci https://t.co/40QQcTw3nW",unknown
427,DFO_Science_tweeter,RT @NRCan: A big thanks to @DFO_MPO  for participating in today’s #OdySci Funfest today! https://t.co/8l75Qk0POW,unknown
428,DFO_Science_tweeter,RT @NewsroomGC: #MinTootoo will hold press conference at #SeafoodGlobal on April 28 at 11:30 EDT (5:30 PM CEST) https://t.co/RudQLuMLjS,unknown
429,DFO_Science_tweeter,RT @DFO_MPO: Bizarre prehistoric fish washes ashore at beach in North Carolina https://t.co/8tUjP9aXob https://t.co/iI0eaGGNjw,unknown
430,DFO_Science_tweeter,Scientists use a rosette to measure along Line P. Learn how it works! https://t.co/cnLtAoRksY,unknown
431,DFO_Science_tweeter,RT @DFO_MPO: Location details for the May 10 #LIFO meeting are now online https://t.co/LSC7lybt0Z,unknown
432,DFO_Science_tweeter,"DYK: the bowhead whale’s head is about 30% of its total body length? https://t.co/6mFWvFjhY8
#WhaleDay https://t.co/stGOxngHbW",unknown
433,DFO_Science_tweeter,RT @DFO_Central: .@DFO_MPO scientist Dr. Lisa Loseto speaks about beluga whales #beluga2016 #weareproud https://t.co/9V0SmAgGc0,unknown
434,DFO_Science_tweeter,RT @DFO_CCG_Quebec: Did you hear them? https://t.co/TtgiCnoB4h,unknown
435,DFO_Science_tweeter,RT @DFO_CCG_Quebec: Did you see them in a nearby sky? https://t.co/URGxFlgkIM,unknown
436,DFO_Science_tweeter,We want to collaborate with you! Send us your proposals for #aquaculture research &amp; development projects https://t.co/yo46bYBbbg https://t.co/0tSfHEl27B,unknown
437,DFO_Science_tweeter,"RT @DFO_NL: Good news, @drjwlawson @DFO_Science! #earlychristmas    https://t.co/xOQdRKZ3e1",unknown
438,DFO_Science_tweeter,Our annual study of the Beaufort Sea is happening now! Get a behind-the-scenes look at last year’s mission: https://t.co/gcsZEX8AZm https://t.co/3X07SVeZQy,unknown
439,DFO_Science_tweeter,RT @DFO_MAR: @DFO_Science St. Andrews Biological Station pleased to host collaborative aquaculture announcement,unknown
440,DFO_Science_tweeter,.@ubcscience receiving $27K to determine ecological factors affecting Atlantic redfish productivity https://t.co/HXh06Wamwd https://t.co/Nsmf8NjluC,unknown
441,DFO_Science_tweeter,RT @DFO_MPO: The deadline for written submissions to the #LIFO Panel is June 3 https://t.co/1jMtHpHtP7,unknown
442,DFO_Science_tweeter,"The mooring is successfully deployed, marking the start of another year’s worth of data collection #JOIS https://t.co/fEjHzDW0aR https://t.co/uRba6LWi5I",unknown
443,DFO_Science_tweeter,"RT @DFO_NL: In 2015, we restored the cast iron tower at Channel Head #lightstation #BeforeAfter https://t.co/pILKmbYCOY",unknown
444,DFO_Science_tweeter,Thank you @oceansresearch @WWFCanada @vanaqua @SMRU_Consulting @univofstandrews @ocean_networks for participating in our workshop! #WhaleDay,unknown
445,DFO_Science_tweeter,"RT @DFO_MPO: Fish can recognize human faces, and we know because they keep spitting at us! 🐟 https://t.co/wnGMGmCOLO https://t.co/uukhdRa28J",unknown
446,DFO_Science_tweeter,"RT @DFO_CCG_Quebec: .@cbcdocs Beluga and DFO Scientist Véronique Lesage at #CBCTNoT Thursday, January 28. Don't miss it!",unknown
447,DFO_Science_tweeter,"Keep on rolling! Our scientists collected freshly spawned capelin as they rolled in to shore in Argo Bay, #NWT https://t.co/fb6vZiucvz https://t.co/14pQMoXjkq",unknown
448,DFO_Science_tweeter,RT @DFO_Central: Dr. Nick Mandrak @UTSC presenting research to answer key management questions. https://t.co/OITM3BGJrM,unknown
449,DFO_Science_tweeter,"Read about @DFO_Science institutes, laboratories and centres across #Canada here: https://t.co/s8ZutxXeyk",unknown
450,DFO_Science_tweeter,RT @CCG_GCC: In French only. https://t.co/WkaGiTCpu5,unknown
451,DFO_Science_tweeter,RT @DFO_MPO: Rare 'Flasher' Squid Caught on Video https://t.co/YGzXOQiirk https://t.co/Ai4is87ESQ,unknown
452,DFO_Science_tweeter,RT @DFO_MAR: We will be examining cold-water sponges for the next week on the CCGS Martha L. Black @DeepSea_SponGES https://t.co/07at8e08iH,unknown
453,DFO_Science_tweeter,RT @DFO_Pacific: Do you know how DFO enforces violations? Here are the latest from Pacific Region:  https://t.co/KMc3r0J5v2,unknown
454,DFO_Science_tweeter,RT @DFO_Central: Bob Lambe from @LampreyControl opens #asiancarp Public Forum! https://t.co/dcoxZPqDTN,unknown
455,DFO_Science_tweeter,RT @DFO_MAR: Students learn more about careers and science at BIO #OdySci https://t.co/0yyK8y9NWh,unknown
456,DFO_Science_tweeter,"RT @eu_atlas: Vazella pourtalesi sponge collected by ROV on the Scotian Shelf, part of the @DFO_MAR cruise #SpongeThursday #H2020 https://t…",unknown
457,DFO_Science_tweeter,RT @DFO_MPO: Location details for the May 24-25 #LIFO meeting in St John’s are now online https://t.co/GVdIQ9M0Gh,unknown
458,DFO_Science_tweeter,RT @DFO_MAR: DFO’s Dr. Moors-Murphy is analyzing acoustic recordings collected to assess importance of the Gully MPA to whales https://t.co…,unknown
459,DFO_Science_tweeter,RT @DFO_MAR: $26.5K will go to @UNB to increase knowledge of sea lice infections in Atlantic salmon &amp; help create recovery methods https://…,unknown
460,DFO_Science_tweeter,RT @DFO_NL: #Halloween has ghosts. @DFO_Science @PSSargent suggests the very rare 'ghost fish' for #fishesofhalloween.        https://t.co/…,unknown
461,DFO_Science_tweeter,RT @DFO_CCG_Quebec: Hydrography playing a key role in underwater #archaeology: looking for #shipwrecks... https://t.co/mR45GzphBY #CHS http…,unknown
462,DFO_Science_tweeter,RT @DFO_Pacific: Know the #fishing rules – you never know where a #fishery officer will be on patrol 🎣 https://t.co/FzNrDkM6PA https://t.co…,unknown
463,DFO_Science_tweeter,RT @DFO_MAR: SABS biologists on an exploratory Pollock survey in the Bay of Fundy/Gulf of Maine with the Groundfish Enterprise Allocation C…,unknown
464,DFO_Science_tweeter,RT @DFO_Gulf: DYK that snow crabs grow seagrass on their shell as they get older? This one is remarkably lush! #SeptSurvey @DFO_Science htt…,unknown
465,DFO_Science_tweeter,RT @DFO_MPO: A 1-in-30 million catch: look at the calico lobster this NL fisherman caught: https://t.co/6QhgHocojO,unknown
466,DFO_Science_tweeter,Check out the latest publications by DFO Scientists #CdnScience  https://t.co/sRvFGlqcxI,unknown
467,DFO_Science_tweeter,RT @DFO_MPO: #LIFO meeting in Halifax to start at 8am https://t.co/zB1WWziDq0,unknown
468,DFO_Science_tweeter,"RT @DFO_Gulf: Its Gulf Region’s 35th anniversary! Follow #Gulf35 for mementos, info on the region and upcoming activities. https://t.co/brM…",unknown
469,DFO_Science_tweeter,RT @DFO_MPO: Another successful #GalwayStatement mission comes to an end. Retrace the journey here: https://t.co/oxoodYoEpX,unknown
470,DFO_Science_tweeter,RT @DFO_MPO: Collected seabed data during the mission will contribute to the General Bathymetric Chart of the Oceans (GEBCO) #GalwayStateme…,unknown
471,DFO_Science_tweeter,RT @AtlanticAll: Members of the Galway Team take to the skies on one of the #LouisStLaurent two Bell 429 helicopters https://t.co/6QzBTIlUX…,unknown
472,DFO_Science_tweeter,DFO is looking for submissions to our 2017 #Aquaculture Research &amp; Development Review. Submit here: https://t.co/ySmzMae7B9 https://t.co/UmR5D6eDyx,unknown
473,DFO_Science_tweeter,RT @PCArchaeology: #Archaeology is everywhere.  Even underwater in #Nunavut! https://t.co/gOl8L8hHYm https://t.co/wloc4nwM8l,unknown
474,DFO_Science_tweeter,Canada needs more #WomeninScience! Learn about DFO science career opportunities https://t.co/lRN1qSZH0Z #cdnsci https://t.co/EaY1Rm2hSL,unknown
475,DFO_Science_tweeter,"DFO Scientists publish findings online every month, check them out: https://t.co/u7wea4Iwgn",unknown
476,DFO_Science_tweeter,#WeAreProud https://t.co/bCpQmVFEsM,unknown
477,DFO_Science_tweeter,"DYK: the beluga's rounded head is used for orientation and hunting echolocation purposes? https://t.co/EIXSIMgQJu 
#WhaleDay https://t.co/E2Y0dO0kJo",unknown
478,DFO_Science_tweeter,"#JOIS’s Mooring Team ready to relaunch the RAS-500, which won’t be retrieved until next year’s expedition https://t.co/QBSXOhorjl https://t.co/VbKOHsgTqZ",unknown
479,DFO_Science_tweeter,Check out the research DFO scientist Denis Chabot is doing on shrimp (Fr) @DFO_CCG_Quebec https://t.co/VLmzQ65eDS https://t.co/FavdXGxUBj,unknown
480,DFO_Science_tweeter,"RT @DFO_Pacific: Great article by @MemorialU on @DFO_Science work in the Endeavour Vents, Canada’s first #MarineProtectedArea ! https://t.c…",unknown
481,DFO_Science_tweeter,RT @DFO_MAR: St. Andrews Biological Station biocontainment lab allows for vaccine research for #AtlanticSalmon #OdySci https://t.co/4uzvmXl…,unknown
482,DFO_Science_tweeter,Our scientists attended the Canadian Conference for Fisheries Research in Montreal last weekend @CCFFR_CCRP @Can_Limnology #CCFFR2017,unknown
483,DFO_Science_tweeter,RT @DFO_Gulf: DYK? The 63 metre-long Teleost is used mainly for @DFO_Science research at sea #SeptSurvey @CCG_GCC https://t.co/5w6CIs7sih,unknown
484,DFO_Science_tweeter,RT @DFO_MAR: BIO EXPO 2017 will take place Sept. 23-24 showcasing the Institute's cutting-edge research with many interpretive &amp; interactiv…,unknown
485,DFO_Science_tweeter,RT @DFO_MAR: @DFO_Science works with international partners to learn more about vazella sponges #scilit16 https://t.co/fZiNKr4BBO,unknown
486,DFO_Science_tweeter,DFO is looking for submissions to our 2017 #Aquaculture Research &amp; Development Review. Submit here: https://t.co/2QVel03uE7 https://t.co/TwqCUiBh7w,unknown
487,DFO_Science_tweeter,RT @DFO_Central: Emphasis must be on preventing invasive establishment: DFO's Gavin Christie #GreatLakesForum https://t.co/bG6WkbwA3o,unknown
488,DFO_Science_tweeter,RT @marineinstitute: Day two of sessions at #OI2016 are underway https://t.co/OnZaNwPQj2,unknown
