Unnamed: 0,comment_id,status_id,parent_id,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,comment_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed
185,10156111964217975_10156114856322975,401846167974_10156111964217975,,2017-12-22 18:18:02,6,4,0,0,2,0,0,0,That’s all you Honda and grizzly riders see when riding with can am! [[PHOTO]],[],[],Honda grizzly riders see riding PHOTO,"['Honda', 'grizzly', 'riders', 'see', 'riding', 'PHOTO']","[u'honda', u'grizzli', u'rider', u'see', u'ride', u'photo']"
186,10156111964217975_10156114974692975,401846167974_10156111964217975,10156111964217975_10156114856322975,2017-12-22 19:18:18,1,1,0,0,0,0,0,0,When you pin it they don’t even see that anymore haha,[],[],pin even see anymore haha,"['pin', 'even', 'see', 'anymore', 'haha']","[u'pin', u'even', u'see', u'anymor', u'haha']"
187,10156111964217975_10156115398187975,401846167974_10156111964217975,10156111964217975_10156114856322975,2017-12-22 22:26:04,1,1,0,0,0,0,0,0,Yup. That's where I hook the cable to pull them out when they get stuck lmfao !!!,[],[],Yup hook cable pull get stuck lmfao,"['Yup', 'hook', 'cable', 'pull', 'get', 'stuck', 'lmfao']","[u'yup', u'hook', u'cabl', u'pull', u'get', u'stuck', u'lmfao']"
188,10156111964217975_10156114856582975,401846167974_10156111964217975,,2017-12-22 18:18:08,0,0,0,0,0,0,0,0,Adam Thomas Tyler Ross,[],[],Adam Thomas Tyler Ross,"['Adam', 'Thomas', 'Tyler', 'Ross']","[u'adam', u'thoma', u'tyler', u'ross']"
189,10156111964217975_10156114863652975,401846167974_10156111964217975,,2017-12-22 18:21:58,1,1,0,0,0,0,0,0,Bailey Gagnon,[],[],Bailey Gagnon,"['Bailey', 'Gagnon']","[u'bailey', u'gagnon']"
190,10156111964217975_10156114880992975,401846167974_10156111964217975,,2017-12-22 18:31:11,4,2,0,0,2,0,0,0,Your cand ham will never look this good [[PHOTO]],[],[],cand ham never look good PHOTO,"['cand', 'ham', 'never', 'look', 'good', 'PHOTO']","[u'cand', u'ham', u'never', u'look', u'good', u'photo']"
191,10156111964217975_10156115088137975,401846167974_10156111964217975,10156111964217975_10156114880992975,2017-12-22 19:56:45,3,3,0,0,0,0,0,0,Yea you right ba ha ha ha [[PHOTO]],[],[],Yea right ba ha ha ha PHOTO,"['Yea', 'right', 'ba', 'ha', 'ha', 'ha', 'PHOTO']","[u'yea', u'right', 'ba', 'ha', 'ha', 'ha', u'photo']"
192,10156111964217975_10156115680632975,401846167974_10156111964217975,10156111964217975_10156114880992975,2017-12-23 00:47:10,1,1,0,0,0,0,0,0,[[PHOTO]],[],[],PHOTO,['PHOTO'],[u'photo']
193,10156111964217975_10156141714122975,401846167974_10156111964217975,10156111964217975_10156114880992975,2017-12-31 21:41:49,0,0,0,0,0,0,0,0,🤔 [[PHOTO]],[],[],PHOTO,['PHOTO'],[u'photo']
194,10156111964217975_10156114922657975,401846167974_10156111964217975,,2017-12-22 18:57:15,0,0,0,0,0,0,0,0,Nolan Hollendenn,[],[],Nolan Hollendenn,"['Nolan', 'Hollendenn']","[u'nolan', u'hollendenn']"
195,10156111964217975_10156114957502975,401846167974_10156111964217975,10156111964217975_10156114922657975,2017-12-22 19:12:30,0,0,0,0,0,0,0,0,That’s your style slow and low lol,[],[],style slow low lol,"['style', 'slow', 'low', 'lol']","[u'style', u'slow', u'low', u'lol']"
196,10156111964217975_10156114925132975,401846167974_10156111964217975,,2017-12-22 18:58:58,0,0,0,0,0,0,0,0,Chris N Gillinghamm,[],[],Chris Gillinghamm,"['Chris', 'Gillinghamm']","[u'chris', u'gillinghamm']"
197,10156111964217975_10156114941797975,401846167974_10156111964217975,,2017-12-22 19:06:16,1,1,0,0,0,0,0,0,Joseph Natakok,[],[],Joseph Natakok,"['Joseph', 'Natakok']","[u'joseph', u'natakok']"
198,10156111964217975_10156115013007975,401846167974_10156111964217975,,2017-12-22 19:32:25,1,1,0,0,0,0,0,0,Glenn Menifee,[],[],Glenn Menifee,"['Glenn', 'Menifee']","[u'glenn', u'menife']"
199,10156111964217975_10156115047267975,401846167974_10156111964217975,10156111964217975_10156115013007975,2017-12-22 19:43:36,1,1,0,0,0,0,0,0,Well that's good to know aha,[],[],Well good know aha,"['Well', 'good', 'know', 'aha']","[u'well', u'good', u'know', u'aha']"
200,10156111964217975_10156115048262975,401846167974_10156111964217975,10156111964217975_10156115013007975,2017-12-22 19:44:01,0,0,0,0,0,0,0,0,Lol you’re welcome lol,[],[],Lol welcome lol,"['Lol', 'welcome', 'lol']","[u'lol', u'welcom', u'lol']"
201,10156111964217975_10156115032107975,401846167974_10156111964217975,,2017-12-22 19:37:44,0,0,0,0,0,0,0,0,Keith Horn Russell Horn,[],[],Keith Horn Russell Horn,"['Keith', 'Horn', 'Russell', 'Horn']","[u'keith', u'horn', u'russel', u'horn']"
202,10156111964217975_10156115054332975,401846167974_10156111964217975,,2017-12-22 19:45:42,0,0,0,0,0,0,0,0,Brody Bolger,[],[],Brody Bolger,"['Brody', 'Bolger']","[u'brodi', u'bolger']"
203,10156111964217975_10156115071237975,401846167974_10156111964217975,,2017-12-22 19:51:22,0,0,0,0,0,0,0,0,Nina-Marie Collings does Craig know about the recall?,[],[],Nina Marie Collings Craig know recall,"['Nina', 'Marie', 'Collings', 'Craig', 'know', 'recall']","[u'nina', u'mari', u'coll', u'craig', u'know', u'recal']"
204,10156111964217975_10156115076347975,401846167974_10156111964217975,10156111964217975_10156115071237975,2017-12-22 19:53:00,1,1,0,0,0,0,0,0,Nope. He didn’t. Thanks,[],[],Nope Thanks,"['Nope', 'Thanks']","[u'nope', u'thank']"
205,10156111964217975_10156115085577975,401846167974_10156111964217975,10156111964217975_10156115071237975,2017-12-22 19:56:02,0,0,0,0,0,0,0,0,Just checked. Doesn’t apply to his bike- the max the ’s and ’s. His is,[],[],checked apply bike max,"['checked', 'apply', 'bike', 'max']","[u'check', u'appli', u'bike', u'max']"
206,10156111964217975_10156115093357975,401846167974_10156111964217975,10156111964217975_10156115071237975,2017-12-22 19:58:56,1,1,0,0,0,0,0,0,"That’s good lol I honestly didn’t read it, just seen outlander",[],[],good lol honestly read seen outlander,"['good', 'lol', 'honestly', 'read', 'seen', 'outlander']","[u'good', u'lol', u'honest', u'read', u'seen', u'outland']"
207,10156111964217975_10156115110797975,401846167974_10156111964217975,10156111964217975_10156115071237975,2017-12-22 20:07:09,0,0,0,0,0,0,0,0,Nina-Marie Collings is that all it applies to? and 's?,[],[],Nina Marie Collings applies,"['Nina', 'Marie', 'Collings', 'applies']","[u'nina', u'mari', u'coll', u'appli']"
208,10156111964217975_10156115142412975,401846167974_10156111964217975,10156111964217975_10156115071237975,2017-12-22 20:26:49,0,0,0,0,0,0,0,0,No he had to look it up online to get those details.,[],[],look online get details,"['look', 'online', 'get', 'details']","[u'look', u'onlin', u'get', u'detail']"
209,10156111964217975_10156115148122975,401846167974_10156111964217975,10156111964217975_10156115071237975,2017-12-22 20:29:06,0,0,0,0,0,0,0,0,Scott Ricker those and the max.,[],['https://can-am.brp.com/off-road/owners/safety/safety-recalls.html'],Scott Ricker max,"['Scott', 'Ricker', 'max']","[u'scott', u'ricker', u'max']"
210,10156111964217975_10156115074332975,401846167974_10156111964217975,,2017-12-22 19:52:28,0,0,0,0,0,0,0,0,Pierre Bertrand,[],[],Pierre Bertrand,"['Pierre', 'Bertrand']","[u'pierr', u'bertrand']"
211,10156111964217975_10156115136397975,401846167974_10156111964217975,,2017-12-22 20:23:08,0,0,0,0,0,0,0,0,Cody Barrette,[],[],Cody Barrette,"['Cody', 'Barrette']","[u'codi', u'barrett']"
212,10156111964217975_10156115229377975,401846167974_10156111964217975,10156111964217975_10156115136397975,2017-12-22 21:16:46,0,0,0,0,0,0,0,0,"Who needs power steer! Lol, lil red doesn’t have those bells and whistles",[],[],needs power steer Lol lil red bells whistles,"['needs', 'power', 'steer', 'Lol', 'lil', 'red', 'bells', 'whistles']","[u'need', u'power', u'steer', u'lol', u'lil', u'red', u'bell', u'whistl']"
213,10156111964217975_10156115498262975,401846167974_10156111964217975,10156111964217975_10156115136397975,2017-12-22 22:55:08,0,0,0,0,0,0,0,0,U still need a steering shaft lol,[],[],still need steering shaft lol,"['still', 'need', 'steering', 'shaft', 'lol']","[u'still', u'need', u'steer', u'shaft', u'lol']"
214,10156111964217975_10156116257477975,401846167974_10156111964217975,10156111964217975_10156115136397975,2017-12-23 07:02:00,0,0,0,0,0,0,0,0,Yes why wouldn’t I??,[],[],Yes,['Yes'],[u'yes']
215,10156111964217975_10156115152892975,401846167974_10156111964217975,,2017-12-22 20:32:06,0,0,0,0,0,0,0,0,Bonjour,[],[],Bonjour,['Bonjour'],[u'bonjour']
216,10156111964217975_10156115193837975,401846167974_10156111964217975,,2017-12-22 20:55:39,1,1,0,0,0,0,0,0,Julie Stanton Thomas,[],[],Julie Stanton Thomas,"['Julie', 'Stanton', 'Thomas']","[u'juli', u'stanton', u'thoma']"
217,10156111964217975_10156115201507975,401846167974_10156111964217975,10156111964217975_10156115193837975,2017-12-22 21:01:16,1,1,0,0,0,0,0,0,"Thanks, got the email already.",[],[],Thanks got email already,"['Thanks', 'got', 'email', 'already']","[u'thank', u'got', u'email', u'alreadi']"
218,10156111964217975_10156115203262975,401846167974_10156111964217975,,2017-12-22 21:02:16,0,0,0,0,0,0,0,0,Venise Shank Paquettee,[],[],Venise Shank Paquettee,"['Venise', 'Shank', 'Paquettee']","[u'venis', u'shank', u'paquette']"
219,10156111964217975_10156115209652975,401846167974_10156111964217975,,2017-12-22 21:05:22,0,0,0,0,0,0,0,0,Damian Murphyy,[],[],Damian Murphyy,"['Damian', 'Murphyy']","[u'damian', u'murphyy']"
220,10156111964217975_10156115212717975,401846167974_10156111964217975,,2017-12-22 21:07:11,1,1,0,0,0,0,0,0,Jordan Welch Mitchell Herron??,[],[],Jordan Welch Mitchell Herron,"['Jordan', 'Welch', 'Mitchell', 'Herron']","[u'jordan', u'welch', u'mitchel', u'herron']"
221,10156111964217975_10156115253037975,401846167974_10156111964217975,,2017-12-22 21:34:07,0,0,0,0,0,0,0,0,Jordan Hill,[],[],Jordan Hill,"['Jordan', 'Hill']","[u'jordan', u'hill']"
222,10156111964217975_10156115471522975,401846167974_10156111964217975,,2017-12-22 22:39:13,0,0,0,0,0,0,0,0,Dale Armstrong ?,[],[],Dale Armstrong,"['Dale', 'Armstrong']","[u'dale', u'armstrong']"
223,10156111964217975_10156115505687975,401846167974_10156111964217975,10156111964217975_10156115471522975,2017-12-22 23:00:54,0,0,0,0,0,0,0,0,I've been sent this so many times I'm looking into it over the holidays thanks,[],[],sent many times looking holidays thanks,"['sent', 'many', 'times', 'looking', 'holidays', 'thanks']","[u'sent', u'mani', u'time', u'look', u'holiday', u'thank']"
224,10156111964217975_10156115601657975,401846167974_10156111964217975,,2017-12-22 23:49:00,0,0,0,0,0,0,0,0,Connor Dawdy,[],[],Connor Dawdy,"['Connor', 'Dawdy']","[u'connor', u'dawdi']"
225,10156111964217975_10156115669332975,401846167974_10156111964217975,,2017-12-23 00:36:47,1,1,0,0,0,0,0,0,"Corey Fudge I think Tony and all the Yamaha boys complained, so they recalled the Can Ams for being too damn fast!",[],[],Corey Fudge think Tony Yamaha boys complained recalled Ams damn fast,"['Corey', 'Fudge', 'think', 'Tony', 'Yamaha', 'boys', 'complained', 'recalled', 'Ams', 'damn', 'fast']","[u'corey', u'fudg', u'think', u'toni', u'yamaha', u'boy', u'complain', u'recal', u'am', u'damn', u'fast']"
226,10156111964217975_10156116247287975,401846167974_10156111964217975,10156111964217975_10156115669332975,2017-12-23 06:54:04,2,2,0,0,0,0,0,0,"Hahahahah, it’s not about the speed buddy , it’s all about the reliability knowing when you take the yammy in the woods she will get ya back out. Merry Christmas to all the Can of Ham lovers out there LOL",[],[],Hahahahah speed buddy reliability knowing take yammy woods get ya back Merry Christmas Ham lovers LOL,"['Hahahahah', 'speed', 'buddy', 'reliability', 'knowing', 'take', 'yammy', 'woods', 'get', 'ya', 'back', 'Merry', 'Christmas', 'Ham', 'lovers', 'LOL']","[u'hahahahah', u'speed', u'buddi', u'reliabl', u'know', u'take', u'yammi', u'wood', u'get', 'ya', u'back', u'merri', u'christma', u'ham', u'lover', u'lol']"
227,10156111964217975_10156116530962975,401846167974_10156111964217975,10156111964217975_10156115669332975,2017-12-23 09:35:15,0,0,0,0,0,0,0,0,That recall is for the model mines a she’s bulletproof. You need a tow or borrow a good bike give me a shout Tony Hatcher,[],[],recall model mines bulletproof need tow borrow good bike give shout Tony Hatcher,"['recall', 'model', 'mines', 'bulletproof', 'need', 'tow', 'borrow', 'good', 'bike', 'give', 'shout', 'Tony', 'Hatcher']","[u'recal', u'model', u'mine', u'bulletproof', u'need', u'tow', u'borrow', u'good', u'bike', u'give', u'shout', u'toni', u'hatcher']"
228,10156111964217975_10156116665467975,401846167974_10156111964217975,10156111964217975_10156115669332975,2017-12-23 10:31:57,1,1,0,0,0,0,0,0,"Corey Fudge not a chance buddy , but thanks for the offer LOL",[],[],Corey Fudge chance buddy thanks offer LOL,"['Corey', 'Fudge', 'chance', 'buddy', 'thanks', 'offer', 'LOL']","[u'corey', u'fudg', u'chanc', u'buddi', u'thank', u'offer', u'lol']"
229,10156111964217975_10156115988582975,401846167974_10156111964217975,,2017-12-23 03:58:10,1,1,0,0,0,0,0,0,Mike Rhodes,[],[],Mike Rhodes,"['Mike', 'Rhodes']","[u'mike', u'rhode']"
230,10156111964217975_10156118015412975,401846167974_10156111964217975,10156111964217975_10156115988582975,2017-12-23 19:58:52,0,0,0,0,0,0,0,0,Glad I have a cam am,[],[],Glad cam,"['Glad', 'cam']","[u'glad', u'cam']"
231,10156111964217975_10156118456157975,401846167974_10156111964217975,10156111964217975_10156115988582975,2017-12-23 23:56:48,0,0,0,0,0,0,0,0,Mike Rhodes,[],[],Mike Rhodes,"['Mike', 'Rhodes']","[u'mike', u'rhode']"
232,10156111964217975_10156116171847975,401846167974_10156111964217975,,2017-12-23 05:52:48,0,0,0,0,0,0,0,0,Chuck Woodbury,[],[],Chuck Woodbury,"['Chuck', 'Woodbury']","[u'chuck', u'woodburi']"
233,10156111964217975_10156116183592975,401846167974_10156111964217975,,2017-12-23 06:03:28,0,0,0,0,0,0,0,0,Is this for real !! ??,[],[],real,['real'],[u'real']
234,10156111964217975_10156116532022975,401846167974_10156111964217975,10156111964217975_10156116183592975,2017-12-23 09:36:08,0,0,0,0,0,0,0,0,Call the dealer. Or google it,[],[],Call dealer google,"['Call', 'dealer', 'google']","[u'call', u'dealer', u'googl']"
235,10156111964217975_10156116201702975,401846167974_10156111964217975,,2017-12-23 06:19:20,0,0,0,0,0,0,0,0,Jespere quilsvont les reparer assez rapidement pck le monde vont peut etre perdre leur hiver de quad,[],[],Jespere quilsvont les reparer assez rapidement pck monde vont peut etre perdre hiver quad,"['Jespere', 'quilsvont', 'les', 'reparer', 'assez', 'rapidement', 'pck', 'monde', 'vont', 'peut', 'etre', 'perdre', 'hiver', 'quad']","[u'jesper', u'quilsvont', u'les', u'repar', u'assez', u'rapid', u'pck', u'mond', u'vont', u'peut', u'etr', u'perdr', u'hiver', u'quad']"
236,10156111964217975_10156116349737975,401846167974_10156111964217975,,2017-12-23 08:07:49,0,0,0,0,0,0,0,0,Thanks Kody Krieger for the info.,[],[],Thanks Kody Krieger info,"['Thanks', 'Kody', 'Krieger', 'info']","[u'thank', u'kodi', u'krieger', u'info']"
237,10156111964217975_10156116358517975,401846167974_10156111964217975,,2017-12-23 08:13:24,0,0,0,0,0,0,0,0,Only and models,[],[],models,['models'],[u'model']
238,10156111964217975_10156116422512975,401846167974_10156111964217975,,2017-12-23 08:39:29,0,0,0,0,0,0,0,0,Model year Can-Am Outlander™ / Outlander™ MAX™ equipped with a DPS and or engines.,[],[],Model year equipped DPS engines,"['Model', 'year', 'equipped', 'DPS', 'engines']","[u'model', u'year', u'equip', u'dps', u'engin']"
239,10156111964217975_10156116423262975,401846167974_10156111964217975,,2017-12-23 08:39:51,0,0,0,0,0,0,0,0,^^^^^Found this on their webpage,[],[],Found webpage,"['Found', 'webpage']","[u'found', u'webpag']"
240,10156111964217975_10156116440122975,401846167974_10156111964217975,,2017-12-23 08:49:35,0,0,0,0,0,0,0,0,All bikes get recalls.,[],[],bikes get recalls,"['bikes', 'get', 'recalls']","[u'bike', u'get', u'recal']"
241,10156111964217975_10156116443537975,401846167974_10156111964217975,,2017-12-23 08:50:51,0,0,0,0,0,0,0,0,Pierre-Luc Pageau,[],[],Pierre Luc Pageau,"['Pierre', 'Luc', 'Pageau']","[u'pierr', u'luc', u'pageau']"
242,10156111964217975_10156116448042975,401846167974_10156111964217975,,2017-12-23 08:53:05,1,1,0,0,0,0,0,0,Jordan Zoppas,[],[],Jordan Zoppas,"['Jordan', 'Zoppas']","[u'jordan', u'zoppa']"
243,10156111964217975_10156116529987975,401846167974_10156111964217975,,2017-12-23 09:34:39,2,1,0,0,1,0,0,0,and yep they're junk anyways,[],[],yep junk anyways,"['yep', 'junk', 'anyways']","[u'yep', u'junk', u'anyway']"
244,10156111964217975_10156116607752975,401846167974_10156111964217975,,2017-12-23 10:11:51,0,0,0,0,0,0,0,0,Chris Maxwell,[],[],Chris Maxwell,"['Chris', 'Maxwell']","[u'chris', u'maxwel']"
245,10156111964217975_10156116928732975,401846167974_10156111964217975,,2017-12-23 12:02:39,2,2,0,0,0,0,0,0,Jesse Kearley,[],[],Jesse Kearley,"['Jesse', 'Kearley']","[u'jess', u'kearley']"
246,10156111964217975_10156116928902975,401846167974_10156111964217975,,2017-12-23 12:02:48,1,1,0,0,0,0,0,0,Shawn Andrews,[],[],Shawn Andrews,"['Shawn', 'Andrews']","[u'shawn', u'andrew']"
247,10156111964217975_10156116964207975,401846167974_10156111964217975,,2017-12-23 12:18:36,0,0,0,0,0,0,0,0,Matthew Sumrall,[],[],Matthew Sumrall,"['Matthew', 'Sumrall']","[u'matthew', u'sumral']"
248,10156111964217975_10156117142412975,401846167974_10156111964217975,,2017-12-23 13:30:40,0,0,0,0,0,0,0,0,Harley Drost,[],[],Harley Drost,"['Harley', 'Drost']","[u'harley', u'drost']"
249,10156111964217975_10156117206277975,401846167974_10156111964217975,,2017-12-23 13:51:44,0,0,0,0,0,0,0,0,Tyler Ganz,[],[],Tyler Ganz,"['Tyler', 'Ganz']","[u'tyler', u'ganz']"
250,10156111964217975_10156117365117975,401846167974_10156111964217975,,2017-12-23 15:10:13,0,0,0,0,0,0,0,0,Bryson Kettles-strutt. Cooper Obrien,[],[],Bryson Kettles strutt Cooper Obrien,"['Bryson', 'Kettles', 'strutt', 'Cooper', 'Obrien']","[u'bryson', u'kettl', u'strutt', u'cooper', u'obrien']"
251,10156111964217975_10156117365257975,401846167974_10156111964217975,,2017-12-23 15:10:19,0,0,0,0,0,0,0,0,Trent Shane,[],[],Trent Shane,"['Trent', 'Shane']","[u'trent', u'shane']"
252,10156111964217975_10156117584117975,401846167974_10156111964217975,,2017-12-23 17:08:03,1,0,0,0,1,0,0,0,Ugh! Love my Suzuki [[PHOTO]],[],[],Ugh Love Suzuki PHOTO,"['Ugh', 'Love', 'Suzuki', 'PHOTO']","[u'ugh', u'love', u'suzuki', u'photo']"
253,10156111964217975_10156119790507975,401846167974_10156111964217975,10156111964217975_10156117584117975,2017-12-24 12:17:07,1,1,0,0,0,0,0,0,Love my Honda [[PHOTO]],[],[],Love Honda PHOTO,"['Love', 'Honda', 'PHOTO']","[u'love', u'honda', u'photo']"
254,10156111964217975_10156117778032975,401846167974_10156111964217975,,2017-12-23 18:45:40,1,1,0,0,0,0,0,0,Matt Scott,[],[],Matt Scott,"['Matt', 'Scott']","[u'matt', u'scott']"
255,10156111964217975_10156118488122975,401846167974_10156111964217975,,2017-12-24 00:24:18,0,0,0,0,0,0,0,0,Chris Nagle,[],[],Chris Nagle,"['Chris', 'Nagle']","[u'chris', u'nagl']"
256,10156111964217975_10156119398652975,401846167974_10156111964217975,,2017-12-24 10:26:23,1,1,0,0,0,0,0,0,Billy Trego,[],[],Billy Trego,"['Billy', 'Trego']","[u'billi', u'trego']"
257,10156111964217975_10156119638182975,401846167974_10156111964217975,,2017-12-24 11:31:21,0,0,0,0,0,0,0,0,Luc LeonardNathalie Lantin Leonard,[],[],Luc LeonardNathalie Lantin Leonard,"['Luc', 'LeonardNathalie', 'Lantin', 'Leonard']","[u'luc', u'leonardnathali', u'lantin', u'leonard']"
258,10156111964217975_10156119780732975,401846167974_10156111964217975,,2017-12-24 12:12:23,0,0,0,0,0,0,0,0,Jessica Leclerc stu pas sa ton chum y’a lui?,[],[],Jessica Leclerc stu pas sa ton chum lui,"['Jessica', 'Leclerc', 'stu', 'pas', 'sa', 'ton', 'chum', 'lui']","[u'jessica', u'leclerc', u'stu', u'pas', 'sa', u'ton', u'chum', u'lui']"
259,10156111964217975_10156119944877975,401846167974_10156111964217975,10156111964217975_10156119780732975,2017-12-24 13:12:27,0,0,0,0,0,0,0,0,Chpas faloiir que jlui demande tento chpas sur si spas luii 🤔,[],[],Chpas faloiir que jlui demande tento chpas sur si spas luii,"['Chpas', 'faloiir', 'que', 'jlui', 'demande', 'tento', 'chpas', 'sur', 'si', 'spas', 'luii']","[u'chpas', u'faloiir', u'que', u'jlui', u'demand', u'tento', u'chpas', u'sur', 'si', u'spas', u'luii']"
260,10156111964217975_10156119947922975,401846167974_10156111964217975,10156111964217975_10156119780732975,2017-12-24 13:13:15,0,0,0,0,0,0,0,0,Jessica Leclerc C’est sa que j’était pas sur moi tou,[],[],Jessica Leclerc est sa que tait pas sur moi tou,"['Jessica', 'Leclerc', 'est', 'sa', 'que', 'tait', 'pas', 'sur', 'moi', 'tou']","[u'jessica', u'leclerc', u'est', 'sa', u'que', u'tait', u'pas', u'sur', u'moi', u'tou']"
261,10156111964217975_10156119949407975,401846167974_10156111964217975,10156111964217975_10156119780732975,2017-12-24 13:13:37,0,0,0,0,0,0,0,0,Hahah,[],[],Hahah,['Hahah'],[u'hahah']
262,10156111964217975_10156120015612975,401846167974_10156111964217975,,2017-12-24 13:40:58,0,0,0,0,0,0,0,0,Love my Honda they float [[PHOTO]],[],[],Love Honda float PHOTO,"['Love', 'Honda', 'float', 'PHOTO']","[u'love', u'honda', u'float', u'photo']"
263,10156111964217975_10156148185162975,401846167974_10156111964217975,10156111964217975_10156120015612975,2018-01-03 02:15:35,0,0,0,0,0,0,0,0,They all float down here Brian....and you'll float when you're down here too!,[],[],float Brian float,"['float', 'Brian', 'float']","[u'float', u'brian', u'float']"
264,10156111964217975_10156120737297975,401846167974_10156111964217975,,2017-12-24 18:21:32,0,0,0,0,0,0,0,0,unless your going KPH on trails you should be fine. for what i do i would keep it,[],[],unless going KPH trails fine would keep,"['unless', 'going', 'KPH', 'trails', 'fine', 'would', 'keep']","[u'unless', u'go', u'kph', u'trail', u'fine', u'would', u'keep']"
265,10156111964217975_10156120911527975,401846167974_10156111964217975,,2017-12-24 19:32:34,0,0,0,0,0,0,0,0,Megan Meloche,[],[],Megan Meloche,"['Megan', 'Meloche']","[u'megan', u'meloch']"
266,10156111964217975_10156124446302975,401846167974_10156111964217975,10156111964217975_10156120911527975,2017-12-25 20:20:27,0,0,0,0,0,0,0,0,She has a,[],[],,[],[]
267,10156111964217975_10156124619112975,401846167974_10156111964217975,10156111964217975_10156120911527975,2017-12-25 21:22:13,0,0,0,0,0,0,0,0,Says no where in the post what size ...,[],[],Says post size,"['Says', 'post', 'size']","[u'say', u'post', u'size']"
268,10156111964217975_10156124627237975,401846167974_10156111964217975,10156111964217975_10156120911527975,2017-12-25 21:25:39,0,0,0,0,0,0,0,0,Yea it does lol look it to it only and,[],[],Yea lol look,"['Yea', 'lol', 'look']","[u'yea', u'lol', u'look']"
269,10156111964217975_10156124629187975,401846167974_10156111964217975,10156111964217975_10156120911527975,2017-12-25 21:26:31,0,0,0,0,0,0,0,0,Where on this post does it say the size? [[PHOTO]],[],[],post say size PHOTO,"['post', 'say', 'size', 'PHOTO']","[u'post', u'say', u'size', u'photo']"
270,10156111964217975_10156124658447975,401846167974_10156111964217975,10156111964217975_10156120911527975,2017-12-25 21:35:01,0,0,0,0,0,0,0,0,"PHEW!!! Not me!!! Can-Am® Outlander and Outlander Max ATVs equipped with a Dynamic Power Steering (DPS) and or engines December , As you may have heard, a safety campaign on some Can-Am Outlander ATVs was released in Canada and other countries meant to address an issue with Dynamic Power Steering (DPS). The DPS shaft may break causing loss of steering control. In some circumstances, this situation may cause injury or even death.",[],[],PHEW Outlander Outlander Max ATVs equipped Dynamic Power Steering DPS engines December may heard safety campaign Outlander ATVs released Canada countries meant address issue Dynamic Power Steering DPS DPS shaft may break causing loss steering control circumstances situation may cause injury even death,"['PHEW', 'Outlander', 'Outlander', 'Max', 'ATVs', 'equipped', 'Dynamic', 'Power', 'Steering', 'DPS', 'engines', 'December', 'may', 'heard', 'safety', 'campaign', 'Outlander', 'ATVs', 'released', 'Canada', 'countries', 'meant', 'address', 'issue', 'Dynamic', 'Power', 'Steering', 'DPS', 'DPS', 'shaft', 'may', 'break', 'causing', 'loss', 'steering', 'control', 'circumstances', 'situation', 'may', 'cause', 'injury', 'even', 'death']","[u'phew', u'outland', u'outland', u'max', u'atv', u'equip', u'dynam', u'power', u'steer', u'dps', u'engin', u'decemb', u'may', u'heard', u'safeti', u'campaign', u'outland', u'atv', u'releas', u'canada', u'countri', u'meant', u'address', u'issu', u'dynam', u'power', u'steer', u'dps', u'dps', u'shaft', u'may', u'break', u'caus', u'loss', u'steer', u'control', u'circumst', u'situat', u'may', u'caus', u'injuri', u'even', u'death']"
271,10156111964217975_10156124659132975,401846167974_10156111964217975,10156111964217975_10156120911527975,2017-12-25 21:35:20,0,0,0,0,0,0,0,0,Like I said if you look in to it,[],[],Like said look,"['Like', 'said', 'look']","[u'like', u'said', u'look']"
272,10156111964217975_10156124672357975,401846167974_10156111964217975,10156111964217975_10156120911527975,2017-12-25 21:40:17,0,0,0,0,0,0,0,0,Why would i read the comments if i dont have power steering just going off the post just looking out for others next time i wont comment and maybe they will crash at wot Wont be my issue tho,[],[],would read comments dont power steering going post looking others next time wont comment maybe crash wot Wont issue tho,"['would', 'read', 'comments', 'dont', 'power', 'steering', 'going', 'post', 'looking', 'others', 'next', 'time', 'wont', 'comment', 'maybe', 'crash', 'wot', 'Wont', 'issue', 'tho']","[u'would', u'read', u'comment', u'dont', u'power', u'steer', u'go', u'post', u'look', u'other', u'next', u'time', u'wont', u'comment', u'mayb', u'crash', u'wot', u'wont', u'issu', u'tho']"
273,10156111964217975_10156120926687975,401846167974_10156111964217975,,2017-12-24 19:36:43,0,0,0,0,0,0,0,0,Darcy Charlebois,[],[],Darcy Charlebois,"['Darcy', 'Charlebois']","[u'darci', u'charleboi']"
274,10156111964217975_10156121083212975,401846167974_10156111964217975,,2017-12-24 20:45:03,0,0,0,0,0,0,0,0,Wil Hutchings guess it’s good we have a,[],[],Wil Hutchings guess good,"['Wil', 'Hutchings', 'guess', 'good']","[u'wil', u'hutch', u'guess', u'good']"
275,10156111964217975_10156121090617975,401846167974_10156111964217975,,2017-12-24 20:47:58,0,0,0,0,0,0,0,0,"In this case, yes sir",[],[],case yes sir,"['case', 'yes', 'sir']","[u'case', u'yes', u'sir']"
276,10156111964217975_10156121249157975,401846167974_10156111964217975,,2017-12-24 21:52:57,0,0,0,0,0,0,0,0,Curtis,[],[],Curtis,['Curtis'],[u'curti']
277,10156111964217975_10156123134892975,401846167974_10156111964217975,10156111964217975_10156121249157975,2017-12-25 12:38:46,1,1,0,0,0,0,0,0,Lol mines a tho,[],[],Lol mines tho,"['Lol', 'mines', 'tho']","[u'lol', u'mine', u'tho']"
