Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,language,average_sentiment_score,account_name,words_matched_list,sentiment,matched_keywords,category,FSDS_matched_keywords,FSDS_category
44,1203325126385126_1425069680877335,2017-03-13 09:01:19,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1425069680877335/?type=3,"DYK? Different kinds of coasting trade licence applications require different minimum advance notice time periods. Coasting trade applications must be filed at least 30 days before the activity starts, and, at least, 8 days for applications related to oil tanker operations. More information available >
http://ow.ly/PlF1309I7R1","DYK? Different kinds of coasting trade licence applications require different minimum advance notice time periods. Coasting trade applications must be filed at least days before the activity starts, and, at least, days for applications related to oil tanker operations. More information available > 1",[],4,0,1,4,0,0,0,0,0,0,5,en,0.0,CanadianTransportationAgency_facebook,"['or', 'ice', 'coast']",neutral,['oil'],Economical,"['oil', 'operation']",Clean energy
45,1203325126385126_1476468852404084,2017-05-05 08:29:53,https://twitter.com/dfriend/status/860299221034991626,,,[],4,1,0,3,0,0,0,0,1,0,5,tl,-0.03125,CanadianTransportationAgency_facebook,,negative,[],unknown,[],unknown
46,1203325126385126_1705323126185321,2017-12-23 08:00:39,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1705323126185321/?type=3,Seasons Greetings to all!,Seasons Greetings to all!,[],5,0,0,4,1,0,0,0,0,0,5,en,0.0,CanadianTransportationAgency_facebook,,neutral,[],unknown,[],unknown
47,1203325126385126_1479478938769742,2017-05-08 17:30:31,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1479478938769742/?type=3,"#TravelTips > Don't Miss Your Flight

When available, pre-select your seat in advance of departure. Confirm your return flight at least 72 hours in advance. Monitor your points of contact for carrier notifications of departure time changes and cancellations. Check your flight's status at least 24 hours before departure and leaving for the airport.

 #FlySmart > Top 10 Tips > http://ow.ly/uy2l3061cit","> Don't Miss Your Flight When available, pre-select your seat in advance of departure. Confirm your return flight at least hours in advance. Monitor your points of contact for carrier notifications of departure time changes and cancellations. Check your flight's status at least hours before departure and leaving for the airport. > Top Tips >","['#TravelTips', '#FlySmart']",0,2,3,0,0,0,0,0,0,0,5,en,-0.25,CanadianTransportationAgency_facebook,"['or', 'air']",negative,"['change', '#flysmart']",Social,[],unknown
48,1203325126385126_1709498662434434,2017-12-27 12:00:51,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1709498662434434/?type=3,Read about our 113 years at the heart of transportation > http://ow.ly/IsZ530dbqS1,Read about our years at the heart of transportation > 1,[],3,2,0,2,1,0,0,0,0,0,5,en,0.0,CanadianTransportationAgency_facebook,['transport'],neutral,[],unknown,[],unknown
49,1203325126385126_1427883477262622,2017-03-16 12:01:50,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1427883477262622/?type=3,"Before you get into full vacation mode…
Make sure the airline has your current contact information (email address or phone numbers) so that you can be easily contacted if your flight is delayed, advanced or cancelled. Be sure to check your flight status 24 hours before your flight and then again before leaving for the airport > http://ow.ly/Qud8307jhxE","Before you get into full vacation mode… Make sure the airline has your current contact information (email address or phone numbers) so that you can be easily contacted if your flight is delayed, advanced or cancelled. Be sure to check your flight status hours before your flight and then again before leaving for the airport >",[],4,0,1,4,0,0,0,0,0,0,5,en,0.0,CanadianTransportationAgency_facebook,"['or', 'air']",neutral,[],unknown,[],unknown
50,1203325126385126_1675866029131031,2017-11-24 10:00:50,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1675866029131031/?type=3,"#TravelTips > Need Help with a Problem?

Should you not be satisfied with your air carrier's response to your written complaint, check our website to find out more about how we can help.

  #FlySmart > Top 10 Tips > http://ow.ly/uy2l3061cit","> Need Help with a Problem? Should you not be satisfied with your air carrier's response to your written complaint, check our website to find out more about how we can help. > Top Tips >","['#TravelTips', '#FlySmart']",1,4,0,1,0,0,0,0,0,0,5,en,-0.048579545454545466,CanadianTransportationAgency_facebook,"['or', 'air']",negative,"['air', '#flysmart']",Economical,[],unknown
51,1203325126385126_1390016954382608,2017-02-09 12:10:13,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1390016954382608/?type=3,"Travelling with pets

Air carriers have different policies regarding the carriage of pets. While some may accept pets as checked baggage or allow them to travel within the cabin with their owners, others may not. Before reserving space for your pet on your flights, ask your air carrier about its pet policy. Also contact the embassy or consulate of your destination country for specific restrictions, as well as the vaccinations and documentation required for pets entering other countries.

For the addresses and contact information of diplomatic and consular representatives accredited to Canada, consult the Country Travel Report for your destination at www.travel.gc.ca. 

Find out more at #FlySmart > http://ow.ly/5SRR307jipz","Travelling with pets Air carriers have different policies regarding the carriage of pets. While some may accept pets as checked baggage or allow them to travel within the cabin with their owners, others may not. Before reserving space for your pet on your flights, ask your air carrier about its pet policy. Also contact the embassy or consulate of your destination country for specific restrictions, as well as the vaccinations and documentation required for pets entering other countries. For the addresses and contact information of diplomatic and consular representatives accredited to Canada, consult the Country Travel Report for your destination at . Find out more at >",['#FlySmart'],3,0,2,3,0,0,0,0,0,0,5,en,0.0,CanadianTransportationAgency_facebook,"['or', 'air']",neutral,"['air', 'policy', 'air', 'policy', '#flysmart']",Economical,[],unknown
52,1203325126385126_1231875306863441,2016-09-06 18:38:38,http://ow.ly/U5E13039wBQ,"Just back from holidays?
 
What you need to know if your air travel was disrupted:",Just back from holidays? What you need to know if your air travel was disrupted:,[],3,0,2,3,0,0,0,0,0,0,5,en,0.0,CanadianTransportationAgency_facebook,['air'],neutral,['air'],Environmental,[],unknown
53,1203325126385126_1532943836756585,2017-06-29 10:00:32,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1532943836756585/?type=3,"Our role is to determine if a suitable Canadian ship is available to perform the activity for which a coasting trade licence is being requested.

The applicant's role is to provide a clear and complete justification as to why a foreign ship must be imported to perform the proposed activity (if that's the case). 

The type of information required in this justification depends on the activity proposed.

More information is available in section 2.3 of our Guidelines at http://ow.ly/hRdD30aDDqn.",Our role is to determine if a suitable Canadian ship is available to perform the activity for which a coasting trade licence is being requested. The applicant's role is to provide a clear and complete justification as to why a foreign ship must be imported to perform the proposed activity (if that's the case). The type of information required in this justification depends on the activity proposed. More information is available in section of our Guidelines at .,[],3,0,1,2,0,0,0,1,0,0,4,en,0.0,CanadianTransportationAgency_facebook,"['or', 'ice', 'coast']",neutral,[],unknown,"['canadian', 'canadian']",Connecting Canadians with nature 
54,1203325126385126_1590088504375451,2017-08-24 14:45:05,https://youtu.be/8bYMrAMs7j0,"Consumer protection for air travel

One of the CTA's mandates is consumer protection for air travellers. This means that you can turn to us if you believe an airline hasn't respected its terms and conditions of service or you think those terms and conditions are unreasonable.

https://youtu.be/8bYMrAMs7j0",Consumer protection for air travel One of the CTA's mandates is consumer protection for air travellers. This means that you can turn to us if you believe an airline hasn't respected its terms and conditions of service or you think those terms and conditions are unreasonable. 0,[],1,1,2,1,0,0,0,0,0,0,4,en,0.18267045454545447,CanadianTransportationAgency_facebook,"['mer', 'or', 'ice', 'air']",positive,"['air', 'air']",Environmental,"['protection', 'protection']",Healthy wildlife populations
55,1203325126385126_1593607380690230,2017-08-28 11:00:27,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1593607380690230/?type=3,MEDIA ADVISORY: CTA Chair & CEO Scott Streiner to speak at CILTNA conference > http://ow.ly/ubIp30eJbRz,MEDIA ADVISORY: CTA Chair & CEO Scott Streiner to speak at CILTNA conference >,[],2,0,2,2,0,0,0,0,0,0,4,en,0.0,CanadianTransportationAgency_facebook,"['or', 'air']",neutral,[],unknown,[],unknown
56,1203325126385126_1622603767790591,2017-09-30 11:00:17,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1622603767790591/?type=3,"#TravelTips > Pack Smart

Include your contact information and your destination contact information inside each piece of baggage. Always carry essential and valuable items with you on board: your passport, identification and return tickets; medicines and medical devices; money, jewelry and electronic equipment; and, essential overnight items.

 #FlySmart > Top 10 Tips > http://ow.ly/uy2l3061cit","> Pack Smart Include your contact information and your destination contact information inside each piece of baggage. Always carry essential and valuable items with you on board: your passport, identification and return tickets; medicines and medical devices; money, jewelry and electronic equipment; and, essential overnight items. > Top Tips >","['#TravelTips', '#FlySmart']",1,3,0,0,0,0,0,0,1,0,4,en,0.017013888888888894,CanadianTransportationAgency_facebook,"['or', 'ice']",positive,"['money', '#flysmart']",Economical,"['medicine', 'medicine', 'equipment']",Low-carbon government
