,Unnamed: 0,status_id,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,status_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,category,Reactions_SUM,average_sentiment_score,language
595,595,318424514044_10155171706944045,Timeline Photos,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10155171706944045/?type=3,2016-09-21 08:01:56,18,1,1,17,1,0,0,0,0,0,Let’s celebrate the International Day of Peace by doing something in support of the environment. What can YOU do? Organize a fundraising activity to help an environmental cause or volunteer for an environmental organization. There are so many things you can do to make a difference!,[],['http://ow.ly/VVUv304oNGM'],celebrate International Day Peace something support environment Organize fundraising activity help environmental cause volunteer environmental organization many things make difference http ow ly VVUv304oNGM,"['celebrate', 'International', 'Day', 'Peace', 'something', 'support', 'environment', 'Organize', 'fundraising', 'activity', 'help', 'environmental', 'cause', 'volunteer', 'environmental', 'organization', 'many', 'things', 'make', 'difference', 'http', 'ow', 'ly', 'VVUv304oNGM']","[u'celebr', u'intern', u'day', u'peac', u'someth', u'support', u'environ', u'organ', u'fundrais', u'activ', u'help', u'environment', u'caus', u'volunt', u'environment', u'organ', u'mani', u'thing', u'make', u'differ', u'http', 'ow', 'ly', u'vvuv304ongm']",Let’s celebrate the International Day of Peace by doing something in support of the environment. What can YOU do? Organize a fundraising activity to help an environmental cause or volunteer for an environmental organization. There are so many things you can do to make a difference! http://ow.ly/VVUv304oNGM,Environmental,20,0.5,en
596,596,318424514044_10156737449084045,Timeline Photos,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10156737449084045/?type=3,2017-11-21 18:26:42,16,1,3,15,0,0,0,0,1,0,"As part of the November Great Lakes-St. Lawrence Parliament Hill Days, the Minister of Environment and Climate Change, Catherine McKenna, met the Great Lakes-St. Lawrence collaborative and stakeholders to discuss these important water resources.Great Lakes-St. Lawrence Cities Initiative/Alliance Grands Lacs St-Laurent Council of the Great Lakes Region",[],[],part November 2017 Great Lakes St Lawrence Parliament Hill Days Minister Environment Climate Change Catherine McKenna met Great Lakes St Lawrence collaborative stakeholders discuss important water resources Great Lakes St Lawrence Cities Initiative Alliance Grands Lacs St Laurent Council Great Lakes Region,"['part', 'November', '2017', 'Great', 'Lakes', 'St', 'Lawrence', 'Parliament', 'Hill', 'Days', 'Minister', 'Environment', 'Climate', 'Change', 'Catherine', 'McKenna', 'met', 'Great', 'Lakes', 'St', 'Lawrence', 'collaborative', 'stakeholders', 'discuss', 'important', 'water', 'resources', 'Great', 'Lakes', 'St', 'Lawrence', 'Cities', 'Initiative', 'Alliance', 'Grands', 'Lacs', 'St', 'Laurent', 'Council', 'Great', 'Lakes', 'Region']","[u'part', u'novemb', u'2017', u'great', u'lake', 'st', u'lawrenc', u'parliament', u'hill', u'day', u'minist', u'environ', u'climat', u'chang', u'catherin', u'mckenna', u'met', u'great', u'lake', 'st', u'lawrenc', u'collabor', u'stakehold', u'discuss', u'import', u'water', u'resourc', u'great', u'lake', 'st', u'lawrenc', u'citi', u'initi', u'allianc', u'grand', u'lac', 'st', u'laurent', u'council', u'great', u'lake', u'region']","As part of the November 2017 Great Lakes-St. Lawrence Parliament Hill Days, the Minister of Environment and Climate Change, Catherine McKenna, met the Great Lakes-St. Lawrence collaborative and stakeholders to discuss these important water resources.Great Lakes-St. Lawrence Cities Initiative/Alliance Grands Lacs St-Laurent Council of the Great Lakes Region",Environmental,20,1.0,en
597,597,318424514044_10155450017654045,Timeline Photos,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10155450017654045/?type=3,2016-12-08 09:30:18,18,0,2,16,0,2,0,0,0,0,"Environment and Climate Change Canada climate scientist Chris spends his work day taking measurements for comparison with satellite data in prime bear territory across the Canadian Arctic. He studies the cryosphere, the frozen part of the Earth's surface, including the snow cover, sea ice and frozen ground, as well as its role in the climate system.",['#ArcticScience'],['http://ow.ly/777R306VZ0e'],Environment Climate Change Canada climate scientist Chris spends work day taking measurements comparison satellite data prime bear territory across Canadian Arctic studies cryosphere frozen part Earth surface including snow cover sea ice frozen ground well role climate system ArcticScience http ow ly 777R306VZ0e,"['Environment', 'Climate', 'Change', 'Canada', 'climate', 'scientist', 'Chris', 'spends', 'work', 'day', 'taking', 'measurements', 'comparison', 'satellite', 'data', 'prime', 'bear', 'territory', 'across', 'Canadian', 'Arctic', 'studies', 'cryosphere', 'frozen', 'part', 'Earth', 'surface', 'including', 'snow', 'cover', 'sea', 'ice', 'frozen', 'ground', 'well', 'role', 'climate', 'system', 'ArcticScience', 'http', 'ow', 'ly', '777R306VZ0e']","[u'environ', u'climat', u'chang', u'canada', u'climat', u'scientist', u'chris', u'spend', u'work', u'day', u'take', u'measur', u'comparison', u'satellit', u'data', u'prime', u'bear', u'territori', u'across', u'canadian', u'arctic', u'studi', u'cryospher', u'frozen', u'part', u'earth', u'surfac', u'includ', u'snow', u'cover', u'sea', u'ice', u'frozen', u'ground', u'well', u'role', u'climat', u'system', u'arcticsci', u'http', 'ow', 'ly', u'777r306vz0e']","Environment and Climate Change Canada climate scientist Chris spends his work day taking measurements for comparison with satellite data in prime bear territory across the Canadian Arctic. He studies the cryosphere, the frozen part of the Earth's surface, including the snow cover, sea ice and frozen ground, as well as its role in the climate system. #ArcticScience http://ow.ly/777R306VZ0e",Environmental,20,0.0,en
598,598,318424514044_10156290650974045,Discussion Paper,video,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10156290650974045/,2017-07-13 13:27:57,10,5,5,8,2,0,0,0,0,0,"Minister of Environment and Climate Change Catherine McKenna wants to hear from you! The Government of Canada has released a discussion paper that outlines a proposed approach to environmental and regulatory processes. Canadians are invited to read the discussion paper and share their views until August , . Visit for more information.",[],['http://ow.ly/fX3n30dBPH4'],Minister Environment Climate Change Catherine McKenna wants hear Government Canada released discussion paper outlines proposed approach environmental regulatory processes Canadians invited read discussion paper share views August 28 2017 Visit http ow ly fX3n30dBPH4 information,"['Minister', 'Environment', 'Climate', 'Change', 'Catherine', 'McKenna', 'wants', 'hear', 'Government', 'Canada', 'released', 'discussion', 'paper', 'outlines', 'proposed', 'approach', 'environmental', 'regulatory', 'processes', 'Canadians', 'invited', 'read', 'discussion', 'paper', 'share', 'views', 'August', '28', '2017', 'Visit', 'http', 'ow', 'ly', 'fX3n30dBPH4', 'information']","[u'minist', u'environ', u'climat', u'chang', u'catherin', u'mckenna', u'want', u'hear', u'govern', u'canada', u'releas', u'discuss', u'paper', u'outlin', u'propos', u'approach', u'environment', u'regulatori', u'process', u'canadian', u'invit', u'read', u'discuss', u'paper', u'share', u'view', u'august', '28', u'2017', u'visit', u'http', 'ow', 'ly', u'fx3n30dbph4', u'inform']","Minister of Environment and Climate Change Catherine McKenna wants to hear from you! The Government of Canada has released a discussion paper that outlines a proposed approach to environmental and regulatory processes. Canadians are invited to read the discussion paper and share their views until August 28, 2017. Visit http://ow.ly/fX3n30dBPH4 for more information.",Environmental,20,0.07746753246753248,en
599,599,318424514044_10155481926914045,Timeline Photos,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10155481926914045/?type=3,2016-12-14 11:50:29,20,0,0,20,0,0,0,0,0,0,"Hey, kids (and parents with kiddos keen on bird watching)! Do you want to be a young birder and join the for kids? It’s a fun activity you can do with your family. You will learn how to identify birds and how to count them, helping biologists understand Canada’s winter bird population. Be a young birder this year! Join Bird Studies Canada. For more info:","['#ChristmasBirdCount', '#CBC4Kids', '#BirdYear']",['http://ow.ly/UAin3075fUL'],Hey kids parents kiddos keen bird watching want young birder join ChristmasBirdCount kids fun activity family learn identify birds count helping biologists understand winter bird population young birder year Join Bird Studies Canada info http ow ly UAin3075fUL CBC4Kids BirdYear,"['Hey', 'kids', 'parents', 'kiddos', 'keen', 'bird', 'watching', 'want', 'young', 'birder', 'join', 'ChristmasBirdCount', 'kids', 'fun', 'activity', 'family', 'learn', 'identify', 'birds', 'count', 'helping', 'biologists', 'understand', 'winter', 'bird', 'population', 'young', 'birder', 'year', 'Join', 'Bird', 'Studies', 'Canada', 'info', 'http', 'ow', 'ly', 'UAin3075fUL', 'CBC4Kids', 'BirdYear']","[u'hey', u'kid', u'parent', u'kiddo', u'keen', u'bird', u'watch', u'want', u'young', u'birder', u'join', u'christmasbirdcount', u'kid', u'fun', u'activ', u'famili', u'learn', u'identifi', u'bird', u'count', u'help', u'biologist', u'understand', u'winter', u'bird', u'popul', u'young', u'birder', u'year', u'join', u'bird', u'studi', u'canada', u'info', u'http', 'ow', 'ly', u'uain3075', u'cbc4kid', u'birdyear']","Hey, kids (and parents with kiddos keen on bird watching)! Do you want to be a young birder and join the #ChristmasBirdCount for kids? 

It’s a fun activity you can do with your family. You will learn how to identify birds and how to count them, helping biologists understand Canada’s winter bird population. Be a young birder this year! Join Bird Studies Canada. 🐦 

For more info: http://ow.ly/UAin3075fUL #CBC4Kids #BirdYear",Social,20,0.0,en
600,600,318424514044_10155032917904045,Timeline Photos,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10155032917904045/?type=3,2016-08-11 15:01:06,18,1,1,16,1,1,0,0,0,0,"To reduce the environmental footprint of oil extraction, researchers from Natural Resources Canada are piloting a technique called Direct Contact Steam Generation, or DCSG. It has the potential to decrease greenhouse gases from extracting oil by -70% and reduce water used by -100%!",[],['http://ow.ly/IzWX3038LhT'],reduce environmental footprint oil extraction researchers Natural Resources Canada piloting technique called Direct Contact Steam Generation DCSG potential decrease greenhouse gases extracting oil 30 70 reduce water used 50 100 http ow ly IzWX3038LhT,"['reduce', 'environmental', 'footprint', 'oil', 'extraction', 'researchers', 'Natural', 'Resources', 'Canada', 'piloting', 'technique', 'called', 'Direct', 'Contact', 'Steam', 'Generation', 'DCSG', 'potential', 'decrease', 'greenhouse', 'gases', 'extracting', 'oil', '30', '70', 'reduce', 'water', 'used', '50', '100', 'http', 'ow', 'ly', 'IzWX3038LhT']","[u'reduc', u'environment', u'footprint', u'oil', u'extract', u'research', u'natur', u'resourc', u'canada', u'pilot', u'techniqu', u'call', u'direct', u'contact', u'steam', u'generat', u'dcsg', u'potenti', u'decreas', u'greenhous', u'gase', u'extract', u'oil', '30', '70', u'reduc', u'water', u'use', '50', u'100', u'http', 'ow', 'ly', u'izwx3038lht']","To reduce the environmental footprint of oil extraction, researchers from Natural Resources Canada are piloting a technique called Direct Contact Steam Generation, or DCSG. It has the potential to decrease greenhouse gases from extracting oil by 30-70% and reduce water used by 50-100%! http://ow.ly/IzWX3038LhT",Environmental,20,0.0,en
601,601,318424514044_10155489265939045,Timeline Photos,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10155489265939045/?type=3,2016-12-16 10:50:13,19,1,0,19,0,0,0,0,0,0,"Climate scientist Chris focuses in on the size, shape and type of snow grains for each layer of the snowpack using a field microscope.",['#ArcticScience'],[],Climate scientist Chris focuses size shape type snow grains layer snowpack using field microscope ArcticScience,"['Climate', 'scientist', 'Chris', 'focuses', 'size', 'shape', 'type', 'snow', 'grains', 'layer', 'snowpack', 'using', 'field', 'microscope', 'ArcticScience']","[u'climat', u'scientist', u'chris', u'focus', u'size', u'shape', u'type', u'snow', u'grain', u'layer', u'snowpack', u'use', u'field', u'microscop', u'arcticsci']","Climate scientist Chris focuses in on the size, shape and type of snow grains for each layer of the snowpack using a field microscope. #ArcticScience",Environmental,20,0.6,en
602,602,318424514044_10154635919234045,Timeline Photos,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10154635919234045/?type=3,2016-03-30 13:31:24,16,0,4,16,0,0,0,0,0,0,Setting harvest limits for wild fish and other marine animals protects these stocks for the future. Check out this Canadian Environmental Sustainability Indicator to see how Canada is doing.,[],['http://ow.ly/105lYJ'],Setting harvest limits wild fish marine animals protects stocks future Check Canadian Environmental Sustainability Indicator see Canada http ow ly 105lYJ,"['Setting', 'harvest', 'limits', 'wild', 'fish', 'marine', 'animals', 'protects', 'stocks', 'future', 'Check', 'Canadian', 'Environmental', 'Sustainability', 'Indicator', 'see', 'Canada', 'http', 'ow', 'ly', '105lYJ']","[u'set', u'harvest', u'limit', u'wild', u'fish', u'marin', u'anim', u'protect', u'stock', u'futur', u'check', u'canadian', u'environment', u'sustain', u'indic', u'see', u'canada', u'http', 'ow', 'ly', u'105lyj']",Setting harvest limits for wild fish and other marine animals protects these stocks for the future. Check out this Canadian Environmental Sustainability Indicator to see how Canada is doing. http://ow.ly/105lYJ,Environmental,20,0.0,en
603,603,318424514044_10155344175754045,,video,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10155344175754045/,2016-11-08 08:57:40,17,2,1,16,1,0,0,0,0,0,"Did you know marine bacteria are nature’s first responders for oil spills, getting their energy from degrading oil? Scientists like Dr. Casey Hubert at University of Calgary are working along all of the different coasts and oceans in Canada to understand how to encourage the bacteria along and how to use them to provide a big boost to emergency response efforts in an oil spill context.",[],[],know marine bacteria first responders oil spills getting energy degrading oil Scientists like Dr Casey Hubert University Calgary working along different coasts oceans Canada understand encourage bacteria along use provide big boost emergency response efforts oil spill context,"['know', 'marine', 'bacteria', 'first', 'responders', 'oil', 'spills', 'getting', 'energy', 'degrading', 'oil', 'Scientists', 'like', 'Dr', 'Casey', 'Hubert', 'University', 'Calgary', 'working', 'along', 'different', 'coasts', 'oceans', 'Canada', 'understand', 'encourage', 'bacteria', 'along', 'use', 'provide', 'big', 'boost', 'emergency', 'response', 'efforts', 'oil', 'spill', 'context']","[u'know', u'marin', u'bacteria', u'first', u'respond', u'oil', u'spill', u'get', u'energi', u'degrad', u'oil', u'scientist', u'like', 'dr', u'casey', u'hubert', u'univers', u'calgari', u'work', u'along', u'differ', u'coast', u'ocean', u'canada', u'understand', u'encourag', u'bacteria', u'along', u'use', u'provid', u'big', u'boost', u'emerg', u'respons', u'effort', u'oil', u'spill', u'context']","Did you know marine bacteria are nature’s first responders for oil spills, getting their energy from degrading oil? 

Scientists like Dr. Casey Hubert at University of Calgary are working along all of the different coasts and oceans in Canada to understand how to encourage the bacteria along and how to use them to provide a big boost to emergency response efforts in an oil spill context.",Environmental,20,-0.07878703703703703,en
604,604,318424514044_10156783328739045,Canada's 150th Anniversary of Confederation,photo,https://www.facebook.com/canada150th/photos/a.660910353931533.1073741828.461055440583693/1634769199878972/?type=3,2017-12-05 14:48:02,19,1,0,16,0,0,1,1,1,0,,[],[],,['nan'],[u'nan'],,Social,20,-0.31666666666666665,tl
605,605,318424514044_10156779342059045,Timeline Photos,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10156779342059045/?type=3,2017-12-04 11:42:27,19,0,1,19,0,0,0,0,0,0,"marks the Canada-China Year of Tourism. Canadian Prime Minister, Justin Trudeau, Canadian Minister of Small Business and Tourism, Bardish Chagger and Minister of Environment and Climate Change, Catherine McKenna, welcome Chinese tourists to our beautiful Parks Canada places ‒ Canadian national treasures! Plan your trip here:",[],['http://ow.ly/Q4hL30h05Q7'],2018 marks Canada China Year Tourism Canadian Prime Minister Justin Trudeau Canadian Minister Small Business Tourism Bardish Chagger Minister Environment Climate Change Catherine McKenna welcome Chinese tourists beautiful Parks Canada places Canadian national treasures Plan trip http ow ly Q4hL30h05Q7,"['2018', 'marks', 'Canada', 'China', 'Year', 'Tourism', 'Canadian', 'Prime', 'Minister', 'Justin', 'Trudeau', 'Canadian', 'Minister', 'Small', 'Business', 'Tourism', 'Bardish', 'Chagger', 'Minister', 'Environment', 'Climate', 'Change', 'Catherine', 'McKenna', 'welcome', 'Chinese', 'tourists', 'beautiful', 'Parks', 'Canada', 'places', 'Canadian', 'national', 'treasures', 'Plan', 'trip', 'http', 'ow', 'ly', 'Q4hL30h05Q7']","[u'2018', u'mark', u'canada', u'china', u'year', u'tourism', u'canadian', u'prime', u'minist', u'justin', u'trudeau', u'canadian', u'minist', u'small', u'busi', u'tourism', u'bardish', u'chagger', u'minist', u'environ', u'climat', u'chang', u'catherin', u'mckenna', u'welcom', u'chines', u'tourist', u'beauti', u'park', u'canada', u'place', u'canadian', u'nation', u'treasur', u'plan', u'trip', u'http', 'ow', 'ly', u'q4hl30h05q7']","2018 marks the Canada-China Year of Tourism. Canadian Prime Minister, Justin Trudeau, Canadian Minister of Small Business and Tourism, Bardish Chagger and Minister of Environment and Climate Change, Catherine McKenna, welcome Chinese tourists to our beautiful Parks Canada places ‒ Canadian national treasures! Plan your trip here: http://ow.ly/Q4hL30h05Q7",Environmental,20,0.0,en
606,606,318424514044_10156786546889045,Timeline Photos,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10156786546889045/?type=3,2017-12-06 15:35:08,18,1,1,16,1,0,0,1,0,0,"Do you have winter tires? Winter tires are important! When temperature drops below °C, summer and all-season tires lose their grip. The rubber compound of winter tires is specially designed to meet certain flexibility criteria in temperatures as low as °C, which means better grip on the road surface. Put winter tires on your car and don’t forget to check the weather before hitting the road! c",[],['http://ow.ly/bsxX30h3Gk'],winter tires Winter tires important temperature drops summer season tires lose grip rubber compound winter tires specially designed meet certain flexibility criteria temperatures low means better grip road surface Put winter tires car forget check weather hitting road http ow ly bsxX30h3Gkc,"['winter', 'tires', 'Winter', 'tires', 'important', 'temperature', 'drops', 'summer', 'season', 'tires', 'lose', 'grip', 'rubber', 'compound', 'winter', 'tires', 'specially', 'designed', 'meet', 'certain', 'flexibility', 'criteria', 'temperatures', 'low', 'means', 'better', 'grip', 'road', 'surface', 'Put', 'winter', 'tires', 'car', 'forget', 'check', 'weather', 'hitting', 'road', 'http', 'ow', 'ly', 'bsxX30h3Gkc']","[u'winter', u'tire', u'winter', u'tire', u'import', u'temperatur', u'drop', u'summer', u'season', u'tire', u'lose', u'grip', u'rubber', u'compound', u'winter', u'tire', u'special', u'design', u'meet', u'certain', u'flexibl', u'criteria', u'temperatur', u'low', u'mean', u'better', u'grip', u'road', u'surfac', u'put', u'winter', u'tire', u'car', u'forget', u'check', u'weather', u'hit', u'road', u'http', 'ow', 'ly', u'bsxx30h3gkc']","Do you have winter tires? Winter tires are important! When temperature drops below 7°C, summer and all-season tires lose their grip. The rubber compound of winter tires is specially designed to meet certain flexibility criteria in temperatures as low as -40°C, which means better grip on the road surface. 

Put winter tires on your car and don’t forget to check the weather before hitting the road! http://ow.ly/bsxX30h3Gkc",Environmental,20,0.0,en
607,607,318424514044_10155472170564045,Timeline Photos,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10155472170564045/?type=3,2016-12-12 11:00:35,20,0,0,19,0,1,0,0,0,0,"Environment and Climate Change Canada scientists take snow samples near Eureka, Nunavut as part of a subarctic and Arctic snow research project. The data collected was used to refine climate models. For reference: Derksen, C., J. Lemmetyinen, P. Toose, A. Silis, J. Pulliainen, and M. Sturm. . Physical properties of Arctic versus subarctic snow: Implications for high latitude passive microwave snow water equivalent retrievals. Journal of Geophysical Research. (12): –7270 002/2013JD021264.",['#ArcticScience'],['http://ow.ly/2HWh3072RSm'],Environment Climate Change Canada scientists take snow samples near Eureka Nunavut part subarctic Arctic snow research project data collected used refine climate models ArcticScience reference Derksen Lemmetyinen Toose Silis Pulliainen Sturm 2014 Physical properties Arctic versus subarctic snow Implications high latitude passive microwave snow water equivalent retrievals Journal Geophysical Research 119 12 7270 10 1002 2013JD021264 http ow ly 2HWh3072RSm,"['Environment', 'Climate', 'Change', 'Canada', 'scientists', 'take', 'snow', 'samples', 'near', 'Eureka', 'Nunavut', 'part', 'subarctic', 'Arctic', 'snow', 'research', 'project', 'data', 'collected', 'used', 'refine', 'climate', 'models', 'ArcticScience', 'reference', 'Derksen', 'Lemmetyinen', 'Toose', 'Silis', 'Pulliainen', 'Sturm', '2014', 'Physical', 'properties', 'Arctic', 'versus', 'subarctic', 'snow', 'Implications', 'high', 'latitude', 'passive', 'microwave', 'snow', 'water', 'equivalent', 'retrievals', 'Journal', 'Geophysical', 'Research', '119', '12', '7270', '10', '1002', '2013JD021264', 'http', 'ow', 'ly', '2HWh3072RSm']","[u'environ', u'climat', u'chang', u'canada', u'scientist', u'take', u'snow', u'sampl', u'near', u'eureka', u'nunavut', u'part', u'subarct', u'arctic', u'snow', u'research', u'project', u'data', u'collect', u'use', u'refin', u'climat', u'model', u'arcticsci', u'refer', u'derksen', u'lemmetyinen', u'toos', u'sili', u'pulliainen', u'sturm', u'2014', u'physic', u'properti', u'arctic', u'versus', u'subarct', u'snow', u'implic', u'high', u'latitud', u'passiv', u'microwav', u'snow', u'water', u'equival', u'retriev', u'journal', u'geophys', u'research', u'119', '12', u'7270', '10', u'1002', u'2013jd021264', u'http', 'ow', 'ly', u'2hwh3072rsm']","Environment and Climate Change Canada scientists take snow samples near Eureka, Nunavut as part of a subarctic and Arctic snow research project. The data collected was used to refine climate models.  #ArcticScience 

For reference: Derksen, C., J. Lemmetyinen, P. Toose, A. Silis, J. Pulliainen, and M. Sturm. 2014. Physical properties of Arctic versus subarctic snow: Implications for high latitude passive microwave snow water equivalent retrievals. Journal of Geophysical Research. 119(12): 7254–7270 10.1002/2013JD021264.
http://ow.ly/2HWh3072RSm",Environmental,20,0.0,en
608,608,318424514044_10156076234734045,Timeline Photos,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10156076234734045/?type=3,2017-05-22 09:10:18,14,0,6,12,0,2,0,0,0,0,"Environment and Climate Change Canada has several programs that you can participate in to help prevent habitat loss and take action to conserve and protect habitat. Ecological Gifts: Consider donating ecologically sensitive land! These donations help to protect Canada’s natural heritage for future generations. Apply to an EcoAction Community Funding Program to improve your local environment. Read these success stories and get inspired to take action in your own community! Are you a member of an Indigenous organizations or community? The Aboriginal Fund for Species At Risk provides funding for the protection and recovery of species at risk, and protecting important habitat.",[],"['http://ow.ly/hU8f30bV09G', 'http://ow.ly/wjIS30bV0bk', 'http://ow.ly/j8Xu30bV0cm']",Environment Climate Change Canada several programs participate help prevent habitat loss take action conserve protect habitat Ecological Gifts Consider donating ecologically sensitive land donations help protect natural heritage future generations http ow ly hU8f30bV09G Apply EcoAction Community Funding Program improve local environment Read success stories get inspired take action community http ow ly wjIS30bV0bk member Indigenous organizations community Aboriginal Fund Species Risk provides funding protection recovery species risk protecting important habitat http ow ly j8Xu30bV0cm,"['Environment', 'Climate', 'Change', 'Canada', 'several', 'programs', 'participate', 'help', 'prevent', 'habitat', 'loss', 'take', 'action', 'conserve', 'protect', 'habitat', 'Ecological', 'Gifts', 'Consider', 'donating', 'ecologically', 'sensitive', 'land', 'donations', 'help', 'protect', 'natural', 'heritage', 'future', 'generations', 'http', 'ow', 'ly', 'hU8f30bV09G', 'Apply', 'EcoAction', 'Community', 'Funding', 'Program', 'improve', 'local', 'environment', 'Read', 'success', 'stories', 'get', 'inspired', 'take', 'action', 'community', 'http', 'ow', 'ly', 'wjIS30bV0bk', 'member', 'Indigenous', 'organizations', 'community', 'Aboriginal', 'Fund', 'Species', 'Risk', 'provides', 'funding', 'protection', 'recovery', 'species', 'risk', 'protecting', 'important', 'habitat', 'http', 'ow', 'ly', 'j8Xu30bV0cm']","[u'environ', u'climat', u'chang', u'canada', u'sever', u'program', u'particip', u'help', u'prevent', u'habitat', u'loss', u'take', u'action', u'conserv', u'protect', u'habitat', u'ecolog', u'gift', u'consid', u'donat', u'ecolog', u'sensit', u'land', u'donat', u'help', u'protect', u'natur', u'heritag', u'futur', u'generat', u'http', 'ow', 'ly', u'hu8f30bv09g', u'appli', u'ecoact', u'communiti', u'fund', u'program', u'improv', u'local', u'environ', u'read', u'success', u'stori', u'get', u'inspir', u'take', u'action', u'communiti', u'http', 'ow', 'ly', u'wjis30bv0bk', u'member', u'indigen', u'organ', u'communiti', u'aborigin', u'fund', u'speci', u'risk', u'provid', u'fund', u'protect', u'recoveri', u'speci', u'risk', u'protect', u'import', u'habitat', u'http', 'ow', 'ly', u'j8xu30bv0cm']","Environment and Climate Change Canada has several programs that you can participate in to help prevent habitat loss and take action to conserve and protect habitat.

Ecological Gifts: Consider donating ecologically sensitive land! These donations help to protect Canada’s natural heritage for future generations. http://ow.ly/hU8f30bV09G

Apply to an EcoAction Community Funding Program to improve your local environment. Read these success stories and get inspired to take action in your own community! http://ow.ly/wjIS30bV0bk

Are you a member of an Indigenous organizations or community? The Aboriginal Fund for Species At Risk provides funding for the protection and recovery of species at risk, and protecting important habitat. http://ow.ly/j8Xu30bV0cm",Environmental,20,0.0,en
609,609,318424514044_10156136041734045,,video,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10156136041734045/,2017-06-07 08:20:00,13,0,7,12,0,0,0,0,1,0,"On this Canadian Environment Week, it’s a great time to learn about how federal environmental assessments work. Take a look at this video!",['#EnviroWeek'],[],Canadian Environment Week great time learn federal environmental assessments work Take look video EnviroWeek,"['Canadian', 'Environment', 'Week', 'great', 'time', 'learn', 'federal', 'environmental', 'assessments', 'work', 'Take', 'look', 'video', 'EnviroWeek']","[u'canadian', u'environ', u'week', u'great', u'time', u'learn', u'feder', u'environment', u'assess', u'work', u'take', u'look', u'video', u'enviroweek']","On this Canadian Environment Week, it’s a great time to learn about how federal environmental assessments work. Take a look at this video! #EnviroWeek",Social,20,0.0,af
610,610,318424514044_10156057350519045,,video,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10156057350519045/,2017-05-17 08:23:23,16,0,3,14,0,2,0,0,0,0,Take a virtual tour of the Canadian Hurricane Centre!,['#OdySci'],[],Take virtual tour Canadian Hurricane Centre OdySci,"['Take', 'virtual', 'tour', 'Canadian', 'Hurricane', 'Centre', 'OdySci']","[u'take', u'virtual', u'tour', u'canadian', u'hurrican', u'centr', u'odysci']",Take a virtual tour of the Canadian Hurricane Centre!  #OdySci,Social,19,0.0,en
611,611,318424514044_10155534984639045,Timeline Photos,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10155534984639045/?type=3,2016-12-28 08:15:22,19,0,0,18,1,0,0,0,0,0,Ever wonder how a snowflake sees a snow surveyor? ️️,['#ArcticScience'],[],Ever wonder snowflake sees snow surveyor ArcticScience,"['Ever', 'wonder', 'snowflake', 'sees', 'snow', 'surveyor', 'ArcticScience']","[u'ever', u'wonder', u'snowflak', u'see', u'snow', u'surveyor', u'arcticsci']",Ever wonder how a snowflake sees a snow surveyor? #ArcticScience ❄️❄️,Environmental,19,0.0,en
