Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,language,average_sentiment_score,account_name,sentiment,lemmatized_text,matched_keywords,category,category
633,460123390028_10158784678250029,2017-06-01 07:58:16,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158784678250029/?type=3,Comment allez-vous fêter la #JournéeMondialeDelEnvironnement? Il n'est pas trop tard pour organiser une activité. Participez dès maintenant et joignez-vous aux jeunes ambassadeurs du Canada! http://ow.ly/KM0e30cdQFh,Comment allez-vous fêter la éeMondialeDelEnvironnement? Il n'est pas trop tard pour organiser une activité. Participez dès maintenant et joignez-vous aux jeunes ambassadeurs du Canada!,['#Journ'],1,0,3,1,0,0,0,0,0,0,4,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['comment', 'allez-vous', 'fêter', '#journéemondialedelenvironnement', ""n'est"", 'trop', 'tard', 'organiser', 'activité', 'participez', 'dès', 'maintet', 'joignez-vous', 'jeune', 'ambassadeur', 'canada', 'httpowlykm0e30cdqfh']","['#journéemondialedelenvironnement', 'activité', 'participez', 'jeune']",Social,Social
634,460123390028_10158781332065029,2017-05-31 14:56:06,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158781332065029/?type=3,"Les Grands Lacs font partie des ressources les plus précieuses au monde, en plus de contribuer énormément à la richesse et à la prospérité du Canada. Aujourd’hui, à Toronto, la ministre de l’Environnement et du Changement climatique, Catherine McKenna, annoncera des initiatives importantes concernant la #SécuritéMaritime des Grands Lacs.

Il s’agit d’une étape importante pour assurer la sécurité des eaux locales et de la faune. 

http://ow.ly/rYIw30ccCOm","Les Grands Lacs font partie des ressources les plus précieuses au monde, en plus de contribuer énormément à la richesse et à la prospérité du Canada. Aujourd’hui, à Toronto, la ministre de l’Environnement et du Changement climatique, Catherine McKenna, annoncera des initiatives importantes concernant la écuritéMaritime des Grands Lacs. Il s’agit d’une étape importante pour assurer la sécurité des eaux locales et de la faune.",['#S'],4,0,0,4,0,0,0,0,0,0,4,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['les', 'grand', 'lacs', 'font', 'partie', 'ressource', 'les', 'plus', 'précieuse', 'monde', 'plus', 'contribuer', 'énormément', 'richesse', 'prospérité', 'canada', ""aujourd'hui"", 'toronto', 'ministre', ""l'environnement"", 'changement', 'climatique', 'catherine', 'mckenna', 'annoncera', 'initiative', 'importantes', 'concert', '#sécuritémaritime', 'grand', 'lacs', ""s'agit"", ""d'une"", 'étape', 'importante', 'assurer', 'sécurité', 'eau', 'locale', 'faune', 'httpowlyryiw30cccom']","['lacs', 'ressource', 'ministre', 'changement', 'climatique', 'mckenna', 'lacs', 'eau', 'locale', 'faune']",Environmental,Environmental
635,460123390028_10159460069855029,2017-10-11 15:05:09,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159460069855029/?type=3,"Visiter une réserve nationale de faune est amusant? Absolument! Toutefois, nous devons nous assurer que nos activités ne nuisent pas aux efforts de conservation. Environnement et Changement climatique Canada modernise son Règlement sur les réserves d’espèces sauvages. 

Lisez-le et donnez votre avis! http://ow.ly/sOxW30fNBZz","Visiter une réserve nationale de faune est amusant? Absolument! Toutefois, nous devons nous assurer que nos activités ne nuisent pas aux efforts de conservation. Environnement et Changement climatique Canada modernise son Règlement sur les réserves d’espèces sauvages. Lisez-le et donnez votre avis!",[],4,0,0,3,0,0,0,0,1,0,4,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['visiter', 'réserve', 'nationale', 'faune', 'amusant', 'absolument', 'toutefois', 'devon', 'assurer', 'activité', 'nuisent', 'effort', 'conservation', 'environnement', 'changement', 'climatique', 'canada', 'modernise', 'règlement', 'les', 'réserve', ""d'espèces"", 'sauvage', 'lisez-le', 'donnez', 'avis', 'httpowlysoxw30fnbzz']","['faune', 'activité', 'conservation', 'environnement', 'changement', 'climatique']",Environmental,Environmental
636,460123390028_10158776010365029,2017-05-30 14:41:37,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.10151461436230029.832066.460123390028/10158776010210029/?type=3,,,[],3,0,1,3,0,0,0,0,0,0,4,tl,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,[],[],unknown,unknown
637,460123390028_10157390491920029,2016-09-02 15:25:08,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157390491920029/?type=3,"C’est vrai, nous sommes à l’ère numérique, mais c’est important de prendre le temps d’aller jouer dehors! Cette année, engagez-vous à sortir vos enfants de la maison et à les emmener dans la nature! Quel autre #DéfiRentrée pourriez-vous faire ensemble au cours de l’année scolaire? Lisez nos conseils et envoyez-nous vos défis! http://ow.ly/hs9c303QNup","C’est vrai, nous sommes à l’ère numérique, mais c’est important de prendre le temps d’aller jouer dehors! Cette année, engagez-vous à sortir vos enfants de la maison et à les emmener dans la nature! Quel autre éfiRentrée pourriez-vous faire ensemble au cours de l’année scolaire? Lisez nos conseils et envoyez-nous vos défis!",['#D'],2,0,2,2,0,0,0,0,0,0,4,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"[""c'est"", 'vrai', ""l'ère"", 'numérique', ""c'est"", 'important', 'prendre', 'temps', ""d'aller"", 'jouer', 'dehors', 'cette', 'année', 'engagez-vous', 'sortir', 'enfant', 'maison', 'les', 'emmener', 'nature', 'quel', 'autre', '#défirentrée', 'pourriez-vous', 'faire', 'ensemble', 'cour', ""l'année"", 'scolaire', 'lisez', 'conseil', 'envoyez-nous', 'défi', 'httpowlyhs9c303qnup']","['dehors', 'enfant', 'maison', 'nature']",Social,Social
638,460123390028_10159185772110029,2017-08-11 09:00:29,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159185772110029/?type=3,"On vous écoute! 

Les valeurs classées aux premiers rangs par les participants #GénÉnergie sont les suivantes : garantir la disponibilité de l’énergie, réduire les émissions de GES et minimiser les répercussions environnementales. 

Voyez aussi le classement des autres valeurs qui devraient guider les décisions du gouvernement fédéral en matière d’énergie : 
http://ow.ly/Bt9d30ehCdg","On vous écoute! Les valeurs classées aux premiers rangs par les participants énÉnergie sont les suivantes : garantir la disponibilité de l’énergie, réduire les émissions de GES et minimiser les répercussions environnementales. Voyez aussi le classement des autres valeurs qui devraient guider les décisions du gouvernement fédéral en matière d’énergie :",['#G'],4,0,0,4,0,0,0,0,0,0,4,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['écoute', 'les', 'valeur', 'classées', 'premier', 'rang', 'les', 'participant', '#génénergie', 'les', 'suivant', 'garantir', 'disponibilité', ""l'énergie"", 'réduire', 'les', 'émission', 'ges', 'minimiser', 'les', 'répercussion', 'environnementales', 'voyez', 'aussi', 'classement', 'autres', 'valeur', 'devraient', 'guider', 'les', 'décision', 'gouvernement', 'fédéral', 'matière', ""d'énergie"", 'httpowlybt9d30ehcdg']","['#génénergie', 'réduire', 'émission', 'fédéral']",Environmental,Environmental
639,460123390028_10159520470895029,2017-10-25 13:20:05,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159520470895029/?type=3,"C’est la Semaine des chauves-souris! D’ici au 31 octobre, braquons les projecteurs sur ces fascinants et mystérieux mammifères. 

Pour en savoir plus sur les chauves-souris et sur ce que vous pouvez faire pour contribuer à leur conservation : http://ow.ly/p99L30g7mhM  (en anglais seulement) ?","C’est la Semaine des chauves-souris! D’ici au octobre, braquons les projecteurs sur ces fascinants et mystérieux mammifères. Pour en savoir plus sur les chauves-souris et sur ce que vous pouvez faire pour contribuer à leur conservation : (en anglais seulement) ?",[],4,0,0,4,0,0,0,0,0,0,4,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"[""c'est"", 'semaine', 'chauve-souris', ""d'ici"", 'octobre', 'braquons', 'les', 'projecteur', 'fascits', 'mystérieux', 'mammifère', 'savoir', 'plus', 'les', 'chauve-souris', 'pouvez', 'faire', 'contribuer', 'conservation', 'httpowlyp99l30g7mhm', 'anglais', 'seulement']",['conservation'],Environmental,Environmental
640,460123390028_10158755443265029,2017-05-26 13:37:15,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158755443265029/?type=3,"Aux propriétaires ou opérateurs d’installations : Vous avez besoin d’aide pour déterminer si vous êtes tenus de soumettre une déclaration à l’Inventaire national des rejets de polluants (INRP)? 

Jetez un coup d'œil au résumé des exigences de déclaration de l’INRP! http://ow.ly/ujKG30c4Rr9",Aux propriétaires ou opérateurs d’installations : Vous avez besoin d’aide pour déterminer si vous êtes tenus de soumettre une déclaration à l’Inventaire national des rejets de polluants (INRP)? Jetez un coup d'œil au résumé des exigences de déclaration de l’INRP! 9,[],3,0,1,3,0,0,0,0,0,0,4,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['propriétaire', 'opérateur', ""d'installations"", 'besoin', ""d'aide"", 'déterminer', 'tenu', 'soumettre', 'déclaration', ""l'inventaire"", 'national', 'rejet', 'polluant', 'inrp', 'jetez', 'coup', ""d'œil"", 'résumé', 'exigence', 'déclaration', ""l'inrp"", 'httpowlyujkg30c4rr9']",['polluant'],Environmental,Environmental
641,460123390028_10157424103740029,2016-09-09 09:55:10,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157424103740029/?type=3,"Enseigner à vos étudiants et à vos enfants les façons de recycler, c’est une belle occasion de leur apprendre des choses, mais c’est aussi une belle occasion de leur faire adopter une habitude qui durera toute la vie! Informez-vous au sujet du programme de recyclage et de compostage de votre école et demandez à vos enfants de s’engager à recycler et à composter tous les jours. http://ow.ly/861D3043Etl","Enseigner à vos étudiants et à vos enfants les façons de recycler, c’est une belle occasion de leur apprendre des choses, mais c’est aussi une belle occasion de leur faire adopter une habitude qui durera toute la vie! Informez-vous au sujet du programme de recyclage et de compostage de votre école et demandez à vos enfants de s’engager à recycler et à composter tous les jours.",[],2,1,1,2,0,0,0,0,0,0,4,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['enseigner', 'étudiant', 'enfant', 'les', 'façon', 'recycler', ""c'est"", 'beau', 'occasion', 'apprendre', 'chose', ""c'est"", 'aussi', 'beau', 'occasion', 'faire', 'adopter', 'habitude', 'durera', 'toute', 'vie', 'informez-vous', 'sujet', 'programme', 'recyclage', 'compostage', 'école', 'demandez', 'enfant', ""s'engager"", 'recycler', 'composter', 'tous', 'les', 'jour', 'httpowly861d3043etl']","['étudiant', 'enfant', 'recycler', 'occasion', 'occasion', 'vie', 'recyclage', 'compostage', 'compostage', 'école', 'enfant', 'recycler']",Social,Social
642,460123390028_10158754444595029,2017-05-26 09:30:54,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10158754444595029/,"Saviez-vous que les émissions de méthane peuvent se voir à l’aide d’une caméra infrarouge? L’utilisation de cette technologie pour détecter les fuites pourrait aider les installations pétrolières et gazières à capturer le gaz qui auparavant aurait été perdu.

La réduction des fuites de méthane par l’équipement est non seulement bonne pour l’environnement, elle l’est aussi pour le Canada. Cette mesure permettra d’éviter le gaspillage des ressources naturelles et de capturer plus de méthane, qui pourra être vendu par les entreprises pétrolières et gazières.","Saviez-vous que les émissions de méthane peuvent se voir à l’aide d’une caméra infrarouge? L’utilisation de cette technologie pour détecter les fuites pourrait aider les installations pétrolières et gazières à capturer le gaz qui auparavant aurait été perdu. La réduction des fuites de méthane par l’équipement est non seulement bonne pour l’environnement, elle l’est aussi pour le Canada. Cette mesure permettra d’éviter le gaspillage des ressources naturelles et de capturer plus de méthane, qui pourra être vendu par les entreprises pétrolières et gazières.",[],4,0,0,4,0,0,0,0,0,0,4,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['saviez-vous', 'les', 'émission', 'méthane', 'peuvent', 'voir', ""l'aide"", ""d'une"", 'caméra', 'infrarouge', ""l'utilisation"", 'cette', 'technologie', 'détecter', 'les', 'fuite', 'pourrait', 'aider', 'les', 'installation', 'pétrolier', 'gazier', 'capturer', 'gaz', 'auparavant', 'perdu', 'réduction', 'fuite', 'méthane', ""l'équipement"", 'non', 'seulement', 'bonne', ""l'environnement"", ""l'est"", 'aussi', 'canada', 'cette', 'mesure', 'permettra', ""d'éviter"", 'gaspillage', 'ressource', 'naturel', 'capturer', 'plus', 'méthane', 'pourra', 'être', 'vendu', 'les', 'entreprise', 'pétrolier', 'gazier']","['émission', 'méthane', 'technologie', 'aider', 'gaz', 'méthane', 'ressource', 'méthane', 'entreprise']",Environmental,Environmental
643,460123390028_10158745421545029,2017-05-24 14:47:23,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158745421545029/?type=3,Merci à tous ceux qui ont donné leur avis sur le rapport du Comité d’experts sur l’#ExamenEE. Vous pouvez lire les commentaires reçus à http://ParlonsEE.ca,Merci à tous ceux qui ont donné leur avis sur le rapport du Comité d’eerts sur l’. Vous pouvez lire les commentaires reçus à,['#ExamenEE'],3,1,0,3,0,0,0,0,0,0,4,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['merci', 'tous', 'ceux', 'donné', 'avis', 'rapport', 'comité', ""d'experts"", ""l'#examenee"", 'pouvez', 'lire', 'les', 'commentaire', 'reçu', 'httpparlonseeca']",[],unknown,unknown
644,460123390028_10157012428105029,2016-06-10 08:55:17,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157012428105029/?type=3,"Il fait chaud, mais est-ce qu’il fait plus chaud ou moins chaud que la normale? Demandez à vos enfants de prendre la température dans le cadre du Défi de l’été d’Environnement et Changement climatique Canada. 
http://ow.ly/1KIZ3016Ihp","Il fait chaud, mais est-ce qu’il fait plus chaud ou moins chaud que la normale? Demandez à vos enfants de prendre la température dans le cadre du Défi de l’été d’Environnement et Changement climatique Canada.",[],4,0,0,3,1,0,0,0,0,0,4,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['fait', 'chaud', 'est-ce', ""qu'il"", 'fait', 'plus', 'chaud', 'moins', 'chaud', 'normale', 'demandez', 'enfant', 'prendre', 'température', 'cadre', 'défi', ""l'été"", ""d'environnement"", 'changement', 'climatique', 'canada', 'httpowly1kiz3016ihp']","['enfant', 'changement', 'climatique']",Social,Social
645,460123390028_10157009673890029,2016-06-09 15:55:11,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157009673890029/?type=3,"Avis aux ornithologues amateurs : « Nous constatons plus de phénomènes météorologiques violents et d’années ""anormales"" dans l’Arctique. La plupart des espèces d’oiseaux peuvent supporter des mauvaises saisons de reproduction à l’occasion. Toutefois, lorsque ce phénomène est récurrent, les effets à long termes sur les populations d’oiseaux nous inquiète. » - Jennie
http://ow.ly/ZlIw30167tx","Avis aux ornithologues amateurs : « Nous constatons plus de phénomènes météorologiques violents et d’années ""anormales"" dans l’Arctique. La plupart des espèces d’oiseaux peuvent supporter des mauvaises saisons de reproduction à l’occasion. Toutefois, lorsque ce phénomène est récurrent, les effets à long termes sur les populations d’oiseaux nous inquiète. » - Jennie",[],4,0,0,4,0,0,0,0,0,0,4,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['avis', 'ornithologue', 'amateur', 'constatons', 'plus', 'phénomène', 'météorologiques', 'violent', ""d'années"", 'anormal', ""l'arctique"", 'plupart', 'espèce', ""d'oiseaux"", 'peuvent', 'supporter', 'mauvais', 'saison', 'reproduction', ""l'occasion"", 'toutefois', 'lorsque', 'phénomène', 'récurrent', 'les', 'effet', 'long', 'terme', 'les', 'population', ""d'oiseaux"", 'inquiète', 'jennie', 'httpowlyzliw30167tx']","['espèce', 'population']",Social,Social
646,460123390028_10157444326410029,2016-09-13 11:03:54,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157444326410029/?type=3,"Au cours de son stage dans le cadre du Programme des jeunes stagiaires d’Horizons Sciences, Félix a préparé, perfectionné puis conçu des tests d’ADN afin d’analyser les toxines dans les espèces qui vivent en eau douce. 

Vous pouvez, vous aussi, perfectionner vos compétences et acquérir de l’expérience de travail. Présentez dès aujourd’hui votre candidature pour obtenir un stage du Programme des jeunes stagiaires d’Horizons Sciences! http://ow.ly/PXqg304aM2J http://ow.ly/AJ5Y304aM3g","Au cours de son stage dans le cadre du Programme des jeunes stagiaires d’Horizons Sciences, Félix a préparé, perfectionné puis conçu des tests d’ADN afin d’analyser les toxines dans les espèces qui vivent en eau douce. Vous pouvez, vous aussi, perfectionner vos compétences et acquérir de l’eérience de travail. Présentez dès aujourd’hui votre candidature pour obtenir un stage du Programme des jeunes stagiaires d’Horizons Sciences!",[],4,0,0,4,0,0,0,0,0,0,4,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['cour', 'stage', 'cadre', 'programme', 'jeune', 'stagiaire', ""d'horizons"", 'science', 'félix', 'préparé', 'perfectionné', 'puis', 'conçu', 'test', ""d'adn"", 'afin', ""d'analyser"", 'les', 'toxine', 'les', 'espèce', 'vivent', 'eau', 'douce', 'pouvez', 'aussi', 'perfectionner', 'compétence', 'acquérir', ""l'expérience"", 'travail', 'présentez', 'dès', ""aujourd'hui"", 'candidature', 'obtenir', 'stage', 'programme', 'jeune', 'stagiaire', ""d'horizons"", 'science', 'httpowlypxqg304am2j', 'httpowlyaj5y304am3g']","['jeune', 'espèce', 'eau', 'jeune']",Social,Social
647,460123390028_10157448283350029,2016-09-14 06:50:20,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157448283350029/?type=3,"Les stages en STIM (sciences, technologies, ingénierie et mathématiques) formeront la main d’œuvre verte de demain. Employeurs : inscrivez-vous dès maintenant!
http://ow.ly/aCdO304bknx http://ow.ly/5vtk304bko2","Les stages en STIM (sciences, technologies, ingénierie et mathématiques) formeront la main d’œuvre verte de demain. Employeurs : inscrivez-vous dès maintenant! 2",[],2,0,2,2,0,0,0,0,0,0,4,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['les', 'stage', 'stim', 'science', 'technologie', 'ingénierie', 'mathématique', 'formeront', 'main', ""d'œuvre"", 'verte', 'demain', 'employeur', 'inscrivez-vous', 'dès', 'maintet', 'httpowlyacdo304bknx', 'httpowly5vtk304bko2']",['technologie'],Economical,Economical
648,460123390028_10159548089440029,2017-10-31 19:00:20,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159548089440029/?type=3,"Fêtez l’#HalloweenÉcolo! Après le 31 octobre, jetez votre citrouille au jardin pour qu’elle s’y décompose! ?","Fêtez l’Écolo! Après le octobre, jetez votre citrouille au jardin pour qu’elle s’y décompose!",['#Halloween'],3,0,1,3,0,0,0,0,0,0,4,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['fêtez', ""l'#halloweenécolo"", 'après', 'octobre', 'jetez', 'citrouille', 'jardin', ""qu'elle"", ""s'y"", 'décompose']",['jardin'],Social,Social
649,460123390028_10157449136995029,2016-09-14 10:35:15,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157449136995029/?type=3,"Voici Garry. Il est expert en oiseaux migrateurs et il aimerait vous parler. Pourquoi les oiseaux migrent-ils? Comment survivent-ils durant leurs longs voyages? Combien de temps voyagent-ils? Est-ce que des oiseaux migrateurs vont passer dans ma collectivité cette année? Demain, de 13h à 15h, heure de l’Est, posez vos questions via Twitter à @environnementca en mentionnant le mot-clic #BirdYearCan.","Voici Garry. Il est eert en oiseaux migrateurs et il aimerait vous parler. Pourquoi les oiseaux migrent-ils? Comment survivent-ils durant leurs longs voyages? Combien de temps voyagent-ils? Est-ce que des oiseaux migrateurs vont passer dans ma collectivité cette année? Demain, de h à h, heure de l’Est, posez vos questions via Twitter à en mentionnant le mot-clic .",['#BirdYearCan'],2,0,2,2,0,0,0,0,0,0,4,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['voici', 'garry', 'expert', 'oiseau', 'migrateur', 'aimerait', 'parler', 'pourquoi', 'les', 'oiseau', 'migrent-ils', 'comment', 'survivent-ils', 'durant', 'leurs', 'long', 'voyage', 'combien', 'temps', 'voyagent-ils', 'est-ce', 'oiseau', 'migrateur', 'vont', 'passer', 'collectivité', 'cette', 'année', 'demain', '13h', '15h', 'heure', ""l'est"", 'posez', 'question', 'via', 'twitter', 'environnementca', 'mentiont', 'mot-clic', '#birdyearcan']","['oiseau', 'oiseau', 'oiseau', 'collectivité']",Environmental,Environmental
650,460123390028_10159551665350029,2017-11-01 14:33:30,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10159551665350029/,Parcs Canada joue un rôle clé dans l’action climatique et protège nos trésors naturels contre les effets des changements climatiques.,Parcs Canada joue un rôle clé dans l’action climatique et protège nos trésors naturels contre les effets des changements climatiques.,[],4,0,0,4,0,0,0,0,0,0,4,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['parc', 'canada', 'joue', 'rôle', 'clé', ""l'action"", 'climatique', 'protège', 'trésor', 'naturel', 'contre', 'les', 'effet', 'changement', 'climatiques']","['parc', 'climatique', 'changement']",Environmental,Environmental
651,460123390028_10159556415925029,2017-11-02 16:52:31,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159556415925029/?type=3,"Des stages en STIM aujourd’hui pour former une main-d’œuvre adaptée aux emplois verts de demain. À tous les récents diplômés : présentez votre candidature dans le cadre de notre programme qui vise à appuyer les emplois verts! 
http://ow.ly/yZhz30gjLpX",Des stages en STIM aujourd’hui pour former une main-d’œuvre adaptée aux emplois verts de demain. À tous les récents diplômés : présentez votre candidature dans le cadre de notre programme qui vise à appuyer les emplois verts!,[],3,0,1,3,0,0,0,0,0,0,4,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['stage', 'stim', ""aujourd'hui"", 'former', ""main-d'œuvre"", 'adaptée', 'emploi', 'vert', 'demain', 'tous', 'les', 'récents', 'diplômé', 'présentez', 'candidature', 'cadre', 'programme', 'vise', 'appuyer', 'les', 'emploi', 'vert', 'httpowlyyzhz30gjlpx']","['emploi', 'vert', 'emploi', 'vert']",Economical,Economical
652,460123390028_10157152249645029,2016-07-13 06:50:10,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157152249645029/?type=3,"La météo influence notre quotidien, notre culture et notre humeur. Prévoir le temps qu’il fera relève d’une science… et d’un art. 

Si vous planifiez des vacances cet été au Québec, visitez le seul musée de l’environnement en Amérique du Nord : la Biosphère à Montréal. Une exposition surprenante se cache derrière les phénomènes météo et l’interrelation des éléments naturels dans le contexte des changements climatiques. Découvrez l’environnement sous un nouveau jour. http://ow.ly/549S302cqzI http://ow.ly/EBm1302cqAD","La météo influence notre quotidien, notre culture et notre humeur. Prévoir le temps qu’il fera relève d’une science… et d’un art. Si vous planifiez des vacances cet été au Québec, visitez le seul musée de l’environnement en Amérique du Nord : la Biosphère à Montréal. Une eition surprenante se cache derrière les phénomènes météo et l’interrelation des éléments naturels dans le contexte des changements climatiques. Découvrez l’environnement sous un nouveau jour. D",[],3,0,1,2,1,0,0,0,0,0,4,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['météo', 'influence', 'quotidien', 'culture', 'humeur', 'prévoir', 'temps', ""qu'il"", 'fera', 'relève', ""d'une"", 'science…', ""d'un"", 'art', 'planifiez', 'vacance', 'cet', 'québec', 'visitez', 'seul', 'musée', ""l'environnement"", 'amérique', 'nord', 'biosphère', 'montréal', 'exposition', 'surprete', 'cache', 'derrière', 'les', 'phénomène', 'météo', ""l'interrelation"", 'élément', 'naturel', 'contexte', 'changement', 'climatiques', 'découvrez', ""l'environnement"", 'sou', 'nouveau', 'jour', 'httpowly549s302cqzi', 'httpowlyebm1302cqad']","['culture', 'nord', 'changement']",Social,Social
653,460123390028_10159560616095029,2017-11-03 17:00:44,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159560616095029/?type=3,"Ohé, Canada! Un nouveau radar portable sera installé à Whitehorse (Yukon) pour appuyer les activités de recherche en science météorologique. Ce nouveau radar météo aidera à déterminer quelle technologie est la plus adaptée aux conditions météorologiques de l’Arctique. Il devrait être opérationnel d’ici la mi-novembre.","Ohé, Canada! Un nouveau radar portable sera installé à Whitehorse (Yukon) pour appuyer les activités de recherche en science météorologique. Ce nouveau radar météo aidera à déterminer quelle technologie est la plus adaptée aux conditions météorologiques de l’Arctique. Il devrait être opérationnel d’ici la mi-novembre.",[],3,1,0,3,0,0,0,0,0,0,4,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['ohé', 'canada', 'nouveau', 'radar', 'portable', 'installé', 'whitehorse', 'yukon', 'appuyer', 'les', 'activité', 'recherche', 'science', 'météorologique', 'nouveau', 'radar', 'météo', 'aidera', 'déterminer', 'quelle', 'technologie', 'plus', 'adaptée', 'condition', 'météorologiques', ""l'arctique"", 'devrait', 'être', 'opérationnel', ""d'ici"", 'mi-novembre']","['activité', 'technologie']",Social,Social
654,460123390028_10158683867885029,2017-05-13 08:45:00,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10158683867885029/,"En cette Journée mondiale des oiseaux migrateurs, l’un de nos chercheurs, Paul Smith, explique comment les changements climatiques affectent le comportement des oiseaux.","En cette Journée mondiale des oiseaux migrateurs, l’un de nos chercheurs, Paul Smith, elique comment les changements climatiques affectent le comportement des oiseaux.",[],3,0,1,3,0,0,0,0,0,0,4,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['cette', 'journée', 'mondiale', 'oiseau', 'migrateur', ""l'un"", 'chercheur', 'paul', 'smith', 'explique', 'comment', 'les', 'changement', 'climatiques', 'affectent', 'comportement', 'oiseau']","['mondiale', 'oiseau', 'changement', 'oiseau']",Environmental,Environmental
655,460123390028_10158444169075029,2017-03-26 15:17:55,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10158444169075029/,"Simon Bélisle, gestionnaire de programme à l’Alliance des villes des Grands Lacs et du Saint-Laurent, explique comment les ressources des #GrandsLacs et du fleuve Saint-Laurent ainsi que leur histoire commune unissent les États-Unis et le Canada.","Simon Bélisle, gestionnaire de programme à l’Alliance des villes des Grands Lacs et du Saint-Laurent, elique comment les ressources des et du fleuve Saint-Laurent ainsi que leur histoire commune unissent les États-Unis et le Canada.",['#GrandsLacs'],3,1,0,3,0,0,0,0,0,0,4,fr,0.5,EnvironnementetressourcesnaturellesauCanada_facebook,positive,"['simon', 'bélisle', 'gestionnaire', 'programme', ""l'alliance"", 'ville', 'grand', 'lacs', 'saint-laurent', 'explique', 'comment', 'les', 'ressource', '#grandslacs', 'fleuve', 'saint-laurent', 'ainsi', 'histoire', 'commune', 'unissent', 'les', 'états-unis', 'canada']","['lacs', 'ressource', 'fleuve']",Environmental,Environmental
