Unnamed: 0,Unnamed: 0.1,likes,mediaid,caption,url,caption_mentions,comments,id,typename,owner_username,tagged_users,date,shortcode,is_video,caption_hashtags,owner_id,video_url,text_filtered,text_tokenized,text_stemmed,text_original
10,10,376,1.40393e+18,Start making your activity today!How about a fat ride in National Park? Take on the trails and get inspired by the Park's beautiful winter landscape. Click the link in our bio for our ten winter activities to discover! ,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9629627c95905790da5a48d012a64e0e/5AFA9D42/t51.2885-15/e35/15535067_370181730000475_1510518415792537600_n.jpg,"[""deography""]",5,2016-12-12_14-15-37,GraphImage,parks.canada,"[""deography""]",2016-12-12T14:15:37,BN7vnVTgBjH,False,"[""winter"",""wishlist"",""bike"",""kouchibouguac"",""fatbike"",""cyclist"",""winterwonderland"",""canadianwinter"",""snowseason"",""snow"",""parkscanada"",""canada150""]",4143631778,,Start making winter activity wishlist today nHow fat bike ride Kouchibouguac National Park Take trails get inspired Park beautiful winter landscape deography nClick link bio ten winter activities discover FatBike cyclist WinterWonderland CanadianWinter snowseason snow ParksCanada Canada150,"['Start', 'making', 'winter', 'activity', 'wishlist', 'today', 'nHow', 'fat', 'bike', 'ride', 'Kouchibouguac', 'National', 'Park', 'Take', 'trails', 'get', 'inspired', 'Park', 'beautiful', 'winter', 'landscape', 'deography', 'nClick', 'link', 'bio', 'ten', 'winter', 'activities', 'discover', 'FatBike', 'cyclist', 'WinterWonderland', 'CanadianWinter', 'snowseason', 'snow', 'ParksCanada', 'Canada150']","[u'start', u'make', u'winter', u'activ', u'wishlist', u'today', u'nhow', u'fat', u'bike', u'ride', u'kouchibouguac', u'nation', u'park', u'take', u'trail', u'get', u'inspir', u'park', u'beauti', u'winter', u'landscap', u'deographi', u'nclick', u'link', u'bio', u'ten', u'winter', u'activ', u'discov', u'fatbik', u'cyclist', u'winterwonderland', u'canadianwint', u'snowseason', u'snow', u'parkscanada', u'canada150']",Start making your #winter activity #wishlist today!\nHow about a fat #bike ride in #Kouchibouguac National Park? Take on the trails and get inspired by the Park's beautiful winter landscape. 📷 @deography \nClick the link in our bio for our ten winter activities to discover! \n#FatBike #cyclist #WinterWonderland #CanadianWinter #snowseason #snow #ParksCanada #Canada150
11,11,579,1.40461e+18,"Ever tried ice fishing? With over species of fish, the Lake Superior National Marine Conservation Area is the perfect place to try it out! Enjoy sitting in a cozy fishing hut or simply take in the crisp winter air and spectacular scenery. Let us help you plan your next winter activities: click the link in our bio!",https://instagram.fyvr3-1.fna.fbcdn.net/vp/e28506357d2ecd782e2c1e2bc1f9fdcb/5AFAEC82/t51.2885-15/e35/15624850_581562705360918_7313269977174245376_n.jpg,[],1,2016-12-13_12-59-33,GraphImage,parks.canada,[],2016-12-13T12:59:33,BN-LtE3AM3v,False,"[""winter"",""winterwonderland"",""canadianwinter"",""snowseason"",""snow"",""icefishing"",""lakesuperior"",""ontario"",""exploreon"",""nmca"",""parkscanada"",""canada150""]",4143631778,,Ever tried ice fishing 70 species fish Lake Superior National Marine Conservation Area perfect place try Enjoy sitting cozy fishing hut simply take crisp winter air spectacular scenery nLet us help plan next winter activities click link bio Winter WinterWonderland CanadianWinter snowseason snow icefishing LakeSuperior Ontario ExploreON NMCA ParksCanada Canada150,"['Ever', 'tried', 'ice', 'fishing', '70', 'species', 'fish', 'Lake', 'Superior', 'National', 'Marine', 'Conservation', 'Area', 'perfect', 'place', 'try', 'Enjoy', 'sitting', 'cozy', 'fishing', 'hut', 'simply', 'take', 'crisp', 'winter', 'air', 'spectacular', 'scenery', 'nLet', 'us', 'help', 'plan', 'next', 'winter', 'activities', 'click', 'link', 'bio', 'Winter', 'WinterWonderland', 'CanadianWinter', 'snowseason', 'snow', 'icefishing', 'LakeSuperior', 'Ontario', 'ExploreON', 'NMCA', 'ParksCanada', 'Canada150']","[u'ever', u'tri', u'ice', u'fish', '70', u'speci', u'fish', u'lake', u'superior', u'nation', u'marin', u'conserv', u'area', u'perfect', u'place', u'tri', u'enjoy', u'sit', u'cozi', u'fish', u'hut', u'simpli', u'take', u'crisp', u'winter', u'air', u'spectacular', u'sceneri', u'nlet', 'us', u'help', u'plan', u'next', u'winter', u'activ', u'click', u'link', u'bio', u'winter', u'winterwonderland', u'canadianwint', u'snowseason', u'snow', u'icefish', u'lakesuperior', u'ontario', u'exploreon', u'nmca', u'parkscanada', u'canada150']","Ever tried ice fishing? With over 70 species of fish, the Lake Superior National Marine Conservation Area is the perfect place to try it out! Enjoy sitting in a cozy fishing hut or simply take in the crisp winter air and spectacular scenery. \nLet us help you plan your next winter activities: click the link in our bio!\n\n#Winter #WinterWonderland #CanadianWinter #snowseason #snow #icefishing #LakeSuperior #Ontario #ExploreON #NMCA #ParksCanada #Canada150"
12,12,685,1.40539e+18,"From snowshoeing to cross country skiing to snow tagging, La Mauricie National Park truly has something for everyone this winter! Try something new and eerience the greatest winter yet! Click the link in our bio for our ten winter activities to discover! ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/e4251087ce9fb2aed0225e8d75bf3f6c/5AF5B675/t51.2885-15/e35/15538458_1436268003098303_2935277372749905920_n.jpg,"[""emilieduchesne1""]",5,2016-12-14_14-47-10,GraphImage,parks.canada,[],2016-12-14T14:47:10,BOA80F4ALF2,False,"[""winter"",""winterwonderland"",""canadianwinter"",""snowseason"",""snow"",""crosscountryskiing"",""mauricienp"",""quebec"",""exploreqc"",""parkscanada"",""canada150""]",4143631778,,snowshoeing cross country skiing snow tagging La Mauricie National Park truly something everyone winter nTry something new experience greatest winter yet emilieduchesne1 nClick link bio ten winter activities discover Winter WinterWonderland CanadianWinter snowseason snow crosscountryskiing MauricieNP Quebec ExploreQC ParksCanada Canada150,"['snowshoeing', 'cross', 'country', 'skiing', 'snow', 'tagging', 'La', 'Mauricie', 'National', 'Park', 'truly', 'something', 'everyone', 'winter', 'nTry', 'something', 'new', 'experience', 'greatest', 'winter', 'yet', 'emilieduchesne1', 'nClick', 'link', 'bio', 'ten', 'winter', 'activities', 'discover', 'Winter', 'WinterWonderland', 'CanadianWinter', 'snowseason', 'snow', 'crosscountryskiing', 'MauricieNP', 'Quebec', 'ExploreQC', 'ParksCanada', 'Canada150']","[u'snowsho', u'cross', u'countri', u'ski', u'snow', u'tag', 'la', u'maurici', u'nation', u'park', u'truli', u'someth', u'everyon', u'winter', u'ntri', u'someth', u'new', u'experi', u'greatest', u'winter', u'yet', u'emilieduchesne1', u'nclick', u'link', u'bio', u'ten', u'winter', u'activ', u'discov', u'winter', u'winterwonderland', u'canadianwint', u'snowseason', u'snow', u'crosscountryski', u'mauricienp', u'quebec', u'exploreqc', u'parkscanada', u'canada150']","From snowshoeing to cross country skiing to snow tagging, La Mauricie National Park truly has something for everyone this winter! \nTry something new and experience the greatest winter yet! 📷@emilieduchesne1\nClick the link in our bio for our ten winter activities to discover! \n#Winter #WinterWonderland #CanadianWinter #snowseason #snow #crosscountryskiing #MauricieNP #Quebec #ExploreQC #ParksCanada #Canada150"
13,13,971,1.40609e+18,"Take the journey! Eerience the backcountry powder on the Earth’s mantle of the Tablelands in National Park! PHOTO , and , head towards Southwest Gulch and then unwind by the woodstove in a hut. Click the link in our bio for more winter activities to discover in !",https://instagram.fyvr3-1.fna.fbcdn.net/vp/d1bb3fc2afc2037b1fb1f71e572cc55a/5AEBAA3C/t51.2885-15/e35/15535496_361990617511532_8010289520878551040_n.jpg,"[""tomcochrane""]",7,2016-12-15_14-02-21,GraphImage,parks.canada,[],2016-12-15T14:02:21,BODcewXAUNJ,False,"[""grosmorne"",""skiers"",""snowboarders"",""snowshoers"",""ski"",""winter"",""canadianwinter"",""snow"",""snowseason"",""explorecanada"",""explorenl"",""newfoundland"",""parkscanada""]",4143631778,,Take journey Experience backcountry powder mantle Tablelands GrosMorne National Park PHOTO tomcochrane Skiers snowboarders snowshoers head towards Southwest Gulch unwind woodstove ski hut nClick link bio winter activities discover 2017 Winter CanadianWinter snow snowseason ExploreCanada exploreNL Newfoundland ParksCanada,"['Take', 'journey', 'Experience', 'backcountry', 'powder', 'mantle', 'Tablelands', 'GrosMorne', 'National', 'Park', 'PHOTO', 'tomcochrane', 'Skiers', 'snowboarders', 'snowshoers', 'head', 'towards', 'Southwest', 'Gulch', 'unwind', 'woodstove', 'ski', 'hut', 'nClick', 'link', 'bio', 'winter', 'activities', 'discover', '2017', 'Winter', 'CanadianWinter', 'snow', 'snowseason', 'ExploreCanada', 'exploreNL', 'Newfoundland', 'ParksCanada']","[u'take', u'journey', u'experi', u'backcountri', u'powder', u'mantl', u'tableland', u'grosmorn', u'nation', u'park', u'photo', u'tomcochran', u'skier', u'snowboard', u'snowshoer', u'head', u'toward', u'southwest', u'gulch', u'unwind', u'woodstov', u'ski', u'hut', u'nclick', u'link', u'bio', u'winter', u'activ', u'discov', u'2017', u'winter', u'canadianwint', u'snow', u'snowseason', u'explorecanada', u'explorenl', u'newfoundland', u'parkscanada']","Take the journey! Experience the backcountry powder on the Earth’s mantle of the Tablelands in #GrosMorne National Park! PHOTO 📷@tomcochrane\n#Skiers, #snowboarders and #snowshoers, head towards Southwest Gulch and then unwind by the woodstove in a #ski hut. \nClick the link in our bio for more winter activities to discover in 2017!\n\n#Winter #CanadianWinter #snow #snowseason #ExploreCanada #exploreNL #Newfoundland #ParksCanada"
14,14,729,1.40682e+18,"The weather outside might be chilly, but we think we have the trick to warm you up! Take a long relaxing soak in the Radium Hot Springs' soothing mineral waters and see if you can spot one of the bighorn sheep that make Kootenay National Park their home. Click the link in our bio for more winter activities to discover in ! ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/9db9b09f9b9d09160d0b31019b154b47/5AF3BA04/t51.2885-15/e35/15624099_602399576621820_4170810219653234688_n.jpg,[],4,2016-12-16_14-06-52,GraphImage,parks.canada,[],2016-12-16T14:06:52,BOGBywXg5he,False,"[""winter"",""canadianwinter"",""snow"",""snowseason"",""hotsprings"",""parkscanada"",""canada150"",""kootenaynp"",""explorebc"",""britishcolumbia""]",4143631778,,weather outside might chilly think trick warm Take long relaxing soak Radium Hot Springs soothing mineral waters see spot one bighorn sheep make Kootenay National Park home nClick link bio winter activities discover 2017 Winter CanadianWinter snow snowseason hotsprings ParksCanada Canada150 KootenayNP ExploreBC BritishColumbia,"['weather', 'outside', 'might', 'chilly', 'think', 'trick', 'warm', 'Take', 'long', 'relaxing', 'soak', 'Radium', 'Hot', 'Springs', 'soothing', 'mineral', 'waters', 'see', 'spot', 'one', 'bighorn', 'sheep', 'make', 'Kootenay', 'National', 'Park', 'home', 'nClick', 'link', 'bio', 'winter', 'activities', 'discover', '2017', 'Winter', 'CanadianWinter', 'snow', 'snowseason', 'hotsprings', 'ParksCanada', 'Canada150', 'KootenayNP', 'ExploreBC', 'BritishColumbia']","[u'weather', u'outsid', u'might', u'chilli', u'think', u'trick', u'warm', u'take', u'long', u'relax', u'soak', u'radium', u'hot', u'spring', u'sooth', u'miner', u'water', u'see', u'spot', u'one', u'bighorn', u'sheep', u'make', u'kootenay', u'nation', u'park', u'home', u'nclick', u'link', u'bio', u'winter', u'activ', u'discov', u'2017', u'winter', u'canadianwint', u'snow', u'snowseason', u'hotspr', u'parkscanada', u'canada150', u'kootenaynp', u'explorebc', u'britishcolumbia']","The weather outside might be chilly, but we think we have the trick to warm you up! Take a long relaxing soak in the Radium Hot Springs' soothing mineral waters and see if you can spot one of the bighorn sheep that make Kootenay National Park their home. \nClick the link in our bio for more winter activities to discover in 2017! \n#Winter #CanadianWinter #snow #snowseason #hotsprings #ParksCanada #Canada150 #KootenayNP #ExploreBC #BritishColumbia"
15,15,497,1.40753e+18,Spend a fun afternoon with family and friends at Fundy National Park and go home with winter memories that are sure to keep you warm this season.Click the link in our bio for more winter activities to discover in !,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a1947375fa96bbc9dbab28084a992090/5AE9EB26/t51.2885-15/e35/15624126_456981041356266_4472158985000058880_n.jpg,[],0,2016-12-17_13-39-45,GraphImage,parks.canada,[],2016-12-17T13:39:45,BOIje9sg4gb,False,"[""winter"",""canadianwinter"",""snow"",""snowseason"",""tobogganing"",""toboggan"",""parkscanada"",""canada150"",""newbrunswick"",""explorenb"",""fundynp""]",4143631778,,Spend fun afternoon family friends Fundy National Park go home winter memories sure keep warm season nClick link bio winter activities discover 2017 Winter CanadianWinter snow snowseason tobogganing toboggan ParksCanada Canada150 NewBrunswick ExploreNB FundyNP,"['Spend', 'fun', 'afternoon', 'family', 'friends', 'Fundy', 'National', 'Park', 'go', 'home', 'winter', 'memories', 'sure', 'keep', 'warm', 'season', 'nClick', 'link', 'bio', 'winter', 'activities', 'discover', '2017', 'Winter', 'CanadianWinter', 'snow', 'snowseason', 'tobogganing', 'toboggan', 'ParksCanada', 'Canada150', 'NewBrunswick', 'ExploreNB', 'FundyNP']","[u'spend', u'fun', u'afternoon', u'famili', u'friend', u'fundi', u'nation', u'park', 'go', u'home', u'winter', u'memori', u'sure', u'keep', u'warm', u'season', u'nclick', u'link', u'bio', u'winter', u'activ', u'discov', u'2017', u'winter', u'canadianwint', u'snow', u'snowseason', u'toboggan', u'toboggan', u'parkscanada', u'canada150', u'newbrunswick', u'explorenb', u'fundynp']",Spend a fun afternoon with family and friends at Fundy National Park and go home with winter memories that are sure to keep you warm this season.\nClick the link in our bio for more winter activities to discover in 2017!\n\n#Winter #CanadianWinter #snow #snowseason #tobogganing #toboggan #ParksCanada #Canada150 #NewBrunswick #ExploreNB #FundyNP
16,16,671,1.40833e+18,Canada is a wonderland offering so many activities to try during the winter months. This amazing shot from was taken in Rogers Pass in the heart of Glacier National Park.Click the link in our bio for a list of winter activities to discover! ,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d7e3e19ac7c3787503a532ad55f5b9ab/5AE4F891/t51.2885-15/e35/15275465_342463736139118_3661331664174317568_n.jpg,"[""jorunswild""]",0,2016-12-18_15-57-40,GraphImage,parks.canada,[],2016-12-18T15:57:40,BOLYD9dgIs6,False,"[""winter"",""canadianwinter"",""snowseason"",""snow"",""glaciernationalparkcanada"",""parkscanada"",""canada150""]",4143631778,,Canada winter wonderland offering many activities try winter months nThis amazing shot jorunswild taken Rogers Pass heart Glacier National Park nClick link bio list 10 winter activities discover CanadianWinter snowseason snow GlacierNationalParkCanada ParksCanada Canada150,"['Canada', 'winter', 'wonderland', 'offering', 'many', 'activities', 'try', 'winter', 'months', 'nThis', 'amazing', 'shot', 'jorunswild', 'taken', 'Rogers', 'Pass', 'heart', 'Glacier', 'National', 'Park', 'nClick', 'link', 'bio', 'list', '10', 'winter', 'activities', 'discover', 'CanadianWinter', 'snowseason', 'snow', 'GlacierNationalParkCanada', 'ParksCanada', 'Canada150']","[u'canada', u'winter', u'wonderland', u'offer', u'mani', u'activ', u'tri', u'winter', u'month', u'nthis', u'amaz', u'shot', u'jorunswild', u'taken', u'roger', u'pass', u'heart', u'glacier', u'nation', u'park', u'nclick', u'link', u'bio', u'list', '10', u'winter', u'activ', u'discov', u'canadianwint', u'snowseason', u'snow', u'glaciernationalparkcanada', u'parkscanada', u'canada150']",Canada is a #winter wonderland offering so many activities to try during the winter months. \nThis amazing shot from 📷@jorunswild was taken in Rogers Pass in the heart of Glacier National Park.\nClick the link in our bio for a list of 10 winter activities to discover! \n#CanadianWinter #snowseason #snow #GlacierNationalParkCanada #ParksCanada #Canada150
17,17,412,1.40884e+18,"Olympian and Minister Catherine McKenna along the in . They have their already, do you have yours??? Order today and !Click the link in our bio for more info.",https://instagram.fyvr3-1.fna.fbcdn.net/vp/5312dcf908dd21ceb37dffbd47109c44/5AEE3A64/t51.2885-15/e35/14549974_234645876963428_1686423671893131264_n.jpg,"[""claraannehughes""]",15,2016-12-19_08-52-15,GraphImage,parks.canada,[],2016-12-19T08:52:15,BONMLCzA8Ay,False,"[""rideaucanal"",""ottawa"",""free"",""discoverypass"",""showusyourpass"",""canada150"",""exporecanada"",""freeentry"",""parkscanada""]",4143631778,,Olympian ClaraAnneHughes Minister Catherine McKenna along RideauCanal Ottawa FREE 2017 DiscoveryPass already Order today ShowUsYourPass nClick link bio info Canada150 ExporeCanada FreeEntry ParksCanada,"['Olympian', 'ClaraAnneHughes', 'Minister', 'Catherine', 'McKenna', 'along', 'RideauCanal', 'Ottawa', 'FREE', '2017', 'DiscoveryPass', 'already', 'Order', 'today', 'ShowUsYourPass', 'nClick', 'link', 'bio', 'info', 'Canada150', 'ExporeCanada', 'FreeEntry', 'ParksCanada']","[u'olympian', u'claraannehugh', u'minist', u'catherin', u'mckenna', u'along', u'rideaucan', u'ottawa', u'free', u'2017', u'discoverypass', u'alreadi', u'order', u'today', u'showusyourpass', u'nclick', u'link', u'bio', u'info', u'canada150', u'exporecanada', u'freeentri', u'parkscanada']","Olympian @ClaraAnneHughes and Minister Catherine McKenna along the #RideauCanal in #Ottawa. They have their #FREE 2017 #DiscoveryPass already, do you have yours??? Order today and #ShowUsYourPass!\nClick the link in our bio for more info.\n\n#Canada150 #ExporeCanada #FreeEntry #ParksCanada"
18,18,324,1.40968e+18,Have a blast on your visit during – train to be a cannoneer and fire a cannon or learn how to fire a musket! At the Fortress of National Historic Site you can eerience daily life of th century hands-on.Click the link in our bio to see ways to eerience Canada’s .,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b0828c8668eb1aea3614ae0a2d264b55/5AE33428/t51.2885-15/e35/15624177_975693292574686_149637708564660224_n.jpg,[],2,2016-12-20_12-49-00,GraphImage,parks.canada,[],2016-12-20T12:49:00,BOQMD22AHL6,False,"[""canada150"",""louisbourg"",""history"",""fortressoflouisbourg"",""ilovelouisbourg"",""visitnovascotia"",""explorecanada"",""parkscanada""]",4143631778,,blast visit Canada150 train cannoneer fire cannon learn fire musket Fortress Louisbourg National Historic Site experience daily life 18th century hands nClick link bio see 10 ways experience history FortressOfLouisbourg ILoveLouisbourg VisitNovaScotia ExploreCanada ParksCanada,"['blast', 'visit', 'Canada150', 'train', 'cannoneer', 'fire', 'cannon', 'learn', 'fire', 'musket', 'Fortress', 'Louisbourg', 'National', 'Historic', 'Site', 'experience', 'daily', 'life', '18th', 'century', 'hands', 'nClick', 'link', 'bio', 'see', '10', 'ways', 'experience', 'history', 'FortressOfLouisbourg', 'ILoveLouisbourg', 'VisitNovaScotia', 'ExploreCanada', 'ParksCanada']","[u'blast', u'visit', u'canada150', u'train', u'cannon', u'fire', u'cannon', u'learn', u'fire', u'musket', u'fortress', u'louisbourg', u'nation', u'histor', u'site', u'experi', u'daili', u'life', u'18th', u'centuri', u'hand', u'nclick', u'link', u'bio', u'see', '10', u'way', u'experi', u'histori', u'fortressoflouisbourg', u'ilovelouisbourg', u'visitnovascotia', u'explorecanada', u'parkscanada']",Have a blast on your visit during #Canada150 – train to be a cannoneer and fire a cannon or learn how to fire a musket! At the Fortress of #Louisbourg National Historic Site you can experience daily life of 18th century hands-on.\n\nClick the link in our bio to see 10 ways to experience Canada’s #history.\n\n#FortressOfLouisbourg #ILoveLouisbourg #VisitNovaScotia #ExploreCanada #ParksCanada
19,19,677,1.41037e+18,"Eerience Mount Revelstoke’s historic ski jump from the starting gate. Step into a sculpted pair of Nels’ Knickers, a competitor's bib and jumping skis at the top of the jump.Click the link in our bio to discover ways to eerience Canada’s hands-on!",https://instagram.fyvr3-1.fna.fbcdn.net/vp/bf00b57c8c0bcda757cca9f9a0baf3d1/5AF975EB/t51.2885-15/e35/15535088_720143948147861_7214618529755037696_n.jpg,"[""hellobc"",""revelstoke"",""seerevelstoke""]",4,2016-12-21_11-31-57,GraphImage,parks.canada,[],2016-12-21T11:31:57,BOSoCeLA7x0,False,"[""ski"",""history"",""mountrevelstokenp"",""revelstoke"",""revelstoked"",""therealstoke"",""explorebc""]",4143631778,,Experience Mount historic ski jump starting gate Step sculpted pair Knickers competitor bib jumping skis top ski jump nClick link bio discover 10 ways experience history hands MountRevelstokeNP revelstoke revelstoked TheRealStoke exploreBC HelloBC Revelstoke seerevelstoke,"['Experience', 'Mount', 'historic', 'ski', 'jump', 'starting', 'gate', 'Step', 'sculpted', 'pair', 'Knickers', 'competitor', 'bib', 'jumping', 'skis', 'top', 'ski', 'jump', 'nClick', 'link', 'bio', 'discover', '10', 'ways', 'experience', 'history', 'hands', 'MountRevelstokeNP', 'revelstoke', 'revelstoked', 'TheRealStoke', 'exploreBC', 'HelloBC', 'Revelstoke', 'seerevelstoke']","[u'experi', u'mount', u'histor', u'ski', u'jump', u'start', u'gate', u'step', u'sculpt', u'pair', u'knicker', u'competitor', u'bib', u'jump', u'ski', u'top', u'ski', u'jump', u'nclick', u'link', u'bio', u'discov', '10', u'way', u'experi', u'histori', u'hand', u'mountrevelstokenp', u'revelstok', u'revelstok', u'therealstok', u'explorebc', u'hellobc', u'revelstok', u'seerevelstok']","Experience Mount Revelstoke’s historic ski jump from the starting gate. Step into a sculpted pair of Nels’ Knickers, a competitor's bib and jumping skis at the top of the #ski jump.\n\nClick the link in our bio to discover 10 ways to experience Canada’s #history hands-on!\n\n#MountRevelstokeNP #revelstoke #revelstoked  #TheRealStoke #exploreBC @HelloBC @Revelstoke @seerevelstoke"
20,20,719,1.41175e+18,It’s obvious why this strategic hilltop location with a commanding view of the harbour was chosen in for the fort destined to protect the city. PHOTO Click the link in our bio to discover ways to eerience Canada’s hands-on!,https://instagram.fyvr3-1.fna.fbcdn.net/vp/647acd70354f7b26abb998945b58ccf1/5ADB8916/t51.2885-15/e35/15538471_380069959011849_7254885557552021504_n.jpg,"[""drdrone"",""discoverhalifax"",""destinationhalifax""]",7,2016-12-23_09-21-26,GraphImage,parks.canada,[],2016-12-23T09:21:26,BOXisMZgHgY,False,"[""halifax"",""history"",""halifaxcitadel"",""visithalifax"",""discoverhalifax"",""canada150"",""parkscanada""]",4143631778,,obvious strategic hilltop location commanding view Halifax harbour chosen 1749 fort destined protect city PHOTO drdrone nClick link bio discover 10 ways experience history hands HalifaxCitadel VisitHalifax discoverhalifax Canada150 discoverhalifax destinationhalifax ParksCanada,"['obvious', 'strategic', 'hilltop', 'location', 'commanding', 'view', 'Halifax', 'harbour', 'chosen', '1749', 'fort', 'destined', 'protect', 'city', 'PHOTO', 'drdrone', 'nClick', 'link', 'bio', 'discover', '10', 'ways', 'experience', 'history', 'hands', 'HalifaxCitadel', 'VisitHalifax', 'discoverhalifax', 'Canada150', 'discoverhalifax', 'destinationhalifax', 'ParksCanada']","[u'obvious', u'strateg', u'hilltop', u'locat', u'command', u'view', u'halifax', u'harbour', u'chosen', u'1749', u'fort', u'destin', u'protect', u'citi', u'photo', u'drdrone', u'nclick', u'link', u'bio', u'discov', '10', u'way', u'experi', u'histori', u'hand', u'halifaxcitadel', u'visithalifax', u'discoverhalifax', u'canada150', u'discoverhalifax', u'destinationhalifax', u'parkscanada']",It’s obvious why this strategic hilltop location with a commanding view of the #Halifax harbour was chosen in 1749 for the fort destined to protect the city. PHOTO 📷 @drdrone\n\nClick the link in our bio to discover 10 ways to experience Canada’s #history hands-on!\n#HalifaxCitadel #VisitHalifax #discoverhalifax #Canada150 @discoverhalifax @destinationhalifax #ParksCanada
21,21,894,1.4125e+18,"There's something truly magical about witnessing northern lights, especially this time of year! This winter, you too can watch this amazing natural phenomenon reflect off the ice of Clear Lake in Riding Mountain National Park. PHOTO ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/2f5c2efe842c6631247c0d6b087b0bee/5AF6C833/t51.2885-15/e35/15625219_1355211301187248_6155584593626923008_n.jpg,"[""jdleigh""]",11,2016-12-24_10-11-28,GraphImage,parks.canada,[],2016-12-24T10:11:28,BOaNNk3gQG-,False,"[""winter"",""winterwonderland"",""canadianwinter"",""snow"",""snowseason"",""northernlights"",""ridingnp"",""travelmanitoba"",""exploremb"",""rmnp"",""auroraborealis"",""parkscanada"",""canada150""]",4143631778,,something truly magical witnessing northern lights especially time year winter watch amazing natural phenomenon reflect ice Clear Lake Riding Mountain National Park nPHOTO jdleigh winter winterwonderland canadianwinter snow snowseason northernlights ridingnp travelmanitoba exploremb rmnp auroraborealis parkscanada canada150,"['something', 'truly', 'magical', 'witnessing', 'northern', 'lights', 'especially', 'time', 'year', 'winter', 'watch', 'amazing', 'natural', 'phenomenon', 'reflect', 'ice', 'Clear', 'Lake', 'Riding', 'Mountain', 'National', 'Park', 'nPHOTO', 'jdleigh', 'winter', 'winterwonderland', 'canadianwinter', 'snow', 'snowseason', 'northernlights', 'ridingnp', 'travelmanitoba', 'exploremb', 'rmnp', 'auroraborealis', 'parkscanada', 'canada150']","[u'someth', u'truli', u'magic', u'wit', u'northern', u'light', u'especi', u'time', u'year', u'winter', u'watch', u'amaz', u'natur', u'phenomenon', u'reflect', u'ice', u'clear', u'lake', u'ride', u'mountain', u'nation', u'park', u'nphoto', u'jdleigh', u'winter', u'winterwonderland', u'canadianwint', u'snow', u'snowseason', u'northernlight', u'ridingnp', u'travelmanitoba', u'exploremb', u'rmnp', u'auroraboreali', u'parkscanada', u'canada150']","There's something truly magical about witnessing northern lights, especially this time of year! This winter, you too can watch this amazing natural phenomenon reflect off the ice of Clear Lake in Riding Mountain National Park. \nPHOTO 📷 @jdleigh\n\n#winter #winterwonderland #canadianwinter #snow #snowseason #northernlights #ridingnp #travelmanitoba #exploremb #rmnp #auroraborealis #parkscanada #canada150"
