Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,language,average_sentiment_score,account_name,words_matched_list,sentiment,matched_keywords,category,lemmatized_text,FSDS_matched_keywords,FSDS_category
394,798775163588850_1116850031781360,2017-06-27 11:01:01,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1116850031781360/?type=3,Contribuez à l'élaboration de la politique alimentaire du Canada. Donnez votre avis! ow.ly/r5UC30cVPBJ,Contribuez à l'élaboration de la politique alimentaire du Canada. Donnez votre avis!,[],1,0,3,1,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,"['or', 'air']",neutral,"['politique', 'alimentaire']",Social,"['contribuez', ""l'élaboration"", 'politique_alimentaire', 'canada', 'donnez', 'avis', 'owlyr5uc30cvpbj']",['politique_alimentaire'],Sustainable food
395,798775163588850_1088306304635733,2017-05-16 09:01:12,https://youtu.be/MRjlWwAF_LM,Le compte à rebours de #Canada150 est commencé! Soyez fiers et inspirés au moment où nous donnons le coup d’envoi aux célébrations – ce n’est qu’un début.,Le compte à rebours de est commencé! Soyez fiers et inspirés au moment où nous donnons le coup d’envoi aux célébrations – ce n’est qu’un début.,['#Canada150'],1,0,3,1,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,,neutral,"['#canada150', 'célébration']",Social,"['compte', 'rebours', '#canada150', 'commencé', 'fiers', 'inspiré', 'moment', 'où', 'donnons', 'coup', ""d'envoi"", 'célébration', ""n'est"", ""qu'un"", 'début']",[],unknown
396,798775163588850_1111646002301763,2017-06-20 10:00:31,http://ow.ly/Ac3n30cK0KO,Les buissons et les arbustes entourant vos champs de bleuets sont peut-être plus importants que vous le pensiez. #Semainedespollinisateurs ow.ly/Ac3n30cK0KO,Les buissons et les arbustes entourant vos champs de bleuets sont peut-être plus importants que vous le pensiez.,['#Semainedespollinisateurs'],3,0,1,3,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,['import'],neutral,"['champs', 'bleuet']",Economical,"['les', 'buisson', 'les', 'arbuste', 'entourant', 'champs', 'bleuet', 'peut-être', 'plus', 'important', 'pensiez', '#semainedespollinisateurs', 'owlyac3n30ck0ko']","['champs', 'bleuet']",Sustainably managed lands and forests
397,798775163588850_927971620669203,2016-10-05 12:32:01,https://www.facebook.com/AgricultureCanadienne/videos/927971280669237/,Sébastien Villeneuve relève le #DéfiLégumineuses de Mme Boye avec son meilleur #FaitSurLesLégumineuses pr l’#AIL2016,Sébastien Villeneuve relève le éfiLégumineuses de Mme Boye avec son meilleur égumineuses pr l’,"['#D', '#FaitSurLesL', '#AIL2016']",4,0,0,4,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,,neutral,[],unknown,"['sébastien', 'villeneuve', 'relève', '#défilégumineuses', 'mme', 'boye', 'meilleur', '#faitsurleslégumineuses', 'pr', ""l'#ail2016""]",[],unknown
398,798775163588850_940953656037666,2016-10-24 11:00:26,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/940953656037666/?type=3,Karen Beauchemin (Ph. D.) est une scientifique reconnue à l’échelle internationale pour ses travaux sur la nutrition des bovins et son incidence sur les émissions de méthane. Renseignez-vous davantage sur sa contribution et celle d’autres femmes canadiennes à la recherche scientifique en agriculture : http://ow.ly/NQY5305tKc2 #Moisdelhistoiredesfemmes #GrâceàElle,Karen Beauchemin (Ph. D.) est une scientifique reconnue à l’échelle internationale pour ses travaux sur la nutrition des bovins et son incidence sur les émissions de méthane. Renseignez-vous davantage sur sa contribution et celle d’autres femmes canadiennes à la recherche scientifique en agriculture : c2 âceàElle,"['#Moisdelhistoiredesfemmes', '#Gr']",4,0,0,4,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,"['eau', 'agriculture']",neutral,"['scientifique', 'scientifique', 'scientifique', 'émission', 'méthane', 'femme', 'scientifique', 'scientifique', 'scientifique', 'agriculture', 'agriculture', '#grâceàelle']",Environmental,"['karen', 'beauchemin', 'ph', 'scientifique', 'reconnue', ""l'échelle"", 'international', 'travail', 'nutrition', 'bovin', 'incidence', 'les', 'émission', 'méthane', 'renseignez-vous', 'davantage', 'contribution', 'celle', ""d'autres"", 'femme', 'canadien', 'recherche', 'scientifique', 'agriculture', 'httpowlynqy5305tkc2', '#moisdelhistoiredesfemmes', '#grâceàelle']","['scientifique', 'travail', 'nutrition', 'émission', 'émission', 'émission', 'émission', 'méthane', 'méthane', 'scientifique', 'agriculture']",Clean growth
399,798775163588850_1090295757770121,2017-05-19 15:00:20,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1090295757770121/?type=3,Noubliez pas de regarder le nouvel album de l’Escouade de la protection des cultures - #RavageursAg hors-la-loi contre les #AgentsAg avec des armes secrètes scientifiques ! http://ow.ly/Tsad30bSA0i,Noubliez pas de regarder le nouvel album de l’Escouade de la protection des cultures - hors-la-loi contre les avec des armes secrètes scientifiques !,"['#RavageursAg', '#AgentsAg']",1,0,3,1,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,['culture'],neutral,"['protection', 'culture', 'scientifique', 'scientifique', 'scientifique']",Social,"['noubliez', 'regarder', 'nouvel', 'album', ""l'escouade"", 'protection', 'culture', '#ravageursag', 'hors-la-loi', 'contre', 'les', '#agentsag', 'arme', 'secrète', 'scientifique', 'httpowlytsad30bsa0i']","['protection', 'scientifique']",Clean growth
400,798775163588850_826261174173582,2016-04-07 09:51:18,https://www.youtube.com/watch?v=QddRjhhPvac&list=PLBgf4t0puREgEr5NI0OAn-jQweI4hiBbj,"Les premiers fruits et légumes frais de la saison feront bientôt leur apparition dans les marchés fermiers et sur les étalages des épiceries. Renseignez-vous sur les agriculteurs canadiens qui, comme Ray, cultivent des légumes en plein champ ou en serre pour vous.","Les premiers fruits et légumes frais de la saison feront bientôt leur apparition dans les marchés fermiers et sur les étalages des épiceries. Renseignez-vous sur les agriculteurs canadiens qui, comme Ray, cultivent des légumes en plein champ ou en serre pour vous.",[],4,0,0,4,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,['ice'],neutral,"['marché', 'agriculteur']",Economical,"['les', 'premier', 'fruit', 'légume', 'frais', 'saison', 'feront', 'bientôt', 'apparition', 'les', 'marché', 'fermier', 'les', 'étalage', 'épicerie', 'renseignez-vous', 'les', 'agriculteur', 'canadien', 'comme', 'ray', 'cultivent', 'légume', 'plein', 'champ', 'serre']","['agriculteur', 'champ', 'champ']",Sustainable food
401,798775163588850_929186920547673,2016-10-07 09:20:15,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/929186920547673/?type=3,Avez-vous des idées sur ce que les technologies propres peuvent signifier pour le secteur agricole? Énoncez-les ici : http://ow.ly/qhUG304Xnxy,Avez-vous des idées sur ce que les technologies propres peuvent signifier pour le secteur agricole? Énoncez-les ici :,[],4,0,0,4,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,"['secteur', 'technologies', 'technologie']",neutral,"['technologie', 'propre', 'secteur', 'agricole']",Economical,"['avez-vous', 'idée', 'les', 'technologie', 'propre', 'peuvent', 'signifier', 'secteur', 'agricole', 'énoncez-les', 'ici', 'httpowlyqhug304xnxy']","['technologie', 'technologie', 'technologie', 'technologie', 'secteur', 'agricole']",Clean growth
402,798775163588850_936815806451451,2016-10-18 11:16:26,,Vous pensez avoir ce qu’il faut pour être membre de la Commission de révision agricole du Canada? Pour en savoir plus sur les rôles et les responsabilités de la Commission et poser votre candidature : http://ow.ly/NdVd305iDgE,Vous pensez avoir ce qu’il faut pour être membre de la Commission de révision agricole du Canada? Pour en savoir plus sur les rôles et les responsabilités de la Commission et poser votre candidature :,[],3,0,1,3,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,['commission'],neutral,"['agricole', 'responsabilité']",Social,"['pensez', 'avoir', ""qu'il"", 'faut', 'être', 'membre', 'commission', 'révision', 'agricole', 'canada', 'savoir', 'plus', 'les', 'rôle', 'les', 'responsabilité', 'commission', 'poser', 'candidature', 'httpowlyndvd305idge']",['agricole'],Sustainable food
403,798775163588850_1087998194666544,2017-05-15 19:30:17,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1087998194666544/?type=3,"En cette semaine de l’Odyssée des sciences, le thème du jour est « D’hier à aujourd’hui ». Regardez notre série de vidéos et voyez ce que nous avons accompli. #Canada150 ow.ly/pYVg30bKsOk","En cette semaine de l’Odyssée des sciences, le thème du jour est « D’hier à aujourd’hui ». Regardez notre série de vidéos et voyez ce que nous avons accompli.",['#Canada150'],2,0,2,2,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,,neutral,['#canada150'],Social,"['cette', 'semaine', ""l'odyssée"", 'science', 'thème', 'jour', ""d'hier"", ""aujourd'hui"", 'regardez', 'série', 'vidéo', 'voyez', 'accompli', '#canada150', 'owlypyvg30bksok']",[],unknown
404,798775163588850_1097898133676550,2017-05-31 13:47:05,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1097898133676550/?type=3,Le Canada exporte du boeuf et du veau vers plus de 50 pays chaque année. Renseignez-vous sur notre industrie du boeuf : http://ow.ly/fS7C30ccubL,Le Canada erte du boeuf et du veau vers plus de pays chaque année. Renseignez-vous sur notre industrie du boeuf :,[],3,1,0,3,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,['industrie'],neutral,"['exporte', 'pays', 'industrie']",Economical,"['canada', 'exporte', 'boeuf', 'veau', 'vers', 'plus', '50', 'pays', 'chaque', 'année', 'renseignez-vous', 'industrie', 'boeuf', 'httpowlyfs7c30ccubl']",['industrie'],Clean growth
405,798775163588850_977341915732173,2016-12-12 15:03:41,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/977341915732173/?type=3,Merci de vos commentaires sur le prochain cadre stratégique pour l’agriculture! Nous publierons en 2017 un rapport dans lequel nous vous préciserons « Ce que nous avons entendu ». http://ow.ly/gQbj3073zUw,Merci de vos commentaires sur le prochain cadre stratégique pour l’agriculture! Nous publierons en un rapport dans lequel nous vous préciserons « Ce que nous avons entendu ».,[],4,0,0,4,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,"['mer', 'agriculture', 'or', 'air']",neutral,[],unknown,"['merci', 'commentaire', 'prochain', 'cadre', 'stratégique', ""l'agriculture"", 'publierons', '2017', 'rapport', 'lequel', 'préciserons', 'entendu', 'httpowlygqbj3073zuw']",[],unknown
406,798775163588850_1076472819152415,2017-04-27 10:49:46,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1076472819152415/?type=3,"Dans notre étude de cas sur les programmes de gestion des risques de l’entreprise, découvrez comment une famille agricole du Manitoba s’est tirée d’affaires après avoir dû laisser une partie de ses terres non ensemencées et obtenu une mauvaise production en raison d’inondations printanières. Voyez comment ces programmes peuvent vous aider si jamais vous vivez une situation similaire : http://ow.ly/HeON30bejrI","Dans notre étude de cas sur les programmes de gestion des risques de l’entreprise, découvrez comment une famille agricole du Manitoba s’est tirée d’affaires après avoir dû laisser une partie de ses terres non ensemencées et obtenu une mauvaise production en raison d’inondations printanières. Voyez comment ces programmes peuvent vous aider si jamais vous vivez une situation similaire :",[],4,0,0,4,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,"['terres', 'inondation', 'air']",neutral,"['découvrez', 'famille', 'agricole', 'terre', 'aider']",Social,"['étude', 'cas', 'les', 'programme', 'gestion', 'risque', ""l'entreprise"", 'découvrez', 'comment', 'famille', 'agricole', 'manitoba', ""s'est"", 'tirée', ""d'affaires"", 'après', 'avoir', 'dû', 'laisser', 'partie', 'terre', 'non', 'ensemencées', 'obtenu', 'mauvais', 'production', 'raison', ""d'inondations"", 'printanières', 'voyez', 'comment', 'programme', 'peuvent', 'aider', 'si', 'jamais', 'vivez', 'situation', 'similaire', 'httpowlyheon30bejri']","['agricole', 'terre', 'terre', 'production']",Clean growth
407,798775163588850_1027987037334327,2017-02-17 14:15:10,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1027987037334327/?type=3,"La valeur nette de l’exploitation agricole moyenne continue d’augmenter. En 2017, elle devrait atteindre 2,8M$. http://ow.ly/hF1j3096TRF","La valeur nette de l’eloitation agricole moyenne continue d’augmenter. En , elle devrait atteindre ,8M$.",[],2,0,2,2,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,,neutral,['agricole'],Economical,"['valeur', 'nette', ""l'exploitation"", 'agricole', 'moyenne', 'continue', ""d'augmenter"", '2017', 'devrait', 'atteindre', '28m', 'httpowlyhf1j3096trf']",['agricole'],Sustainable food
408,798775163588850_1025053887627642,2017-02-13 13:58:36,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1025053887627642/?type=3,Besoin d’un prêt pour améliorer votre ferme? Nous pouvons vous aider. Découvrez comment. http://ow.ly/sSmq308XWYu,Besoin d’un prêt pour améliorer votre ferme? Nous pouvons vous aider. Découvrez comment. u,[],3,0,1,3,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,['or'],neutral,"['ferme', 'aider', 'découvrez']",Social,"['besoin', ""d'un"", 'prêt', 'améliorer', 'ferme', 'pouvons', 'aider', 'découvrez', 'comment', 'httpowlyssmq308xwyu']",['ferme'],Sustainable food
409,798775163588850_960326470767051,2016-11-22 14:26:11,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157782223355029/?type=3,,,[],3,1,0,3,0,0,0,0,0,0,4,tl,0.0,AgricultureCanadienne_facebook,,neutral,[],unknown,[],[],unknown
410,798775163588850_1023176174482080,2017-02-10 15:30:17,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1023176174482080/?type=3,Le Canada a commencé à exporter des œufs dans les années 40 en les fournissant par millions au Royaume-Uni. Célébrons 150 ans d’agriculture ensemble! ow.ly/H0xn308Tfpu,Le Canada a commencé à erter des œufs dans les années en les fournissant par millions au Royaume-Uni. Célébrons ans d’agriculture ensemble! u,[],4,0,0,4,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,['agriculture'],neutral,['exporter'],Economical,"['canada', 'commencé', 'exporter', 'œufs', 'les', 'année', '40', 'les', 'fournissant', 'million', 'royaume-uni', 'célébrons', '150', 'an', ""d'agriculture"", 'ensemble', 'owlyh0xn308tfpu']",['exporter'],Clean growth
411,798775163588850_875200129279686,2016-07-13 14:00:38,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/875200129279686/?type=3,"À la recherche d’une idée d’activité pour le week-end? Participez à notre journée portes ouvertes au Centre de recherche et de développement d’Agassiz ce samedi! Explorez le monde de l’agriculture grâce à des présentations, à des expositions interactives et à des promenades en chariot à foin. De plus, du gâteau et de la crème glacée seront servis à 11 h et à 13 h. Les 600 premiers visiteurs recevront des semis d’arbres selon le principe du premier arrivé, premier servi. Partagez avec vos amis. Pour de l’information sur cette activité : http://ow.ly/pWV9302dkU0","À la recherche d’une idée d’activité pour le week-end? Participez à notre journée portes ouvertes au Centre de recherche et de développement d’Agassiz ce samedi! Elorez le monde de l’agriculture grâce à des présentations, à des eitions interactives et à des promenades en chariot à foin. De plus, du gâteau et de la crème glacée seront servis à h et à h. Les premiers visiteurs recevront des semis d’arbres selon le principe du premier arrivé, premier servi. Partagez avec vos amis. Pour de l’information sur cette activité : U0",[],4,0,0,4,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,"['arbre', 'vert', 'arbres', 'agriculture', 'gas', 'eau', 'or']",neutral,"['participez', 'développement', 'servi', 'ami', 'activité']",Social,"['recherche', ""d'une"", 'idée', ""d'activité"", 'week-end', 'participez', 'journée', 'porte', 'ouvertes', 'centre', 'recherche', 'développement', ""d'agassiz"", 'samedi', 'explorez', 'monde', ""l'agriculture"", 'grâce', 'présentation', 'exposition', 'interactives', 'promenade', 'chariot', 'foin', 'plus', 'gâteau', 'crème', 'glacée', 'servis', '11', '13', 'heure', 'les', '600', 'premier', 'visiteur', 'recevront', 'semis', ""d'arbres"", 'selon', 'principe', 'premier', 'arrivé', 'premier', 'servi', 'partagez', 'ami', ""l'information"", 'cette', 'activité', 'httpowlypwv9302dku0']","['participez', 'activité', 'activité']",Safe and healthy communities
412,798775163588850_876271649172534,2016-07-15 10:33:43,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/876271649172534/?type=3,Vous cherchez une activité amusante à faire demain dans la région d’Agassiz? Partagez avec vos amis! http://ow.ly/hklv302hJ3Q,Vous cherchez une activité amusante à faire demain dans la région d’Agassiz? Partagez avec vos amis!,[],2,2,0,2,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,"['gas', 'air']",neutral,"['activité', 'ami']",Social,"['cherchez', 'activité', 'amusante', 'faire', 'demain', 'région', ""d'agassiz"", 'partagez', 'ami', 'httpowlyhklv302hj3q']","['activité', 'activité']",Connecting Canadians with nature
413,798775163588850_878494212283611,2016-07-19 10:40:14,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/878494212283611/?type=3,2015 a été une autre excellente année pour le secteur agricole canadien. Pour connaître les faits saillants : #AgFPT16,a été une autre excellente année pour le secteur agricole canadien. Pour connaître les faits saillants :,['#AgFPT16'],0,0,4,0,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,['secteur'],neutral,"['secteur', 'agricole']",Economical,"['2015', 'autre', 'excellente', 'année', 'secteur', 'agricole', 'canadien', 'connaître', 'les', 'fait', 'saillant', '#agfpt16']","['secteur', 'agricole']",Clean growth
414,798775163588850_879049722228060,2016-07-20 10:45:19,https://youtu.be/bYplB0uASKU,Saviez-vous que le secteur agricole canadien emploie un Canadien sur huit? Des gens comme Steph et sa famille. #AgFPT16 http://ow.ly/uzQc302qQPz,Saviez-vous que le secteur agricole canadien emploie un Canadien sur huit? Des gens comme Steph et sa famille.,['#AgFPT16'],3,0,1,3,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,"['ami', 'famille']",neutral,"['secteur', 'agricole', 'famille']",Economical,"['saviez-vous', 'secteur', 'agricole', 'canadien', 'emploie', 'canadien', 'huit', 'gens', 'comme', 'steph', 'famille', '#agfpt16', 'httpowlyuzqc302qqpz']","['secteur', 'agricole']",Clean growth
415,798775163588850_881739495292416,2016-07-25 09:58:25,https://youtu.be/JxnBCh5oetI,Ce ne sont pas seulement Mystherbe et Chétiflor qui savent se défendre : les plantes qui ne sont pas des pokémons connaissent aussi l’autodéfense! Nous exploitons les substances chimiques produites par certaines d’entre elles pour protéger les champs contre les bactéries et les champignons. #PokemonGo #AttrapezLesTous,Ce ne sont pas seulement Mystherbe et Chétiflor qui savent se défendre : les plantes qui ne sont pas des pokémons connaissent aussi l’autodéfense! Nous eloitons les substances chimiques produites par certaines d’entre elles pour protéger les champs contre les bactéries et les champignons.,"['#PokemonGo', '#AttrapezLesTous']",3,0,1,3,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,"['substance', 'plantes', 'or']",neutral,"['plante', 'protéger', 'champs', 'bactérie']",Environmental,"['seulement', 'mystherbe', 'chétiflor', 'savent', 'défendre', 'les', 'plante', 'pokémons', 'connaissent', 'aussi', ""l'autodéfense"", 'exploitons', 'les', 'substance', 'chimiques', 'produites', 'certaines', ""d'entre"", 'elles', 'protéger', 'les', 'champs', 'contre', 'les', 'bactérie', 'les', 'champignon', '#pokemongo', '#attrapezlestous']","['plante', 'protéger', 'champs', 'bactérie']",Sustainably managed lands and forests
416,798775163588850_884185011714531,2016-07-29 10:39:13,http://ow.ly/4aZ8302JFjM,Nous acceptons les candidatures aux postes à pourvoir aux comités d’appel du Service de médiation en matière d’endettement agricole. Vous avez ce qu’il faut? Découvrez quels sont les postes vacants et posez votre candidature dès aujourd’hui : http://ow.ly/4aZ8302JFjM,Nous acceptons les candidatures aux postes à pourvoir aux comités d’appel du Service de médiation en matière d’endettement agricole. Vous avez ce qu’il faut? Découvrez quels sont les postes vacants et posez votre candidature dès aujourd’hui :,[],3,0,1,2,1,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,['ice'],neutral,"['agricole', 'découvrez']",Social,"['acceptons', 'les', 'candidature', 'poste', 'pourvoir', 'comité', ""d'appel"", 'service', 'médiation', 'matière', ""d'endettement"", 'agricole', ""qu'il"", 'faut', 'découvrez', 'quels', 'les', 'poste', 'vacants', 'posez', 'candidature', 'dès', ""aujourd'hui"", 'httpowly4az8302jfjm']",['agricole'],Sustainable food
417,798775163588850_966549430144755,2016-12-01 13:00:57,https://youtu.be/d1OhAPo8Mjk,Vous voulez savoir comment nous avons tracé le logo de #Canada150 dans un champ de blé dur? Découvrez comment nous avons utilisé la technologie agricole de précision pour y arriver :,Vous voulez savoir comment nous avons tracé le logo de dans un champ de blé dur? Découvrez comment nous avons utilisé la technologie agricole de précision pour y arriver :,['#Canada150'],2,0,2,2,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,['technologie'],neutral,"['#canada150', 'blé', 'découvrez', 'technologie', 'agricole']",Economical,"['voulez', 'savoir', 'comment', 'tracé', 'logo', '#canada150', 'champ', 'blé', 'dur', 'découvrez', 'comment', 'utilisé', 'technologie', 'agricole', 'précision', 'arriver']","['champ', 'champ', 'technologie', 'technologie', 'technologie', 'technologie', 'agricole']",Sustainable food
418,798775163588850_1006965326103165,2017-01-17 12:05:16,https://youtu.be/d1OhAPo8Mjk,"Renseignez-vous sur les techniques agricoles de précision qui ont été utilisées pour tailler le logo de Canada 150 dans un champ de la Saskatchewan l’été dernier. En plus de produire d’impressionnants agroglyphes, la géomatique est utilisée au quotidien dans les exploitations agricoles et c’est là où réside sa véritable valeur.  Pour en savoir plus sur cette révolution de l’agriculture :","Renseignez-vous sur les techniques agricoles de précision qui ont été utilisées pour tailler le logo de Canada dans un champ de la Saskatchewan l’été dernier. En plus de produire d’impressionnants agroglyphes, la géomatique est utilisée au quotidien dans les eloitations agricoles et c’est là où réside sa véritable valeur. Pour en savoir plus sur cette révolution de l’agriculture :",[],3,1,0,3,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,['agriculture'],neutral,['exploitation'],Economical,"['renseignez-vous', 'les', 'technique', 'agricoles', 'précision', 'utilisées', 'tailler', 'logo', 'canada', '150', 'champ', 'saskatchewan', ""l'été"", 'dernier', 'plus', 'produire', ""d'impressionts"", 'agroglyphes', 'géomatique', 'utilisée', 'quotidien', 'les', 'exploitation', 'agricoles', ""c'est"", 'là', 'où', 'réside', 'véritable', 'valeur', 'savoir', 'plus', 'cette', 'révolution', ""l'agriculture""]","['champ', 'champ']",Sustainably managed lands and forests
419,798775163588850_886840031449029,2016-08-03 13:25:12,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/886840031449029/?type=3,Vous vivez près de Swift Current? Venez vous renseigner sur l’agriculture biologique. Partagez avec vous amis! http://ow.ly/d6vf302T4hS,Vous vivez près de Swift Current? Venez vous renseigner sur l’agriculture biologique. Partagez avec vous amis!,[],3,0,1,3,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,"['ami', 'culture']",neutral,['ami'],Social,"['vivez', 'près', 'swift', 'current', 'venez', 'renseigner', ""l'agriculture"", 'biologique', 'partagez', 'ami', 'httpowlyd6vf302t4hs']",[],unknown
420,798775163588850_887326364733729,2016-08-04 12:39:00,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/887326364733729/?type=3,Nous invitons les Canadiens à poser leur candidature pour faire partie d’un comité d’appel du Service de médiation en matière d’endettement agricole. Nous avons besoin de 2 présidents et d’au plus 8 membres de comité. Vous voulez en savoir plus? http://ow.ly/WZW3302VLFH,Nous invitons les Canadiens à poser leur candidature pour faire partie d’un comité d’appel du Service de médiation en matière d’endettement agricole. Nous avons besoin de présidents et d’au plus membres de comité. Vous voulez en savoir plus?,[],3,0,1,3,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,"['ice', 'air']",neutral,['agricole'],Economical,"['invitons', 'les', 'canadien', 'poser', 'candidature', 'faire', 'partie', ""d'un"", 'comité', ""d'appel"", 'service', 'médiation', 'matière', ""d'endettement"", 'agricole', 'besoin', 'président', ""d'au"", 'plus', 'membre', 'comité', 'voulez', 'savoir', 'plus', 'httpowlywzw3302vlfh']",['agricole'],Sustainable food
421,798775163588850_904868616312837,2016-09-02 13:28:31,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/904868616312837/?type=3,C’est votre dernière chance aujourd’hui de postuler un poste aux comités d’appel du Service de médiation en matière d’endettement agricole. Nous sommes à la recherche de deux présidents et d’au plus huit membres. Ces postes vous intéressent? Posez votre candidature dès aujourd’hui : ow.ly/GIVa303QAPB,C’est votre dernière chance aujourd’hui de postuler un poste aux comités d’appel du Service de médiation en matière d’endettement agricole. Nous sommes à la recherche de deux présidents et d’au plus huit membres. Ces postes vous intéressent? Posez votre candidature dès aujourd’hui :,[],4,0,0,4,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,['ice'],neutral,['agricole'],Economical,"[""c'est"", 'dernier', 'chance', ""aujourd'hui"", 'postuler', 'poste', 'comité', ""d'appel"", 'service', 'médiation', 'matière', ""d'endettement"", 'agricole', 'recherche', 'deux', 'président', ""d'au"", 'plus', 'huit', 'membre', 'poste', 'intéressent', 'posez', 'candidature', 'dès', ""aujourd'hui"", 'owlygiva303qapb']",['agricole'],Sustainable food
422,798775163588850_893889924077373,2016-08-15 15:10:10,http://ow.ly/3Eca303fZtI,"Vous pensez que vous avez ce qu’il faut pour occuper le poste de président, de vice-président ou de commissaire de la Commission canadienne des grains? Renseignez-vous sur les rôles et les responsabilités rattachés à ces postes et posez votre candidature dès aujourd’hui : http://ow.ly/3Eca303fZtI","Vous pensez que vous avez ce qu’il faut pour occuper le poste de président, de vice-président ou de commissaire de la Commission canadienne des grains? Renseignez-vous sur les rôles et les responsabilités rattachés à ces postes et posez votre candidature dès aujourd’hui :",[],3,0,1,3,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,"['ice', 'air']",neutral,"['grains', 'responsabilité']",Social,"['pensez', ""qu'il"", 'faut', 'occuper', 'poste', 'président', 'vice-président', 'commissaire', 'commission', 'canadien', 'grain', 'renseignez-vous', 'les', 'rôle', 'les', 'responsabilité', 'rattachés', 'poste', 'posez', 'candidature', 'dès', ""aujourd'hui"", 'httpowly3eca303fzti']",['grain'],Sustainable food
423,798775163588850_998654883600876,2017-01-04 11:33:56,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/998654883600876/?type=3,Les Canadiens raffolent du poulet! Renseignez-vous sur cet aliment sain et nutritif : ow.ly/84Fr307GpHz,Les Canadiens raffolent du poulet! Renseignez-vous sur cet aliment sain et nutritif :,[],2,0,2,2,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,['nutritif'],neutral,"['aliment', 'nutritif']",Social,"['les', 'canadien', 'raffolent', 'poulet', 'renseignez-vous', 'cet', 'aliment', 'sain', 'nutritif', 'owly84fr307gphz']",['aliment'],Sustainable food
