,Unnamed: 0,Unnamed: 0.1,comment_id,status_id,parent_id,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,comment_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type
611,611,611,357218368033536_357509914671048,315919208830119_357218368033536,357218368033536_357508794671160,2017-09-13 11:41:21,1,1,0,0,0,0,0,0,Hey! That's good fish!!,[],[],Hey good fish,"['Hey', 'good', 'fish']","[u'hey', u'good', u'fish']",Hey! That's good fish!!,1.0,Positive
612,612,612,357218368033536_357561434665896,315919208830119_357218368033536,357218368033536_357508794671160,2017-09-13 14:13:02,0,0,0,0,0,0,0,0,Shhhhh that's a great deal don't wreck it,[],[],Shhhhh great deal wreck,"['Shhhhh', 'great', 'deal', 'wreck']","[u'shhhhh', u'great', u'deal', u'wreck']",Shhhhh that's a great deal don't wreck it,0.8,Positive
613,613,613,357218368033536_357509491337757,315919208830119_357218368033536,,2017-09-13 11:39:32,10,10,0,0,0,0,0,0,"they shouldnt have anyrights that i dont have this is one country , we should all have to follow the same rules. NO ONE PROMOTES PREJUDISM MORE THAN THE CANADIAN GOVERNMENT AND THE SUPREME COURT IDIOTS....",[],[],shouldnt anyrights dont one country follow rules ONE PROMOTES PREJUDISM CANADIAN GOVERNMENT SUPREME COURT IDIOTS,"['shouldnt', 'anyrights', 'dont', 'one', 'country', 'follow', 'rules', 'ONE', 'PROMOTES', 'PREJUDISM', 'CANADIAN', 'GOVERNMENT', 'SUPREME', 'COURT', 'IDIOTS']","[u'shouldnt', u'anyright', u'dont', u'one', u'countri', u'follow', u'rule', u'one', u'promot', u'prejud', u'canadian', u'govern', u'suprem', u'court', u'idiot']","they shouldnt have anyrights that i dont have this is one country , we should all have to follow the same rules. NO ONE PROMOTES PREJUDISM MORE THAN THE CANADIAN GOVERNMENT AND THE SUPREME COURT IDIOTS....",-0.10000000000000002,Neutral
614,614,614,357218368033536_357521974669842,315919208830119_357218368033536,,2017-09-13 12:13:12,0,0,0,0,0,0,0,0,Unbelievable,[],[],Unbelievable,['Unbelievable'],[u'unbeliev'],Unbelievable,-0.25,Neutral
615,615,615,357218368033536_357528834669156,315919208830119_357218368033536,,2017-09-13 12:32:19,0,0,0,0,0,0,0,0,Take a stroll on the Cowichan... lol native people are always offering so sell fish..,[],[],Take stroll Cowichan lol native people always offering sell fish,"['Take', 'stroll', 'Cowichan', 'lol', 'native', 'people', 'always', 'offering', 'sell', 'fish']","[u'take', u'stroll', u'cowichan', u'lol', u'nativ', u'peopl', u'alway', u'offer', u'sell', u'fish']",Take a stroll on the Cowichan... lol native people are always offering so sell fish..,0.8,Positive
616,616,616,357218368033536_357536611335045,315919208830119_357218368033536,,2017-09-13 12:58:30,0,0,0,0,0,0,0,0,Where natives Garry,[],[],natives Garry,"['natives', 'Garry']","[u'nativ', u'garri']",Where natives Garry,0.0,Neutral
617,617,617,357218368033536_357558757999497,315919208830119_357218368033536,,2017-09-13 14:03:04,2,2,0,0,0,0,0,0,"Qalipu First Nation, What about our rights?",[],[],Qalipu First Nation rights,"['Qalipu', 'First', 'Nation', 'rights']","[u'qalipu', u'first', u'nation', u'right']","Qalipu First Nation, What about our rights?",0.25,Neutral
618,618,618,357218368033536_357861701302536,315919208830119_357218368033536,357218368033536_357558757999497,2017-09-14 10:19:54,0,0,0,0,0,0,0,0,I guess it will be a lot Easier to get a response from Qalipu First Nation When election time comes around again.,[],[],guess lot Easier get response Qalipu First Nation election time comes around,"['guess', 'lot', 'Easier', 'get', 'response', 'Qalipu', 'First', 'Nation', 'election', 'time', 'comes', 'around']","[u'guess', u'lot', u'easier', u'get', u'respons', u'qalipu', u'first', u'nation', u'elect', u'time', u'come', u'around']",I guess it will be a lot Easier to get a response from Qalipu First Nation When election time comes around again.,0.25,Neutral
619,619,619,357218368033536_357566461332060,315919208830119_357218368033536,,2017-09-13 14:32:00,0,0,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],,0.0,Neutral
620,620,620,357218368033536_357569207998452,315919208830119_357218368033536,,2017-09-13 14:40:56,2,2,0,0,0,0,0,0,"Who's buying the fish, greedy white people who want a deal.",[],[],buying fish greedy white people want deal,"['buying', 'fish', 'greedy', 'white', 'people', 'want', 'deal']","[u'buy', u'fish', u'greedi', u'white', u'peopl', u'want', u'deal']","Who's buying the fish, greedy white people who want a deal.",0.0,Neutral
621,621,621,357218368033536_357606417994731,315919208830119_357218368033536,357218368033536_357569207998452,2017-09-13 17:14:57,0,0,0,0,0,0,0,0,It's a good deal,[],[],good deal,"['good', 'deal']","[u'good', u'deal']",It's a good deal,0.7,Positive
622,622,622,357218368033536_357570734664966,315919208830119_357218368033536,,2017-09-13 14:46:46,1,1,0,0,0,0,0,0,And if they get caught absolutely nothing happens.... what a joke,[],[],get caught absolutely nothing happens joke,"['get', 'caught', 'absolutely', 'nothing', 'happens', 'joke']","[u'get', u'caught', u'absolut', u'noth', u'happen', u'joke']",And if they get caught absolutely nothing happens.... what a joke,0.2,Neutral
623,623,623,357218368033536_357582557997117,315919208830119_357218368033536,,2017-09-13 15:27:02,4,3,0,0,1,0,0,0,"Well if laws are ment to be broken then lets change some. Starting with the none native people living and working with in the Mi'kmaq territory that your property tax is raised percent your taxes paid are raised percent cut all fishing licenses, forestry, and mining licenses. If they choose to live with in our territory. That sounds fair. These laws were set in place so that all Mi'kmaq people would have a future for ever and ever. peace and friendship. So if people don't like these laws no one is ship wrecked. Get your passport and pick some other country to live. See if you can change there laws and how they run there country.",[],[],Well laws ment broken lets change Starting none native people living working Mi kmaq territory property tax raised percent taxes paid raised percent cut fishing licenses forestry mining licenses choose live territory sounds fair laws set place Mi kmaq people would future ever ever peace friendship people like laws one ship wrecked Get passport pick country live See change laws run country,"['Well', 'laws', 'ment', 'broken', 'lets', 'change', 'Starting', 'none', 'native', 'people', 'living', 'working', 'Mi', 'kmaq', 'territory', 'property', 'tax', 'raised', 'percent', 'taxes', 'paid', 'raised', 'percent', 'cut', 'fishing', 'licenses', 'forestry', 'mining', 'licenses', 'choose', 'live', 'territory', 'sounds', 'fair', 'laws', 'set', 'place', 'Mi', 'kmaq', 'people', 'would', 'future', 'ever', 'ever', 'peace', 'friendship', 'people', 'like', 'laws', 'one', 'ship', 'wrecked', 'Get', 'passport', 'pick', 'country', 'live', 'See', 'change', 'laws', 'run', 'country']","[u'well', u'law', u'ment', u'broken', u'let', u'chang', u'start', u'none', u'nativ', u'peopl', u'live', u'work', 'mi', u'kmaq', u'territori', u'properti', u'tax', u'rais', u'percent', u'tax', u'paid', u'rais', u'percent', u'cut', u'fish', u'licens', u'forestri', u'mine', u'licens', u'choos', u'live', u'territori', u'sound', u'fair', u'law', u'set', u'place', 'mi', u'kmaq', u'peopl', u'would', u'futur', u'ever', u'ever', u'peac', u'friendship', u'peopl', u'like', u'law', u'one', u'ship', u'wreck', u'get', u'passport', u'pick', u'countri', u'live', u'see', u'chang', u'law', u'run', u'countri']","Well if laws are ment to be broken then lets change some. Starting with the none native people living and working  with in the Mi'kmaq territory that your property tax is raised 100 percent your taxes paid are raised 75 percent cut all fishing licenses, forestry, and mining licenses. If they choose to live with in our territory. That sounds fair. These laws were set in place so that all Mi'kmaq people would have a future for ever and ever. 1752 peace and friendship. So if people don't like these laws no one is ship wrecked. Get your passport and pick some other country to live. See if you can change there laws and how they run there country.",0.06396103896103895,Neutral
624,624,624,357218368033536_357585057996867,315919208830119_357218368033536,357218368033536_357582557997117,2017-09-13 15:39:07,0,0,0,0,0,0,0,0,"P.s let the government take your liberties away. No more freedom of speech and movement, religion place. Curfews and no more sales of alcohol and tobacco no more gaming. These laws can be changed.",[],[],let government take liberties away freedom speech movement religion place Curfews sales alcohol tobacco gaming laws changed,"['let', 'government', 'take', 'liberties', 'away', 'freedom', 'speech', 'movement', 'religion', 'place', 'Curfews', 'sales', 'alcohol', 'tobacco', 'gaming', 'laws', 'changed']","[u'let', u'govern', u'take', u'liberti', u'away', u'freedom', u'speech', u'movement', u'religion', u'place', u'curfew', u'sale', u'alcohol', u'tobacco', u'game', u'law', u'chang']","P.s let the government take your liberties away. No more freedom of speech and movement, religion place. Curfews and no more sales of alcohol and tobacco no more gaming. These laws can be changed.",-0.25,Neutral
625,625,625,357218368033536_357592384662801,315919208830119_357218368033536,357218368033536_357582557997117,2017-09-13 16:11:54,0,0,0,0,0,0,0,0,Get a grip,[],[],Get grip,"['Get', 'grip']","[u'get', u'grip']",Get a grip,0.0,Neutral
626,626,626,357218368033536_357593491329357,315919208830119_357218368033536,357218368033536_357582557997117,2017-09-13 16:17:17,1,1,0,0,0,0,0,0,Why people are willing to try to change treaty laws. Why not the ones above is it not fair.,[],[],people willing try change treaty laws ones fair,"['people', 'willing', 'try', 'change', 'treaty', 'laws', 'ones', 'fair']","[u'peopl', u'will', u'tri', u'chang', u'treati', u'law', u'one', u'fair']",Why people are willing to try to change treaty laws. Why not the ones above is it not fair.,-0.033333333333333326,Neutral
627,627,627,357218368033536_357621214659918,315919208830119_357218368033536,357218368033536_357582557997117,2017-09-13 18:21:01,1,1,0,0,0,0,0,0,T'uma Bernard Melissa Augustine maybe you guys should start paying taxes,[],[],uma Bernard Melissa Augustine maybe guys start paying taxes,"['uma', 'Bernard', 'Melissa', 'Augustine', 'maybe', 'guys', 'start', 'paying', 'taxes']","[u'uma', u'bernard', u'melissa', u'augustin', u'mayb', u'guy', u'start', u'pay', u'tax']",T'uma Bernard Melissa Augustine maybe you guys should start paying taxes,0.0,Neutral
628,628,628,357218368033536_357639977991375,315919208830119_357218368033536,357218368033536_357582557997117,2017-09-13 19:56:33,0,0,0,0,0,0,0,0,The sad thing about all this is it shows the greed and selfishness in people over that corporate money. Enough is never enough,[],[],sad thing shows greed selfishness people corporate money Enough never enough,"['sad', 'thing', 'shows', 'greed', 'selfishness', 'people', 'corporate', 'money', 'Enough', 'never', 'enough']","[u'sad', u'thing', u'show', u'greed', u'selfish', u'peopl', u'corpor', u'money', u'enough', u'never', u'enough']",The sad thing about all this is it shows the greed and selfishness in people over that corporate money. Enough is never enough,-0.125,Neutral
629,629,629,357218368033536_357583787996994,315919208830119_357218368033536,,2017-09-13 15:32:55,0,0,0,0,0,0,0,0,Wow sounds like a good gig.... lmfao,[],[],Wow sounds like good gig lmfao,"['Wow', 'sounds', 'like', 'good', 'gig', 'lmfao']","[u'wow', u'sound', u'like', u'good', u'gig', u'lmfao']",Wow sounds like a good gig.... lmfao,0.39999999999999997,Positive
630,630,630,357218368033536_357587654663274,315919208830119_357218368033536,,2017-09-13 15:50:37,4,4,0,0,0,0,0,0,"I live by my treaties and i hunt, fish and gather what i need to support my family. I love to barter and trade to lots of none native people. I leave that corporate money our of what i do. I have givin lots of meat and fish to families who can't afford to feed their families because of there government. To me honoring our treaties and making new friends who some i call family is the best gift of all.",[],[],live treaties hunt fish gather need support family love barter trade lots none native people leave corporate money givin lots meat fish families afford feed families government honoring treaties making new friends call family best gift,"['live', 'treaties', 'hunt', 'fish', 'gather', 'need', 'support', 'family', 'love', 'barter', 'trade', 'lots', 'none', 'native', 'people', 'leave', 'corporate', 'money', 'givin', 'lots', 'meat', 'fish', 'families', 'afford', 'feed', 'families', 'government', 'honoring', 'treaties', 'making', 'new', 'friends', 'call', 'family', 'best', 'gift']","[u'live', u'treati', u'hunt', u'fish', u'gather', u'need', u'support', u'famili', u'love', u'barter', u'trade', u'lot', u'none', u'nativ', u'peopl', u'leav', u'corpor', u'money', u'givin', u'lot', u'meat', u'fish', u'famili', u'afford', u'feed', u'famili', u'govern', u'honor', u'treati', u'make', u'new', u'friend', u'call', u'famili', u'best', u'gift']","I live by my treaties and i hunt, fish and gather what i need to support my family. I love to barter and trade to lots of none native people. I leave that corporate money our of what i do. I have givin lots of meat and fish to families who can't afford to feed their families because of there government. To me honoring our treaties and making new friends who some i call family is the best gift of all.",0.35454545454545455,Positive
631,631,631,357218368033536_357587954663244,315919208830119_357218368033536,,2017-09-13 15:51:43,3,2,0,0,1,0,0,0,We appreciate your comments. Please keep them respectful and in line with the terms and conditions:,[],['http://dfo-mpo.gc.ca/connect/terms-conditions-eng.htm'],appreciate comments Please keep respectful line terms conditions,"['appreciate', 'comments', 'Please', 'keep', 'respectful', 'line', 'terms', 'conditions']","[u'appreci', u'comment', u'pleas', u'keep', u'respect', u'line', u'term', u'condit']",We appreciate your comments. Please keep them respectful and in line with the terms and conditions: http://dfo-mpo.gc.ca/connect/terms-conditions-eng.htm,0.5,Positive
632,632,632,357218368033536_357589531329753,315919208830119_357218368033536,357218368033536_357587954663244,2017-09-13 15:57:52,0,0,0,0,0,0,0,0,🤡,[],[],,[],[],🤡😂,0.0,Neutral
633,633,633,357218368033536_357595221329184,315919208830119_357218368033536,357218368033536_357587954663244,2017-09-13 16:25:22,1,1,0,0,0,0,0,0,Respect is a two way street. Please stop lying by saying the natives can't sell food fishery product when they have documentation that proves otherwise. You WILL give the people clarity on the matter....one way or the other.,[],[],Respect two way street Please stop lying saying natives sell food fishery product documentation proves otherwise give people clarity matter one way,"['Respect', 'two', 'way', 'street', 'Please', 'stop', 'lying', 'saying', 'natives', 'sell', 'food', 'fishery', 'product', 'documentation', 'proves', 'otherwise', 'give', 'people', 'clarity', 'matter', 'one', 'way']","[u'respect', u'two', u'way', u'street', u'pleas', u'stop', u'lie', u'say', u'nativ', u'sell', u'food', u'fisheri', u'product', u'document', u'prove', u'otherwis', u'give', u'peopl', u'clariti', u'matter', u'one', u'way']",Respect is a two way street. Please stop lying by saying the natives can't sell food fishery product when they have documentation that proves otherwise. You WILL give the people clarity on the matter....one way or the other.,0.0875,Neutral
634,634,634,357218368033536_357595654662474,315919208830119_357218368033536,357218368033536_357587954663244,2017-09-13 16:27:03,1,1,0,0,0,0,0,0,Ya whatever people have to start saying their feelings and not being criticized by tjis,[],[],Ya whatever people start saying feelings criticized tjis,"['Ya', 'whatever', 'people', 'start', 'saying', 'feelings', 'criticized', 'tjis']","['ya', u'whatev', u'peopl', u'start', u'say', u'feel', u'critic', u'tjis']",Ya whatever people have to start saying their feelings and not being criticized by tjis,0.0,Neutral
635,635,635,357218368033536_358004837954889,315919208830119_357218368033536,357218368033536_357587954663244,2017-09-14 20:02:33,0,0,0,0,0,0,0,0,Dear DFO person - There seems to be some alternate facts here. What about the Marshall decision and the right to make a modest livelihood?,[],[],Dear DFO person seems alternate facts Marshall decision right make modest livelihood,"['Dear', 'DFO', 'person', 'seems', 'alternate', 'facts', 'Marshall', 'decision', 'right', 'make', 'modest', 'livelihood']","[u'dear', u'dfo', u'person', u'seem', u'altern', u'fact', u'marshal', u'decis', u'right', u'make', u'modest', u'livelihood']",Dear DFO person - There seems to be some alternate facts here.  What about the Marshall decision and the right to make a modest livelihood?,0.12857142857142856,Neutral
636,636,636,357218368033536_357589397996433,315919208830119_357218368033536,,2017-09-13 15:57:18,1,1,0,0,0,0,0,0,Well stop breaching our treaties and stand down. Your actions are treason these laws are set in place for a reason. Honour them. Respect them. And its freedom of speech. Im not making threats or using bad language. Just stating facts.,[],[],Well stop breaching treaties stand actions treason laws set place reason Honour Respect freedom speech Im making threats using bad language stating facts,"['Well', 'stop', 'breaching', 'treaties', 'stand', 'actions', 'treason', 'laws', 'set', 'place', 'reason', 'Honour', 'Respect', 'freedom', 'speech', 'Im', 'making', 'threats', 'using', 'bad', 'language', 'stating', 'facts']","[u'well', u'stop', u'breach', u'treati', u'stand', u'action', u'treason', u'law', u'set', u'place', u'reason', u'honour', u'respect', u'freedom', u'speech', 'im', u'make', u'threat', u'use', u'bad', u'languag', u'state', u'fact']",Well stop breaching our treaties and stand down. Your actions are treason these laws are set in place for a reason. Honour them. Respect them. And its freedom of speech. Im not making threats or using bad language. Just stating facts.,-0.4277777777777777,Negative
637,637,637,357218368033536_357589817996391,315919208830119_357218368033536,,2017-09-13 15:59:03,1,1,0,0,0,0,0,0,Gary Metallic Sr what ya think,[],[],Gary Metallic Sr ya think,"['Gary', 'Metallic', 'Sr', 'ya', 'think']","[u'gari', u'metal', 'sr', 'ya', u'think']",Gary Metallic Sr what ya think,0.0,Neutral
638,638,638,357218368033536_357642211324485,315919208830119_357218368033536,357218368033536_357589817996391,2017-09-13 20:03:55,2,1,1,0,0,0,0,0,"What do I think? Those D.F.O. Marshall agreements that were signed by the majority of band council chiefs throughout our seven Districts when the Supreme Court ruling came out is the reason why D.F.O. Is talking tough on our fishermen selling lobster when fishing under communal licenses. Once you take their money, then you accept their jurisdiction with it too and give yours up, plain and simple, they should never have signed those agreements with D.F.O., all they were was to limit our access to the commercial fisheries. The Supreme Court of Canada ruling in Donald Marshalls case clearly stated that all Mi'gmaq had a right to earn a modest living from the commercial fishery, all not a few, when the band councils signed those agreements, they accepted the handful of licenses that came with these restrictive agreements and their law that came with these agreements. I told our band council in or so at that time not sign them because the only people that will benefit will be the non native fishermen who were selling their licenses and their rotting boats and fishing equipment to our people, and that's exactly what happened, some of the boats that were bought by the band council never saw water because they were not sea worthy and would have sunk, and to think D.F.O. Knew about these unfit boat deals and didn't stop them. We could have had china invest in our own commercial fishery at that time and were to invest their money because they saw the extra aboriginal commercial fishery quotas in which they could buy from us. I had in hired a Chinese business woman from B.C. go to china and secure the necessary agreements in principle that would have seen the Chinese invest in buying new boats, financing fish plants throughout our Districts and shared that with the chief and council at that time, they didn't want to hear of it, the chief and his executive director at that time were tripping over their feet running down the band council steps to high tail it to Moncton or Fredericton to sign the D.F.O agreements, now years later these D.F.O. Agreements are coming back to haunt the fishermen, so of course the Feds will say, ""a deal is a deal"" you took the money and we take control, fair and square.",[],[],think Marshall agreements signed majority band council chiefs throughout seven Districts Supreme Court ruling came reason talking tough fishermen selling lobster fishing communal licenses take money accept jurisdiction give plain simple never signed agreements limit access commercial fisheries Supreme Court Canada ruling Donald Marshalls case clearly stated Mi gmaq right earn modest living commercial fishery band councils signed agreements accepted handful licenses came restrictive agreements law came agreements told band council time sign people benefit non native fishermen selling licenses rotting boats fishing equipment people exactly happened boats bought band council never saw water sea worthy would sunk think Knew unfit boat deals stop could china invest commercial fishery time invest money saw extra aboriginal commercial fishery quotas could buy us hired Chinese business woman go china secure necessary agreements principle would seen Chinese invest buying new boats financing fish plants throughout Districts shared chief council time want hear chief executive director time tripping feet running band council steps high tail Moncton Fredericton sign agreements years later Agreements coming back haunt fishermen course Feds say deal deal took money take control fair square,"['think', 'Marshall', 'agreements', 'signed', 'majority', 'band', 'council', 'chiefs', 'throughout', 'seven', 'Districts', 'Supreme', 'Court', 'ruling', 'came', 'reason', 'talking', 'tough', 'fishermen', 'selling', 'lobster', 'fishing', 'communal', 'licenses', 'take', 'money', 'accept', 'jurisdiction', 'give', 'plain', 'simple', 'never', 'signed', 'agreements', 'limit', 'access', 'commercial', 'fisheries', 'Supreme', 'Court', 'Canada', 'ruling', 'Donald', 'Marshalls', 'case', 'clearly', 'stated', 'Mi', 'gmaq', 'right', 'earn', 'modest', 'living', 'commercial', 'fishery', 'band', 'councils', 'signed', 'agreements', 'accepted', 'handful', 'licenses', 'came', 'restrictive', 'agreements', 'law', 'came', 'agreements', 'told', 'band', 'council', 'time', 'sign', 'people', 'benefit', 'non', 'native', 'fishermen', 'selling', 'licenses', 'rotting', 'boats', 'fishing', 'equipment', 'people', 'exactly', 'happened', 'boats', 'bought', 'band', 'council', 'never', 'saw', 'water', 'sea', 'worthy', 'would', 'sunk', 'think', 'Knew', 'unfit', 'boat', 'deals', 'stop', 'could', 'china', 'invest', 'commercial', 'fishery', 'time', 'invest', 'money', 'saw', 'extra', 'aboriginal', 'commercial', 'fishery', 'quotas', 'could', 'buy', 'us', 'hired', 'Chinese', 'business', 'woman', 'go', 'china', 'secure', 'necessary', 'agreements', 'principle', 'would', 'seen', 'Chinese', 'invest', 'buying', 'new', 'boats', 'financing', 'fish', 'plants', 'throughout', 'Districts', 'shared', 'chief', 'council', 'time', 'want', 'hear', 'chief', 'executive', 'director', 'time', 'tripping', 'feet', 'running', 'band', 'council', 'steps', 'high', 'tail', 'Moncton', 'Fredericton', 'sign', 'agreements', 'years', 'later', 'Agreements', 'coming', 'back', 'haunt', 'fishermen', 'course', 'Feds', 'say', 'deal', 'deal', 'took', 'money', 'take', 'control', 'fair', 'square']","[u'think', u'marshal', u'agreement', u'sign', u'major', u'band', u'council', u'chief', u'throughout', u'seven', u'district', u'suprem', u'court', u'rule', u'came', u'reason', u'talk', u'tough', u'fishermen', u'sell', u'lobster', u'fish', u'communal', u'licens', u'take', u'money', u'accept', u'jurisdict', u'give', u'plain', u'simpl', u'never', u'sign', u'agreement', u'limit', u'access', u'commerci', u'fisheri', u'suprem', u'court', u'canada', u'rule', u'donald', u'marshal', u'case', u'clear', u'state', 'mi', u'gmaq', u'right', u'earn', u'modest', u'live', u'commerci', u'fisheri', u'band', u'council', u'sign', u'agreement', u'accept', u'hand', u'licens', u'came', u'restrict', u'agreement', u'law', u'came', u'agreement', u'told', u'band', u'council', u'time', u'sign', u'peopl', u'benefit', u'non', u'nativ', u'fishermen', u'sell', u'licens', u'rot', u'boat', u'fish', u'equip', u'peopl', u'exact', u'happen', u'boat', u'bought', u'band', u'council', u'never', u'saw', u'water', u'sea', u'worthi', u'would', u'sunk', u'think', u'knew', u'unfit', u'boat', u'deal', u'stop', u'could', u'china', u'invest', u'commerci', u'fisheri', u'time', u'invest', u'money', u'saw', u'extra', u'aborigin', u'commerci', u'fisheri', u'quota', u'could', u'buy', 'us', u'hire', u'chines', u'busi', u'woman', 'go', u'china', u'secur', u'necessari', u'agreement', u'principl', u'would', u'seen', u'chines', u'invest', u'buy', u'new', u'boat', u'financ', u'fish', u'plant', u'throughout', u'district', u'share', u'chief', u'council', u'time', u'want', u'hear', u'chief', u'execut', u'director', u'time', u'trip', u'feet', u'run', u'band', u'council', u'step', u'high', u'tail', u'moncton', u'fredericton', u'sign', u'agreement', u'year', u'later', u'agreement', u'come', u'back', u'haunt', u'fishermen', u'cours', u'fed', u'say', u'deal', u'deal', u'took', u'money', u'take', u'control', u'fair', u'squar']","What do I think? Those D.F.O. Marshall agreements that were signed by the majority of band council chiefs throughout our seven Districts when the Supreme Court ruling came out is the reason why D.F.O. Is talking tough on our fishermen selling lobster when fishing under communal licenses. Once you take their money, then you accept their jurisdiction with it too and give yours up, plain and simple, they should never have signed those agreements with D.F.O., all they were was to limit our access to the commercial fisheries. The Supreme Court of Canada ruling in Donald Marshalls case clearly stated that all Mi'gmaq had a right to earn a modest living from the commercial fishery, all not a few, when the band councils signed those agreements, they accepted the handful of licenses that came with these restrictive agreements and their law that came with these agreements. I told our band council in 2000 or so at that time not sign them because the only people that will benefit will be the non native fishermen who were selling their licenses and their rotting boats and fishing equipment to our people, and that's exactly what happened, some of the boats that were bought by the band council never saw water because they were not sea worthy and would have sunk, and to think D.F.O. Knew about these unfit boat deals and didn't stop them. We could have had china invest in our own commercial fishery at that time and were to invest their money because they saw the extra aboriginal commercial fishery quotas in which they could buy from us. I had in 1997 hired a Chinese business woman from B.C. go to china and secure the necessary agreements in principle that would have seen the Chinese invest in buying new boats, financing fish plants throughout our Districts and shared that with the chief and council at that time, they didn't want to hear of it, the chief and his executive director at that time were tripping over their feet running down the band council steps to high tail it to Moncton or Fredericton to sign the D.F.O agreements, now 17 years later these D.F.O. Agreements are coming back to haunt the fishermen, so of course the Feds will say, ""a deal is a deal"" you  took the money and we take control, fair and square.",0.09256465756465754,Neutral
639,639,639,357218368033536_357648614657178,315919208830119_357218368033536,357218368033536_357589817996391,2017-09-13 20:06:44,0,0,0,0,0,0,0,0,So True show little money folks sign anything without Consulting the Community,[],[],True show little money folks sign anything without Consulting Community,"['True', 'show', 'little', 'money', 'folks', 'sign', 'anything', 'without', 'Consulting', 'Community']","[u'true', u'show', u'littl', u'money', u'folk', u'sign', u'anyth', u'without', u'consult', u'communiti']",So True show little money folks sign anything without Consulting the Community,0.08124999999999999,Neutral
